,Studleigh Melise,Logan Reason,Limbo Lilly,Oliveira,Lady Rockabellum,Boldino,Mister Manager,Franco Forza,Tough Talks
14-12-2022 19:52:04.691821,"(2.0, 2.2, 2.1112244897959185)","(9.0, 16.0, 13.333333333333334)","(12.0, 16.5, 15.25)","(4.4, 5.9, 5.5)","(91.0, 550.0, 280.0)","(18.0, 75.0, 45.0)","(10.0, 16.0, 13.0)","(6.0, 8.4, 7.866666666666666)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:05.941594,"(2.0, 2.2, 2.121797752808989)","(10.0, 16.0, 13.666666666666666)","(12.0, 16.5, 14.833333333333334)","(4.4, 5.9, 5.5)","(91.0, 540.0, 393.3333333333333)","(18.0, 75.0, 39.0)","(10.0, 16.0, 13.0)","(6.0, 8.4, 7.866666666666666)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:07.231896,"(2.0, 2.2, 2.144468085106383)","(10.0, 16.0, 13.333333333333334)","(12.0, 16.5, 15.25)","(4.4, 5.9, 5.566666666666667)","(91.0, 540.0, 430.0)","(18.0, 75.0, 39.0)","(10.0, 15.5, 12.833333333333334)","(6.0, 8.4, 7.866666666666666)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:08.498586,"(2.0, 2.2, 2.1438709677419356)","(10.0, 16.0, 13.333333333333334)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.65)","(91.0, 540.0, 430.0)","(18.0, 75.0, 39.0)","(10.0, 15.5, 12.833333333333334)","(6.0, 8.4, 8.2)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:09.741913,"(2.0, 2.2, 2.1438709677419356)","(10.0, 16.0, 13.333333333333334)","(12.0, 16.5, 16.0)","(4.4, 5.9, 5.7)","(91.0, 540.0, 430.0)","(18.0, 70.0, 40.666666666666664)","(10.0, 15.5, 12.833333333333334)","(6.0, 8.4, 8.2)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:10.977711,"(2.0, 2.2, 2.125161290322581)","(10.0, 16.0, 13.333333333333334)","(12.0, 17.0, 16.166666666666668)","(4.4, 5.9, 5.75)","(91.0, 540.0, 261.25)","(18.0, 70.0, 45.42857142857143)","(10.0, 15.5, 13.653846153846153)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:12.144825,"(2.0, 2.2, 2.1438709677419356)","(10.0, 16.0, 13.666666666666666)","(12.0, 17.0, 16.166666666666668)","(4.4, 5.9, 5.75)","(91.0, 530.0, 415.0)","(18.0, 70.0, 45.42857142857143)","(10.0, 15.5, 13.653846153846153)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:13.296144,"(2.0, 2.2, 2.1438709677419356)","(10.0, 16.0, 13.666666666666666)","(12.0, 17.0, 16.166666666666668)","(4.4, 5.9, 5.75)","(91.0, 520.0, 415.0)","(18.0, 70.0, 40.666666666666664)","(10.0, 15.5, 13.863636363636363)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:14.522554,"(2.0, 2.24, 2.194545454545455)","(10.0, 16.0, 13.666666666666666)","(12.0, 17.0, 16.166666666666668)","(4.4, 5.9, 5.75)","(91.0, 520.0, 346.0)","(18.0, 70.0, 45.42857142857143)","(10.0, 15.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:15.702331,"(2.0, 2.24, 2.194545454545455)","(10.0, 16.0, 14.857142857142858)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.74)","(91.0, 510.0, 400.0)","(18.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:16.962387,"(2.0, 2.26, 2.2342857142857144)","(10.0, 16.0, 14.857142857142858)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.74)","(91.0, 500.0, 400.0)","(18.0, 70.0, 41.333333333333336)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:18.209828,"(2.0, 2.26, 2.2342857142857144)","(10.0, 16.0, 14.857142857142858)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.74)","(91.0, 500.0, 400.0)","(18.0, 70.0, 41.333333333333336)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:19.491313,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.74)","(91.0, 500.0, 400.0)","(18.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:20.778260,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 500.0, 400.0)","(17.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:22.040945,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 500.0, 334.0)","(17.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:23.260872,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 490.0, 334.0)","(17.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:24.473384,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 490.0, 385.0)","(17.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:25.603671,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 480.0, 385.0)","(17.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:26.831013,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 480.0, 385.0)","(18.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:27.955182,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 14.5)","(12.0, 16.5, 15.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 470.0, 322.0)","(18.0, 70.0, 45.42857142857143)","(10.0, 14.5, 14.166666666666666)","(6.0, 8.4, 8.17142857142857)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:29.137632,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 13.166666666666666)","(12.0, 16.5, 14.833333333333334)","(4.4, 5.9, 5.766666666666667)","(91.0, 450.0, 310.0)","(18.0, 70.0, 35.6)","(10.0, 14.5, 13.5)","(6.0, 8.4, 7.800000000000001)","(51.0, 100.0, 78.57142857142857)"
14-12-2022 19:52:30.393714,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 12.5)","(12.0, 16.5, 14.416666666666666)","(4.4, 5.9, 5.766666666666667)","(91.0, 450.0, 326.66666666666663)","(18.0, 70.0, 35.6)","(10.0, 14.5, 11.9375)","(6.0, 8.4, 7.800000000000001)","(51.0, 100.0, 75.0)"
14-12-2022 19:52:31.647542,"(2.0, 2.26, 2.2342857142857144)","(10.0, 15.5, 12.833333333333334)","(12.0, 16.5, 14.416666666666666)","(4.4, 5.9, 5.766666666666667)","(91.0, 440.0, 326.66666666666663)","(18.0, 70.0, 46.0)","(10.0, 15.0, 13.0)","(6.0, 8.4, 7.699999999999999)","(51.0, 100.0, 75.0)"
14-12-2022 19:52:32.887505,"(2.0, 2.3, 2.2421052631578946)","(10.0, 15.5, 11.833333333333334)","(12.0, 16.5, 14.666666666666666)","(4.4, 5.9, 5.9)","(91.0, 440.0, 382.5)","(18.0, 65.0, 39.0)","(10.0, 14.0, 12.875)","(6.0, 8.2, 7.8)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:34.222976,"(2.0, 2.3, 2.2615384615384615)","(10.0, 15.5, 12.833333333333334)","(12.0, 16.0, 14.666666666666666)","(4.4, 6.0, 5.9)","(91.0, 440.0, 382.5)","(18.0, 65.0, 43.0)","(10.0, 14.0, 12.875)","(6.0, 8.2, 7.800000000000001)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:35.527358,"(2.0, 2.48, 2.436)","(10.0, 18.0, 13.666666666666666)","(12.0, 16.0, 14.666666666666666)","(4.4, 6.0, 5.9)","(91.0, 440.0, 382.5)","(18.0, 60.0, 43.0)","(10.0, 14.0, 12.875)","(6.0, 8.4, 7.800000000000001)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:36.856709,"(2.0, 2.48, 2.436)","(10.0, 17.5, 13.166666666666666)","(12.0, 16.0, 14.666666666666666)","(4.4, 6.0, 5.9)","(91.0, 440.0, 382.5)","(18.0, 60.0, 43.0)","(10.0, 14.0, 12.875)","(6.0, 8.4, 7.8)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:38.215913,"(2.0, 2.5, 2.4557894736842103)","(10.0, 16.5, 13.166666666666666)","(12.0, 16.0, 14.666666666666666)","(4.4, 6.0, 5.9)","(91.0, 440.0, 807.5)","(18.0, 60.0, 43.0)","(10.0, 14.0, 12.875)","(6.0, 8.2, 7.8)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:39.521718,"(2.0, 2.48, 2.3718032786885246)","(10.0, 16.5, 13.166666666666666)","(13.0, 16.0, 14.666666666666666)","(4.4, 6.0, 5.9)","(91.0, 950.0, 807.5)","(18.0, 60.0, 43.0)","(10.0, 14.0, 12.875)","(6.0, 8.2, 7.8)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:40.750501,"(2.0, 2.48, 2.298181818181818)","(10.0, 16.5, 13.166666666666666)","(13.0, 16.0, 14.666666666666666)","(4.4, 6.0, 5.9)","(91.0, 940.0, 698.5714285714286)","(18.0, 60.0, 43.0)","(10.0, 14.0, 13.25)","(6.0, 8.2, 7.8)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:42.065141,"(2.0, 2.46, 2.357142857142857)","(10.0, 16.5, 15.071428571428571)","(13.0, 16.0, 14.833333333333334)","(4.4, 6.4, 5.955555555555556)","(91.0, 930.0, 616.875)","(18.0, 60.0, 43.0)","(10.0, 14.0, 13.25)","(6.0, 8.4, 7.800000000000001)","(51.0, 100.0, 80.0)"
14-12-2022 19:52:43.274249,"(2.05, 2.46, 2.4272727272727272)","(9.0, 16.5, 15.071428571428571)","(13.0, 16.0, 15.0)","(4.4, 6.4, 5.955555555555556)","(91.0, 920.0, 684.2857142857143)","(19.0, 60.0, 31.714285714285715)","(8.5, 14.0, 13.25)","(6.0, 8.4, 7.800000000000001)","(51.0, 95.0, 80.0)"
14-12-2022 19:52:44.520539,"(2.05, 2.46, 2.42)","(9.0, 16.5, 14.714285714285715)","(13.0, 16.0, 15.0)","(4.4, 6.4, 6.0)","(91.0, 910.0, 774.1666666666667)","(19.0, 60.0, 41.0)","(8.5, 14.0, 13.25)","(6.0, 8.4, 7.8)","(51.0, 95.0, 80.0)"
14-12-2022 19:52:45.779379,"(2.05, 2.46, 2.42)","(9.0, 16.0, 14.714285714285715)","(13.0, 16.0, 15.0)","(4.4, 6.4, 6.114285714285715)","(91.0, 910.0, 670.0)","(19.0, 55.0, 36.333333333333336)","(8.5, 14.0, 13.25)","(6.0, 8.2, 7.88)","(51.0, 95.0, 80.0)"
14-12-2022 19:52:47.064078,"(2.05, 2.42, 2.352121212121212)","(9.0, 16.0, 13.0)","(13.0, 16.5, 15.1875)","(4.4, 6.4, 6.133333333333334)","(91.0, 900.0, 757.5)","(19.0, 55.0, 36.333333333333336)","(8.5, 14.0, 11.5)","(6.0, 8.2, 7.300000000000001)","(51.0, 95.0, 80.0)"
14-12-2022 19:52:48.349539,"(2.05, 2.42, 2.406086956521739)","(9.0, 16.0, 13.0)","(13.0, 15.5, 15.1875)","(4.4, 6.4, 6.35)","(91.0, 890.0, 757.5)","(19.0, 55.0, 36.333333333333336)","(8.5, 12.0, 11.5)","(6.0, 7.4, 7.2)","(51.0, 95.0, 83.0)"
14-12-2022 19:52:49.603753,"(2.05, 2.4, 2.3096774193548386)","(9.0, 16.0, 12.833333333333334)","(13.0, 15.5, 15.1875)","(4.4, 6.8, 6.2)","(91.0, 890.0, 648.5714285714286)","(19.0, 55.0, 34.0)","(8.5, 12.0, 11.55)","(6.0, 7.4, 7.2)","(51.0, 95.0, 83.0)"
14-12-2022 19:52:50.932723,"(2.05, 2.4, 2.2923711340206183)","(9.0, 15.5, 12.833333333333334)","(13.0, 15.5, 15.1875)","(4.4, 7.2, 6.555555555555555)","(91.0, 870.0, 520.0)","(19.0, 50.0, 37.0)","(8.5, 13.5, 13.066666666666666)","(6.0, 7.4, 7.1)","(51.0, 95.0, 83.0)"
14-12-2022 19:52:52.300144,"(2.05, 2.4, 2.297647058823529)","(9.0, 15.5, 12.833333333333334)","(13.0, 15.5, 14.875)","(4.6, 7.0, 7.144444444444445)","(91.0, 860.0, 199.16666666666666)","(19.0, 48.0, 32.0)","(9.0, 14.0, 12.5)","(6.0, 7.4, 7.1)","(51.0, 95.0, 83.0)"
14-12-2022 19:52:53.510247,"(2.05, 2.4, 2.3076923076923075)","(9.0, 15.5, 12.833333333333334)","(13.0, 15.5, 14.875)","(4.6, 7.2, 7.333333333333333)","(91.0, 220.0, 147.5)","(19.0, 38.0, 32.666666666666664)","(9.0, 14.0, 11.090909090909092)","(6.0, 7.4, 7.290909090909091)","(51.0, 95.0, 64.16666666666667)"
14-12-2022 19:52:54.641432,"(2.05, 2.32, 2.309411764705882)","(9.0, 15.0, 12.666666666666666)","(13.0, 15.5, 14.875)","(4.6, 8.0, 7.44)","(91.0, 200.0, 147.5)","(19.0, 36.0, 30.8)","(9.0, 11.5, 12.25)","(6.0, 7.4, 7.426666666666667)","(51.0, 65.0, 64.16666666666667)"
14-12-2022 19:52:55.792977,"(2.0, 2.26, 2.2304761904761907)","(9.0, 15.0, 12.666666666666666)","(13.0, 15.5, 14.875)","(4.8, 8.4, 7.866666666666667)","(91.0, 200.0, 130.0)","(19.0, 38.0, 30.8)","(9.0, 13.5, 11.333333333333334)","(6.0, 8.6, 7.697435897435898)","(51.0, 65.0, 64.16666666666667)"
14-12-2022 19:52:57.019308,"(2.0, 2.26, 2.223529411764706)","(9.0, 15.0, 12.666666666666666)","(13.0, 15.5, 13.0)","(4.8, 8.4, 7.833333333333333)","(91.0, 200.0, 142.5)","(19.0, 38.0, 30.8)","(9.0, 13.0, 11.75)","(6.0, 8.6, 7.942857142857143)","(51.0, 65.0, 64.16666666666667)"
14-12-2022 19:52:58.259757,"(2.0, 2.26, 2.2311627906976743)","(9.0, 14.5, 13.0)","(13.0, 13.0, 13.666666666666666)","(4.8, 8.0, 7.4)","(91.0, 190.0, 142.5)","(19.0, 38.0, 30.8)","(9.0, 12.5, 11.6)","(6.0, 8.4, 7.666666666666667)","(51.0, 65.0, 64.16666666666667)"
14-12-2022 19:52:59.539043,"(2.0, 2.4, 2.3565217391304345)","(9.0, 14.5, 13.0)","(13.0, 14.0, 13.666666666666666)","(4.8, 7.6, 7.74)","(91.0, 190.0, 142.5)","(19.0, 38.0, 28.666666666666668)","(9.0, 12.5, 11.6)","(6.0, 8.0, 7.923076923076923)","(51.0, 65.0, 64.16666666666667)"
14-12-2022 19:53:00.769022,"(2.0, 2.4, 2.3565217391304345)","(9.0, 14.5, 13.0)","(13.0, 14.0, 13.666666666666666)","(4.8, 7.8, 7.74)","(91.0, 190.0, 142.5)","(19.0, 36.0, 28.666666666666668)","(9.0, 12.5, 11.6)","(6.0, 8.0, 7.923076923076923)","(51.0, 65.0, 64.16666666666667)"
14-12-2022 19:53:02.019983,"(2.0, 2.3, 2.2970526315789472)","(9.0, 15.0, 13.5)","(13.0, 14.0, 13.666666666666666)","(4.8, 7.8, 7.74)","(91.0, 190.0, 142.5)","(19.0, 38.0, 29.0)","(9.0, 12.5, 11.357142857142858)","(6.0, 8.0, 7.923076923076923)","(51.0, 80.0, 70.71428571428571)"
14-12-2022 19:53:03.217546,"(2.0, 2.26, 2.2466666666666666)","(9.0, 15.0, 12.75)","(13.0, 14.0, 13.0)","(4.8, 7.8, 7.661538461538462)","(91.0, 190.0, 142.5)","(19.0, 38.0, 29.0)","(9.0, 11.5, 11.357142857142858)","(6.0, 8.0, 7.923076923076923)","(51.0, 75.0, 70.71428571428571)"
14-12-2022 19:53:04.536916,"(2.0, 2.26, 2.2558208955223877)","(9.0, 15.0, 13.928571428571429)","(12.0, 14.0, 13.0)","(4.8, 7.8, 7.694117647058824)","(91.0, 190.0, 118.75)","(19.0, 38.0, 28.0)","(9.0, 11.5, 11.166666666666666)","(6.0, 8.0, 7.866666666666667)","(51.0, 75.0, 70.71428571428571)"
14-12-2022 19:53:05.771709,"(2.0, 2.18, 2.1751851851851853)","(9.0, 15.0, 13.8)","(12.0, 14.0, 13.733333333333334)","(4.8, 7.8, 7.6)","(91.0, 190.0, 137.5)","(19.0, 36.0, 31.2)","(9.0, 11.5, 11.166666666666666)","(6.0, 8.0, 7.8545454545454545)","(51.0, 75.0, 70.71428571428571)"
14-12-2022 19:53:06.958543,"(2.0, 2.32, 2.2377777777777776)","(9.0, 15.5, 14.5)","(12.0, 14.0, 13.714285714285714)","(4.8, 7.8, 7.6)","(91.0, 180.0, 137.5)","(19.0, 36.0, 31.2)","(9.0, 11.5, 10.710526315789474)","(6.0, 8.0, 7.91578947368421)","(51.0, 75.0, 70.71428571428571)"
14-12-2022 19:53:08.111794,"(2.0, 2.32, 2.244102564102564)","(10.0, 15.5, 14.5)","(12.0, 14.0, 13.714285714285714)","(5.0, 7.8, 7.6)","(81.0, 180.0, 137.5)","(16.0, 36.0, 31.2)","(9.0, 11.5, 10.5625)","(6.0, 8.0, 7.91578947368421)","(51.0, 75.0, 70.71428571428571)"
14-12-2022 19:53:09.314349,"(2.0, 2.32, 2.244102564102564)","(10.0, 15.5, 14.5)","(12.0, 14.0, 12.73076923076923)","(5.0, 7.8, 7.694117647058824)","(81.0, 220.0, 150.0)","(16.0, 36.0, 26.5)","(9.0, 11.5, 10.5625)","(6.0, 8.0, 7.91578947368421)","(51.0, 75.0, 67.5)"
14-12-2022 19:53:10.536177,"(2.0, 2.32, 2.1995348837209305)","(10.0, 15.5, 14.25)","(12.0, 12.5, 12.0)","(5.0, 7.8, 7.694117647058824)","(81.0, 170.0, 138.33333333333334)","(16.0, 32.0, 31.714285714285715)","(9.0, 11.5, 10.5625)","(6.0, 8.0, 7.8)","(51.0, 75.0, 65.0)"
14-12-2022 19:53:11.832493,"(2.0, 2.32, 2.2568421052631575)","(10.0, 15.5, 14.944444444444445)","(12.0, 12.0, 12.25)","(5.0, 7.8, 7.694117647058824)","(81.0, 170.0, 138.33333333333334)","(16.0, 36.0, 31.714285714285715)","(9.0, 11.5, 10.5625)","(6.0, 8.0, 8.215384615384616)","(51.0, 70.0, 65.0)"
14-12-2022 19:53:13.060866,"(2.0, 2.26, 2.2415384615384615)","(10.0, 15.5, 15.222222222222221)","(12.0, 12.5, 13.25)","(5.0, 7.8, 7.705263157894737)","(81.0, 170.0, 138.33333333333334)","(16.0, 36.0, 31.714285714285715)","(9.0, 11.5, 10.5625)","(6.0, 8.4, 7.7)","(51.0, 70.0, 65.0)"
14-12-2022 19:53:14.488781,"(1.95, 2.32, 2.3713207547169812)","(10.0, 15.5, 14.642857142857142)","(12.0, 15.0, 13.25)","(5.0, 7.8, 8.075)","(81.0, 170.0, 138.33333333333334)","(17.0, 36.0, 33.27272727272727)","(9.0, 11.5, 10.5625)","(6.0, 8.0, 7.8933333333333335)","(51.0, 70.0, 65.0)"
14-12-2022 19:53:15.662423,"(1.95, 2.46, 2.3713207547169812)","(10.0, 15.0, 14.166666666666666)","(12.0, 15.0, 13.2)","(5.0, 8.2, 7.8)","(81.0, 170.0, 138.33333333333334)","(17.0, 36.0, 33.27272727272727)","(9.0, 11.5, 10.5625)","(6.0, 8.0, 7.177142857142857)","(51.0, 70.0, 65.0)"
14-12-2022 19:53:16.912689,"(1.95, 2.44, 2.261090909090909)","(10.0, 15.0, 14.166666666666666)","(12.0, 15.0, 13.166666666666666)","(5.0, 8.2, 7.8)","(81.0, 170.0, 138.33333333333334)","(18.0, 36.0, 33.27272727272727)","(9.0, 11.5, 10.825)","(6.0, 7.2, 7.822222222222222)","(51.0, 70.0, 65.0)"
14-12-2022 19:53:18.245658,"(1.95, 2.44, 2.2760000000000002)","(10.0, 15.0, 14.5)","(12.0, 15.5, 13.166666666666666)","(5.0, 8.2, 7.8)","(81.0, 170.0, 140.0)","(18.0, 36.0, 31.714285714285715)","(9.0, 11.0, 9.78)","(6.0, 8.0, 7.7)","(51.0, 70.0, 65.0)"
14-12-2022 19:53:19.586935,"(1.95, 2.44, 2.383076923076923)","(10.0, 15.5, 15.071428571428571)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 140.0)","(18.0, 36.0, 31.714285714285715)","(9.0, 10.5, 9.78)","(6.0, 8.0, 7.85)","(51.0, 70.0, 62.5)"
14-12-2022 19:53:20.766012,"(1.95, 2.42, 2.383076923076923)","(10.0, 15.5, 15.071428571428571)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 140.0)","(18.0, 36.0, 32.25)","(9.0, 10.5, 9.78)","(6.0, 8.0, 7.85)","(51.0, 65.0, 62.5)"
14-12-2022 19:53:21.925143,"(1.95, 2.38, 2.231948051948052)","(10.0, 15.5, 15.071428571428571)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 140.0)","(18.0, 36.0, 32.25)","(9.0, 10.5, 9.646666666666667)","(6.0, 8.0, 7.8)","(51.0, 65.0, 62.5)"
14-12-2022 19:53:23.112893,"(1.95, 2.2, 2.1851948051948056)","(10.0, 15.5, 14.666666666666666)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 140.0)","(18.0, 36.0, 32.25)","(9.0, 11.0, 9.9)","(6.0, 8.0, 7.8)","(51.0, 65.0, 62.5)"
14-12-2022 19:53:24.267651,"(1.95, 2.36, 2.230943396226415)","(10.0, 15.5, 14.666666666666666)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 140.0)","(18.0, 36.0, 32.25)","(9.0, 10.5, 9.9)","(6.0, 8.0, 8.066666666666666)","(51.0, 65.0, 62.5)"
14-12-2022 19:53:25.400380,"(1.95, 2.36, 2.2175000000000002)","(10.0, 15.5, 14.666666666666666)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 140.0)","(18.0, 36.0, 32.25)","(9.0, 10.5, 9.9)","(6.0, 8.4, 7.8)","(51.0, 65.0, 62.5)"
14-12-2022 19:53:26.501528,"(1.95, 2.36, 2.224888888888889)","(10.0, 15.5, 14.666666666666666)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 140.0)","(18.0, 36.0, 32.25)","(9.0, 10.5, 9.78)","(6.0, 8.0, 7.959999999999999)","(51.0, 65.0, 62.5)"
14-12-2022 19:53:27.695441,"(1.95, 2.26, 2.2211650485436896)","(10.0, 15.5, 14.666666666666666)","(12.0, 15.5, 14.0)","(5.0, 8.2, 7.999999999999999)","(81.0, 170.0, 210.0)","(18.0, 36.0, 32.25)","(9.0, 10.5, 9.78)","(6.0, 8.2, 7.666666666666667)","(51.0, 65.0, 73.33333333333333)"
14-12-2022 19:53:28.948048,"(1.95, 2.26, 2.2072140762463346)","(10.0, 15.5, 14.666666666666666)","(12.0, 15.5, 13.833333333333334)","(5.0, 8.4, 8.133333333333333)","(81.0, 220.0, 210.0)","(18.0, 36.0, 32.25)","(9.0, 10.5, 9.78)","(6.0, 7.8, 7.666666666666667)","(51.0, 80.0, 73.33333333333333)"
14-12-2022 19:53:30.112276,"(1.95, 2.18, 2.162857142857143)","(10.0, 15.5, 14.5)","(12.0, 15.5, 13.5)","(5.0, 8.4, 8.133333333333333)","(81.0, 220.0, 211.66666666666669)","(18.0, 36.0, 23.555555555555557)","(9.0, 10.5, 9.78)","(6.0, 7.8, 7.666666666666667)","(51.0, 80.0, 73.33333333333333)"
14-12-2022 19:53:31.295090,"(1.95, 2.18, 2.1653125)","(10.0, 13.0, 12.056603773584905)","(12.0, 15.5, 13.9)","(5.0, 8.4, 8.133333333333333)","(81.0, 220.0, 311.66666666666663)","(18.0, 36.0, 28.416666666666664)","(9.0, 10.5, 10.009756097560976)","(6.0, 7.8, 8.276923076923078)","(51.0, 80.0, 83.33333333333333)"
14-12-2022 19:53:32.788742,"(1.95, 2.24, 2.178181818181818)","(10.0, 13.0, 12.02127659574468)","(12.0, 16.0, 14.5)","(5.0, 7.4, 7.815789473684211)","(81.0, 340.0, 311.66666666666663)","(18.0, 36.0, 29.583333333333332)","(9.0, 11.0, 10.009756097560976)","(6.0, 8.4, 8.76)","(51.0, 95.0, 77.5)"
14-12-2022 19:53:34.022712,"(1.95, 2.24, 2.1825352112676057)","(10.0, 13.0, 12.02127659574468)","(12.0, 16.0, 14.25)","(5.0, 8.0, 7.533333333333333)","(81.0, 340.0, 260.0)","(18.0, 36.0, 26.375)","(9.0, 11.0, 10.125)","(6.0, 9.0, 8.933333333333334)","(51.0, 95.0, 77.5)"
14-12-2022 19:53:35.444396,"(1.95, 2.26, 2.0942105263157895)","(10.0, 13.0, 12.296875)","(12.0, 15.5, 14.25)","(5.0, 8.0, 8.2)","(101.0, 340.0, 260.0)","(18.0, 36.0, 26.375)","(9.0, 10.5, 10.125)","(6.0, 9.2, 8.933333333333334)","(51.0, 95.0, 77.5)"
14-12-2022 19:53:36.792056,"(1.95, 2.22, 2.195438596491228)","(10.0, 13.0, 12.296875)","(12.0, 15.5, 14.25)","(5.0, 8.6, 8.2)","(101.0, 340.0, 220.0)","(18.0, 36.0, 28.0)","(9.0, 10.5, 10.125)","(6.0, 9.2, 8.933333333333334)","(51.0, 95.0, 75.0)"
14-12-2022 19:53:38.071522,"(1.95, 2.2, 2.1961538461538463)","(10.0, 13.0, 12.296875)","(12.0, 15.5, 12.153846153846153)","(5.0, 8.6, 8.2)","(101.0, 340.0, 220.0)","(18.0, 34.0, 28.0)","(9.0, 10.5, 10.3875)","(6.0, 9.2, 9.015384615384615)","(51.0, 90.0, 75.0)"
