,Black Roses,Queens Law,Wynburn Dixie,Buckle Up Kaylee,Bridwood Elle,Lektra Linda,Hardaway Nala,Buckle Up Zion
10-01-2023 13:49:22.314346,"(1.45, 1.97, 1.7736363636363637)","(51.0, 70.0, 55.333333333333336)","(6.0, 11.5, 8.617391304347827)","(13.0, 19.5, 15.833333333333334)","(51.0, 95.0, 80.0)","(11.0, 27.0, 26.63157894736842)","(12.0, 19.5, 18.933333333333334)","(6.0, 10.5, 9.5)"
10-01-2023 13:49:23.534295,"(1.45, 1.97, 1.7662264150943396)","(51.0, 70.0, 55.333333333333336)","(6.0, 11.5, 9.55)","(13.0, 19.5, 15.833333333333334)","(51.0, 95.0, 68.75)","(11.0, 27.0, 28.307692307692307)","(12.0, 19.5, 18.933333333333334)","(6.0, 10.0, 9.90909090909091)"
10-01-2023 13:49:24.736476,"(1.45, 1.97, 1.7662264150943396)","(51.0, 70.0, 59.333333333333336)","(6.0, 11.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 95.0, 68.75)","(11.0, 32.0, 28.307692307692307)","(12.0, 19.5, 18.46666666666667)","(6.0, 10.0, 8.6)"
10-01-2023 13:49:25.888507,"(1.45, 1.95, 1.7822033898305085)","(51.0, 65.0, 51.4)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 95.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 19.0, 18.46666666666667)","(6.0, 10.0, 8.6)"
10-01-2023 13:49:27.063128,"(1.45, 1.95, 1.7822033898305085)","(51.0, 65.0, 51.4)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 19.0, 18.46666666666667)","(6.0, 10.0, 9.65)"
10-01-2023 13:49:28.237645,"(1.45, 1.93, 1.7784848484848486)","(51.0, 65.0, 51.4)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 19.0, 18.384615384615387)","(6.0, 10.0, 9.813333333333333)"
10-01-2023 13:49:29.355875,"(1.45, 1.92, 1.8566666666666667)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 19.0, 18.384615384615387)","(6.0, 10.0, 8.7)"
10-01-2023 13:49:30.579157,"(1.45, 1.9, 1.8433333333333333)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 19.0, 18.384615384615387)","(6.0, 10.0, 8.7)"
10-01-2023 13:49:31.824375,"(1.45, 1.89, 1.7519607843137255)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 19.0, 18.384615384615387)","(6.0, 10.0, 8.7)"
10-01-2023 13:49:33.080870,"(1.45, 1.87, 1.7519607843137255)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 19.0, 16.833333333333336)","(6.0, 10.0, 8.7)"
10-01-2023 13:49:34.246135,"(1.45, 1.86, 1.834)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 18.5, 17.53333333333333)","(6.0, 10.0, 9.485714285714286)"
10-01-2023 13:49:35.317252,"(1.45, 1.85, 1.7488235294117647)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(51.0, 90.0, 79.28571428571429)","(11.0, 32.0, 27.714285714285715)","(12.0, 18.0, 16.157894736842106)","(6.0, 10.0, 8.822222222222223)"
10-01-2023 13:49:36.477908,"(1.45, 1.85, 1.7488235294117647)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.384)","(13.0, 19.5, 15.833333333333334)","(61.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 18.0, 16.157894736842106)","(6.0, 9.8, 8.822222222222223)"
10-01-2023 13:49:37.721963,"(1.45, 1.83, 1.7542424242424242)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.392)","(14.0, 19.5, 15.833333333333334)","(61.0, 90.0, 71.25)","(11.0, 32.0, 27.714285714285715)","(12.0, 18.0, 13.882352941176471)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:38.938583,"(1.45, 1.83, 1.7456862745098038)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.142857142857142)","(14.0, 19.5, 15.833333333333334)","(61.0, 90.0, 71.25)","(11.0, 32.0, 22.0)","(12.0, 18.0, 13.882352941176471)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:40.100723,"(1.45, 1.83, 1.7456862745098038)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.378947368421052)","(14.0, 19.5, 16.75)","(61.0, 90.0, 70.0)","(11.0, 32.0, 22.0)","(12.0, 18.0, 13.882352941176471)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:41.226098,"(1.45, 1.83, 1.7456862745098038)","(51.0, 65.0, 49.888888888888886)","(6.0, 10.5, 10.378947368421052)","(14.0, 19.5, 16.75)","(61.0, 90.0, 70.0)","(11.0, 32.0, 22.22222222222222)","(12.0, 18.0, 13.882352941176471)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:42.253172,"(1.45, 1.83, 1.7456862745098038)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 9.514285714285714)","(14.0, 19.5, 16.75)","(61.0, 90.0, 70.0)","(11.0, 32.0, 22.22222222222222)","(12.0, 18.0, 13.882352941176471)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:43.369962,"(1.45, 1.83, 1.7322727272727272)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.504761904761905)","(14.0, 19.5, 16.75)","(61.0, 90.0, 69.0)","(11.0, 32.0, 22.22222222222222)","(12.0, 18.0, 13.882352941176471)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:44.470770,"(1.45, 1.83, 1.7322727272727272)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.504761904761905)","(14.0, 19.5, 18.125)","(61.0, 85.0, 69.0)","(11.0, 32.0, 25.529411764705884)","(12.0, 18.0, 16.3125)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:45.606423,"(1.45, 1.81, 1.7318181818181817)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 9.08)","(14.0, 19.5, 18.38888888888889)","(61.0, 85.0, 69.0)","(11.0, 32.0, 25.333333333333332)","(12.0, 17.0, 16.166666666666668)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:46.730135,"(1.45, 1.79, 1.732222222222222)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 9.08)","(14.0, 19.5, 18.847826086956523)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.0)","(12.0, 17.0, 16.166666666666668)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:47.845285,"(1.45, 1.79, 1.7313953488372094)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 9.0)","(14.0, 19.5, 18.0)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.0)","(12.0, 17.0, 16.166666666666668)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:48.946292,"(1.45, 1.79, 1.6559574468085105)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.23076923076923)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.0)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 9.408888888888889)"
10-01-2023 13:49:50.053853,"(1.45, 1.79, 1.6559574468085105)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.473684210526315)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.0)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 9.417391304347827)"
10-01-2023 13:49:51.090799,"(1.45, 1.79, 1.692)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.473684210526315)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.0)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.2)"
10-01-2023 13:49:52.218258,"(1.45, 1.78, 1.7070731707317073)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.473684210526315)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.52173913043478)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.633333333333333)"
10-01-2023 13:49:53.339851,"(1.45, 1.77, 1.6837499999999999)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.473684210526315)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.52173913043478)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.633333333333333)"
10-01-2023 13:49:54.487777,"(1.45, 1.77, 1.6714285714285713)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.473684210526315)","(14.0, 20.0, 18.41176470588235)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.52173913043478)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.633333333333333)"
10-01-2023 13:49:55.521065,"(1.45, 1.75, 1.6678571428571427)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.473684210526315)","(14.0, 20.0, 18.41176470588235)","(61.0, 85.0, 69.0)","(11.0, 32.0, 28.52173913043478)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 9.4)"
10-01-2023 13:49:56.532927,"(1.45, 1.73, 1.6716216216216215)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.473684210526315)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 70.0)","(11.0, 32.0, 28.52173913043478)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.225)"
10-01-2023 13:49:57.605108,"(1.45, 1.73, 1.6609803921568627)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 79.54545454545455)","(11.0, 32.0, 28.63157894736842)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.15)"
10-01-2023 13:49:58.808647,"(1.45, 1.73, 1.6603703703703703)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 79.54545454545455)","(11.0, 29.0, 28.63157894736842)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.15)"
10-01-2023 13:49:59.900731,"(1.45, 1.73, 1.6603703703703703)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 79.54545454545455)","(11.0, 29.0, 28.63157894736842)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:00.881779,"(1.45, 1.73, 1.6603703703703703)","(51.0, 65.0, 55.93333333333334)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 79.54545454545455)","(11.0, 29.0, 28.63157894736842)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:01.908501,"(1.45, 1.73, 1.6603703703703703)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.772727272727273)","(61.0, 85.0, 79.54545454545455)","(11.0, 29.0, 27.47826086956522)","(12.0, 17.0, 16.357142857142858)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:02.976407,"(1.45, 1.73, 1.6603703703703703)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.41176470588235)","(61.0, 85.0, 79.54545454545455)","(11.0, 29.0, 28.63157894736842)","(12.0, 17.0, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:04.155348,"(1.45, 1.73, 1.6603703703703703)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.41176470588235)","(61.0, 85.0, 76.42857142857143)","(11.0, 29.0, 28.63157894736842)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:05.382740,"(1.45, 1.73, 1.6603703703703703)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.11111111111111)","(61.0, 85.0, 76.42857142857143)","(11.0, 29.0, 30.57142857142857)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:06.536218,"(1.45, 1.73, 1.6222916666666667)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.11111111111111)","(61.0, 85.0, 76.42857142857143)","(11.0, 32.0, 30.57142857142857)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:07.633950,"(1.45, 1.71, 1.6218367346938776)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.11111111111111)","(61.0, 85.0, 76.42857142857143)","(11.0, 32.0, 30.57142857142857)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:08.721309,"(1.45, 1.7, 1.625714285714286)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.11111111111111)","(61.0, 85.0, 76.42857142857143)","(11.0, 32.0, 30.57142857142857)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:09.781306,"(1.45, 1.69, 1.6224137931034484)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.11111111111111)","(61.0, 85.0, 76.42857142857143)","(11.0, 32.0, 30.57142857142857)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:10.956073,"(1.45, 1.69, 1.6224137931034484)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.11111111111111)","(61.0, 85.0, 76.42857142857143)","(11.0, 32.0, 30.57142857142857)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:12.025032,"(1.45, 1.69, 1.6241176470588237)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.11111111111111)","(61.0, 85.0, 76.42857142857143)","(11.0, 32.0, 29.2)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:13.124092,"(1.45, 1.69, 1.6226315789473684)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.76923076923077)","(61.0, 85.0, 69.0)","(11.0, 32.0, 29.2)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:14.100847,"(1.45, 1.69, 1.616857142857143)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 18.76923076923077)","(61.0, 85.0, 69.0)","(11.0, 32.0, 29.2)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:15.218990,"(1.45, 1.69, 1.616857142857143)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 100.0, 68.0)","(11.0, 32.0, 33.368421052631575)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:16.329775,"(1.45, 1.69, 1.616857142857143)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 68.0)","(11.0, 34.0, 30.307692307692307)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:17.397249,"(1.45, 1.69, 1.61)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 68.0)","(11.0, 34.0, 27.714285714285715)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:18.700302,"(1.45, 1.69, 1.61)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 68.0)","(11.0, 34.0, 29.294117647058822)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:19.732322,"(1.45, 1.69, 1.61)","(51.0, 65.0, 54.53846153846154)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 68.0)","(11.0, 34.0, 30.42857142857143)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:20.928202,"(1.45, 1.69, 1.61)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 68.0)","(11.0, 34.0, 33.0)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:22.071315,"(1.45, 1.69, 1.61)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 68.0)","(11.0, 34.0, 29.5)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:23.249828,"(1.45, 1.69, 1.61)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 70.0)","(11.0, 34.0, 30.0)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:24.328503,"(1.45, 1.69, 1.61)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.058823529411764)","(61.0, 80.0, 70.0)","(11.0, 34.0, 29.84)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:25.403682,"(1.45, 1.69, 1.61)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.384615384615383)","(61.0, 80.0, 70.0)","(11.0, 38.0, 33.27272727272727)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:26.592959,"(1.45, 1.69, 1.6097297297297297)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.384615384615383)","(61.0, 80.0, 70.0)","(11.0, 36.0, 32.73684210526316)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:27.647352,"(1.45, 1.69, 1.6097297297297297)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.466666666666665)","(61.0, 80.0, 70.0)","(11.0, 34.0, 32.73684210526316)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:28.637558,"(1.45, 1.69, 1.6097297297297297)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.466666666666665)","(61.0, 80.0, 70.0)","(11.0, 34.0, 32.73684210526316)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:29.730883,"(1.45, 1.69, 1.6097297297297297)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.466666666666665)","(61.0, 80.0, 70.0)","(11.0, 34.0, 32.73684210526316)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:30.766519,"(1.45, 1.68, 1.6606756756756755)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.466666666666665)","(61.0, 80.0, 70.0)","(11.0, 34.0, 33.61904761904762)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.15)"
10-01-2023 13:50:31.855128,"(1.45, 1.67, 1.6206542056074766)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.466666666666665)","(61.0, 80.0, 70.0)","(11.0, 36.0, 32.666666666666664)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:32.985732,"(1.45, 1.67, 1.612608695652174)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.4)","(61.0, 80.0, 70.0)","(11.0, 36.0, 32.666666666666664)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:33.999678,"(1.45, 1.67, 1.612608695652174)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.4)","(61.0, 80.0, 70.0)","(11.0, 36.0, 32.666666666666664)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:35.151657,"(1.45, 1.67, 1.612608695652174)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.4)","(61.0, 80.0, 70.0)","(11.0, 36.0, 32.666666666666664)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:36.148794,"(1.45, 1.67, 1.612608695652174)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.4)","(61.0, 80.0, 70.0)","(11.0, 36.0, 32.95652173913044)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:37.160981,"(1.45, 1.65, 1.6131578947368421)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.4)","(61.0, 80.0, 70.0)","(11.0, 36.0, 32.95652173913044)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:38.265872,"(1.45, 1.65, 1.5630790190735695)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 20.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 36.0, 31.647058823529413)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:39.521701,"(1.45, 1.65, 1.552325581395349)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.57142857142857)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:40.719628,"(1.45, 1.65, 1.552325581395349)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.166666666666668)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:41.864585,"(1.45, 1.65, 1.552325581395349)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.375)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:43.099746,"(1.45, 1.65, 1.552325581395349)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.375)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:44.356435,"(1.45, 1.65, 1.552325581395349)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:45.570776,"(1.45, 1.65, 1.552325581395349)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:46.774188,"(1.45, 1.63, 1.5527586206896553)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:47.812977,"(1.45, 1.63, 1.551777777777778)","(51.0, 65.0, 49.888888888888886)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:48.922125,"(1.45, 1.63, 1.551777777777778)","(51.0, 65.0, 52.333333333333336)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:50.063142,"(1.45, 1.63, 1.551777777777778)","(51.0, 65.0, 48.111111111111114)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:51.268099,"(1.45, 1.63, 1.551777777777778)","(51.0, 65.0, 49.8)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.571428571428571)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:52.292437,"(1.45, 1.63, 1.5864835164835165)","(51.0, 65.0, 49.8)","(6.0, 11.0, 10.272727272727273)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.195652173913043)","(6.0, 9.8, 8.225)"
10-01-2023 13:50:53.496043,"(1.45, 1.63, 1.585483870967742)","(51.0, 65.0, 49.8)","(6.0, 11.0, 10.630434782608695)","(14.0, 22.0, 19.94736842105263)","(61.0, 80.0, 70.0)","(11.0, 32.0, 31.615384615384617)","(12.0, 17.5, 13.195652173913043)","(6.0, 9.8, 8.225)"
