,Corporate Box,So Special,Daytona,Hartley Bale,Van Diemen,Conor Pass,Major Lighting,Dark Label
16-12-2022 15:08:28.612733,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.56)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 10.625)","(19.0, 150.0, 47.14285714285714)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:29.656380,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.56)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 10.625)","(19.0, 150.0, 47.14285714285714)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:30.714679,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.56)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 10.625)","(19.0, 150.0, 47.14285714285714)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:31.740933,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.56)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 10.625)","(19.0, 150.0, 65.29411764705883)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:32.772568,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.56)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 10.625)","(19.0, 150.0, 65.29411764705883)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:33.782490,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.56)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 10.625)","(19.0, 150.0, 65.29411764705883)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:34.790297,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 10.625)","(19.0, 150.0, 65.29411764705883)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:35.826257,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 9.235294117647058)","(19.0, 150.0, 65.29411764705883)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:36.821648,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 9.235294117647058)","(19.0, 150.0, 48.4)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:37.851966,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 9.235294117647058)","(19.0, 150.0, 48.4)","(21.0, 60.0, 36.0)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:38.841520,"(7.0, 19.5, 10.725)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2666666666666666)","(8.0, 11.5, 9.235294117647058)","(19.0, 150.0, 48.4)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:39.868726,"(7.0, 19.5, 13.95)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2800000000000002)","(8.0, 11.5, 9.235294117647058)","(19.0, 150.0, 48.4)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:40.908112,"(7.0, 19.5, 16.30909090909091)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 8.81875)","(19.0, 150.0, 48.4)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:41.884328,"(7.0, 19.5, 10.875)","(6.0, 10.0, 8.3875)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 8.81875)","(19.0, 150.0, 48.4)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:42.883088,"(7.0, 19.0, 9.571428571428571)","(6.0, 10.0, 7.48)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 8.81875)","(19.0, 150.0, 65.33333333333333)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.8277777777777775)"
16-12-2022 15:08:43.938306,"(7.0, 18.5, 11.5)","(6.0, 10.0, 7.48)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 8.81875)","(19.0, 150.0, 65.33333333333333)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.884615384615384)"
16-12-2022 15:08:44.939340,"(7.0, 18.5, 11.5)","(6.0, 10.0, 7.48)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 8.81875)","(19.0, 150.0, 65.33333333333333)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.884615384615384)"
16-12-2022 15:08:45.959841,"(7.0, 18.5, 11.5)","(6.0, 10.0, 7.48)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 8.81875)","(19.0, 150.0, 65.33333333333333)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.884615384615384)"
16-12-2022 15:08:46.989663,"(7.0, 18.5, 11.5)","(6.0, 10.0, 7.48)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 8.81875)","(19.0, 150.0, 65.33333333333333)","(21.0, 60.0, 38.72727272727273)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.884615384615384)"
16-12-2022 15:08:48.033945,"(7.0, 18.5, 11.5)","(6.0, 10.0, 7.48)","(1.95, 2.56, 2.2600000000000002)","(8.0, 11.5, 9.105882352941176)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 42.46153846153846)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 6.175)"
16-12-2022 15:08:49.071742,"(7.0, 18.5, 11.5)","(6.0, 10.0, 7.54)","(1.95, 2.56, 2.285)","(8.0, 11.5, 8.75)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 6.175)"
16-12-2022 15:08:50.073502,"(7.0, 19.5, 10.875)","(6.0, 10.0, 7.54)","(1.95, 2.56, 2.285)","(8.0, 11.5, 8.75)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 6.175)"
16-12-2022 15:08:51.059248,"(7.0, 19.5, 10.875)","(6.0, 10.0, 8.32857142857143)","(1.95, 2.56, 2.285)","(8.0, 11.5, 8.75)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 6.175)"
16-12-2022 15:08:52.074444,"(7.0, 19.5, 10.875)","(6.0, 10.0, 8.32857142857143)","(1.95, 2.56, 2.285)","(8.0, 11.5, 8.75)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 6.175)"
16-12-2022 15:08:53.099101,"(7.0, 19.5, 10.875)","(6.0, 10.0, 8.32857142857143)","(1.95, 2.54, 2.2655555555555558)","(8.0, 11.5, 8.75)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 6.175)"
16-12-2022 15:08:54.121445,"(7.0, 19.5, 11.833333333333334)","(6.0, 10.0, 7.54)","(1.95, 2.54, 2.2655555555555558)","(8.0, 11.5, 9.730434782608695)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 6.175)"
16-12-2022 15:08:55.139957,"(7.0, 19.5, 9.642857142857142)","(6.0, 10.0, 7.54)","(1.95, 2.54, 2.2655555555555558)","(8.0, 11.5, 9.730434782608695)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.1899999999999995)"
16-12-2022 15:08:56.119260,"(7.0, 19.5, 9.642857142857142)","(6.0, 10.0, 7.54)","(1.95, 2.54, 2.2655555555555558)","(8.0, 11.5, 9.730434782608695)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.561538461538461)"
16-12-2022 15:08:57.132087,"(7.0, 19.5, 9.642857142857142)","(6.0, 10.0, 7.54)","(1.95, 2.54, 2.2655555555555558)","(8.0, 11.5, 9.730434782608695)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.561538461538461)"
16-12-2022 15:08:58.151298,"(7.0, 19.5, 9.642857142857142)","(6.0, 10.0, 7.54)","(1.95, 2.54, 2.2655555555555558)","(8.0, 11.5, 9.730434782608695)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.561538461538461)"
16-12-2022 15:08:59.164119,"(7.0, 19.5, 9.642857142857142)","(6.0, 10.0, 7.54)","(1.95, 2.5, 2.3866666666666667)","(8.0, 11.5, 9.730434782608695)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 47.333333333333336)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.561538461538461)"
16-12-2022 15:09:00.200711,"(7.0, 19.5, 9.642857142857142)","(6.0, 10.0, 7.54)","(1.95, 2.5, 2.3866666666666667)","(8.0, 11.5, 9.730434782608695)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 41.5)","(26.0, 70.0, 50.833333333333336)","(4.4, 6.8, 5.989473684210526)"
16-12-2022 15:09:01.238804,"(7.0, 19.5, 10.875)","(6.0, 10.0, 8.285714285714285)","(1.95, 2.5, 2.245)","(8.0, 11.5, 8.933333333333334)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.0)","(26.0, 70.0, 42.5)","(4.4, 6.8, 5.989473684210526)"
16-12-2022 15:09:02.276068,"(7.0, 19.5, 15.511764705882353)","(6.0, 10.0, 8.285714285714285)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 8.933333333333334)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 5.989473684210526)"
16-12-2022 15:09:03.319721,"(7.0, 19.5, 15.511764705882353)","(6.0, 10.0, 8.285714285714285)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 8.933333333333334)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 5.989473684210526)"
16-12-2022 15:09:04.316680,"(7.0, 19.5, 15.511764705882353)","(6.0, 10.0, 8.285714285714285)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 8.933333333333334)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 5.989473684210526)"
16-12-2022 15:09:05.313313,"(7.0, 19.5, 15.511764705882353)","(6.0, 10.0, 8.285714285714285)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 8.933333333333334)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 5.88125)"
16-12-2022 15:09:06.288109,"(7.0, 19.5, 15.511764705882353)","(6.0, 10.0, 8.1)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 8.933333333333334)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 6.1)"
16-12-2022 15:09:07.247517,"(7.0, 19.5, 15.652941176470588)","(6.0, 10.5, 8.42962962962963)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 8.933333333333334)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 6.1)"
16-12-2022 15:09:08.219755,"(7.0, 19.0, 15.715789473684211)","(6.0, 10.0, 9.525)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 9.36470588235294)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 6.1)"
16-12-2022 15:09:09.192402,"(7.0, 19.0, 15.715789473684211)","(6.0, 10.0, 9.525)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 9.483333333333333)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 5.88125)"
16-12-2022 15:09:10.179090,"(7.0, 19.0, 15.715789473684211)","(6.0, 10.0, 9.309090909090909)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 9.483333333333333)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 51.25)","(4.4, 6.8, 5.88125)"
16-12-2022 15:09:11.242362,"(7.0, 19.0, 15.715789473684211)","(6.0, 10.0, 9.309090909090909)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 9.483333333333333)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 70.0, 77.5)","(4.4, 6.8, 6.1)"
16-12-2022 15:09:12.270114,"(7.0, 19.0, 11.727272727272727)","(6.0, 10.0, 9.345454545454546)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 9.483333333333333)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 36.666666666666664)","(26.0, 85.0, 77.5)","(4.4, 6.8, 6.1)"
16-12-2022 15:09:13.320095,"(7.0, 19.0, 12.846153846153847)","(6.0, 10.0, 9.028571428571428)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 11.152631578947368)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 30.0)","(26.0, 85.0, 77.5)","(4.4, 6.8, 6.1)"
16-12-2022 15:09:14.343153,"(7.0, 18.5, 14.023076923076923)","(6.0, 10.0, 9.028571428571428)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 11.152631578947368)","(19.0, 150.0, 76.73076923076923)","(21.0, 60.0, 34.0)","(26.0, 85.0, 77.5)","(4.4, 6.8, 5.75)"
16-12-2022 15:09:15.356134,"(7.0, 17.5, 14.89)","(6.0, 10.0, 9.028571428571428)","(1.95, 2.5, 2.2110000000000003)","(8.0, 11.5, 10.855555555555554)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 44.285714285714285)","(26.0, 85.0, 77.5)","(4.4, 6.8, 6.1571428571428575)"
16-12-2022 15:09:16.359355,"(7.0, 17.5, 13.875)","(6.0, 10.0, 9.028571428571428)","(1.95, 2.48, 2.233846153846154)","(8.0, 11.5, 10.855555555555554)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 44.285714285714285)","(26.0, 85.0, 77.5)","(4.4, 6.4, 5.957142857142857)"
16-12-2022 15:09:17.365422,"(7.0, 17.5, 13.875)","(6.0, 10.0, 9.418181818181818)","(1.95, 2.48, 2.233846153846154)","(8.0, 11.5, 10.72857142857143)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 44.285714285714285)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.827272727272727)"
16-12-2022 15:09:18.366226,"(7.0, 17.5, 13.875)","(6.0, 10.0, 9.142857142857142)","(1.95, 2.46, 2.212941176470588)","(8.0, 11.5, 10.72857142857143)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 44.285714285714285)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.827272727272727)"
16-12-2022 15:09:19.315179,"(7.0, 17.5, 13.875)","(6.0, 10.0, 9.142857142857142)","(1.95, 2.46, 2.212941176470588)","(8.0, 11.5, 10.72857142857143)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 55.0)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.827272727272727)"
16-12-2022 15:09:20.299524,"(7.0, 17.5, 13.875)","(6.0, 10.0, 9.142857142857142)","(1.95, 2.46, 2.212941176470588)","(8.0, 11.5, 10.5)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 52.400000000000006)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.827272727272727)"
16-12-2022 15:09:21.289595,"(7.0, 17.5, 13.875)","(6.0, 10.0, 8.5)","(1.95, 2.46, 2.212941176470588)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 43.6)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.8)"
16-12-2022 15:09:22.267416,"(7.0, 17.5, 13.875)","(6.0, 10.0, 9.2)","(1.95, 2.46, 2.212941176470588)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.6625)"
16-12-2022 15:09:23.256196,"(7.0, 17.5, 13.875)","(6.0, 10.5, 9.675)","(1.95, 2.42, 2.24)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.918181818181818)"
16-12-2022 15:09:24.267828,"(7.0, 16.5, 14.190000000000001)","(6.0, 10.5, 9.675)","(1.95, 2.42, 2.2963636363636364)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.918181818181818)"
16-12-2022 15:09:25.305996,"(7.0, 16.5, 11.970588235294118)","(6.0, 10.5, 9.675)","(1.95, 2.42, 2.292)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.918181818181818)"
16-12-2022 15:09:26.366556,"(7.0, 16.5, 11.970588235294118)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.6, 5.5285714285714285)"
16-12-2022 15:09:27.463243,"(7.0, 16.5, 11.970588235294118)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.6, 6.485714285714286)"
16-12-2022 15:09:28.548273,"(7.0, 16.5, 12.65)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 85.0, 77.5)","(4.4, 7.0, 5.938461538461539)"
16-12-2022 15:09:29.550596,"(7.0, 16.5, 12.65)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.4, 5.938461538461539)"
16-12-2022 15:09:30.559644,"(7.0, 16.5, 12.65)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 77.5)","(4.4, 6.4, 5.938461538461539)"
16-12-2022 15:09:31.551925,"(7.0, 16.5, 12.65)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 85.0, 73.125)","(4.4, 6.4, 5.622222222222223)"
16-12-2022 15:09:32.504259,"(7.0, 16.0, 13.0)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 5.75)"
16-12-2022 15:09:33.467998,"(7.0, 15.5, 13.49)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 5.9)"
16-12-2022 15:09:34.418134,"(7.0, 15.5, 13.49)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 5.9)"
16-12-2022 15:09:35.388671,"(7.0, 15.5, 13.49)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 5.9)"
16-12-2022 15:09:36.393858,"(7.0, 15.5, 13.49)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 5.9)"
16-12-2022 15:09:37.440556,"(7.0, 15.5, 11.73125)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 5.9)"
16-12-2022 15:09:38.485672,"(7.0, 15.5, 11.73125)","(6.0, 10.5, 9.085714285714285)","(1.95, 2.42, 2.2866666666666666)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 6.015384615384615)"
16-12-2022 15:09:39.491164,"(7.0, 15.5, 11.73125)","(6.0, 9.4, 8.08)","(1.95, 2.42, 2.2866666666666666)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 6.4, 6.026086956521739)"
16-12-2022 15:09:40.552627,"(7.0, 15.5, 11.73125)","(6.0, 9.4, 8.309090909090909)","(1.95, 2.42, 2.2866666666666666)","(8.0, 12.0, 10.588235294117647)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 37.0)","(26.0, 80.0, 73.125)","(4.4, 7.2, 6.026086956521739)"
16-12-2022 15:09:41.621307,"(7.0, 15.5, 11.73125)","(6.0, 11.0, 9.65)","(1.95, 2.42, 2.2485714285714287)","(8.0, 12.0, 13.153846153846153)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 80.0, 73.125)","(4.4, 7.2, 6.026086956521739)"
16-12-2022 15:09:42.658265,"(7.0, 15.5, 11.73125)","(6.0, 11.0, 9.036363636363637)","(1.95, 2.42, 2.2485714285714287)","(8.0, 15.0, 13.153846153846153)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.463157894736842)"
16-12-2022 15:09:43.756126,"(7.0, 15.5, 11.73125)","(6.0, 11.0, 8.72)","(1.95, 2.42, 2.2866666666666666)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.463157894736842)"
16-12-2022 15:09:44.803834,"(7.0, 15.5, 11.73125)","(6.0, 11.0, 8.72)","(1.95, 2.42, 2.2866666666666666)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.463157894736842)"
16-12-2022 15:09:45.843428,"(7.0, 15.5, 11.73125)","(6.0, 11.0, 8.72)","(1.95, 2.42, 2.2866666666666666)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.463157894736842)"
16-12-2022 15:09:46.884060,"(7.0, 15.5, 11.73125)","(6.0, 10.5, 8.666666666666666)","(1.95, 2.42, 2.2866666666666666)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.625)"
16-12-2022 15:09:47.906254,"(7.0, 15.5, 11.73125)","(6.0, 10.0, 9.257142857142858)","(1.95, 2.42, 2.2866666666666666)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 33.333333333333336)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.625)"
16-12-2022 15:09:48.880859,"(7.0, 15.5, 11.73125)","(6.0, 10.0, 9.257142857142858)","(1.95, 2.42, 2.2866666666666666)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 29.09090909090909)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.625)"
16-12-2022 15:09:49.848202,"(7.0, 15.5, 11.73125)","(6.0, 10.0, 9.563636363636364)","(1.95, 2.42, 2.2485714285714287)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 29.09090909090909)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.463157894736842)"
16-12-2022 15:09:50.898452,"(7.0, 15.5, 11.73125)","(6.0, 10.0, 9.563636363636364)","(1.95, 2.42, 2.2485714285714287)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 29.09090909090909)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.463157894736842)"
16-12-2022 15:09:51.889079,"(7.0, 15.5, 11.73125)","(6.0, 10.0, 9.563636363636364)","(1.95, 2.42, 2.2485714285714287)","(8.0, 15.0, 14.399999999999999)","(19.0, 150.0, 76.73076923076923)","(21.0, 70.0, 32.5)","(26.0, 80.0, 73.125)","(4.4, 7.2, 5.625)"
