,Moose Ville,Miss Narla,Smile Osti,Slingshot Vinny,Middle Arm,Aussie Sebastian,Fred Flint,Emmas Mate
12-01-2023 18:17:54.578660,"(8.5, 16.0, 11.909090909090908)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 170.0, 37.214285714285715)","(4.6, 10.0, 8.875)","(10.0, 20.0, 16.5)","(2.15, 3.2, 2.799090909090909)","(61.0, 570.0, 125.55555555555556)"
12-01-2023 18:17:55.881644,"(8.5, 16.0, 11.909090909090908)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 170.0, 37.214285714285715)","(4.6, 10.0, 8.875)","(10.0, 20.0, 16.5)","(2.15, 3.2, 2.799090909090909)","(61.0, 570.0, 125.55555555555556)"
12-01-2023 18:17:57.121018,"(8.5, 16.0, 11.909090909090908)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 170.0, 37.214285714285715)","(4.6, 10.0, 8.875)","(10.0, 20.0, 16.5)","(2.15, 3.2, 2.799090909090909)","(61.0, 570.0, 125.55555555555556)"
12-01-2023 18:17:58.637303,"(8.5, 16.0, 11.909090909090908)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 170.0, 37.214285714285715)","(4.6, 10.0, 8.875)","(10.0, 20.0, 16.5)","(2.15, 3.2, 2.799090909090909)","(61.0, 570.0, 125.55555555555556)"
12-01-2023 18:18:00.210316,"(8.5, 16.0, 11.909090909090908)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 170.0, 37.214285714285715)","(4.6, 10.0, 8.875)","(10.0, 20.0, 16.5)","(2.15, 3.2, 2.799090909090909)","(61.0, 570.0, 125.55555555555556)"
12-01-2023 18:18:01.424006,"(8.5, 16.0, 11.909090909090908)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 170.0, 37.214285714285715)","(4.6, 10.0, 8.875)","(10.0, 20.0, 16.5)","(2.15, 3.2, 2.975609756097561)","(61.0, 570.0, 125.55555555555556)"
12-01-2023 18:18:02.612203,"(8.5, 16.0, 11.909090909090908)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 170.0, 37.27272727272727)","(4.6, 10.0, 8.040000000000001)","(10.0, 20.0, 14.75)","(2.15, 3.2, 3.0625)","(61.0, 570.0, 233.33333333333334)"
12-01-2023 18:18:03.858184,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 140.0, 37.27272727272727)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.0625)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:05.085100,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 140.0, 37.27272727272727)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.0625)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:06.285105,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 140.0, 37.27272727272727)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 2.9354999999999998)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:07.470501,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 140.0, 42.5)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.06)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:08.677803,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 120.0, 45.6)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.06)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:09.974553,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 110.0, 39.166666666666664)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.06)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:11.216594,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 100.0, 39.166666666666664)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.06)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:12.333102,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 100.0, 39.166666666666664)","(4.6, 9.8, 8.040000000000001)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:13.539437,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 7.6)","(26.0, 100.0, 39.166666666666664)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:14.831414,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.4, 6.2444444444444445)","(26.0, 100.0, 39.166666666666664)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:16.061593,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.8, 7.699999999999999)","(26.0, 100.0, 39.166666666666664)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:17.245417,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 100.0, 35.111111111111114)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:18.423534,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 100.0, 34.875)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:19.626947,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 90.0, 34.875)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:20.645653,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 90.0, 34.875)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:21.697771,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 90.0, 34.875)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.0)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:22.777759,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 90.0, 34.875)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:24.072525,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:25.328166,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:26.580279,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:27.776511,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:29.031260,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:30.261390,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:31.549467,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:32.634843,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:33.684716,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 6.949999999999999)","(5.5, 9.6, 7.699999999999999)","(26.0, 80.0, 53.5)","(4.6, 9.8, 8.88)","(10.0, 20.0, 14.4)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 233.33333333333334)"
12-01-2023 18:18:34.825959,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 8.421052631578947)","(5.5, 9.6, 9.370588235294118)","(26.0, 80.0, 77.30000000000001)","(4.6, 9.8, 8.88)","(10.0, 20.0, 17.272727272727273)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:35.979846,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 8.421052631578947)","(5.5, 9.6, 9.370588235294118)","(26.0, 80.0, 77.30000000000001)","(4.6, 9.8, 8.88)","(10.0, 20.0, 17.272727272727273)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:37.433205,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 8.421052631578947)","(5.5, 9.6, 9.370588235294118)","(26.0, 80.0, 74.85714285714286)","(4.6, 9.8, 8.88)","(10.0, 20.0, 17.272727272727273)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:38.638615,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 8.421052631578947)","(5.5, 9.6, 9.370588235294118)","(26.0, 80.0, 67.80000000000001)","(4.6, 9.8, 8.88)","(10.0, 20.0, 15.714285714285715)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:39.804370,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 8.421052631578947)","(5.5, 9.6, 9.370588235294118)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.8, 8.88)","(10.0, 20.0, 15.714285714285715)","(2.15, 3.15, 3.088125)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:40.889476,"(8.5, 15.5, 14.8125)","(5.0, 8.6, 8.26)","(5.5, 9.6, 8.241176470588236)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.8, 8.88)","(10.0, 20.0, 18.125)","(2.15, 3.15, 3.04)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:42.026373,"(8.5, 13.5, 13.0625)","(5.0, 8.6, 8.290909090909091)","(5.5, 8.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.8, 8.88)","(10.0, 20.0, 18.875)","(2.15, 3.15, 3.0992307692307692)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:43.164501,"(8.5, 15.5, 14.8125)","(5.0, 8.2, 7.927272727272727)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.8, 8.88)","(10.0, 21.0, 18.875)","(2.15, 3.15, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:44.437909,"(8.5, 15.5, 14.8125)","(5.0, 8.0, 6.6)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.8, 8.88)","(10.0, 21.0, 18.875)","(2.15, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:45.618162,"(8.5, 15.5, 14.8125)","(5.0, 7.4, 7.2)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.8, 9.11111111111111)","(10.0, 21.0, 18.875)","(2.15, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:46.785304,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 21.0, 19.625)","(2.15, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:47.911600,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:48.981546,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:50.121873,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:51.264533,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:52.348613,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:53.431539,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:54.626106,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:55.614937,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:56.703950,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:58.108041,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:18:59.328498,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 8.988888888888889)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:00.604495,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 7.96)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:02.045555,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 7.96)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:03.193258,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 9.4, 7.96)","(26.0, 70.0, 67.80000000000001)","(4.6, 9.6, 9.11111111111111)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:04.332478,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 8.4, 6.58)","(26.0, 70.0, 67.6842105263158)","(4.6, 9.6, 9.11111111111111)","(10.0, 21.0, 18.875)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:05.450919,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 6.357142857142858)","(5.5, 8.2, 7.6)","(26.0, 70.0, 68.16666666666666)","(4.6, 9.6, 9.11111111111111)","(10.0, 21.0, 18.875)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:06.768698,"(8.5, 15.5, 14.8125)","(5.0, 7.0, 5.7)","(5.5, 9.4, 7.3)","(26.0, 70.0, 59.25)","(4.6, 9.6, 9.11111111111111)","(10.0, 21.0, 15.6875)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:08.020852,"(8.5, 15.5, 13.208333333333332)","(5.0, 7.0, 5.772222222222222)","(5.5, 7.8, 7.3)","(26.0, 70.0, 59.25)","(4.6, 9.6, 8.56)","(10.0, 21.0, 18.875)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:09.183071,"(8.5, 15.0, 13.88888888888889)","(5.0, 7.0, 6.015789473684211)","(5.5, 7.8, 7.3)","(26.0, 70.0, 59.25)","(4.6, 9.4, 8.56)","(10.0, 21.0, 18.875)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:10.408825,"(8.5, 15.0, 13.88888888888889)","(5.0, 7.0, 6.015789473684211)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 9.4, 7.066666666666666)","(10.0, 21.0, 18.875)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:11.575382,"(8.5, 13.5, 12.45)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 9.4, 8.755555555555555)","(10.0, 21.0, 18.875)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:12.791479,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 9.2, 7.08235294117647)","(10.0, 21.0, 15.125)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:13.985816,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 9.2, 7.1)","(10.0, 19.5, 15.75)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:15.077651,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 9.0, 8.4)","(10.0, 19.0, 17.0)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:16.194753,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 8.8, 6.894117647058824)","(10.0, 18.5, 17.75)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:17.335699,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 8.8, 7.466666666666667)","(10.0, 19.5, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:18.533911,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 8.6, 6.705882352941177)","(10.0, 22.0, 15.35)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:19.722601,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 8.4, 7.688888888888889)","(10.0, 22.0, 15.35)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:20.877436,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 8.0, 7.688888888888889)","(10.0, 22.0, 15.35)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:22.060661,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 8.0, 6.173913043478261)","(10.0, 22.0, 17.25)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:23.438762,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 8.0, 7.333333333333333)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:24.631502,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.6, 7.333333333333333)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:25.792961,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.3)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.6, 6.329411764705882)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:27.194013,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 6.657142857142857)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.6, 6.329411764705882)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:28.391709,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 6.657142857142857)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.6, 6.977777777777778)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:29.710320,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 7.8, 7.45)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.2, 6.977777777777778)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:30.943298,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 8.0, 7.45)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.2, 6.977777777777778)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:32.152968,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 8.0, 7.45)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.2, 6.977777777777778)","(10.0, 22.0, 19.625)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:33.329052,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 8.0, 7.45)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.2, 6.977777777777778)","(10.0, 22.0, 17.25)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:34.559514,"(8.5, 13.0, 12.625)","(5.0, 7.0, 6.332142857142857)","(5.5, 8.0, 7.45)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.2, 6.977777777777778)","(10.0, 22.0, 17.25)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
12-01-2023 18:19:35.761519,"(8.5, 13.0, 11.615384615384615)","(5.0, 7.0, 6.332142857142857)","(5.5, 8.0, 7.725)","(26.0, 70.0, 63.85714285714286)","(4.6, 7.2, 6.266666666666667)","(10.0, 22.0, 17.25)","(2.2, 3.1, 3.0481481481481483)","(61.0, 560.0, 477.5)"
