,Abernathy,Cooper Kyran,Immense,Rage Quit,Winkler,Liquor License
06-01-2023 14:34:42.494711,"(2.5, 3.05, 3.0464285714285713)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.3)","(3.2, 3.95, 3.853448275862069)","(6.0, 6.6, 6.568421052631579)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:43.690824,"(2.5, 3.05, 3.047222222222222)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.3)","(3.2, 3.9, 3.892857142857143)","(6.0, 6.6, 6.55)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:44.814737,"(2.5, 3.05, 3.0473684210526315)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.3428571428571425)","(3.2, 3.9, 3.853448275862069)","(6.0, 6.6, 6.485714285714286)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:45.727076,"(2.5, 3.05, 3.047222222222222)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.3428571428571425)","(3.2, 3.9, 3.853448275862069)","(6.0, 6.6, 6.430769230769231)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:46.830253,"(2.5, 3.05, 3.046875)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.3428571428571425)","(3.2, 3.9, 3.875)","(6.0, 6.6, 6.333333333333333)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:47.974979,"(2.5, 3.05, 3.0466666666666664)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.369230769230769)","(3.2, 3.9, 3.853448275862069)","(6.0, 6.6, 6.388235294117647)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:49.259173,"(2.5, 3.05, 3.0425)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.6, 7.326315789473684)","(3.2, 3.9, 3.892857142857143)","(6.0, 6.6, 6.466666666666667)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:50.428388,"(2.5, 3.0, 2.9966666666666666)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.8, 7.48421052631579)","(3.2, 3.9, 3.892857142857143)","(6.0, 6.6, 6.466666666666667)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:51.400762,"(2.5, 3.0, 2.9966666666666666)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.8, 7.48421052631579)","(3.2, 3.9, 3.853448275862069)","(6.0, 6.6, 6.4363636363636365)","(8.0, 12.0, 11.365853658536585)"
06-01-2023 14:34:52.488568,"(2.5, 3.0, 2.9966666666666666)","(17.0, 28.0, 27.166666666666668)","(5.5, 7.8, 7.564705882352941)","(3.2, 3.9, 3.88)","(6.0, 6.6, 6.410526315789474)","(8.0, 12.0, 11.422222222222222)"
06-01-2023 14:34:53.571841,"(2.5, 2.98, 2.9280487804878046)","(17.0, 28.0, 26.88888888888889)","(5.5, 7.8, 7.555555555555556)","(3.2, 3.9, 3.8884615384615384)","(6.0, 6.6, 6.466666666666667)","(8.0, 12.0, 11.422222222222222)"
06-01-2023 14:34:54.651755,"(2.5, 2.96, 2.9547826086956523)","(17.0, 28.0, 27.0)","(5.5, 8.0, 7.6000000000000005)","(3.2, 3.9, 3.839)","(6.0, 6.6, 6.2727272727272725)","(8.0, 12.0, 11.327586206896552)"
06-01-2023 14:34:55.786757,"(2.5, 2.96, 2.9575)","(17.0, 28.0, 27.333333333333332)","(5.5, 8.0, 7.644444444444445)","(3.2, 3.95, 3.88)","(6.0, 6.6, 6.466666666666667)","(8.0, 11.5, 11.395833333333334)"
06-01-2023 14:34:56.898988,"(2.5, 2.96, 2.958125)","(17.0, 28.0, 27.0)","(5.5, 8.0, 7.644444444444445)","(3.2, 3.9, 3.8874999999999997)","(6.0, 6.6, 6.703703703703703)","(8.0, 11.5, 11.38)"
06-01-2023 14:34:57.892845,"(2.5, 2.96, 2.9525)","(17.0, 28.0, 26.333333333333332)","(5.5, 8.0, 7.6160000000000005)","(3.2, 3.9, 3.842857142857143)","(6.0, 6.8, 6.703703703703703)","(8.0, 11.5, 12.357142857142858)"
06-01-2023 14:34:58.873229,"(2.5, 2.94, 2.9365217391304346)","(17.0, 28.0, 26.333333333333332)","(5.5, 7.8, 7.7555555555555555)","(3.2, 3.95, 3.8705882352941177)","(6.0, 6.8, 6.707142857142857)","(8.0, 12.5, 12.1875)"
06-01-2023 14:34:59.875534,"(2.5, 2.94, 2.9365217391304346)","(17.0, 28.0, 26.333333333333332)","(5.5, 7.8, 7.7555555555555555)","(3.2, 3.9, 3.8916666666666666)","(6.0, 6.8, 6.703703703703703)","(8.0, 12.5, 11.982758620689655)"
06-01-2023 14:35:00.853854,"(2.6, 2.96, 2.9525)","(18.0, 28.0, 26.333333333333332)","(5.5, 7.8, 7.7555555555555555)","(3.2, 3.9, 3.8814814814814813)","(5.5, 6.8, 6.703703703703703)","(8.5, 12.5, 12.1875)"
06-01-2023 14:35:01.903153,"(2.6, 2.96, 2.9525)","(18.0, 28.0, 26.333333333333332)","(5.5, 7.8, 7.7555555555555555)","(3.2, 3.9, 3.8716666666666666)","(5.5, 6.8, 6.703703703703703)","(8.5, 12.5, 11.806451612903226)"
06-01-2023 14:35:02.999041,"(2.6, 2.96, 2.95375)","(18.0, 28.0, 26.333333333333332)","(5.5, 7.8, 7.469565217391304)","(3.2, 3.95, 3.866153846153846)","(5.5, 6.8, 6.72972972972973)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:03.984351,"(2.6, 2.96, 2.9565384615384613)","(18.0, 28.0, 26.285714285714285)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.866153846153846)","(5.5, 6.8, 6.72972972972973)","(8.5, 12.0, 11.717948717948717)"
06-01-2023 14:35:05.001654,"(2.6, 2.96, 2.956923076923077)","(18.0, 28.0, 26.285714285714285)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8615384615384616)","(5.5, 6.8, 6.712195121951219)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:06.040489,"(2.6, 2.96, 2.9575)","(18.0, 28.0, 26.285714285714285)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8396039603960395)","(5.5, 7.0, 6.715)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:06.995801,"(2.6, 2.96, 2.9578571428571427)","(18.0, 28.0, 26.285714285714285)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8396039603960395)","(5.5, 7.0, 6.715)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:08.019821,"(2.6, 2.98, 2.9444615384615385)","(18.0, 28.0, 26.285714285714285)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8396039603960395)","(5.5, 7.0, 6.715)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:09.111587,"(2.6, 2.98, 2.942962962962963)","(18.0, 28.0, 26.285714285714285)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8396039603960395)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:10.147089,"(2.6, 2.98, 2.9538775510204083)","(18.0, 28.0, 27.647058823529413)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8396039603960395)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:11.172114,"(2.6, 2.98, 2.9538775510204083)","(18.0, 28.0, 27.647058823529413)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8396039603960395)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:12.179332,"(2.6, 2.98, 2.963157894736842)","(18.0, 28.0, 27.647058823529413)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.828235294117647)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:13.169761,"(2.6, 2.96, 2.9315555555555557)","(18.0, 28.0, 27.647058823529413)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.828235294117647)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.694444444444445)"
06-01-2023 14:35:14.213160,"(2.6, 2.96, 2.9323076923076923)","(18.0, 28.0, 27.61904761904762)","(5.5, 7.8, 7.546666666666667)","(3.2, 3.9, 3.841573033707865)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.69767441860465)"
06-01-2023 14:35:15.274205,"(2.6, 2.96, 2.930625)","(18.0, 28.0, 27.61904761904762)","(5.5, 7.8, 7.546666666666667)","(3.2, 3.9, 3.841573033707865)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.69767441860465)"
06-01-2023 14:35:16.300574,"(2.6, 2.96, 2.931076923076923)","(18.0, 28.0, 27.789473684210527)","(5.5, 7.8, 7.546666666666667)","(3.2, 3.9, 3.841573033707865)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.69767441860465)"
06-01-2023 14:35:17.409482,"(2.6, 2.96, 2.931076923076923)","(18.0, 28.0, 27.789473684210527)","(5.5, 7.8, 7.546666666666667)","(3.2, 3.9, 3.841573033707865)","(5.5, 7.0, 6.70952380952381)","(8.5, 12.0, 11.69767441860465)"
06-01-2023 14:35:18.507243,"(2.6, 2.96, 2.931076923076923)","(18.0, 28.0, 27.789473684210527)","(5.5, 7.8, 7.546666666666667)","(3.2, 3.9, 3.841573033707865)","(5.5, 7.0, 6.712195121951219)","(8.5, 12.0, 11.69767441860465)"
06-01-2023 14:35:19.614698,"(2.6, 2.96, 2.931076923076923)","(18.0, 28.0, 27.545454545454547)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8284090909090907)","(5.5, 7.0, 7.25)","(8.5, 12.0, 11.619047619047619)"
06-01-2023 14:35:20.606784,"(2.6, 2.9, 2.8899999999999997)","(18.0, 28.0, 27.545454545454547)","(5.5, 7.8, 7.518518518518519)","(3.2, 3.9, 3.8284090909090907)","(5.5, 7.6, 7.28421052631579)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:21.638487,"(2.6, 2.9, 2.898095238095238)","(18.0, 28.0, 27.6)","(5.5, 7.8, 7.56)","(3.2, 3.9, 3.8284090909090907)","(5.5, 7.6, 7.333333333333333)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:22.694422,"(2.6, 2.9, 2.898095238095238)","(18.0, 28.0, 27.555555555555557)","(5.5, 7.6, 7.36)","(3.2, 3.9, 3.8284090909090907)","(5.5, 7.6, 7.383333333333333)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:23.825685,"(2.6, 2.9, 2.8965714285714284)","(18.0, 29.0, 28.3125)","(5.5, 7.6, 7.36)","(3.2, 3.9, 3.8284090909090907)","(5.5, 7.6, 7.383333333333333)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:24.952071,"(2.6, 2.9, 2.893)","(18.0, 29.0, 27.42105263157895)","(5.5, 7.6, 7.36)","(3.2, 3.9, 3.8284090909090907)","(5.5, 7.6, 7.45)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:26.225169,"(2.6, 2.9, 2.8965714285714284)","(18.0, 29.0, 27.42105263157895)","(5.5, 7.6, 7.36)","(3.2, 3.9, 3.8284090909090907)","(5.5, 7.6, 7.444444444444445)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:27.862471,"(2.6, 2.88, 2.8717647058823528)","(18.0, 29.0, 27.58823529411765)","(5.5, 7.6, 7.36)","(3.2, 3.9, 3.8357142857142854)","(6.0, 7.6, 7.457142857142857)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:28.928924,"(2.5, 2.9, 2.8717647058823528)","(18.0, 29.0, 27.58823529411765)","(5.5, 7.6, 7.393939393939394)","(3.2, 3.9, 3.8284090909090907)","(6.0, 7.6, 7.468571428571429)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:30.072411,"(2.5, 2.9, 2.8752941176470586)","(18.0, 29.0, 27.2)","(5.5, 7.6, 7.393939393939394)","(3.2, 3.9, 3.8284090909090907)","(6.0, 7.8, 7.468571428571429)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:31.219882,"(2.5, 2.9, 2.8752941176470586)","(18.0, 29.0, 26.473684210526315)","(5.5, 7.6, 7.393939393939394)","(3.2, 3.9, 3.8284090909090907)","(6.0, 7.8, 7.463157894736843)","(8.5, 12.0, 11.609756097560975)"
06-01-2023 14:35:32.358699,"(2.5, 2.9, 2.8779310344827587)","(18.0, 29.0, 26.214285714285715)","(5.5, 7.6, 7.393939393939394)","(3.2, 3.9, 3.8284090909090907)","(6.0, 7.8, 7.463157894736843)","(8.5, 12.0, 11.625)"
06-01-2023 14:35:33.455117,"(2.5, 2.9, 2.873684210526316)","(18.0, 29.0, 26.214285714285715)","(5.5, 7.6, 7.406451612903226)","(3.2, 3.9, 3.8284090909090907)","(6.0, 7.8, 7.463157894736843)","(8.5, 12.0, 11.675675675675675)"
06-01-2023 14:35:34.425809,"(2.5, 2.88, 2.871111111111111)","(18.0, 29.0, 26.217391304347828)","(5.5, 7.6, 7.406451612903226)","(3.2, 3.9, 3.8284090909090907)","(6.0, 7.8, 7.463157894736843)","(8.5, 12.0, 11.675675675675675)"
06-01-2023 14:35:35.511927,"(2.5, 2.9, 2.867384615384615)","(18.0, 29.0, 26.333333333333332)","(5.5, 7.6, 7.4051282051282055)","(3.2, 3.9, 3.857142857142857)","(6.0, 7.8, 7.495652173913044)","(8.5, 12.0, 11.595744680851064)"
06-01-2023 14:35:36.613767,"(2.5, 2.9, 2.8626666666666667)","(18.0, 29.0, 26.523809523809526)","(5.5, 7.6, 7.4051282051282055)","(3.2, 3.95, 3.9384615384615387)","(6.0, 7.8, 7.5)","(8.5, 12.0, 11.595744680851064)"
06-01-2023 14:35:37.720697,"(2.5, 2.88, 2.864444444444444)","(18.0, 29.0, 26.6)","(5.5, 7.6, 7.4051282051282055)","(3.2, 3.9, 3.8874999999999997)","(6.0, 7.8, 7.5)","(8.5, 12.0, 11.595744680851064)"
06-01-2023 14:35:38.829620,"(2.5, 2.88, 2.8670588235294114)","(18.0, 29.0, 26.1875)","(5.5, 7.6, 7.4051282051282055)","(3.2, 3.9, 3.8488372093023253)","(6.0, 7.8, 7.5)","(8.5, 12.0, 11.595744680851064)"
06-01-2023 14:35:39.941707,"(2.5, 2.9, 2.867536231884058)","(18.0, 29.0, 26.88235294117647)","(5.5, 7.6, 7.4051282051282055)","(3.2, 3.9, 3.8435897435897433)","(6.0, 7.8, 7.495652173913044)","(8.5, 12.0, 11.595744680851064)"
06-01-2023 14:35:41.055421,"(2.5, 2.92, 2.8909090909090907)","(18.0, 29.0, 27.285714285714285)","(5.5, 7.6, 7.4051282051282055)","(3.2, 3.9, 3.8435897435897433)","(6.0, 7.8, 7.491666666666667)","(8.5, 12.0, 11.595744680851064)"
06-01-2023 14:35:42.169503,"(2.5, 2.92, 2.8777777777777778)","(18.0, 29.0, 27.285714285714285)","(5.5, 7.6, 7.458064516129032)","(3.2, 3.9, 3.8499999999999996)","(6.0, 7.8, 7.497777777777778)","(8.5, 12.0, 11.621621621621621)"
06-01-2023 14:35:43.272198,"(2.5, 2.92, 2.863)","(18.0, 29.0, 27.2)","(5.5, 7.6, 7.363636363636363)","(3.2, 3.9, 3.770833333333333)","(6.0, 7.8, 7.96470588235294)","(8.5, 12.0, 11.558823529411764)"
06-01-2023 14:35:44.216042,"(2.5, 2.9, 2.873103448275862)","(18.0, 29.0, 27.043478260869566)","(5.5, 7.6, 7.363636363636363)","(3.2, 3.8, 3.75)","(6.0, 8.2, 8.06)","(8.5, 12.0, 11.558823529411764)"
06-01-2023 14:35:45.267506,"(2.5, 2.9, 2.8655)","(18.0, 29.0, 27.263157894736842)","(5.5, 7.6, 7.38)","(3.2, 3.75, 3.713888888888889)","(6.0, 8.2, 8.166666666666666)","(8.5, 12.0, 11.558823529411764)"
06-01-2023 14:35:46.337670,"(2.5, 2.92, 2.908)","(18.0, 29.0, 27.166666666666668)","(5.5, 7.6, 7.38)","(3.2, 3.75, 3.6988372093023254)","(6.0, 8.2, 8.09090909090909)","(8.5, 12.0, 11.558823529411764)"
06-01-2023 14:35:47.388976,"(2.5, 2.92, 2.9072727272727272)","(18.0, 29.0, 27.0)","(5.5, 7.6, 7.363636363636363)","(3.2, 3.75, 3.6862068965517243)","(6.0, 8.2, 8.066666666666666)","(8.5, 12.0, 11.558823529411764)"
06-01-2023 14:35:48.483612,"(2.5, 2.94, 2.9048)","(18.0, 29.0, 27.0)","(5.5, 7.6, 7.478260869565217)","(3.2, 3.75, 3.6722222222222225)","(6.0, 8.2, 8.09090909090909)","(8.5, 12.0, 11.558823529411764)"
06-01-2023 14:35:49.464676,"(2.5, 2.94, 2.906153846153846)","(18.0, 29.0, 27.0)","(5.5, 7.6, 7.478260869565217)","(3.2, 3.7, 3.661904761904762)","(6.0, 8.2, 8.09090909090909)","(8.5, 12.0, 11.615384615384615)"
06-01-2023 14:35:50.546276,"(2.5, 2.96, 2.944)","(18.0, 29.0, 27.166666666666668)","(5.5, 7.6, 7.555555555555555)","(3.2, 3.7, 3.6233333333333335)","(6.0, 8.2, 8.08)","(8.5, 12.0, 11.605263157894736)"
06-01-2023 14:35:51.672111,"(2.5, 2.98, 2.9317073170731707)","(18.0, 30.0, 28.79310344827586)","(5.5, 7.8, 7.38)","(3.2, 3.65, 3.5847826086956522)","(6.0, 8.2, 8.02608695652174)","(8.5, 12.0, 11.605263157894736)"
06-01-2023 14:35:52.700888,"(2.5, 2.98, 2.9229268292682926)","(18.0, 29.0, 28.79310344827586)","(5.5, 7.8, 7.38)","(3.2, 3.65, 3.618181818181818)","(6.0, 8.2, 8.085714285714285)","(8.5, 12.0, 11.545454545454545)"
06-01-2023 14:35:53.713824,"(2.5, 2.98, 2.9244776119402984)","(18.0, 29.0, 28.79310344827586)","(5.5, 7.6, 7.5)","(3.2, 3.65, 3.526470588235294)","(6.0, 8.2, 8.133333333333333)","(8.5, 12.0, 11.482758620689655)"
06-01-2023 14:35:54.761450,"(2.5, 3.0, 2.96)","(18.0, 29.0, 28.958333333333332)","(5.5, 7.6, 7.186206896551724)","(3.2, 3.65, 3.5715384615384616)","(6.0, 8.2, 8.127272727272727)","(8.5, 12.0, 11.444444444444445)"
06-01-2023 14:35:55.884742,"(2.5, 3.0, 2.984)","(18.0, 34.0, 29.151515151515152)","(5.5, 7.6, 7.34)","(3.2, 3.6, 3.543076923076923)","(6.0, 8.2, 7.63)","(8.5, 12.0, 11.545454545454545)"
06-01-2023 14:35:56.993281,"(2.5, 3.05, 2.9939999999999998)","(18.0, 34.0, 29.15625)","(5.5, 7.6, 7.34)","(3.2, 3.6, 3.62)","(6.0, 7.8, 7.745454545454545)","(8.5, 12.0, 11.545454545454545)"
06-01-2023 14:35:58.178817,"(2.5, 3.0, 2.98)","(18.0, 32.0, 29.192307692307693)","(5.5, 6.8, 6.714285714285714)","(3.2, 3.65, 3.6090909090909093)","(6.0, 8.0, 7.754545454545454)","(8.5, 12.0, 11.852941176470589)"
06-01-2023 14:35:59.240413,"(2.5, 3.05, 2.998666666666667)","(18.0, 34.0, 29.37037037037037)","(5.5, 6.8, 6.714285714285714)","(3.2, 3.65, 3.6090909090909093)","(6.0, 7.8, 7.736)","(8.5, 12.5, 11.840909090909092)"
06-01-2023 14:36:00.350314,"(2.5, 3.05, 2.988)","(18.0, 34.0, 30.153846153846153)","(5.5, 6.8, 6.714285714285714)","(3.2, 3.65, 3.578865979381443)","(6.0, 7.8, 7.814285714285714)","(8.5, 12.5, 11.803571428571429)"
06-01-2023 14:36:01.597452,"(2.5, 3.05, 2.9856)","(18.0, 34.0, 29.666666666666668)","(5.5, 6.8, 6.7081081081081075)","(3.2, 3.65, 3.5800884955752212)","(6.0, 8.0, 7.842424242424242)","(8.5, 12.0, 11.803571428571429)"
06-01-2023 14:36:02.611542,"(2.5, 3.05, 2.9968181818181816)","(18.0, 34.0, 29.666666666666668)","(5.5, 6.8, 6.9135135135135135)","(3.2, 3.65, 3.5664556962025316)","(6.0, 8.0, 7.848648648648648)","(8.5, 12.0, 11.685185185185185)"
06-01-2023 14:36:03.907328,"(2.5, 3.05, 3.065909090909091)","(18.0, 27.0, 26.444444444444443)","(5.5, 7.0, 6.885)","(3.2, 3.65, 3.563978494623656)","(6.0, 8.0, 7.844444444444444)","(8.5, 12.0, 11.613636363636363)"
06-01-2023 14:36:04.986161,"(2.5, 3.1, 3.065909090909091)","(18.0, 27.0, 26.444444444444443)","(5.5, 7.0, 7.012903225806451)","(3.2, 3.65, 3.623529411764706)","(6.0, 8.0, 7.923076923076923)","(8.5, 12.0, 11.842857142857143)"
06-01-2023 14:36:06.348826,"(2.5, 3.0, 2.9699999999999998)","(18.0, 27.0, 27.81818181818182)","(5.5, 7.2, 7.030508474576271)","(3.2, 3.65, 3.6086206896551722)","(6.0, 8.0, 7.914285714285714)","(8.5, 12.5, 11.758064516129032)"
06-01-2023 14:36:07.733532,"(2.5, 2.96, 2.9192)","(19.0, 30.0, 27.5)","(5.5, 7.2, 7.006896551724138)","(3.2, 3.65, 3.6166666666666667)","(6.0, 8.2, 8.07)","(8.5, 12.5, 11.905405405405405)"
06-01-2023 14:36:08.837687,"(2.5, 2.94, 2.9192)","(19.0, 28.0, 26.818181818181817)","(5.5, 7.2, 7.095238095238095)","(3.2, 3.65, 3.6326923076923077)","(6.0, 8.2, 8.1)","(8.5, 12.5, 11.44186046511628)"
06-01-2023 14:36:09.992734,"(2.5, 2.96, 2.9415384615384617)","(19.0, 29.0, 26.818181818181817)","(5.5, 7.2, 7.038709677419355)","(3.2, 3.65, 3.6366666666666667)","(6.0, 8.2, 8.311111111111112)","(8.5, 12.0, 11.191489361702128)"
06-01-2023 14:36:11.116278,"(2.5, 2.94, 2.9254545454545453)","(19.0, 29.0, 26.818181818181817)","(5.5, 7.4, 7.040909090909091)","(3.2, 3.65, 3.6227272727272726)","(6.0, 8.4, 8.275)","(8.5, 12.0, 11.090909090909092)"
06-01-2023 14:36:12.186171,"(2.5, 2.94, 2.9285714285714284)","(19.0, 29.0, 25.8)","(5.5, 7.4, 7.039130434782609)","(3.2, 3.65, 3.6323529411764706)","(6.0, 8.4, 7.4787878787878785)","(8.5, 12.0, 11.272727272727273)"
06-01-2023 14:36:13.235646,"(2.5, 2.98, 2.967741935483871)","(19.0, 29.0, 26.333333333333332)","(5.5, 7.4, 7.223076923076923)","(3.2, 3.65, 3.697)","(6.0, 7.6, 7.4532110091743125)","(8.5, 12.0, 11.44186046511628)"
06-01-2023 14:36:14.316203,"(2.5, 2.94, 2.9205)","(19.0, 29.0, 26.375)","(5.5, 7.4, 7.225316455696203)","(3.2, 3.7, 3.712820512820513)","(6.0, 7.6, 7.441584158415842)","(8.5, 12.0, 11.22)"
06-01-2023 14:36:15.380553,"(2.5, 2.94, 2.9233707865168537)","(19.0, 29.0, 26.666666666666668)","(5.5, 7.4, 7.2)","(3.2, 3.75, 3.527142857142857)","(6.0, 7.6, 7.404301075268817)","(8.5, 11.5, 11.94)"
06-01-2023 14:36:16.533598,"(2.5, 3.05, 2.9997826086956523)","(19.0, 29.0, 28.142857142857142)","(5.5, 7.2, 7.010596026490067)","(3.2, 3.6, 3.5196969696969695)","(6.0, 7.6, 7.228571428571429)","(8.5, 12.0, 11.951612903225806)"
06-01-2023 14:36:17.666161,"(2.5, 3.1, 3.0689655172413794)","(19.0, 29.0, 28.25)","(5.5, 7.2, 7.009333333333333)","(3.2, 3.55, 3.4766666666666666)","(6.0, 7.6, 7.34)","(8.5, 12.0, 11.951612903225806)"
06-01-2023 14:36:18.639858,"(2.5, 3.15, 3.128846153846154)","(19.0, 29.0, 28.25)","(5.5, 7.2, 7.009333333333333)","(3.2, 3.55, 3.48)","(6.0, 7.4, 7.3130434782608695)","(8.5, 12.0, 12.404109589041095)"
06-01-2023 14:36:19.736649,"(2.5, 3.15, 3.1255555555555556)","(19.0, 29.0, 28.5)","(5.5, 7.2, 6.8989473684210525)","(3.2, 3.5, 3.45)","(6.0, 7.4, 7.347826086956522)","(8.5, 12.5, 12.428571428571429)"
06-01-2023 14:36:20.871307,"(2.5, 3.2, 3.1933333333333334)","(19.0, 29.0, 28.4)","(5.5, 7.0, 6.913432835820895)","(3.2, 3.45, 3.4339285714285714)","(6.0, 7.4, 7.347826086956522)","(8.5, 12.5, 12.428571428571429)"
06-01-2023 14:36:21.923187,"(2.5, 3.2, 3.184615384615385)","(19.0, 29.0, 28.4)","(5.5, 7.0, 6.908474576271186)","(3.2, 3.45, 3.438135593220339)","(6.0, 7.4, 7.166666666666667)","(8.5, 12.5, 12.43452380952381)"
06-01-2023 14:36:22.923882,"(2.5, 3.25, 3.2)","(19.0, 30.0, 29.333333333333332)","(5.5, 7.0, 6.908474576271186)","(3.2, 3.45, 3.476271186440678)","(6.0, 7.4, 7.140000000000001)","(8.5, 12.5, 12.428571428571429)"
06-01-2023 14:36:24.012752,"(2.5, 3.25, 3.2)","(19.0, 30.0, 29.666666666666668)","(5.5, 7.0, 6.911475409836066)","(3.2, 3.5, 3.425675675675676)","(6.0, 7.2, 7.158620689655173)","(8.5, 12.5, 12.427631578947368)"
06-01-2023 14:36:25.021779,"(2.6, 3.25, 3.2094202898550726)","(19.0, 30.0, 29.666666666666668)","(5.5, 7.0, 6.911475409836066)","(3.1, 3.45, 3.3925)","(6.0, 7.2, 7.3090909090909095)","(9.0, 12.5, 12.427631578947368)"
06-01-2023 14:36:26.170723,"(2.6, 3.3, 3.2181818181818183)","(19.0, 30.0, 29.166666666666668)","(5.5, 7.0, 6.911475409836066)","(3.1, 3.45, 3.3925)","(6.0, 7.4, 7.125373134328358)","(9.0, 12.5, 12.427631578947368)"
06-01-2023 14:36:27.315195,"(2.6, 3.3, 3.204347826086957)","(19.0, 30.0, 29.166666666666668)","(5.5, 7.0, 6.911475409836066)","(3.1, 3.45, 3.3925)","(6.0, 7.4, 7.137142857142857)","(9.0, 12.5, 12.427631578947368)"
06-01-2023 14:36:28.338694,"(2.6, 3.3, 3.252173913043478)","(19.0, 30.0, 29.166666666666668)","(5.5, 7.0, 6.911475409836066)","(3.1, 3.45, 3.3925)","(6.0, 7.4, 7.1230769230769235)","(9.0, 12.5, 12.406666666666666)"
06-01-2023 14:36:29.354171,"(2.6, 3.4, 3.3548387096774195)","(19.0, 30.0, 28.25)","(5.5, 7.0, 6.88)","(3.1, 3.4, 3.353)","(6.0, 7.4, 7.126315789473685)","(9.0, 12.5, 12.402777777777779)"
06-01-2023 14:36:30.338908,"(2.6, 3.4, 3.3845637583892616)","(19.0, 29.0, 27.857142857142858)","(5.5, 7.0, 6.88)","(3.1, 3.4, 3.353)","(6.0, 7.4, 7.126315789473685)","(9.0, 12.5, 12.402777777777779)"
06-01-2023 14:36:31.359250,"(2.6, 3.4, 3.3845637583892616)","(19.0, 29.0, 27.22222222222222)","(5.5, 7.0, 6.88)","(3.1, 3.4, 3.353191489361702)","(6.0, 7.4, 7.130232558139535)","(9.0, 12.5, 12.402777777777779)"
06-01-2023 14:36:32.422085,"(2.6, 3.4, 3.369736842105263)","(19.0, 29.0, 25.444444444444443)","(5.5, 7.0, 9998.5)","(3.1, 3.4, 9998.5)","(6.0, 7.4, 9998.5)","(9.0, 12.5, 9998.5)"
06-01-2023 14:36:33.392318,"(2.6, 99998, 9998.5)","(19.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(3.1, 99998, 9998.5)","(6.0, 99998, 9998.5)","(9.0, 99998, 9998.5)"
