,Louie,Inga Sadie,Wichita Bale,Mohinga Chase,Obsession Agogo,Zipping Diesel,Runnin Riot,Autumn Doll
14-12-2022 14:26:35.798339,"(1.65, 1.85, 1.8439285714285716)","(51.0, 110.0, 101.11111111111111)","(20.0, 36.0, 33.111111111111114)","(5.5, 6.6, 6.596363636363636)","(26.0, 46.0, 45.42857142857143)","(15.0, 18.5, 17.976190476190474)","(12.0, 21.0, 19.764705882352942)","(5.5, 7.2, 7.078431372549019)"
14-12-2022 14:26:37.107686,"(1.65, 1.85, 1.8464179104477614)","(51.0, 110.0, 101.11111111111111)","(20.0, 34.0, 33.333333333333336)","(5.5, 6.6, 6.543589743589743)","(26.0, 46.0, 46.0)","(15.0, 18.5, 17.973684210526315)","(12.0, 21.0, 20.0)","(5.5, 7.2, 7.078431372549019)"
14-12-2022 14:26:38.468534,"(1.65, 1.85, 1.8487500000000001)","(51.0, 110.0, 101.11111111111111)","(20.0, 34.0, 32.92307692307692)","(5.5, 6.8, 6.553488372093024)","(26.0, 50.0, 48.0)","(15.0, 18.5, 17.875)","(12.0, 21.0, 19.95)","(5.5, 7.2, 7.078431372549019)"
14-12-2022 14:26:39.818255,"(1.65, 1.86, 1.852888888888889)","(51.0, 110.0, 101.11111111111111)","(20.0, 34.0, 32.857142857142854)","(5.5, 6.8, 6.553488372093024)","(26.0, 50.0, 48.0)","(15.0, 18.5, 17.852941176470587)","(12.0, 21.0, 19.95)","(5.5, 7.2, 7.078431372549019)"
14-12-2022 14:26:41.170269,"(1.65, 1.85, 1.848529411764706)","(51.0, 110.0, 101.11111111111111)","(20.0, 34.0, 32.857142857142854)","(5.5, 6.8, 6.553488372093024)","(26.0, 50.0, 50.89473684210526)","(15.0, 18.5, 17.852941176470587)","(12.0, 21.0, 19.95)","(5.5, 7.2, 7.078431372549019)"
14-12-2022 14:26:42.434448,"(1.65, 1.85, 1.846271186440678)","(51.0, 110.0, 101.11111111111111)","(20.0, 34.0, 33.84615384615385)","(5.5, 6.8, 6.580821917808219)","(26.0, 55.0, 48.93333333333334)","(15.0, 18.5, 17.833333333333332)","(12.0, 21.0, 19.85)","(5.5, 7.2, 7.352173913043479)"
14-12-2022 14:26:43.696276,"(1.65, 1.85, 1.8448936170212766)","(51.0, 110.0, 98.23529411764706)","(20.0, 36.0, 33.5)","(5.5, 6.8, 6.580821917808219)","(26.0, 50.0, 48.93333333333334)","(15.0, 18.5, 17.8125)","(12.0, 21.0, 19.5625)","(5.5, 7.4, 7.442105263157895)"
14-12-2022 14:26:44.910618,"(1.65, 1.84, 1.8333333333333335)","(51.0, 110.0, 99.47368421052632)","(20.0, 36.0, 33.5)","(5.5, 6.8, 6.55609756097561)","(26.0, 50.0, 47.714285714285715)","(15.0, 18.5, 17.8125)","(12.0, 21.0, 19.846153846153847)","(5.5, 7.6, 7.56)"
14-12-2022 14:26:46.208331,"(1.65, 1.84, 1.8302857142857143)","(51.0, 110.0, 98.75)","(20.0, 34.0, 33.84615384615385)","(5.5, 6.8, 6.537634408602151)","(26.0, 50.0, 48.5)","(15.0, 18.5, 17.763157894736842)","(12.0, 20.0, 19.846153846153847)","(5.5, 7.6, 7.495238095238095)"
14-12-2022 14:26:47.566100,"(1.65, 1.84, 1.8340350877192984)","(51.0, 100.0, 98.57142857142857)","(20.0, 36.0, 33.84615384615385)","(5.5, 6.8, 6.537634408602151)","(26.0, 50.0, 48.5)","(15.0, 18.5, 17.666666666666668)","(12.0, 20.0, 20.25)","(5.5, 7.8, 7.495238095238095)"
14-12-2022 14:26:48.870460,"(1.65, 1.84, 1.8379411764705884)","(51.0, 100.0, 98.57142857142857)","(20.0, 36.0, 33.5)","(5.5, 6.8, 6.541176470588235)","(26.0, 50.0, 48.93333333333334)","(15.0, 18.5, 17.642857142857142)","(12.0, 21.0, 20.16)","(5.5, 7.8, 7.495238095238095)"
14-12-2022 14:26:50.241024,"(1.65, 1.84, 1.8332142857142857)","(51.0, 100.0, 96.66666666666667)","(20.0, 36.0, 33.5)","(5.5, 6.8, 6.531707317073171)","(26.0, 50.0, 54.0)","(15.0, 18.5, 17.642857142857142)","(12.0, 21.0, 20.16)","(5.5, 7.8, 7.495238095238095)"
14-12-2022 14:26:51.750610,"(1.65, 1.84, 1.8344117647058824)","(51.0, 100.0, 96.66666666666667)","(20.0, 36.0, 33.5)","(5.5, 6.8, 6.545)","(26.0, 55.0, 49.0)","(15.0, 18.5, 17.55263157894737)","(12.0, 21.0, 20.125)","(5.5, 7.8, 7.533333333333333)"
14-12-2022 14:26:53.137597,"(1.65, 1.84, 1.854375)","(51.0, 100.0, 94.44444444444444)","(20.0, 34.0, 30.571428571428573)","(5.5, 6.6, 6.581818181818182)","(26.0, 55.0, 45.42857142857143)","(15.0, 18.5, 17.85)","(12.0, 21.0, 20.08695652173913)","(5.5, 7.8, 7.581818181818182)"
14-12-2022 14:26:54.582365,"(1.65, 1.86, 1.854375)","(51.0, 100.0, 94.44444444444444)","(20.0, 32.0, 30.88888888888889)","(5.5, 6.8, 6.5)","(26.0, 46.0, 43.84615384615385)","(15.0, 18.0, 18.108695652173914)","(13.0, 21.0, 20.833333333333332)","(5.5, 7.8, 7.611764705882353)"
14-12-2022 14:26:56.078116,"(1.65, 1.85, 1.8476296296296297)","(51.0, 100.0, 94.44444444444444)","(20.0, 32.0, 31.09090909090909)","(5.5, 6.8, 6.508571428571429)","(26.0, 46.0, 43.84615384615385)","(15.0, 18.5, 18.095744680851062)","(13.0, 21.0, 20.875)","(5.5, 7.8, 7.611764705882353)"
14-12-2022 14:26:57.473133,"(1.65, 1.85, 1.8427956989247312)","(51.0, 100.0, 94.44444444444444)","(20.0, 32.0, 30.44)","(5.5, 6.8, 6.511764705882353)","(26.0, 46.0, 43.714285714285715)","(15.0, 18.5, 18.203703703703702)","(14.0, 21.0, 20.875)","(5.5, 7.8, 7.616949152542373)"
14-12-2022 14:26:58.854378,"(1.65, 1.84, 1.8327272727272728)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 30.470588235294116)","(5.5, 6.8, 6.489411764705882)","(26.0, 46.0, 44.11764705882353)","(15.0, 18.5, 18.203703703703702)","(14.0, 21.0, 20.76923076923077)","(5.5, 7.8, 7.746153846153846)"
14-12-2022 14:27:00.300591,"(1.65, 1.84, 1.8452592592592594)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 30.470588235294116)","(5.5, 6.8, 6.46909090909091)","(26.0, 46.0, 43.714285714285715)","(15.0, 18.5, 18.203703703703702)","(14.0, 21.0, 20.727272727272727)","(5.5, 7.8, 7.681481481481481)"
14-12-2022 14:27:01.618262,"(1.65, 1.85, 1.8476296296296297)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 30.176470588235293)","(5.5, 6.8, 6.2594594594594595)","(26.0, 46.0, 44.11764705882353)","(14.0, 18.5, 18.203703703703702)","(14.0, 21.0, 20.529411764705884)","(5.5, 7.8, 7.6716981132075475)"
14-12-2022 14:27:02.923481,"(1.65, 1.86, 1.8536842105263158)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 30.176470588235293)","(5.5, 6.4, 6.261224489795919)","(26.0, 46.0, 44.11764705882353)","(14.0, 18.5, 18.203703703703702)","(14.0, 21.0, 20.5)","(5.5, 7.8, 7.595454545454545)"
14-12-2022 14:27:04.374622,"(1.65, 1.86, 1.8575000000000002)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 30.5)","(5.5, 6.4, 6.211111111111111)","(26.0, 46.0, 44.4)","(14.0, 18.5, 18.203703703703702)","(14.0, 21.0, 20.4)","(5.5, 7.6, 7.595348837209302)"
14-12-2022 14:27:05.950365,"(1.65, 1.86, 1.861891891891892)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 30.630434782608695)","(5.5, 6.4, 6.221739130434782)","(26.0, 46.0, 44.4)","(14.0, 18.5, 18.19090909090909)","(14.0, 21.0, 20.25)","(5.5, 7.6, 7.595348837209302)"
14-12-2022 14:27:07.565353,"(1.65, 1.87, 1.8626829268292684)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 29.736842105263158)","(5.5, 6.4, 6.192592592592593)","(26.0, 46.0, 44.57142857142857)","(14.0, 18.5, 18.203703703703702)","(14.0, 21.0, 20.70967741935484)","(5.5, 7.6, 7.595348837209302)"
14-12-2022 14:27:08.763847,"(1.65, 1.87, 1.8626829268292684)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 29.736842105263158)","(5.5, 6.4, 6.135031847133758)","(26.0, 46.0, 45.0)","(14.0, 18.5, 18.21171171171171)","(14.0, 22.0, 20.74418604651163)","(5.5, 7.6, 7.595348837209302)"
14-12-2022 14:27:10.021539,"(1.65, 1.87, 1.8621568627450982)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 29.57894736842105)","(5.5, 6.4, 6.11566265060241)","(26.0, 46.0, 45.0)","(14.0, 18.5, 18.075)","(14.0, 22.0, 21.045454545454547)","(5.5, 7.6, 7.6866666666666665)"
14-12-2022 14:27:11.324600,"(1.65, 1.86, 1.8579411764705884)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 29.57894736842105)","(5.5, 6.2, 6.0845360824742265)","(26.0, 46.0, 45.0)","(14.0, 18.5, 17.93617021276596)","(14.0, 22.0, 20.75)","(5.5, 7.8, 7.965217391304348)"
14-12-2022 14:27:12.600485,"(1.65, 1.86, 1.8574358974358975)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 29.57894736842105)","(5.5, 6.2, 6.0845360824742265)","(26.0, 46.0, 45.0)","(14.0, 18.0, 17.93617021276596)","(14.0, 22.0, 20.833333333333332)","(5.5, 8.0, 8.04109589041096)"
14-12-2022 14:27:13.767328,"(1.65, 1.86, 1.857945205479452)","(51.0, 100.0, 95.71428571428571)","(20.0, 32.0, 29.57894736842105)","(5.5, 6.2, 6.0845360824742265)","(26.0, 46.0, 44.888888888888886)","(14.0, 18.0, 18.38157894736842)","(14.0, 22.0, 20.864864864864863)","(5.5, 8.2, 8.033846153846154)"
14-12-2022 14:27:15.009990,"(1.65, 1.85, 1.842671009771987)","(51.0, 100.0, 95.71428571428571)","(20.0, 28.0, 27.38888888888889)","(5.5, 6.2, 6.077358490566038)","(26.0, 46.0, 45.0)","(14.0, 18.5, 18.72222222222222)","(14.0, 22.0, 20.78048780487805)","(5.5, 8.2, 8.09655172413793)"
14-12-2022 14:27:16.322658,"(1.65, 1.85, 1.8423076923076924)","(51.0, 100.0, 95.71428571428571)","(20.0, 26.0, 25.904761904761905)","(5.5, 6.2, 6.092035398230089)","(26.0, 46.0, 45.0)","(14.0, 19.0, 18.852941176470587)","(14.0, 22.0, 20.78048780487805)","(5.5, 8.2, 8.09655172413793)"
14-12-2022 14:27:17.662014,"(1.65, 1.85, 1.8423076923076924)","(51.0, 100.0, 95.71428571428571)","(20.0, 26.0, 25.88)","(5.5, 6.2, 6.07258064516129)","(26.0, 46.0, 45.0)","(14.0, 19.5, 19.272727272727273)","(14.0, 22.0, 20.595744680851062)","(5.5, 8.2, 8.101204819277108)"
14-12-2022 14:27:18.942392,"(1.65, 1.85, 1.8351301115241636)","(51.0, 100.0, 95.71428571428571)","(20.0, 27.0, 25.962962962962962)","(5.5, 6.2, 6.0592)","(26.0, 46.0, 45.0)","(14.0, 20.0, 19.225806451612904)","(14.0, 22.0, 20.595744680851062)","(5.5, 8.2, 8.101204819277108)"
14-12-2022 14:27:20.197873,"(1.65, 1.85, 1.835897435897436)","(51.0, 100.0, 95.71428571428571)","(20.0, 27.0, 25.962962962962962)","(5.5, 6.2, 6.054545454545455)","(26.0, 46.0, 45.666666666666664)","(14.0, 20.0, 19.1)","(14.0, 22.0, 20.625)","(5.5, 8.2, 8.101204819277108)"
14-12-2022 14:27:21.524899,"(1.6, 1.85, 1.8357740585774058)","(51.0, 100.0, 95.71428571428571)","(19.0, 27.0, 26.04)","(5.5, 6.2, 6.055737704918033)","(31.0, 46.0, 45.666666666666664)","(14.0, 19.5, 19.1)","(14.0, 22.0, 20.653061224489797)","(6.0, 8.2, 8.101204819277108)"
14-12-2022 14:27:22.959825,"(1.6, 1.85, 1.839113924050633)","(51.0, 100.0, 95.71428571428571)","(19.0, 27.0, 25.896551724137932)","(5.5, 6.2, 6.055737704918033)","(31.0, 46.0, 45.6)","(14.0, 19.5, 19.1)","(14.0, 22.0, 20.695652173913043)","(6.0, 8.2, 8.08842105263158)"
14-12-2022 14:27:24.393559,"(1.6, 1.84, 1.839113924050633)","(51.0, 100.0, 95.71428571428571)","(19.0, 27.0, 25.76923076923077)","(5.5, 6.2, 6.064705882352941)","(31.0, 46.0, 51.61538461538461)","(14.0, 19.5, 19.224137931034484)","(14.0, 22.0, 20.782608695652172)","(6.0, 8.2, 8.08842105263158)"
14-12-2022 14:27:25.755175,"(1.6, 1.83, 1.8273333333333335)","(51.0, 100.0, 95.71428571428571)","(19.0, 27.0, 25.76923076923077)","(5.5, 6.2, 6.064705882352941)","(31.0, 55.0, 52.25)","(14.0, 19.5, 19.083333333333332)","(14.0, 22.0, 21.02857142857143)","(6.0, 8.2, 8.08842105263158)"
14-12-2022 14:27:27.334485,"(1.6, 1.83, 1.8231428571428572)","(51.0, 100.0, 95.71428571428571)","(19.0, 27.0, 25.76923076923077)","(5.5, 6.2, 6.065693430656935)","(31.0, 55.0, 49.4)","(14.0, 19.5, 19.776923076923076)","(14.0, 22.0, 21.19047619047619)","(6.0, 8.2, 8.1)"
14-12-2022 14:27:28.721340,"(1.6, 1.83, 1.8231428571428572)","(51.0, 100.0, 95.71428571428571)","(19.0, 27.0, 25.76923076923077)","(5.5, 6.2, 6.06031746031746)","(31.0, 50.0, 49.333333333333336)","(14.0, 20.0, 19.71)","(14.0, 22.0, 21.333333333333332)","(6.0, 8.2, 8.222727272727273)"
14-12-2022 14:27:30.074374,"(1.6, 1.82, 1.813611111111111)","(51.0, 110.0, 97.27272727272727)","(19.0, 27.0, 25.76923076923077)","(5.5, 6.2, 6.055737704918033)","(31.0, 50.0, 49.333333333333336)","(14.0, 20.0, 18.825)","(14.0, 22.0, 21.414634146341463)","(6.0, 8.4, 8.291428571428572)"
14-12-2022 14:27:31.314549,"(1.6, 1.85, 1.840902255639098)","(51.0, 110.0, 97.27272727272727)","(19.0, 27.0, 25.76923076923077)","(5.5, 6.2, 6.055737704918033)","(31.0, 50.0, 49.333333333333336)","(14.0, 19.0, 18.825)","(14.0, 22.0, 21.414634146341463)","(6.0, 8.4, 8.291428571428572)"
14-12-2022 14:27:32.548269,"(1.6, 1.85, 1.839934065934066)","(51.0, 110.0, 99.47368421052632)","(19.0, 26.0, 25.76923076923077)","(5.5, 6.2, 6.0528)","(31.0, 50.0, 49.333333333333336)","(14.0, 19.0, 18.5)","(14.0, 20.0, 19.85)","(6.0, 8.4, 8.518367346938776)"
14-12-2022 14:27:33.710412,"(1.6, 1.85, 1.8379266055045873)","(51.0, 110.0, 97.5)","(19.0, 26.0, 25.76923076923077)","(5.5, 6.2, 6.0528)","(31.0, 50.0, 49.333333333333336)","(14.0, 19.0, 18.6)","(14.0, 20.0, 19.85)","(6.0, 8.6, 8.518367346938776)"
14-12-2022 14:27:34.976860,"(1.6, 1.84, 1.8395283018867925)","(51.0, 110.0, 97.5)","(19.0, 26.0, 25.79310344827586)","(5.5, 6.2, 6.0595419847328245)","(31.0, 50.0, 49.333333333333336)","(14.0, 19.0, 18.76)","(14.0, 21.0, 20.833333333333332)","(6.0, 8.6, 8.453061224489796)"
14-12-2022 14:27:36.212944,"(1.6, 1.84, 1.8337340153452686)","(51.0, 110.0, 97.5)","(19.0, 27.0, 26.2)","(5.5, 6.2, 6.0595419847328245)","(31.0, 50.0, 49.333333333333336)","(14.0, 19.0, 18.76)","(14.0, 21.0, 20.8)","(6.0, 8.6, 8.466666666666667)"
14-12-2022 14:27:37.425151,"(1.6, 1.82, 1.8177380952380953)","(51.0, 110.0, 97.5)","(18.0, 27.0, 26.2)","(5.5, 6.2, 6.065693430656935)","(31.0, 50.0, 50.578947368421055)","(14.0, 19.0, 18.76)","(14.0, 21.0, 20.615384615384617)","(6.0, 8.6, 8.466666666666667)"
14-12-2022 14:27:38.647246,"(1.6, 1.82, 1.8126923076923078)","(51.0, 110.0, 99.23076923076923)","(18.0, 27.0, 27.22222222222222)","(5.5, 6.2, 6.064705882352941)","(31.0, 55.0, 49.0)","(14.0, 19.0, 18.833333333333332)","(14.0, 21.0, 20.615384615384617)","(6.0, 8.6, 8.49795918367347)"
14-12-2022 14:27:39.874023,"(1.6, 1.82, 1.8137735849056604)","(51.0, 110.0, 99.23076923076923)","(18.0, 28.0, 27.22222222222222)","(5.5, 6.2, 6.0595419847328245)","(31.0, 55.0, 47.88235294117647)","(14.0, 19.0, 18.75)","(14.0, 21.0, 20.615384615384617)","(6.0, 8.8, 8.557142857142857)"
14-12-2022 14:27:41.156770,"(1.6, 1.82, 1.8126666666666666)","(51.0, 110.0, 99.23076923076923)","(18.0, 28.0, 27.285714285714285)","(5.5, 6.2, 6.0704)","(31.0, 55.0, 45.2)","(14.0, 19.0, 18.761904761904763)","(14.0, 21.0, 20.695652173913043)","(6.0, 8.8, 8.054545454545455)"
14-12-2022 14:27:42.474335,"(1.6, 1.83, 1.8291176470588235)","(51.0, 110.0, 97.5)","(18.0, 28.0, 28.571428571428573)","(5.5, 6.2, 6.073333333333333)","(31.0, 50.0, 45.2)","(14.0, 19.0, 18.875)","(14.0, 22.0, 21.032258064516128)","(6.0, 8.2, 7.881481481481481)"
14-12-2022 14:27:43.779387,"(1.6, 1.83, 1.8241732283464567)","(51.0, 110.0, 97.5)","(18.0, 30.0, 29.571428571428573)","(5.5, 6.2, 6.073333333333333)","(31.0, 50.0, 45.2)","(14.0, 19.0, 18.875)","(14.0, 22.0, 21.333333333333332)","(6.0, 8.0, 7.889655172413793)"
14-12-2022 14:27:45.064458,"(1.6, 1.84, 1.8241732283464567)","(51.0, 110.0, 97.5)","(18.0, 30.0, 28.25)","(5.5, 6.2, 6.0704)","(31.0, 50.0, 45.714285714285715)","(14.0, 19.0, 18.72222222222222)","(14.0, 22.0, 21.40740740740741)","(6.0, 8.0, 7.903030303030303)"
14-12-2022 14:27:46.206867,"(1.6, 1.83, 1.8294642857142858)","(51.0, 110.0, 97.5)","(18.0, 29.0, 27.27777777777778)","(5.5, 6.2, 6.0704)","(31.0, 50.0, 45.333333333333336)","(14.0, 19.0, 18.772727272727273)","(14.0, 22.0, 21.357142857142858)","(6.0, 8.0, 8.1625)"
14-12-2022 14:27:47.418281,"(1.6, 1.83, 1.8294642857142858)","(51.0, 110.0, 97.5)","(18.0, 28.0, 27.27777777777778)","(5.5, 6.2, 6.073333333333333)","(31.0, 50.0, 45.38461538461539)","(14.0, 19.0, 18.785714285714285)","(14.0, 22.0, 21.225806451612904)","(6.0, 8.2, 8.254545454545454)"
14-12-2022 14:27:48.658619,"(1.6, 1.83, 1.816896551724138)","(51.0, 110.0, 97.5)","(18.0, 28.0, 27.666666666666668)","(5.5, 6.2, 6.073333333333333)","(31.0, 50.0, 45.333333333333336)","(14.0, 19.0, 18.833333333333332)","(14.0, 22.0, 21.2)","(6.0, 8.4, 8.254545454545454)"
14-12-2022 14:27:49.974038,"(1.6, 1.83, 1.8170588235294118)","(51.0, 110.0, 97.5)","(18.0, 29.0, 27.142857142857142)","(5.5, 6.2, 5.983193277310924)","(31.0, 50.0, 46.18181818181818)","(14.0, 19.0, 18.454545454545453)","(14.0, 22.0, 20.956521739130434)","(6.0, 8.4, 8.227586206896552)"
14-12-2022 14:27:51.207012,"(1.6, 1.87, 1.866)","(51.0, 110.0, 95.71428571428571)","(18.0, 29.0, 27.0)","(5.5, 6.2, 5.937142857142857)","(31.0, 48.0, 45.142857142857146)","(14.0, 18.5, 17.977777777777778)","(14.0, 22.0, 21.11111111111111)","(6.0, 8.4, 8.242857142857144)"
14-12-2022 14:27:52.370537,"(1.6, 1.87, 1.8689285714285715)","(51.0, 110.0, 95.0)","(18.0, 28.0, 27.0)","(5.5, 6.0, 5.884955752212389)","(31.0, 48.0, 45.6)","(14.0, 18.0, 17.977777777777778)","(14.0, 22.0, 21.0)","(6.0, 8.4, 8.242857142857144)"
14-12-2022 14:27:53.529849,"(1.6, 1.87, 1.8650000000000002)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 26.571428571428573)","(5.5, 6.2, 6.142477876106195)","(31.0, 48.0, 46.10526315789474)","(14.0, 18.0, 17.977777777777778)","(14.0, 22.0, 21.11111111111111)","(6.0, 8.4, 8.230508474576272)"
14-12-2022 14:27:54.717694,"(1.6, 1.87, 1.8644927536231886)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 26.571428571428573)","(5.5, 6.2, 6.129838709677419)","(31.0, 48.0, 46.10526315789474)","(14.0, 18.0, 17.977777777777778)","(14.0, 22.0, 21.11111111111111)","(6.0, 8.4, 8.230508474576272)"
14-12-2022 14:27:55.944499,"(1.6, 1.87, 1.8644927536231886)","(51.0, 110.0, 94.0)","(18.0, 28.0, 26.615384615384617)","(5.5, 6.2, 5.8133333333333335)","(31.0, 48.0, 45.5)","(14.0, 18.0, 17.989795918367346)","(14.0, 22.0, 21.11111111111111)","(6.0, 8.4, 8.230508474576272)"
14-12-2022 14:27:57.095015,"(1.6, 1.88, 1.8768571428571428)","(51.0, 110.0, 94.0)","(18.0, 28.0, 26.5)","(5.5, 5.9, 5.8133333333333335)","(31.0, 48.0, 45.857142857142854)","(14.0, 18.0, 17.989795918367346)","(14.0, 22.0, 20.82051282051282)","(6.0, 8.4, 8.230508474576272)"
14-12-2022 14:27:58.290235,"(1.6, 1.88, 1.877)","(51.0, 110.0, 94.0)","(18.0, 28.0, 26.5)","(5.5, 6.0, 6.041121495327102)","(31.0, 48.0, 45.6)","(14.0, 18.0, 17.989795918367346)","(14.0, 22.0, 20.789473684210527)","(6.0, 8.4, 8.185714285714285)"
14-12-2022 14:27:59.400735,"(1.6, 1.88, 1.8764935064935064)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 26.5)","(5.5, 6.2, 6.0440000000000005)","(31.0, 48.0, 46.10526315789474)","(14.0, 18.0, 17.931372549019606)","(14.0, 22.0, 20.789473684210527)","(6.0, 8.4, 8.082608695652173)"
14-12-2022 14:28:00.545043,"(1.6, 1.88, 1.874054054054054)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 27.217391304347828)","(5.5, 6.2, 5.8392156862745095)","(31.0, 48.0, 45.54545454545455)","(14.0, 18.0, 17.989795918367346)","(14.0, 21.0, 21.071428571428573)","(6.0, 8.2, 8.116)"
14-12-2022 14:28:01.679691,"(1.6, 1.88, 1.879189189189189)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 27.217391304347828)","(5.5, 5.9, 5.814444444444445)","(31.0, 48.0, 45.54545454545455)","(14.0, 18.0, 17.989795918367346)","(14.0, 22.0, 20.88888888888889)","(6.0, 8.2, 8.116)"
14-12-2022 14:28:02.907727,"(1.6, 1.88, 1.8784999999999998)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 27.25)","(5.5, 5.9, 5.812380952380952)","(31.0, 48.0, 45.54545454545455)","(14.0, 18.0, 17.989795918367346)","(14.0, 22.0, 21.047619047619047)","(6.0, 8.2, 8.161111111111111)"
14-12-2022 14:28:03.900342,"(1.6, 1.88, 1.8652857142857144)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 27.25)","(5.5, 5.9, 5.812380952380952)","(31.0, 48.0, 46.10526315789474)","(14.0, 18.0, 18.23846153846154)","(14.0, 22.0, 21.130434782608695)","(6.0, 8.2, 8.161111111111111)"
14-12-2022 14:28:05.043123,"(1.6, 1.88, 1.8650746268656717)","(51.0, 110.0, 94.70588235294117)","(18.0, 28.0, 27.304347826086957)","(5.5, 5.9, 5.792105263157895)","(31.0, 48.0, 46.0)","(14.0, 18.5, 18.23846153846154)","(14.0, 22.0, 21.485714285714288)","(6.0, 8.2, 8.161111111111111)"
14-12-2022 14:28:06.228981,"(1.6, 1.88, 1.8659154929577466)","(51.0, 110.0, 98.69565217391305)","(18.0, 28.0, 27.304347826086957)","(5.5, 5.8, 5.793023255813953)","(31.0, 48.0, 46.0)","(14.0, 18.5, 18.23846153846154)","(14.0, 22.0, 21.677419354838708)","(6.0, 8.2, 8.164102564102564)"
14-12-2022 14:28:07.452660,"(1.6, 1.88, 1.862608695652174)","(51.0, 110.0, 98.69565217391305)","(18.0, 28.0, 27.304347826086957)","(5.5, 5.8, 5.86180904522613)","(31.0, 48.0, 46.0)","(14.0, 18.5, 17.989795918367346)","(14.0, 22.0, 21.419354838709676)","(6.0, 8.2, 8.164102564102564)"
14-12-2022 14:28:08.662042,"(1.6, 1.87, 1.8674285714285714)","(51.0, 110.0, 98.69565217391305)","(18.0, 28.0, 27.2)","(5.5, 5.9, 5.985321100917432)","(31.0, 48.0, 44.8235294117647)","(14.0, 18.0, 17.989795918367346)","(14.0, 22.0, 21.36842105263158)","(6.0, 8.2, 8.161111111111111)"
14-12-2022 14:28:09.909101,"(1.6, 1.87, 1.867)","(51.0, 110.0, 98.69565217391305)","(18.0, 28.0, 27.2)","(5.5, 6.2, 5.985321100917432)","(31.0, 48.0, 44.8235294117647)","(14.0, 18.0, 17.989795918367346)","(14.0, 22.0, 21.36842105263158)","(6.0, 8.2, 8.161111111111111)"
14-12-2022 14:28:11.005265,"(1.6, 1.91, 1.867080291970803)","(51.0, 110.0, 98.69565217391305)","(18.0, 28.0, 27.666666666666668)","(5.5, 6.2, 6.144736842105264)","(31.0, 48.0, 46.666666666666664)","(14.0, 18.5, 9795.295918367348)","(14.0, 23.0, 9998.5)","(6.0, 8.4, 9998.5)"
14-12-2022 14:28:12.091641,"(1.6, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
14-12-2022 14:28:13.242540,"(1.6, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
14-12-2022 14:28:14.411530,"(1.6, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
14-12-2022 14:28:15.544266,"(1.6, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
14-12-2022 14:28:16.650733,"(1.6, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
14-12-2022 14:28:17.733545,"(1.6, 99998, 9998.5)","(51.0, 99998, 9998.5)","(18.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(31.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
