,Gethsemane,Shes Miss Orson,Maddie Odd Sock,Boom Boom Ciao,Aston Cristiano,Aussie Annie,Targan Bale,Persuasion
15-12-2022 14:55:59.284838,"(51.0, 190.0, 162.72727272727272)","(16.0, 26.0, 25.217391304347828)","(26.0, 42.0, 40.0)","(26.0, 44.0, 39.333333333333336)","(5.0, 7.6, 7.376470588235295)","(41.0, 110.0, 88.125)","(1.95, 2.08, 2.0481818181818183)","(2.7, 3.7, 3.7733333333333334)"
15-12-2022 14:56:00.344872,"(51.0, 190.0, 181.66666666666669)","(16.0, 26.0, 25.217391304347828)","(26.0, 42.0, 40.0)","(26.0, 42.0, 39.333333333333336)","(5.0, 7.4, 7.509090909090909)","(41.0, 110.0, 88.125)","(1.95, 2.06, 2.036)","(2.7, 3.8, 3.760869565217391)"
15-12-2022 14:56:01.385625,"(51.0, 190.0, 162.72727272727272)","(16.0, 26.0, 25.217391304347828)","(26.0, 42.0, 40.0)","(26.0, 42.0, 40.666666666666664)","(5.0, 7.6, 7.36)","(41.0, 110.0, 88.125)","(1.95, 2.04, 2.0284137931034483)","(2.7, 3.8, 3.753125)"
15-12-2022 14:56:02.431969,"(51.0, 190.0, 162.72727272727272)","(16.0, 26.0, 25.217391304347828)","(26.0, 42.0, 41.45454545454545)","(26.0, 42.0, 40.666666666666664)","(5.0, 7.4, 7.36)","(41.0, 110.0, 92.5)","(1.95, 2.04, 2.0187387387387385)","(2.7, 3.8, 3.741304347826087)"
15-12-2022 14:56:03.442612,"(51.0, 190.0, 177.5)","(16.0, 26.0, 25.217391304347828)","(26.0, 42.0, 39.75)","(26.0, 42.0, 40.666666666666664)","(5.0, 7.6, 7.5935483870967735)","(41.0, 100.0, 92.5)","(1.95, 2.04, 2.017777777777778)","(2.7, 3.75, 3.7423076923076923)"
15-12-2022 14:56:04.470873,"(51.0, 200.0, 188.0)","(16.0, 26.0, 25.217391304347828)","(26.0, 42.0, 38.8421052631579)","(26.0, 42.0, 40.285714285714285)","(5.0, 7.6, 7.5935483870967735)","(41.0, 100.0, 92.5)","(1.95, 2.04, 2.017777777777778)","(2.8, 3.75, 3.7423076923076923)"
15-12-2022 14:56:05.556677,"(51.0, 200.0, 194.0)","(17.0, 26.0, 25.470588235294116)","(26.0, 42.0, 38.8421052631579)","(31.0, 42.0, 40.285714285714285)","(5.0, 7.8, 7.653333333333333)","(51.0, 100.0, 92.5)","(1.8, 2.04, 2.018151260504202)","(2.9, 3.75, 3.7423076923076923)"
15-12-2022 14:56:06.594950,"(51.0, 200.0, 194.0)","(17.0, 28.0, 26.90909090909091)","(26.0, 42.0, 39.77777777777778)","(31.0, 42.0, 40.285714285714285)","(5.0, 7.8, 7.62)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.012051282051282)","(2.9, 3.8, 3.7475)"
15-12-2022 14:56:07.642978,"(51.0, 200.0, 188.0)","(17.0, 28.0, 27.2)","(26.0, 42.0, 40.13333333333333)","(31.0, 42.0, 40.285714285714285)","(5.0, 7.8, 7.62)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.010217391304348)","(2.9, 3.8, 3.7475)"
15-12-2022 14:56:08.732012,"(51.0, 200.0, 196.5)","(17.0, 28.0, 27.166666666666668)","(26.0, 42.0, 40.44444444444444)","(26.0, 42.0, 40.285714285714285)","(5.0, 7.8, 7.6461538461538465)","(51.0, 100.0, 92.5)","(1.85, 2.02, 2.010217391304348)","(2.9, 3.8, 3.7475)"
15-12-2022 14:56:09.846932,"(51.0, 200.0, 196.5)","(17.0, 28.0, 27.166666666666668)","(26.0, 42.0, 40.095238095238095)","(26.0, 42.0, 40.285714285714285)","(5.0, 7.8, 7.603174603174603)","(51.0, 100.0, 92.5)","(1.85, 2.02, 2.008169014084507)","(2.9, 3.8, 3.7475)"
15-12-2022 14:56:10.931259,"(51.0, 200.0, 172.5)","(17.0, 28.0, 27.166666666666668)","(26.0, 42.0, 39.89473684210526)","(26.0, 42.0, 41.0)","(5.0, 7.8, 7.603174603174603)","(51.0, 100.0, 92.5)","(1.85, 2.02, 2.008169014084507)","(2.9, 3.8, 3.7513513513513512)"
15-12-2022 14:56:11.974600,"(51.0, 200.0, 173.91304347826087)","(17.0, 28.0, 27.333333333333332)","(31.0, 42.0, 39.5)","(26.0, 42.0, 40.0)","(5.5, 7.8, 7.593939393939394)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.0052830188679245)","(2.9, 3.8, 3.767857142857143)"
15-12-2022 14:56:13.027802,"(51.0, 200.0, 179.0)","(17.0, 28.0, 27.166666666666668)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.588235294117645)","(5.5, 7.8, 7.5661538461538465)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.0234285714285716)","(2.9, 3.8, 3.767857142857143)"
15-12-2022 14:56:14.121176,"(51.0, 200.0, 179.0)","(17.0, 28.0, 27.166666666666668)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.588235294117645)","(5.5, 7.8, 7.638461538461539)","(51.0, 100.0, 92.5)","(1.8, 2.04, 2.015609756097561)","(2.9, 3.8, 3.759259259259259)"
15-12-2022 14:56:15.204880,"(51.0, 200.0, 179.0)","(17.0, 27.0, 26.866666666666667)","(31.0, 42.0, 39.391304347826086)","(26.0, 42.0, 40.285714285714285)","(5.5, 7.8, 7.587878787878788)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.013913043478261)","(2.9, 3.8, 3.7727272727272725)"
15-12-2022 14:56:16.260759,"(51.0, 200.0, 173.91304347826087)","(17.0, 27.0, 26.52)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.285714285714285)","(5.5, 7.8, 7.606451612903226)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.0128)","(2.9, 3.8, 3.7727272727272725)"
15-12-2022 14:56:17.339307,"(51.0, 200.0, 179.0)","(17.0, 27.0, 26.52)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.285714285714285)","(5.5, 7.8, 7.574999999999999)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.0030379746835445)","(2.9, 3.8, 3.7727272727272725)"
15-12-2022 14:56:18.388745,"(51.0, 200.0, 179.0)","(17.0, 28.0, 27.2)","(31.0, 42.0, 40.095238095238095)","(26.0, 42.0, 40.2)","(5.5, 7.6, 7.574999999999999)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.0030379746835445)","(2.9, 3.8, 3.7741935483870965)"
15-12-2022 14:56:19.465950,"(51.0, 200.0, 179.0)","(17.0, 28.0, 27.23076923076923)","(31.0, 42.0, 40.095238095238095)","(26.0, 42.0, 40.25)","(5.5, 7.6, 7.576470588235294)","(51.0, 100.0, 92.5)","(1.8, 2.02, 2.0118367346938775)","(2.9, 3.8, 3.7357142857142858)"
15-12-2022 14:56:20.479041,"(51.0, 200.0, 179.0)","(17.0, 27.0, 26.88888888888889)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.526315789473685)","(5.5, 7.6, 7.576470588235294)","(51.0, 100.0, 92.5)","(1.8, 2.04, 2.021917808219178)","(2.9, 3.75, 3.7526315789473683)"
15-12-2022 14:56:21.520381,"(51.0, 200.0, 173.91304347826087)","(17.0, 26.0, 25.5)","(31.0, 42.0, 39.142857142857146)","(26.0, 42.0, 40.25)","(5.5, 7.6, 7.36)","(51.0, 100.0, 92.5)","(1.8, 2.04, 2.0521649484536084)","(2.9, 3.8, 3.7431034482758623)"
15-12-2022 14:56:22.484558,"(51.0, 200.0, 179.0)","(17.0, 26.0, 25.40740740740741)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.44444444444444)","(5.5, 7.4, 7.36)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.0586)","(2.9, 3.8, 3.691666666666667)"
15-12-2022 14:56:23.482985,"(51.0, 200.0, 179.0)","(17.0, 26.0, 25.40740740740741)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.095238095238095)","(5.5, 7.4, 7.357446808510638)","(51.0, 100.0, 92.5)","(1.8, 2.08, 2.0586)","(2.9, 3.7, 3.691666666666667)"
15-12-2022 14:56:24.503979,"(51.0, 200.0, 179.0)","(19.0, 26.0, 25.40740740740741)","(31.0, 42.0, 39.6)","(26.0, 42.0, 39.89473684210526)","(5.5, 7.4, 7.376190476190477)","(51.0, 100.0, 95.0)","(1.8, 2.08, 2.0586)","(3.0, 3.7, 3.71875)"
15-12-2022 14:56:25.571349,"(51.0, 200.0, 179.0)","(19.0, 26.0, 25.40740740740741)","(31.0, 42.0, 39.6)","(26.0, 42.0, 39.89473684210526)","(5.5, 7.4, 7.376190476190477)","(51.0, 100.0, 95.0)","(1.8, 2.08, 2.0586)","(3.0, 3.75, 3.71875)"
15-12-2022 14:56:26.606616,"(51.0, 200.0, 181.05263157894737)","(19.0, 26.0, 25.272727272727273)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.095238095238095)","(5.5, 7.6, 7.410810810810811)","(51.0, 100.0, 92.5)","(1.8, 2.08, 2.0583251231527093)","(3.0, 3.75, 3.7303571428571427)"
15-12-2022 14:56:27.672212,"(51.0, 200.0, 181.05263157894737)","(19.0, 26.0, 25.272727272727273)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.44444444444444)","(5.5, 7.6, 7.405882352941177)","(51.0, 100.0, 92.5)","(1.8, 2.08, 2.0564583333333335)","(3.0, 3.75, 3.719811320754717)"
15-12-2022 14:56:28.699666,"(51.0, 200.0, 181.05263157894737)","(19.0, 26.0, 25.238095238095237)","(31.0, 42.0, 39.77777777777778)","(26.0, 42.0, 40.44444444444444)","(5.5, 7.6, 7.431578947368421)","(51.0, 100.0, 92.5)","(1.8, 2.08, 2.055056179775281)","(3.0, 3.75, 3.7078947368421056)"
15-12-2022 14:56:29.760162,"(51.0, 200.0, 179.0)","(19.0, 26.0, 25.238095238095237)","(31.0, 42.0, 39.6)","(26.0, 42.0, 40.25)","(5.5, 7.6, 7.403076923076923)","(51.0, 100.0, 92.5)","(1.8, 2.08, 2.044890829694323)","(3.0, 3.75, 3.734)"
15-12-2022 14:56:31.115657,"(51.0, 200.0, 179.0)","(19.0, 26.0, 25.238095238095237)","(31.0, 42.0, 39.642857142857146)","(26.0, 42.0, 40.4)","(5.5, 7.6, 7.495454545454545)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.0394193548387096)","(3.0, 3.75, 3.7482758620689656)"
15-12-2022 14:56:32.621704,"(51.0, 200.0, 173.91304347826087)","(19.0, 26.0, 25.238095238095237)","(31.0, 42.0, 39.46153846153846)","(26.0, 42.0, 39.89473684210526)","(5.5, 7.6, 7.475675675675676)","(51.0, 100.0, 92.5)","(1.8, 2.04, 2.039618441971383)","(3.0, 3.8, 3.7549019607843137)"
15-12-2022 14:56:33.696820,"(51.0, 200.0, 173.91304347826087)","(19.0, 26.0, 25.238095238095237)","(31.0, 42.0, 39.46153846153846)","(26.0, 42.0, 39.89473684210526)","(5.5, 7.6, 7.475675675675676)","(51.0, 100.0, 92.5)","(1.8, 2.04, 2.039618441971383)","(3.0, 3.8, 3.7549019607843137)"
15-12-2022 14:56:34.764405,"(51.0, 200.0, 173.91304347826087)","(19.0, 26.0, 24.64)","(31.0, 42.0, 39.27272727272727)","(26.0, 42.0, 40.44444444444444)","(5.5, 7.6, 7.444444444444445)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.0424899598393575)","(3.0, 3.8, 3.7393939393939393)"
15-12-2022 14:56:35.828661,"(51.0, 200.0, 173.91304347826087)","(19.0, 26.0, 24.64)","(31.0, 42.0, 39.27272727272727)","(26.0, 42.0, 40.095238095238095)","(5.5, 7.6, 7.444444444444445)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.0424409448818897)","(3.0, 3.8, 3.7393939393939393)"
15-12-2022 14:56:37.027359,"(51.0, 200.0, 173.91304347826087)","(19.0, 26.0, 24.64)","(31.0, 42.0, 39.0)","(26.0, 42.0, 39.89473684210526)","(5.5, 7.6, 7.485714285714286)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.0425)","(3.0, 3.8, 3.7393939393939393)"
15-12-2022 14:56:38.128967,"(51.0, 200.0, 173.91304347826087)","(19.0, 25.0, 24.555555555555557)","(31.0, 42.0, 39.0)","(26.0, 42.0, 39.89473684210526)","(5.5, 7.6, 7.572)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.043501945525292)","(3.0, 3.8, 3.715625)"
15-12-2022 14:56:39.285759,"(51.0, 200.0, 173.91304347826087)","(19.0, 25.0, 24.545454545454547)","(31.0, 42.0, 39.0)","(26.0, 42.0, 39.89473684210526)","(5.5, 7.6, 7.591111111111111)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.043125)","(3.0, 3.75, 3.703846153846154)"
15-12-2022 14:56:40.608498,"(51.0, 190.0, 183.33333333333334)","(19.0, 25.0, 24.473684210526315)","(31.0, 42.0, 39.27272727272727)","(26.0, 42.0, 40.44444444444444)","(5.5, 7.6, 7.591111111111111)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.043125)","(3.0, 3.75, 3.703846153846154)"
15-12-2022 14:56:41.687896,"(51.0, 190.0, 183.33333333333334)","(19.0, 25.0, 24.473684210526315)","(31.0, 42.0, 39.27272727272727)","(26.0, 42.0, 40.44444444444444)","(5.5, 7.6, 7.591111111111111)","(51.0, 100.0, 92.5)","(1.8, 2.06, 2.043187250996016)","(3.0, 3.75, 3.701388888888889)"
15-12-2022 14:56:42.848431,"(51.0, 190.0, 183.33333333333334)","(19.0, 25.0, 24.428571428571427)","(31.0, 42.0, 38.142857142857146)","(26.0, 42.0, 39.77777777777778)","(5.5, 7.6, 7.561111111111111)","(51.0, 100.0, 87.5)","(1.75, 2.06, 2.041965811965812)","(2.9, 3.75, 3.736)"
15-12-2022 14:56:44.020533,"(51.0, 190.0, 183.33333333333334)","(17.0, 25.0, 24.428571428571427)","(31.0, 42.0, 38.4)","(26.0, 42.0, 40.095238095238095)","(5.5, 7.6, 7.360655737704918)","(51.0, 110.0, 100.0)","(1.75, 2.06, 2.049486552567237)","(2.9, 3.75, 3.7515625)"
15-12-2022 14:56:45.236114,"(51.0, 190.0, 185.65217391304347)","(17.0, 25.0, 24.40740740740741)","(31.0, 42.0, 39.0)","(26.0, 42.0, 40.095238095238095)","(5.5, 7.4, 7.495238095238095)","(51.0, 110.0, 101.0)","(1.75, 2.06, 2.036168831168831)","(2.9, 3.8, 3.7704545454545455)"
15-12-2022 14:56:46.414051,"(51.0, 190.0, 185.65217391304347)","(17.0, 25.0, 24.157894736842106)","(31.0, 42.0, 38.4)","(26.0, 42.0, 40.0)","(5.5, 7.6, 7.556521739130434)","(51.0, 110.0, 102.10526315789474)","(1.75, 2.04, 2.033948717948718)","(2.9, 3.8, 3.765)"
15-12-2022 14:56:47.521750,"(51.0, 190.0, 183.75)","(17.0, 25.0, 24.157894736842106)","(31.0, 42.0, 38.4)","(26.0, 42.0, 39.6)","(5.5, 7.6, 7.631111111111111)","(51.0, 110.0, 87.77777777777777)","(1.75, 2.04, 2.019290780141844)","(2.9, 3.8, 3.7675)"
15-12-2022 14:56:48.732015,"(51.0, 190.0, 183.75)","(17.0, 25.0, 24.096774193548388)","(31.0, 40.0, 39.666666666666664)","(26.0, 40.0, 39.42857142857143)","(5.5, 7.8, 7.595348837209302)","(51.0, 90.0, 87.0)","(1.75, 2.04, 2.006829268292683)","(2.9, 3.8, 3.793333333333333)"
15-12-2022 14:56:49.748063,"(51.0, 190.0, 175.0)","(18.0, 25.0, 24.096774193548388)","(26.0, 40.0, 39.666666666666664)","(26.0, 40.0, 39.42857142857143)","(6.0, 7.8, 7.595348837209302)","(51.0, 90.0, 87.0)","(1.75, 2.02, 2.006829268292683)","(3.0, 3.8, 3.793333333333333)"
15-12-2022 14:56:50.772465,"(51.0, 190.0, 176.8421052631579)","(18.0, 25.0, 24.470588235294116)","(26.0, 40.0, 37.6)","(26.0, 40.0, 39.0)","(6.0, 7.8, 7.728571428571429)","(51.0, 90.0, 87.5)","(1.75, 2.02, 2.011505376344086)","(3.0, 3.8, 3.777551020408163)"
15-12-2022 14:56:51.747455,"(51.0, 190.0, 185.0)","(18.0, 25.0, 24.761904761904763)","(26.0, 40.0, 37.0)","(26.0, 40.0, 38.72727272727273)","(6.0, 7.8, 7.72972972972973)","(51.0, 90.0, 87.5)","(1.75, 2.02, 2.0115675675675675)","(3.0, 3.8, 3.777551020408163)"
15-12-2022 14:56:52.826721,"(51.0, 190.0, 185.0)","(18.0, 26.0, 24.761904761904763)","(26.0, 40.0, 39.529411764705884)","(26.0, 40.0, 41.55555555555556)","(6.0, 7.8, 6.792982456140351)","(51.0, 90.0, 100.0)","(1.75, 2.02, 2.03344)","(3.0, 3.8, 3.8629032258064515)"
15-12-2022 14:56:53.854460,"(51.0, 200.0, 181.25)","(18.0, 26.0, 25.473684210526315)","(26.0, 38.0, 37.86666666666667)","(26.0, 42.0, 39.666666666666664)","(6.0, 7.0, 6.907246376811594)","(51.0, 120.0, 116.53846153846155)","(1.75, 2.06, 2.0422448979591836)","(3.0, 3.9, 3.8692307692307693)"
15-12-2022 14:56:55.003926,"(51.0, 200.0, 185.0)","(18.0, 26.0, 25.473684210526315)","(26.0, 40.0, 39.368421052631575)","(26.0, 40.0, 39.5)","(6.0, 7.0, 6.858823529411764)","(51.0, 130.0, 116.53846153846155)","(1.75, 2.06, 2.043)","(3.0, 3.9, 3.8954545454545455)"
15-12-2022 14:56:56.151904,"(51.0, 200.0, 186.8421052631579)","(18.0, 26.0, 25.473684210526315)","(26.0, 40.0, 39.76470588235294)","(26.0, 40.0, 39.89473684210526)","(6.0, 7.0, 6.927777777777778)","(51.0, 120.0, 82.6923076923077)","(1.75, 2.06, 2.0368181818181816)","(3.0, 3.9, 3.854166666666667)"
15-12-2022 14:56:57.269075,"(51.0, 200.0, 186.8421052631579)","(18.0, 26.0, 25.6)","(26.0, 40.0, 39.76470588235294)","(26.0, 40.0, 39.90909090909091)","(6.0, 7.0, 6.96)","(51.0, 85.0, 82.6923076923077)","(1.75, 2.04, 2.0369565217391306)","(3.0, 3.9, 3.8916666666666666)"
15-12-2022 14:56:58.376939,"(51.0, 200.0, 186.8421052631579)","(18.0, 26.0, 25.904761904761905)","(26.0, 38.0, 37.72727272727273)","(26.0, 40.0, 39.90909090909091)","(6.0, 7.0, 6.968965517241379)","(51.0, 85.0, 82.6923076923077)","(1.75, 2.04, 2.036083916083916)","(3.0, 3.9, 3.882758620689655)"
15-12-2022 14:56:59.495714,"(51.0, 200.0, 186.8421052631579)","(18.0, 26.0, 25.88235294117647)","(26.0, 40.0, 38.285714285714285)","(26.0, 40.0, 40.303030303030305)","(6.0, 7.0, 7.0120000000000005)","(51.0, 85.0, 82.6923076923077)","(1.75, 2.04, 2.036083916083916)","(3.0, 3.9, 3.8465116279069766)"
15-12-2022 14:57:00.612667,"(51.0, 200.0, 186.8421052631579)","(18.0, 26.0, 24.903225806451612)","(26.0, 40.0, 37.333333333333336)","(26.0, 42.0, 40.303030303030305)","(6.0, 7.2, 7.0120000000000005)","(51.0, 85.0, 82.14285714285714)","(1.75, 2.04, 2.0356589147286823)","(3.0, 3.9, 3.8450549450549447)"
15-12-2022 14:57:01.585998,"(51.0, 200.0, 186.8421052631579)","(18.0, 26.0, 25.0)","(26.0, 38.0, 37.63636363636363)","(26.0, 42.0, 40.303030303030305)","(6.0, 7.2, 7.0120000000000005)","(51.0, 85.0, 82.14285714285714)","(1.75, 2.04, 2.035625)","(3.0, 3.9, 3.8382716049382712)"
15-12-2022 14:57:02.557060,"(51.0, 200.0, 193.75)","(18.0, 26.0, 24.923076923076923)","(26.0, 40.0, 38.16)","(26.0, 42.0, 40.37837837837838)","(6.0, 7.2, 7.008333333333334)","(51.0, 85.0, 82.14285714285714)","(1.75, 2.04, 2.0414035087719298)","(3.0, 3.9, 3.8362499999999997)"
15-12-2022 14:57:03.550988,"(51.0, 200.0, 193.75)","(18.0, 26.0, 24.64)","(26.0, 40.0, 38.23529411764706)","(26.0, 42.0, 40.44444444444444)","(6.0, 7.0, 6.874193548387097)","(51.0, 85.0, 82.14285714285714)","(1.75, 2.06, 2.041717791411043)","(3.0, 3.9, 3.852777777777778)"
15-12-2022 14:57:04.555159,"(51.0, 200.0, 193.75)","(18.0, 25.0, 23.847457627118644)","(26.0, 40.0, 38.23529411764706)","(26.0, 42.0, 40.61538461538461)","(6.0, 7.0, 6.874193548387097)","(51.0, 85.0, 82.14285714285714)","(1.75, 2.06, 2.040897435897436)","(3.0, 3.9, 3.852777777777778)"
15-12-2022 14:57:05.586129,"(51.0, 200.0, 193.75)","(18.0, 25.0, 23.847457627118644)","(26.0, 40.0, 38.21052631578947)","(26.0, 42.0, 40.61538461538461)","(6.0, 7.0, 6.874193548387097)","(51.0, 85.0, 82.14285714285714)","(1.75, 2.06, 2.040897435897436)","(3.0, 3.9, 3.851818181818182)"
15-12-2022 14:57:06.681990,"(51.0, 200.0, 193.75)","(18.0, 25.0, 23.847457627118644)","(26.0, 40.0, 38.21052631578947)","(26.0, 42.0, 41.57446808510638)","(6.0, 7.0, 6.874193548387097)","(51.0, 85.0, 80.55555555555556)","(1.75, 2.06, 2.0296629213483146)","(3.0, 3.9, 3.8526785714285716)"
15-12-2022 14:57:07.717277,"(51.0, 200.0, 175.0)","(18.0, 25.0, 23.677419354838708)","(26.0, 40.0, 38.69230769230769)","(26.0, 42.0, 42.30769230769231)","(6.0, 7.0, 6.885185185185185)","(51.0, 85.0, 80.55555555555556)","(1.75, 2.04, 2.0295135135135136)","(3.0, 3.9, 3.864666666666667)"
15-12-2022 14:57:08.798141,"(51.0, 200.0, 175.0)","(18.0, 25.0, 24.08888888888889)","(26.0, 40.0, 38.642857142857146)","(26.0, 44.0, 42.285714285714285)","(5.5, 7.0, 6.874193548387097)","(51.0, 85.0, 80.55555555555556)","(1.75, 2.04, 2.029382716049383)","(3.0, 3.9, 3.8641891891891893)"
15-12-2022 14:57:09.862018,"(51.0, 200.0, 179.41176470588235)","(18.0, 25.0, 24.21153846153846)","(26.0, 40.0, 38.48)","(26.0, 44.0, 42.285714285714285)","(5.5, 7.0, 6.874193548387097)","(51.0, 85.0, 80.55555555555556)","(1.75, 2.04, 2.029382716049383)","(3.0, 3.9, 3.865441176470588)"
15-12-2022 14:57:10.907142,"(51.0, 200.0, 174.28571428571428)","(18.0, 25.0, 24.08888888888889)","(26.0, 40.0, 38.48)","(26.0, 44.0, 42.285714285714285)","(5.5, 7.0, 6.874193548387097)","(51.0, 85.0, 79.5)","(1.75, 2.04, 2.0336936936936936)","(3.0, 3.9, 3.865441176470588)"
15-12-2022 14:57:11.896294,"(51.0, 200.0, 174.28571428571428)","(18.0, 25.0, 24.08888888888889)","(26.0, 40.0, 38.642857142857146)","(26.0, 44.0, 42.5)","(5.5, 7.0, 6.9363636363636365)","(51.0, 85.0, 79.19354838709677)","(1.75, 2.04, 2.0344761904761905)","(3.0, 3.9, 3.8641891891891893)"
15-12-2022 14:57:12.946437,"(51.0, 200.0, 168.9655172413793)","(18.0, 25.0, 24.08888888888889)","(26.0, 40.0, 38.5625)","(26.0, 44.0, 42.53333333333333)","(5.5, 7.0, 6.964705882352941)","(51.0, 75.0, 71.12903225806451)","(1.75, 2.06, 2.0298859315589355)","(3.0, 3.95, 3.8964285714285714)"
15-12-2022 14:57:13.929161,"(51.0, 200.0, 168.9655172413793)","(18.0, 25.0, 23.677419354838708)","(26.0, 40.0, 38.41379310344828)","(26.0, 44.0, 42.30769230769231)","(5.5, 7.0, 6.980645161290322)","(51.0, 75.0, 71.12903225806451)","(1.75, 2.04, 2.0283870967741935)","(3.0, 3.95, 3.8648936170212767)"
15-12-2022 14:57:14.887286,"(51.0, 200.0, 168.9655172413793)","(17.0, 25.0, 23.677419354838708)","(26.0, 40.0, 38.41379310344828)","(26.0, 44.0, 42.30769230769231)","(5.5, 7.0, 6.933333333333334)","(51.0, 75.0, 71.38888888888889)","(1.8, 2.04, 2.0360629921259843)","(3.1, 3.95, 3.786734693877551)"
15-12-2022 14:57:15.846682,"(51.0, 200.0, 168.9655172413793)","(17.0, 25.0, 23.73846153846154)","(26.0, 42.0, 40.666666666666664)","(26.0, 44.0, 42.4)","(5.5, 7.2, 7.13)","(51.0, 75.0, 71.47058823529412)","(1.8, 2.04, 2.051255060728745)","(3.1, 3.8, 3.768041237113402)"
15-12-2022 14:57:16.834777,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.724137931034484)","(26.0, 42.0, 41.333333333333336)","(26.0, 44.0, 42.588235294117645)","(5.5, 7.2, 7.115492957746479)","(51.0, 75.0, 71.47058823529412)","(1.8, 2.06, 2.050452961672474)","(3.1, 3.8, 3.7928571428571427)"
15-12-2022 14:57:17.844035,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.09090909090909)","(26.0, 44.0, 41.142857142857146)","(26.0, 44.0, 42.588235294117645)","(5.5, 7.2, 7.115492957746479)","(51.0, 75.0, 71.38888888888889)","(1.8, 2.06, 2.0497087378640777)","(3.1, 3.8, 3.772222222222222)"
15-12-2022 14:57:18.878464,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.09090909090909)","(26.0, 44.0, 41.42857142857143)","(26.0, 44.0, 41.285714285714285)","(5.5, 7.2, 7.12)","(51.0, 75.0, 71.38888888888889)","(1.8, 2.06, 2.0497087378640777)","(3.1, 3.8, 3.772222222222222)"
15-12-2022 14:57:19.938337,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.058823529411764)","(26.0, 44.0, 42.22222222222222)","(26.0, 44.0, 41.333333333333336)","(5.5, 7.2, 7.118518518518519)","(51.0, 75.0, 71.38888888888889)","(1.8, 2.06, 2.0508275862068968)","(3.1, 3.8, 3.764705882352941)"
15-12-2022 14:57:21.004779,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.058823529411764)","(26.0, 46.0, 45.42857142857143)","(26.0, 44.0, 41.67741935483871)","(5.5, 7.2, 7.118518518518519)","(51.0, 75.0, 71.38888888888889)","(1.8, 2.06, 2.051263157894737)","(3.1, 3.8, 3.754320987654321)"
15-12-2022 14:57:22.032221,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 22.933333333333334)","(26.0, 46.0, 45.53846153846154)","(26.0, 44.0, 41.67741935483871)","(5.5, 7.2, 7.118518518518519)","(51.0, 75.0, 71.38888888888889)","(1.8, 2.06, 2.051263157894737)","(3.1, 3.8, 3.754320987654321)"
15-12-2022 14:57:23.069558,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.058823529411764)","(26.0, 46.0, 45.53846153846154)","(26.0, 44.0, 42.0)","(5.5, 7.2, 7.1125)","(51.0, 75.0, 71.38888888888889)","(1.8, 2.06, 2.0496503496503498)","(3.1, 3.8, 3.735483870967742)"
15-12-2022 14:57:24.111226,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.058823529411764)","(26.0, 48.0, 45.76)","(26.0, 44.0, 42.25)","(5.5, 7.2, 7.1066666666666665)","(51.0, 75.0, 71.28571428571429)","(1.8, 2.06, 2.0496503496503498)","(3.1, 3.75, 3.728448275862069)"
15-12-2022 14:57:25.118441,"(51.0, 200.0, 168.9655172413793)","(17.0, 24.0, 23.0)","(26.0, 48.0, 46.57142857142857)","(26.0, 44.0, 42.0)","(5.5, 7.2, 7.1066666666666665)","(51.0, 75.0, 71.28571428571429)","(1.8, 2.06, 2.0210169491525423)","(3.1, 3.75, 3.7556737588652482)"
