,Miracle Mikey,My Maddy,Perseus,Exit Sign,Vlasta Bale,London Berry,Pyrenees Chateau
09-01-2023 10:50:23.087101,"(3.9, 4.7, 4.276470588235294)","(3.2, 5.9, 5.5)","(41.0, 110.0, 85.0)","(7.0, 7.6, 7.314285714285714)","(5.5, 6.8, 6.62)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.625)"
09-01-2023 10:50:23.991840,"(3.9, 4.7, 4.276470588235294)","(3.2, 5.9, 5.5)","(41.0, 110.0, 85.0)","(7.0, 7.6, 7.314285714285714)","(5.5, 6.8, 6.62)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.625)"
09-01-2023 10:50:24.909270,"(3.9, 4.7, 4.276470588235294)","(3.2, 5.9, 5.5)","(41.0, 110.0, 85.0)","(7.0, 7.6, 7.314285714285714)","(5.5, 6.8, 6.62)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.625)"
09-01-2023 10:50:25.939045,"(3.9, 4.7, 4.276470588235294)","(3.2, 5.9, 5.5)","(41.0, 110.0, 85.0)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.62)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.625)"
09-01-2023 10:50:26.989670,"(3.9, 4.7, 4.276470588235294)","(3.2, 5.9, 5.5)","(41.0, 110.0, 92.5)","(7.0, 7.6, 7.4)","(5.5, 6.8, 6.62)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.625)"
09-01-2023 10:50:28.095606,"(3.9, 4.7, 4.276470588235294)","(3.2, 5.9, 5.766666666666667)","(41.0, 110.0, 92.5)","(7.0, 7.6, 7.4)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.625)"
09-01-2023 10:50:29.214260,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 110.0, 91.66666666666667)","(7.0, 7.6, 7.428571428571429)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.625)"
09-01-2023 10:50:30.339017,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.428571428571429)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:31.431846,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.428571428571429)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:32.504702,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:33.521264,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:34.591289,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:35.504281,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:36.427541,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.766666666666667)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.199999999999999)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:37.395769,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.5)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:38.418622,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.5)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:39.439304,"(3.9, 4.7, 4.3)","(3.2, 5.9, 5.5)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:40.482847,"(3.9, 4.6, 4.3307692307692305)","(3.2, 5.9, 5.5)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.466666666666667)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:41.569742,"(3.9, 4.6, 4.3307692307692305)","(3.2, 5.9, 5.5)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.56)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:42.682228,"(3.9, 4.6, 4.3307692307692305)","(3.2, 5.9, 5.5)","(41.0, 100.0, 91.66666666666667)","(7.0, 7.6, 7.533333333333333)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:43.775057,"(3.9, 4.6, 4.3307692307692305)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 7.6, 7.533333333333333)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:44.820154,"(3.9, 4.6, 4.3307692307692305)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 7.6, 7.533333333333333)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:45.798181,"(3.9, 4.6, 4.466666666666667)","(3.2, 5.9, 5.5)","(41.0, 120.0, 97.5)","(7.0, 7.6, 7.533333333333333)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:46.754328,"(3.9, 4.6, 4.466666666666667)","(3.2, 5.9, 5.455555555555556)","(41.0, 120.0, 105.0)","(7.0, 7.6, 7.533333333333333)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:47.684082,"(3.9, 4.6, 4.466666666666667)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 7.8, 7.763999999999999)","(5.5, 6.8, 6.633333333333333)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:48.596687,"(3.9, 4.6, 4.466666666666667)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.0, 7.9222222222222225)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:49.579551,"(3.9, 4.6, 4.466666666666667)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.0, 7.9222222222222225)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:50.588570,"(3.9, 4.6, 4.466666666666667)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.0, 7.9222222222222225)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:51.611127,"(3.9, 4.6, 4.449999999999999)","(3.2, 5.9, 5.455555555555556)","(41.0, 120.0, 105.0)","(7.0, 8.0, 7.9222222222222225)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:52.644888,"(3.9, 4.6, 4.433333333333333)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.0, 7.9222222222222225)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:53.697972,"(3.9, 4.6, 4.35)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.2, 7.96)","(5.5, 6.8, 6.3)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:54.767261,"(3.9, 4.6, 4.35)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.2, 7.952380952380952)","(5.5, 6.8, 5.855555555555555)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:55.807071,"(3.9, 4.6, 4.492857142857143)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.2, 7.952380952380952)","(5.5, 6.8, 5.855555555555555)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:56.741016,"(3.9, 4.6, 4.492857142857143)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.2, 7.952380952380952)","(5.5, 6.6, 6.199999999999999)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:57.662891,"(3.9, 4.6, 4.492857142857143)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.2, 7.952380952380952)","(5.5, 6.6, 6.199999999999999)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:58.627886,"(3.9, 4.6, 4.492857142857143)","(3.2, 5.9, 5.5)","(41.0, 120.0, 105.0)","(7.0, 8.2, 7.952380952380952)","(5.5, 6.6, 6.199999999999999)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:50:59.646135,"(3.9, 4.6, 4.492857142857143)","(3.2, 5.9, 5.5)","(41.0, 130.0, 105.0)","(7.0, 8.2, 7.952380952380952)","(5.5, 6.6, 5.8533333333333335)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:00.728441,"(3.9, 4.6, 4.492857142857143)","(3.2, 5.9, 5.5)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.6, 6.0)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:01.813509,"(3.9, 4.6, 4.385714285714285)","(3.2, 5.9, 5.5)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.866666666666666)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:02.923518,"(3.9, 4.6, 4.322222222222222)","(3.2, 5.9, 5.5)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.12)","(5.5, 6.4, 5.866666666666666)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:03.984760,"(3.9, 4.6, 4.322222222222222)","(3.2, 5.9, 5.5)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.12)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:05.056270,"(3.9, 4.6, 4.322222222222222)","(3.2, 5.9, 5.5)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:06.076525,"(3.9, 4.6, 4.322222222222222)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:07.020526,"(3.9, 4.6, 4.322222222222222)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:07.935417,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.12)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:08.936056,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.12)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:10.005753,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:11.136466,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:12.225789,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:13.326818,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.12)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:14.446131,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:15.449716,"(3.9, 4.6, 4.26)","(3.2, 5.9, 5.483333333333333)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:16.431925,"(3.9, 4.9, 4.557142857142857)","(3.2, 5.9, 5.68125)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:17.331191,"(3.9, 4.9, 4.5)","(3.2, 5.9, 5.684615384615385)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:18.286044,"(3.9, 4.9, 4.585714285714285)","(3.2, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:19.269780,"(3.9, 4.9, 4.585714285714285)","(3.2, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:20.322951,"(3.9, 4.9, 4.517391304347826)","(3.2, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:21.381595,"(3.9, 4.9, 4.517391304347826)","(3.2, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:22.427980,"(3.9, 4.9, 4.517391304347826)","(3.2, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:23.556266,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:24.632226,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:25.612684,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.713333333333334)","(41.0, 120.0, 97.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.4, 5.828571428571428)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:26.554059,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 87.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:27.487733,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 87.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:28.469434,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.713333333333334)","(41.0, 100.0, 87.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:29.494192,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.713333333333334)","(41.0, 100.0, 87.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:30.512098,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.713333333333334)","(41.0, 100.0, 87.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.6, 5.136842105263158)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:31.606646,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 87.5)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.6, 4.826086956521739)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:32.577671,"(3.9, 4.9, 4.517391304347826)","(3.3, 5.9, 5.713333333333334)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.2, 8.028571428571428)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.0, 4.826086956521739)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:33.595916,"(3.9, 4.9, 4.58)","(3.3, 5.9, 5.713333333333334)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.2, 8.12)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.0, 4.826086956521739)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:34.522401,"(3.9, 4.9, 4.58)","(3.3, 5.9, 5.713333333333334)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.2, 8.12)","(5.5, 6.2, 5.63157894736842)","(4.4, 5.0, 4.742)","(7.0, 13.0, 12.134615384615385)"
09-01-2023 10:51:35.481890,"(3.9, 4.9, 4.58)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.2, 8.169230769230769)","(5.5, 6.2, 5.63157894736842)","(4.4, 4.8, 4.468571428571429)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:36.457111,"(3.9, 4.9, 4.58)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.2, 8.109677419354838)","(5.5, 6.2, 5.546666666666667)","(4.4, 4.8, 4.494736842105263)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:37.441334,"(3.9, 4.9, 4.58)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.6, 8.109677419354838)","(5.5, 6.2, 5.546666666666667)","(4.4, 4.8, 4.7214285714285715)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:38.453217,"(3.9, 4.9, 4.469230769230769)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.6, 8.12)","(5.5, 6.2, 5.7153846153846155)","(4.4, 4.9, 4.7214285714285715)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:39.542879,"(3.9, 4.9, 4.62)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.6, 8.2)","(5.5, 6.2, 5.6521739130434785)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:40.607981,"(3.9, 4.9, 4.62)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.6, 8.2)","(5.5, 6.2, 5.6521739130434785)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:41.636526,"(3.9, 4.9, 4.708)","(3.3, 5.9, 5.770370370370371)","(41.0, 100.0, 91.66666666666667)","(7.0, 8.6, 8.2)","(5.5, 6.2, 5.6521739130434785)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:42.710256,"(3.9, 4.9, 4.708)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 92.5)","(7.0, 8.6, 8.2)","(5.5, 6.2, 5.733333333333333)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:43.779363,"(3.9, 4.9, 4.763636363636364)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 92.5)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.733333333333333)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:44.734747,"(3.9, 4.9, 4.792857142857143)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 92.5)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.733333333333333)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:45.693073,"(3.9, 4.9, 4.792857142857143)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 92.5)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.733333333333333)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:46.640029,"(3.9, 4.9, 4.742105263157895)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 92.5)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.696)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:47.543404,"(3.9, 4.9, 4.742105263157895)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 92.5)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.696)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:48.577440,"(3.9, 4.9, 4.763636363636364)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 83.75)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.733333333333333)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:49.588736,"(3.9, 4.9, 4.742105263157895)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 83.75)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.696)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:50.638332,"(3.9, 4.9, 4.742105263157895)","(3.3, 5.9, 5.770370370370371)","(41.0, 110.0, 86.66666666666667)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.696)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:51.701964,"(3.9, 4.9, 4.742105263157895)","(3.3, 5.9, 5.566666666666666)","(41.0, 110.0, 86.66666666666667)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.675)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:52.748707,"(3.9, 4.9, 4.763636363636364)","(3.3, 5.9, 5.65)","(41.0, 110.0, 86.66666666666667)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.623529411764706)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:53.683332,"(3.9, 4.9, 4.763636363636364)","(3.3, 5.9, 5.7)","(41.0, 110.0, 86.66666666666667)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.623529411764706)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:54.712105,"(3.9, 4.9, 4.763636363636364)","(3.3, 5.9, 5.7)","(41.0, 110.0, 86.66666666666667)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.733333333333333)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:55.609439,"(3.9, 4.9, 4.763636363636364)","(3.3, 5.9, 5.7)","(41.0, 110.0, 86.66666666666667)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.733333333333333)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
09-01-2023 10:51:56.508735,"(3.9, 4.9, 4.763636363636364)","(3.3, 5.9, 5.7)","(41.0, 110.0, 86.66666666666667)","(7.0, 8.6, 8.088)","(5.5, 6.2, 5.696)","(4.4, 4.9, 4.768421052631579)","(7.0, 13.0, 12.270833333333334)"
