,Our Ruby,King Lebron,Acacia Dream,Consumption,Shogun Warlord,Hillbilly Jane,Avery Charm,Better Win
09-01-2023 13:24:27.590497,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:28.905843,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:30.251150,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:31.556546,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:32.784582,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:33.876470,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:35.097263,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:36.419970,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:37.703112,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:38.971621,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:40.191487,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:41.387342,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:42.613937,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:43.906946,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:45.334658,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:46.681111,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:47.980216,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:49.325938,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:50.645755,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:51.982019,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:24:53.330394,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:24:54.624870,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:24:55.909402,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:24:57.164104,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:58.298425,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:24:59.511926,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:00.820134,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:02.123880,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:03.310594,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:04.453698,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:05.581913,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:06.807684,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:08.047617,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:09.322863,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:10.551695,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:11.742882,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:12.913535,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:14.179967,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:15.512451,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:16.838132,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:18.318506,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:19.899500,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:21.215597,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:22.549467,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:23.891952,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:25.316189,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:26.655584,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:27.984295,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:29.240577,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:30.464834,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:31.709824,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:33.045579,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:34.427322,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:35.861941,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:37.528741,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:25:38.919596,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:40.269617,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:41.677495,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:43.117810,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:44.381874,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:45.617199,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:46.915726,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:48.239531,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:49.623026,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:51.191258,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:52.655270,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:54.043047,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:55.300345,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:56.625432,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:57.978290,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:25:59.269029,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:00.585422,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:01.808627,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:03.099571,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:04.401637,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:05.737919,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:06.980509,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:08.358989,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:09.643189,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:10.846687,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:12.034658,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:13.364447,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:14.676913,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
09-01-2023 13:26:16.015977,"(1.6, 2.32, 1.6783333333333335)","(7.0, 14.5, 10.120000000000001)","(9.0, 19.5, 13.777777777777779)","(41.0, 320.0, 147.6923076923077)","(4.4, 8.0, 5.0)","(21.0, 100.0, 52.5)","(17.0, 70.0, 40.285714285714285)","(11.0, 28.0, 18.27777777777778)"
