,Wild Dash Zip,Book Book,Cuban Rhythm,Cheers,My Mates Barney,Ayaya,Mia Special,Our Mate Rocco
08-01-2023 18:25:56.319013,"(3.5, 4.8, 3.9)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:25:57.647673,"(3.5, 4.8, 3.9)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:25:58.908276,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:00.203969,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:01.492025,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:02.719114,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:03.896749,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:05.436419,"(3.5, 4.8, 3.9)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:07.007242,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:08.537494,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:09.995082,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:11.578638,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:13.154369,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:14.529339,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:15.968448,"(3.5, 4.8, 3.7875)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:17.202037,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:18.439774,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:19.958451,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:21.673269,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:23.444725,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:24.831170,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:26.441736,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:27.822577,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:29.340585,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:30.823664,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:32.305116,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:33.621302,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:34.959880,"(3.5, 4.8, 3.9)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:36.426960,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:37.792594,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.6)","(5.0, 11.0, 6.092307692307692)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:39.176530,"(3.5, 4.8, 3.675)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.771428571428572)","(5.0, 11.0, 5.7749999999999995)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:40.620057,"(3.5, 4.8, 3.585)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 9.771428571428572)","(5.0, 11.0, 6.678571428571429)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 25.0)"
08-01-2023 18:26:42.065631,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 22.666666666666668)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 18.0, 10.22)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:43.350511,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.22)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:44.691646,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:45.961518,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:47.232288,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:48.471543,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:49.970265,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:51.485283,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:52.915109,"(3.5, 4.8, 3.9321428571428574)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.8, 6.32)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:54.513436,"(3.5, 4.8, 3.9)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:55.986437,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:57.349293,"(3.5, 4.8, 3.8625)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:26:58.670053,"(3.5, 4.8, 3.585)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:00.029347,"(3.5, 4.8, 3.585)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:01.447209,"(3.5, 4.8, 3.585)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:02.759012,"(3.5, 4.8, 3.585)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:04.064002,"(3.5, 4.8, 3.585)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:05.430755,"(3.5, 4.8, 3.585)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:06.776677,"(3.5, 4.8, 3.585)","(19.0, 46.0, 21.11111111111111)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:08.077251,"(3.5, 4.8, 3.585)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:09.489207,"(3.5, 4.8, 3.585)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:10.797873,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:12.076384,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:13.289731,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:14.599818,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:15.930340,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:17.300703,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:18.678894,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:19.986850,"(3.5, 4.8, 3.585)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.379999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 22.666666666666668)"
08-01-2023 18:27:21.220453,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:22.469036,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:23.771728,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:25.112303,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:26.402300,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:27.633561,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:28.989605,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:30.273440,"(3.5, 4.8, 3.585)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:31.612139,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:32.904055,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:34.012912,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:35.257720,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:36.555999,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:37.904452,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:39.117501,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:40.179598,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:41.398188,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:42.743682,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:43.975277,"(3.5, 4.8, 3.9321428571428574)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:45.261038,"(3.5, 4.8, 3.8625)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 13.366666666666667)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:46.553934,"(3.5, 4.8, 3.8625)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:47.991578,"(3.5, 4.8, 3.8625)","(19.0, 42.0, 24.0)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 10.059999999999999)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 32.666666666666664)"
08-01-2023 18:27:49.413815,"(3.5, 4.8, 3.585)","(19.0, 42.0, 22.333333333333332)","(5.0, 8.4, 6.24)","(3.7, 6.4, 4.713636363636364)","(8.5, 17.5, 9.6)","(5.0, 11.0, 7.570588235294117)","(6.0, 10.0, 9.73125)","(18.0, 60.0, 37.22222222222222)"
