,Alvin Delight,Ulna,Thai Time,Smug Doug,Son Of Brock,Marrying,Fernbank Flyer,Sally Sugar
07-12-2022 13:54:54.741368,"(81.0, 320.0, 164.16666666666666)","(3.0, 3.85, 3.875)","(31.0, 65.0, 64.21052631578948)","(13.0, 16.0, 15.84375)","(1.75, 1.93, 1.9128571428571428)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.371428571428572)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:56.055478,"(81.0, 320.0, 164.16666666666666)","(3.0, 3.9, 3.875)","(31.0, 65.0, 64.21052631578948)","(13.0, 16.0, 15.84375)","(1.75, 1.93, 1.9175)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.533333333333333)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:57.626718,"(81.0, 320.0, 164.16666666666666)","(3.0, 3.9, 3.875)","(31.0, 65.0, 64.21052631578948)","(13.0, 16.0, 15.84375)","(1.75, 1.93, 1.9233333333333333)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.553846153846154)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:54:59.061334,"(81.0, 320.0, 235.0)","(3.1, 3.9, 3.87)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.84375)","(1.75, 1.93, 1.9193749999999998)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.62857142857143)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:55:00.527368,"(81.0, 300.0, 288.46153846153845)","(3.1, 3.9, 3.87)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.84375)","(1.75, 1.94, 1.9233333333333333)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.62857142857143)","(31.0, 65.0, 62.77777777777778)"
07-12-2022 13:55:01.943762,"(81.0, 300.0, 288.46153846153845)","(3.1, 3.9, 3.8423076923076924)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.84375)","(1.75, 1.96, 1.9378571428571427)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.666666666666668)","(31.0, 65.0, 63.13953488372093)"
07-12-2022 13:55:03.325425,"(81.0, 290.0, 162.72727272727272)","(3.1, 3.85, 3.876923076923077)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.84375)","(1.75, 1.94, 1.9261290322580644)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.551724137931036)","(31.0, 65.0, 63.13953488372093)"
07-12-2022 13:55:04.761373,"(81.0, 290.0, 158.75)","(3.1, 3.95, 3.8661764705882353)","(31.0, 65.0, 64.1891891891892)","(13.0, 16.0, 15.84375)","(1.75, 1.93, 1.9183333333333332)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.512)","(31.0, 65.0, 63.13953488372093)"
07-12-2022 13:55:06.218840,"(81.0, 290.0, 187.14285714285714)","(3.1, 3.95, 3.87875)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.775)","(1.75, 1.92, 1.9129411764705881)","(31.0, 70.0, 66.84210526315789)","(7.0, 9.8, 9.486956521739131)","(31.0, 65.0, 63.13953488372093)"
07-12-2022 13:55:07.639744,"(81.0, 280.0, 187.14285714285714)","(3.1, 3.95, 3.8875)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.772277227722773)","(1.75, 1.93, 1.9047619047619047)","(31.0, 70.0, 67.66233766233766)","(7.0, 9.8, 9.533333333333333)","(31.0, 65.0, 63.13953488372093)"
07-12-2022 13:55:09.048681,"(81.0, 270.0, 188.1818181818182)","(3.1, 3.95, 3.945945945945946)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.777227722772277)","(1.75, 1.92, 1.8978048780487804)","(31.0, 70.0, 67.5)","(7.0, 9.8, 9.620000000000001)","(31.0, 65.0, 63.13953488372093)"
07-12-2022 13:55:10.384375,"(81.0, 270.0, 184.28571428571428)","(3.1, 3.95, 3.944262295081967)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.777227722772277)","(1.75, 1.91, 1.8842105263157893)","(31.0, 70.0, 67.5)","(7.0, 9.8, 9.700000000000001)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:11.778570,"(81.0, 270.0, 155.23809523809524)","(3.1, 4.1, 3.99375)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.777227722772277)","(1.75, 1.9, 1.8812499999999999)","(31.0, 70.0, 67.5)","(7.0, 9.8, 9.68)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:13.043734,"(81.0, 260.0, 160.0)","(3.1, 4.0, 3.9948275862068967)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.777227722772277)","(1.75, 1.9, 1.8800000000000001)","(31.0, 70.0, 67.66233766233766)","(7.0, 9.8, 9.624324324324323)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:14.472566,"(81.0, 250.0, 180.43478260869566)","(3.1, 4.0, 3.99375)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.794736842105262)","(1.75, 1.9, 1.8761538461538463)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 9.628124999999999)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:15.925813,"(81.0, 250.0, 176.08695652173913)","(3.1, 4.0, 3.9514705882352943)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.82183908045977)","(1.75, 1.89, 1.881875)","(31.0, 70.0, 67.5)","(7.0, 10.5, 9.822580645161292)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:17.327228,"(81.0, 250.0, 176.08695652173913)","(3.1, 4.0, 3.957692307692308)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.9, 1.8821052631578947)","(31.0, 70.0, 67.5)","(7.0, 10.5, 9.822580645161292)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:18.557637,"(81.0, 250.0, 176.08695652173913)","(3.1, 4.0, 3.957692307692308)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.9, 1.8905555555555555)","(31.0, 70.0, 67.5)","(7.0, 10.5, 9.822580645161292)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:19.796039,"(81.0, 250.0, 155.55555555555554)","(3.1, 4.0, 3.9635135135135133)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.9, 1.8937499999999998)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 9.822580645161292)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:21.060678,"(81.0, 240.0, 168.0)","(3.1, 4.0, 3.9578125)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.9, 1.8920408163265305)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 9.822580645161292)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:22.284079,"(81.0, 230.0, 166.0)","(3.1, 4.0, 3.9578125)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.91, 1.892051282051282)","(31.0, 70.0, 67.5)","(7.0, 10.5, 9.987804878048781)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:23.495917,"(81.0, 230.0, 176.66666666666666)","(3.1, 4.0, 3.9076923076923076)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.91, 1.8912121212121211)","(31.0, 70.0, 67.5)","(7.0, 10.5, 10.156363636363636)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:24.818711,"(81.0, 230.0, 161.42857142857142)","(3.1, 4.0, 3.9052631578947365)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.91, 1.8924999999999998)","(31.0, 70.0, 67.5)","(7.0, 10.5, 10.217021276595744)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:26.163753,"(81.0, 230.0, 156.15384615384616)","(3.1, 4.0, 3.9428571428571426)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.91, 1.891290322580645)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 10.217021276595744)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:27.451011,"(81.0, 230.0, 179.4736842105263)","(3.1, 4.0, 3.9428571428571426)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.91, 1.891875)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 10.175609756097561)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:28.650683,"(81.0, 230.0, 176.66666666666666)","(3.1, 4.0, 3.925)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.871621621621621)","(1.75, 1.91, 1.8923076923076922)","(31.0, 70.0, 67.5)","(7.0, 10.5, 10.158974358974358)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:29.882371,"(81.0, 230.0, 176.66666666666666)","(3.1, 4.0, 3.919047619047619)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.806122448979592)","(1.75, 1.91, 1.895)","(31.0, 70.0, 67.5)","(7.0, 10.5, 10.054545454545455)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:31.125791,"(81.0, 230.0, 161.42857142857142)","(3.1, 4.0, 3.964864864864865)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.806122448979592)","(1.75, 1.91, 1.8833333333333333)","(31.0, 70.0, 67.5)","(7.0, 10.5, 10.08)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:32.451168,"(81.0, 230.0, 164.54545454545453)","(3.1, 4.0, 4.001724137931035)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.806122448979592)","(1.75, 1.9, 1.8808823529411764)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 10.06764705882353)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:33.778859,"(81.0, 230.0, 182.0)","(3.1, 4.1, 4.025)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.754901960784313)","(1.75, 1.9, 1.8815189873417721)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 10.06764705882353)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:35.085416,"(81.0, 230.0, 158.0)","(3.1, 4.1, 4.023809523809524)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.754901960784313)","(1.75, 1.9, 1.87265625)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 9.921739130434784)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:36.270221,"(81.0, 230.0, 164.54545454545453)","(3.1, 4.1, 4.023809523809524)","(31.0, 65.0, 64.48275862068965)","(13.0, 16.0, 15.754901960784313)","(1.75, 1.89, 1.8767857142857143)","(31.0, 70.0, 67.5)","(7.0, 10.5, 9.940000000000001)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:37.455932,"(81.0, 230.0, 166.0)","(3.1, 4.1, 4.010869565217392)","(31.0, 65.0, 64.54545454545455)","(13.0, 16.0, 15.754901960784313)","(1.75, 1.89, 1.8824324324324324)","(31.0, 70.0, 67.5)","(7.0, 10.5, 10.01304347826087)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:38.653415,"(81.0, 230.0, 198.0)","(3.1, 4.1, 3.9991803278688525)","(31.0, 65.0, 64.71698113207547)","(13.0, 16.0, 15.754901960784313)","(1.75, 1.89, 1.8806976744186046)","(31.0, 70.0, 67.5)","(7.0, 10.5, 9.921739130434784)","(31.0, 65.0, 63.73015873015873)"
07-12-2022 13:55:39.967253,"(81.0, 230.0, 176.66666666666666)","(3.1, 4.1, 4.012903225806451)","(31.0, 65.0, 64.90566037735849)","(13.0, 16.0, 15.75)","(1.75, 1.89, 1.8817948717948718)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 10.007407407407408)","(31.0, 65.0, 64.32203389830508)"
07-12-2022 13:55:41.234284,"(71.0, 230.0, 198.0)","(3.2, 4.1, 4.012903225806451)","(31.0, 65.0, 64.90566037735849)","(13.0, 16.0, 15.744897959183673)","(1.7, 1.89, 1.8817948717948718)","(31.0, 70.0, 67.66233766233766)","(7.0, 10.5, 10.007407407407408)","(31.0, 65.0, 64.32203389830508)"
07-12-2022 13:55:42.490803,"(71.0, 230.0, 166.0)","(3.2, 4.1, 4.01)","(31.0, 65.0, 64.9)","(13.0, 16.0, 15.23076923076923)","(1.7, 1.89, 1.8762857142857143)","(31.0, 70.0, 67.46753246753246)","(7.0, 10.5, 9.940000000000001)","(31.0, 65.0, 63.75)"
07-12-2022 13:55:43.703465,"(71.0, 230.0, 176.66666666666666)","(3.2, 4.1, 4.011111111111111)","(31.0, 65.0, 64.9)","(13.0, 16.0, 15.558823529411764)","(1.7, 1.89, 1.853846153846154)","(31.0, 70.0, 67.46753246753246)","(7.0, 10.5, 10.08)","(31.0, 65.0, 63.75)"
07-12-2022 13:55:44.861041,"(71.0, 230.0, 166.0)","(3.2, 4.1, 4.038709677419354)","(31.0, 65.0, 64.9)","(13.0, 16.0, 15.558823529411764)","(1.7, 1.87, 1.8520689655172415)","(31.0, 70.0, 67.46753246753246)","(7.0, 10.5, 10.043478260869566)","(31.0, 65.0, 63.75)"
07-12-2022 13:55:46.050681,"(71.0, 230.0, 184.28571428571428)","(3.2, 4.2, 4.048275862068966)","(31.0, 70.0, 69.42307692307692)","(13.0, 16.0, 15.542857142857143)","(1.7, 1.87, 1.8516000000000001)","(31.0, 70.0, 67.63157894736842)","(7.0, 10.5, 10.043478260869566)","(31.0, 65.0, 63.29268292682927)"
07-12-2022 13:55:47.202462,"(71.0, 230.0, 166.0)","(3.2, 4.2, 4.048275862068966)","(31.0, 70.0, 68.75)","(13.0, 16.0, 15.625)","(1.7, 1.87, 1.875909090909091)","(31.0, 70.0, 67.63157894736842)","(7.0, 10.5, 10.027777777777779)","(31.0, 65.0, 63.29268292682927)"
07-12-2022 13:55:48.448191,"(71.0, 230.0, 166.0)","(3.2, 4.2, 4.112903225806452)","(31.0, 70.0, 68.75)","(13.0, 16.0, 15.59375)","(1.7, 1.89, 1.8724675324675324)","(31.0, 70.0, 67.46753246753246)","(7.0, 10.5, 9.882352941176471)","(31.0, 65.0, 63.29268292682927)"
07-12-2022 13:55:49.778492,"(71.0, 230.0, 184.28571428571428)","(3.2, 4.2, 4.112903225806452)","(31.0, 70.0, 68.75)","(13.0, 16.0, 15.59375)","(1.7, 1.89, 1.8687804878048782)","(31.0, 70.0, 67.46753246753246)","(7.0, 10.5, 9.873684210526317)","(31.0, 65.0, 64.44444444444444)"
07-12-2022 13:55:51.233166,"(71.0, 230.0, 166.0)","(3.2, 4.2, 4.087878787878788)","(31.0, 70.0, 69.24528301886792)","(13.0, 16.0, 15.59375)","(1.7, 1.88, 1.8672413793103448)","(31.0, 70.0, 67.46753246753246)","(7.0, 10.5, 9.83888888888889)","(31.0, 65.0, 74.38775510204081)"
07-12-2022 13:55:52.596485,"(71.0, 230.0, 166.0)","(3.2, 4.2, 4.140000000000001)","(31.0, 70.0, 69.42028985507247)","(13.0, 16.0, 15.433333333333334)","(1.7, 1.87, 1.8789743589743588)","(31.0, 70.0, 67.46478873239437)","(7.0, 10.5, 10.16842105263158)","(31.0, 80.0, 74.38775510204081)"
07-12-2022 13:55:53.992691,"(71.0, 230.0, 168.46153846153845)","(3.2, 4.2, 4.10632911392405)","(31.0, 70.0, 69.50617283950618)","(13.0, 16.0, 15.115384615384615)","(1.7, 1.88, 1.876857142857143)","(31.0, 70.0, 68.19277108433735)","(7.0, 10.5, 9.873684210526317)","(31.0, 80.0, 63.529411764705884)"
07-12-2022 13:55:55.238484,"(71.0, 230.0, 168.46153846153845)","(3.2, 4.2, 4.0948717948717945)","(31.0, 70.0, 69.34210526315789)","(13.0, 15.5, 14.725806451612904)","(1.7, 1.89, 1.8780487804878048)","(31.0, 70.0, 64.76190476190476)","(7.0, 10.5, 10.089655172413794)","(31.0, 80.0, 64.44444444444444)"
07-12-2022 13:55:56.483282,"(71.0, 230.0, 168.46153846153845)","(3.2, 4.2, 4.0948717948717945)","(31.0, 70.0, 69.34210526315789)","(13.0, 15.5, 14.733333333333333)","(1.7, 1.88, 1.870344827586207)","(31.0, 70.0, 66.45161290322581)","(7.0, 10.5, 10.11111111111111)","(31.0, 80.0, 70.96774193548387)"
07-12-2022 13:55:57.723174,"(71.0, 230.0, 130.0)","(3.2, 4.2, 4.107692307692308)","(31.0, 70.0, 69.31506849315069)","(13.0, 15.5, 14.0625)","(1.7, 1.88, 1.8685714285714285)","(31.0, 70.0, 67.84313725490196)","(7.0, 10.5, 10.125)","(31.0, 80.0, 74.50980392156863)"
07-12-2022 13:55:58.973434,"(71.0, 230.0, 139.0909090909091)","(3.2, 4.2, 4.116666666666667)","(31.0, 70.0, 64.85714285714286)","(13.0, 15.5, 14.475)","(1.7, 1.88, 1.8492857142857144)","(31.0, 70.0, 66.25)","(7.0, 10.5, 10.058823529411764)","(31.0, 80.0, 71.4)"
07-12-2022 13:56:00.216268,"(71.0, 230.0, 168.46153846153845)","(3.2, 4.2, 4.116666666666667)","(31.0, 65.0, 64.65753424657534)","(13.0, 14.5, 15.266666666666667)","(1.7, 1.87, 1.8535714285714286)","(31.0, 70.0, 68.69565217391305)","(7.0, 10.5, 10.142857142857142)","(31.0, 75.0, 71.1)"
07-12-2022 13:56:01.421039,"(71.0, 230.0, 173.75)","(3.2, 4.2, 4.125925925925926)","(31.0, 65.0, 64.65753424657534)","(13.0, 16.0, 15.2)","(1.7, 1.87, 1.8586538461538462)","(31.0, 70.0, 68.51063829787233)","(7.0, 10.5, 10.136363636363637)","(31.0, 75.0, 71.1)"
07-12-2022 13:56:02.638532,"(71.0, 230.0, 185.0)","(3.2, 4.2, 4.157894736842105)","(31.0, 65.0, 64.65753424657534)","(13.0, 15.5, 15.227272727272727)","(1.7, 1.86, 1.8685714285714288)","(31.0, 70.0, 67.94117647058823)","(7.0, 10.5, 10.125)","(31.0, 75.0, 71.78571428571429)"
07-12-2022 13:56:03.979385,"(71.0, 230.0, 151.25)","(3.2, 4.1, 4.064864864864864)","(31.0, 65.0, 64.65753424657534)","(13.0, 15.5, 15.3)","(1.7, 1.87, 1.868684210526316)","(31.0, 70.0, 69.05405405405405)","(7.0, 10.5, 10.25)","(31.0, 75.0, 71.08695652173913)"
07-12-2022 13:56:05.161621,"(71.0, 230.0, 155.88235294117646)","(3.2, 4.1, 4.064864864864864)","(31.0, 65.0, 64.65753424657534)","(13.0, 15.5, 15.3)","(1.7, 1.87, 1.868684210526316)","(31.0, 70.0, 69.16666666666667)","(7.0, 10.5, 10.352941176470589)","(31.0, 75.0, 71.08695652173913)"
07-12-2022 13:56:06.363016,"(71.0, 230.0, 170.0)","(3.2, 4.1, 4.064864864864864)","(31.0, 65.0, 64.65753424657534)","(13.0, 15.5, 15.3)","(1.7, 1.87, 1.8651515151515152)","(31.0, 70.0, 69.16666666666667)","(7.0, 10.5, 10.352941176470589)","(31.0, 75.0, 70.9090909090909)"
07-12-2022 13:56:07.630245,"(71.0, 230.0, 170.0)","(3.2, 4.1, 4.069767441860465)","(31.0, 65.0, 64.65753424657534)","(13.0, 15.5, 15.3)","(1.7, 1.87, 1.865076923076923)","(31.0, 70.0, 69.16666666666667)","(7.0, 10.5, 10.4)","(31.0, 75.0, 70.9090909090909)"
07-12-2022 13:56:09.007469,"(71.0, 230.0, 155.88235294117646)","(3.2, 4.1, 4.072222222222222)","(31.0, 65.0, 64.65753424657534)","(13.0, 15.5, 15.3)","(1.7, 1.87, 1.8663333333333334)","(31.0, 70.0, 69.54545454545455)","(7.0, 10.5, 10.4)","(31.0, 75.0, 70.81395348837209)"
07-12-2022 13:56:10.407235,"(71.0, 230.0, 155.88235294117646)","(3.2, 4.1, 4.04375)","(31.0, 65.0, 64.6268656716418)","(13.0, 15.5, 15.416666666666666)","(1.7, 1.87, 1.8736842105263156)","(31.0, 70.0, 69.66666666666667)","(7.0, 10.5, 10.2)","(31.0, 75.0, 70.81395348837209)"
07-12-2022 13:56:11.800922,"(71.0, 230.0, 155.88235294117646)","(3.2, 4.1, 4.0055555555555555)","(31.0, 65.0, 64.76190476190476)","(13.0, 15.5, 15.416666666666666)","(1.7, 1.88, 1.871142857142857)","(31.0, 70.0, 69.72972972972973)","(7.0, 10.5, 10.405405405405405)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:13.422988,"(71.0, 230.0, 170.0)","(3.2, 4.1, 4.0055555555555555)","(31.0, 65.0, 64.76190476190476)","(13.0, 15.5, 15.375)","(1.7, 1.88, 1.8721999999999999)","(31.0, 70.0, 69.72972972972973)","(7.5, 10.5, 10.405405405405405)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:14.840551,"(71.0, 230.0, 136.66666666666666)","(3.2, 4.1, 3.9310810810810812)","(31.0, 65.0, 63.35820895522388)","(13.0, 15.5, 15.166666666666666)","(1.7, 1.88, 1.9063636363636363)","(31.0, 70.0, 69.59016393442623)","(7.5, 10.5, 10.205882352941176)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:16.319292,"(71.0, 230.0, 136.66666666666666)","(3.2, 4.0, 3.85625)","(31.0, 65.0, 64.57142857142857)","(13.0, 15.5, 14.923076923076923)","(1.7, 1.91, 1.9177777777777778)","(31.0, 70.0, 69.59016393442623)","(7.5, 10.5, 10.186206896551724)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:17.722251,"(71.0, 230.0, 136.66666666666666)","(3.2, 3.95, 3.8048780487804876)","(31.0, 65.0, 64.57142857142857)","(13.0, 15.5, 14.681818181818182)","(1.7, 1.94, 1.9395652173913043)","(31.0, 70.0, 69.59016393442623)","(7.5, 10.5, 10.431372549019608)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:19.108940,"(71.0, 230.0, 136.66666666666666)","(3.2, 3.9, 3.7987179487179485)","(31.0, 65.0, 64.57142857142857)","(13.0, 15.0, 14.541666666666666)","(1.7, 1.95, 1.936)","(31.0, 70.0, 69.66666666666667)","(7.5, 10.5, 10.489795918367347)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:20.308993,"(71.0, 230.0, 136.66666666666666)","(3.2, 3.85, 3.7987179487179485)","(31.0, 65.0, 64.57142857142857)","(13.0, 15.0, 14.710526315789474)","(1.7, 1.96, 1.9373913043478261)","(31.0, 70.0, 69.66666666666667)","(7.5, 10.5, 10.408333333333333)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:21.631374,"(71.0, 230.0, 136.66666666666666)","(3.2, 3.85, 3.783333333333333)","(31.0, 65.0, 64.57142857142857)","(13.0, 15.0, 14.588235294117647)","(1.7, 1.95, 1.9427027027027026)","(31.0, 70.0, 69.59016393442623)","(7.5, 10.5, 10.481132075471699)","(31.0, 75.0, 72.5)"
07-12-2022 13:56:22.940522,"(71.0, 230.0, 138.1818181818182)","(3.2, 3.85, 3.771212121212121)","(31.0, 65.0, 63.90243902439025)","(13.0, 15.0, 14.35)","(1.7, 1.96, 1.9466666666666665)","(31.0, 70.0, 69.59016393442623)","(7.5, 10.5, 10.425)","(31.0, 75.0, 69.35483870967742)"
07-12-2022 13:56:24.244352,"(71.0, 220.0, 138.1818181818182)","(3.2, 3.85, 3.771212121212121)","(31.0, 65.0, 63.90243902439025)","(13.0, 15.0, 14.433333333333334)","(1.7, 1.95, 1.9365217391304348)","(31.0, 70.0, 69.82758620689656)","(7.5, 10.5, 10.479166666666666)","(31.0, 70.0, 68.57142857142857)"
07-12-2022 13:56:25.601433,"(71.0, 220.0, 136.0)","(3.2, 3.85, 3.772033898305085)","(31.0, 65.0, 63.90243902439025)","(13.0, 15.0, 14.4)","(1.7, 1.96, 1.9567567567567568)","(31.0, 70.0, 69.82758620689656)","(7.5, 10.5, 10.3515625)","(31.0, 70.0, 68.57142857142857)"
07-12-2022 13:56:26.999203,"(71.0, 220.0, 136.0)","(3.2, 3.85, 3.75)","(31.0, 65.0, 63.90243902439025)","(13.0, 15.0, 14.444444444444445)","(1.7, 1.96, 1.9891176470588234)","(31.0, 70.0, 69.82758620689656)","(7.5, 10.5, 10.326086956521738)","(31.0, 70.0, 68.57142857142857)"
07-12-2022 13:56:28.279231,"(71.0, 220.0, 136.0)","(3.2, 3.75, 3.7062500000000003)","(31.0, 65.0, 63.90243902439025)","(12.0, 15.0, 13.884615384615385)","(1.7, 1.99, 1.97625)","(31.0, 70.0, 84.65517241379311)","(7.5, 10.5, 10.3125)","(31.0, 70.0, 68.33333333333333)"
07-12-2022 13:56:29.656442,"(71.0, 220.0, 139.0)","(3.2, 3.75, 3.694444444444444)","(31.0, 65.0, 64.70588235294117)","(12.0, 14.5, 13.928571428571429)","(1.7, 1.98, 2.0028070175438595)","(31.0, 85.0, 84.67213114754098)","(7.5, 10.5, 10.295454545454545)","(31.0, 70.0, 68.33333333333333)"
07-12-2022 13:56:31.051000,"(71.0, 220.0, 145.0)","(3.2, 3.7, 3.641935483870968)","(31.0, 65.0, 64.70588235294117)","(12.0, 14.5, 13.785714285714286)","(1.7, 2.04, 2.008)","(31.0, 85.0, 84.65517241379311)","(7.5, 10.5, 10.210227272727273)","(31.0, 70.0, 68.33333333333333)"
07-12-2022 13:56:32.584837,"(71.0, 220.0, 145.0)","(3.2, 3.65, 3.5919354838709676)","(31.0, 65.0, 64.64285714285714)","(12.0, 14.5, 13.928571428571429)","(1.7, 2.04, 2.0242857142857145)","(31.0, 85.0, 84.65517241379311)","(7.5, 10.5, 9.848275862068967)","(31.0, 70.0, 68.33333333333333)"
07-12-2022 13:56:34.118853,"(71.0, 220.0, 145.0)","(3.2, 3.65, 3.590983606557377)","(31.0, 65.0, 64.64285714285714)","(12.0, 14.0, 13.833333333333334)","(1.7, 2.04, 2.0038709677419355)","(31.0, 85.0, 84.65517241379311)","(7.5, 10.5, 9.955555555555556)","(31.0, 70.0, 68.33333333333333)"
07-12-2022 13:56:35.493209,"(71.0, 220.0, 145.0)","(3.2, 3.65, 3.6202479338842974)","(31.0, 65.0, 62.2)","(12.0, 14.0, 13.857142857142858)","(1.7, 2.04, 2.0051428571428573)","(31.0, 85.0, 84.54545454545455)","(7.5, 10.5, 10.10625)","(31.0, 70.0, 68.21428571428572)"
07-12-2022 13:56:36.742550,"(71.0, 220.0, 196.1904761904762)","(3.2, 3.65, 5001.224999999999)","(31.0, 65.0, 9998.5)","(12.0, 14.0, 9998.5)","(1.7, 2.06, 9998.5)","(31.0, 85.0, 9998.5)","(7.5, 10.5, 9998.5)","(31.0, 70.0, 9998.5)"
07-12-2022 13:56:37.889420,"(71.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
07-12-2022 13:56:39.027848,"(71.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
07-12-2022 13:56:40.204524,"(71.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(31.0, 99998, 9998.5)"
