,Gladiator Hulk,Spring Ammo,Uforo Bale,Bonnie Gal,Pinjarra Bale,Jasmin Bale
07-01-2023 19:50:16.486954,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:17.391968,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:18.346773,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:19.287804,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:20.213616,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:21.112764,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:22.029453,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:22.957417,"(8.0, 15.5, 13.266666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:23.858097,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:24.781156,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:25.718434,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:26.625846,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:27.585275,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:28.516941,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:29.401732,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:30.314425,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:31.249233,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:32.245755,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:33.206558,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:34.082848,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:35.012125,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:35.961111,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:36.921700,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:37.822750,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:38.684272,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:39.584990,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:40.545099,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:41.492703,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:42.453882,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:43.365498,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:44.329448,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.6, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:45.245656,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:46.179655,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:47.165145,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:48.100086,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:48.978641,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:49.929986,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:50.910629,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:51.813491,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:52.673020,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:53.550930,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:54.584004,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:55.480054,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:56.322403,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:57.247817,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:58.243550,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:50:59.186148,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:00.052197,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:00.983006,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:01.982869,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:02.936179,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:03.909942,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.8664285714285713)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:04.821068,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.912)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:05.694565,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.912)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:06.634861,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:07.592011,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:08.535526,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:09.405721,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:10.312460,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:11.330960,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:12.363713,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:13.399774,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:14.401287,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:15.290227,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:16.319584,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 2.044)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:17.334950,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:18.246356,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:19.294408,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:20.280182,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:21.288447,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:22.296650,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:23.321316,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:24.292909,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:25.314263,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:26.344951,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:27.311206,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:28.297545,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:29.358700,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:30.351051,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:31.275575,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:32.271883,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:33.261822,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:34.254952,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:35.257999,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:36.215140,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:37.176887,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:38.132584,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:39.087055,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:40.021220,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:41.006818,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 23.272727272727273)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:42.093251,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:43.136666,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 6.733333333333333)","(16.0, 48.0, 22.166666666666668)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:44.020517,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 6.8)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:44.977467,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:45.964211,"(8.0, 15.5, 12.62857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:46.944949,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:47.998544,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:49.033394,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:49.967485,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:50.966217,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 1.9805882352941175)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:51.928496,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 2.2228947368421053)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:52.923083,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 2.2228947368421053)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:53.844817,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 2.2228947368421053)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
07-01-2023 19:51:54.768021,"(8.0, 15.0, 12.342857142857143)","(1.6, 2.44, 2.2228947368421053)","(21.0, 44.0, 22.15)","(5.0, 9.4, 7.84)","(16.0, 48.0, 22.583333333333332)","(4.6, 5.2, 4.4)"
