,Bonnies Beast,Fabriola Duran,Dioptase,Taltarni Black,Doonside Shadow,She Has Zip,Phoenix Flight,Crackerjack Lach
04-01-2023 15:27:37.387244,"(4.4, 7.4, 7.016)","(3.3, 3.55, 3.5267441860465114)","(4.4, 4.8, 4.5)","(16.0, 27.0, 25.736842105263158)","(3.7, 4.7, 4.666666666666667)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:38.465245,"(4.4, 7.4, 7.016)","(3.3, 3.55, 3.536842105263158)","(4.4, 4.8, 4.45)","(16.0, 27.0, 25.736842105263158)","(3.7, 4.7, 4.79)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:39.470157,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.4875)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.91304347826087)","(3.7, 4.8, 4.89)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:40.567022,"(4.4, 7.4, 7.016)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 25.736842105263158)","(3.7, 5.0, 4.9222222222222225)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:41.689316,"(4.4, 7.4, 6.963636363636364)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.9222222222222225)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:42.766087,"(4.4, 7.4, 6.9714285714285715)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.9222222222222225)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:43.899262,"(4.4, 7.2, 6.857142857142857)","(3.3, 3.5, 3.4934210526315788)","(4.4, 4.8, 4.5)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.888)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:44.982114,"(4.4, 7.2, 7.05)","(3.3, 3.5, 3.4934210526315788)","(4.4, 4.8, 4.5)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.888)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:46.076574,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.55, 3.536842105263158)","(4.4, 4.8, 4.5)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.888)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:47.149385,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.55, 3.536842105263158)","(4.4, 4.8, 4.5375000000000005)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.939130434782609)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:48.176316,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.939130434782609)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:49.258673,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.939130434782609)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:50.231476,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.939130434782609)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:51.291089,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.668749999999999)","(16.0, 27.0, 24.333333333333332)","(3.7, 4.6, 4.504545454545454)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:52.371732,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.4836734693877554)","(4.4, 4.8, 4.678571428571428)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.69375)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:53.363752,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.4934210526315788)","(4.4, 4.8, 4.4222222222222225)","(16.0, 27.0, 24.333333333333332)","(3.7, 5.0, 4.908695652173913)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:54.348791,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.55, 3.5267441860465114)","(4.4, 4.7, 4.46)","(16.0, 27.0, 23.470588235294116)","(3.7, 5.0, 4.833333333333333)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:55.363318,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.55, 3.528260869565217)","(4.4, 4.7, 4.325)","(16.0, 27.0, 23.470588235294116)","(3.7, 5.0, 4.833333333333333)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:56.393607,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.481034482758621)","(4.4, 4.8, 4.569230769230769)","(16.0, 27.0, 22.714285714285715)","(3.7, 5.0, 4.908695652173913)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:57.496580,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.569230769230769)","(16.0, 27.0, 24.5)","(3.7, 5.0, 4.908695652173913)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:58.567082,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.7, 4.621052631578948)","(16.0, 27.0, 24.5)","(3.7, 5.0, 4.908695652173913)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:27:59.614350,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.7, 4.557142857142857)","(16.0, 27.0, 24.5)","(3.7, 5.0, 4.908695652173913)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:00.616072,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.557142857142857)","(16.0, 27.0, 24.5)","(3.7, 5.0, 4.513675213675214)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:01.723129,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.557142857142857)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.5296875)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:02.833318,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.6, 3.5464285714285717)","(4.4, 4.8, 4.448275862068965)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.5296875)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:03.921469,"(4.4, 7.2, 7.0285714285714285)","(3.3, 3.55, 3.5142857142857142)","(4.4, 4.8, 4.448275862068965)","(16.0, 27.0, 25.75)","(3.7, 4.7, 4.614285714285714)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 48.84848484848485)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:05.082973,"(4.4, 7.2, 6.933333333333334)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.617857142857143)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.626785714285714)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 55.42857142857143)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:06.289411,"(4.4, 7.2, 6.933333333333334)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.617857142857143)","(16.0, 27.0, 25.75)","(3.7, 4.7, 4.626785714285714)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 54.666666666666664)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:07.436425,"(4.4, 7.2, 6.9)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.617857142857143)","(16.0, 27.0, 25.75)","(3.7, 4.7, 4.626785714285714)","(17.0, 34.0, 25.357142857142858)","(21.0, 60.0, 52.333333333333336)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:08.516540,"(4.4, 7.2, 7.015384615384615)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.617857142857143)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.626785714285714)","(17.0, 34.0, 25.357142857142858)","(21.0, 65.0, 52.785714285714285)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:09.647759,"(4.4, 7.2, 6.9)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.617857142857143)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.626785714285714)","(17.0, 34.0, 25.357142857142858)","(21.0, 65.0, 52.785714285714285)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:10.747780,"(4.4, 7.2, 6.9)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.617857142857143)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.626785714285714)","(17.0, 34.0, 25.357142857142858)","(21.0, 65.0, 52.785714285714285)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:11.784513,"(4.4, 7.2, 6.9)","(3.3, 3.5, 3.476470588235294)","(4.4, 4.8, 4.586842105263158)","(16.0, 27.0, 25.0)","(3.7, 4.7, 4.526760563380282)","(17.0, 34.0, 25.357142857142858)","(21.0, 65.0, 52.785714285714285)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:12.914213,"(4.4, 7.2, 6.9714285714285715)","(3.3, 3.6, 3.577272727272727)","(4.4, 4.8, 4.586842105263158)","(16.0, 27.0, 26.23076923076923)","(3.7, 4.7, 4.5633333333333335)","(17.0, 34.0, 25.357142857142858)","(21.0, 65.0, 52.55172413793103)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:14.019260,"(4.4, 7.2, 6.857142857142857)","(3.3, 3.5, 3.481818181818182)","(4.4, 4.8, 4.586842105263158)","(16.0, 27.0, 26.285714285714285)","(3.7, 4.7, 4.63125)","(17.0, 34.0, 24.736842105263158)","(21.0, 65.0, 52.55172413793103)","(13.0, 25.0, 20.565217391304348)"
04-01-2023 15:28:15.046473,"(4.4, 7.2, 6.857142857142857)","(3.3, 3.5, 3.481818181818182)","(4.4, 4.8, 4.586842105263158)","(16.0, 27.0, 25.75)","(3.7, 4.7, 4.63125)","(17.0, 34.0, 24.692307692307693)","(21.0, 65.0, 52.55172413793103)","(13.0, 25.0, 20.02857142857143)"
04-01-2023 15:28:16.102022,"(4.4, 7.2, 7.0)","(3.3, 3.5, 3.4741935483870967)","(4.4, 4.8, 4.586842105263158)","(16.0, 27.0, 26.285714285714285)","(3.7, 4.7, 4.63125)","(17.0, 34.0, 24.692307692307693)","(21.0, 65.0, 52.55172413793103)","(13.0, 25.0, 20.02857142857143)"
04-01-2023 15:28:17.159518,"(4.4, 7.2, 6.857142857142857)","(3.3, 3.5, 3.4741935483870967)","(4.4, 4.8, 4.586842105263158)","(16.0, 27.0, 26.285714285714285)","(3.7, 4.7, 4.63125)","(17.0, 34.0, 24.692307692307693)","(21.0, 65.0, 56.0)","(13.0, 25.0, 20.42105263157895)"
04-01-2023 15:28:18.181634,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.5, 3.4741935483870967)","(4.4, 4.8, 4.586842105263158)","(16.0, 27.0, 26.285714285714285)","(3.7, 4.7, 4.63125)","(17.0, 34.0, 24.692307692307693)","(21.0, 60.0, 56.76923076923077)","(13.0, 25.0, 20.42105263157895)"
04-01-2023 15:28:19.194497,"(4.4, 7.2, 7.0588235294117645)","(3.3, 3.55, 3.51)","(4.4, 4.8, 4.364516129032258)","(16.0, 27.0, 26.285714285714285)","(3.7, 4.7, 4.63125)","(17.0, 34.0, 24.58823529411765)","(21.0, 60.0, 52.8)","(13.0, 25.0, 20.05)"
04-01-2023 15:28:20.206043,"(4.4, 7.2, 7.12)","(3.3, 3.45, 3.272222222222222)","(4.4, 4.8, 4.538709677419355)","(16.0, 27.0, 25.75)","(3.7, 4.7, 4.63125)","(17.0, 34.0, 25.57894736842105)","(21.0, 60.0, 57.6)","(13.0, 25.0, 20.90909090909091)"
04-01-2023 15:28:21.206369,"(4.4, 7.2, 7.12)","(3.3, 3.45, 3.283333333333333)","(4.4, 4.7, 4.572340425531915)","(16.0, 27.0, 25.75)","(3.7, 4.7, 4.634042553191489)","(17.0, 34.0, 25.57894736842105)","(21.0, 60.0, 57.0)","(13.0, 25.0, 20.90909090909091)"
04-01-2023 15:28:22.196731,"(4.4, 7.2, 7.12)","(3.3, 3.4, 3.3205882352941174)","(4.4, 4.7, 4.5)","(16.0, 27.0, 26.310344827586206)","(3.7, 4.7, 4.634042553191489)","(17.0, 34.0, 25.57894736842105)","(21.0, 60.0, 53.666666666666664)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:23.271590,"(4.4, 7.2, 7.12)","(3.3, 3.4, 3.3205882352941174)","(4.4, 4.7, 4.526923076923077)","(16.0, 27.0, 25.78787878787879)","(3.7, 4.7, 4.634042553191489)","(17.0, 34.0, 25.57894736842105)","(21.0, 65.0, 53.666666666666664)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:24.326738,"(4.4, 7.2, 7.04)","(3.3, 3.4, 3.2710526315789474)","(4.4, 4.7, 4.526923076923077)","(16.0, 27.0, 26.310344827586206)","(3.7, 4.7, 4.634042553191489)","(17.0, 34.0, 25.57894736842105)","(21.0, 65.0, 53.666666666666664)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:25.350672,"(4.4, 7.2, 7.12)","(3.3, 3.4, 3.271)","(4.4, 4.7, 4.526923076923077)","(16.0, 27.0, 26.310344827586206)","(3.7, 4.7, 4.634042553191489)","(17.0, 34.0, 25.57894736842105)","(21.0, 65.0, 53.666666666666664)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:26.503945,"(4.4, 7.2, 7.12)","(3.3, 3.4, 3.2627659574468084)","(4.4, 4.7, 4.521428571428571)","(16.0, 27.0, 25.666666666666668)","(3.7, 4.7, 4.547540983606558)","(17.0, 34.0, 25.57894736842105)","(21.0, 65.0, 53.666666666666664)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:27.622634,"(4.4, 7.2, 7.04)","(3.3, 3.4, 3.2627659574468084)","(4.4, 4.7, 4.432142857142858)","(16.0, 27.0, 26.5)","(3.7, 4.7, 4.552380952380952)","(17.0, 34.0, 25.57894736842105)","(21.0, 65.0, 53.666666666666664)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:28.704204,"(4.4, 7.2, 7.12)","(3.3, 3.4, 3.2627659574468084)","(4.4, 4.7, 4.432142857142858)","(16.0, 27.0, 26.5)","(3.7, 4.7, 4.552380952380952)","(17.0, 34.0, 25.8)","(21.0, 65.0, 53.666666666666664)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:29.860119,"(4.4, 7.2, 7.12)","(3.3, 3.4, 3.29)","(4.4, 4.7, 4.564864864864865)","(16.0, 27.0, 26.142857142857142)","(3.7, 4.7, 4.648484848484848)","(17.0, 30.0, 26.18181818181818)","(21.0, 65.0, 53.666666666666664)","(13.0, 25.0, 20.945945945945947)"
04-01-2023 15:28:30.992290,"(4.4, 7.2, 7.04)","(3.3, 3.3, 3.29)","(4.4, 4.7, 4.564864864864865)","(16.0, 27.0, 26.5)","(3.7, 4.7, 4.648484848484848)","(17.0, 30.0, 24.857142857142858)","(21.0, 65.0, 53.333333333333336)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:32.138698,"(4.4, 7.2, 7.085714285714285)","(3.3, 3.4, 3.263333333333333)","(4.4, 4.7, 4.561111111111111)","(16.0, 27.0, 26.142857142857142)","(3.7, 4.7, 4.648484848484848)","(17.0, 30.0, 24.857142857142858)","(21.0, 80.0, 56.774193548387096)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:33.259518,"(4.4, 7.2, 7.08)","(3.2, 3.4, 3.263333333333333)","(4.2, 4.7, 4.561111111111111)","(16.0, 27.0, 26.428571428571427)","(3.7, 4.7, 4.648484848484848)","(17.0, 30.0, 24.857142857142858)","(21.0, 80.0, 60.0)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:34.425471,"(4.4, 7.2, 6.76)","(3.2, 3.4, 3.263333333333333)","(4.2, 4.7, 4.561111111111111)","(16.0, 27.0, 26.764705882352942)","(3.7, 4.7, 4.648484848484848)","(17.0, 30.0, 24.580645161290324)","(21.0, 80.0, 58.18181818181818)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:35.562727,"(4.4, 7.2, 6.692307692307692)","(3.2, 3.4, 3.263333333333333)","(4.2, 4.7, 4.432142857142858)","(16.0, 28.0, 27.0)","(3.7, 4.7, 4.612)","(17.0, 30.0, 24.4390243902439)","(21.0, 80.0, 56.0)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:36.646046,"(4.4, 7.2, 6.728571428571429)","(3.2, 3.4, 3.263333333333333)","(4.2, 4.7, 4.432142857142858)","(16.0, 28.0, 26.935483870967744)","(3.7, 4.7, 4.6)","(17.0, 30.0, 24.4390243902439)","(21.0, 80.0, 56.0)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:37.764404,"(4.4, 7.2, 6.8)","(3.2, 3.4, 3.27)","(4.2, 4.7, 4.561111111111111)","(16.0, 28.0, 27.4)","(3.7, 4.7, 4.656)","(17.0, 30.0, 24.4390243902439)","(21.0, 80.0, 56.0)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:38.908978,"(4.4, 7.2, 6.833333333333333)","(3.2, 3.3, 3.27)","(4.2, 4.7, 4.561111111111111)","(16.0, 28.0, 29.0)","(3.7, 4.7, 4.663333333333333)","(17.0, 30.0, 24.4390243902439)","(21.0, 80.0, 61.25)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:40.039934,"(4.4, 7.2, 7.04)","(3.2, 3.3, 3.268181818181818)","(4.2, 4.7, 4.6375)","(16.0, 30.0, 27.142857142857142)","(3.7, 4.7, 4.66764705882353)","(17.0, 30.0, 24.4390243902439)","(21.0, 80.0, 62.35294117647059)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:41.142555,"(4.4, 7.2, 7.073684210526316)","(3.2, 3.3, 3.268181818181818)","(4.2, 4.7, 4.6375)","(16.0, 30.0, 31.0)","(3.7, 4.7, 4.663333333333333)","(17.0, 30.0, 24.4390243902439)","(21.0, 80.0, 62.35294117647059)","(13.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:42.260183,"(4.6, 7.2, 7.073684210526316)","(3.1, 3.3, 3.295)","(3.9, 4.9, 4.775)","(18.0, 32.0, 31.0)","(3.8, 4.7, 4.663333333333333)","(18.0, 30.0, 24.4390243902439)","(21.0, 80.0, 62.35294117647059)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:43.393818,"(4.6, 7.2, 7.073684210526316)","(3.1, 3.3, 3.299090909090909)","(3.9, 4.9, 4.542857142857144)","(18.0, 32.0, 29.714285714285715)","(3.8, 4.7, 4.6421052631578945)","(18.0, 30.0, 24.4390243902439)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:44.493816,"(4.6, 7.2, 7.073684210526316)","(3.1, 3.3, 3.299090909090909)","(3.9, 4.9, 4.557894736842106)","(18.0, 32.0, 24.666666666666668)","(3.8, 4.7, 4.63125)","(18.0, 30.0, 24.4390243902439)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:45.628283,"(4.6, 7.2, 7.04)","(3.1, 3.4, 3.332075471698113)","(3.9, 4.9, 4.530434782608696)","(18.0, 32.0, 24.280701754385966)","(3.8, 4.7, 4.621428571428571)","(18.0, 30.0, 24.4390243902439)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:46.763273,"(4.6, 7.2, 7.0)","(3.1, 3.4, 3.3041666666666667)","(3.9, 4.9, 4.735483870967742)","(18.0, 32.0, 24.280701754385966)","(3.8, 4.7, 4.663333333333333)","(18.0, 30.0, 24.4390243902439)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:47.852576,"(4.6, 7.2, 7.0)","(3.1, 3.4, 3.3041666666666667)","(3.9, 4.9, 4.735483870967742)","(18.0, 32.0, 24.280701754385966)","(3.8, 4.7, 4.663333333333333)","(18.0, 30.0, 24.4390243902439)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:48.976668,"(4.6, 7.2, 6.923076923076923)","(3.1, 3.4, 3.3043478260869565)","(3.9, 4.8, 4.747368421052632)","(18.0, 32.0, 24.848484848484848)","(3.8, 4.7, 4.663333333333333)","(18.0, 30.0, 24.4390243902439)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:50.059309,"(4.6, 7.2, 7.0)","(3.1, 3.4, 3.3049999999999997)","(3.9, 4.8, 4.716666666666667)","(18.0, 32.0, 24.848484848484848)","(3.8, 4.7, 4.663333333333333)","(18.0, 30.0, 24.3)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:51.168416,"(4.6, 7.2, 7.0)","(3.1, 3.4, 3.3049999999999997)","(3.9, 4.8, 4.747368421052632)","(18.0, 32.0, 29.25)","(3.8, 4.7, 4.663333333333333)","(18.0, 30.0, 24.3)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:52.262987,"(4.6, 7.2, 6.923076923076923)","(3.1, 3.4, 3.3058823529411763)","(3.9, 4.8, 4.675)","(18.0, 30.0, 29.25)","(3.8, 4.7, 4.621428571428571)","(18.0, 30.0, 24.3)","(21.0, 80.0, 61.81818181818182)","(14.0, 25.0, 20.833333333333332)"
04-01-2023 15:28:53.333482,"(4.6, 7.2, 7.0)","(3.1, 3.4, 3.3066666666666666)","(3.9, 4.8, 4.55)","(18.0, 30.0, 29.25)","(3.8, 4.7, 4.786666666666666)","(18.0, 30.0, 24.307692307692307)","(21.0, 80.0, 61.25)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:28:54.461634,"(4.6, 7.2, 7.0)","(3.1, 3.4, 3.3076923076923075)","(3.9, 4.8, 4.68)","(18.0, 30.0, 25.294117647058822)","(3.8, 5.0, 4.84)","(18.0, 30.0, 26.307692307692307)","(21.0, 80.0, 58.90625)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:28:55.617239,"(4.6, 7.2, 6.923076923076923)","(3.1, 3.4, 3.3285714285714287)","(3.9, 4.8, 4.771428571428571)","(18.0, 32.0, 25.396825396825395)","(3.8, 4.9, 4.862500000000001)","(18.0, 29.0, 25.666666666666668)","(21.0, 80.0, 58.90625)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:28:56.729635,"(4.6, 7.2, 6.942857142857143)","(3.1, 3.35, 3.3285714285714287)","(3.9, 4.8, 4.771428571428571)","(18.0, 32.0, 25.396825396825395)","(3.8, 4.9, 4.888888888888889)","(18.0, 29.0, 25.666666666666668)","(21.0, 80.0, 58.90625)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:28:57.829685,"(4.6, 7.2, 6.7846153846153845)","(3.1, 3.35, 3.3325)","(3.9, 4.8, 4.7375)","(18.0, 32.0, 25.396825396825395)","(3.8, 5.0, 4.888888888888889)","(18.0, 29.0, 25.666666666666668)","(21.0, 80.0, 58.90625)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:28:59.014093,"(4.6, 7.2, 6.7846153846153845)","(3.1, 3.35, 3.3371794871794873)","(3.9, 4.8, 4.7375)","(18.0, 32.0, 28.5)","(3.8, 5.0, 4.882142857142857)","(18.0, 29.0, 25.571428571428573)","(21.0, 80.0, 58.90625)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:29:00.123278,"(4.6, 7.2, 6.883333333333333)","(3.1, 3.35, 3.341891891891892)","(3.9, 4.8, 4.72)","(18.0, 29.0, 28.583333333333336)","(3.8, 5.0, 4.882142857142857)","(18.0, 29.0, 25.622222222222224)","(21.0, 80.0, 58.90625)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:29:01.172610,"(4.6, 7.2, 6.883333333333333)","(3.1, 3.35, 3.325)","(3.9, 4.8, 4.709090909090909)","(18.0, 29.0, 28.583333333333336)","(3.8, 5.0, 4.764285714285714)","(18.0, 29.0, 25.622222222222224)","(21.0, 80.0, 64.11764705882354)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:29:02.275178,"(4.6, 7.2, 6.883333333333333)","(3.1, 3.35, 3.3282608695652174)","(3.9, 4.8, 4.716666666666667)","(18.0, 29.0, 28.583333333333336)","(3.8, 5.0, 4.78)","(18.0, 29.0, 25.622222222222224)","(21.0, 80.0, 64.57142857142857)","(14.0, 25.0, 20.945945945945947)"
04-01-2023 15:29:03.452918,"(4.6, 7.2, 6.883333333333333)","(3.1, 3.3, 3.25)","(3.9, 4.8, 4.841176470588236)","(18.0, 29.0, 28.583333333333336)","(3.8, 5.0, 4.88421052631579)","(18.0, 29.0, 25.622222222222224)","(21.0, 80.0, 65.64102564102564)","(14.0, 25.0, 20.945945945945947)"
