,Lord Sundowner,Mygirlgladys,Debatable,Twelve Bells,Heroic Chief,Our Foxwedge,Diamatti,Sparkling Blue,Adki,Star Waltz,Oronoco,Secret Way
10-01-2023 15:58:37.077310,"(7.5, 9.0, 8.895412844036697)","(4.4, 5.3, 5.265020576131687)","(13.0, 15.5, 15.292134831460674)","(11.0, 13.5, 13.3)","(18.0, 23.0, 22.792134831460675)","(20.0, 26.0, 25.52542372881356)","(21.0, 29.0, 28.5)","(6.0, 7.2, 7.05)","(11.0, 13.0, 12.971264367816092)","(3.9, 4.7, 4.681313131313131)","(91.0, 240.0, 236.92307692307693)","(101.0, 270.0, 268.8235294117647)"
10-01-2023 15:58:38.822690,"(7.5, 9.0, 8.906122448979593)","(4.4, 5.3, 5.274704491725768)","(13.0, 15.5, 15.037931034482758)","(11.0, 13.5, 13.3)","(18.0, 23.0, 22.792134831460675)","(20.0, 26.0, 25.52542372881356)","(21.0, 29.0, 28.5)","(6.0, 7.2, 7.0856)","(11.0, 13.0, 12.735849056603774)","(3.9, 4.7, 4.67)","(91.0, 240.0, 237.71428571428572)","(101.0, 270.0, 268.8235294117647)"
10-01-2023 15:58:40.649346,"(7.5, 9.0, 8.91559633027523)","(4.4, 5.3, 5.275231481481481)","(13.0, 15.5, 15.017985611510792)","(11.0, 13.5, 13.3)","(18.0, 23.0, 22.671296296296298)","(20.0, 26.0, 25.585365853658537)","(21.0, 29.0, 28.6)","(6.0, 7.2, 7.067826086956522)","(11.0, 13.0, 12.73913043478261)","(3.9, 4.7, 4.6725099601593625)","(91.0, 240.0, 237.4193548387097)","(101.0, 270.0, 269.04761904761904)"
10-01-2023 15:58:42.467797,"(7.5, 9.0, 8.910679611650485)","(4.4, 5.3, 5.275116279069767)","(13.0, 15.5, 15.014492753623188)","(11.0, 13.5, 13.334782608695653)","(18.0, 23.0, 22.671296296296298)","(20.0, 26.0, 25.575)","(21.0, 29.0, 28.6)","(6.0, 7.2, 7.081327800829875)","(11.0, 13.0, 12.570121951219512)","(3.9, 4.7, 4.6725099601593625)","(91.0, 240.0, 237.4193548387097)","(101.0, 270.0, 269.04761904761904)"
10-01-2023 15:58:45.302369,"(7.5, 9.0, 8.925233644859814)","(4.4, 5.3, 5.262173913043478)","(13.0, 15.5, 15.04421768707483)","(11.0, 13.5, 13.334782608695653)","(18.0, 23.0, 22.671296296296298)","(20.0, 26.0, 25.776315789473685)","(21.0, 29.0, 28.576923076923077)","(6.0, 7.2, 7.08412017167382)","(11.0, 13.0, 12.691287878787879)","(3.9, 4.7, 4.6725099601593625)","(91.0, 240.0, 237.4193548387097)","(101.0, 270.0, 269.04761904761904)"
10-01-2023 15:58:47.124834,"(7.5, 9.0, 8.925233644859814)","(4.4, 5.3, 5.276266666666666)","(13.0, 15.5, 15.02482269503546)","(11.0, 13.5, 13.334782608695653)","(18.0, 23.0, 22.683035714285715)","(20.0, 26.0, 25.797619047619047)","(21.0, 29.0, 28.576923076923077)","(6.0, 7.2, 7.089090909090909)","(11.0, 13.0, 12.549698795180722)","(3.9, 4.8, 4.708666666666667)","(91.0, 230.0, 227.08333333333331)","(101.0, 270.0, 269.04761904761904)"
10-01-2023 15:58:48.987543,"(7.5, 9.0, 8.925925925925926)","(4.4, 5.3, 5.278061224489796)","(13.0, 15.5, 15.04071661237785)","(11.0, 13.5, 13.345528455284553)","(18.0, 23.0, 22.68859649122807)","(20.0, 26.0, 25.791208791208792)","(21.0, 29.0, 28.666666666666668)","(6.0, 7.2, 7.096170212765958)","(11.0, 13.0, 12.38477366255144)","(3.9, 4.8, 4.68)","(91.0, 240.0, 237.77777777777777)","(101.0, 270.0, 269.09090909090907)"
10-01-2023 15:58:50.807754,"(7.5, 9.0, 8.964583333333334)","(4.4, 5.3, 5.283378746594005)","(13.0, 15.5, 14.982758620689655)","(11.0, 13.5, 12.746350364963504)","(18.0, 23.0, 22.79695431472081)","(20.0, 26.0, 26.10843373493976)","(21.0, 29.0, 28.472727272727273)","(6.0, 7.2, 7.104417670682731)","(11.0, 13.0, 12.397177419354838)","(3.9, 4.8, 4.695348837209302)","(91.0, 240.0, 238.0952380952381)","(101.0, 270.0, 269.09090909090907)"
10-01-2023 15:58:52.654241,"(7.5, 9.0, 8.923456790123456)","(4.4, 5.3, 5.281345565749235)","(13.0, 15.5, 14.982758620689655)","(11.0, 13.0, 12.917808219178083)","(18.0, 23.0, 22.86263736263736)","(20.0, 27.0, 26.10843373493976)","(21.0, 29.0, 28.472727272727273)","(6.0, 7.2, 7.139285714285714)","(11.0, 13.0, 12.407920792079208)","(3.9, 4.8, 4.718537859007832)","(91.0, 240.0, 238.0952380952381)","(101.0, 270.0, 269.09090909090907)"
10-01-2023 15:58:54.480884,"(7.5, 9.0, 8.933333333333334)","(4.4, 5.3, 5.281345565749235)","(13.0, 15.5, 14.427570093457945)","(11.0, 13.0, 12.884146341463415)","(18.0, 23.0, 22.82608695652174)","(20.0, 27.0, 26.10843373493976)","(21.0, 29.0, 28.520833333333332)","(6.0, 7.2, 7.054878048780488)","(11.0, 13.0, 12.526898734177216)","(3.9, 4.8, 4.7296875)","(91.0, 240.0, 238.0952380952381)","(101.0, 270.0, 269.5)"
10-01-2023 15:58:56.266790,"(7.5, 9.0, 8.943636363636363)","(4.4, 5.3, 5.28974358974359)","(13.0, 14.5, 14.427927927927929)","(11.0, 13.0, 12.89873417721519)","(18.0, 23.0, 22.852941176470587)","(20.0, 27.0, 25.85)","(21.0, 29.0, 28.574074074074073)","(6.0, 7.2, 7.097854077253219)","(11.0, 13.0, 12.54434250764526)","(3.9, 4.8, 4.741121495327103)","(91.0, 240.0, 238.1818181818182)","(101.0, 310.0, 293.3333333333333)"
10-01-2023 15:58:58.049099,"(7.5, 9.0, 8.947457627118645)","(4.4, 5.3, 5.290390390390391)","(13.0, 14.5, 14.487341772151899)","(11.0, 13.0, 12.906626506024097)","(18.0, 23.0, 21.427860696517413)","(20.0, 26.0, 26.085365853658537)","(21.0, 29.0, 29.307692307692307)","(6.0, 7.2, 7.091743119266055)","(11.0, 13.0, 12.361952861952862)","(3.9, 4.8, 4.754661016949153)","(91.0, 240.0, 238.1818181818182)","(101.0, 310.0, 301.1111111111111)"
10-01-2023 15:58:59.975273,"(7.5, 9.0, 8.888288288288289)","(4.4, 5.3, 5.294303797468355)","(13.0, 14.5, 14.363636363636363)","(11.0, 13.0, 12.921383647798741)","(18.0, 22.0, 21.423645320197043)","(20.0, 27.0, 26.34259259259259)","(21.0, 30.0, 28.70731707317073)","(6.0, 7.2, 7.0892307692307694)","(11.0, 13.0, 12.59040590405904)","(3.9, 4.8, 4.753694581280788)","(91.0, 240.0, 238.1818181818182)","(101.0, 300.0, 281.53846153846155)"
10-01-2023 15:59:01.769696,"(7.5, 9.0, 8.925)","(4.4, 5.3, 5.288856304985337)","(13.0, 14.5, 14.01086956521739)","(11.0, 13.0, 12.885057471264368)","(18.0, 22.0, 21.38317757009346)","(20.0, 27.0, 26.307692307692307)","(21.0, 29.0, 28.655172413793103)","(6.0, 7.2, 7.142857142857143)","(11.0, 13.0, 12.600591715976332)","(3.9, 4.8, 4.792558139534884)","(91.0, 240.0, 225.0)","(101.0, 290.0, 285.7142857142857)"
10-01-2023 15:59:03.601157,"(7.5, 9.0, 8.925)","(4.4, 5.3, 5.288856304985337)","(13.0, 14.5, 14.01086956521739)","(11.0, 13.0, 12.885057471264368)","(18.0, 22.0, 21.38317757009346)","(20.0, 27.0, 26.307692307692307)","(21.0, 29.0, 28.655172413793103)","(6.0, 7.2, 7.142857142857143)","(11.0, 13.0, 12.564606741573034)","(3.9, 4.8, 4.826543209876543)","(91.0, 240.0, 225.0)","(101.0, 290.0, 285.7142857142857)"
10-01-2023 15:59:05.324144,"(7.5, 9.0, 8.925)","(4.4, 5.3, 5.2830083565459605)","(13.0, 14.0, 13.788079470198676)","(11.0, 13.0, 12.88728323699422)","(18.0, 22.0, 21.507462686567163)","(20.0, 27.0, 26.17241379310345)","(21.0, 29.0, 28.655172413793103)","(6.0, 7.2, 7.007490636704119)","(11.0, 13.0, 12.616915422885572)","(3.9, 4.9, 4.809848484848485)","(91.0, 240.0, 225.0)","(101.0, 290.0, 285.7142857142857)"
10-01-2023 15:59:07.220952,"(7.5, 9.0, 9.16867469879518)","(4.4, 5.3, 5.306959706959707)","(13.0, 14.0, 14.04)","(11.0, 13.0, 12.494505494505495)","(18.0, 22.0, 21.589041095890412)","(20.0, 27.0, 25.86)","(21.0, 29.0, 29.081632653061224)","(6.0, 7.2, 6.999484536082474)","(11.0, 13.0, 12.669291338582678)","(3.9, 4.9, 4.871428571428572)","(91.0, 240.0, 250.0)","(101.0, 290.0, 279.4117647058824)"
10-01-2023 15:59:09.658856,"(7.5, 9.2, 9.23076923076923)","(4.4, 5.4, 5.346437346437346)","(13.0, 14.5, 13.426605504587156)","(11.0, 12.5, 12.686335403726709)","(18.0, 22.0, 21.57286432160804)","(20.0, 26.0, 24.358974358974358)","(21.0, 30.0, 29.224137931034484)","(6.0, 7.0, 7.0913419913419915)","(11.0, 13.0, 12.68953488372093)","(3.9, 4.9, 4.863636363636364)","(91.0, 280.0, 260.0)","(101.0, 290.0, 282.5)"
10-01-2023 15:59:12.161277,"(7.5, 9.4, 9.12290502793296)","(4.4, 5.4, 5.361465721040189)","(13.0, 13.5, 13.472972972972974)","(11.0, 13.0, 12.719444444444445)","(18.0, 22.0, 21.5752688172043)","(20.0, 25.0, 24.515625)","(21.0, 30.0, 28.8)","(6.0, 7.2, 7.081858407079646)","(11.0, 13.0, 12.700221238938052)","(3.9, 4.9, 4.862962962962963)","(91.0, 280.0, 245.0)","(101.0, 290.0, 285.0)"
10-01-2023 15:59:14.524025,"(7.5, 9.2, 9.098657718120805)","(4.4, 5.4, 5.372833333333333)","(13.0, 13.5, 13.448387096774194)","(11.0, 13.0, 12.762910798122066)","(18.0, 22.0, 21.616504854368934)","(21.0, 25.0, 24.617283950617285)","(21.0, 29.0, 28.897435897435898)","(6.0, 7.2, 7.095906432748538)","(11.0, 13.0, 12.72119341563786)","(3.9, 4.9, 4.895185185185185)","(101.0, 250.0, 222.72727272727272)","(101.0, 290.0, 286.6666666666667)"
10-01-2023 15:59:16.596344,"(7.5, 9.2, 8.989803921568628)","(4.4, 5.4, 5.4385)","(13.0, 13.5, 13.56)","(11.0, 13.0, 11.847490347490348)","(18.0, 22.0, 22.75)","(21.0, 25.0, 23.79245283018868)","(21.0, 29.0, 28.897196261682243)","(6.0, 7.2, 7.187462686567164)","(11.0, 12.5, 12.346774193548388)","(3.9, 5.0, 4.972938144329897)","(101.0, 250.0, 242.0)","(101.0, 300.0, 294.2857142857143)"
10-01-2023 15:59:18.588007,"(7.5, 9.2, 8.995833333333334)","(4.4, 5.5, 5.441054313099042)","(12.0, 14.0, 13.209059233449477)","(11.0, 12.0, 11.845360824742269)","(18.0, 24.0, 23.440677966101696)","(21.0, 24.0, 23.810344827586206)","(21.0, 30.0, 28.864864864864863)","(6.0, 7.2, 7.213953488372093)","(11.0, 12.5, 12.319306930693068)","(3.9, 5.0, 4.963419483101392)","(101.0, 250.0, 244.54545454545453)","(101.0, 300.0, 295.0)"
10-01-2023 15:59:20.680491,"(7.5, 9.2, 8.96269113149847)","(4.4, 5.5, 5.461145194274029)","(12.0, 13.5, 13.258021390374331)","(11.0, 12.0, 11.84153846153846)","(18.0, 24.0, 23.692307692307693)","(21.0, 24.0, 23.7125)","(21.0, 30.0, 28.913793103448278)","(6.0, 7.4, 7.260627177700349)","(11.0, 12.5, 12.30161943319838)","(3.9, 4.9, 4.890332326283988)","(101.0, 250.0, 245.45454545454547)","(101.0, 300.0, 295.55555555555554)"
10-01-2023 15:59:22.604817,"(7.5, 9.2, 8.933333333333334)","(4.6, 5.5, 5.5715625)","(12.0, 13.5, 13.298440979955457)","(10.0, 12.0, 11.8203125)","(18.0, 24.0, 22.5531914893617)","(21.0, 24.0, 23.7125)","(21.0, 30.0, 28.913793103448278)","(6.0, 7.4, 7.338994800693241)","(11.0, 12.5, 12.168937329700272)","(4.2, 4.9, 4.896045197740113)","(101.0, 240.0, 230.76923076923077)","(101.0, 300.0, 295.55555555555554)"
10-01-2023 15:59:24.561269,"(7.5, 9.0, 8.682894736842105)","(4.6, 5.6, 5.575603217158177)","(12.0, 13.5, 13.295673076923077)","(10.0, 12.0, 11.8203125)","(18.0, 23.0, 23.553719008264462)","(21.0, 24.0, 23.7125)","(21.0, 30.0, 28.958677685950413)","(6.0, 7.4, 7.327083333333333)","(11.0, 12.5, 12.162568306010929)","(4.2, 4.9, 4.903191489361703)","(101.0, 240.0, 224.0)","(101.0, 300.0, 295.0)"
10-01-2023 15:59:27.129424,"(7.5, 8.8, 8.65239852398524)","(4.6, 5.6, 5.5416528925619835)","(12.0, 13.5, 13.272182254196643)","(10.0, 12.0, 11.828846153846154)","(18.0, 24.0, 23.483516483516482)","(21.0, 26.0, 25.23404255319149)","(21.0, 30.0, 28.958677685950413)","(6.0, 7.4, 7.285148514851485)","(11.0, 12.5, 12.145110410094638)","(4.2, 5.0, 4.921890547263682)","(101.0, 240.0, 222.5)","(101.0, 300.0, 295.0)"
10-01-2023 15:59:28.944303,"(7.5, 8.8, 8.590849673202614)","(4.6, 5.6, 5.533270321361059)","(12.0, 13.5, 13.294791666666667)","(10.0, 12.0, 11.850409836065573)","(18.0, 24.0, 25.063492063492063)","(21.0, 26.0, 25.357142857142858)","(21.0, 30.0, 29.26829268292683)","(6.0, 7.4, 6.962177650429799)","(11.0, 12.5, 12.173410404624278)","(4.2, 5.0, 4.948606811145511)","(101.0, 240.0, 224.0)","(101.0, 300.0, 298.0)"
10-01-2023 15:59:31.081523,"(7.5, 8.6, 8.709090909090909)","(4.6, 5.6, 5.506666666666667)","(12.0, 13.5, 13.307865168539326)","(11.0, 12.0, 12.083333333333334)","(18.0, 26.0, 25.454545454545453)","(21.0, 25.0, 24.55)","(21.0, 30.0, 29.397959183673468)","(6.0, 7.0, 6.8974559686888455)","(11.0, 12.5, 12.217647058823529)","(4.2, 5.0, 4.972463768115942)","(101.0, 240.0, 222.5)","(101.0, 310.0, 290.8)"
10-01-2023 15:59:32.922266,"(7.5, 8.8, 8.703260869565218)","(4.6, 5.6, 5.5310492505353315)","(12.0, 13.5, 13.626237623762377)","(11.0, 12.5, 12.134328358208956)","(18.0, 26.0, 24.080645161290324)","(21.0, 25.0, 24.357142857142858)","(21.0, 30.0, 30.566037735849058)","(6.0, 7.0, 6.850914634146341)","(11.0, 12.5, 11.948979591836734)","(4.2, 5.0, 4.96918918918919)","(101.0, 240.0, 224.0)","(101.0, 310.0, 279.6969696969697)"
10-01-2023 15:59:34.953369,"(7.5, 8.8, 8.75483870967742)","(4.6, 5.6, 5.508882521489971)","(12.0, 14.0, 13.747983870967742)","(11.0, 12.5, 12.2578125)","(18.0, 25.0, 24.205128205128204)","(21.0, 25.0, 23.746478873239436)","(21.0, 32.0, 30.764044943820224)","(6.0, 7.0, 6.841157556270097)","(11.0, 12.0, 11.943778110944528)","(4.2, 5.0, 4.963404255319149)","(101.0, 240.0, 224.0)","(101.0, 310.0, 279.6969696969697)"
10-01-2023 15:59:36.858907,"(7.5, 8.8, 8.76510067114094)","(4.6, 5.6, 5.556489675516224)","(12.0, 14.0, 13.747978436657682)","(11.0, 12.5, 12.277511961722489)","(18.0, 25.0, 24.2625)","(21.0, 24.0, 23.424242424242426)","(21.0, 32.0, 30.953271028037385)","(6.0, 7.0, 6.868627450980392)","(11.0, 12.0, 11.905184174624829)","(4.2, 5.0, 4.994795539033457)","(101.0, 240.0, 224.0)","(101.0, 310.0, 278.75)"
10-01-2023 15:59:38.860246,"(7.5, 8.8, 8.472727272727273)","(4.8, 5.6, 5.563694267515923)","(12.0, 14.0, 13.738888888888889)","(10.0, 12.5, 12.298275862068966)","(18.0, 25.0, 24.385416666666668)","(21.0, 24.0, 23.333333333333332)","(21.0, 32.0, 30.928571428571427)","(6.0, 7.0, 6.871929824561404)","(11.0, 12.0, 11.87578814627995)","(4.2, 5.0, 4.982352941176471)","(101.0, 270.0, 246.0)","(101.0, 310.0, 279.6969696969697)"
10-01-2023 15:59:40.629321,"(7.5, 8.6, 8.703050847457627)","(4.8, 5.6, 5.548869565217391)","(12.0, 14.0, 13.775943396226415)","(10.0, 12.5, 12.312056737588652)","(18.0, 25.0, 24.387755102040817)","(20.0, 24.0, 23.710526315789473)","(21.0, 32.0, 30.814814814814817)","(6.0, 7.0, 6.833942558746736)","(11.0, 12.0, 11.852861035422343)","(4.2, 5.0, 4.974583333333333)","(101.0, 270.0, 246.0)","(101.0, 310.0, 279.6969696969697)"
10-01-2023 15:59:42.450683,"(7.5, 8.8, 8.766089965397924)","(4.8, 5.6, 5.546654275092937)","(12.0, 14.0, 13.775092936802974)","(10.0, 12.5, 12.321678321678322)","(18.0, 25.0, 23.80952380952381)","(20.0, 24.0, 23.761904761904763)","(21.0, 32.0, 30.8)","(6.0, 7.0, 6.79)","(11.0, 12.0, 11.852861035422343)","(4.2, 5.0, 4.976264591439689)","(101.0, 270.0, 246.0)","(101.0, 300.0, 297.14285714285717)"
10-01-2023 15:59:44.313038,"(7.5, 8.8, 8.850212765957448)","(4.8, 5.6, 5.539578947368421)","(12.0, 14.0, 14.23913043478261)","(10.0, 12.5, 12.410714285714286)","(19.0, 24.0, 23.983193277310924)","(20.0, 24.0, 22.775)","(21.0, 32.0, 30.966887417218544)","(6.0, 6.8, 6.8251700680272105)","(11.0, 12.0, 11.864900662251655)","(4.2, 5.0, 4.962352941176471)","(101.0, 270.0, 258.75)","(101.0, 310.0, 281.42857142857144)"
10-01-2023 15:59:46.201855,"(7.5, 9.0, 8.574501992031871)","(4.8, 5.6, 5.530243902439024)","(12.0, 14.5, 13.89010989010989)","(10.0, 12.5, 12.86038961038961)","(19.0, 24.0, 23.983193277310924)","(20.0, 23.0, 22.9125)","(21.0, 32.0, 30.935897435897434)","(6.0, 7.0, 6.868783068783069)","(11.0, 12.0, 11.864123159303881)","(4.2, 5.0, 4.96283185840708)","(101.0, 270.0, 260.0)","(101.0, 310.0, 281.42857142857144)"
10-01-2023 15:59:48.060721,"(7.5, 8.6, 8.574501992031871)","(4.8, 5.6, 5.577205882352941)","(12.0, 14.0, 13.7012987012987)","(10.0, 13.0, 12.77970297029703)","(19.0, 24.0, 24.548387096774192)","(20.0, 23.0, 22.91025641025641)","(21.0, 32.0, 30.870588235294118)","(6.0, 7.0, 6.877900552486188)","(11.0, 12.0, 11.735294117647058)","(4.2, 5.0, 4.969565217391304)","(101.0, 270.0, 266.15384615384613)","(101.0, 310.0, 285.0)"
10-01-2023 15:59:49.975282,"(7.5, 8.6, 8.501728395061729)","(4.8, 5.6, 5.573851590106007)","(12.0, 14.0, 13.64)","(10.0, 13.0, 12.713375796178344)","(18.0, 25.0, 24.651162790697676)","(20.0, 23.0, 23.32758620689655)","(21.0, 32.0, 30.950276243093924)","(6.0, 7.0, 6.917381489841986)","(11.0, 12.0, 11.749419953596288)","(4.2, 5.0, 4.9767326732673265)","(101.0, 280.0, 265.55555555555554)","(101.0, 300.0, 280.0)"
10-01-2023 15:59:51.982510,"(7.5, 8.6, 8.489136490250697)","(4.8, 5.6, 5.581800391389432)","(12.0, 14.0, 13.274741506646972)","(10.0, 13.0, 12.713375796178344)","(18.0, 25.0, 24.930232558139537)","(20.0, 24.0, 23.32758620689655)","(21.0, 32.0, 30.950276243093924)","(6.0, 7.0, 6.9212201591511935)","(11.0, 12.0, 11.746268656716419)","(4.2, 5.0, 4.994767441860465)","(101.0, 270.0, 265.55555555555554)","(101.0, 290.0, 280.0)"
10-01-2023 15:59:53.949746,"(7.5, 8.6, 8.489136490250697)","(4.8, 5.6, 5.6041533546325875)","(12.0, 13.5, 12.918006430868168)","(11.0, 13.0, 12.770666666666667)","(19.0, 25.0, 24.98876404494382)","(20.0, 24.0, 22.738095238095237)","(21.0, 32.0, 30.967391304347824)","(6.0, 7.0, 6.910289389067524)","(11.0, 12.0, 11.812111801242237)","(4.2, 5.0, 5.035074626865671)","(101.0, 270.0, 264.2857142857143)","(101.0, 290.0, 280.0)"
10-01-2023 15:59:55.657172,"(7.5, 8.6, 8.4)","(4.8, 5.7, 5.634304932735426)","(12.0, 13.0, 12.795407098121085)","(11.0, 13.0, 12.644295302013424)","(19.0, 25.0, 24.980392156862745)","(20.0, 23.0, 22.828125)","(21.0, 32.0, 31.015544041450777)","(6.0, 7.0, 6.919940029985008)","(11.0, 12.0, 11.814984709480122)","(4.2, 5.1, 5.029032258064516)","(101.0, 270.0, 265.0)","(101.0, 290.0, 280.0)"
10-01-2023 15:59:57.352485,"(7.5, 8.4, 8.332781456953642)","(4.8, 5.7, 5.627427184466019)","(12.0, 13.0, 12.941988950276244)","(11.0, 13.0, 12.66)","(19.0, 25.0, 24.78409090909091)","(20.0, 23.0, 22.953846153846154)","(21.0, 32.0, 31.0253807106599)","(6.0, 7.0, 6.9447457627118645)","(11.0, 12.0, 11.84920634920635)","(4.2, 5.1, 4.98156862745098)","(101.0, 270.0, 250.4)","(101.0, 290.0, 286.0)"
10-01-2023 15:59:59.027443,"(7.5, 8.4, 8.47163120567376)","(4.8, 5.7, 5.6671875)","(12.0, 13.0, 12.762738853503185)","(11.0, 13.0, 12.76)","(19.0, 25.0, 24.988888888888887)","(20.0, 23.0, 22.857142857142858)","(21.0, 32.0, 31.102803738317757)","(6.0, 7.0, 6.950609756097561)","(11.0, 12.0, 11.90625)","(4.2, 5.0, 4.899001426533524)","(101.0, 270.0, 225.0)","(101.0, 290.0, 288.75)"
10-01-2023 16:00:00.674955,"(7.5, 8.6, 8.583542039355992)","(4.8, 5.7, 5.674126984126985)","(12.0, 13.0, 12.77893175074184)","(11.0, 13.0, 12.856382978723405)","(19.0, 25.0, 24.755102040816325)","(20.0, 23.0, 23.142857142857142)","(21.0, 32.0, 32.33734939759036)","(6.0, 7.0, 7.0373927958833615)","(11.0, 12.0, 12.10803324099723)","(4.2, 4.9, 4.855857740585774)","(101.0, 270.0, 262.5)","(101.0, 310.0, 285.0)"
10-01-2023 16:00:02.292442,"(7.5, 8.6, 8.583542039355992)","(4.8, 5.7, 5.678954607977992)","(12.0, 13.0, 12.688541666666667)","(11.0, 13.0, 12.883116883116884)","(19.0, 25.0, 24.86046511627907)","(20.0, 24.0, 22.51282051282051)","(21.0, 34.0, 32.611111111111114)","(6.0, 7.2, 6.793061224489795)","(11.0, 12.5, 12.806629834254144)","(4.2, 4.9, 4.865131578947368)","(101.0, 270.0, 250.0)","(101.0, 310.0, 286.0)"
10-01-2023 16:00:04.116647,"(7.5, 8.8, 8.574324324324325)","(4.8, 5.7, 5.729268292682927)","(12.0, 13.0, 12.450413223140496)","(11.0, 13.0, 12.883116883116884)","(19.0, 25.0, 24.880434782608695)","(20.0, 23.0, 22.595744680851062)","(21.0, 34.0, 32.68421052631579)","(6.0, 6.8, 6.78766859344894)","(11.0, 13.0, 12.814070351758794)","(4.2, 4.9, 4.868128654970761)","(101.0, 260.0, 250.0)","(101.0, 310.0, 286.9230769230769)"
10-01-2023 16:00:05.872960,"(7.5, 8.6, 8.318711276332094)","(4.8, 5.8, 5.7284848484848485)","(11.0, 12.5, 12.580562659846548)","(11.0, 13.0, 12.891213389121338)","(19.0, 25.0, 24.83132530120482)","(20.0, 23.0, 22.586206896551722)","(21.0, 34.0, 32.80952380952381)","(6.0, 6.8, 6.788359788359788)","(11.0, 13.0, 12.927631578947368)","(4.2, 4.9, 4.865437788018434)","(101.0, 260.0, 250.0)","(101.0, 310.0, 286.9230769230769)"
10-01-2023 16:00:07.660508,"(7.5, 8.4, 8.14228855721393)","(4.8, 5.8, 5.682047477744807)","(11.0, 13.0, 12.535714285714286)","(11.0, 13.0, 12.876712328767123)","(19.0, 25.0, 24.753521126760564)","(20.0, 23.0, 22.732394366197184)","(21.0, 34.0, 32.91304347826087)","(6.0, 6.8, 6.92189349112426)","(11.0, 13.0, 12.406137184115524)","(4.2, 4.9, 5.147241379310345)","(101.0, 260.0, 260.0)","(101.0, 310.0, 288.57142857142856)"
10-01-2023 16:00:09.638562,"(7.5, 8.2, 7.927624309392265)","(4.8, 5.7, 5.685540540540541)","(12.0, 13.0, 12.724702380952381)","(11.0, 13.0, 13.157894736842104)","(19.0, 25.0, 24.7682119205298)","(20.0, 23.0, 22.71764705882353)","(21.0, 34.0, 32.96551724137931)","(6.0, 7.0, 6.796023856858847)","(11.0, 12.5, 12.547945205479452)","(4.2, 5.2, 5.177777777777778)","(101.0, 280.0, 276.875)","(101.0, 310.0, 288.57142857142856)"
10-01-2023 16:00:11.550651,"(7.5, 8.0, 8.405809128630706)","(4.8, 5.7, 5.74075)","(12.0, 13.0, 12.691803278688525)","(11.0, 13.5, 12.882142857142856)","(19.0, 25.0, 24.763157894736842)","(20.0, 23.0, 22.593406593406595)","(21.0, 34.0, 32.74866310160428)","(6.0, 6.8, 6.769590643274854)","(11.0, 12.5, 12.397022332506204)","(4.2, 5.2, 5.129203539823009)","(101.0, 280.0, 276.875)","(101.0, 310.0, 300.0)"
10-01-2023 16:00:13.409024,"(7.5, 8.6, 8.39375)","(4.8, 5.8, 5.74075)","(12.0, 13.0, 12.693708609271523)","(11.0, 13.0, 12.876865671641792)","(19.0, 25.0, 24.81118881118881)","(20.0, 23.0, 22.593406593406595)","(21.0, 34.0, 32.6927374301676)","(6.0, 6.8, 6.7628571428571425)","(11.0, 12.5, 12.317460317460318)","(4.2, 5.2, 5.070949720670391)","(101.0, 280.0, 275.45454545454544)","(101.0, 310.0, 306.6666666666667)"
10-01-2023 16:00:15.208772,"(7.5, 8.4, 8.2)","(4.8, 5.8, 5.705555555555556)","(12.0, 13.0, 12.619433198380566)","(11.0, 13.0, 12.90677966101695)","(19.0, 25.0, 24.936)","(20.0, 23.0, 22.589473684210525)","(21.0, 34.0, 32.7)","(6.0, 6.8, 6.790554414784394)","(11.0, 12.5, 12.278917910447761)","(4.2, 5.1, 5.09054054054054)","(101.0, 280.0, 275.45454545454544)","(101.0, 310.0, 306.6666666666667)"
10-01-2023 16:00:16.836285,"(7.5, 8.2, 11.552941176470588)","(4.8, 5.8, 5.739130434782608)","(12.0, 13.0, 19.75609756097561)","(11.0, 13.0, 10.28)","(19.0, 25.0, 25.0)","(20.0, 23.0, 19.416666666666668)","(21.0, 34.0, 53.125)","(6.0, 6.8, 5.9)","(11.0, 12.5, 14.625)","(4.2, 5.1, 6.25)","(101.0, 280.0, 9527.619047619048)","(101.0, 99999, 9645.464285714286)"
10-01-2023 16:00:18.453728,"(7.5, 14.0, 11.552941176470588)","(4.8, 6.0, 5.739130434782608)","(11.0, 22.0, 19.80952380952381)","(11.0, 20.0, 9.209163346613545)","(19.0, 26.0, 25.0)","(19.0, 34.0, 17.1875)","(26.0, 55.0, 45.54347826086956)","(6.0, 11.0, 5.9)","(10.0, 15.5, 15.30188679245283)","(4.2, 8.0, 4.903225806451613)","(101.0, 99999, 947.6190476190476)","(101.0, 99999, 8370.833333333334)"
10-01-2023 16:00:19.999555,"(7.5, 12.0, 9.64)","(4.8, 6.0, 5.81923076923077)","(11.0, 22.0, 15.333333333333334)","(11.0, 11.5, 5.6025)","(19.0, 26.0, 24.464285714285715)","(19.0, 22.0, 19.125)","(26.0, 46.0, 45.54347826086956)","(6.0, 11.0, 8.175)","(10.0, 15.5, 13.25)","(4.2, 5.0, 4.75)","(101.0, 990.0, 757.1428571428571)","(101.0, 99999, 758.5714285714286)"
