,Little Winnie,Its Luigi,Fritter,Meehan Magpie,Angry Betty,Jocularity,Avery Charm,Tonics Girl
05-01-2023 13:33:33.829950,"(10.0, 19.5, 13.666666666666666)","(15.0, 38.0, 22.23076923076923)","(14.0, 30.0, 27.961538461538463)","(1.9, 2.64, 2.2126315789473683)","(4.0, 7.2, 5.285714285714286)","(16.0, 140.0, 66.61538461538461)","(31.0, 95.0, 35.0)","(4.8, 5.6, 5.433333333333333)"
05-01-2023 13:33:35.207615,"(10.0, 19.0, 13.583333333333334)","(15.0, 38.0, 22.23076923076923)","(14.0, 29.0, 26.3)","(1.9, 2.64, 2.2836363636363637)","(4.0, 7.0, 5.285714285714286)","(16.0, 140.0, 66.61538461538461)","(31.0, 95.0, 44.25)","(4.8, 5.6, 4.933333333333333)"
05-01-2023 13:33:36.725980,"(10.0, 19.0, 13.0)","(15.0, 38.0, 30.678571428571427)","(14.0, 28.0, 19.375)","(1.9, 2.64, 2.2836363636363637)","(4.0, 7.0, 5.285714285714286)","(16.0, 140.0, 66.61538461538461)","(31.0, 90.0, 44.25)","(4.8, 5.6, 4.921428571428571)"
05-01-2023 13:33:38.302948,"(10.0, 19.0, 13.0)","(15.0, 38.0, 30.678571428571427)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2836363636363637)","(4.0, 7.0, 5.285714285714286)","(16.0, 140.0, 66.61538461538461)","(31.0, 90.0, 43.0)","(4.8, 5.5, 4.907692307692308)"
05-01-2023 13:33:39.577549,"(10.0, 19.0, 13.0)","(15.0, 38.0, 30.307692307692307)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2836363636363637)","(4.0, 7.0, 5.333333333333333)","(16.0, 140.0, 46.4)","(31.0, 85.0, 43.0)","(4.8, 5.4, 4.885714285714285)"
05-01-2023 13:33:40.926512,"(10.0, 19.0, 13.5)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 6.6, 5.266666666666667)","(16.0, 140.0, 68.0)","(31.0, 85.0, 36.0)","(4.8, 5.4, 4.674074074074074)"
05-01-2023 13:33:42.259346,"(10.0, 18.5, 13.5)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 6.6, 5.266666666666667)","(16.0, 140.0, 68.0)","(31.0, 85.0, 43.0)","(4.8, 5.4, 4.674074074074074)"
05-01-2023 13:33:43.600228,"(10.0, 18.5, 14.617647058823529)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 6.6, 5.266666666666667)","(16.0, 140.0, 68.0)","(31.0, 85.0, 43.0)","(4.8, 5.4, 4.674074074074074)"
05-01-2023 13:33:44.913622,"(10.0, 18.5, 16.055555555555557)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 6.6, 5.266666666666667)","(16.0, 140.0, 68.0)","(31.0, 85.0, 43.0)","(4.8, 5.4, 4.674074074074074)"
05-01-2023 13:33:46.271732,"(10.0, 18.5, 16.055555555555557)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 6.6, 5.3)","(16.0, 140.0, 68.0)","(31.0, 85.0, 36.0)","(4.8, 5.4, 4.674074074074074)"
05-01-2023 13:33:47.541525,"(10.0, 18.5, 16.055555555555557)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.244705882352941)","(4.0, 6.8, 5.266666666666667)","(16.0, 140.0, 68.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.674074074074074)"
05-01-2023 13:33:48.888649,"(10.0, 18.0, 16.69047619047619)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.244705882352941)","(4.0, 6.6, 5.266666666666667)","(16.0, 140.0, 68.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.674074074074074)"
05-01-2023 13:33:50.282814,"(10.0, 18.0, 15.884615384615385)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.244705882352941)","(4.0, 6.6, 5.266666666666667)","(16.0, 140.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:33:51.809942,"(10.0, 18.0, 15.884615384615385)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.244705882352941)","(4.0, 6.6, 5.266666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:33:53.461349,"(10.0, 18.0, 15.884615384615385)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.244705882352941)","(4.0, 6.6, 5.3)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:33:55.211262,"(10.0, 17.5, 16.30952380952381)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.3010526315789477)","(4.0, 6.6, 5.266666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:33:56.487938,"(10.0, 17.5, 16.30952380952381)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2776470588235296)","(4.0, 6.6, 5.266666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:33:57.746288,"(10.0, 17.5, 15.7)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2776470588235296)","(4.0, 6.6, 5.266666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:33:59.013781,"(10.0, 17.5, 15.7)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2776470588235296)","(4.0, 6.6, 5.266666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:00.358746,"(10.0, 17.5, 15.7)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2776470588235296)","(4.0, 6.6, 6.2)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:01.520575,"(10.0, 17.5, 16.5)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.310588235294118)","(4.0, 7.4, 5.366666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:02.748201,"(10.0, 17.0, 15.928571428571429)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.310588235294118)","(4.0, 7.2, 5.366666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:03.977184,"(10.0, 17.0, 15.928571428571429)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.310588235294118)","(4.0, 7.2, 5.366666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:05.243454,"(10.0, 17.0, 15.676470588235293)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.310588235294118)","(4.0, 7.2, 5.366666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:06.597758,"(10.0, 17.0, 15.676470588235293)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.330526315789474)","(4.0, 7.2, 5.366666666666667)","(16.0, 150.0, 93.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:08.009708,"(10.0, 17.0, 15.676470588235293)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.330526315789474)","(4.0, 7.2, 5.866666666666667)","(16.0, 150.0, 60.4)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:09.383823,"(10.0, 19.5, 17.441176470588236)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.2, 5.866666666666667)","(16.0, 150.0, 86.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:10.621994,"(10.0, 19.5, 17.441176470588236)","(15.0, 38.0, 31.035714285714285)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 7.2, 5.9222222222222225)","(16.0, 150.0, 62.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:11.875618,"(10.0, 19.5, 14.805555555555555)","(15.0, 38.0, 20.727272727272727)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 7.2, 5.825)","(16.0, 150.0, 62.0)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.583333333333333)"
05-01-2023 13:34:13.095583,"(10.0, 19.5, 14.805555555555555)","(15.0, 38.0, 20.727272727272727)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 7.2, 5.825)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.583333333333333)"
05-01-2023 13:34:14.295243,"(10.0, 19.5, 17.023809523809526)","(15.0, 38.0, 20.727272727272727)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.136)","(4.0, 7.2, 7.17)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.583333333333333)"
05-01-2023 13:34:15.553038,"(10.0, 19.5, 17.136363636363637)","(15.0, 38.0, 20.727272727272727)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.256842105263158)","(4.0, 7.4, 5.283333333333333)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.583333333333333)"
05-01-2023 13:34:16.995296,"(10.0, 19.0, 16.23076923076923)","(15.0, 38.0, 20.727272727272727)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.256842105263158)","(4.0, 7.2, 6.378571428571429)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.583333333333333)"
05-01-2023 13:34:18.301711,"(10.0, 19.0, 16.23076923076923)","(15.0, 38.0, 20.727272727272727)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.256842105263158)","(4.0, 7.2, 6.45)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:19.531937,"(10.0, 19.0, 16.23076923076923)","(15.0, 38.0, 20.727272727272727)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2282352941176473)","(4.0, 7.2, 6.45)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:20.949338,"(10.0, 19.0, 16.23076923076923)","(15.0, 38.0, 22.166666666666668)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2282352941176473)","(4.0, 7.2, 5.95)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:22.375449,"(10.0, 19.0, 16.23076923076923)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.3010526315789477)","(4.0, 7.2, 6.45)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:23.531897,"(10.0, 18.5, 17.05263157894737)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.3010526315789477)","(4.0, 7.2, 6.5)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 33.666666666666664)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:24.722234,"(10.0, 18.5, 17.05263157894737)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.3010526315789477)","(4.0, 7.2, 7.00909090909091)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.3634615384615385)"
05-01-2023 13:34:25.954059,"(10.0, 18.5, 16.08)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.3010526315789477)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:27.065050,"(10.0, 18.5, 16.08)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.3010526315789477)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:28.294660,"(10.0, 18.5, 16.08)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.3010526315789477)","(4.0, 7.2, 6.300000000000001)","(16.0, 150.0, 87.14285714285714)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:29.583015,"(10.0, 18.5, 16.85)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.4, 6.088888888888889)","(16.0, 150.0, 63.6)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:30.826921,"(10.0, 18.0, 16.75)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 63.6)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:32.001642,"(10.0, 18.0, 15.619047619047619)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 63.6)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.3634615384615385)"
05-01-2023 13:34:33.156112,"(10.0, 18.0, 15.619047619047619)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.2, 6.088888888888889)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:34.414420,"(10.0, 18.0, 15.619047619047619)","(15.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.211764705882353)","(4.0, 7.2, 6.088888888888889)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:35.514569,"(10.0, 18.0, 15.619047619047619)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2715789473684214)","(4.0, 7.2, 6.088888888888889)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:36.642379,"(10.0, 17.5, 16.09375)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2715789473684214)","(4.0, 7.2, 6.088888888888889)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:37.878677,"(10.0, 17.5, 16.09375)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2715789473684214)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:39.039668,"(10.0, 17.5, 16.09375)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2715789473684214)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:40.151572,"(10.0, 17.5, 15.475)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2715789473684214)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:41.326244,"(10.0, 17.5, 15.475)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2715789473684214)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.492592592592593)"
05-01-2023 13:34:42.390750,"(10.0, 17.5, 15.475)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.2715789473684214)","(4.0, 7.2, 6.300000000000001)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.4, 4.968421052631579)"
05-01-2023 13:34:43.440842,"(10.0, 17.5, 16.3)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.4, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.3, 4.968421052631579)"
05-01-2023 13:34:44.523838,"(10.0, 17.0, 15.75)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.2, 6.088888888888889)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.3, 4.625)"
05-01-2023 13:34:45.653728,"(10.0, 17.0, 15.75)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.256842105263158)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.3, 4.625)"
05-01-2023 13:34:46.804287,"(10.0, 17.0, 15.75)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.242105263157895)","(4.0, 7.2, 6.088888888888889)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.3, 4.597560975609756)"
05-01-2023 13:34:47.904642,"(10.0, 17.0, 15.75)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.3, 4.75)"
05-01-2023 13:34:49.037031,"(10.0, 17.0, 15.571428571428571)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.2, 4.733333333333333)"
05-01-2023 13:34:50.199222,"(10.0, 17.0, 15.571428571428571)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.2, 4.57)"
05-01-2023 13:34:51.367811,"(10.0, 21.0, 18.142857142857142)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 37.61538461538461)","(4.8, 5.2, 5.0)"
05-01-2023 13:34:52.469477,"(10.0, 21.0, 18.142857142857142)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 47.470588235294116)","(4.8, 5.1, 5.0)"
05-01-2023 13:34:53.628650,"(10.0, 21.0, 15.879999999999999)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 88.28571428571428)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
05-01-2023 13:34:54.854057,"(10.0, 21.0, 15.879999999999999)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 65.2)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
05-01-2023 13:34:56.001438,"(10.0, 21.0, 15.879999999999999)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
05-01-2023 13:34:57.052848,"(10.0, 21.0, 15.879999999999999)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5500000000000003)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
05-01-2023 13:34:58.135152,"(10.0, 20.0, 17.5)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5927272727272728)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
05-01-2023 13:34:59.241010,"(10.0, 20.0, 17.5)","(16.0, 38.0, 30.4)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5927272727272728)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
05-01-2023 13:35:00.318113,"(10.0, 20.0, 15.73913043478261)","(16.0, 38.0, 30.962962962962962)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5927272727272728)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.022222222222222)"
05-01-2023 13:35:01.365148,"(10.0, 20.0, 15.73913043478261)","(16.0, 38.0, 30.962962962962962)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5927272727272728)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.0)"
05-01-2023 13:35:02.492322,"(10.0, 20.0, 15.73913043478261)","(16.0, 38.0, 30.962962962962962)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5927272727272728)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.0)"
05-01-2023 13:35:03.516967,"(10.0, 20.0, 15.73913043478261)","(16.0, 38.0, 30.962962962962962)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5927272727272728)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.0)"
05-01-2023 13:35:04.523719,"(10.0, 20.0, 16.5)","(16.0, 38.0, 30.962962962962962)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5566666666666666)","(4.0, 7.2, 5.533333333333333)","(16.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.0)"
05-01-2023 13:35:05.604090,"(10.0, 19.5, 17.17857142857143)","(17.0, 38.0, 30.962962962962962)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5566666666666666)","(4.0, 7.2, 5.533333333333333)","(17.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.0)"
05-01-2023 13:35:06.687679,"(10.0, 19.5, 17.17857142857143)","(17.0, 38.0, 30.962962962962962)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5566666666666666)","(4.0, 7.2, 5.533333333333333)","(17.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.0)"
05-01-2023 13:35:07.695179,"(10.0, 19.5, 17.17857142857143)","(17.0, 38.0, 33.68181818181818)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5566666666666666)","(4.0, 7.2, 5.533333333333333)","(17.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.0)"
05-01-2023 13:35:08.753563,"(10.0, 19.5, 15.65909090909091)","(17.0, 38.0, 33.68181818181818)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5566666666666666)","(4.0, 7.2, 5.533333333333333)","(17.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 4.925)"
05-01-2023 13:35:09.887744,"(10.0, 19.5, 15.65909090909091)","(17.0, 38.0, 33.68181818181818)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.52)","(4.0, 7.2, 6.088888888888889)","(17.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
05-01-2023 13:35:10.930594,"(10.0, 19.5, 15.65909090909091)","(17.0, 38.0, 33.68181818181818)","(14.0, 28.0, 17.458333333333332)","(1.9, 2.64, 2.5566666666666666)","(4.0, 7.2, 5.533333333333333)","(17.0, 150.0, 79.33333333333334)","(31.0, 85.0, 36.769230769230774)","(4.8, 5.1, 5.016666666666667)"
