,Elettrica,Banana Queen,Zelady Luck,Silk Tie,Sweet Mercy,Empress El,Arranmore,Flying Tyrol,Carolina Fire
04-01-2023 14:24:29.523491,"(2.9, 3.2, 3.1938895417156288)","(3.7, 4.2, 4.1341059602649)","(13.0, 16.5, 15.387096774193548)","(26.0, 38.0, 36.22222222222222)","(4.2, 4.9, 4.884318181818182)","(26.0, 42.0, 41.7319587628866)","(11.0, 14.0, 13.768115942028986)","(51.0, 85.0, 78.2051282051282)","(21.0, 26.0, 25.652439024390244)"
04-01-2023 14:24:30.806377,"(2.9, 3.2, 3.1982558139534887)","(3.7, 4.2, 4.1341059602649)","(13.0, 16.5, 15.387096774193548)","(26.0, 38.0, 36.22222222222222)","(4.2, 4.9, 4.900835654596101)","(31.0, 42.0, 40.596314907872696)","(11.0, 14.0, 13.816455696202532)","(51.0, 80.0, 76.25)","(21.0, 26.0, 25.72258064516129)"
04-01-2023 14:24:32.117862,"(2.9, 3.25, 3.2071243523316064)","(3.7, 4.2, 4.139919678714859)","(13.0, 16.5, 14.00943396226415)","(26.0, 38.0, 36.78125)","(4.2, 5.0, 4.931034482758621)","(31.0, 44.0, 42.100934579439254)","(11.0, 14.0, 13.854014598540147)","(51.0, 80.0, 78.91304347826087)","(21.0, 26.0, 25.88372093023256)"
04-01-2023 14:24:33.340029,"(2.9, 3.25, 3.207251908396947)","(3.7, 4.2, 4.1465073529411764)","(13.0, 14.5, 14.00943396226415)","(26.0, 38.0, 36.0)","(4.2, 5.0, 4.897413793103449)","(31.0, 44.0, 42.100934579439254)","(11.0, 14.0, 13.854014598540147)","(51.0, 80.0, 78.61111111111111)","(21.0, 26.0, 25.88372093023256)"
04-01-2023 14:24:34.622441,"(2.9, 3.25, 3.2258878504672897)","(3.7, 4.2, 4.143858520900322)","(13.0, 14.5, 14.996587030716723)","(26.0, 36.0, 35.57303370786517)","(4.2, 4.9, 4.911928934010152)","(31.0, 44.0, 42.780748663101605)","(11.0, 14.0, 13.895833333333334)","(51.0, 80.0, 75.9090909090909)","(21.0, 26.0, 26.214285714285715)"
04-01-2023 14:24:35.781281,"(2.9, 3.25, 3.2416911332941867)","(3.7, 4.2, 4.134004192872117)","(13.0, 15.0, 14.996587030716723)","(26.0, 36.0, 35.57303370786517)","(4.2, 5.0, 4.802816901408451)","(31.0, 44.0, 42.780748663101605)","(11.0, 14.0, 13.898373983739837)","(51.0, 80.0, 76.875)","(21.0, 27.0, 26.166666666666668)"
04-01-2023 14:24:36.946291,"(2.9, 3.2, 3.1992696093998094)","(3.7, 4.2, 4.1269355586462675)","(13.0, 15.0, 14.983498349834983)","(26.0, 36.0, 35.64485981308411)","(4.2, 5.0, 4.901408450704226)","(31.0, 44.0, 42.780748663101605)","(11.0, 14.0, 13.906716417910447)","(51.0, 80.0, 76.875)","(21.0, 27.0, 26.166666666666668)"
04-01-2023 14:24:38.142920,"(2.8, 3.2, 3.199675213675214)","(3.7, 4.2, 4.1244604316546765)","(12.0, 15.0, 15.49322033898305)","(26.0, 36.0, 35.24)","(4.2, 5.0, 4.904683195592287)","(31.0, 44.0, 42.41772151898734)","(11.0, 14.0, 13.875)","(51.0, 80.0, 73.66071428571429)","(21.0, 27.0, 26.214285714285715)"
04-01-2023 14:24:39.225279,"(2.8, 3.25, 3.2112334801762117)","(3.7, 4.2, 4.12332035053554)","(12.0, 15.5, 15.46875)","(26.0, 36.0, 35.148148148148145)","(4.2, 5.0, 4.878781925343811)","(31.0, 44.0, 42.554913294797686)","(11.0, 14.0, 13.741071428571429)","(51.0, 75.0, 73.66071428571429)","(21.0, 27.0, 26.36111111111111)"
04-01-2023 14:24:40.388632,"(2.8, 3.25, 3.2077380952380956)","(3.7, 4.2, 4.1125)","(12.0, 16.0, 15.313253012048193)","(26.0, 36.0, 35.148148148148145)","(4.2, 4.9, 4.878781925343811)","(31.0, 44.0, 42.554913294797686)","(11.0, 14.0, 13.669354838709678)","(51.0, 75.0, 73.66071428571429)","(21.0, 27.0, 26.36111111111111)"
04-01-2023 14:24:41.617069,"(2.8, 3.25, 3.202)","(3.7, 4.2, 4.096270396270396)","(12.0, 16.0, 15.458333333333334)","(26.0, 36.0, 32.37647058823529)","(4.2, 4.9, 4.877620967741936)","(31.0, 44.0, 42.554913294797686)","(11.0, 14.0, 13.433962264150944)","(51.0, 75.0, 73.4375)","(21.0, 27.0, 25.956204379562045)"
04-01-2023 14:24:42.817979,"(2.8, 3.35, 3.327142857142857)","(3.7, 4.1, 4.086582809224319)","(12.0, 15.5, 15.508196721311476)","(26.0, 34.0, 32.37647058823529)","(4.2, 4.9, 4.878698224852071)","(31.0, 44.0, 42.554913294797686)","(11.0, 13.5, 13.446153846153846)","(51.0, 75.0, 73.4375)","(21.0, 26.0, 25.956204379562045)"
04-01-2023 14:24:44.068719,"(2.8, 3.3, 3.285932721712538)","(3.7, 4.1, 4.073770491803279)","(12.0, 16.0, 15.514705882352942)","(26.0, 34.0, 31.53846153846154)","(4.2, 4.9, 4.871122994652406)","(31.0, 44.0, 42.554913294797686)","(11.0, 13.5, 13.446153846153846)","(51.0, 75.0, 73.4375)","(21.0, 26.0, 26.24561403508772)"
04-01-2023 14:24:45.263853,"(2.8, 3.3, 3.2903333333333333)","(3.7, 4.1, 4.071554770318021)","(12.0, 16.0, 15.735294117647058)","(26.0, 34.0, 31.69811320754717)","(4.2, 4.9, 4.867403314917127)","(31.0, 44.0, 42.611111111111114)","(11.0, 13.5, 13.441666666666666)","(51.0, 75.0, 73.4375)","(21.0, 28.0, 26.274509803921568)"
04-01-2023 14:24:46.499261,"(2.8, 3.3, 3.288552631578947)","(3.7, 4.1, 4.071554770318021)","(12.0, 16.0, 15.657894736842104)","(26.0, 32.0, 31.466666666666665)","(4.2, 4.9, 4.879775280898877)","(31.0, 44.0, 42.54651162790697)","(11.0, 13.5, 13.554794520547945)","(51.0, 75.0, 73.15068493150685)","(21.0, 28.0, 26.878048780487806)"
04-01-2023 14:24:47.647982,"(2.8, 3.3, 3.2757009345794392)","(3.7, 4.1, 4.078836633663366)","(12.0, 16.0, 15.790322580645162)","(26.0, 32.0, 31.466666666666665)","(4.2, 4.9, 4.808695652173913)","(31.0, 44.0, 42.68421052631579)","(11.0, 14.0, 13.695)","(51.0, 75.0, 73.52112676056338)","(21.0, 28.0, 27.26984126984127)"
04-01-2023 14:24:48.802010,"(2.8, 3.3, 3.2694444444444444)","(3.7, 4.1, 4.085011990407674)","(12.0, 16.0, 15.790322580645162)","(26.0, 32.0, 31.82857142857143)","(4.2, 4.9, 4.7407766990291265)","(31.0, 44.0, 42.651685393258425)","(11.0, 14.0, 13.732142857142858)","(51.0, 75.0, 73.67647058823529)","(21.0, 28.0, 27.464285714285715)"
04-01-2023 14:24:50.080040,"(2.8, 3.35, 3.2876470588235294)","(3.7, 4.1, 4.0971473851030105)","(12.0, 16.0, 15.85483870967742)","(26.0, 32.0, 31.10569105691057)","(4.2, 4.9, 4.608695652173913)","(31.0, 44.0, 42.716577540106954)","(11.0, 14.0, 13.71505376344086)","(51.0, 75.0, 73.71428571428571)","(21.0, 28.0, 27.53125)"
04-01-2023 14:24:51.312971,"(2.8, 3.35, 3.300892857142857)","(3.7, 4.1, 4.0964285714285715)","(12.0, 16.0, 15.932692307692308)","(26.0, 34.0, 31.916666666666668)","(4.2, 4.8, 4.619047619047619)","(31.0, 44.0, 42.716577540106954)","(11.0, 14.0, 13.71195652173913)","(51.0, 75.0, 73.63636363636364)","(21.0, 28.0, 27.73170731707317)"
04-01-2023 14:24:52.559949,"(2.8, 3.3, 3.270703125)","(3.7, 4.1, 4.0964285714285715)","(12.0, 16.0, 15.948275862068966)","(26.0, 34.0, 32.02777777777778)","(4.2, 4.8, 4.654867256637168)","(31.0, 44.0, 42.734042553191486)","(11.0, 14.0, 13.75242718446602)","(51.0, 75.0, 73.90625)","(21.0, 28.0, 28.23170731707317)"
04-01-2023 14:24:53.801526,"(2.8, 3.25, 3.2468619246861925)","(3.7, 4.1, 4.098259705488621)","(12.0, 16.0, 15.721238938053098)","(26.0, 34.0, 32.45652173913044)","(4.2, 4.7, 4.694208494208494)","(31.0, 44.0, 42.753926701570684)","(11.0, 14.0, 13.807086614173228)","(51.0, 75.0, 74.2741935483871)","(21.0, 29.0, 28.386138613861387)"
04-01-2023 14:24:55.072919,"(2.8, 3.3, 3.2604477611940297)","(3.7, 4.2, 4.104265632573921)","(12.0, 16.5, 15.725225225225225)","(26.0, 34.0, 32.4468085106383)","(4.2, 4.8, 4.6980544747081705)","(31.0, 44.0, 42.757894736842104)","(11.0, 14.0, 13.806451612903226)","(51.0, 75.0, 74.2741935483871)","(21.0, 29.0, 28.28125)"
04-01-2023 14:24:56.345370,"(2.8, 3.3, 3.2676136363636363)","(3.7, 4.2, 4.055754475703325)","(12.0, 16.5, 15.73469387755102)","(26.0, 34.0, 32.463157894736845)","(4.2, 4.8, 4.700757575757576)","(31.0, 44.0, 42.760416666666664)","(11.0, 14.0, 13.844827586206897)","(51.0, 75.0, 74.21875)","(21.0, 29.0, 28.61111111111111)"
04-01-2023 14:24:57.591905,"(2.8, 3.35, 3.338785046728972)","(3.7, 4.2, 4.055754475703325)","(12.0, 16.5, 15.545364891518737)","(26.0, 34.0, 32.37777777777778)","(4.2, 4.8, 4.682608695652174)","(31.0, 44.0, 42.766839378238345)","(11.0, 14.0, 13.84873949579832)","(51.0, 75.0, 72.61904761904762)","(21.0, 29.0, 28.62162162162162)"
04-01-2023 14:24:58.855716,"(2.8, 3.35, 3.3350453172205436)","(3.7, 4.2, 4.055365587486358)","(12.0, 15.5, 14.740819209039548)","(26.0, 34.0, 32.19753086419753)","(4.2, 4.7, 4.672727272727273)","(31.0, 44.0, 42.82178217821782)","(11.0, 14.0, 14.092592592592593)","(51.0, 75.0, 73.14814814814815)","(21.0, 29.0, 27.444444444444443)"
04-01-2023 14:25:00.126564,"(2.8, 3.35, 3.3263779527559056)","(3.7, 4.2, 4.057236363636363)","(12.0, 15.0, 14.734397677793904)","(26.0, 34.0, 32.333333333333336)","(4.2, 4.7, 4.718181818181819)","(31.0, 44.0, 42.82178217821782)","(11.0, 14.5, 14.107758620689655)","(51.0, 75.0, 73.14814814814815)","(21.0, 29.0, 27.07547169811321)"
04-01-2023 14:25:01.312643,"(2.8, 3.35, 3.3263779527559056)","(3.7, 4.2, 4.057424297701568)","(12.0, 15.0, 14.748872180451128)","(26.0, 34.0, 32.31325301204819)","(4.2, 4.8, 4.726190476190476)","(31.0, 44.0, 42.84466019417476)","(11.0, 14.5, 14.135964912280702)","(51.0, 75.0, 73.27586206896552)","(21.0, 28.0, 27.037735849056602)"
04-01-2023 14:25:02.508374,"(2.8, 3.35, 3.325943396226415)","(3.7, 4.2, 4.1021912350597605)","(12.0, 15.0, 14.745283018867925)","(26.0, 34.0, 32.31325301204819)","(4.2, 4.8, 4.715068493150685)","(31.0, 44.0, 42.84466019417476)","(11.0, 14.5, 14.125)","(51.0, 75.0, 73.27586206896552)","(21.0, 28.0, 27.037735849056602)"
04-01-2023 14:25:04.035153,"(2.8, 3.35, 3.3298418972332016)","(3.7, 4.2, 4.104072620215898)","(12.0, 15.0, 14.745283018867925)","(26.0, 34.0, 32.31325301204819)","(4.2, 4.8, 4.658208955223881)","(31.0, 44.0, 42.84466019417476)","(11.0, 14.5, 14.154867256637168)","(51.0, 75.0, 72.91666666666667)","(21.0, 28.0, 27.037735849056602)"
04-01-2023 14:25:05.771157,"(2.8, 3.35, 3.3251101321585903)","(3.7, 4.2, 4.114910362920857)","(12.0, 15.0, 14.758928571428571)","(26.0, 34.0, 32.58585858585859)","(4.2, 4.7, 4.691082802547771)","(31.0, 44.0, 42.97854077253219)","(11.0, 14.5, 14.195)","(51.0, 75.0, 72.41935483870968)","(21.0, 28.0, 27.184)"
04-01-2023 14:25:07.058600,"(2.8, 3.35, 3.3251101321585903)","(3.7, 4.2, 4.114910362920857)","(12.0, 15.0, 14.764664804469273)","(26.0, 34.0, 32.84285714285714)","(4.2, 4.7, 4.781034482758621)","(31.0, 44.0, 43.05179282868526)","(11.0, 14.5, 14.221238938053098)","(51.0, 75.0, 73.33333333333333)","(21.0, 28.0, 27.389221556886227)"
04-01-2023 14:25:08.306636,"(2.8, 3.25, 3.234372367312553)","(3.7, 4.2, 4.130259365994236)","(12.0, 15.0, 14.787556904400606)","(26.0, 34.0, 32.86131386861314)","(4.2, 4.8, 4.783388704318937)","(31.0, 44.0, 43.156028368794324)","(11.0, 14.5, 14.221238938053098)","(51.0, 75.0, 73.52272727272727)","(21.0, 28.0, 27.389221556886227)"
04-01-2023 14:25:09.549845,"(2.8, 3.25, 3.2355555555555555)","(3.7, 4.2, 4.125168183616937)","(12.0, 15.0, 14.787556904400606)","(26.0, 34.0, 32.86131386861314)","(4.2, 4.8, 4.783388704318937)","(31.0, 44.0, 43.156028368794324)","(11.0, 14.5, 14.396825396825397)","(51.0, 75.0, 73.52272727272727)","(21.0, 28.0, 27.389221556886227)"
04-01-2023 14:25:10.826035,"(2.8, 3.25, 3.2368915456874467)","(3.7, 4.2, 4.129526671675432)","(12.0, 15.0, 14.788432267884323)","(26.0, 34.0, 32.86764705882353)","(4.2, 4.8, 4.783498349834983)","(31.0, 44.0, 43.11643835616438)","(11.0, 14.5, 14.25)","(51.0, 75.0, 73.08823529411765)","(21.0, 28.0, 27.413793103448278)"
04-01-2023 14:25:12.095717,"(2.8, 3.25, 3.237795275590551)","(3.7, 4.2, 4.129193487315411)","(12.0, 15.0, 14.79021558872305)","(26.0, 34.0, 32.86764705882353)","(4.2, 4.8, 4.783498349834983)","(31.0, 44.0, 43.12027491408935)","(11.0, 14.5, 14.25)","(51.0, 75.0, 72.29166666666667)","(21.0, 28.0, 27.406779661016948)"
04-01-2023 14:25:13.405877,"(2.8, 3.25, 3.2375223613595705)","(3.7, 4.2, 4.1251999999999995)","(12.0, 15.0, 14.790562913907285)","(26.0, 34.0, 33.0)","(4.2, 4.8, 4.787540983606557)","(31.0, 44.0, 43.076388888888886)","(11.0, 14.5, 14.458333333333334)","(51.0, 75.0, 72.5)","(21.0, 28.0, 27.416666666666668)"
04-01-2023 14:25:14.624808,"(2.8, 3.25, 3.2377524143985954)","(3.7, 4.2, 4.125379090183559)","(12.0, 15.0, 14.792013311148086)","(26.0, 34.0, 33.019867549668874)","(4.2, 4.8, 4.78566037735849)","(31.0, 44.0, 43.076388888888886)","(11.0, 14.5, 14.333333333333334)","(51.0, 75.0, 72.5)","(21.0, 28.0, 27.416666666666668)"
04-01-2023 14:25:15.860309,"(2.8, 3.25, 3.236938202247191)","(3.7, 4.2, 4.125349301397206)","(12.0, 15.0, 14.791666666666666)","(26.0, 34.0, 33.019867549668874)","(4.2, 4.8, 4.78566037735849)","(31.0, 44.0, 43.076388888888886)","(11.0, 14.5, 14.188811188811188)","(51.0, 75.0, 69.71698113207547)","(21.0, 28.0, 27.416666666666668)"
04-01-2023 14:25:17.061904,"(2.8, 3.25, 3.2332793959007553)","(3.7, 4.2, 4.125349301397206)","(12.0, 15.0, 14.791666666666666)","(26.0, 34.0, 33.019867549668874)","(4.2, 4.8, 4.786476868327402)","(31.0, 44.0, 43.0795847750865)","(11.0, 15.0, 14.313725490196079)","(51.0, 70.0, 69.72222222222223)","(21.0, 28.0, 27.42622950819672)"
04-01-2023 14:25:18.289450,"(2.8, 3.25, 3.230125725338491)","(3.7, 4.2, 4.124080410607356)","(12.0, 15.0, 14.773139745916515)","(26.0, 34.0, 33.074285714285715)","(4.2, 4.8, 4.860730593607306)","(31.0, 44.0, 43.0795847750865)","(11.0, 14.5, 14.125)","(51.0, 70.0, 69.7)","(21.0, 28.0, 27.42622950819672)"
04-01-2023 14:25:19.559161,"(2.8, 3.25, 3.229555757026292)","(3.7, 4.2, 4.124080410607356)","(12.0, 15.0, 14.773139745916515)","(26.0, 34.0, 33.074285714285715)","(4.2, 4.9, 4.860730593607306)","(31.0, 44.0, 43.0795847750865)","(11.0, 14.5, 13.935714285714285)","(51.0, 70.0, 69.7)","(21.0, 28.0, 27.42622950819672)"
04-01-2023 14:25:20.822027,"(2.8, 3.25, 3.2296845124282982)","(3.7, 4.2, 4.123885077186964)","(12.0, 15.0, 14.748995983935743)","(26.0, 34.0, 33.08474576271186)","(4.2, 4.9, 4.859920634920635)","(31.0, 44.0, 43.085910652920965)","(11.0, 14.0, 13.943037974683545)","(51.0, 70.0, 69.71153846153847)","(21.0, 28.0, 27.43243243243243)"
04-01-2023 14:25:22.228134,"(2.8, 3.25, 3.231352657004831)","(3.7, 4.2, 4.125222175201015)","(12.0, 15.0, 14.71395881006865)","(26.0, 34.0, 33.08474576271186)","(4.2, 4.9, 4.864782608695652)","(31.0, 44.0, 43.05673758865248)","(11.0, 14.0, 13.938356164383562)","(51.0, 70.0, 69.71153846153847)","(21.0, 28.0, 27.132231404958677)"
04-01-2023 14:25:23.697573,"(2.8, 3.25, 3.2308151093439363)","(3.7, 4.2, 4.124228130360206)","(12.0, 15.0, 14.646892655367232)","(26.0, 34.0, 33.08474576271186)","(4.2, 4.9, 4.8371541501976285)","(31.0, 44.0, 42.8125)","(11.0, 14.0, 13.92741935483871)","(51.0, 70.0, 69.76190476190476)","(21.0, 28.0, 27.0625)"
04-01-2023 14:25:25.363223,"(2.8, 3.25, 3.2306855277475517)","(3.7, 4.2, 4.131919111816019)","(12.0, 15.0, 14.688279301745636)","(26.0, 34.0, 33.124260355029584)","(4.2, 4.9, 4.836144578313253)","(31.0, 44.0, 42.8018018018018)","(11.0, 14.0, 13.67732558139535)","(51.0, 70.0, 69.76190476190476)","(21.0, 28.0, 27.0625)"
04-01-2023 14:25:26.904941,"(2.8, 3.25, 3.2316498316498317)","(3.7, 4.2, 4.123466447097571)","(12.0, 15.0, 14.60923076923077)","(26.0, 34.0, 33.19753086419753)","(4.2, 4.9, 4.855813953488372)","(31.0, 44.0, 42.753768844221106)","(11.0, 14.0, 13.55952380952381)","(51.0, 70.0, 77.56756756756756)","(21.0, 28.0, 27.07894736842105)"
04-01-2023 14:25:28.241789,"(2.8, 3.25, 3.232150655021834)","(3.7, 4.2, 4.127535657686212)","(12.0, 15.0, 14.630813953488373)","(26.0, 34.0, 33.42056074766355)","(4.2, 4.9, 4.87223880597015)","(31.0, 44.0, 42.94915254237288)","(11.0, 14.0, 13.634868421052632)","(51.0, 80.0, 74.28571428571429)","(21.0, 28.0, 27.1796875)"
04-01-2023 14:25:29.542596,"(2.8, 3.25, 3.235803059273423)","(3.7, 4.2, 4.127979066022544)","(12.0, 15.0, 14.569256756756756)","(26.0, 34.0, 33.3921568627451)","(4.2, 4.9, 4.866558441558442)","(31.0, 44.0, 42.94468085106383)","(11.0, 14.0, 13.341517857142858)","(51.0, 80.0, 74.28571428571429)","(21.0, 28.0, 27.139344262295083)"
04-01-2023 14:25:30.873652,"(2.8, 3.25, 3.2467329545454544)","(3.7, 4.2, 4.124831932773109)","(12.0, 15.0, 14.279661016949152)","(26.0, 34.0, 33.371980676328505)","(4.2, 4.9, 4.8652733118971065)","(31.0, 44.0, 42.892857142857146)","(11.0, 13.5, 13.324766355140186)","(51.0, 80.0, 74.28571428571429)","(21.0, 28.0, 27.0625)"
04-01-2023 14:25:32.134892,"(2.8, 3.3, 3.2787104622871044)","(3.7, 4.2, 4.124546604808097)","(12.0, 15.0, 14.144781144781145)","(26.0, 34.0, 33.371980676328505)","(4.2, 4.9, 4.8652733118971065)","(31.0, 44.0, 42.892857142857146)","(11.0, 13.5, 13.32311320754717)","(51.0, 80.0, 77.6923076923077)","(21.0, 28.0, 27.0625)"
04-01-2023 14:25:33.367252,"(2.8, 3.3, 3.275071225071225)","(3.7, 4.2, 4.106384092098377)","(12.0, 15.0, 14.183279742765274)","(26.0, 34.0, 33.38461538461539)","(4.2, 4.9, 4.866300366300367)","(31.0, 44.0, 42.91228070175438)","(11.0, 13.5, 13.32596685082873)","(51.0, 80.0, 77.6923076923077)","(21.0, 28.0, 27.018691588785046)"
04-01-2023 14:25:34.660327,"(2.8, 3.3, 3.275071225071225)","(3.7, 4.2, 4.106230366492146)","(12.0, 15.0, 14.164473684210526)","(26.0, 34.0, 33.46739130434783)","(4.2, 4.9, 4.861774744027304)","(31.0, 44.0, 42.91228070175438)","(11.0, 13.5, 13.288235294117648)","(51.0, 80.0, 76.25)","(21.0, 28.0, 26.90625)"
04-01-2023 14:25:36.002895,"(2.8, 3.3, 3.275071225071225)","(3.7, 4.2, 4.106230366492146)","(12.0, 15.0, 14.164473684210526)","(26.0, 34.0, 33.62303664921466)","(4.2, 4.9, 4.894845360824743)","(31.0, 44.0, 42.99186991869919)","(11.0, 13.5, 13.34)","(51.0, 80.0, 77.77777777777777)","(21.0, 28.0, 27.0625)"
04-01-2023 14:25:37.332133,"(2.8, 3.3, 3.28838141025641)","(3.7, 4.1, 4.061538461538461)","(12.0, 15.0, 14.663841807909604)","(26.0, 34.0, 33.91358024691358)","(4.2, 4.9, 4.914003944773176)","(31.0, 44.0, 42.95964125560538)","(11.0, 13.5, 13.436915887850468)","(51.0, 80.0, 77.11864406779661)","(21.0, 28.0, 27.333333333333332)"
04-01-2023 14:25:38.613341,"(2.8, 3.35, 3.34)","(3.7, 3.95, 3.872307001795332)","(12.0, 15.0, 14.684350132625994)","(26.0, 34.0, 34.9059829059829)","(4.2, 5.0, 4.920964749536179)","(31.0, 44.0, 42.8041237113402)","(11.0, 13.5, 13.284722222222221)","(51.0, 80.0, 77.5)","(21.0, 28.0, 27.221374045801525)"
04-01-2023 14:25:39.882362,"(2.9, 3.35, 3.3371866295264625)","(3.7, 3.9, 3.873611111111111)","(12.0, 15.0, 14.703241895261845)","(26.0, 36.0, 34.99212598425197)","(4.2, 5.0, 4.929096989966555)","(31.0, 44.0, 42.857142857142854)","(12.0, 13.5, 13.346938775510203)","(61.0, 80.0, 77.53623188405797)","(21.0, 28.0, 27.04225352112676)"
04-01-2023 14:25:41.179675,"(2.9, 3.4, 3.3670068027210887)","(3.7, 3.9, 3.873479561316052)","(12.0, 15.0, 14.7025)","(26.0, 36.0, 35.2289156626506)","(4.2, 5.0, 4.932692307692308)","(31.0, 44.0, 42.857142857142854)","(12.0, 13.5, 13.351485148514852)","(61.0, 80.0, 77.53623188405797)","(21.0, 28.0, 26.68944099378882)"
04-01-2023 14:25:42.442745,"(2.9, 3.4, 3.3692307692307693)","(3.7, 3.9, 3.8353664416586306)","(12.0, 15.0, 14.69949494949495)","(26.0, 36.0, 35.23353293413174)","(4.2, 5.0, 4.949433106575964)","(31.0, 44.0, 42.86274509803921)","(12.0, 13.5, 13.357142857142858)","(61.0, 80.0, 77.53623188405797)","(21.0, 27.0, 26.615384615384617)"
04-01-2023 14:25:43.632113,"(2.9, 3.4, 3.336)","(3.7, 3.95, 3.8310344827586205)","(13.0, 15.0, 14.722610722610723)","(26.0, 36.0, 35.391891891891895)","(4.2, 5.0, 4.9617495711835335)","(31.0, 44.0, 42.945454545454545)","(12.0, 13.5, 13.57258064516129)","(61.0, 80.0, 77.84810126582279)","(21.0, 27.0, 26.539473684210527)"
04-01-2023 14:25:44.858185,"(2.9, 3.4, 3.381941309255079)","(3.7, 3.85, 3.8310344827586205)","(13.0, 15.0, 14.722610722610723)","(26.0, 36.0, 35.40136054421769)","(4.2, 5.0, 4.97070707070707)","(31.0, 44.0, 42.945454545454545)","(12.0, 14.0, 13.626470588235295)","(61.0, 80.0, 77.84810126582279)","(21.0, 27.0, 26.595375722543352)"
04-01-2023 14:25:46.141851,"(2.9, 3.4, 3.363470319634703)","(3.7, 3.95, 3.814807692307692)","(13.0, 15.0, 14.724537037037036)","(26.0, 36.0, 35.4054054054054)","(4.2, 5.0, 4.9714285714285715)","(31.0, 44.0, 42.95022624434389)","(12.0, 14.0, 13.416666666666666)","(61.0, 80.0, 77.84810126582279)","(21.0, 27.0, 26.65277777777778)"
04-01-2023 14:25:47.447176,"(2.9, 3.4, 3.3724264705882354)","(3.7, 3.95, 3.8009803921568626)","(13.0, 15.0, 14.729314420803782)","(26.0, 36.0, 35.333333333333336)","(4.2, 5.0, 5.0717647058823525)","(31.0, 44.0, 42.95890410958904)","(12.0, 13.5, 13.560402684563758)","(61.0, 80.0, 77.88461538461539)","(21.0, 27.0, 26.623931623931625)"
04-01-2023 14:25:48.710031,"(2.9, 3.4, 3.380964467005076)","(3.7, 3.85, 3.80078125)","(13.0, 15.0, 14.848314606741573)","(26.0, 36.0, 35.609756097560975)","(4.2, 5.1, 5.082649842271293)","(31.0, 44.0, 43.02564102564103)","(12.0, 14.0, 13.667539267015707)","(61.0, 80.0, 78.33333333333333)","(21.0, 27.0, 27.105263157894736)"
04-01-2023 14:25:49.990137,"(2.9, 3.4, 3.3934540389972145)","(3.7, 3.85, 3.817013888888889)","(13.0, 15.0, 14.858381502890174)","(26.0, 36.0, 36.07843137254902)","(4.2, 5.1, 5.092753623188406)","(31.0, 44.0, 43.04347826086956)","(12.0, 14.0, 13.965753424657533)","(61.0, 80.0, 78.4375)","(21.0, 28.0, 27.206611570247933)"
04-01-2023 14:25:51.541523,"(2.9, 3.45, 3.425779376498801)","(3.7, 3.85, 3.771505376344086)","(13.0, 15.0, 14.854885057471265)","(26.0, 38.0, 36.743589743589745)","(4.2, 5.1, 5.095149253731343)","(31.0, 44.0, 43.04347826086956)","(12.0, 14.0, 13.96376811594203)","(61.0, 80.0, 78.4375)","(21.0, 28.0, 27.18421052631579)"
04-01-2023 14:25:53.145486,"(2.9, 3.45, 3.327358490566038)","(3.7, 3.8, 3.7633720930232557)","(13.0, 15.0, 14.857971014492753)","(26.0, 38.0, 36.657534246575345)","(4.2, 5.1, 5.095149253731343)","(31.0, 44.0, 43.18226600985221)","(12.0, 14.0, 13.984375)","(61.0, 80.0, 78.4375)","(21.0, 28.0, 27.44311377245509)"
04-01-2023 14:25:54.384192,"(2.9, 3.35, 3.327358490566038)","(3.7, 3.8, 3.7761363636363634)","(13.0, 15.0, 14.85919540229885)","(26.0, 38.0, 36.67567567567568)","(4.2, 5.1, 5.094222222222222)","(31.0, 44.0, 43.18627450980392)","(12.0, 14.0, 13.944444444444445)","(61.0, 80.0, 79.41176470588235)","(21.0, 28.0, 27.446428571428573)"
04-01-2023 14:25:55.629145,"(2.9, 3.35, 3.347916666666667)","(3.6, 3.8, 3.7818965517241376)","(13.0, 15.0, 14.85919540229885)","(26.0, 38.0, 36.67567567567568)","(4.2, 5.1, 5.094222222222222)","(31.0, 44.0, 43.18627450980392)","(12.0, 14.0, 13.895833333333334)","(61.0, 80.0, 79.41176470588235)","(21.0, 28.0, 27.446428571428573)"
04-01-2023 14:25:56.910395,"(2.9, 3.45, 3.4149532710280375)","(3.6, 3.75, 3.7296610169491524)","(13.0, 15.0, 14.857142857142858)","(26.0, 38.0, 36.04347826086956)","(4.2, 5.1, 5.0925714285714285)","(31.0, 44.0, 43.198019801980195)","(12.0, 14.0, 13.941176470588236)","(61.0, 80.0, 79.41176470588235)","(21.0, 28.0, 27.446428571428573)"
04-01-2023 14:25:58.175445,"(2.9, 3.45, 3.414516129032258)","(3.6, 3.85, 3.706081081081081)","(13.0, 15.0, 14.867867867867869)","(26.0, 38.0, 35.975903614457835)","(4.2, 5.1, 5.0964285714285715)","(31.0, 44.0, 43.198019801980195)","(12.0, 14.0, 13.941176470588236)","(61.0, 80.0, 79.41176470588235)","(21.0, 28.0, 27.198275862068964)"
