,Wuanita Rose,Safety Sam,Belle Royale,Rutland Bam,Okay Boomer,Lucy Mac,Kenzis Blaze,Werina Shadow
12-01-2023 17:40:30.472507,"(12.0, 17.0, 16.5)","(11.0, 21.0, 19.235294117647058)","(9.0, 12.5, 12.075757575757576)","(10.0, 14.0, 13.481481481481481)","(1.4, 1.6, 1.5885714285714287)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.5, 16.625)"
12-01-2023 17:40:31.561462,"(12.0, 17.0, 16.5)","(11.0, 21.0, 19.235294117647058)","(9.0, 12.5, 12.075757575757576)","(10.0, 14.0, 13.578947368421053)","(1.4, 1.6, 1.5950000000000002)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.0, 16.3)"
12-01-2023 17:40:32.743442,"(12.0, 17.0, 16.5)","(11.0, 21.0, 19.47222222222222)","(9.0, 12.5, 12.075757575757576)","(10.0, 14.0, 13.789473684210526)","(1.4, 1.6, 1.59)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.0, 16.625)"
12-01-2023 17:40:33.942641,"(12.0, 17.0, 16.5)","(11.0, 21.0, 19.47222222222222)","(9.0, 12.5, 12.075757575757576)","(10.0, 14.0, 13.789473684210526)","(1.4, 1.6, 1.5950943396226416)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.0, 16.545454545454547)"
12-01-2023 17:40:35.163684,"(12.0, 17.0, 16.5)","(11.0, 21.0, 20.02777777777778)","(9.0, 12.5, 12.075757575757576)","(10.0, 14.0, 13.636363636363637)","(1.4, 1.6, 1.6072222222222223)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 17.0, 16.416666666666668)"
12-01-2023 17:40:36.313185,"(12.0, 17.0, 16.5)","(11.0, 21.0, 20.02777777777778)","(9.0, 12.5, 12.075757575757576)","(10.0, 14.0, 13.636363636363637)","(1.4, 1.61, 1.6072222222222223)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 74.54545454545455)","(10.0, 16.5, 16.416666666666668)"
12-01-2023 17:40:37.540074,"(12.0, 17.0, 16.48780487804878)","(11.0, 21.0, 19.6875)","(9.0, 12.5, 12.03125)","(10.0, 14.0, 13.678571428571429)","(1.4, 1.61, 1.6086206896551725)","(21.0, 46.0, 45.80952380952381)","(31.0, 75.0, 74.54545454545455)","(10.0, 16.5, 16.275)"
12-01-2023 17:40:38.797383,"(12.0, 17.0, 16.5)","(11.0, 21.0, 19.6875)","(9.0, 12.5, 12.045454545454545)","(10.0, 14.0, 13.692307692307692)","(1.4, 1.62, 1.5926829268292684)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 73.07692307692308)","(10.0, 16.5, 16.416666666666668)"
12-01-2023 17:40:40.005643,"(12.0, 17.0, 16.555555555555557)","(11.0, 21.0, 19.875)","(9.0, 12.5, 12.106060606060606)","(10.0, 14.0, 13.692307692307692)","(1.4, 1.62, 1.58)","(21.0, 48.0, 47.714285714285715)","(31.0, 75.0, 73.07692307692308)","(10.0, 16.5, 16.42105263157895)"
12-01-2023 17:40:41.171761,"(12.0, 17.0, 16.555555555555557)","(12.0, 21.0, 20.5)","(9.0, 12.5, 12.106060606060606)","(10.0, 14.0, 13.692307692307692)","(1.45, 1.59, 1.5986363636363636)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.5, 15.875)"
12-01-2023 17:40:42.325364,"(12.0, 17.0, 15.75)","(12.0, 21.0, 19.666666666666668)","(9.0, 11.5, 11.0)","(10.0, 14.0, 13.142857142857142)","(1.45, 1.64, 1.5925)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.0, 15.875)"
12-01-2023 17:40:43.508918,"(12.0, 17.0, 15.75)","(12.0, 21.0, 19.333333333333332)","(9.0, 11.5, 10.6)","(10.0, 14.0, 12.6)","(1.45, 1.62, 1.6158823529411765)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.0, 15.875)"
12-01-2023 17:40:44.682743,"(12.0, 17.0, 15.75)","(12.0, 21.0, 19.653846153846153)","(9.0, 11.5, 10.75)","(10.0, 14.0, 13.066666666666666)","(1.45, 1.63, 1.6064285714285715)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.0, 15.875)"
12-01-2023 17:40:45.844704,"(12.0, 17.0, 16.047619047619047)","(12.0, 20.0, 19.785714285714285)","(9.0, 11.5, 11.147058823529411)","(10.0, 14.0, 13.222222222222221)","(1.45, 1.61, 1.60375)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.0, 16.166666666666668)"
12-01-2023 17:40:46.965349,"(12.0, 17.0, 16.285714285714285)","(12.0, 19.0, 18.074074074074073)","(9.0, 11.5, 11.19047619047619)","(10.0, 14.0, 13.481481481481481)","(1.45, 1.61, 1.606875)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:48.022744,"(12.0, 17.0, 16.285714285714285)","(12.0, 18.5, 17.5)","(9.0, 11.5, 11.307692307692308)","(10.0, 14.0, 13.52)","(1.45, 1.61, 1.606875)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:49.162562,"(12.0, 17.0, 16.285714285714285)","(12.0, 18.0, 17.7)","(9.0, 11.5, 11.25)","(10.0, 14.0, 13.52)","(1.45, 1.61, 1.6066666666666667)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 74.47368421052632)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:50.324293,"(12.0, 17.0, 16.347826086956523)","(12.0, 18.5, 18.0)","(9.0, 11.5, 11.25)","(10.0, 14.0, 13.52)","(1.45, 1.61, 1.6128)","(26.0, 48.0, 47.666666666666664)","(41.0, 75.0, 78.2)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:51.388353,"(12.0, 17.0, 16.42105263157895)","(12.0, 18.5, 17.7)","(9.0, 11.5, 10.966666666666667)","(10.0, 14.0, 13.52)","(1.45, 1.62, 1.6128)","(26.0, 48.0, 47.666666666666664)","(41.0, 80.0, 78.2)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:52.430900,"(12.0, 17.0, 16.470588235294116)","(12.0, 18.0, 16.333333333333332)","(9.0, 11.5, 10.911764705882353)","(10.0, 14.0, 13.428571428571429)","(1.45, 1.63, 1.627)","(26.0, 48.0, 47.666666666666664)","(41.0, 80.0, 77.6923076923077)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:53.556443,"(12.0, 17.0, 16.4375)","(12.0, 18.0, 15.727272727272727)","(9.0, 11.5, 11.296296296296296)","(10.0, 14.0, 13.428571428571429)","(1.45, 1.63, 1.617727272727273)","(26.0, 48.0, 47.666666666666664)","(41.0, 80.0, 77.6923076923077)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:54.672134,"(12.0, 17.0, 16.4375)","(12.0, 18.0, 16.73076923076923)","(9.0, 11.5, 11.296296296296296)","(10.0, 14.0, 13.428571428571429)","(1.45, 1.62, 1.6169444444444445)","(26.0, 48.0, 47.2)","(41.0, 80.0, 72.0)","(10.0, 16.5, 16.0)"
12-01-2023 17:40:55.731738,"(12.0, 17.0, 16.53846153846154)","(12.0, 17.5, 17.166666666666668)","(9.0, 11.5, 11.333333333333334)","(10.0, 14.0, 13.615384615384615)","(1.45, 1.62, 1.6182352941176472)","(26.0, 48.0, 47.2)","(41.0, 80.0, 77.33333333333333)","(10.0, 16.5, 16.0)"
12-01-2023 17:40:56.898623,"(12.0, 17.0, 16.53846153846154)","(12.0, 17.5, 17.166666666666668)","(9.0, 11.5, 11.296296296296296)","(10.0, 14.0, 13.666666666666666)","(1.45, 1.62, 1.6179310344827587)","(26.0, 48.0, 46.666666666666664)","(41.0, 80.0, 75.6896551724138)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:58.008233,"(12.0, 17.0, 16.53846153846154)","(12.0, 17.5, 17.25)","(9.0, 11.5, 11.296296296296296)","(10.0, 14.0, 13.615384615384615)","(1.45, 1.62, 1.6179310344827587)","(26.0, 50.0, 46.666666666666664)","(41.0, 85.0, 77.33333333333333)","(10.0, 16.5, 16.3125)"
12-01-2023 17:40:59.166537,"(12.0, 17.0, 16.53846153846154)","(12.0, 17.5, 16.875)","(9.0, 11.5, 11.272727272727273)","(10.0, 14.0, 13.538461538461538)","(1.45, 1.62, 1.6489772727272727)","(26.0, 50.0, 46.666666666666664)","(41.0, 80.0, 77.14285714285714)","(10.0, 16.5, 16.166666666666668)"
12-01-2023 17:41:00.289467,"(12.0, 17.0, 16.5)","(12.0, 18.0, 16.875)","(9.0, 11.5, 11.25)","(10.0, 14.0, 13.357142857142858)","(1.45, 1.65, 1.649738219895288)","(26.0, 50.0, 48.51851851851852)","(41.0, 80.0, 75.35714285714286)","(10.0, 16.5, 16.77777777777778)"
12-01-2023 17:41:01.355854,"(12.0, 17.0, 16.615384615384617)","(12.0, 18.0, 17.0)","(9.0, 11.5, 11.15)","(10.0, 13.5, 13.178571428571429)","(1.45, 1.65, 1.6486633663366335)","(26.0, 50.0, 48.0)","(41.0, 85.0, 77.14285714285714)","(10.0, 17.0, 16.0)"
12-01-2023 17:41:02.473481,"(12.0, 17.0, 16.615384615384617)","(12.0, 18.0, 16.94736842105263)","(9.0, 11.5, 11.125)","(10.0, 13.5, 13.295454545454545)","(1.45, 1.65, 1.6483812010443863)","(26.0, 50.0, 48.333333333333336)","(41.0, 80.0, 77.14285714285714)","(10.0, 17.0, 15.428571428571429)"
12-01-2023 17:41:03.592826,"(12.0, 17.0, 16.571428571428573)","(12.0, 18.0, 17.166666666666668)","(9.0, 11.5, 11.125)","(10.0, 13.5, 13.295454545454545)","(1.45, 1.65, 1.6291176470588233)","(26.0, 50.0, 45.75)","(41.0, 80.0, 73.33333333333333)","(10.0, 16.5, 15.4)"
12-01-2023 17:41:04.734227,"(12.0, 17.0, 16.571428571428573)","(12.0, 18.0, 17.2)","(9.0, 11.5, 11.24)","(10.0, 13.5, 13.411764705882353)","(1.45, 1.63, 1.6158823529411765)","(26.0, 46.0, 45.42857142857143)","(41.0, 85.0, 74.28571428571429)","(10.0, 16.0, 15.5625)"
12-01-2023 17:41:05.811820,"(12.0, 17.0, 16.7)","(12.0, 18.0, 16.94736842105263)","(9.0, 11.5, 11.24)","(10.0, 13.5, 13.411764705882353)","(1.45, 1.63, 1.6112)","(26.0, 46.0, 45.0)","(41.0, 80.0, 73.75)","(10.0, 16.0, 15.857142857142858)"
12-01-2023 17:41:07.009730,"(12.0, 17.0, 16.77777777777778)","(12.0, 18.0, 16.941176470588236)","(9.0, 11.5, 11.157894736842104)","(10.0, 14.0, 13.512820512820513)","(1.45, 1.63, 1.6027659574468085)","(26.0, 46.0, 47.25)","(41.0, 85.0, 76.0)","(10.0, 16.0, 15.857142857142858)"
12-01-2023 17:41:08.155645,"(12.0, 17.0, 16.736842105263158)","(12.0, 19.0, 18.16)","(9.0, 11.5, 11.0)","(10.0, 14.0, 13.1)","(1.45, 1.61, 1.6745454545454546)","(26.0, 48.0, 43.03225806451613)","(41.0, 80.0, 74.28571428571429)","(10.0, 16.0, 14.428571428571429)"
12-01-2023 17:41:09.290223,"(12.0, 16.5, 15.916666666666666)","(12.0, 18.0, 17.857142857142858)","(9.0, 11.0, 10.828125)","(10.0, 13.5, 13.107142857142858)","(1.45, 1.68, 1.67)","(26.0, 50.0, 41.142857142857146)","(41.0, 80.0, 74.28571428571429)","(10.0, 14.5, 14.461538461538462)"
12-01-2023 17:41:10.405645,"(12.0, 16.5, 15.884615384615385)","(12.0, 18.0, 17.076923076923077)","(9.0, 11.0, 10.82258064516129)","(10.0, 13.5, 13.107142857142858)","(1.45, 1.69, 1.6741666666666666)","(26.0, 48.0, 40.8)","(41.0, 80.0, 74.28571428571429)","(10.0, 14.5, 14.461538461538462)"
12-01-2023 17:41:11.495580,"(12.0, 16.5, 15.884615384615385)","(12.0, 17.0, 16.59090909090909)","(9.0, 11.0, 10.82258064516129)","(10.0, 13.5, 13.107142857142858)","(1.45, 1.69, 1.6856043956043956)","(26.0, 48.0, 40.666666666666664)","(41.0, 80.0, 74.28571428571429)","(10.0, 14.5, 14.444444444444445)"
12-01-2023 17:41:12.620814,"(12.0, 16.5, 15.685185185185185)","(12.0, 17.0, 16.516129032258064)","(9.0, 11.0, 10.792682926829269)","(10.0, 13.5, 13.107142857142858)","(1.45, 1.69, 1.686)","(26.0, 48.0, 40.666666666666664)","(41.0, 80.0, 74.28571428571429)","(10.0, 14.5, 14.444444444444445)"
12-01-2023 17:41:13.820795,"(12.0, 16.5, 15.685185185185185)","(12.0, 17.0, 16.3125)","(9.0, 11.0, 11.01063829787234)","(10.0, 13.5, 13.048387096774194)","(1.45, 1.69, 1.6842857142857142)","(26.0, 48.0, 41.75)","(41.0, 80.0, 73.33333333333333)","(10.0, 14.5, 14.428571428571429)"
12-01-2023 17:41:14.969918,"(12.0, 16.0, 15.944444444444445)","(12.0, 16.0, 15.875)","(9.0, 11.5, 11.057692307692308)","(10.0, 13.5, 13.075757575757576)","(1.45, 1.69, 1.6853846153846153)","(26.0, 48.0, 39.666666666666664)","(41.0, 80.0, 73.0)","(10.0, 14.5, 14.40909090909091)"
12-01-2023 17:41:16.077526,"(12.0, 16.5, 15.921052631578947)","(12.0, 16.0, 15.75)","(9.0, 11.5, 11.017857142857142)","(10.0, 13.5, 12.94)","(1.45, 1.69, 1.6949295774647888)","(26.0, 48.0, 41.529411764705884)","(41.0, 75.0, 78.84615384615384)","(10.0, 14.5, 14.088235294117647)"
12-01-2023 17:41:17.230633,"(12.0, 16.0, 15.944444444444445)","(12.0, 16.0, 15.444444444444445)","(9.0, 11.5, 11.202380952380953)","(10.0, 13.5, 12.94)","(1.45, 1.7, 1.6949999999999998)","(26.0, 48.0, 41.529411764705884)","(41.0, 80.0, 76.25)","(10.0, 14.5, 14.0)"
12-01-2023 17:41:18.350736,"(12.0, 16.0, 15.681818181818182)","(12.0, 16.0, 15.444444444444445)","(9.0, 11.5, 11.202380952380953)","(10.0, 13.5, 12.916666666666666)","(1.4, 1.71, 1.7033333333333334)","(26.0, 48.0, 41.75)","(41.0, 80.0, 69.35483870967742)","(10.0, 14.5, 13.916666666666666)"
12-01-2023 17:41:19.486951,"(12.0, 16.0, 15.681818181818182)","(12.0, 16.0, 15.214285714285714)","(9.0, 11.5, 11.34)","(10.0, 13.5, 12.916666666666666)","(1.4, 1.71, 1.6978571428571427)","(26.0, 48.0, 39.666666666666664)","(41.0, 80.0, 69.35483870967742)","(10.0, 14.0, 13.916666666666666)"
12-01-2023 17:41:20.549295,"(12.0, 16.0, 15.681818181818182)","(12.0, 16.0, 15.214285714285714)","(9.0, 11.5, 11.34)","(10.0, 13.5, 12.916666666666666)","(1.4, 1.7, 1.683076923076923)","(26.0, 48.0, 39.23076923076923)","(41.0, 80.0, 69.35483870967742)","(10.0, 14.0, 13.916666666666666)"
12-01-2023 17:41:21.708193,"(12.0, 16.0, 15.681818181818182)","(12.0, 16.0, 15.307692307692308)","(9.0, 11.5, 11.555555555555555)","(10.0, 13.5, 12.916666666666666)","(1.4, 1.7, 1.6875)","(26.0, 46.0, 38.94117647058823)","(41.0, 80.0, 69.35483870967742)","(10.0, 14.0, 13.916666666666666)"
12-01-2023 17:41:22.851475,"(12.0, 16.0, 15.681818181818182)","(12.0, 15.5, 15.307692307692308)","(9.0, 12.0, 11.672131147540984)","(10.0, 13.5, 12.916666666666666)","(1.4, 1.7, 1.6830578512396694)","(26.0, 46.0, 38.6)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.0, 13.916666666666666)"
12-01-2023 17:41:23.977964,"(12.0, 16.5, 16.453488372093023)","(12.0, 15.5, 15.1875)","(9.0, 12.0, 11.672131147540984)","(10.0, 13.5, 13.088235294117647)","(1.4, 1.69, 1.689142857142857)","(26.0, 44.0, 39.09090909090909)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.0, 13.916666666666666)"
12-01-2023 17:41:25.024222,"(12.0, 16.5, 16.476190476190474)","(12.0, 15.5, 15.014285714285714)","(9.0, 12.0, 11.672131147540984)","(10.0, 13.5, 13.088235294117647)","(1.4, 1.69, 1.6854166666666666)","(26.0, 44.0, 39.6)","(41.0, 80.0, 71.08108108108108)","(10.0, 14.0, 14.340909090909092)"
12-01-2023 17:41:26.192629,"(12.0, 16.5, 16.391304347826086)","(12.0, 15.5, 14.911764705882353)","(9.0, 12.0, 11.47)","(10.0, 13.5, 13.175)","(1.4, 1.69, 1.6854166666666666)","(26.0, 42.0, 39.23076923076923)","(41.0, 80.0, 70.57142857142857)","(10.0, 14.5, 14.333333333333334)"
12-01-2023 17:41:27.311877,"(12.0, 16.5, 16.391304347826086)","(12.0, 15.0, 14.8)","(9.0, 11.5, 11.38888888888889)","(10.0, 13.5, 13.175)","(1.4, 1.69, 1.6918181818181817)","(26.0, 42.0, 40.285714285714285)","(41.0, 80.0, 71.29032258064517)","(10.0, 14.5, 14.333333333333334)"
12-01-2023 17:41:28.366894,"(12.0, 17.0, 16.363636363636363)","(12.0, 15.0, 14.736842105263158)","(9.0, 11.5, 11.144444444444444)","(10.0, 13.5, 13.175)","(1.4, 1.7, 1.6981538461538461)","(26.0, 42.0, 40.285714285714285)","(41.0, 80.0, 71.29032258064517)","(10.0, 14.5, 14.26086956521739)"
12-01-2023 17:41:29.558720,"(12.0, 17.0, 16.285714285714285)","(12.0, 15.0, 14.565217391304348)","(9.0, 11.5, 11.043859649122806)","(10.0, 13.5, 13.166666666666666)","(1.4, 1.7, 1.69625)","(26.0, 42.0, 40.0)","(41.0, 80.0, 70.57142857142857)","(10.0, 14.5, 14.26086956521739)"
12-01-2023 17:41:30.706061,"(12.0, 16.5, 16.4)","(12.0, 15.0, 14.66)","(9.0, 11.5, 11.142857142857142)","(10.0, 13.5, 13.11111111111111)","(1.4, 1.7, 1.6874545454545453)","(26.0, 42.0, 39.0)","(41.0, 80.0, 71.29032258064517)","(10.0, 14.5, 13.9875)"
12-01-2023 17:41:31.874170,"(12.0, 16.5, 16.416666666666668)","(12.0, 15.0, 14.6875)","(9.0, 11.5, 11.087301587301587)","(10.0, 13.5, 13.11111111111111)","(1.4, 1.69, 1.6815887850467288)","(26.0, 42.0, 47.027027027027025)","(41.0, 80.0, 71.0)","(10.0, 14.0, 14.347826086956522)"
12-01-2023 17:41:33.220550,"(12.0, 17.0, 16.444444444444443)","(12.0, 15.0, 14.722222222222221)","(9.0, 11.5, 11.087301587301587)","(10.0, 13.5, 13.11111111111111)","(1.4, 1.69, 1.6773417721518986)","(26.0, 48.0, 46.42857142857143)","(41.0, 80.0, 70.83333333333333)","(10.0, 14.5, 14.347826086956522)"
12-01-2023 17:41:34.386168,"(12.0, 16.5, 16.444444444444443)","(12.0, 15.0, 14.612903225806452)","(9.0, 11.5, 11.123188405797102)","(10.0, 13.5, 13.033333333333333)","(1.4, 1.68, 1.6833333333333333)","(26.0, 50.0, 46.0)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.28)"
12-01-2023 17:41:35.778513,"(12.0, 16.5, 16.458333333333332)","(12.0, 15.0, 14.612903225806452)","(9.0, 11.5, 11.117647058823529)","(10.0, 13.5, 13.344444444444445)","(1.4, 1.69, 1.7036842105263157)","(26.0, 50.0, 46.21052631578947)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.347826086956522)"
12-01-2023 17:41:37.002052,"(12.0, 16.5, 16.458333333333332)","(12.0, 15.0, 14.612903225806452)","(9.0, 11.5, 11.051724137931034)","(10.0, 13.5, 13.310126582278482)","(1.4, 1.71, 1.6958730158730158)","(26.0, 50.0, 47.806451612903224)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.347826086956522)"
12-01-2023 17:41:38.153749,"(12.0, 16.5, 16.444444444444443)","(12.0, 15.0, 14.52)","(9.0, 11.5, 11.051724137931034)","(10.0, 13.5, 13.310126582278482)","(1.4, 1.7, 1.6956666666666667)","(26.0, 48.0, 47.82352941176471)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.347826086956522)"
12-01-2023 17:41:39.286878,"(12.0, 16.5, 16.444444444444443)","(12.0, 15.0, 14.52)","(9.0, 11.5, 11.035714285714286)","(10.0, 13.5, 13.310126582278482)","(1.4, 1.7, 1.6918421052631578)","(26.0, 48.0, 47.82352941176471)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.347826086956522)"
12-01-2023 17:41:40.488795,"(12.0, 17.0, 16.833333333333332)","(12.0, 15.0, 14.612903225806452)","(9.0, 11.5, 11.043859649122806)","(10.0, 13.5, 13.675)","(1.4, 1.7, 1.6887301587301586)","(26.0, 48.0, 41.55555555555556)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.347826086956522)"
12-01-2023 17:41:41.626289,"(12.0, 17.0, 16.727272727272727)","(12.0, 15.0, 14.52)","(9.0, 11.5, 10.977272727272727)","(10.0, 14.0, 13.581395348837209)","(1.4, 1.69, 1.67921875)","(26.0, 46.0, 43.25)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.347826086956522)"
12-01-2023 17:41:42.768135,"(12.0, 17.0, 16.727272727272727)","(12.0, 15.0, 14.52)","(9.0, 11.5, 11.03061224489796)","(10.0, 14.0, 13.581395348837209)","(1.4, 1.68, 1.6807142857142856)","(26.0, 44.0, 43.25)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.344444444444445)"
12-01-2023 17:41:43.865704,"(12.0, 17.0, 16.727272727272727)","(12.0, 15.0, 14.612903225806452)","(9.0, 11.5, 11.03061224489796)","(10.0, 14.0, 13.560975609756097)","(1.4, 1.69, 1.686619718309859)","(26.0, 44.0, 43.25)","(41.0, 80.0, 70.29411764705883)","(10.0, 14.5, 14.185714285714285)"
12-01-2023 17:41:45.029611,"(12.0, 17.0, 16.727272727272727)","(12.0, 15.0, 14.612903225806452)","(9.0, 11.5, 11.041666666666666)","(10.0, 14.0, 13.625)","(1.4, 1.69, 1.6719018404907975)","(26.0, 44.0, 40.666666666666664)","(41.0, 80.0, 69.35483870967742)","(10.0, 14.5, 14.185714285714285)"
12-01-2023 17:41:46.191799,"(12.0, 17.0, 16.727272727272727)","(12.0, 14.0, 13.907692307692308)","(9.0, 11.5, 10.988372093023255)","(10.0, 14.0, 13.625)","(1.4, 1.68, 1.6713725490196079)","(26.0, 46.0, 40.666666666666664)","(41.0, 80.0, 69.35483870967742)","(10.0, 14.5, 14.185714285714285)"
12-01-2023 17:41:47.419793,"(12.0, 17.0, 16.727272727272727)","(12.0, 14.0, 13.9296875)","(9.0, 11.5, 10.988372093023255)","(10.0, 14.0, 13.625)","(1.4, 1.68, 1.6713725490196079)","(26.0, 46.0, 40.666666666666664)","(41.0, 80.0, 71.53846153846153)","(10.0, 14.5, 14.185714285714285)"
12-01-2023 17:41:48.576808,"(12.0, 17.0, 16.727272727272727)","(12.0, 14.0, 13.934782608695652)","(9.0, 11.5, 11.084905660377359)","(10.0, 14.0, 13.657894736842104)","(1.4, 1.68, 1.6756470588235293)","(26.0, 46.0, 40.666666666666664)","(41.0, 80.0, 71.81818181818181)","(10.0, 14.5, 14.185714285714285)"
12-01-2023 17:41:49.728593,"(12.0, 17.0, 16.727272727272727)","(12.0, 14.0, 14.318181818181818)","(9.0, 11.5, 11.076923076923077)","(10.0, 14.0, 13.585365853658537)","(1.4, 1.68, 1.6750666666666667)","(26.0, 46.0, 40.666666666666664)","(41.0, 80.0, 71.81818181818181)","(10.0, 14.5, 14.185714285714285)"
12-01-2023 17:41:50.814847,"(12.0, 17.0, 16.727272727272727)","(12.0, 14.5, 14.318181818181818)","(9.0, 11.5, 11.076923076923077)","(10.0, 14.0, 13.585365853658537)","(1.4, 1.68, 1.6759259259259258)","(26.0, 46.0, 40.666666666666664)","(41.0, 80.0, 75.0)","(10.0, 14.5, 14.210526315789474)"
12-01-2023 17:41:51.946202,"(12.0, 17.0, 16.88888888888889)","(12.0, 14.5, 14.30327868852459)","(9.0, 11.5, 10.852941176470589)","(10.0, 14.0, 13.696428571428571)","(1.4, 1.68, 1.6754761904761903)","(26.0, 46.0, 40.666666666666664)","(41.0, 80.0, 75.0)","(10.0, 14.5, 13.777777777777779)"
12-01-2023 17:41:53.132300,"(12.0, 17.0, 16.848484848484848)","(12.0, 14.5, 14.435483870967742)","(9.0, 11.5, 10.905405405405405)","(10.0, 14.0, 13.78)","(1.45, 1.68, 1.6627439024390243)","(26.0, 46.0, 40.666666666666664)","(41.0, 80.0, 75.0)","(10.0, 14.0, 13.606060606060606)"
12-01-2023 17:41:54.291483,"(12.0, 17.0, 16.903225806451612)","(12.0, 14.5, 14.277777777777779)","(9.0, 11.5, 10.857142857142858)","(10.0, 14.0, 13.65)","(1.45, 1.67, 1.6619047619047618)","(26.0, 46.0, 42.30769230769231)","(41.0, 80.0, 75.55555555555556)","(10.0, 14.0, 13.777777777777779)"
12-01-2023 17:41:55.368637,"(12.0, 18.0, 17.636363636363637)","(12.0, 14.5, 14.333333333333334)","(9.0, 11.0, 10.857142857142858)","(10.0, 14.0, 13.696428571428571)","(1.45, 1.67, 1.661168831168831)","(26.0, 46.0, 45.05263157894737)","(41.0, 80.0, 77.89473684210526)","(10.0, 14.0, 14.0)"
12-01-2023 17:41:56.466040,"(12.0, 18.0, 17.533333333333335)","(12.0, 15.0, 14.714285714285714)","(9.0, 11.5, 11.23157894736842)","(10.0, 14.0, 13.590909090909092)","(1.45, 1.67, 1.6554054054054053)","(26.0, 46.0, 45.05263157894737)","(41.0, 80.0, 77.89473684210526)","(10.0, 14.5, 13.98)"
12-01-2023 17:41:57.638045,"(12.0, 18.0, 17.77777777777778)","(12.0, 14.5, 14.482142857142858)","(9.0, 11.5, 11.366197183098592)","(10.0, 14.0, 13.590909090909092)","(1.45, 1.66, 1.6546892655367231)","(26.0, 46.0, 41.666666666666664)","(41.0, 80.0, 84.23076923076923)","(10.0, 14.5, 13.875)"
12-01-2023 17:41:58.863995,"(12.0, 17.5, 17.346153846153847)","(12.0, 15.5, 14.916666666666666)","(9.0, 11.5, 11.366197183098592)","(10.0, 14.0, 13.63013698630137)","(1.45, 1.66, 1.6468965517241378)","(26.0, 42.0, 41.45454545454545)","(41.0, 85.0, 83.88888888888889)","(10.0, 14.0, 13.75)"
12-01-2023 17:42:00.048041,"(12.0, 17.5, 17.38235294117647)","(12.0, 15.5, 15.052631578947368)","(9.0, 11.5, 11.431034482758621)","(10.0, 14.0, 13.629032258064516)","(1.45, 1.65, 1.6491666666666667)","(26.0, 42.0, 41.81818181818182)","(41.0, 85.0, 83.88888888888889)","(10.0, 14.0, 13.710526315789474)"
12-01-2023 17:42:01.219364,"(12.0, 17.5, 17.346153846153847)","(12.0, 15.5, 15.405063291139241)","(9.0, 11.5, 11.431034482758621)","(10.0, 14.0, 13.571428571428571)","(1.45, 1.66, 1.6476470588235292)","(26.0, 42.0, 41.81818181818182)","(41.0, 85.0, 83.5)","(10.0, 14.0, 13.807692307692308)"
