,Wild About Town,Artistic Humma,Hesluvable,Office Bad Boy,Sarie Marais,Always At Night,Sonny Orlando Nz,Golden Grin,Rocco Variety
05-01-2023 13:18:10.056951,"(5.0, 6.8, 6.366666666666666)","(101.0, 490.0, 290.0)","(2.4, 2.94, 2.71)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 8.0, 7.28)"
05-01-2023 13:18:11.447599,"(5.0, 6.8, 6.366666666666666)","(101.0, 490.0, 290.0)","(2.4, 2.94, 2.71)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 8.0, 7.28)"
05-01-2023 13:18:12.759083,"(5.0, 6.8, 6.366666666666666)","(101.0, 490.0, 290.0)","(2.4, 2.94, 2.7199999999999998)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 8.0, 7.175)"
05-01-2023 13:18:13.907582,"(5.0, 6.8, 6.475)","(101.0, 490.0, 290.0)","(2.4, 2.96, 2.7199999999999998)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.8, 7.111111111111111)"
05-01-2023 13:18:15.137107,"(5.0, 6.8, 6.475)","(101.0, 490.0, 290.0)","(2.4, 2.96, 2.88)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.6, 6.8999999999999995)"
05-01-2023 13:18:16.358634,"(5.0, 6.8, 6.475)","(101.0, 490.0, 290.0)","(2.4, 2.96, 2.88)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.6, 6.8999999999999995)"
05-01-2023 13:18:17.610932,"(5.0, 6.8, 6.475)","(101.0, 490.0, 290.0)","(2.4, 2.96, 2.74)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.6, 6.55)"
05-01-2023 13:18:18.990634,"(5.0, 6.8, 6.475)","(101.0, 490.0, 290.0)","(2.4, 2.96, 2.74)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.6, 6.34)"
05-01-2023 13:18:20.213732,"(5.0, 6.8, 6.475)","(101.0, 490.0, 290.0)","(2.4, 2.96, 2.74)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.6, 6.05)"
05-01-2023 13:18:21.428636,"(5.0, 6.8, 6.475)","(101.0, 490.0, 290.0)","(2.4, 2.96, 2.74)","(5.0, 7.4, 6.4)","(13.0, 20.0, 17.25)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.4, 6.05)"
05-01-2023 13:18:22.954472,"(5.0, 7.0, 6.833333333333333)","(101.0, 490.0, 290.0)","(2.4, 2.9, 2.8475)","(5.0, 8.0, 6.7)","(13.0, 20.0, 18.166666666666668)","(26.0, 48.0, 45.42857142857143)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.4, 5.726666666666667)"
05-01-2023 13:18:24.319689,"(5.0, 7.0, 6.844444444444444)","(101.0, 490.0, 290.0)","(2.4, 2.9, 2.8366666666666664)","(5.0, 8.0, 7.363636363636363)","(13.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:25.713370,"(5.0, 7.0, 6.566666666666666)","(101.0, 490.0, 290.0)","(2.35, 2.9, 2.8366666666666664)","(4.8, 7.8, 7.430769230769231)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:27.074283,"(5.0, 7.0, 6.566666666666666)","(101.0, 490.0, 286.6666666666667)","(2.35, 2.82, 2.77)","(4.8, 7.8, 7.430769230769231)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:28.322111,"(5.0, 7.0, 6.566666666666666)","(101.0, 480.0, 286.6666666666667)","(2.35, 2.82, 2.6066666666666665)","(4.8, 7.8, 7.142857142857142)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:29.474848,"(5.0, 7.0, 6.566666666666666)","(101.0, 480.0, 286.6666666666667)","(2.35, 2.78, 2.6066666666666665)","(4.8, 7.8, 7.142857142857142)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:30.533996,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.76, 2.7199999999999998)","(4.8, 7.8, 7.359999999999999)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:31.602467,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.76, 2.7199999999999998)","(4.8, 7.8, 7.359999999999999)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 90.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:32.694217,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.7, 2.67)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:33.860253,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.68, 2.6533333333333333)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:35.083695,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.68, 2.6533333333333333)","(4.8, 7.8, 6.85)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:36.381313,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.68, 2.6533333333333333)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:37.881799,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.68, 2.6533333333333333)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:39.635862,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.68, 2.6485714285714286)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:40.943512,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.68, 2.6485714285714286)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:42.267381,"(5.0, 7.0, 6.566666666666666)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.68, 2.6485714285714286)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:43.969268,"(5.0, 7.0, 6.7)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.58, 2.536)","(4.8, 7.8, 6.733333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 80.0)","(5.5, 7.2, 5.992857142857143)"
05-01-2023 13:18:45.622596,"(5.0, 7.0, 6.800000000000001)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.56, 2.524)","(4.8, 7.8, 7.166666666666667)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 120.0, 76.66666666666667)","(5.5, 7.2, 5.8999999999999995)"
05-01-2023 13:18:47.665145,"(5.0, 7.4, 6.7625)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.58, 2.545)","(4.8, 7.8, 7.166666666666667)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 100.0, 73.33333333333333)","(5.5, 7.2, 6.044444444444444)"
05-01-2023 13:18:49.748452,"(5.0, 7.4, 7.078571428571429)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.58, 2.56)","(4.8, 7.8, 6.533333333333333)","(14.0, 20.0, 18.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 100.0, 73.33333333333333)","(5.5, 7.2, 5.8)"
05-01-2023 13:18:51.423370,"(5.0, 7.4, 7.078571428571429)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.58, 2.5058823529411764)","(4.8, 7.8, 6.9)","(14.0, 20.0, 19.166666666666668)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 100.0, 73.33333333333333)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:53.069860,"(5.0, 7.4, 7.078571428571429)","(101.0, 470.0, 283.3333333333333)","(2.35, 2.6, 2.6500000000000004)","(4.8, 7.8, 7.08)","(14.0, 20.0, 19.1)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 100.0, 73.33333333333333)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:54.736199,"(5.0, 7.4, 7.078571428571429)","(101.0, 470.0, 376.66666666666663)","(2.35, 2.68, 2.530588235294118)","(4.8, 7.8, 7.08)","(14.0, 20.0, 20.7)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 100.0, 88.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:56.196985,"(5.0, 7.4, 7.078571428571429)","(101.0, 470.0, 376.66666666666663)","(2.35, 2.66, 2.530588235294118)","(4.8, 7.8, 7.08)","(14.0, 22.0, 19.1)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 100.0, 88.0)","(5.5, 7.2, 5.8133333333333335)"
05-01-2023 13:18:57.607910,"(5.0, 7.4, 6.428571428571429)","(101.0, 470.0, 376.66666666666663)","(2.35, 2.66, 2.54375)","(4.8, 7.8, 7.2)","(14.0, 20.0, 18.666666666666668)","(26.0, 48.0, 44.0)","(7.0, 99999, 99990)","(51.0, 100.0, 88.0)","(5.5, 7.2, 5.8999999999999995)"
05-01-2023 13:18:58.978011,"(5.0, 7.0, 6.428571428571429)","(101.0, 470.0, 376.66666666666663)","(2.35, 2.64, 2.5292307692307694)","(4.8, 7.8, 7.512499999999999)","(14.0, 20.0, 18.0)","(26.0, 48.0, 41.0)","(7.0, 99999, 99990)","(51.0, 100.0, 88.0)","(5.5, 7.2, 6.5)"
05-01-2023 13:19:00.293651,"(5.0, 7.0, 6.428571428571429)","(101.0, 470.0, 376.66666666666663)","(2.35, 2.64, 2.5552941176470587)","(4.8, 7.6, 7.822222222222222)","(14.0, 21.0, 19.5)","(26.0, 48.0, 40.0)","(7.0, 99999, 99990)","(51.0, 100.0, 93.33333333333334)","(5.5, 7.2, 6.572413793103449)"
05-01-2023 13:19:01.640446,"(5.0, 7.0, 6.5)","(101.0, 470.0, 290.0)","(2.35, 2.64, 2.5552941176470587)","(4.8, 8.0, 7.822222222222222)","(14.0, 21.0, 19.5)","(26.0, 46.0, 42.888888888888886)","(7.0, 99999, 99990)","(51.0, 100.0, 94.0)","(5.5, 7.2, 5.88235294117647)"
05-01-2023 13:19:03.279807,"(5.0, 7.0, 6.5)","(101.0, 470.0, 290.0)","(2.35, 2.58, 2.4971428571428573)","(4.8, 8.0, 7.65)","(14.0, 21.0, 19.6)","(26.0, 46.0, 42.888888888888886)","(7.0, 99999, 99990)","(51.0, 100.0, 94.0)","(5.5, 7.2, 6.383333333333333)"
05-01-2023 13:19:04.726001,"(5.0, 7.0, 6.5)","(101.0, 470.0, 290.0)","(2.35, 2.52, 2.4971428571428573)","(4.8, 8.0, 7.844444444444444)","(14.0, 21.0, 19.833333333333332)","(26.0, 46.0, 43.45454545454545)","(7.0, 99999, 99990)","(51.0, 100.0, 94.0)","(5.5, 7.2, 6.372727272727273)"
05-01-2023 13:19:06.159663,"(5.0, 7.0, 6.666666666666666)","(101.0, 470.0, 290.0)","(2.35, 2.52, 2.4971428571428573)","(4.8, 8.0, 7.7)","(14.0, 21.0, 20.666666666666668)","(26.0, 46.0, 43.45454545454545)","(7.0, 99999, 99990)","(51.0, 100.0, 94.0)","(5.5, 7.2, 6.36)"
05-01-2023 13:19:07.657303,"(5.0, 7.0, 6.666666666666666)","(101.0, 470.0, 290.0)","(2.35, 2.52, 2.4971428571428573)","(4.8, 8.0, 7.733333333333333)","(14.0, 22.0, 19.5)","(26.0, 46.0, 43.45454545454545)","(7.0, 99999, 99990)","(51.0, 100.0, 98.4375)","(5.5, 7.2, 6.48)"
05-01-2023 13:19:09.059521,"(5.0, 7.0, 6.666666666666666)","(101.0, 470.0, 290.0)","(2.25, 2.52, 2.4971428571428573)","(5.0, 8.0, 7.733333333333333)","(14.0, 21.0, 20.0)","(26.0, 46.0, 43.45454545454545)","(8.0, 99999, 99990)","(51.0, 100.0, 100.0)","(5.5, 7.0, 6.45)"
05-01-2023 13:19:10.460071,"(5.0, 7.0, 6.666666666666666)","(101.0, 470.0, 290.0)","(2.25, 2.52, 2.501818181818182)","(5.0, 8.0, 7.733333333333333)","(14.0, 21.0, 21.125)","(26.0, 46.0, 45.6)","(8.0, 99999, 99990)","(51.0, 130.0, 96.66666666666667)","(5.5, 7.0, 6.777777777777778)"
05-01-2023 13:19:11.711560,"(5.0, 7.0, 6.92)","(101.0, 470.0, 290.0)","(2.25, 2.52, 2.3499999999999996)","(5.0, 8.0, 9.075)","(14.0, 22.0, 21.2)","(26.0, 48.0, 46.5)","(8.0, 99999, 99990)","(51.0, 120.0, 96.66666666666667)","(5.5, 7.0, 5.807142857142857)"
05-01-2023 13:19:12.976360,"(5.0, 7.4, 6.92)","(101.0, 470.0, 290.0)","(2.25, 2.44, 2.3499999999999996)","(5.0, 9.4, 8.822222222222223)","(14.0, 23.0, 21.0)","(26.0, 48.0, 52.0)","(8.0, 99999, 99990)","(51.0, 120.0, 96.66666666666667)","(5.5, 7.2, 6.085714285714285)"
05-01-2023 13:19:14.146896,"(5.0, 7.4, 6.92)","(101.0, 470.0, 290.0)","(2.25, 2.44, 2.3885714285714283)","(5.0, 9.2, 8.494117647058824)","(14.0, 23.0, 20.666666666666668)","(26.0, 60.0, 48.57142857142857)","(8.0, 99999, 99990)","(51.0, 120.0, 101.25)","(5.5, 7.2, 6.3652173913043475)"
05-01-2023 13:19:15.391845,"(5.0, 7.4, 6.8)","(101.0, 470.0, 290.0)","(2.25, 2.44, 2.377894736842105)","(5.0, 9.2, 8.830769230769231)","(14.0, 23.0, 20.4)","(26.0, 55.0, 50.09090909090909)","(8.0, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(5.5, 7.2, 6.7)"
05-01-2023 13:19:16.620171,"(5.0, 7.4, 6.8)","(101.0, 470.0, 290.0)","(2.25, 2.42, 2.377894736842105)","(5.0, 9.0, 8.333333333333334)","(14.0, 21.0, 20.4)","(26.0, 55.0, 56.0)","(8.0, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(5.5, 7.0, 6.5)"
05-01-2023 13:19:17.920761,"(5.0, 7.4, 6.8)","(101.0, 470.0, 290.0)","(2.2, 2.42, 2.3752941176470586)","(5.0, 9.0, 8.714285714285714)","(14.0, 21.0, 20.75)","(26.0, 60.0, 52.42857142857143)","(8.0, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(5.5, 7.0, 6.25)"
05-01-2023 13:19:19.339766,"(5.0, 7.4, 6.8)","(101.0, 470.0, 290.0)","(2.2, 2.4, 2.3314285714285714)","(5.0, 9.0, 8.5)","(14.0, 22.0, 20.75)","(26.0, 55.0, 51.4)","(8.0, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(5.5, 7.0, 6.714285714285714)"
05-01-2023 13:19:20.554392,"(5.0, 7.4, 6.963636363636364)","(101.0, 470.0, 290.0)","(2.2, 2.36, 2.3314285714285714)","(5.0, 9.0, 8.661538461538463)","(14.0, 22.0, 20.454545454545453)","(26.0, 55.0, 53.666666666666664)","(8.0, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(5.5, 7.0, 6.6)"
05-01-2023 13:19:21.787017,"(5.0, 7.4, 6.963636363636364)","(101.0, 470.0, 290.0)","(2.2, 2.36, 2.3314285714285714)","(5.0, 8.8, 8.661538461538463)","(14.0, 23.0, 20.454545454545453)","(26.0, 65.0, 50.5)","(8.0, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(5.5, 7.0, 6.8)"
05-01-2023 13:19:23.060408,"(5.0, 7.4, 6.963636363636364)","(101.0, 470.0, 290.0)","(2.2, 2.36, 2.3314285714285714)","(5.0, 8.8, 8.671428571428573)","(14.0, 23.0, 20.454545454545453)","(26.0, 55.0, 48.57142857142857)","(8.0, 99999, 99990)","(51.0, 120.0, 113.33333333333334)","(5.5, 7.0, 6.64)"
05-01-2023 13:19:24.346052,"(5.0, 7.4, 6.963636363636364)","(101.0, 470.0, 290.0)","(2.2, 2.36, 2.3314285714285714)","(5.0, 8.8, 8.671428571428573)","(14.0, 23.0, 20.454545454545453)","(26.0, 55.0, 52.666666666666664)","(8.0, 99999, 99990)","(61.0, 120.0, 113.33333333333334)","(5.5, 7.0, 6.53)"
05-01-2023 13:19:25.681119,"(5.0, 7.4, 6.963636363636364)","(101.0, 470.0, 402.5)","(2.2, 2.36, 2.3314285714285714)","(5.0, 8.8, 8.671428571428573)","(14.0, 23.0, 20.454545454545453)","(26.0, 70.0, 60.4)","(8.0, 99999, 99990)","(61.0, 120.0, 113.33333333333334)","(5.5, 6.8, 5.975)"
05-01-2023 13:19:26.892458,"(5.5, 7.4, 7.1)","(101.0, 470.0, 303.3333333333333)","(2.15, 2.36, 2.3314285714285714)","(5.5, 8.8, 7.800000000000001)","(13.0, 23.0, 20.454545454545453)","(31.0, 70.0, 54.75)","(8.5, 99999, 99990)","(61.0, 120.0, 125.0)","(5.0, 6.8, 5.925)"
05-01-2023 13:19:28.072164,"(5.5, 8.6, 7.85)","(101.0, 470.0, 303.3333333333333)","(2.15, 2.36, 2.3314285714285714)","(5.5, 8.8, 7.4)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 55.333333333333336)","(8.5, 99999, 99990)","(61.0, 130.0, 111.25)","(5.0, 6.6, 6.266666666666667)"
05-01-2023 13:19:29.180058,"(5.5, 8.6, 8.085714285714285)","(101.0, 470.0, 303.3333333333333)","(2.15, 2.36, 2.342222222222222)","(5.5, 8.0, 7.7)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 55.333333333333336)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.6, 6.12)"
05-01-2023 13:19:30.362381,"(5.5, 8.6, 7.571428571428572)","(101.0, 470.0, 424.5454545454545)","(2.15, 2.24, 2.2242857142857146)","(5.5, 8.0, 7.4)","(13.0, 23.0, 21.727272727272727)","(31.0, 60.0, 55.333333333333336)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.6, 6.15)"
05-01-2023 13:19:31.498151,"(5.5, 8.6, 7.4)","(101.0, 470.0, 310.0)","(2.15, 2.26, 2.2212244897959184)","(5.5, 8.0, 7.4)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 54.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.6, 6.386666666666667)"
05-01-2023 13:19:32.676182,"(5.5, 8.6, 8.0)","(101.0, 470.0, 310.0)","(2.15, 2.26, 2.2212182741116755)","(5.5, 8.0, 7.7)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 54.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.6, 6.142857142857142)"
05-01-2023 13:19:33.866762,"(5.5, 8.6, 7.742857142857143)","(101.0, 470.0, 310.0)","(2.15, 2.26, 2.2212182741116755)","(5.5, 8.0, 7.7)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 54.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.6, 6.142857142857142)"
05-01-2023 13:19:35.102647,"(5.5, 8.6, 7.8)","(101.0, 470.0, 310.0)","(2.15, 2.26, 2.2090710382513663)","(5.5, 8.0, 7.7)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 54.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.6, 6.133333333333334)"
05-01-2023 13:19:36.254905,"(5.5, 8.6, 7.914285714285714)","(101.0, 470.0, 422.0)","(2.15, 2.22, 2.2090710382513663)","(5.5, 8.0, 7.76)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 54.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.4, 6.4)"
05-01-2023 13:19:37.385794,"(5.5, 8.6, 8.2)","(101.0, 470.0, 390.0)","(2.15, 2.22, 2.205551839464883)","(5.5, 8.0, 7.76)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 54.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.8, 6.4)"
05-01-2023 13:19:38.892201,"(5.5, 8.6, 8.15)","(101.0, 470.0, 393.33333333333337)","(2.15, 2.22, 2.205551839464883)","(5.5, 8.0, 7.8)","(13.0, 23.0, 20.454545454545453)","(31.0, 60.0, 54.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.8, 6.266666666666667)"
05-01-2023 13:19:40.218929,"(5.5, 8.6, 8.15)","(101.0, 470.0, 393.33333333333337)","(2.15, 2.22, 2.1882352941176473)","(4.8, 8.0, 8.5)","(15.0, 23.0, 22.875)","(31.0, 60.0, 62.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.8, 6.114285714285714)"
05-01-2023 13:19:41.544740,"(5.5, 10.0, 8.76923076923077)","(101.0, 470.0, 393.33333333333337)","(2.15, 2.2, 2.1882352941176473)","(4.8, 9.4, 8.76)","(15.0, 24.0, 22.125)","(31.0, 70.0, 60.769230769230774)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.8, 6.114285714285714)"
05-01-2023 13:19:42.774994,"(5.5, 9.8, 9.0)","(101.0, 470.0, 393.33333333333337)","(2.15, 2.26, 2.348)","(4.8, 9.2, 8.015384615384615)","(15.0, 24.0, 22.125)","(31.0, 70.0, 60.769230769230774)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.8, 5.969230769230769)"
05-01-2023 13:19:44.104917,"(5.5, 9.8, 8.885714285714286)","(101.0, 470.0, 393.33333333333337)","(2.15, 2.46, 2.3123076923076926)","(4.8, 9.0, 7.800000000000001)","(15.0, 24.0, 22.125)","(31.0, 70.0, 60.769230769230774)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.4, 6.133333333333334)"
05-01-2023 13:19:45.379660,"(5.5, 9.8, 8.52)","(101.0, 470.0, 382.0)","(2.15, 2.46, 2.286)","(4.8, 9.0, 7.6000000000000005)","(15.0, 24.0, 22.125)","(31.0, 70.0, 60.769230769230774)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.4, 5.866666666666666)"
05-01-2023 13:19:46.563830,"(5.5, 9.8, 8.52)","(101.0, 470.0, 382.0)","(2.15, 2.44, 2.385)","(5.5, 9.4, 7.6000000000000005)","(15.0, 24.0, 22.125)","(31.0, 70.0, 60.769230769230774)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.0, 5.866666666666666)"
05-01-2023 13:19:47.855618,"(5.5, 9.6, 8.511111111111111)","(101.0, 470.0, 382.0)","(2.15, 2.32, 2.3188235294117647)","(5.5, 9.2, 7.58)","(15.0, 24.0, 22.125)","(31.0, 70.0, 60.769230769230774)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.0, 5.866666666666666)"
05-01-2023 13:19:49.163587,"(5.5, 9.4, 8.5)","(101.0, 470.0, 382.0)","(2.15, 2.32, 2.3188235294117647)","(5.5, 9.2, 8.042857142857143)","(15.0, 24.0, 22.125)","(31.0, 70.0, 63.45454545454545)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 6.0, 5.692307692307692)"
05-01-2023 13:19:50.623300,"(5.5, 9.2, 8.866666666666665)","(101.0, 470.0, 396.66666666666663)","(2.15, 2.32, 2.3188235294117647)","(5.5, 9.2, 8.042857142857143)","(15.0, 24.0, 22.125)","(31.0, 70.0, 57.69230769230769)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 5.8, 5.666666666666667)"
05-01-2023 13:19:51.844723,"(5.5, 9.2, 8.6)","(101.0, 470.0, 396.66666666666663)","(2.15, 2.32, 2.3188235294117647)","(5.5, 9.2, 8.36)","(15.0, 24.0, 22.125)","(31.0, 65.0, 57.2)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 5.7, 5.65)"
05-01-2023 13:19:53.215871,"(5.5, 9.2, 8.6)","(101.0, 450.0, 410.0)","(2.15, 2.32, 2.36)","(5.5, 9.0, 7.9714285714285715)","(15.0, 24.0, 21.954545454545453)","(31.0, 60.0, 76.0)","(8.5, 99999, 99990)","(61.0, 130.0, 126.25)","(5.0, 5.7, 5.522222222222222)"
