,Jean Luc Nz,Kowalski Analysis,Celestial Gossip,Yianni,Kosimo,Silent Major Nz,Ozzie Battler,Huli Nien,Bettor Be The Bomb,Vintage Cheddar Nz
07-01-2023 19:40:24.561636,"(16.0, 99999, 99990)","(1.75, 2.0, 1.9841428571428572)","(26.0, 44.0, 40.0)","(91.0, 190.0, 155.0)","(31.0, 46.0, 36.416666666666664)","(51.0, 99999, 99990)","(81.0, 130.0, 124.28571428571428)","(5.0, 5.3, 5.203846153846154)","(6.5, 8.8, 8.611764705882354)","(7.0, 99999, 99990)"
07-01-2023 19:40:25.952014,"(16.0, 99999, 99990)","(1.75, 2.0, 1.9912621359223301)","(26.0, 44.0, 40.0)","(91.0, 180.0, 132.5)","(31.0, 46.0, 37.785714285714285)","(51.0, 99999, 99990)","(81.0, 130.0, 124.28571428571428)","(5.0, 5.3, 5.203846153846154)","(6.5, 8.8, 8.780246913580248)","(7.0, 99999, 99990)"
07-01-2023 19:40:27.371608,"(16.0, 99999, 99990)","(1.75, 2.0, 1.9844961240310077)","(26.0, 44.0, 40.0)","(91.0, 170.0, 131.42857142857142)","(31.0, 46.0, 36.88)","(51.0, 99999, 99990)","(81.0, 130.0, 125.9090909090909)","(5.0, 5.3, 5.124175824175824)","(6.5, 8.8, 8.925)","(7.0, 99999, 99990)"
07-01-2023 19:40:28.781803,"(16.0, 99999, 99990)","(1.75, 2.0, 1.9843478260869565)","(26.0, 44.0, 40.0)","(91.0, 160.0, 131.42857142857142)","(31.0, 46.0, 36.88)","(51.0, 99999, 99990)","(81.0, 130.0, 125.9090909090909)","(5.0, 5.3, 5.124175824175824)","(6.5, 9.0, 8.925)","(7.0, 99999, 99990)"
07-01-2023 19:40:31.027938,"(16.0, 99999, 99990)","(1.75, 2.02, 2.0114029850746267)","(26.0, 44.0, 40.666666666666664)","(91.0, 160.0, 136.0)","(31.0, 44.0, 36.0)","(51.0, 99999, 99990)","(81.0, 130.0, 125.9090909090909)","(5.0, 5.3, 5.211904761904762)","(6.5, 9.0, 8.925)","(7.0, 99999, 99990)"
07-01-2023 19:40:33.247999,"(16.0, 99999, 99990)","(1.75, 2.02, 2.0133101045296167)","(26.0, 42.0, 40.666666666666664)","(91.0, 160.0, 136.0)","(31.0, 44.0, 36.0)","(51.0, 99999, 99990)","(81.0, 130.0, 106.875)","(4.8, 5.3, 5.211904761904762)","(6.5, 9.0, 8.925)","(8.0, 99999, 99990)"
07-01-2023 19:40:35.057662,"(16.0, 99999, 99990)","(1.75, 2.02, 2.029673202614379)","(26.0, 42.0, 41.0)","(91.0, 160.0, 136.0)","(31.0, 44.0, 36.75)","(51.0, 99999, 99990)","(81.0, 120.0, 106.875)","(4.8, 5.3, 5.2625)","(6.5, 8.6, 8.435714285714287)","(8.0, 99999, 99990)"
07-01-2023 19:40:36.649567,"(16.0, 99999, 99990)","(1.75, 2.04, 2.0328)","(26.0, 42.0, 41.0)","(91.0, 160.0, 136.0)","(31.0, 42.0, 38.0)","(51.0, 99999, 99990)","(81.0, 120.0, 107.6470588235294)","(4.8, 5.3, 5.332)","(6.5, 8.6, 8.555555555555555)","(8.0, 99999, 99990)"
07-01-2023 19:40:38.486830,"(16.0, 99999, 99990)","(1.75, 2.04, 2.033181818181818)","(26.0, 42.0, 41.0)","(91.0, 160.0, 145.0)","(31.0, 40.0, 38.0)","(51.0, 99999, 99990)","(81.0, 120.0, 107.6470588235294)","(4.8, 5.5, 5.366666666666666)","(6.5, 9.0, 8.948717948717949)","(8.0, 99999, 99990)"
07-01-2023 19:40:40.400101,"(16.0, 99999, 99990)","(1.75, 2.04, 2.031225806451613)","(26.0, 42.0, 41.0)","(91.0, 160.0, 145.0)","(31.0, 40.0, 38.0)","(51.0, 99999, 99990)","(81.0, 120.0, 107.6470588235294)","(4.8, 5.5, 5.429411764705883)","(6.5, 9.0, 8.847272727272728)","(8.0, 99999, 99990)"
07-01-2023 19:40:42.179326,"(16.0, 99999, 99990)","(1.75, 2.04, 2.0341630901287555)","(26.0, 42.0, 41.0)","(91.0, 160.0, 145.0)","(31.0, 40.0, 38.666666666666664)","(51.0, 99999, 99990)","(81.0, 120.0, 107.6470588235294)","(4.8, 5.5, 5.404347826086957)","(6.5, 8.8, 8.776623376623377)","(8.0, 99999, 99990)"
07-01-2023 19:40:43.939096,"(16.0, 99999, 99990)","(1.8, 2.04, 2.0341630901287555)","(31.0, 42.0, 41.0)","(81.0, 160.0, 145.0)","(31.0, 40.0, 38.666666666666664)","(41.0, 99999, 99990)","(81.0, 120.0, 109.5)","(4.6, 5.5, 5.404347826086957)","(6.5, 8.8, 8.776623376623377)","(8.0, 99999, 99990)"
07-01-2023 19:40:45.589404,"(15.0, 99999, 99990)","(1.8, 2.04, 2.038478260869565)","(31.0, 42.0, 41.0)","(81.0, 160.0, 145.0)","(31.0, 40.0, 38.666666666666664)","(41.0, 99999, 99990)","(81.0, 120.0, 109.5)","(4.6, 5.5, 5.404347826086957)","(6.5, 8.8, 8.776623376623377)","(8.0, 99999, 99990)"
07-01-2023 19:40:47.472159,"(15.0, 99999, 99990)","(1.8, 2.04, 2.038478260869565)","(31.0, 42.0, 41.0)","(81.0, 160.0, 137.5)","(31.0, 40.0, 39.63636363636364)","(41.0, 99999, 99990)","(81.0, 120.0, 109.5)","(4.6, 5.5, 5.404347826086957)","(6.5, 8.8, 8.776623376623377)","(8.0, 99999, 99990)"
07-01-2023 19:40:49.372976,"(15.0, 99999, 99990)","(1.8, 2.04, 2.0420833333333333)","(31.0, 42.0, 41.333333333333336)","(81.0, 160.0, 137.5)","(31.0, 40.0, 39.333333333333336)","(41.0, 99999, 99990)","(81.0, 120.0, 103.84615384615384)","(4.6, 5.5, 5.377272727272727)","(6.5, 8.8, 8.773913043478261)","(8.0, 99999, 99990)"
07-01-2023 19:40:51.219409,"(15.0, 99999, 99990)","(1.8, 2.06, 2.0420833333333333)","(31.0, 42.0, 41.333333333333336)","(81.0, 160.0, 137.5)","(31.0, 40.0, 39.333333333333336)","(41.0, 99999, 99990)","(81.0, 120.0, 103.84615384615384)","(4.6, 5.5, 5.379464285714286)","(6.5, 8.8, 8.776315789473685)","(8.0, 99999, 99990)"
07-01-2023 19:40:53.276535,"(15.0, 99999, 99990)","(1.8, 2.06, 2.0412820512820513)","(31.0, 42.0, 40.0)","(81.0, 160.0, 141.66666666666666)","(31.0, 40.0, 37.2)","(41.0, 99999, 99990)","(81.0, 120.0, 114.0)","(4.6, 5.5, 4.961016949152543)","(6.5, 8.8, 8.79672131147541)","(8.0, 99999, 99990)"
07-01-2023 19:40:55.041322,"(15.0, 99999, 99990)","(1.8, 2.06, 2.0412820512820513)","(31.0, 46.0, 40.0)","(81.0, 200.0, 165.0)","(31.0, 42.0, 39.333333333333336)","(41.0, 99999, 99990)","(81.0, 120.0, 107.5)","(4.6, 5.5, 5.15)","(6.5, 8.8, 8.79672131147541)","(8.0, 99999, 99990)"
07-01-2023 19:40:56.727169,"(15.0, 99999, 99990)","(1.8, 2.06, 2.047479674796748)","(31.0, 46.0, 40.0)","(81.0, 190.0, 169.0909090909091)","(31.0, 42.0, 39.333333333333336)","(41.0, 99999, 99990)","(81.0, 120.0, 107.5)","(4.6, 5.3, 5.1875)","(6.5, 8.8, 8.79672131147541)","(8.0, 99999, 99990)"
07-01-2023 19:40:58.379298,"(15.0, 99999, 99990)","(1.8, 2.06, 2.055301204819277)","(31.0, 46.0, 40.857142857142854)","(81.0, 180.0, 168.0)","(31.0, 42.0, 39.333333333333336)","(41.0, 99999, 99990)","(81.0, 120.0, 132.5)","(4.6, 5.3, 5.1875)","(6.5, 8.8, 8.79672131147541)","(8.0, 99999, 99990)"
07-01-2023 19:41:00.013651,"(15.0, 99999, 99990)","(1.8, 2.06, 2.0541116751269035)","(31.0, 42.0, 40.857142857142854)","(91.0, 180.0, 168.0)","(31.0, 42.0, 39.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 134.44444444444446)","(4.6, 5.3, 5.064705882352941)","(6.5, 8.8, 8.79672131147541)","(8.0, 99999, 99990)"
07-01-2023 19:41:01.626943,"(15.0, 99999, 99990)","(1.8, 2.08, 2.0520110192837464)","(31.0, 42.0, 40.857142857142854)","(91.0, 180.0, 169.0909090909091)","(31.0, 42.0, 39.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 123.33333333333334)","(4.6, 5.3, 5.036507936507936)","(6.5, 8.8, 8.79672131147541)","(8.0, 99999, 99990)"
07-01-2023 19:41:03.241301,"(15.0, 99999, 99990)","(1.8, 2.08, 2.0520110192837464)","(31.0, 42.0, 40.857142857142854)","(91.0, 180.0, 169.0909090909091)","(31.0, 42.0, 40.57142857142857)","(41.0, 99999, 99990)","(81.0, 140.0, 125.55555555555556)","(4.6, 5.1, 4.88125)","(6.5, 8.8, 8.82095238095238)","(8.0, 99999, 99990)"
07-01-2023 19:41:04.885398,"(15.0, 99999, 99990)","(1.8, 2.12, 2.119111111111111)","(31.0, 42.0, 40.857142857142854)","(91.0, 180.0, 168.0)","(31.0, 42.0, 40.57142857142857)","(41.0, 99999, 99990)","(81.0, 130.0, 125.55555555555556)","(4.6, 5.0, 4.901492537313433)","(6.5, 9.0, 8.82095238095238)","(8.0, 99999, 99990)"
07-01-2023 19:41:06.519104,"(15.0, 99999, 99990)","(1.8, 2.14, 2.137924528301887)","(31.0, 42.0, 40.857142857142854)","(91.0, 180.0, 162.85714285714286)","(31.0, 42.0, 40.714285714285715)","(41.0, 99999, 99990)","(81.0, 130.0, 125.55555555555556)","(4.6, 5.0, 4.896875)","(6.5, 9.0, 8.754666666666667)","(8.0, 99999, 99990)"
07-01-2023 19:41:08.126892,"(15.0, 99999, 99990)","(1.8, 2.16, 2.1558333333333333)","(31.0, 42.0, 41.0)","(91.0, 180.0, 169.0909090909091)","(31.0, 42.0, 40.714285714285715)","(41.0, 99999, 99990)","(81.0, 130.0, 110.0)","(4.6, 5.0, 4.8614035087719305)","(6.5, 8.8, 8.738028169014084)","(8.0, 99999, 99990)"
07-01-2023 19:41:09.848137,"(15.0, 99999, 99990)","(1.8, 2.16, 2.1010526315789475)","(31.0, 42.0, 41.2)","(91.0, 180.0, 169.0909090909091)","(31.0, 42.0, 39.63636363636364)","(41.0, 99999, 99990)","(81.0, 130.0, 96.66666666666667)","(4.6, 4.9, 4.886206896551724)","(6.5, 8.8, 8.871428571428572)","(8.0, 99999, 99990)"
07-01-2023 19:41:11.474244,"(15.0, 99999, 99990)","(1.8, 2.12, 2.10625)","(31.0, 42.0, 40.666666666666664)","(91.0, 180.0, 150.0)","(31.0, 40.0, 39.714285714285715)","(41.0, 99999, 99990)","(81.0, 130.0, 93.63636363636364)","(4.6, 5.0, 4.915384615384616)","(6.5, 9.2, 8.95072463768116)","(8.0, 99999, 99990)"
07-01-2023 19:41:13.088054,"(15.0, 99999, 99990)","(1.8, 2.12, 2.1042553191489364)","(31.0, 42.0, 40.666666666666664)","(91.0, 180.0, 150.0)","(31.0, 40.0, 39.714285714285715)","(41.0, 99999, 99990)","(81.0, 130.0, 96.66666666666667)","(4.6, 5.0, 4.886206896551724)","(6.5, 9.2, 8.994736842105263)","(8.0, 99999, 99990)"
07-01-2023 19:41:14.696119,"(15.0, 99999, 99990)","(1.8, 2.12, 2.09687074829932)","(31.0, 42.0, 40.666666666666664)","(91.0, 180.0, 150.0)","(31.0, 40.0, 37.875)","(41.0, 99999, 99990)","(81.0, 130.0, 108.125)","(4.6, 5.0, 4.917142857142857)","(6.5, 9.2, 8.994736842105263)","(8.0, 99999, 99990)"
07-01-2023 19:41:16.242919,"(15.0, 99999, 99990)","(1.8, 2.1, 2.069865470852018)","(31.0, 42.0, 40.666666666666664)","(91.0, 180.0, 162.85714285714286)","(31.0, 42.0, 36.92307692307692)","(41.0, 99999, 99990)","(81.0, 130.0, 107.77777777777777)","(4.6, 5.0, 4.9172413793103456)","(6.5, 9.2, 8.994736842105263)","(8.0, 99999, 99990)"
07-01-2023 19:41:17.833048,"(15.0, 99999, 99990)","(1.8, 2.08, 2.0557251908396945)","(31.0, 42.0, 40.666666666666664)","(91.0, 170.0, 162.85714285714286)","(31.0, 42.0, 37.714285714285715)","(41.0, 99999, 99990)","(81.0, 130.0, 107.77777777777777)","(4.6, 5.0, 4.955555555555556)","(6.5, 9.2, 9.071698113207546)","(8.0, 99999, 99990)"
07-01-2023 19:41:19.386592,"(15.0, 99999, 99990)","(1.8, 2.06, 2.0320816326530613)","(31.0, 42.0, 42.8421052631579)","(91.0, 170.0, 162.85714285714286)","(31.0, 42.0, 37.714285714285715)","(41.0, 99999, 99990)","(81.0, 130.0, 114.61538461538461)","(4.6, 5.0, 4.953191489361702)","(6.5, 9.2, 9.347826086956522)","(8.0, 99999, 99990)"
07-01-2023 19:41:20.933157,"(15.0, 99999, 99990)","(1.8, 2.08, 2.0987096774193548)","(31.0, 46.0, 42.57142857142857)","(91.0, 170.0, 162.85714285714286)","(31.0, 42.0, 37.05882352941177)","(41.0, 99999, 99990)","(81.0, 130.0, 116.66666666666667)","(4.6, 5.0, 4.874683544303798)","(6.5, 9.2, 9.144444444444444)","(8.0, 99999, 99990)"
07-01-2023 19:41:22.503064,"(15.0, 99999, 99990)","(1.8, 2.1, 2.090408163265306)","(31.0, 46.0, 42.666666666666664)","(91.0, 170.0, 162.85714285714286)","(31.0, 42.0, 34.857142857142854)","(41.0, 99999, 99990)","(81.0, 120.0, 116.66666666666667)","(4.6, 4.9, 4.88688524590164)","(6.5, 9.2, 9.144444444444444)","(8.0, 99999, 99990)"
07-01-2023 19:41:24.519764,"(15.0, 99999, 99990)","(1.8, 2.1, 2.090408163265306)","(31.0, 46.0, 43.0)","(91.0, 170.0, 162.85714285714286)","(31.0, 42.0, 36.0)","(41.0, 99999, 99990)","(81.0, 120.0, 116.66666666666667)","(4.6, 4.9, 4.932558139534884)","(6.5, 9.2, 9.273684210526316)","(8.0, 99999, 99990)"
07-01-2023 19:41:26.175424,"(15.0, 99999, 99990)","(1.8, 2.1, 2.0857328990228012)","(31.0, 38.0, 36.36363636363637)","(91.0, 170.0, 162.85714285714286)","(31.0, 40.0, 34.45454545454545)","(41.0, 99999, 99990)","(81.0, 120.0, 117.3076923076923)","(4.6, 5.0, 4.928260869565218)","(6.5, 9.4, 9.327272727272728)","(8.0, 99999, 99990)"
07-01-2023 19:41:29.224760,"(15.0, 99999, 99990)","(1.8, 2.1, 2.0901711491442545)","(31.0, 38.0, 36.142857142857146)","(91.0, 170.0, 150.0)","(31.0, 38.0, 34.857142857142854)","(41.0, 99999, 99990)","(81.0, 120.0, 105.0)","(4.6, 5.0, 4.921621621621622)","(6.5, 9.4, 9.381818181818183)","(8.0, 99999, 99990)"
07-01-2023 19:41:33.002742,"(15.0, 99999, 99990)","(1.8, 2.1, 2.1038709677419356)","(31.0, 38.0, 34.25)","(91.0, 170.0, 150.0)","(31.0, 36.0, 34.10526315789474)","(41.0, 99999, 99990)","(81.0, 120.0, 105.0)","(4.4, 5.0, 4.9071428571428575)","(7.0, 9.4, 9.38)","(8.0, 99999, 99990)"
07-01-2023 19:41:35.066287,"(15.0, 99999, 99990)","(1.8, 2.12, 2.100740740740741)","(31.0, 38.0, 33.142857142857146)","(91.0, 170.0, 150.0)","(31.0, 36.0, 34.36363636363637)","(41.0, 99999, 99990)","(81.0, 120.0, 112.5)","(4.4, 5.0, 4.987912087912088)","(7.0, 9.4, 9.272222222222222)","(8.0, 99999, 99990)"
07-01-2023 19:41:36.778567,"(15.0, 99999, 99990)","(1.8, 2.12, 2.1034920634920637)","(31.0, 36.0, 31.81818181818182)","(91.0, 170.0, 150.0)","(31.0, 36.0, 34.36363636363637)","(41.0, 99999, 99990)","(81.0, 120.0, 106.25)","(4.4, 5.1, 4.987912087912088)","(7.0, 9.4, 9.238235294117647)","(8.0, 99999, 99990)"
07-01-2023 19:41:38.441868,"(15.0, 99999, 99990)","(1.8, 2.12, 2.1034920634920637)","(31.0, 32.0, 31.81818181818182)","(91.0, 170.0, 150.0)","(31.0, 36.0, 34.36363636363637)","(41.0, 99999, 99990)","(81.0, 110.0, 106.25)","(4.4, 5.1, 4.987912087912088)","(7.0, 9.4, 9.238235294117647)","(8.0, 99999, 99990)"
07-01-2023 19:41:40.151256,"(15.0, 99999, 99990)","(1.8, 2.12, 2.1006201550387598)","(31.0, 36.0, 32.4)","(91.0, 180.0, 140.0)","(31.0, 36.0, 34.76923076923077)","(41.0, 99999, 99990)","(81.0, 120.0, 107.5)","(4.4, 5.0, 4.995652173913044)","(7.0, 9.4, 9.24126984126984)","(8.0, 99999, 99990)"
07-01-2023 19:41:41.752557,"(15.0, 99999, 99990)","(1.8, 2.12, 2.1272)","(31.0, 38.0, 36.73684210526316)","(91.0, 200.0, 170.0)","(31.0, 40.0, 36.8)","(41.0, 99999, 99990)","(81.0, 150.0, 128.0)","(4.4, 4.7, 4.580459770114943)","(7.0, 9.8, 9.584905660377359)","(8.0, 99999, 99990)"
07-01-2023 19:41:43.399068,"(15.0, 99999, 99990)","(1.8, 2.14, 2.113413173652695)","(31.0, 38.0, 36.95652173913044)","(91.0, 200.0, 205.0)","(31.0, 40.0, 37.4)","(51.0, 99999, 99990)","(101.0, 140.0, 134.0)","(4.4, 4.7, 4.562222222222222)","(7.0, 9.8, 9.54054054054054)","(8.0, 99999, 99990)"
07-01-2023 19:41:45.037515,"(15.0, 99999, 99990)","(1.8, 2.14, 2.128)","(31.0, 38.0, 35.81818181818182)","(91.0, 210.0, 203.63636363636363)","(31.0, 38.0, 36.064516129032256)","(51.0, 99999, 99990)","(101.0, 140.0, 136.66666666666666)","(4.4, 4.6, 4.525757575757575)","(7.0, 9.8, 9.592592592592593)","(8.0, 99999, 99990)"
07-01-2023 19:41:46.742010,"(14.0, 99999, 99990)","(1.8, 2.14, 2.1783333333333337)","(26.0, 38.0, 37.25)","(101.0, 220.0, 203.8095238095238)","(26.0, 38.0, 37.2)","(51.0, 99999, 99990)","(101.0, 140.0, 139.0909090909091)","(4.4, 4.6, 4.508571428571429)","(6.5, 10.0, 9.644859813084112)","(8.5, 99999, 99990)"
07-01-2023 19:41:48.402307,"(14.0, 99999, 99990)","(1.8, 2.18, 2.199607843137255)","(26.0, 38.0, 37.25)","(101.0, 220.0, 192.22222222222223)","(26.0, 40.0, 39.333333333333336)","(51.0, 99999, 99990)","(101.0, 150.0, 145.0)","(4.4, 4.6, 4.535652173913044)","(6.5, 10.0, 9.644859813084112)","(8.5, 99999, 99990)"
07-01-2023 19:41:50.168221,"(14.0, 99999, 99990)","(1.8, 2.2, 2.2033333333333336)","(26.0, 38.0, 39.75)","(101.0, 200.0, 146.36363636363637)","(31.0, 42.0, 40.36363636363636)","(51.0, 99999, 99990)","(101.0, 150.0, 149.0909090909091)","(4.2, 4.6, 4.628048780487805)","(6.5, 10.0, 10.0625)","(8.5, 99999, 99990)"
07-01-2023 19:41:51.825191,"(14.0, 99999, 99990)","(1.8, 2.22, 2.2033333333333336)","(26.0, 40.0, 39.75)","(101.0, 210.0, 146.36363636363637)","(31.0, 44.0, 40.36363636363636)","(51.0, 99999, 99990)","(101.0, 160.0, 149.0909090909091)","(4.2, 4.7, 4.6)","(6.5, 10.5, 9.825563909774436)","(8.5, 99999, 99990)"
07-01-2023 19:41:53.428646,"(14.0, 99999, 99990)","(1.8, 2.26, 2.254375)","(26.0, 44.0, 41.6)","(101.0, 210.0, 172.66666666666669)","(31.0, 44.0, 39.375)","(51.0, 99999, 99990)","(101.0, 130.0, 126.25)","(4.2, 4.6, 4.580851063829787)","(6.5, 10.0, 9.213333333333333)","(8.5, 99999, 99990)"
07-01-2023 19:41:55.019264,"(14.0, 99999, 99990)","(1.8, 2.28, 2.318181818181818)","(26.0, 44.0, 39.733333333333334)","(101.0, 210.0, 172.5)","(31.0, 42.0, 39.0)","(51.0, 99999, 99990)","(101.0, 130.0, 126.25)","(4.2, 4.6, 4.546478873239437)","(6.5, 9.2, 9.09811320754717)","(8.5, 99999, 99990)"
07-01-2023 19:41:56.472756,"(14.0, 99999, 99990)","(1.8, 2.32, 2.293333333333333)","(26.0, 44.0, 38.857142857142854)","(101.0, 210.0, 166.25)","(31.0, 42.0, 39.5)","(51.0, 99999, 99990)","(101.0, 130.0, 126.25)","(4.2, 4.6, 4.603389830508474)","(6.5, 9.2, 9.194805194805195)","(8.5, 99999, 99990)"
07-01-2023 19:41:58.037961,"(14.0, 99999, 99990)","(1.8, 2.3, 2.2926666666666664)","(31.0, 44.0, 40.0)","(101.0, 210.0, 182.0)","(31.0, 40.0, 38.44444444444444)","(51.0, 99999, 99990)","(101.0, 130.0, 126.66666666666667)","(4.2, 4.7, 4.592105263157895)","(6.5, 9.2, 9.226086956521739)","(7.5, 99999, 99990)"
07-01-2023 19:41:59.556905,"(15.0, 99999, 99990)","(1.8, 2.3, 2.2926666666666664)","(31.0, 44.0, 40.0)","(101.0, 210.0, 166.25)","(31.0, 40.0, 37.6)","(51.0, 99999, 99990)","(101.0, 130.0, 126.66666666666667)","(4.2, 4.6, 4.515789473684211)","(6.5, 9.4, 9.273684210526316)","(7.5, 99999, 99990)"
07-01-2023 19:42:01.142485,"(15.0, 99999, 99990)","(1.8, 2.3, 2.2979487179487177)","(31.0, 44.0, 40.0)","(101.0, 210.0, 172.5)","(31.0, 40.0, 39.111111111111114)","(51.0, 99999, 99990)","(101.0, 130.0, 129.16666666666666)","(4.2, 4.6, 4.511363636363637)","(6.5, 9.4, 9.297142857142857)","(7.5, 99999, 99990)"
07-01-2023 19:42:02.737187,"(15.0, 99999, 99990)","(1.85, 2.34, 2.3499999999999996)","(31.0, 44.0, 40.95238095238095)","(101.0, 210.0, 148.57142857142858)","(31.0, 40.0, 39.111111111111114)","(51.0, 99999, 99990)","(101.0, 130.0, 146.66666666666666)","(4.2, 4.6, 4.507692307692308)","(6.5, 9.4, 9.166666666666666)","(7.5, 99999, 99990)"
07-01-2023 19:42:04.290348,"(15.0, 99999, 99990)","(1.85, 2.38, 2.376086956521739)","(31.0, 44.0, 38.666666666666664)","(101.0, 150.0, 182.0)","(31.0, 40.0, 40.0)","(51.0, 99999, 99990)","(101.0, 150.0, 162.0)","(4.2, 4.6, 4.557831325301205)","(6.5, 9.4, 9.346666666666668)","(7.5, 99999, 99990)"
07-01-2023 19:42:05.938090,"(15.0, 99999, 99990)","(1.85, 2.38, 2.378252427184466)","(31.0, 44.0, 42.2)","(101.0, 210.0, 172.66666666666669)","(31.0, 42.0, 40.0)","(51.0, 99999, 99990)","(101.0, 170.0, 172.0)","(4.2, 4.6, 4.367816091954023)","(6.5, 9.4, 9.302127659574467)","(7.5, 99999, 99990)"
07-01-2023 19:42:07.619949,"(15.0, 99999, 99990)","(1.85, 2.38, 2.3820224719101124)","(31.0, 44.0, 42.2)","(101.0, 210.0, 178.1818181818182)","(31.0, 44.0, 38.54545454545455)","(51.0, 99999, 99990)","(101.0, 180.0, 171.30434782608694)","(4.2, 4.4, 4.3464285714285715)","(6.5, 9.6, 9.302127659574467)","(7.5, 99999, 99990)"
07-01-2023 19:42:09.291746,"(15.0, 99999, 99990)","(1.85, 2.4, 2.3847058823529412)","(31.0, 44.0, 41.0)","(101.0, 200.0, 178.1818181818182)","(31.0, 44.0, 38.666666666666664)","(51.0, 99999, 99990)","(101.0, 180.0, 160.0)","(4.2, 4.4, 4.352222222222222)","(6.5, 9.6, 9.32)","(7.5, 99999, 99990)"
07-01-2023 19:42:10.915435,"(15.0, 99999, 99990)","(1.85, 2.42, 2.402222222222222)","(31.0, 44.0, 41.0)","(101.0, 200.0, 184.0)","(31.0, 44.0, 39.733333333333334)","(51.0, 99999, 99990)","(101.0, 180.0, 160.0)","(4.2, 4.4, 4.381481481481481)","(6.5, 9.6, 9.32)","(7.5, 99999, 99990)"
07-01-2023 19:42:12.497289,"(15.0, 99999, 99990)","(1.85, 2.42, 2.362)","(31.0, 44.0, 41.0)","(101.0, 200.0, 177.14285714285714)","(31.0, 44.0, 40.8)","(51.0, 99999, 99990)","(101.0, 180.0, 160.0)","(4.2, 4.5, 4.381481481481481)","(6.5, 9.6, 9.226666666666667)","(7.5, 99999, 99990)"
07-01-2023 19:42:14.038701,"(14.0, 99999, 99990)","(1.85, 2.4, 2.3812345679012346)","(31.0, 44.0, 41.0)","(101.0, 200.0, 180.0)","(31.0, 44.0, 41.21739130434783)","(51.0, 99999, 99990)","(101.0, 180.0, 160.0)","(4.2, 4.5, 4.403030303030303)","(7.0, 9.6, 9.312820512820512)","(7.5, 99999, 99990)"
07-01-2023 19:42:15.643255,"(14.0, 99999, 99990)","(1.85, 2.4, 2.4160655737704917)","(31.0, 44.0, 39.0)","(101.0, 200.0, 180.0)","(31.0, 44.0, 41.0)","(51.0, 99999, 99990)","(101.0, 180.0, 169.0909090909091)","(4.2, 4.5, 4.383950617283951)","(7.0, 9.6, 9.43030303030303)","(7.5, 99999, 99990)"
07-01-2023 19:42:17.138131,"(14.0, 99999, 99990)","(1.85, 2.42, 2.4160655737704917)","(31.0, 44.0, 39.0)","(101.0, 200.0, 180.0)","(31.0, 44.0, 41.0)","(51.0, 99999, 99990)","(101.0, 180.0, 162.85714285714286)","(3.9, 4.4, 4.379069767441861)","(7.0, 9.6, 9.462068965517242)","(7.0, 99999, 99990)"
07-01-2023 19:42:18.560708,"(13.0, 99999, 99990)","(1.95, 2.44, 2.423859649122807)","(31.0, 44.0, 39.0)","(101.0, 200.0, 180.0)","(31.0, 44.0, 41.0)","(51.0, 99999, 99990)","(101.0, 180.0, 162.85714285714286)","(3.9, 4.4, 4.379069767441861)","(7.0, 9.6, 9.462068965517242)","(7.0, 99999, 99990)"
07-01-2023 19:42:20.040968,"(13.0, 99999, 99990)","(1.95, 2.42, 2.3857142857142857)","(31.0, 44.0, 42.285714285714285)","(101.0, 200.0, 172.5)","(31.0, 42.0, 40.4)","(51.0, 99999, 99990)","(101.0, 180.0, 154.28571428571428)","(3.9, 4.4, 4.171666666666667)","(7.0, 9.6, 9.564705882352941)","(7.0, 99999, 99990)"
07-01-2023 19:42:21.552575,"(13.0, 99999, 99990)","(1.95, 2.48, 2.4473469387755102)","(31.0, 44.0, 42.90909090909091)","(101.0, 210.0, 165.625)","(31.0, 44.0, 41.81818181818182)","(51.0, 99999, 99990)","(101.0, 190.0, 165.71428571428572)","(3.9, 4.3, 4.038709677419355)","(7.0, 9.6, 9.57)","(7.0, 99999, 99990)"
07-01-2023 19:42:23.260799,"(13.0, 99999, 99990)","(1.95, 2.5, 2.4690909090909092)","(31.0, 44.0, 42.90909090909091)","(101.0, 200.0, 163.33333333333334)","(31.0, 44.0, 41.81818181818182)","(51.0, 99999, 99990)","(101.0, 180.0, 165.71428571428572)","(3.9, 4.2, 4.032727272727273)","(7.0, 9.6, 9.57)","(7.0, 99999, 99990)"
07-01-2023 19:42:24.859827,"(13.0, 99999, 99990)","(1.95, 2.48, 2.461224489795918)","(31.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(31.0, 44.0, 41.81818181818182)","(51.0, 99999, 99990)","(101.0, 180.0, 170.0)","(3.9, 4.2, 4.052173913043478)","(7.0, 9.6, 9.343478260869565)","(7.0, 99999, 99990)"
07-01-2023 19:42:26.621539,"(13.0, 99999, 99990)","(1.95, 2.5, 2.474285714285714)","(31.0, 42.0, 41.2)","(101.0, 200.0, 165.0)","(31.0, 44.0, 38.857142857142854)","(51.0, 99999, 99990)","(101.0, 180.0, 155.51724137931035)","(3.9, 4.2, 4.1078125)","(7.0, 9.8, 9.46984126984127)","(7.0, 99999, 99990)"
