,Beach Magic,Animado,The General Nz,Woodlea Diego Nz,Rollyarrrz Nz,Katacha Man,Jaccka Wally Nz,The Irish Eagle,Prince Joy,Blackjack Bart
07-01-2023 19:42:34.827224,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 22.0, 20.666666666666668)","(6.0, 9.2, 9.1)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:36.360933,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 20.666666666666668)","(6.0, 9.2, 9.12)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:37.926336,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 20.125)","(6.0, 9.2, 9.12)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:39.506767,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 22.0, 20.125)","(6.0, 9.2, 9.12)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:41.025988,"(10.0, 15.0, 13.95)","(1.4, 1.67, 1.662)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 22.0, 20.125)","(6.0, 9.2, 9.12)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:42.578889,"(10.0, 15.0, 13.583333333333334)","(1.4, 1.66, 1.65)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 20.75)","(6.0, 9.2, 9.12)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:44.100847,"(10.0, 15.0, 13.583333333333334)","(1.4, 1.66, 1.65)","(17.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 22.0, 20.666666666666668)","(6.0, 9.2, 9.155555555555555)","(51.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:45.619810,"(10.0, 15.0, 13.583333333333334)","(1.4, 1.66, 1.65)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 20.666666666666668)","(6.5, 9.2, 9.155555555555555)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:47.136716,"(10.0, 15.0, 13.583333333333334)","(1.4, 1.66, 1.65)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 58.666666666666664)","(31.0, 99999, 99990)","(17.0, 23.0, 22.0)","(6.5, 9.2, 9.68888888888889)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:48.698620,"(10.0, 15.0, 13.583333333333334)","(1.4, 1.66, 1.65)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 80.0, 57.0)","(31.0, 99999, 99990)","(17.0, 27.0, 22.75)","(6.5, 9.8, 10.6)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:50.202336,"(10.0, 15.0, 13.583333333333334)","(1.4, 1.66, 1.65)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 59.0)","(31.0, 99999, 99990)","(17.0, 26.0, 20.416666666666668)","(6.5, 11.5, 10.333333333333334)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:51.695105,"(10.0, 15.0, 13.583333333333334)","(1.4, 1.66, 1.6272413793103448)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 70.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 20.416666666666668)","(6.5, 11.5, 10.40625)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:53.201044,"(10.0, 15.0, 13.45)","(1.4, 1.65, 1.6272413793103448)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 20.416666666666668)","(6.5, 11.5, 10.40625)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:54.734020,"(10.0, 12.5, 12.025)","(1.4, 1.65, 1.61)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 20.416666666666668)","(6.5, 11.5, 10.40625)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:56.254778,"(10.0, 12.0, 11.2)","(1.4, 1.64, 1.6096551724137933)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 20.416666666666668)","(6.5, 11.5, 10.470588235294118)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:57.790473,"(10.0, 11.5, 11.004347826086956)","(1.4, 1.62, 1.608888888888889)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 20.416666666666668)","(6.5, 11.5, 9.71111111111111)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:42:59.367329,"(10.0, 11.0, 10.618181818181817)","(1.4, 1.62, 1.608888888888889)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 25.0, 21.0)","(6.5, 11.5, 9.71111111111111)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:43:00.888298,"(10.0, 11.0, 9.461538461538462)","(1.4, 1.62, 1.6084615384615386)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 24.0, 21.75)","(6.5, 11.5, 10.625)","(41.0, 95.0, 75.0)"
07-01-2023 19:43:02.318736,"(10.0, 9.6, 8.955555555555556)","(1.4, 1.62, 1.6123076923076924)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 24.0, 21.8)","(6.5, 11.5, 10.625)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:43:03.843971,"(10.0, 9.6, 8.664516129032258)","(1.4, 1.62, 1.61)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.666666666666664)","(31.0, 99999, 99990)","(17.0, 24.0, 23.166666666666668)","(6.5, 11.5, 10.9)","(41.0, 95.0, 68.33333333333333)"
07-01-2023 19:43:05.397273,"(10.0, 9.6, 9.280645161290323)","(1.4, 1.62, 1.605)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 60.14285714285714)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 12.0, 11.875)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:43:06.894775,"(10.0, 9.6, 9.280645161290323)","(1.4, 1.62, 1.612)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 91.33333333333333)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 12.0, 12.777777777777779)","(41.0, 95.0, 85.0)"
07-01-2023 19:43:08.480792,"(10.0, 9.6, 8.923076923076923)","(1.4, 1.62, 1.6060869565217393)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 100.0, 76.18181818181819)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 13.0, 12.777777777777779)","(41.0, 95.0, 85.0)"
07-01-2023 19:43:10.105371,"(10.0, 9.6, 8.923076923076923)","(1.4, 1.61, 1.6057142857142859)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 110.0, 71.63636363636364)","(31.0, 99999, 99990)","(17.0, 24.0, 23.0)","(6.5, 13.0, 12.777777777777779)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:11.752168,"(10.0, 9.6, 8.435294117647059)","(1.4, 1.61, 1.6057142857142859)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 100.0, 71.63636363636364)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 13.0, 12.777777777777779)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:13.485839,"(10.0, 9.6, 8.823529411764707)","(1.4, 1.61, 1.6057142857142859)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 100.0, 71.63636363636364)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 13.0, 12.777777777777779)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:15.480542,"(10.0, 9.6, 8.823529411764707)","(1.4, 1.61, 1.6057142857142859)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 100.0, 71.63636363636364)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 16.0, 15.444444444444445)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:17.682458,"(10.0, 9.6, 9.27)","(1.4, 1.61, 1.6057142857142859)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 100.0, 83.0)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 16.0, 15.444444444444445)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:19.553057,"(10.0, 9.6, 9.27)","(1.4, 1.61, 1.605)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 90.0, 66.5)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 16.0, 15.444444444444445)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:21.515726,"(10.0, 9.6, 8.728205128205127)","(1.4, 1.61, 1.605)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 67.28571428571428)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 16.0, 15.444444444444445)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:23.151053,"(10.0, 9.6, 8.728205128205127)","(1.4, 1.61, 1.605)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 61.5)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 16.0, 15.444444444444445)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:24.870588,"(10.0, 9.6, 8.75)","(1.4, 1.6, 1.5975000000000001)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 62.72727272727273)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 16.0, 15.444444444444445)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:26.578722,"(10.0, 9.6, 8.75)","(1.4, 1.6, 1.5975000000000001)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 64.58333333333333)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 16.0, 11.8)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:28.189014,"(10.0, 9.6, 8.822857142857144)","(1.4, 1.6, 1.5975000000000001)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 64.58333333333333)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 12.5, 13.0)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:29.796356,"(10.0, 9.6, 8.822857142857144)","(1.4, 1.6, 1.5975000000000001)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 66.07142857142857)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 15.5, 13.0)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:43:31.370839,"(10.0, 9.6, 8.728205128205127)","(1.4, 1.6, 1.5975000000000001)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 66.07142857142857)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 15.5, 12.714285714285714)","(41.0, 85.0, 62.27272727272727)"
07-01-2023 19:43:33.222149,"(10.0, 9.6, 8.822857142857144)","(1.4, 1.6, 1.5975000000000001)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 66.07142857142857)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 15.5, 12.714285714285714)","(41.0, 80.0, 66.66666666666667)"
07-01-2023 19:43:35.028651,"(10.0, 9.6, 8.728205128205127)","(1.4, 1.6, 1.606875)","(15.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 75.0, 66.07142857142857)","(31.0, 99999, 99990)","(17.0, 24.0, 23.5)","(6.5, 15.5, 13.133333333333333)","(41.0, 80.0, 66.66666666666667)"
