,Gracie Bale,Sunnyside Zeus,Lochinvar Jazz,Tough Tears,Entranced,Change Of Habit,Go Bang
14-12-2022 12:46:43.765091,"(2.4, 3.65, 2.912)","(2.9, 4.2, 3.3053333333333335)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 8.8, 7.5)","(10.0, 15.5, 13.25)"
14-12-2022 12:46:44.854142,"(2.4, 3.65, 2.912)","(2.9, 4.2, 3.257142857142857)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 8.8, 7.5)","(10.0, 15.5, 13.25)"
14-12-2022 12:46:45.881782,"(2.4, 3.65, 2.8433333333333333)","(2.9, 4.2, 3.257142857142857)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 8.8, 7.5)","(10.0, 15.5, 13.25)"
14-12-2022 12:46:46.890471,"(2.4, 3.65, 2.8033333333333332)","(2.9, 4.2, 3.225714285714286)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 8.8, 7.5)","(10.0, 15.5, 13.25)"
14-12-2022 12:46:47.925960,"(2.4, 3.65, 2.8033333333333332)","(2.9, 4.2, 3.129090909090909)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 8.8, 5.925000000000001)","(10.0, 15.5, 13.25)"
14-12-2022 12:46:48.905370,"(2.4, 3.65, 2.9)","(2.9, 4.2, 3.192173913043478)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.5, 13.25)"
14-12-2022 12:46:50.032229,"(2.4, 3.65, 2.83)","(2.9, 4.2, 3.106451612903226)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.5, 13.0)"
14-12-2022 12:46:50.986580,"(2.4, 3.65, 2.83)","(2.9, 4.1, 3.106451612903226)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 13.0)"
14-12-2022 12:46:52.086217,"(2.4, 3.65, 2.8033333333333332)","(2.9, 4.1, 3.0703225806451613)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 11.36)"
14-12-2022 12:46:53.271207,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.196774193548387)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 11.5)"
14-12-2022 12:46:54.726848,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.0703225806451613)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 11.85)"
14-12-2022 12:46:55.951428,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.225714285714286)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 11.85)"
14-12-2022 12:46:57.106654,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.2, 3.225714285714286)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 11.85)"
14-12-2022 12:46:58.590676,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.2, 3.257142857142857)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:46:59.839682,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.2, 3.1636363636363636)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:01.068586,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.2, 3.129090909090909)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:02.249698,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.2, 3.192173913043478)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:03.252859,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.2, 3.1636363636363636)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:04.307858,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.2, 3.129090909090909)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:05.322452,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.0703225806451613)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:06.469657,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.3, 3.106451612903226)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:07.528494,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.106451612903226)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:08.642653,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.106451612903226)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:09.747483,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.0703225806451613)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:10.958776,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.12)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:12.178052,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.1, 3.106451612903226)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 12.75)"
14-12-2022 12:47:13.778662,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.0, 3.3)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.0, 13.3)"
14-12-2022 12:47:15.054565,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:16.158678,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:17.174990,"(2.4, 3.65, 3.105714285714286)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:18.258751,"(2.4, 3.8, 2.6166666666666667)","(2.9, 4.0, 3.350909090909091)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 32.6)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:19.483080,"(2.4, 3.8, 2.6166666666666667)","(2.9, 4.0, 3.3)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:20.740123,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.6956521739130435)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:21.944258,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.6652173913043478)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:23.205257,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.709230769230769)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:24.524093,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.6984615384615385)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:25.726434,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.6984615384615385)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:26.972326,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.6984615384615385)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:28.101883,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.6984615384615385)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:29.178235,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.6984615384615385)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:30.247458,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.4699999999999998)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:31.322039,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:32.446956,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:33.499913,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:34.651118,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:35.791920,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:36.944831,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:38.177223,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:39.423164,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:40.638480,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:41.868959,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:43.354764,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:44.607074,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:45.780669,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.3)"
14-12-2022 12:47:46.843418,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 14.5, 13.0)"
14-12-2022 12:47:47.937580,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.5, 13.0)"
14-12-2022 12:47:49.057738,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.5, 13.0)"
14-12-2022 12:47:50.284770,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.2720000000000002)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.5, 13.0)"
14-12-2022 12:47:51.593436,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.338181818181818)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.925000000000001)","(10.0, 15.5, 13.0)"
14-12-2022 12:47:52.862723,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.350909090909091)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 9.0, 5.8428571428571425)","(10.0, 15.5, 14.583333333333334)"
14-12-2022 12:47:54.313361,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.076923076923077)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:47:55.750313,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.0, 3.076923076923077)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:47:56.913420,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.1728571428571426)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:47:58.211746,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.391111111111111)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:47:59.606626,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:48:01.211153,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:48:02.870581,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:48:04.829623,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:48:06.345766,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.2786666666666666)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.583333333333334)"
14-12-2022 12:48:07.925856,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.2357142857142858)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.166666666666666)"
14-12-2022 12:48:09.552433,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.2357142857142858)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.166666666666666)"
14-12-2022 12:48:11.016300,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.2357142857142858)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 14.166666666666666)"
14-12-2022 12:48:12.271967,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 12.8125)"
14-12-2022 12:48:13.654786,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 13.61111111111111)"
14-12-2022 12:48:14.891766,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 13.61111111111111)"
14-12-2022 12:48:16.102038,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.8428571428571425)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:17.220987,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.2, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:18.346782,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:19.755984,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:21.046358,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:22.511168,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:23.819531,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:25.044792,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:26.239840,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:27.409837,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:28.537785,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:29.730062,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:30.849815,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:32.019040,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:33.198297,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:34.324850,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 12.083333333333334)"
14-12-2022 12:48:35.495910,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 14.75)"
14-12-2022 12:48:36.619153,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 14.75)"
14-12-2022 12:48:37.722672,"(2.4, 3.75, 3.024705882352941)","(2.9, 4.1, 3.204285714285714)","(11.0, 27.0, 14.916666666666666)","(21.0, 75.0, 27.0)","(12.0, 30.0, 16.25)","(4.6, 8.0, 5.5888888888888895)","(10.0, 17.5, 14.75)"
