,Side Street Dave,Parley Street,Warfront Fighter,Passed By Paul,Assets Included,Dontteasethetiger,Chef,Singandcryindubai,Lil Latigo,Katzumoto,Morethansoultitle,Winning Magic
11-01-2023 08:50:33.496783,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:34.775420,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:36.052396,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:37.326649,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:38.639196,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:39.919464,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:41.249582,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:42.533226,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:43.802984,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:45.021904,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:46.280269,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:47.528506,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:48.804504,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:50.089615,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:51.389316,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:52.657198,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:53.898835,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:55.138650,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:56.366570,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:57.599444,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:50:58.836473,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:00.091332,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:01.386648,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:02.674867,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:03.914523,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:05.162124,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:06.411202,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:07.714254,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(19.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:08.907901,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:10.135233,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:11.401235,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:12.639484,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:13.935837,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:15.214277,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:16.487054,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:17.762918,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:18.970721,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:20.191997,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:21.450430,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:22.683751,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:23.940686,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:25.212499,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:26.590134,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:27.964060,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:29.220728,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:30.676554,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:31.995488,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:33.226677,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:34.542393,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:35.796681,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:37.026442,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:38.278335,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:39.554334,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:40.822971,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:42.094943,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:43.397651,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:44.741504,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:46.005347,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:47.287950,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:48.512049,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:49.805422,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(5.5, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:51:51.108135,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:51:52.378054,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:51:53.669524,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:51:54.881020,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:51:56.153317,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:51:57.394546,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:51:58.614479,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:51:59.853624,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:52:01.191366,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:52:02.551756,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:52:03.838785,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:52:05.068539,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
11-01-2023 08:52:06.313445,"(21.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(6.0, 99999, 99990)","(61.0, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(10.0, 99999, 99990)"
