,Lucretia Ann,Block Busted,Willows Friend,Rogue Temptation,Tuzla Bale,Big City Nights,After Hours
08-12-2022 15:29:09.125404,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.67)","(3.9, 8.6, 8.0)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 170.0, 99.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:10.387339,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.67)","(3.9, 8.6, 7.133333333333333)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 170.0, 89.5)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:11.573409,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.67)","(3.9, 8.6, 7.883333333333333)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:12.848126,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.67)","(3.9, 8.6, 7.883333333333333)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:14.061428,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 7.884615384615384)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:15.268957,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 7.907692307692307)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:16.557396,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 8.0)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:17.836548,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 8.0)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:19.040185,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 7.1)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:20.306674,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 7.133333333333333)","(15.0, 110.0, 33.90909090909091)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:21.526050,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 7.883333333333333)","(15.0, 110.0, 65.66666666666666)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:22.763690,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 7.883333333333333)","(15.0, 90.0, 65.66666666666666)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.83)"
08-12-2022 15:29:23.987158,"(5.5, 11.5, 7.578571428571429)","(2.8, 3.8, 3.1644444444444444)","(3.9, 8.6, 8.04)","(15.0, 90.0, 65.66666666666666)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.1618181818181816)"
08-12-2022 15:29:25.222736,"(5.5, 11.5, 6.590909090909091)","(2.8, 3.8, 2.998571428571428)","(3.9, 8.6, 7.933333333333333)","(15.0, 90.0, 65.66666666666666)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.1618181818181816)"
08-12-2022 15:29:26.502822,"(5.5, 11.5, 7.578571428571429)","(2.8, 3.8, 3.0866666666666664)","(3.9, 8.6, 7.933333333333333)","(15.0, 90.0, 79.71428571428572)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 2.9031249999999997)"
08-12-2022 15:29:27.654779,"(5.5, 11.5, 7.578571428571429)","(2.8, 3.7, 3.0733333333333333)","(3.9, 8.6, 7.933333333333333)","(15.0, 90.0, 79.71428571428572)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 2.9031249999999997)"
08-12-2022 15:29:28.848029,"(5.5, 11.5, 7.578571428571429)","(2.8, 3.7, 3.0733333333333333)","(3.9, 8.6, 7.933333333333333)","(15.0, 90.0, 75.42857142857143)","(10.0, 34.0, 20.5625)","(31.0, 150.0, 84.0)","(2.9, 3.9, 2.9031249999999997)"
08-12-2022 15:29:30.023764,"(5.5, 11.5, 7.074999999999999)","(2.8, 3.7, 3.01)","(3.9, 8.4, 7.324999999999999)","(15.0, 85.0, 75.42857142857143)","(10.0, 34.0, 25.041666666666668)","(31.0, 150.0, 84.0)","(2.9, 3.9, 2.955428571428571)"
08-12-2022 15:29:31.282097,"(5.5, 11.5, 7.074999999999999)","(2.8, 3.7, 2.98)","(3.9, 8.2, 6.4)","(15.0, 85.0, 75.42857142857143)","(10.0, 34.0, 25.041666666666668)","(31.0, 150.0, 84.0)","(2.9, 3.9, 2.955428571428571)"
08-12-2022 15:29:32.601650,"(5.5, 11.5, 7.484615384615385)","(2.8, 3.7, 3.16)","(3.9, 8.4, 7.12)","(15.0, 85.0, 75.42857142857143)","(10.0, 34.0, 25.041666666666668)","(31.0, 150.0, 84.0)","(2.9, 3.9, 3.1311627906976742)"
08-12-2022 15:29:33.852133,"(5.5, 11.5, 7.225)","(2.8, 3.7, 3.2249999999999996)","(3.9, 8.6, 6.1499999999999995)","(15.0, 85.0, 68.375)","(10.0, 34.0, 25.041666666666668)","(31.0, 150.0, 84.0)","(2.9, 3.9, 2.9031249999999997)"
08-12-2022 15:29:35.049704,"(5.5, 11.5, 7.225)","(2.8, 3.65, 3.2249999999999996)","(3.9, 8.6, 6.1499999999999995)","(15.0, 85.0, 68.375)","(10.0, 34.0, 25.041666666666668)","(31.0, 150.0, 84.0)","(2.9, 3.9, 2.9031249999999997)"
08-12-2022 15:29:36.278970,"(5.5, 11.5, 7.225)","(2.8, 3.65, 3.0318181818181817)","(3.9, 8.6, 6.220000000000001)","(15.0, 85.0, 63.0)","(10.0, 34.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.5875)"
08-12-2022 15:29:37.486857,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.65, 2.9593749999999996)","(3.9, 8.6, 7.872727272727271)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.6942857142857144)"
08-12-2022 15:29:38.715574,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.55, 3.0094736842105263)","(3.9, 8.2, 7.2749999999999995)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.6942857142857144)"
08-12-2022 15:29:39.899631,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.55, 3.0094736842105263)","(3.9, 8.2, 7.52)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.636)"
08-12-2022 15:29:41.123690,"(5.5, 11.5, 7.84)","(2.8, 3.55, 3.0094736842105263)","(3.9, 8.2, 7.9642857142857135)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.636)"
08-12-2022 15:29:42.390963,"(5.5, 11.5, 7.0)","(2.8, 3.55, 3.0094736842105263)","(3.9, 8.2, 7.9642857142857135)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:43.564511,"(5.5, 11.5, 7.0)","(2.8, 3.55, 3.0094736842105263)","(3.9, 8.2, 7.9642857142857135)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:44.668019,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.55, 3.0094736842105263)","(3.9, 8.2, 7.305)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:45.884225,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.273684210526316)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.85, 3.6142857142857143)"
08-12-2022 15:29:47.125988,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.75, 3.6142857142857143)"
08-12-2022 15:29:48.350673,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 63.0)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.75, 3.6142857142857143)"
08-12-2022 15:29:49.608614,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 84.0)","(2.9, 3.75, 3.7)"
08-12-2022 15:29:50.876591,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 150.0, 79.5)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:52.156637,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 130.0, 79.5)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:53.591266,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 130.0, 92.125)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:54.841414,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 130.0, 92.125)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:56.055375,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 7.310526315789473)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 130.0, 144.0)","(2.9, 3.85, 3.7)"
08-12-2022 15:29:57.545033,"(5.5, 11.5, 7.0)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.6, 6.387499999999999)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 190.0, 144.0)","(2.9, 3.85, 3.644)"
08-12-2022 15:29:58.879689,"(5.5, 11.5, 7.0)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.2, 7.711111111111111)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 190.0, 144.0)","(2.9, 3.85, 3.5975)"
08-12-2022 15:30:00.378977,"(5.5, 11.5, 7.0)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.0, 7.888888888888888)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 190.0, 76.5)","(2.9, 3.85, 3.5975)"
08-12-2022 15:30:01.650879,"(5.5, 11.5, 7.0)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.2, 7.5249999999999995)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:02.898129,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.2, 7.8999999999999995)","(15.0, 85.0, 67.07142857142857)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.71875)"
08-12-2022 15:30:04.198282,"(5.5, 11.5, 7.0)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.2, 6.333333333333333)","(15.0, 75.0, 67.07142857142857)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.04125)"
08-12-2022 15:30:05.391494,"(5.5, 11.5, 7.0)","(2.8, 3.5, 2.9307692307692306)","(3.9, 8.4, 8.0)","(15.0, 75.0, 79.92857142857143)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.04125)"
08-12-2022 15:30:06.584544,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.45, 2.84)","(3.9, 8.6, 7.4)","(15.0, 90.0, 79.92857142857143)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.04125)"
08-12-2022 15:30:07.951404,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.4, 2.84)","(3.9, 8.4, 6.733333333333333)","(15.0, 90.0, 79.92857142857143)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.04125)"
08-12-2022 15:30:09.226317,"(5.5, 11.5, 7.0)","(2.8, 3.4, 2.84)","(3.9, 8.4, 7.547058823529412)","(15.0, 90.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 2.96)"
08-12-2022 15:30:10.423811,"(5.5, 11.5, 7.0)","(2.8, 3.4, 2.84)","(3.9, 8.4, 7.547058823529412)","(15.0, 85.0, 75.64285714285714)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.04125)"
08-12-2022 15:30:11.635360,"(5.5, 11.5, 7.0)","(2.8, 3.4, 2.84)","(3.9, 8.4, 7.547058823529412)","(15.0, 85.0, 68.75)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.04125)"
08-12-2022 15:30:12.874853,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.4, 2.84)","(3.9, 8.4, 6.844444444444444)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.533333333333333)"
08-12-2022 15:30:14.051485,"(5.5, 11.5, 7.84)","(2.8, 3.4, 2.84)","(3.9, 8.4, 6.7125)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 3.9, 2.96)"
08-12-2022 15:30:15.243793,"(5.5, 11.5, 7.0)","(2.8, 3.35, 2.8388235294117647)","(3.9, 8.4, 6.7125)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 2.992)"
08-12-2022 15:30:16.455548,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.3, 2.8388235294117647)","(3.9, 8.4, 6.45)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 2.9675)"
08-12-2022 15:30:17.707891,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.3, 2.8388235294117647)","(3.9, 8.2, 6.45)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.0256)"
08-12-2022 15:30:18.922677,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.3, 2.7925)","(3.9, 8.2, 6.31)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.0025)"
08-12-2022 15:30:20.168136,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.3, 2.7925)","(3.9, 8.2, 6.893333333333333)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 3.0025)"
08-12-2022 15:30:21.359117,"(5.5, 11.5, 6.010000000000001)","(2.8, 3.3, 2.7925)","(3.9, 8.2, 6.893333333333333)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 4.0, 2.9186666666666663)"
08-12-2022 15:30:22.580520,"(5.5, 11.5, 7.0)","(2.8, 3.3, 2.7925)","(3.9, 8.2, 7.96)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 3.95, 3.6942857142857144)"
08-12-2022 15:30:23.935652,"(5.5, 11.5, 7.0)","(2.8, 3.3, 2.7925)","(3.9, 8.6, 7.275)","(15.0, 85.0, 75.71428571428572)","(10.0, 32.0, 29.5625)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.636)"
08-12-2022 15:30:25.293597,"(5.5, 11.5, 7.0)","(2.8, 3.3, 2.7925)","(3.9, 7.8, 7.275)","(15.0, 85.0, 76.875)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5875)"
08-12-2022 15:30:26.599486,"(5.5, 11.5, 6.590909090909091)","(2.8, 3.3, 2.7925)","(3.9, 7.8, 7.533333333333333)","(15.0, 85.0, 76.875)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5875)"
08-12-2022 15:30:27.776193,"(5.5, 11.5, 7.346153846153847)","(2.8, 3.3, 2.7925)","(3.9, 7.8, 7.2)","(15.0, 85.0, 76.875)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5875)"
08-12-2022 15:30:28.997425,"(5.5, 11.5, 7.96)","(2.8, 3.3, 2.7925)","(3.9, 7.8, 7.225)","(15.0, 85.0, 76.875)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.6942857142857144)"
08-12-2022 15:30:30.190285,"(5.5, 11.5, 7.96)","(2.8, 3.3, 2.7925)","(3.9, 7.8, 7.225)","(15.0, 85.0, 76.875)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5975)"
08-12-2022 15:30:31.388403,"(5.5, 11.5, 7.96)","(2.8, 3.3, 2.7925)","(3.9, 7.8, 7.275)","(15.0, 85.0, 76.875)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5975)"
08-12-2022 15:30:32.580198,"(5.5, 11.5, 7.96)","(2.8, 3.3, 2.7925)","(3.9, 7.8, 7.824999999999999)","(15.0, 85.0, 76.875)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5975)"
08-12-2022 15:30:33.947068,"(5.5, 11.5, 7.96)","(2.8, 3.3, 2.8552941176470585)","(3.9, 8.6, 7.475)","(15.0, 85.0, 64.0)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:35.216533,"(5.5, 11.5, 7.96)","(2.8, 3.25, 2.9437499999999996)","(3.9, 8.2, 6.5875)","(15.0, 85.0, 76.0)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.71875)"
08-12-2022 15:30:36.446919,"(5.5, 11.5, 7.96)","(2.8, 3.25, 2.9437499999999996)","(3.9, 8.4, 6.7125)","(15.0, 85.0, 76.0)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:37.921361,"(5.5, 11.5, 7.96)","(2.8, 3.25, 2.9437499999999996)","(3.9, 8.4, 6.7125)","(15.0, 85.0, 76.0)","(10.0, 32.0, 22.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:39.155747,"(5.5, 11.5, 7.96)","(2.8, 3.25, 2.9437499999999996)","(3.9, 8.4, 7.344444444444445)","(15.0, 85.0, 76.0)","(10.0, 32.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:40.427208,"(5.5, 11.5, 7.96)","(2.8, 3.25, 2.9437499999999996)","(3.9, 8.4, 7.2)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:41.632279,"(5.5, 11.5, 7.96)","(2.8, 3.25, 2.9437499999999996)","(3.9, 8.4, 7.0)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:42.874335,"(5.5, 11.5, 7.96)","(2.8, 3.25, 2.925)","(3.9, 8.4, 7.0)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:44.189975,"(5.5, 11.5, 7.96)","(2.8, 3.2, 2.925)","(3.9, 8.4, 6.133333333333334)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:45.375816,"(5.5, 11.5, 7.96)","(2.8, 3.2, 2.925)","(3.9, 8.4, 6.0)","(15.0, 85.0, 64.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:46.532267,"(5.5, 11.5, 7.96)","(2.8, 3.2, 2.925)","(3.9, 8.4, 7.2)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:47.657294,"(5.5, 11.5, 7.96)","(2.8, 3.2, 2.925)","(3.9, 8.4, 7.1)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:48.807850,"(5.5, 11.5, 7.96)","(2.8, 3.2, 2.925)","(3.9, 8.4, 6.2)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:49.969060,"(5.5, 11.5, 7.96)","(2.8, 3.2, 2.925)","(3.9, 8.4, 6.92)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:51.168513,"(5.5, 11.5, 7.96)","(2.8, 3.2, 2.80258064516129)","(3.9, 8.4, 6.0)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.648)"
08-12-2022 15:30:52.370040,"(5.5, 11.5, 7.96)","(2.8, 4.6, 2.90625)","(3.9, 8.4, 6.066666666666667)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.6025)"
08-12-2022 15:30:53.566284,"(5.5, 11.5, 7.96)","(2.8, 3.15, 2.90625)","(3.9, 8.4, 5.933333333333334)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.6025)"
08-12-2022 15:30:54.793728,"(5.5, 11.5, 7.96)","(2.8, 3.15, 2.90625)","(3.9, 8.4, 6.066666666666667)","(15.0, 85.0, 76.0)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:55.998521,"(5.5, 11.5, 7.96)","(2.8, 3.15, 2.90625)","(3.9, 8.4, 6.92)","(15.0, 85.0, 64.33333333333334)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5)"
08-12-2022 15:30:57.141571,"(5.5, 11.5, 7.96)","(2.8, 3.15, 2.90625)","(3.9, 8.4, 5.933333333333334)","(15.0, 85.0, 64.33333333333334)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:58.222191,"(5.5, 11.5, 7.96)","(2.8, 3.15, 2.90625)","(3.9, 8.4, 6.133333333333334)","(15.0, 85.0, 64.33333333333334)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:30:59.371356,"(5.5, 11.5, 7.96)","(2.8, 3.15, 2.90625)","(3.9, 8.4, 6.133333333333334)","(15.0, 85.0, 64.33333333333334)","(10.0, 30.0, 21.5)","(31.0, 200.0, 76.5)","(2.9, 3.85, 3.5925000000000002)"
08-12-2022 15:31:00.689497,"(5.5, 11.5, 7.96)","(2.8, 3.15, 2.90625)","(3.9, 8.4, 6.266666666666667)","(15.0, 85.0, 64.33333333333334)","(10.0, 30.0, 21.5)","(31.0, 200.0, 97.63636363636363)","(2.9, 3.85, 3.5)"
08-12-2022 15:31:01.887990,"(5.0, 11.0, 7.76)","(2.8, 4.5, 3.804)","(3.8, 8.4, 6.985714285714286)","(15.0, 85.0, 76.14285714285714)","(10.0, 30.0, 21.5)","(31.0, 180.0, 97.63636363636363)","(3.0, 3.85, 3.5)"
08-12-2022 15:31:03.516052,"(5.0, 11.0, 7.76)","(2.8, 4.4, 3.624)","(3.8, 8.4, 7.114285714285715)","(15.0, 85.0, 76.14285714285714)","(10.0, 30.0, 21.5)","(31.0, 180.0, 97.63636363636363)","(3.0, 3.85, 3.5)"
08-12-2022 15:31:04.856136,"(5.0, 11.0, 7.76)","(2.8, 4.2, 3.915)","(3.8, 8.4, 6.275)","(15.0, 85.0, 76.14285714285714)","(10.0, 30.0, 21.0)","(31.0, 180.0, 97.63636363636363)","(3.0, 3.85, 3.5)"
08-12-2022 15:31:06.154936,"(5.0, 11.0, 7.76)","(2.8, 4.3, 3.915)","(3.8, 8.4, 6.266666666666667)","(15.0, 85.0, 71.1)","(10.0, 29.0, 21.0)","(31.0, 180.0, 97.63636363636363)","(3.0, 3.85, 3.5)"
08-12-2022 15:31:07.320970,"(5.0, 11.0, 7.76)","(2.8, 4.3, 3.915)","(3.8, 8.4, 7.08)","(15.0, 85.0, 76.375)","(10.0, 29.0, 21.0)","(31.0, 180.0, 97.63636363636363)","(3.0, 3.85, 3.5)"
08-12-2022 15:31:08.563894,"(5.0, 11.0, 7.76)","(2.8, 4.3, 3.0685714285714285)","(3.8, 8.4, 7.08)","(15.0, 85.0, 76.375)","(10.0, 29.0, 21.0)","(31.0, 180.0, 97.63636363636363)","(3.0, 3.85, 3.5)"
08-12-2022 15:31:09.847880,"(5.0, 11.0, 7.76)","(2.8, 4.2, 3.2624999999999997)","(3.8, 8.4, 7.08)","(15.0, 85.0, 76.375)","(10.0, 29.0, 21.0)","(31.0, 180.0, 97.63636363636363)","(3.0, 3.85, 3.5)"
