,Eastbro Tex,Torque To The Max,Dartesian,Taleggio,Furiosa,Eagles Response,Whata Reactor,Fortyfive Rock,Go Jo Jolt
15-12-2022 14:33:32.527538,"(2.6, 2.88, 2.8049999999999997)","(8.0, 9.8, 9.457142857142857)","(101.0, 760.0, 470.0)","(7.0, 9.0, 8.66)","(15.0, 20.0, 19.071428571428573)","(17.0, 25.0, 21.181818181818183)","(4.6, 6.8, 6.533333333333333)","(21.0, 44.0, 40.0)","(4.8, 6.6, 6.483333333333333)"
15-12-2022 14:33:33.811999,"(2.6, 2.88, 2.82)","(8.0, 9.8, 9.457142857142857)","(101.0, 710.0, 470.0)","(7.0, 9.0, 8.66)","(15.0, 20.0, 19.071428571428573)","(17.0, 25.0, 21.76923076923077)","(4.8, 6.8, 5.895652173913043)","(21.0, 44.0, 40.0)","(4.8, 6.6, 6.314285714285714)"
15-12-2022 14:33:35.052228,"(2.6, 2.88, 2.82)","(8.0, 9.8, 9.457142857142857)","(101.0, 710.0, 470.0)","(7.0, 9.0, 8.66)","(15.0, 20.0, 19.071428571428573)","(17.0, 25.0, 21.181818181818183)","(4.8, 6.2, 5.871794871794871)","(21.0, 44.0, 41.0)","(4.8, 6.8, 6.371428571428572)"
15-12-2022 14:33:36.336792,"(2.6, 2.88, 2.817391304347826)","(8.0, 9.8, 9.457142857142857)","(101.0, 710.0, 470.0)","(7.0, 9.0, 8.66)","(15.0, 20.0, 19.071428571428573)","(17.0, 25.0, 21.181818181818183)","(4.8, 6.2, 5.871794871794871)","(21.0, 44.0, 41.0)","(4.8, 6.8, 6.371428571428572)"
15-12-2022 14:33:37.660985,"(2.6, 2.88, 2.817391304347826)","(8.0, 9.8, 9.457142857142857)","(101.0, 710.0, 470.0)","(7.0, 9.0, 8.66)","(15.0, 20.0, 19.071428571428573)","(17.0, 25.0, 21.181818181818183)","(4.8, 6.2, 5.871794871794871)","(21.0, 44.0, 41.0)","(4.8, 6.8, 6.371428571428572)"
15-12-2022 14:33:38.957201,"(2.6, 2.88, 2.817391304347826)","(8.0, 9.8, 9.457142857142857)","(101.0, 710.0, 470.0)","(7.0, 9.0, 8.66)","(15.0, 20.0, 19.071428571428573)","(17.0, 25.0, 21.181818181818183)","(4.8, 6.2, 5.871794871794871)","(21.0, 44.0, 41.333333333333336)","(4.8, 6.8, 6.371428571428572)"
15-12-2022 14:33:40.373053,"(2.6, 2.88, 2.96)","(8.0, 9.8, 9.533333333333333)","(101.0, 710.0, 485.0)","(7.0, 9.0, 9.129411764705882)","(15.0, 20.0, 19.15625)","(17.0, 25.0, 22.692307692307693)","(4.8, 6.0, 5.723809523809524)","(21.0, 44.0, 44.0)","(4.8, 6.4, 6.457142857142857)"
15-12-2022 14:33:41.612076,"(2.6, 3.0, 2.8266666666666667)","(8.0, 10.0, 9.6)","(101.0, 760.0, 426.66666666666663)","(7.0, 9.2, 9.0)","(15.0, 20.0, 19.035714285714285)","(17.0, 25.0, 22.692307692307693)","(4.8, 6.2, 5.628571428571428)","(21.0, 50.0, 47.66666666666667)","(4.8, 6.8, 6.64390243902439)"
15-12-2022 14:33:42.806630,"(2.6, 3.0, 2.775454545454546)","(8.0, 9.8, 9.42608695652174)","(101.0, 760.0, 406.66666666666663)","(7.0, 9.2, 9.0)","(15.0, 20.0, 19.035714285714285)","(17.0, 25.0, 22.692307692307693)","(4.8, 6.2, 5.628571428571428)","(21.0, 50.0, 43.125)","(4.8, 6.8, 6.293023255813953)"
15-12-2022 14:33:44.184995,"(2.6, 3.0, 2.893584905660377)","(8.0, 10.0, 9.427906976744186)","(101.0, 760.0, 406.66666666666663)","(7.0, 9.2, 9.142857142857142)","(15.0, 20.0, 18.65)","(17.0, 25.0, 22.272727272727273)","(4.8, 6.2, 5.63076923076923)","(21.0, 55.0, 39.166666666666664)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:45.505843,"(2.6, 3.0, 2.8825)","(8.0, 10.0, 9.427906976744186)","(101.0, 760.0, 370.0)","(7.0, 9.2, 9.04)","(15.0, 20.0, 18.65)","(17.0, 25.0, 22.272727272727273)","(4.8, 6.2, 5.63)","(21.0, 55.0, 41.42857142857143)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:46.845170,"(2.6, 3.0, 2.804)","(8.0, 10.0, 9.427906976744186)","(101.0, 750.0, 370.0)","(7.0, 9.2, 9.1)","(15.0, 20.0, 18.65)","(17.0, 25.0, 22.272727272727273)","(4.8, 6.2, 5.76)","(21.0, 55.0, 44.44444444444444)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:48.083639,"(2.6, 2.98, 2.9123076923076923)","(8.0, 10.0, 9.427906976744186)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.2, 9.1)","(15.0, 20.0, 18.65)","(17.0, 25.0, 21.19047619047619)","(4.8, 6.0, 5.76)","(21.0, 55.0, 44.285714285714285)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:49.324035,"(2.6, 2.98, 2.952808988764045)","(8.0, 10.0, 9.427906976744186)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.2, 9.1)","(15.0, 20.0, 18.65)","(17.0, 25.0, 21.2)","(4.8, 6.0, 5.76)","(21.0, 55.0, 44.166666666666664)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:50.556079,"(2.6, 2.98, 2.8425)","(8.0, 10.0, 9.427906976744186)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.2, 9.1)","(15.0, 20.0, 18.65)","(17.0, 25.0, 21.2)","(4.8, 6.0, 5.76)","(21.0, 55.0, 44.166666666666664)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:51.916334,"(2.6, 2.98, 2.888333333333333)","(8.0, 10.0, 9.254545454545454)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.2, 9.1)","(15.0, 20.0, 18.65)","(17.0, 25.0, 21.2)","(4.6, 6.0, 5.76)","(21.0, 55.0, 44.166666666666664)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:53.236221,"(2.6, 2.98, 2.8975)","(8.0, 10.0, 9.27111111111111)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.2, 9.280000000000001)","(15.0, 20.0, 18.65)","(17.0, 25.0, 21.2)","(4.6, 6.0, 5.907692307692308)","(21.0, 55.0, 44.166666666666664)","(4.8, 6.6, 6.293023255813953)"
15-12-2022 14:33:54.577555,"(2.6, 2.98, 2.8975)","(8.0, 10.0, 9.27111111111111)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.4, 9.294117647058824)","(15.0, 20.0, 18.65)","(17.0, 25.0, 21.2)","(4.6, 6.0, 5.907692307692308)","(21.0, 55.0, 44.166666666666664)","(4.8, 6.6, 6.34054054054054)"
15-12-2022 14:33:55.930373,"(2.6, 2.98, 2.9295999999999998)","(8.0, 10.0, 9.27111111111111)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.4, 9.294117647058824)","(15.0, 20.0, 18.535714285714285)","(17.0, 25.0, 21.2)","(4.6, 6.0, 5.907692307692308)","(21.0, 55.0, 44.166666666666664)","(4.8, 6.6, 6.34054054054054)"
15-12-2022 14:33:57.218461,"(2.6, 2.98, 2.9295999999999998)","(8.0, 10.0, 9.27111111111111)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.4, 9.294117647058824)","(15.0, 20.0, 18.535714285714285)","(17.0, 25.0, 21.363636363636363)","(4.6, 6.0, 5.751724137931035)","(21.0, 55.0, 44.166666666666664)","(4.8, 6.6, 5.821621621621621)"
15-12-2022 14:33:58.475993,"(2.6, 3.0, 2.886222222222222)","(8.0, 10.0, 9.414285714285715)","(101.0, 750.0, 376.66666666666663)","(7.0, 9.4, 9.314285714285715)","(15.0, 20.0, 18.535714285714285)","(17.0, 25.0, 22.272727272727273)","(4.6, 6.2, 5.807142857142857)","(21.0, 55.0, 41.42857142857143)","(4.8, 6.2, 5.821621621621621)"
15-12-2022 14:33:59.702991,"(2.6, 3.0, 2.8807843137254903)","(8.0, 10.0, 9.330612244897958)","(101.0, 750.0, 403.33333333333337)","(7.0, 9.4, 9.314285714285715)","(15.0, 20.0, 18.535714285714285)","(17.0, 25.0, 22.272727272727273)","(4.6, 6.2, 5.741666666666666)","(21.0, 55.0, 44.44444444444444)","(4.8, 6.2, 5.796)"
15-12-2022 14:34:00.974010,"(2.6, 3.0, 2.888)","(8.0, 10.0, 9.414285714285715)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.314285714285715)","(15.0, 18.0, 17.105263157894736)","(17.0, 25.0, 22.272727272727273)","(4.6, 6.2, 5.742857142857143)","(21.0, 55.0, 40.833333333333336)","(4.8, 6.0, 5.757142857142857)"
15-12-2022 14:34:02.291104,"(2.6, 3.0, 2.888)","(8.0, 10.0, 9.414285714285715)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.314285714285715)","(15.0, 18.0, 17.105263157894736)","(17.0, 25.0, 22.272727272727273)","(4.6, 6.2, 5.729411764705882)","(21.0, 55.0, 41.42857142857143)","(4.8, 6.0, 5.757142857142857)"
15-12-2022 14:34:03.656952,"(2.6, 3.0, 2.936)","(8.0, 10.0, 9.414285714285715)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.2875)","(15.0, 18.0, 16.1875)","(17.0, 25.0, 22.272727272727273)","(4.6, 6.2, 5.837735849056604)","(21.0, 55.0, 44.44444444444444)","(4.8, 6.0, 5.7457142857142856)"
15-12-2022 14:34:05.025834,"(2.6, 3.0, 2.936)","(8.0, 10.0, 9.55)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.36)","(15.0, 17.0, 16.193548387096776)","(17.0, 25.0, 22.379310344827587)","(4.6, 6.2, 5.823529411764706)","(21.0, 55.0, 49.333333333333336)","(4.8, 5.9, 5.897560975609756)"
15-12-2022 14:34:06.323836,"(2.6, 3.0, 2.924)","(8.0, 9.8, 9.543478260869566)","(101.0, 750.0, 410.0)","(7.0, 9.6, 9.416)","(15.0, 17.0, 16.307692307692307)","(17.0, 25.0, 26.0)","(4.6, 6.2, 6.011111111111111)","(21.0, 55.0, 49.666666666666664)","(4.8, 5.9, 5.3909090909090915)"
15-12-2022 14:34:07.563216,"(2.6, 3.0, 2.9902702702702704)","(8.0, 10.0, 9.811111111111112)","(101.0, 750.0, 423.33333333333337)","(7.0, 9.8, 9.428571428571429)","(15.0, 17.0, 16.52777777777778)","(17.0, 28.0, 25.333333333333332)","(4.6, 6.2, 5.9375)","(21.0, 65.0, 50.5)","(4.8, 5.4, 5.355555555555556)"
15-12-2022 14:34:08.829385,"(2.6, 3.05, 3.017857142857143)","(8.0, 10.0, 9.811111111111112)","(101.0, 750.0, 423.33333333333337)","(7.0, 9.6, 9.338461538461539)","(15.0, 17.0, 17.7)","(17.0, 28.0, 26.0)","(4.6, 6.0, 5.964285714285714)","(21.0, 55.0, 56.6)","(4.8, 5.4, 5.368)"
15-12-2022 14:34:10.147004,"(2.6, 3.05, 3.008411214953271)","(8.0, 10.0, 9.78)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.358823529411765)","(15.0, 18.0, 17.0)","(17.0, 28.0, 28.6)","(4.6, 6.2, 5.939130434782609)","(21.0, 65.0, 52.8)","(4.8, 5.4, 4.715730337078652)"
15-12-2022 14:34:11.533204,"(2.6, 3.15, 3.0895833333333336)","(8.0, 10.5, 9.970588235294118)","(101.0, 750.0, 410.0)","(7.0, 9.8, 9.333333333333334)","(15.0, 19.0, 18.166666666666668)","(17.0, 30.0, 28.25)","(4.6, 6.2, 5.946153846153846)","(21.0, 80.0, 56.0)","(4.8, 4.9, 4.735)"
15-12-2022 14:34:12.872013,"(2.6, 3.1, 3.0895833333333336)","(8.0, 10.5, 9.9)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.333333333333334)","(15.0, 19.0, 18.625)","(17.0, 30.0, 27.666666666666668)","(4.8, 6.2, 5.93061224489796)","(21.0, 80.0, 56.0)","(4.6, 4.9, 4.716666666666667)"
15-12-2022 14:34:14.249173,"(2.6, 3.1, 3.0816666666666666)","(8.0, 10.5, 10.026315789473683)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.333333333333334)","(15.0, 19.5, 18.642857142857142)","(17.0, 30.0, 27.666666666666668)","(4.8, 6.2, 5.928301886792453)","(21.0, 80.0, 56.0)","(4.6, 4.9, 4.753333333333334)"
15-12-2022 14:34:15.592110,"(2.6, 3.1, 3.083720930232558)","(8.0, 10.5, 10.026315789473683)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.333333333333334)","(15.0, 19.5, 18.642857142857142)","(17.0, 30.0, 27.666666666666668)","(4.8, 6.2, 5.983333333333333)","(21.0, 80.0, 62.0)","(4.6, 4.9, 4.759574468085106)"
15-12-2022 14:34:16.807659,"(2.6, 3.1, 3.084090909090909)","(8.0, 10.5, 9.863636363636365)","(101.0, 750.0, 410.0)","(7.0, 9.4, 9.25)","(15.0, 19.5, 18.11111111111111)","(17.0, 30.0, 25.454545454545453)","(4.8, 6.0, 7.940845070422535)","(26.0, 80.0, 57.0)","(4.4, 4.9, 4.744318181818182)"
15-12-2022 14:34:18.110250,"(2.6, 3.2, 3.18)","(8.0, 10.0, 9.89090909090909)","(101.0, 480.0, 360.0)","(7.0, 9.6, 9.261538461538462)","(15.0, 19.0, 16.5)","(17.0, 28.0, 22.555555555555557)","(4.8, 8.0, 6.625)","(26.0, 75.0, 54.5)","(4.4, 5.0, 4.776923076923077)"
15-12-2022 14:34:19.352247,"(2.6, 3.25, 3.16)","(8.0, 10.0, 9.284210526315789)","(101.0, 470.0, 243.33333333333331)","(7.0, 9.4, 8.8)","(15.0, 18.0, 16.5)","(17.0, 28.0, 22.555555555555557)","(4.8, 8.2, 6.625)","(26.0, 75.0, 54.5)","(4.4, 4.9, 4.776923076923077)"
15-12-2022 14:34:20.666206,"(2.6, 3.25, 3.228723404255319)","(8.0, 10.0, 9.529411764705882)","(101.0, 470.0, 243.33333333333331)","(7.0, 9.4, 8.933333333333334)","(15.0, 18.0, 17.666666666666668)","(17.0, 28.0, 24.23076923076923)","(4.8, 9.6, 13.34)","(26.0, 75.0, 54.66666666666667)","(4.4, 5.4, 4.485714285714286)"
15-12-2022 14:34:21.920326,"(2.6, 3.1, 3.0782608695652174)","(8.0, 9.6, 9.381818181818181)","(101.0, 470.0, 243.33333333333331)","(7.0, 9.2, 9.126829268292683)","(15.0, 18.0, 18.1)","(17.0, 28.0, 24.0)","(4.8, 14.0, 16.69318181818182)","(26.0, 65.0, 49.5)","(4.4, 4.6, 4.6)"
15-12-2022 14:34:23.146245,"(2.6, 3.15, 2.992142857142857)","(8.0, 9.6, 9.314285714285713)","(101.0, 470.0, 416.15384615384613)","(7.0, 9.2, 8.6)","(15.0, 19.0, 17.46153846153846)","(17.0, 27.0, 26.65)","(4.8, 17.0, 25.799999999999997)","(26.0, 65.0, 56.75)","(4.4, 4.8, 4.1923076923076925)"
15-12-2022 14:34:24.362220,"(2.6, 3.15, 2.934782608695652)","(8.0, 9.6, 9.1)","(101.0, 470.0, 416.15384615384613)","(7.0, 9.2, 8.17142857142857)","(15.0, 17.5, 17.166666666666668)","(17.0, 27.0, 26.641025641025642)","(4.8, 34.0, 78.76470588235294)","(26.0, 65.0, 56.75)","(4.4, 4.4, 4.175)"
15-12-2022 14:34:25.616585,"(2.6, 3.0, 2.882028985507246)","(8.0, 9.6, 8.933333333333334)","(101.0, 470.0, 416.15384615384613)","(7.0, 9.2, 7.6000000000000005)","(15.0, 17.5, 15.75)","(17.0, 27.0, 24.833333333333332)","(4.8, 80.0, 68.5)","(26.0, 65.0, 36.6)","(4.4, 4.4, 4.2317073170731705)"
15-12-2022 14:34:26.916731,"(2.5, 2.94, 2.8535802469135803)","(8.0, 9.2, 8.88)","(101.0, 470.0, 300.0)","(7.5, 8.4, 7.666666666666667)","(13.0, 16.5, 15.4)","(17.0, 26.0, 23.0)","(6.5, 95.0, 39.5)","(26.0, 55.0, 47.0)","(4.2, 4.4, 4.320754716981132)"
15-12-2022 14:34:28.256670,"(2.5, 2.92, 2.829354838709677)","(8.0, 9.4, 8.904761904761905)","(101.0, 470.0, 300.0)","(7.5, 8.2, 7.666666666666667)","(13.0, 16.0, 15.4)","(17.0, 26.0, 21.94736842105263)","(6.5, 44.0, 25.53846153846154)","(26.0, 60.0, 47.0)","(4.2, 5.0, 4.693548387096774)"
15-12-2022 14:34:29.587706,"(2.5, 2.86, 2.5576)","(8.0, 9.4, 8.904761904761905)","(101.0, 470.0, 300.0)","(7.5, 8.2, 7.971428571428571)","(13.0, 16.0, 15.777777777777779)","(17.0, 30.0, 25.5)","(6.5, 44.0, 21.8)","(26.0, 60.0, 47.0)","(4.2, 4.9, 4.5588235294117645)"
15-12-2022 14:34:30.858493,"(2.5, 2.78, 2.5576)","(8.0, 9.4, 8.988235294117647)","(101.0, 470.0, 334.0)","(7.5, 8.2, 8.010526315789473)","(13.0, 16.0, 15.9375)","(17.0, 28.0, 25.083333333333332)","(6.5, 23.0, 38.0)","(26.0, 60.0, 42.666666666666664)","(4.2, 4.7, 4.70625)"
15-12-2022 14:34:32.088469,"(2.45, 2.76, 2.6817391304347824)","(8.0, 9.2, 8.988235294117647)","(101.0, 470.0, 334.0)","(7.0, 8.2, 7.747826086956522)","(13.0, 16.0, 15.952380952380953)","(17.0, 28.0, 25.857142857142858)","(8.5, 48.0, 32.05882352941177)","(26.0, 60.0, 40.8)","(4.2, 4.8, 4.68)"
15-12-2022 14:34:33.411928,"(2.35, 2.76, 2.610909090909091)","(7.5, 9.2, 8.799999999999999)","(101.0, 470.0, 300.0)","(7.0, 8.2, 8.03076923076923)","(13.0, 16.0, 16.666666666666668)","(16.0, 27.0, 25.5)","(8.5, 65.0, 47.142857142857146)","(26.0, 60.0, 44.666666666666664)","(4.0, 4.7, 4.590909090909091)"
15-12-2022 14:34:34.718164,"(2.35, 2.78, 2.69)","(7.5, 9.2, 8.799999999999999)","(101.0, 470.0, 334.0)","(7.0, 8.2, 7.7)","(13.0, 17.0, 15.833333333333334)","(16.0, 27.0, 23.666666666666668)","(8.5, 55.0, 47.0)","(26.0, 50.0, 44.666666666666664)","(4.0, 4.6, 4.355555555555555)"
15-12-2022 14:34:36.099713,"(2.4, 2.78, 2.770508474576271)","(7.5, 9.2, 8.436363636363636)","(101.0, 470.0, 300.0)","(7.0, 8.0, 7.7)","(13.0, 16.5, 15.833333333333334)","(16.0, 27.0, 25.0)","(7.5, 50.0, 29.125)","(26.0, 50.0, 41.0)","(4.0, 4.8, 4.4111111111111105)"
15-12-2022 14:34:37.446320,"(2.4, 2.76, 2.7576036866359446)","(7.5, 9.2, 8.646153846153847)","(101.0, 470.0, 334.0)","(7.0, 8.0, 7.92)","(13.0, 16.5, 15.166666666666666)","(16.0, 27.0, 23.4)","(7.5, 44.0, 30.90909090909091)","(26.0, 50.0, 44.85714285714286)","(4.0, 4.8, 4.465822784810127)"
15-12-2022 14:34:38.762207,"(2.4, 2.68, 2.604731182795699)","(8.0, 8.8, 8.022857142857143)","(101.0, 470.0, 421.42857142857144)","(7.0, 8.0, 7.68)","(13.0, 16.0, 14.833333333333334)","(17.0, 27.0, 26.0)","(7.5, 44.0, 36.4)","(26.0, 50.0, 46.4)","(4.2, 4.8, 4.585915492957747)"
15-12-2022 14:34:40.065565,"(2.4, 2.66, 2.5380898876404494)","(8.0, 9.0, 8.514285714285714)","(101.0, 470.0, 421.42857142857144)","(7.0, 8.0, 8.022222222222222)","(13.0, 16.5, 15.5)","(17.0, 28.0, 24.181818181818183)","(7.5, 42.0, 35.111111111111114)","(26.0, 50.0, 42.4)","(4.2, 4.8, 4.709090909090909)"
15-12-2022 14:34:41.342440,"(2.4, 2.64, 2.561012658227848)","(8.0, 8.8, 8.257142857142858)","(101.0, 470.0, 421.42857142857144)","(7.0, 8.2, 7.8181818181818175)","(13.0, 16.0, 14.546511627906977)","(17.0, 28.0, 24.857142857142858)","(7.5, 40.0, 36.666666666666664)","(26.0, 55.0, 47.0)","(4.2, 4.8, 4.8317460317460315)"
15-12-2022 14:34:42.663538,"(2.4, 2.64, 2.5614285714285714)","(7.5, 8.8, 8.30967741935484)","(101.0, 470.0, 421.42857142857144)","(6.5, 8.2, 7.8181818181818175)","(13.0, 15.5, 14.545454545454545)","(16.0, 27.0, 24.181818181818183)","(9.0, 40.0, 69.0)","(26.0, 48.0, 46.38461538461539)","(3.9, 5.0, 4.7250000000000005)"
15-12-2022 14:34:43.972414,"(2.4, 2.54, 2.4807894736842107)","(7.5, 8.8, 8.2)","(101.0, 470.0, 408.1818181818182)","(6.5, 8.2, 7.773333333333333)","(13.0, 15.5, 14.069767441860465)","(16.0, 28.0, 25.4)","(9.0, 75.0, 83.33333333333333)","(26.0, 48.0, 37.5)","(3.9, 5.0, 4.7272727272727275)"
15-12-2022 14:34:45.334232,"(2.4, 2.54, 2.4851219512195124)","(7.5, 8.6, 8.422222222222222)","(101.0, 470.0, 421.42857142857144)","(6.5, 8.2, 7.75)","(13.0, 15.5, 15.0)","(16.0, 27.0, 24.77777777777778)","(9.0, 100.0, 90.0)","(26.0, 46.0, 39.333333333333336)","(3.9, 5.0, 4.7272727272727275)"
15-12-2022 14:34:46.655180,"(2.4, 2.54, 2.5312917271407835)","(7.5, 8.6, 8.422222222222222)","(101.0, 470.0, 360.0)","(6.5, 8.2, 7.742857142857143)","(13.0, 15.0, 17.0)","(16.0, 27.0, 25.0)","(9.0, 100.0, 260.9677419354839)","(26.0, 44.0, 38.0)","(3.9, 5.0, 4.508196721311475)"
15-12-2022 14:34:47.968039,"(2.4, 2.46, 2.451914893617021)","(7.5, 8.6, 8.408695652173913)","(101.0, 470.0, 360.0)","(6.5, 8.2, 7.88)","(13.0, 18.0, 17.6)","(16.0, 26.0, 24.4)","(9.0, 290.0, 259.0625)","(26.0, 42.0, 37.5)","(3.9, 5.0, 4.552941176470588)"
15-12-2022 14:34:49.280306,"(2.4, 2.36, 2.34032967032967)","(7.5, 8.8, 8.514285714285714)","(101.0, 470.0, 375.7142857142857)","(6.5, 8.2, 7.859999999999999)","(13.0, 18.0, 17.428571428571427)","(16.0, 28.0, 26.7)","(9.0, 290.0, 210.0)","(26.0, 40.0, 37.0)","(4.0, 4.7, 4.580503144654088)"
15-12-2022 14:34:50.495735,"(2.4, 2.36, 2.34032967032967)","(7.5, 8.8, 8.421052631578947)","(101.0, 470.0, 360.0)","(6.5, 8.2, 7.6899999999999995)","(13.0, 18.5, 17.5)","(16.0, 27.0, 26.75)","(9.0, 280.0, 390.7692307692308)","(26.0, 38.0, 30.5)","(4.0, 4.7, 4.56231884057971)"
15-12-2022 14:34:51.731156,"(2.4, 2.42, 2.4097196261682243)","(7.5, 9.0, 8.4)","(101.0, 470.0, 310.0)","(6.5, 8.2, 6.966666666666667)","(13.0, 18.5, 16.4)","(16.0, 27.0, 17.0)","(9.0, 1000.0, 5005.25)","(26.0, 32.0, 46.0)","(4.0, 4.7, 5.0)"
15-12-2022 14:34:52.942240,"(2.4, 3.75, 3.277560975609756)","(7.5, 10.5, 8.4)","(101.0, 760.0, 242.5)","(6.5, 9.8, 6.966666666666667)","(13.0, 19.0, 16.4)","(16.0, 32.0, 17.0)","(9.0, 99999, 99.6318407960199)","(26.0, 70.0, 33.0)","(4.0, 7.0, 5.0)"
15-12-2022 14:34:54.171486,"(2.4, 2.36, 2.3406486486486484)","(7.5, 10.5, 9.12)","(101.0, 400.0, 392.5)","(6.5, 9.8, 6.966666666666667)","(13.0, 19.0, 16.4)","(16.0, 32.0, 17.0)","(9.0, 100.0, 99.87687188019967)","(26.0, 44.0, 34.0)","(4.0, 7.0, 6.125)"
15-12-2022 14:34:55.502212,"(2.4, 2.48, 2.4240993788819876)","(7.5, 10.5, 8.4)","(101.0, 700.0, 392.5)","(6.5, 9.8, 6.966666666666667)","(13.0, 19.0, 16.4)","(16.0, 32.0, 17.0)","(9.0, 100.0, 99.60335195530726)","(26.0, 46.0, 34.0)","(4.0, 6.8, 6.125)"
15-12-2022 14:34:56.754572,"(2.4, 2.48, 2.4240993788819876)","(7.5, 10.5, 8.4)","(101.0, 700.0, 392.5)","(6.5, 9.8, 6.966666666666667)","(13.0, 19.0, 16.4)","(16.0, 32.0, 17.0)","(9.0, 100.0, 99.60335195530726)","(26.0, 46.0, 34.0)","(4.0, 6.8, 6.125)"
15-12-2022 14:34:58.014070,"(2.4, 2.48, 2.2211764705882353)","(7.5, 10.5, 8.4)","(101.0, 700.0, 286.66666666666663)","(6.5, 9.8, 6.966666666666667)","(13.0, 19.0, 16.4)","(16.0, 32.0, 17.0)","(9.0, 100.0, 190.0)","(26.0, 46.0, 34.0)","(4.0, 6.8, 6.125)"
15-12-2022 14:34:59.218639,"(2.4, 2.48, 2.165714285714286)","(7.5, 10.5, 8.4)","(101.0, 690.0, 412.5)","(6.5, 9.8, 7.155555555555556)","(13.0, 19.0, 18.8)","(16.0, 32.0, 17.6)","(9.0, 200.0, 271.7647058823529)","(26.0, 46.0, 35.0)","(4.0, 6.8, 5.032142857142857)"
15-12-2022 14:35:00.444866,"(2.4, 2.94, 2.8304347826086955)","(7.5, 10.5, 6.1625)","(101.0, 740.0, 412.5)","(6.5, 9.8, 6.28888888888889)","(13.0, 23.0, 16.333333333333332)","(16.0, 32.0, 20.8)","(9.0, 280.0, 267.27272727272725)","(26.0, 48.0, 36.0)","(4.0, 7.0, 4.953846153846154)"
15-12-2022 14:35:01.767527,"(2.4, 2.94, 2.746153846153846)","(7.5, 7.4, 6.41)","(101.0, 740.0, 412.5)","(6.5, 6.4, 8.34)","(13.0, 23.0, 19.2)","(16.0, 32.0, 22.666666666666668)","(9.0, 280.0, 6832.666666666667)","(26.0, 48.0, 36.5)","(4.0, 7.0, 4.668181818181818)"
15-12-2022 14:35:03.022011,"(2.4, 2.94, 2.786)","(7.5, 8.2, 7.584615384615384)","(101.0, 740.0, 310.0)","(6.5, 9.6, 7.55)","(13.0, 23.0, 19.2)","(16.0, 32.0, 20.4)","(9.0, 99999, 6832.666666666667)","(26.0, 48.0, 36.0)","(4.0, 7.0, 5.371428571428571)"
15-12-2022 14:35:04.267583,"(2.4, 2.5, 2.2782608695652176)","(7.5, 9.0, 7.85)","(101.0, 760.0, 310.0)","(6.5, 9.6, 7.55)","(13.0, 23.0, 19.2)","(16.0, 32.0, 20.4)","(9.0, 99999, 6832.666666666667)","(26.0, 48.0, 36.0)","(4.0, 6.8, 5.8)"
15-12-2022 14:35:05.456867,"(2.4, 2.04, 2.0392156862745097)","(7.5, 10.5, 8.040000000000001)","(101.0, 760.0, 310.0)","(6.5, 9.6, 7.0285714285714285)","(13.0, 23.0, 22.4)","(16.0, 32.0, 20.4)","(9.0, 99999, 6832.666666666667)","(26.0, 48.0, 36.0)","(4.0, 6.8, 5.032142857142857)"
15-12-2022 14:35:06.591338,"(2.4, 2.48, 2.101875)","(7.5, 10.5, 10.19)","(101.0, 760.0, 425.0)","(6.5, 9.6, 8.625)","(13.0, 27.0, 21.346153846153847)","(16.0, 32.0, 23.25)","(9.0, 99999, 833.3333333333333)","(26.0, 50.0, 36.0)","(4.0, 7.0, 5.032142857142857)"
15-12-2022 14:35:07.946023,"(2.4, 2.48, 2.138181818181818)","(7.5, 10.5, 9.875)","(101.0, 760.0, 425.0)","(6.5, 9.6, 8.625)","(13.0, 27.0, 21.346153846153847)","(16.0, 32.0, 23.25)","(9.0, 1000.0, 833.3333333333333)","(26.0, 50.0, 36.0)","(4.0, 7.0, 5.032142857142857)"
