,Wingman Dan,Runaway Babe,Just Slick,November,Chidobe,High Suite,Kentucky Showman,Public Servant
08-01-2023 19:19:36.027271,"(2.15, 2.56, 2.5475)","(2.3, 2.8, 2.789411764705882)","(9.0, 13.0, 12.612903225806452)","(11.0, 22.0, 22.9)","(51.0, 100.0, 80.71428571428571)","(41.0, 75.0, 70.0)","(8.5, 13.0, 12.890625)","(41.0, 70.0, 62.30769230769231)"
08-01-2023 19:19:37.237011,"(2.15, 2.52, 2.502222222222222)","(2.3, 2.8, 2.7914285714285714)","(9.0, 13.0, 12.675675675675675)","(11.0, 23.0, 21.90909090909091)","(51.0, 95.0, 79.0)","(41.0, 75.0, 72.5)","(8.5, 13.0, 12.96551724137931)","(41.0, 70.0, 62.30769230769231)"
08-01-2023 19:19:38.506229,"(2.15, 2.5, 2.48)","(2.3, 2.8, 2.8152941176470585)","(9.0, 13.0, 12.666666666666666)","(11.0, 23.0, 22.0)","(51.0, 95.0, 80.45454545454545)","(41.0, 75.0, 73.23529411764706)","(8.5, 13.0, 13.142857142857142)","(41.0, 70.0, 59.44444444444444)"
08-01-2023 19:19:39.809870,"(2.2, 2.48, 2.4699999999999998)","(2.3, 2.82, 2.831111111111111)","(10.0, 13.0, 12.647058823529411)","(12.0, 23.0, 22.25)","(51.0, 95.0, 80.0)","(51.0, 75.0, 72.5)","(9.0, 13.5, 13.19047619047619)","(41.0, 60.0, 59.44444444444444)"
08-01-2023 19:19:41.079848,"(2.2, 2.48, 2.4767567567567568)","(2.3, 2.84, 2.815)","(10.0, 13.0, 12.636363636363637)","(12.0, 23.0, 22.25)","(51.0, 95.0, 78.63636363636364)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.19047619047619)","(41.0, 60.0, 59.44444444444444)"
08-01-2023 19:19:42.267871,"(2.2, 2.48, 2.4619999999999997)","(2.3, 2.86, 2.812)","(10.0, 13.0, 12.636363636363637)","(12.0, 23.0, 21.689655172413794)","(51.0, 95.0, 85.0)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.175)","(41.0, 60.0, 57.58064516129032)"
08-01-2023 19:19:43.462194,"(2.2, 2.5, 2.4655)","(2.3, 2.84, 2.807272727272727)","(10.0, 13.0, 12.933333333333334)","(12.0, 21.0, 20.142857142857142)","(51.0, 95.0, 79.0)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.26)","(41.0, 65.0, 57.58064516129032)"
08-01-2023 19:19:44.743392,"(2.2, 2.46, 2.457777777777778)","(2.3, 2.86, 2.821428571428571)","(10.0, 13.0, 12.973684210526315)","(12.0, 21.0, 20.142857142857142)","(51.0, 95.0, 82.5)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.26)","(41.0, 65.0, 55.8)"
08-01-2023 19:19:46.079050,"(2.2, 2.46, 2.4584615384615383)","(2.3, 2.86, 2.8074999999999997)","(10.0, 13.0, 12.807692307692308)","(12.0, 21.0, 20.043478260869566)","(51.0, 95.0, 79.0)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.26)","(41.0, 65.0, 55.90909090909091)"
08-01-2023 19:19:47.369311,"(2.2, 2.46, 2.4584615384615383)","(2.3, 2.86, 2.82625)","(10.0, 13.5, 12.807692307692308)","(12.0, 21.0, 20.291666666666668)","(51.0, 95.0, 77.22222222222223)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.277777777777779)","(41.0, 65.0, 65.2)"
08-01-2023 19:19:48.625189,"(2.2, 2.5, 2.4609782608695654)","(2.3, 2.86, 2.8314285714285714)","(10.0, 13.5, 12.785714285714286)","(12.0, 21.0, 20.263157894736842)","(51.0, 95.0, 87.0)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.145833333333334)","(41.0, 70.0, 64.8076923076923)"
08-01-2023 19:19:49.920699,"(2.2, 2.52, 2.4619251336898396)","(2.3, 2.84, 2.8028571428571425)","(10.0, 13.5, 12.807692307692308)","(12.0, 21.0, 20.333333333333332)","(51.0, 95.0, 80.45454545454545)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.19047619047619)","(41.0, 70.0, 64.8076923076923)"
08-01-2023 19:19:51.131320,"(2.2, 2.5, 2.4823291139240506)","(2.3, 2.82, 2.813333333333333)","(10.0, 13.5, 12.807692307692308)","(12.0, 21.0, 20.5)","(51.0, 95.0, 65.55555555555556)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.26)","(41.0, 70.0, 64.8076923076923)"
08-01-2023 19:19:52.365516,"(2.2, 2.52, 2.4828)","(2.3, 2.84, 2.806428571428571)","(10.0, 13.5, 12.796875)","(12.0, 21.0, 20.416666666666668)","(51.0, 70.0, 65.65217391304348)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.26)","(41.0, 70.0, 64.6)"
08-01-2023 19:19:53.617671,"(2.2, 2.52, 2.4828)","(2.3, 2.86, 2.806428571428571)","(10.0, 13.5, 12.796875)","(12.0, 21.0, 20.416666666666668)","(51.0, 70.0, 58.23529411764706)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.26)","(41.0, 70.0, 64.6)"
08-01-2023 19:19:54.933199,"(2.2, 2.52, 2.4828)","(2.3, 2.86, 2.8145454545454545)","(10.0, 13.5, 12.822033898305085)","(12.0, 21.0, 20.4)","(51.0, 70.0, 57.67857142857143)","(51.0, 75.0, 72.77777777777777)","(9.0, 13.5, 13.26)","(41.0, 70.0, 64.6)"
08-01-2023 19:19:56.171257,"(2.2, 2.5, 2.489)","(2.3, 2.84, 2.818181818181818)","(10.0, 13.5, 12.822033898305085)","(12.0, 21.0, 20.53846153846154)","(51.0, 70.0, 61.111111111111114)","(51.0, 75.0, 73.46153846153847)","(9.0, 13.5, 13.26)","(41.0, 70.0, 64.6)"
08-01-2023 19:19:57.505299,"(2.2, 2.5, 2.4872)","(2.3, 2.84, 2.8285714285714283)","(10.0, 13.5, 12.822033898305085)","(12.0, 21.0, 20.6)","(51.0, 70.0, 61.724137931034484)","(51.0, 75.0, 71.47058823529412)","(9.0, 13.5, 13.26)","(41.0, 70.0, 67.56756756756756)"
08-01-2023 19:19:58.793315,"(2.2, 2.5, 2.468)","(2.3, 2.84, 2.818181818181818)","(10.0, 13.5, 12.822033898305085)","(11.0, 21.0, 20.733333333333334)","(41.0, 70.0, 61.42857142857143)","(51.0, 75.0, 71.47058823529412)","(9.0, 13.5, 13.26)","(41.0, 70.0, 67.8048780487805)"
08-01-2023 19:20:00.153161,"(2.2, 2.5, 2.469411764705882)","(2.3, 2.84, 2.818181818181818)","(10.0, 13.5, 12.822033898305085)","(11.0, 21.0, 21.22222222222222)","(41.0, 70.0, 61.42857142857143)","(51.0, 75.0, 73.46153846153847)","(9.0, 13.5, 13.26)","(41.0, 70.0, 67.8048780487805)"
08-01-2023 19:20:01.745312,"(2.2, 2.5, 2.4754545454545456)","(2.3, 2.84, 2.8304)","(10.0, 13.5, 12.847222222222221)","(11.0, 22.0, 21.071428571428573)","(41.0, 70.0, 61.42857142857143)","(51.0, 75.0, 73.46153846153847)","(9.0, 13.5, 13.306451612903226)","(41.0, 70.0, 67.8048780487805)"
08-01-2023 19:20:03.194430,"(2.2, 2.5, 2.48)","(2.3, 2.84, 2.8241666666666667)","(10.0, 13.5, 12.926829268292684)","(11.0, 22.0, 20.857142857142858)","(41.0, 70.0, 58.888888888888886)","(51.0, 75.0, 69.58333333333333)","(9.0, 13.5, 12.933333333333334)","(41.0, 70.0, 67.95454545454545)"
08-01-2023 19:20:04.682992,"(2.2, 2.5, 2.48)","(2.3, 2.86, 2.8335714285714286)","(10.0, 13.5, 12.891304347826088)","(11.0, 22.0, 20.285714285714285)","(41.0, 70.0, 57.333333333333336)","(51.0, 70.0, 69.58333333333333)","(9.0, 13.0, 13.008196721311476)","(41.0, 70.0, 67.95454545454545)"
08-01-2023 19:20:06.205267,"(2.2, 2.5, 2.48)","(2.3, 2.84, 2.844)","(10.0, 13.5, 12.984848484848484)","(11.0, 22.0, 20.977272727272727)","(41.0, 65.0, 57.5)","(51.0, 70.0, 79.66666666666667)","(9.0, 13.5, 13.112903225806452)","(41.0, 70.0, 67.95454545454545)"
08-01-2023 19:20:07.779949,"(2.2, 2.5, 2.4810909090909092)","(2.3, 2.86, 2.845333333333333)","(10.0, 13.0, 12.983333333333333)","(11.0, 22.0, 20.94736842105263)","(41.0, 65.0, 57.22222222222222)","(51.0, 85.0, 62.166666666666664)","(9.0, 13.5, 13.166666666666666)","(41.0, 70.0, 67.8048780487805)"
08-01-2023 19:20:09.061522,"(2.2, 2.5, 2.4810909090909092)","(2.3, 2.86, 2.845333333333333)","(10.0, 13.0, 13.067307692307692)","(11.0, 22.0, 21.09090909090909)","(41.0, 65.0, 57.22222222222222)","(51.0, 65.0, 62.06896551724138)","(9.0, 13.5, 13.190909090909091)","(41.0, 70.0, 67.8048780487805)"
08-01-2023 19:20:10.302925,"(2.2, 2.5, 2.4805714285714284)","(2.3, 2.86, 2.845333333333333)","(10.0, 13.5, 13.095238095238095)","(11.0, 22.0, 21.61904761904762)","(41.0, 65.0, 57.5)","(51.0, 65.0, 62.06896551724138)","(9.0, 13.5, 13.133333333333333)","(41.0, 70.0, 67.90697674418604)"
08-01-2023 19:20:11.536831,"(2.2, 2.5, 2.491304347826087)","(2.3, 2.84, 2.8287179487179483)","(10.0, 13.5, 13.04054054054054)","(11.0, 22.0, 21.61904761904762)","(41.0, 65.0, 57.5)","(51.0, 65.0, 56.666666666666664)","(9.0, 13.5, 13.0625)","(41.0, 70.0, 67.90697674418604)"
08-01-2023 19:20:12.771711,"(2.2, 2.5, 2.4923076923076923)","(2.3, 2.84, 2.8287179487179483)","(10.0, 13.5, 13.186274509803921)","(11.0, 22.0, 21.894736842105264)","(41.0, 65.0, 57.142857142857146)","(51.0, 60.0, 58.0)","(9.0, 13.5, 13.289473684210526)","(41.0, 70.0, 67.75)"
08-01-2023 19:20:13.976534,"(2.2, 2.48, 2.4672727272727273)","(2.3, 2.86, 2.7950588235294114)","(10.0, 13.5, 13.186274509803921)","(11.0, 22.0, 21.904761904761905)","(41.0, 65.0, 57.142857142857146)","(51.0, 60.0, 58.75)","(9.0, 13.5, 13.289473684210526)","(41.0, 70.0, 67.75)"
08-01-2023 19:20:15.141223,"(2.2, 2.5, 2.494029850746269)","(2.3, 2.82, 2.7950588235294114)","(10.0, 13.5, 13.19)","(11.0, 22.0, 21.90909090909091)","(41.0, 65.0, 57.142857142857146)","(51.0, 60.0, 52.0)","(9.0, 13.5, 13.333333333333334)","(41.0, 70.0, 67.75)"
08-01-2023 19:20:16.389205,"(2.2, 2.5, 2.486285714285714)","(2.3, 2.82, 2.796326530612245)","(10.0, 13.5, 13.203703703703704)","(11.0, 22.0, 21.92)","(41.0, 65.0, 57.41379310344828)","(51.0, 55.0, 53.92857142857143)","(9.0, 13.5, 13.224489795918368)","(41.0, 70.0, 67.90697674418604)"
08-01-2023 19:20:17.676879,"(2.2, 2.5, 2.4817518248175183)","(2.3, 2.82, 2.7930232558139534)","(10.0, 13.5, 13.203703703703704)","(11.0, 22.0, 21.928571428571427)","(41.0, 65.0, 57.41379310344828)","(51.0, 55.0, 54.375)","(9.0, 13.5, 13.224489795918368)","(41.0, 70.0, 67.90697674418604)"
08-01-2023 19:20:18.980123,"(2.2, 2.52, 2.4842857142857144)","(2.3, 2.82, 2.811111111111111)","(10.0, 13.5, 13.203703703703704)","(11.0, 22.0, 20.916666666666668)","(41.0, 65.0, 57.41379310344828)","(51.0, 55.0, 54.375)","(9.0, 13.5, 13.244444444444444)","(41.0, 70.0, 67.95454545454545)"
08-01-2023 19:20:20.208756,"(2.2, 2.52, 2.4854176072234764)","(2.3, 2.84, 2.8266666666666667)","(10.0, 13.5, 13.186274509803921)","(11.0, 21.0, 20.916666666666668)","(41.0, 65.0, 57.22222222222222)","(51.0, 55.0, 54.666666666666664)","(9.0, 13.5, 13.371428571428572)","(41.0, 70.0, 67.8048780487805)"
08-01-2023 19:20:21.451830,"(2.2, 2.5, 2.468470588235294)","(2.3, 2.86, 2.857333333333333)","(10.0, 13.5, 13.172727272727272)","(11.0, 21.0, 20.88888888888889)","(41.0, 65.0, 57.22222222222222)","(51.0, 60.0, 55.0)","(10.0, 13.5, 13.268292682926829)","(41.0, 70.0, 67.8048780487805)"
08-01-2023 19:20:22.717307,"(2.15, 2.5, 2.464736842105263)","(2.35, 2.86, 2.87)","(10.0, 13.5, 13.172727272727272)","(12.0, 21.0, 20.9)","(41.0, 65.0, 57.5)","(41.0, 60.0, 56.81818181818182)","(10.0, 13.5, 13.125)","(41.0, 70.0, 67.95454545454545)"
08-01-2023 19:20:23.967889,"(2.15, 2.48, 2.4547826086956523)","(2.35, 2.88, 2.9257142857142857)","(10.0, 13.5, 13.317307692307692)","(12.0, 21.0, 16.475)","(41.0, 65.0, 57.592592592592595)","(41.0, 60.0, 57.69230769230769)","(10.0, 13.5, 13.212765957446809)","(41.0, 70.0, 68.13953488372093)"
08-01-2023 19:20:25.206703,"(2.15, 2.48, 2.467630057803468)","(2.4, 2.94, 2.953333333333333)","(10.0, 13.5, 13.31)","(12.0, 16.5, 16.727272727272727)","(41.0, 65.0, 57.5)","(41.0, 60.0, 57.6)","(10.0, 13.5, 13.159574468085106)","(41.0, 70.0, 68.13953488372093)"
08-01-2023 19:20:26.312346,"(2.15, 2.48, 2.4504615384615382)","(2.4, 2.96, 2.953333333333333)","(10.0, 13.5, 13.302083333333334)","(12.0, 17.0, 16.76923076923077)","(41.0, 65.0, 58.0)","(41.0, 60.0, 57.6)","(10.0, 13.5, 13.23076923076923)","(41.0, 70.0, 79.39393939393939)"
08-01-2023 19:20:27.434990,"(2.15, 2.48, 2.448268156424581)","(2.4, 2.98, 2.9699999999999998)","(10.0, 13.5, 13.302083333333334)","(12.0, 17.0, 16.23076923076923)","(41.0, 65.0, 57.22222222222222)","(41.0, 60.0, 57.6)","(10.0, 13.5, 13.316666666666666)","(41.0, 80.0, 74.03225806451613)"
08-01-2023 19:20:28.578052,"(2.15, 2.46, 2.447179487179487)","(2.4, 3.0, 2.9685714285714284)","(10.0, 13.5, 13.302083333333334)","(11.0, 16.5, 15.954545454545455)","(41.0, 65.0, 58.0)","(41.0, 60.0, 57.6)","(10.0, 13.5, 13.580645161290322)","(41.0, 75.0, 79.33333333333333)"
08-01-2023 19:20:29.740794,"(2.15, 2.46, 2.4446913580246914)","(2.4, 3.0, 2.977560975609756)","(10.0, 13.5, 13.32)","(11.0, 16.0, 15.875)","(41.0, 65.0, 57.5)","(41.0, 60.0, 57.6)","(10.0, 14.0, 13.55813953488372)","(41.0, 80.0, 79.44444444444444)"
08-01-2023 19:20:30.868575,"(2.15, 2.46, 2.4317241379310346)","(2.4, 3.0, 2.9764102564102566)","(10.0, 13.5, 13.32)","(11.0, 16.0, 16.04054054054054)","(41.0, 65.0, 58.225806451612904)","(41.0, 60.0, 57.6)","(10.0, 14.0, 13.55813953488372)","(41.0, 80.0, 79.44444444444444)"
08-01-2023 19:20:32.089033,"(2.15, 2.46, 2.4326829268292682)","(2.4, 3.0, 2.9870588235294115)","(10.0, 13.5, 13.326530612244898)","(11.0, 16.5, 14.729591836734693)","(41.0, 65.0, 57.5)","(41.0, 60.0, 58.92857142857143)","(10.0, 14.0, 13.567567567567568)","(41.0, 80.0, 79.44444444444444)"
08-01-2023 19:20:33.261451,"(2.15, 2.46, 2.4352486187845304)","(2.4, 3.0, 2.9870588235294115)","(10.0, 13.5, 13.326530612244898)","(11.0, 15.5, 14.729591836734693)","(41.0, 65.0, 60.96153846153846)","(41.0, 60.0, 58.0)","(10.0, 14.0, 13.183673469387756)","(41.0, 80.0, 79.42857142857143)"
08-01-2023 19:20:34.441254,"(2.15, 2.46, 2.442181818181818)","(2.4, 3.05, 3.002727272727273)","(10.0, 13.5, 13.193548387096774)","(11.0, 15.5, 14.875)","(41.0, 65.0, 61.0)","(41.0, 60.0, 57.5)","(10.0, 13.5, 13.037735849056604)","(41.0, 80.0, 78.5)"
08-01-2023 19:20:35.624805,"(2.15, 2.46, 2.447379679144385)","(2.4, 3.05, 3.011904761904762)","(10.0, 13.5, 12.656716417910447)","(11.0, 15.0, 15.547619047619047)","(41.0, 65.0, 61.0)","(41.0, 60.0, 58.5)","(10.0, 13.5, 13.072463768115941)","(41.0, 80.0, 78.0)"
08-01-2023 19:20:36.789444,"(2.15, 2.46, 2.433037037037037)","(2.4, 3.05, 3.0104166666666665)","(10.0, 13.0, 12.564516129032258)","(11.0, 16.0, 15.5)","(41.0, 65.0, 61.0)","(41.0, 60.0, 57.5)","(10.0, 13.5, 13.064516129032258)","(41.0, 80.0, 79.52380952380952)"
08-01-2023 19:20:37.905693,"(2.15, 2.46, 2.42864)","(2.4, 3.05, 3.0104166666666665)","(10.0, 13.0, 12.564516129032258)","(11.0, 17.0, 15.666666666666666)","(41.0, 65.0, 58.333333333333336)","(41.0, 60.0, 58.63636363636364)","(10.0, 13.5, 13.03448275862069)","(41.0, 80.0, 82.77777777777777)"
08-01-2023 19:20:39.099246,"(2.15, 2.46, 2.431594202898551)","(2.4, 3.05, 3.01039603960396)","(10.0, 12.5, 12.478260869565217)","(11.0, 16.5, 16.029411764705884)","(41.0, 65.0, 60.21739130434783)","(41.0, 60.0, 57.916666666666664)","(10.0, 13.5, 13.051401869158878)","(41.0, 85.0, 87.0)"
08-01-2023 19:20:40.184770,"(2.15, 2.46, 2.4270588235294115)","(2.4, 3.05, 3.0130434782608697)","(10.0, 13.0, 12.45679012345679)","(11.0, 16.5, 15.982758620689655)","(41.0, 65.0, 60.76923076923077)","(41.0, 60.0, 57.30769230769231)","(10.0, 13.5, 13.067567567567568)","(41.0, 90.0, 87.0)"
08-01-2023 19:20:41.222798,"(2.15, 2.46, 2.429846153846154)","(2.45, 3.05, 3.016990291262136)","(10.0, 13.0, 12.601503759398497)","(10.0, 16.5, 16.03125)","(41.0, 65.0, 61.13636363636363)","(41.0, 60.0, 57.391304347826086)","(10.0, 13.5, 13.074257425742575)","(41.0, 90.0, 87.0)"
08-01-2023 19:20:42.304290,"(2.15, 2.42, 2.406842105263158)","(2.45, 3.15, 3.0687499999999996)","(10.0, 13.0, 12.535087719298245)","(10.0, 16.5, 16.12962962962963)","(41.0, 65.0, 65.55555555555556)","(41.0, 60.0, 58.0)","(10.0, 13.5, 13.063106796116505)","(41.0, 90.0, 85.71428571428571)"
08-01-2023 19:20:43.430004,"(2.15, 2.4, 2.3764928909952605)","(2.45, 3.2, 3.15625)","(10.0, 13.0, 12.535087719298245)","(10.0, 16.5, 16.026315789473685)","(41.0, 70.0, 63.57142857142857)","(41.0, 60.0, 57.5)","(10.0, 13.5, 12.893617021276595)","(41.0, 90.0, 85.71428571428571)"
08-01-2023 19:20:44.545662,"(2.15, 2.38, 2.3794444444444443)","(2.45, 3.25, 3.2276699029126212)","(10.0, 13.0, 12.512605042016807)","(10.0, 16.5, 16.214285714285715)","(41.0, 70.0, 66.36363636363636)","(41.0, 60.0, 58.63636363636363)","(10.0, 13.0, 12.871794871794872)","(41.0, 90.0, 86.66666666666667)"
08-01-2023 19:20:45.559191,"(2.15, 2.38, 2.358139534883721)","(2.45, 3.25, 3.2333333333333334)","(10.0, 13.0, 12.512605042016807)","(10.0, 16.5, 16.214285714285715)","(41.0, 70.0, 67.5)","(41.0, 65.0, 58.333333333333336)","(10.0, 13.0, 12.528571428571428)","(41.0, 90.0, 86.66666666666667)"
08-01-2023 19:20:46.638655,"(2.15, 2.34, 2.3256410256410254)","(2.45, 3.25, 3.2325)","(10.0, 13.0, 12.645833333333334)","(10.0, 16.0, 15.916666666666666)","(41.0, 70.0, 70.0)","(41.0, 65.0, 61.92307692307692)","(10.0, 13.0, 12.669117647058824)","(41.0, 90.0, 86.66666666666667)"
08-01-2023 19:20:47.727535,"(2.15, 2.34, 2.3235036496350365)","(2.45, 3.25, 3.2325)","(10.0, 13.0, 12.618421052631579)","(10.0, 16.0, 15.470588235294118)","(41.0, 75.0, 72.5)","(41.0, 65.0, 61.92307692307692)","(10.0, 13.0, 12.5625)","(41.0, 95.0, 74.34782608695652)"
08-01-2023 19:20:48.810879,"(2.15, 2.34, 2.324195804195804)","(2.45, 3.3, 3.2426829268292683)","(10.0, 13.0, 12.639455782312925)","(10.0, 16.0, 16.851063829787233)","(41.0, 75.0, 71.66666666666667)","(41.0, 65.0, 61.92307692307692)","(10.0, 13.0, 12.602649006622517)","(41.0, 90.0, 71.94444444444444)"
08-01-2023 19:20:49.871578,"(2.15, 2.34, 2.325131578947368)","(2.45, 3.25, 3.2265060240963854)","(10.0, 13.0, 12.642857142857142)","(10.0, 17.0, 16.88)","(41.0, 75.0, 67.85714285714286)","(41.0, 65.0, 62.5)","(10.0, 13.0, 12.623287671232877)","(41.0, 90.0, 71.94444444444444)"
08-01-2023 19:20:50.939699,"(2.15, 2.32, 2.31424)","(2.45, 3.25, 3.2358490566037736)","(10.0, 13.0, 12.642857142857142)","(10.0, 17.0, 16.88235294117647)","(41.0, 75.0, 67.85714285714286)","(41.0, 65.0, 62.5)","(10.0, 13.0, 12.208333333333334)","(41.0, 90.0, 73.75)"
08-01-2023 19:20:52.084412,"(2.15, 2.34, 2.3185645933014354)","(2.45, 3.3, 3.255)","(10.0, 13.0, 12.642857142857142)","(10.0, 17.0, 16.88888888888889)","(41.0, 75.0, 71.15384615384616)","(41.0, 65.0, 62.333333333333336)","(10.0, 12.5, 12.186170212765957)","(41.0, 90.0, 75.22727272727273)"
08-01-2023 19:20:53.268581,"(2.1, 2.34, 2.3198148148148148)","(2.5, 3.3, 3.255)","(10.0, 13.0, 12.612068965517242)","(10.0, 17.0, 17.037037037037038)","(41.0, 75.0, 69.0)","(41.0, 65.0, 61.36363636363637)","(10.0, 12.5, 11.8)","(51.0, 90.0, 75.71428571428571)"
08-01-2023 19:20:54.456998,"(2.1, 2.34, 2.3372881355932202)","(2.5, 3.3, 3.286363636363636)","(10.0, 13.0, 12.691780821917808)","(10.0, 17.5, 16.964285714285715)","(41.0, 75.0, 69.0)","(41.0, 65.0, 59.0)","(10.0, 12.0, 11.39622641509434)","(51.0, 90.0, 75.71428571428571)"
08-01-2023 19:20:55.841614,"(2.1, 2.38, 2.3635294117647057)","(2.5, 3.3, 3.320689655172414)","(10.0, 13.0, 12.558823529411764)","(10.0, 17.0, 16.34090909090909)","(41.0, 75.0, 69.54545454545455)","(41.0, 60.0, 58.333333333333336)","(10.0, 11.5, 11.314516129032258)","(51.0, 90.0, 77.5)"
08-01-2023 19:20:57.157248,"(2.1, 2.36, 2.343578947368421)","(2.5, 3.35, 3.3110169491525423)","(10.0, 13.0, 12.55)","(10.0, 16.5, 16.34090909090909)","(41.0, 75.0, 70.55555555555556)","(41.0, 60.0, 56.666666666666664)","(10.0, 11.5, 11.289855072463768)","(51.0, 90.0, 77.5)"
08-01-2023 19:20:58.381570,"(2.1, 2.36, 2.3455555555555554)","(2.5, 3.35, 3.3110169491525423)","(10.0, 13.0, 12.55)","(10.0, 16.5, 16.338461538461537)","(41.0, 75.0, 61.0)","(41.0, 60.0, 57.77777777777778)","(10.0, 11.5, 11.344827586206897)","(51.0, 90.0, 70.35714285714286)"
08-01-2023 19:20:59.641671,"(2.1, 2.38, 2.374982817869416)","(2.5, 3.35, 3.316666666666667)","(10.0, 13.0, 12.646341463414634)","(10.0, 16.5, 15.821428571428571)","(41.0, 75.0, 61.36363636363637)","(41.0, 60.0, 57.85714285714286)","(10.0, 11.5, 11.324324324324325)","(51.0, 90.0, 69.28571428571429)"
08-01-2023 19:21:00.840962,"(2.1, 2.4, 2.3947169811320754)","(2.5, 3.35, 3.3095238095238093)","(10.0, 13.0, 12.494949494949495)","(10.0, 16.0, 15.458333333333334)","(41.0, 75.0, 65.47619047619048)","(41.0, 60.0, 54.44444444444444)","(10.0, 11.5, 11.363636363636363)","(51.0, 75.0, 67.22222222222223)"
08-01-2023 19:21:01.967177,"(2.1, 2.42, 2.410442477876106)","(2.5, 3.35, 3.3095238095238093)","(10.0, 12.5, 12.485576923076923)","(10.0, 15.5, 15.62962962962963)","(41.0, 75.0, 67.6923076923077)","(41.0, 55.0, 54.44444444444444)","(10.0, 11.5, 11.148148148148149)","(51.0, 75.0, 66.11111111111111)"
08-01-2023 19:21:03.113166,"(2.0, 2.42, 2.4159322033898305)","(2.6, 3.35, 3.3136363636363635)","(11.0, 12.5, 12.463302752293577)","(11.0, 16.0, 15.583333333333334)","(41.0, 70.0, 68.84615384615384)","(41.0, 55.0, 54.75)","(10.0, 11.5, 11.036363636363637)","(51.0, 70.0, 66.11111111111111)"
08-01-2023 19:21:04.224856,"(2.0, 2.42, 2.4185882352941177)","(2.6, 3.35, 3.307894736842105)","(11.0, 12.5, 12.463302752293577)","(11.0, 16.0, 15.62962962962963)","(41.0, 70.0, 69.16666666666667)","(41.0, 55.0, 57.6)","(10.0, 11.5, 11.081818181818182)","(51.0, 70.0, 66.11111111111111)"
08-01-2023 19:21:05.331061,"(2.0, 2.44, 2.424444444444444)","(2.6, 3.3, 3.253174603174603)","(11.0, 13.0, 12.594117647058823)","(11.0, 16.0, 15.733333333333333)","(41.0, 70.0, 69.16666666666667)","(41.0, 60.0, 57.6)","(10.0, 11.5, 11.146464646464647)","(51.0, 70.0, 65.33333333333333)"
08-01-2023 19:21:06.454644,"(2.0, 2.44, 2.433846153846154)","(2.6, 3.3, 3.2447368421052634)","(11.0, 13.0, 12.533783783783784)","(11.0, 16.0, 15.625)","(41.0, 70.0, 69.16666666666667)","(41.0, 60.0, 57.6)","(10.0, 11.5, 11.095959595959595)","(51.0, 70.0, 65.33333333333333)"
08-01-2023 19:21:07.626802,"(2.0, 2.42, 2.4164285714285714)","(2.6, 3.25, 3.246875)","(11.0, 13.0, 12.581818181818182)","(11.0, 16.0, 15.6125)","(41.0, 70.0, 66.875)","(41.0, 60.0, 56.774193548387096)","(10.0, 11.5, 11.196078431372548)","(51.0, 70.0, 63.84615384615385)"
08-01-2023 19:21:08.859683,"(2.0, 2.42, 2.40562874251497)","(2.6, 3.25, 3.2483050847457626)","(11.0, 13.0, 12.581818181818182)","(11.0, 16.0, 15.6125)","(41.0, 70.0, 66.875)","(41.0, 60.0, 56.774193548387096)","(10.0, 11.5, 11.163551401869158)","(51.0, 70.0, 64.48275862068965)"
08-01-2023 19:21:10.056468,"(2.0, 2.42, 2.406823529411765)","(2.6, 3.25, 3.231666666666667)","(11.0, 13.0, 12.557692307692308)","(11.0, 16.0, 15.6125)","(41.0, 70.0, 66.73913043478261)","(41.0, 60.0, 56.42857142857143)","(10.0, 11.5, 11.172413793103448)","(51.0, 70.0, 64.48275862068965)"
08-01-2023 19:21:11.172879,"(2.0, 2.4, 2.3900884955752213)","(2.6, 3.3, 3.2764285714285712)","(11.0, 13.0, 12.0)","(11.0, 16.0, 15.647727272727273)","(41.0, 70.0, 66.25)","(41.0, 60.0, 56.42857142857143)","(10.0, 11.5, 11.171875)","(51.0, 70.0, 65.2)"
08-01-2023 19:21:12.239014,"(2.0, 2.42, 2.4085029940119758)","(2.6, 3.3, 3.271875)","(11.0, 12.0, 11.916666666666666)","(11.0, 16.0, 15.680555555555555)","(41.0, 70.0, 66.73913043478261)","(41.0, 60.0, 56.53846153846154)","(10.0, 11.5, 11.23404255319149)","(51.0, 70.0, 63.03030303030303)"
08-01-2023 19:21:13.424769,"(2.0, 2.42, 2.413116883116883)","(2.6, 3.35, 3.3121359223300972)","(11.0, 11.5, 11.359154929577464)","(11.0, 16.0, 15.696969696969697)","(41.0, 70.0, 66.25)","(41.0, 60.0, 56.53846153846154)","(10.0, 11.5, 11.261904761904763)","(51.0, 70.0, 63.03030303030303)"
