,Mozasu Nz,Trigger,Captain Thunderbolt Nz,Steinman Nz,Beancounter,Rocknroll Yankee
09-01-2023 14:43:59.511682,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.2129496402877695)","(7.5, 9.0, 8.563636363636364)"
09-01-2023 14:44:00.538262,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.2129496402877695)","(7.5, 9.0, 8.563636363636364)"
09-01-2023 14:44:01.620446,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.225954198473283)","(7.5, 9.0, 8.563636363636364)"
09-01-2023 14:44:02.694398,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.225954198473283)","(7.5, 9.0, 8.563636363636364)"
09-01-2023 14:44:03.681892,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.225954198473283)","(7.5, 9.0, 8.563636363636364)"
09-01-2023 14:44:04.660944,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.225954198473283)","(7.5, 9.0, 8.563636363636364)"
09-01-2023 14:44:05.732563,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.225954198473283)","(7.5, 9.0, 8.63076923076923)"
09-01-2023 14:44:06.787700,"(3.0, 99999, 99990)","(11.0, 17.5, 17.27777777777778)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.225954198473283)","(7.5, 9.0, 8.63076923076923)"
09-01-2023 14:44:07.894291,"(3.0, 99999, 99990)","(11.0, 17.5, 17.3125)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.232352941176471)","(7.5, 9.0, 8.657142857142857)"
09-01-2023 14:44:08.959420,"(3.0, 99999, 99990)","(11.0, 18.0, 17.666666666666668)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.164444444444444)","(7.5, 9.0, 8.904)"
09-01-2023 14:44:10.127251,"(3.0, 99999, 99990)","(11.0, 18.0, 17.666666666666668)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.164444444444444)","(7.5, 9.0, 8.904)"
09-01-2023 14:44:11.314417,"(3.0, 99999, 99990)","(11.0, 18.0, 17.666666666666668)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.164444444444444)","(7.5, 9.0, 8.959999999999999)"
09-01-2023 14:44:12.542614,"(3.0, 99999, 99990)","(11.0, 18.0, 17.666666666666668)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.164444444444444)","(7.5, 9.2, 8.985714285714286)"
09-01-2023 14:44:13.785784,"(3.0, 99999, 99990)","(11.0, 18.0, 17.6)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.164444444444444)","(7.5, 9.2, 8.985714285714286)"
09-01-2023 14:44:14.844487,"(3.0, 99999, 99990)","(11.0, 18.0, 17.6)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.208450704225353)","(7.5, 9.2, 8.98)"
09-01-2023 14:44:15.819202,"(3.0, 99999, 99990)","(11.0, 18.0, 17.333333333333332)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.208450704225353)","(7.5, 9.2, 8.98)"
09-01-2023 14:44:16.802023,"(3.0, 99999, 99990)","(11.0, 18.0, 17.333333333333332)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.208450704225353)","(7.5, 9.2, 8.98)"
09-01-2023 14:44:17.851832,"(3.0, 99999, 99990)","(11.0, 17.0, 16.9)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.208450704225353)","(7.5, 9.2, 8.98)"
09-01-2023 14:44:18.901773,"(3.0, 99999, 99990)","(11.0, 17.0, 16.9)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.208450704225353)","(7.5, 9.2, 8.98)"
09-01-2023 14:44:19.937530,"(3.0, 99999, 99990)","(11.0, 17.0, 16.9)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.208450704225353)","(7.5, 9.2, 8.98)"
09-01-2023 14:44:21.003044,"(3.0, 99999, 99990)","(11.0, 17.0, 16.9)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.1625000000000005)","(7.5, 9.2, 8.98)"
09-01-2023 14:44:22.041966,"(3.0, 99999, 99990)","(11.0, 17.0, 16.9)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.159090909090909)","(7.5, 9.2, 9.314285714285715)"
09-01-2023 14:44:23.089743,"(3.0, 99999, 99990)","(11.0, 18.0, 17.823529411764707)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.159090909090909)","(7.5, 9.4, 9.303225806451612)"
09-01-2023 14:44:24.131601,"(3.0, 99999, 99990)","(11.0, 18.0, 17.863636363636363)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.159090909090909)","(7.5, 9.4, 9.303225806451612)"
09-01-2023 14:44:25.075833,"(3.0, 99999, 99990)","(12.0, 18.0, 17.863636363636363)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.067961165048544)","(7.5, 9.4, 9.303225806451612)"
09-01-2023 14:44:26.031575,"(3.0, 99999, 99990)","(12.0, 18.0, 17.863636363636363)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.263316582914573)","(7.5, 9.4, 9.321052631578947)"
09-01-2023 14:44:27.140751,"(3.0, 99999, 99990)","(12.0, 18.0, 17.467741935483872)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.270476190476191)","(7.5, 9.4, 9.472727272727273)"
09-01-2023 14:44:28.213099,"(3.0, 99999, 99990)","(12.0, 17.5, 17.3)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.302702702702703)","(7.5, 9.6, 9.33529411764706)"
09-01-2023 14:44:29.281128,"(3.0, 99999, 99990)","(12.0, 17.5, 17.3)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.232352941176471)","(7.5, 9.6, 9.225)"
09-01-2023 14:44:30.341810,"(3.0, 99999, 99990)","(12.0, 17.5, 17.333333333333332)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.232352941176471)","(7.5, 9.6, 9.225)"
09-01-2023 14:44:31.348690,"(3.0, 99999, 99990)","(12.0, 17.5, 17.333333333333332)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.177777777777778)","(7.5, 9.6, 8.968421052631578)"
09-01-2023 14:44:32.263082,"(3.0, 99999, 99990)","(12.0, 17.5, 17.0)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.177777777777778)","(7.5, 9.0, 8.968421052631578)"
09-01-2023 14:44:33.290894,"(3.0, 99999, 99990)","(12.0, 17.5, 17.03846153846154)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.177622377622378)","(7.5, 9.0, 8.953846153846154)"
09-01-2023 14:44:34.317955,"(3.0, 99999, 99990)","(12.0, 17.5, 17.166666666666668)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.276086956521739)","(7.5, 9.0, 8.96923076923077)"
09-01-2023 14:44:35.351914,"(3.0, 99999, 99990)","(12.0, 17.5, 17.25)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.270212765957447)","(7.5, 9.0, 8.96923076923077)"
09-01-2023 14:44:36.361970,"(3.0, 99999, 99990)","(12.0, 17.5, 17.0)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.264583333333333)","(7.5, 9.0, 8.96923076923077)"
09-01-2023 14:44:37.365556,"(3.0, 99999, 99990)","(12.0, 17.0, 16.977272727272727)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.264583333333333)","(7.5, 9.0, 9.09090909090909)"
09-01-2023 14:44:38.318224,"(3.0, 99999, 99990)","(12.0, 17.0, 16.977272727272727)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.142528735632184)","(7.5, 9.2, 9.088888888888889)"
09-01-2023 14:44:39.307120,"(3.0, 99999, 99990)","(12.0, 18.0, 17.763157894736842)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.142528735632184)","(7.5, 9.4, 9.088888888888889)"
09-01-2023 14:44:40.245782,"(3.0, 99999, 99990)","(12.0, 18.0, 17.763157894736842)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.088888888888889)"
09-01-2023 14:44:41.182035,"(3.0, 99999, 99990)","(12.0, 18.0, 17.625)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.088888888888889)"
09-01-2023 14:44:42.157707,"(3.0, 99999, 99990)","(12.0, 18.0, 17.5)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.088888888888889)"
09-01-2023 14:44:43.200103,"(3.0, 99999, 99990)","(12.0, 18.0, 17.517857142857142)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.088888888888889)"
09-01-2023 14:44:44.197787,"(3.0, 99999, 99990)","(12.0, 18.0, 17.517857142857142)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.088888888888889)"
09-01-2023 14:44:45.185168,"(3.0, 99999, 99990)","(12.0, 17.5, 17.491071428571427)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.225)"
09-01-2023 14:44:46.169105,"(3.0, 99999, 99990)","(12.0, 18.0, 17.96875)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.23846153846154)"
09-01-2023 14:44:47.107832,"(3.0, 99999, 99990)","(12.0, 18.0, 17.875)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.138650306748467)","(7.5, 9.4, 9.225)"
09-01-2023 14:44:48.128243,"(3.0, 99999, 99990)","(12.0, 19.0, 18.783333333333335)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.1375)","(7.5, 9.4, 9.190000000000001)"
09-01-2023 14:44:49.122592,"(3.0, 99999, 99990)","(12.0, 22.0, 21.09090909090909)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.134146341463415)","(7.5, 9.4, 9.385714285714286)"
09-01-2023 14:44:50.044853,"(3.0, 99999, 99990)","(12.0, 21.0, 20.4)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.134146341463415)","(7.5, 9.6, 9.294736842105264)"
09-01-2023 14:44:50.991490,"(3.0, 99999, 99990)","(12.0, 22.0, 19.81818181818182)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.184070796460177)","(7.5, 9.4, 9.333333333333334)"
09-01-2023 14:44:51.980131,"(2.9, 99999, 99990)","(12.0, 22.0, 19.529411764705884)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.184070796460177)","(7.5, 9.4, 9.354838709677418)"
09-01-2023 14:44:53.009381,"(2.9, 99999, 99990)","(12.0, 22.0, 19.529411764705884)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.184070796460177)","(7.5, 9.6, 9.346666666666666)"
09-01-2023 14:44:54.035567,"(2.9, 99999, 99990)","(12.0, 22.0, 19.529411764705884)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.242944785276074)","(7.5, 9.6, 9.492307692307692)"
09-01-2023 14:44:55.050162,"(2.9, 99999, 99990)","(12.0, 22.0, 19.22222222222222)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.2371257485029945)","(7.5, 9.6, 9.492307692307692)"
09-01-2023 14:44:56.076154,"(2.9, 99999, 99990)","(12.0, 22.0, 19.294117647058822)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.185046728971963)","(7.5, 9.6, 9.928260869565218)"
09-01-2023 14:44:57.036101,"(2.9, 99999, 99990)","(12.0, 22.0, 18.714285714285715)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.2, 6.113793103448276)","(7.5, 10.0, 9.822222222222223)"
09-01-2023 14:44:58.018249,"(2.9, 99999, 99990)","(12.0, 21.0, 19.8)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.248484848484849)","(7.5, 10.0, 9.96875)"
09-01-2023 14:44:58.912123,"(2.9, 99999, 99990)","(12.0, 21.0, 19.607142857142858)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.2558139534883725)","(7.5, 10.0, 9.944525547445256)"
09-01-2023 14:44:59.857858,"(2.9, 99999, 99990)","(12.0, 21.0, 19.0)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.234254143646409)","(7.5, 10.0, 9.944525547445256)"
09-01-2023 14:45:00.846156,"(2.9, 99999, 99990)","(12.0, 21.0, 19.0)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.234254143646409)","(7.5, 10.0, 9.944525547445256)"
09-01-2023 14:45:01.779320,"(2.9, 99999, 99990)","(12.0, 20.0, 19.583333333333332)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.234254143646409)","(7.5, 10.0, 9.916778523489933)"
09-01-2023 14:45:02.793477,"(2.9, 99999, 99990)","(12.0, 20.0, 19.684210526315788)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.303092783505155)","(7.5, 10.5, 10.23855421686747)"
09-01-2023 14:45:03.762771,"(2.9, 99999, 99990)","(12.0, 21.0, 20.565217391304348)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.4, 6.3500000000000005)","(7.5, 10.5, 10.057142857142857)"
09-01-2023 14:45:04.675502,"(2.9, 99999, 99990)","(12.0, 22.0, 21.0)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.6, 6.546666666666667)","(7.5, 11.0, 10.546875)"
09-01-2023 14:45:05.660142,"(2.9, 99999, 99990)","(12.0, 23.0, 22.0)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 7.0, 6.864285714285714)","(7.5, 11.0, 10.975)"
09-01-2023 14:45:06.596995,"(2.9, 99999, 99990)","(12.0, 23.0, 22.0)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 7.0, 6.771428571428571)","(7.5, 11.0, 10.916666666666666)"
09-01-2023 14:45:07.605476,"(2.9, 99999, 99990)","(12.0, 23.0, 21.8)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 7.0, 6.809090909090909)","(7.5, 11.0, 10.958333333333334)"
09-01-2023 14:45:08.620494,"(2.9, 99999, 99990)","(12.0, 23.0, 21.8)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 7.0, 6.873684210526315)","(7.5, 11.0, 10.970588235294118)"
09-01-2023 14:45:09.477447,"(2.9, 99999, 99990)","(12.0, 23.0, 21.8)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 7.0, 6.873684210526315)","(7.5, 11.0, 10.978260869565217)"
09-01-2023 14:45:10.449603,"(2.9, 99999, 99990)","(12.0, 23.0, 21.875)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 7.0, 6.9)","(7.5, 11.0, 11.094594594594595)"
09-01-2023 14:45:11.457767,"(2.9, 99999, 99990)","(12.0, 23.0, 21.875)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 7.0, 6.7379310344827585)","(7.5, 11.5, 11.94927536231884)"
09-01-2023 14:45:12.492589,"(2.9, 99999, 99990)","(12.0, 23.0, 21.875)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.8, 6.742857142857143)","(7.5, 12.0, 12.398550724637682)"
09-01-2023 14:45:13.466074,"(2.8, 99999, 99990)","(12.0, 23.0, 21.875)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.8, 6.742857142857143)","(7.5, 12.5, 12.125)"
09-01-2023 14:45:14.405447,"(2.8, 99999, 99990)","(12.0, 23.0, 22.307692307692307)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.8, 6.705084745762711)","(7.5, 12.5, 12.227272727272727)"
09-01-2023 14:45:15.349893,"(2.8, 99999, 99990)","(12.0, 23.0, 22.307692307692307)","(51.0, 99999, 99990)","(2.25, 99999, 99990)","(5.0, 6.8, 6.705084745762711)","(7.5, 12.5, 12.227272727272727)"
09-01-2023 14:45:16.349007,"(2.7, 99999, 99990)","(13.0, 23.0, 22.307692307692307)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.8, 6.705084745762711)","(8.0, 12.5, 12.227272727272727)"
09-01-2023 14:45:17.285917,"(2.7, 99999, 99990)","(13.0, 23.0, 22.307692307692307)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.8, 6.625)","(8.0, 12.5, 12.474683544303797)"
09-01-2023 14:45:18.247969,"(2.7, 99999, 99990)","(13.0, 23.0, 22.55)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.8, 6.625)","(8.0, 12.5, 12.475903614457831)"
09-01-2023 14:45:19.210106,"(2.7, 99999, 99990)","(13.0, 23.0, 22.55)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.8, 6.606896551724138)","(8.0, 12.5, 12.85)"
09-01-2023 14:45:20.131900,"(2.7, 99999, 99990)","(13.0, 23.0, 22.55)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.8, 6.606896551724138)","(8.0, 13.0, 12.85)"
09-01-2023 14:45:21.080443,"(2.7, 99999, 99990)","(13.0, 23.0, 22.55)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.8, 6.606896551724138)","(8.0, 13.0, 12.653846153846153)"
09-01-2023 14:45:22.028979,"(2.7, 99999, 99990)","(13.0, 23.0, 22.55)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.6, 6.463013698630137)","(8.0, 13.0, 12.779661016949152)"
09-01-2023 14:45:22.915288,"(2.7, 99999, 99990)","(13.0, 23.0, 21.75862068965517)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.6, 6.388059701492538)","(8.0, 13.0, 14.43233082706767)"
09-01-2023 14:45:23.937855,"(2.7, 99999, 99990)","(13.0, 21.0, 20.733333333333334)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.375)","(8.0, 14.5, 15.25)"
09-01-2023 14:45:25.018527,"(2.7, 99999, 99990)","(13.0, 23.0, 21.434782608695652)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.375)","(8.0, 15.5, 14.884615384615385)"
09-01-2023 14:45:25.978931,"(2.7, 99999, 99990)","(13.0, 23.0, 21.434782608695652)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.375)","(8.0, 15.5, 15.625)"
09-01-2023 14:45:26.904304,"(2.7, 99999, 99990)","(13.0, 22.0, 20.956521739130434)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.375)","(8.0, 16.0, 15.76923076923077)"
09-01-2023 14:45:27.777003,"(2.7, 99999, 99990)","(13.0, 22.0, 20.956521739130434)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.375)","(8.0, 16.0, 15.76923076923077)"
09-01-2023 14:45:28.818482,"(2.7, 99999, 99990)","(13.0, 22.0, 21.11111111111111)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.370588235294118)","(8.5, 16.0, 15.2)"
09-01-2023 14:45:29.818924,"(2.7, 99999, 99990)","(13.0, 22.0, 20.956521739130434)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.378947368421053)","(8.5, 15.5, 15.277777777777779)"
09-01-2023 14:45:30.680999,"(2.7, 99999, 99990)","(13.0, 22.0, 21.17241379310345)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.378947368421053)","(8.5, 15.5, 15.28)"
09-01-2023 14:45:31.625723,"(2.7, 99999, 99990)","(13.0, 22.0, 21.17241379310345)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.342056074766355)","(8.5, 15.5, 14.8125)"
09-01-2023 14:45:32.604076,"(2.7, 99999, 99990)","(13.0, 22.0, 21.17241379310345)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.342056074766355)","(8.5, 15.5, 14.8125)"
09-01-2023 14:45:33.576372,"(2.7, 99999, 99990)","(13.0, 22.0, 21.17241379310345)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.342056074766355)","(8.5, 15.5, 14.8125)"
09-01-2023 14:45:34.611747,"(2.7, 99999, 99990)","(13.0, 22.0, 21.04)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.342056074766355)","(8.5, 15.5, 14.8125)"
09-01-2023 14:45:35.473697,"(2.7, 99999, 99990)","(13.0, 22.0, 21.083333333333332)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.342056074766355)","(8.5, 15.5, 14.8125)"
09-01-2023 14:45:36.367787,"(2.7, 99999, 99990)","(13.0, 22.0, 21.29032258064516)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.331111111111111)","(8.5, 15.5, 15.148936170212766)"
09-01-2023 14:45:37.305081,"(2.7, 99999, 99990)","(13.0, 22.0, 21.214285714285715)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.156043956043956)","(8.5, 15.5, 15.125)"
09-01-2023 14:45:38.285226,"(2.7, 99999, 99990)","(13.0, 22.0, 21.142857142857142)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.148051948051948)","(8.5, 15.5, 15.125)"
09-01-2023 14:45:39.167397,"(2.7, 99999, 99990)","(13.0, 23.0, 21.344827586206897)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.179245283018868)","(8.5, 15.5, 15.285714285714285)"
09-01-2023 14:45:40.084155,"(2.7, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.276923076923077)","(8.5, 16.0, 15.647058823529411)"
09-01-2023 14:45:41.078080,"(2.7, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.135)","(8.5, 16.0, 15.785714285714285)"
09-01-2023 14:45:41.996990,"(2.7, 99999, 99990)","(13.0, 23.0, 21.869565217391305)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.135)","(8.5, 16.0, 15.75)"
09-01-2023 14:45:42.893851,"(2.7, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.1306666666666665)","(8.5, 16.0, 15.75)"
09-01-2023 14:45:43.878865,"(2.6, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.1306666666666665)","(9.0, 16.0, 15.785714285714285)"
09-01-2023 14:45:44.839152,"(2.6, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.036842105263158)","(9.0, 16.0, 15.384615384615385)"
09-01-2023 14:45:45.781933,"(2.6, 99999, 99990)","(13.0, 23.0, 21.666666666666668)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.036842105263158)","(9.0, 16.0, 15.59090909090909)"
09-01-2023 14:45:46.684178,"(2.6, 99999, 99990)","(13.0, 23.0, 22.037037037037038)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.2, 6.214925373134329)","(9.0, 16.0, 15.0)"
09-01-2023 14:45:47.592243,"(2.6, 99999, 99990)","(14.0, 23.0, 22.037037037037038)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.194594594594594)","(9.0, 15.5, 14.863636363636363)"
09-01-2023 14:45:48.588755,"(2.6, 99999, 99990)","(14.0, 23.0, 22.037037037037038)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.194594594594594)","(9.0, 15.0, 14.75)"
09-01-2023 14:45:49.597157,"(2.6, 99999, 99990)","(14.0, 23.0, 22.037037037037038)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.194594594594594)","(9.0, 15.0, 14.75)"
09-01-2023 14:45:50.497168,"(2.6, 99999, 99990)","(14.0, 23.0, 22.037037037037038)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.194594594594594)","(9.0, 15.0, 14.466666666666667)"
09-01-2023 14:45:51.435077,"(2.6, 99999, 99990)","(14.0, 23.0, 22.037037037037038)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.244897959183674)","(9.0, 14.5, 14.466666666666667)"
09-01-2023 14:45:52.382077,"(2.6, 99999, 99990)","(14.0, 23.0, 22.037037037037038)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.244897959183674)","(9.0, 14.5, 14.411764705882353)"
09-01-2023 14:45:53.349492,"(2.6, 99999, 99990)","(14.0, 23.0, 22.0)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.288888888888889)","(9.0, 15.0, 14.869565217391305)"
09-01-2023 14:45:54.364200,"(2.6, 99999, 99990)","(14.0, 23.0, 22.0)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.2631578947368425)","(9.0, 15.0, 14.869565217391305)"
09-01-2023 14:45:55.281410,"(2.6, 99999, 99990)","(14.0, 23.0, 22.0)","(41.0, 99999, 99990)","(2.25, 99999, 99990)","(5.5, 6.4, 6.245454545454546)","(9.0, 15.0, 14.869565217391305)"
