,Jupiter,Hozier Monelli,Ripple Raider,Lost Signal,Fernvale Flash,Here Wolfe
12-01-2023 18:18:57.060069,"(2.9, 3.4, 3.3268398268398265)","(5.5, 7.0, 6.933333333333334)","(26.0, 38.0, 34.51282051282051)","(3.6, 3.9, 3.8921052631578945)","(101.0, 350.0, 294.0)","(2.9, 3.75, 3.7228395061728397)"
12-01-2023 18:18:58.230564,"(2.9, 3.4, 3.3285714285714283)","(5.5, 7.0, 6.9625)","(26.0, 36.0, 33.857142857142854)","(3.5, 3.9, 3.896666666666667)","(101.0, 350.0, 294.0)","(3.0, 3.75, 3.7062500000000003)"
12-01-2023 18:18:59.281613,"(2.9, 3.4, 3.3273858921161823)","(5.5, 7.0, 6.9625)","(26.0, 36.0, 36.368421052631575)","(3.5, 3.95, 3.8951219512195125)","(101.0, 350.0, 294.0)","(3.0, 3.75, 3.6996062992125984)"
12-01-2023 18:19:00.438671,"(2.9, 3.4, 3.3285714285714283)","(5.5, 7.0, 6.9185185185185185)","(26.0, 40.0, 36.22857142857143)","(3.5, 3.95, 3.8937500000000003)","(101.0, 350.0, 294.0)","(3.0, 3.75, 3.6955999999999998)"
12-01-2023 18:19:01.746682,"(2.9, 3.35, 3.3449152542372884)","(5.5, 7.0, 6.9107692307692306)","(26.0, 40.0, 36.22857142857143)","(3.5, 3.95, 3.9050000000000002)","(101.0, 350.0, 294.0)","(3.0, 3.75, 3.675233644859813)"
12-01-2023 18:19:02.757481,"(2.9, 3.4, 3.324170616113744)","(5.5, 7.0, 6.9107692307692306)","(26.0, 40.0, 36.22857142857143)","(3.5, 3.95, 3.9050000000000002)","(101.0, 350.0, 294.0)","(3.0, 3.75, 3.675233644859813)"
12-01-2023 18:19:03.624442,"(2.9, 3.4, 3.3242857142857143)","(5.5, 7.0, 6.9107692307692306)","(26.0, 40.0, 36.22857142857143)","(3.5, 3.95, 3.9139534883720932)","(101.0, 350.0, 294.0)","(3.0, 3.7, 3.66875)"
12-01-2023 18:19:04.664222,"(2.9, 3.4, 3.3242857142857143)","(5.5, 7.0, 6.9107692307692306)","(26.0, 40.0, 34.9041095890411)","(3.5, 3.95, 3.95)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.7, 3.6565217391304348)"
12-01-2023 18:19:05.630771,"(2.9, 3.4, 3.3242857142857143)","(5.5, 7.0, 6.901694915254237)","(26.0, 40.0, 35.10769230769231)","(3.5, 4.0, 3.9625)","(101.0, 350.0, 294.0)","(3.0, 3.65, 3.6423076923076922)"
12-01-2023 18:19:06.766698,"(2.9, 3.35, 3.3364285714285713)","(5.5, 7.0, 6.895238095238095)","(26.0, 40.0, 35.125)","(3.5, 4.0, 3.967948717948718)","(101.0, 350.0, 294.0)","(3.0, 3.65, 3.6554545454545453)"
12-01-2023 18:19:07.910740,"(2.9, 3.35, 3.326842105263158)","(5.5, 7.0, 6.888135593220339)","(26.0, 40.0, 35.125)","(3.5, 4.0, 3.990666666666667)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.7, 3.674107142857143)"
12-01-2023 18:19:08.943235,"(2.9, 3.35, 3.33855421686747)","(5.5, 6.8, 6.764444444444444)","(26.0, 40.0, 35.125)","(3.5, 4.0, 3.9935185185185187)","(101.0, 350.0, 294.0)","(3.0, 3.7, 3.6776923076923076)"
12-01-2023 18:19:09.871402,"(2.9, 3.35, 3.330188679245283)","(5.5, 6.8, 6.7379310344827585)","(26.0, 40.0, 35.125)","(3.5, 4.0, 3.9935185185185187)","(101.0, 350.0, 294.0)","(3.0, 3.7, 3.67734375)"
12-01-2023 18:19:10.771991,"(2.9, 3.35, 3.3238317757009344)","(5.5, 6.8, 6.760869565217391)","(26.0, 40.0, 35.125)","(3.5, 4.1, 4.0291999999999994)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.7, 3.6843137254901963)"
12-01-2023 18:19:11.806969,"(2.9, 3.35, 3.3238317757009344)","(5.5, 7.0, 6.797590361445783)","(26.0, 40.0, 35.77777777777778)","(3.5, 4.1, 4.048039215686274)","(101.0, 350.0, 320.0)","(3.0, 3.7, 3.673469387755102)"
12-01-2023 18:19:12.816490,"(2.9, 3.35, 3.3207920792079206)","(5.5, 7.0, 6.788505747126437)","(26.0, 36.0, 35.77777777777778)","(3.5, 4.1, 4.00983606557377)","(101.0, 340.0, 328.3333333333333)","(3.0, 3.7, 3.673469387755102)"
12-01-2023 18:19:13.872818,"(2.9, 3.35, 3.3482954545454544)","(5.5, 7.0, 6.788505747126437)","(26.0, 36.0, 33.42857142857143)","(3.5, 4.1, 4.00983606557377)","(101.0, 340.0, 314.44444444444446)","(3.0, 3.7, 3.5557692307692306)"
12-01-2023 18:19:14.885472,"(2.9, 3.4, 3.356521739130435)","(5.5, 7.0, 6.806315789473684)","(26.0, 36.0, 33.42857142857143)","(3.5, 4.1, 4.001098901098901)","(101.0, 350.0, 314.44444444444446)","(3.0, 3.6, 3.5326666666666666)"
12-01-2023 18:19:15.919327,"(2.9, 3.4, 3.3691387559808614)","(5.5, 7.0, 6.873076923076923)","(26.0, 36.0, 35.0)","(3.5, 4.1, 4.048684210526315)","(101.0, 350.0, 314.44444444444446)","(3.0, 3.55, 3.5289855072463765)"
12-01-2023 18:19:16.944525,"(2.9, 3.4, 3.3691387559808614)","(5.5, 7.0, 6.907407407407407)","(26.0, 36.0, 35.23076923076923)","(3.5, 4.1, 4.06375)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.55, 3.5243589743589743)"
12-01-2023 18:19:17.815589,"(2.9, 3.4, 3.3673160173160173)","(5.5, 7.0, 6.993333333333333)","(26.0, 36.0, 35.166666666666664)","(3.5, 4.1, 4.058571428571429)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.55, 3.5243589743589743)"
12-01-2023 18:19:18.858538,"(2.9, 3.4, 3.3673160173160173)","(5.5, 7.2, 6.898305084745763)","(26.0, 36.0, 34.22222222222222)","(3.5, 4.1, 4.094594594594594)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.55, 3.508433734939759)"
12-01-2023 18:19:19.904600,"(2.9, 3.4, 3.3807692307692307)","(5.5, 7.2, 6.898305084745763)","(26.0, 36.0, 33.53846153846154)","(3.5, 4.1, 4.094594594594594)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.55, 3.507216494845361)"
12-01-2023 18:19:20.953438,"(2.9, 3.45, 3.4180555555555556)","(5.5, 7.2, 6.898305084745763)","(26.0, 36.0, 33.53846153846154)","(3.5, 4.1, 4.107692307692308)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.55, 3.48135593220339)"
12-01-2023 18:19:21.991618,"(2.9, 3.45, 3.4359154929577467)","(5.5, 7.2, 6.905785123966942)","(26.0, 36.0, 33.53846153846154)","(3.5, 4.2, 4.098387096774194)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.5, 3.4756944444444446)"
12-01-2023 18:19:23.198236,"(2.9, 3.45, 3.418269230769231)","(5.5, 7.2, 6.905785123966942)","(26.0, 36.0, 33.53846153846154)","(3.5, 4.2, 4.158695652173913)","(101.0, 350.0, 283.3333333333333)","(3.0, 3.5, 3.45546875)"
12-01-2023 18:19:24.328361,"(2.9, 3.45, 3.4164556962025316)","(5.5, 7.0, 6.942222222222222)","(26.0, 36.0, 34.5)","(3.5, 4.2, 3.936688311688312)","(101.0, 350.0, 300.0)","(3.0, 3.5, 3.4921052631578946)"
12-01-2023 18:19:25.378399,"(2.9, 3.5, 3.4515228426395943)","(5.5, 7.0, 6.846153846153846)","(26.0, 36.0, 35.4)","(3.5, 3.95, 3.936688311688312)","(101.0, 350.0, 267.5)","(3.0, 3.5, 3.494927536231884)"
12-01-2023 18:19:26.535472,"(2.9, 3.55, 3.518852459016393)","(5.5, 7.0, 6.993548387096774)","(26.0, 38.0, 36.0)","(3.5, 4.0, 3.907046979865772)","(101.0, 390.0, 267.5)","(3.0, 3.55, 3.4529320987654324)"
12-01-2023 18:19:27.673627,"(2.9, 3.55, 3.5470588235294116)","(5.5, 7.0, 6.993548387096774)","(26.0, 38.0, 36.526315789473685)","(3.5, 3.95, 3.7200520833333335)","(101.0, 390.0, 267.5)","(3.0, 3.5, 3.419597989949749)"
12-01-2023 18:19:28.780059,"(2.9, 3.65, 3.645833333333333)","(5.5, 7.2, 6.91900826446281)","(26.0, 38.0, 36.526315789473685)","(3.5, 3.75, 3.718918918918919)","(101.0, 390.0, 267.5)","(3.0, 3.5, 3.45015479876161)"
12-01-2023 18:19:29.831350,"(2.9, 3.7, 3.678571428571429)","(5.5, 7.2, 6.914285714285715)","(26.0, 38.0, 35.68421052631579)","(3.5, 3.75, 3.7627118644067794)","(101.0, 390.0, 308.3333333333333)","(3.0, 3.5, 3.4721311475409835)"
12-01-2023 18:19:30.915779,"(2.9, 3.7, 3.673)","(5.5, 7.2, 6.914285714285715)","(26.0, 38.0, 35.27272727272727)","(3.5, 3.8, 3.7962750716332376)","(101.0, 390.0, 276.25)","(3.0, 3.5, 3.515)"
12-01-2023 18:19:31.983057,"(2.9, 3.7, 3.646)","(5.5, 7.0, 6.8545454545454545)","(26.0, 36.0, 35.904761904761905)","(3.5, 3.8, 3.7979472140762462)","(101.0, 390.0, 276.25)","(3.0, 3.55, 3.521551724137931)"
12-01-2023 18:19:33.006937,"(2.9, 3.65, 3.605)","(5.5, 7.0, 6.926436781609195)","(26.0, 38.0, 35.904761904761905)","(3.5, 3.8, 3.7625)","(101.0, 390.0, 333.125)","(3.0, 3.55, 3.5296296296296297)"
12-01-2023 18:19:33.910445,"(2.9, 3.65, 3.636111111111111)","(5.5, 7.0, 6.930434782608695)","(26.0, 36.0, 34.0)","(3.5, 3.8, 3.7625)","(101.0, 390.0, 333.125)","(3.0, 3.55, 3.531168831168831)"
12-01-2023 18:19:34.880516,"(3.0, 3.65, 3.618840579710145)","(5.5, 7.0, 6.942857142857143)","(26.0, 36.0, 32.57142857142857)","(3.4, 3.8, 3.848574821852732)","(101.0, 390.0, 319.0909090909091)","(3.0, 3.55, 3.6058823529411765)"
12-01-2023 18:19:35.909147,"(3.0, 3.6, 3.535483870967742)","(5.5, 6.8, 6.772549019607843)","(26.0, 36.0, 34.588235294117645)","(3.4, 3.85, 3.8880281690140843)","(101.0, 390.0, 334.61538461538464)","(3.0, 3.65, 3.470108695652174)"
12-01-2023 18:19:36.950033,"(3.0, 3.6, 3.5682692307692307)","(5.5, 6.8, 6.726984126984127)","(26.0, 36.0, 35.0)","(3.4, 3.9, 3.909183673469388)","(101.0, 390.0, 295.7142857142857)","(3.0, 3.5, 3.4343220338983054)"
12-01-2023 18:19:37.950414,"(3.0, 3.6, 3.5953125)","(5.5, 6.8, 6.72)","(26.0, 36.0, 35.0)","(3.4, 3.95, 3.9234375)","(101.0, 390.0, 295.7142857142857)","(3.0, 3.45, 3.4294444444444445)"
12-01-2023 18:19:39.008512,"(3.0, 3.65, 3.5946153846153845)","(5.5, 6.8, 6.7153846153846155)","(26.0, 38.0, 35.68421052631579)","(3.4, 3.95, 3.890697674418605)","(101.0, 390.0, 295.7142857142857)","(3.0, 3.45, 3.4316831683168316)"
12-01-2023 18:19:40.040146,"(3.0, 3.65, 3.591463414634146)","(5.5, 6.8, 6.7176470588235295)","(26.0, 38.0, 36.44444444444444)","(3.4, 3.95, 3.921774193548387)","(101.0, 390.0, 330.0)","(3.0, 3.45, 3.461038961038961)"
12-01-2023 18:19:41.134909,"(3.0, 3.6, 3.5613636363636365)","(5.5, 6.8, 6.793548387096774)","(26.0, 38.0, 36.44444444444444)","(3.4, 3.95, 3.9184782608695654)","(101.0, 390.0, 330.0)","(3.0, 3.5, 3.4634146341463414)"
12-01-2023 18:19:42.185557,"(3.0, 3.6, 3.529166666666667)","(5.5, 7.0, 6.736363636363636)","(26.0, 38.0, 36.44444444444444)","(3.4, 3.95, 3.906716417910448)","(101.0, 390.0, 312.85714285714283)","(3.0, 3.5, 3.4597315436241614)"
12-01-2023 18:19:43.112181,"(3.0, 3.6, 3.5314285714285716)","(5.5, 7.0, 6.742222222222222)","(26.0, 38.0, 36.44444444444444)","(3.4, 3.95, 3.906716417910448)","(101.0, 390.0, 312.85714285714283)","(3.0, 3.5, 3.4597315436241614)"
12-01-2023 18:19:44.109854,"(3.0, 3.6, 3.5446153846153847)","(5.5, 7.0, 6.742222222222222)","(26.0, 38.0, 36.44444444444444)","(3.4, 3.95, 3.906716417910448)","(101.0, 390.0, 312.85714285714283)","(3.0, 3.5, 3.448936170212766)"
12-01-2023 18:19:45.046436,"(3.0, 3.6, 3.5547169811320756)","(5.5, 7.0, 6.762025316455696)","(26.0, 38.0, 35.2)","(3.4, 3.95, 3.912820512820513)","(101.0, 390.0, 336.0)","(3.0, 3.5, 3.450617283950617)"
12-01-2023 18:19:45.966031,"(3.0, 3.6, 3.5666666666666664)","(5.5, 7.0, 6.776190476190476)","(26.0, 36.0, 33.5)","(3.4, 3.95, 3.914935064935065)","(101.0, 390.0, 340.9090909090909)","(3.0, 3.5, 3.4524390243902436)"
12-01-2023 18:19:46.876398,"(3.0, 3.6, 3.5733333333333333)","(5.5, 7.0, 6.802105263157895)","(26.0, 36.0, 33.42857142857143)","(3.4, 3.95, 3.872033898305085)","(101.0, 390.0, 340.9090909090909)","(3.0, 3.5, 3.4524390243902436)"
12-01-2023 18:19:47.836676,"(3.0, 3.6, 3.5733333333333333)","(5.5, 7.0, 6.812658227848101)","(26.0, 36.0, 33.42857142857143)","(3.4, 3.95, 3.8884615384615384)","(101.0, 390.0, 300.0)","(3.0, 3.5, 3.4524390243902436)"
12-01-2023 18:19:48.840714,"(3.0, 3.6, 3.565714285714286)","(5.5, 7.0, 6.819512195121951)","(26.0, 36.0, 34.22222222222222)","(3.4, 3.95, 3.8116666666666665)","(101.0, 390.0, 273.0)","(3.0, 3.5, 3.447872340425532)"
12-01-2023 18:19:49.861352,"(3.0, 3.65, 3.6029411764705883)","(5.5, 7.0, 6.923636363636364)","(26.0, 36.0, 33.6)","(3.4, 3.85, 3.729391891891892)","(101.0, 390.0, 278.57142857142856)","(3.0, 3.45, 3.458898305084746)"
12-01-2023 18:19:50.798124,"(3.0, 3.65, 3.613157894736842)","(5.5, 7.0, 6.972222222222222)","(26.0, 36.0, 34.8)","(3.4, 3.75, 3.729391891891892)","(101.0, 390.0, 278.57142857142856)","(3.0, 3.5, 3.457079646017699)"
12-01-2023 18:19:51.702856,"(3.0, 3.65, 3.6245762711864407)","(5.5, 7.0, 6.976119402985074)","(26.0, 36.0, 34.5)","(3.4, 3.8, 3.7615384615384615)","(101.0, 390.0, 333.125)","(3.0, 3.5, 3.455223880597015)"
12-01-2023 18:19:52.681463,"(3.0, 3.65, 3.6245762711864407)","(5.5, 7.0, 6.969811320754717)","(26.0, 36.0, 34.5)","(3.4, 3.85, 3.843820224719101)","(101.0, 390.0, 314.1666666666667)","(3.0, 3.5, 3.463855421686747)"
12-01-2023 18:19:53.651625,"(3.0, 3.65, 3.620138888888889)","(5.5, 7.0, 6.969811320754717)","(26.0, 36.0, 34.5)","(3.4, 3.85, 3.806)","(101.0, 390.0, 306.0)","(3.0, 3.5, 3.467032967032967)"
12-01-2023 18:19:54.621101,"(3.0, 3.65, 3.6216417910447762)","(5.5, 7.0, 6.938461538461539)","(26.0, 36.0, 34.5)","(3.4, 3.85, 3.827058823529412)","(101.0, 390.0, 293.75)","(3.0, 3.5, 3.4631901840490795)"
12-01-2023 18:19:55.591067,"(3.0, 3.65, 3.6430555555555557)","(5.5, 7.0, 6.938461538461539)","(26.0, 36.0, 34.5)","(3.4, 3.85, 3.827058823529412)","(101.0, 390.0, 293.75)","(3.0, 3.5, 3.4647058823529413)"
12-01-2023 18:19:56.526079,"(3.0, 3.7, 3.656451612903226)","(5.5, 7.0, 6.842735042735042)","(26.0, 36.0, 34.5)","(3.4, 3.85, 3.8486876640419947)","(101.0, 390.0, 325.8333333333333)","(3.0, 3.5, 3.4625)"
12-01-2023 18:19:57.483347,"(3.0, 3.7, 3.656451612903226)","(5.5, 7.0, 6.836496350364963)","(26.0, 32.0, 31.185185185185183)","(3.4, 3.85, 3.8486876640419947)","(101.0, 390.0, 338.6666666666667)","(3.0, 3.5, 3.458278145695364)"
12-01-2023 18:19:58.463422,"(3.0, 3.7, 3.680487804878049)","(5.5, 7.0, 6.823622047244094)","(26.0, 34.0, 32.666666666666664)","(3.4, 3.9, 3.7992307692307694)","(101.0, 390.0, 320.0)","(3.0, 3.5, 3.458278145695364)"
12-01-2023 18:19:59.334703,"(3.0, 3.7, 3.688)","(5.5, 7.0, 6.83089430894309)","(26.0, 34.0, 32.666666666666664)","(3.4, 3.85, 3.7992307692307694)","(101.0, 390.0, 320.0)","(3.0, 3.5, 3.4618644067796613)"
12-01-2023 18:20:00.253813,"(3.0, 3.75, 3.7151515151515153)","(5.5, 7.0, 6.8271999999999995)","(26.0, 38.0, 34.44444444444444)","(3.4, 3.85, 3.7837837837837838)","(101.0, 390.0, 311.25)","(3.0, 3.5, 3.4618644067796613)"
12-01-2023 18:20:01.215008,"(3.0, 3.75, 3.7146153846153847)","(5.5, 7.0, 6.8347107438016526)","(26.0, 38.0, 34.44444444444444)","(3.4, 3.85, 3.787179487179487)","(101.0, 390.0, 311.25)","(3.0, 3.5, 3.466417910447761)"
12-01-2023 18:20:02.177236,"(3.0, 3.75, 3.737912087912088)","(5.5, 7.0, 6.84)","(26.0, 38.0, 34.30769230769231)","(3.4, 3.85, 3.787179487179487)","(101.0, 390.0, 312.85714285714283)","(3.0, 3.5, 3.4651162790697674)"
12-01-2023 18:20:03.067777,"(3.0, 3.75, 3.7367021276595747)","(5.5, 7.0, 6.84)","(26.0, 38.0, 34.30769230769231)","(3.4, 3.85, 3.787179487179487)","(101.0, 390.0, 312.85714285714283)","(3.0, 3.5, 3.4006896551724135)"
12-01-2023 18:20:03.981539,"(3.0, 3.75, 3.7378504672897197)","(5.5, 6.8, 6.782716049382715)","(26.0, 38.0, 34.30769230769231)","(3.4, 3.95, 3.93490099009901)","(101.0, 390.0, 340.9090909090909)","(3.0, 3.5, 3.463157894736842)"
12-01-2023 18:20:04.922518,"(3.0, 3.65, 3.63125)","(5.5, 7.0, 6.895238095238095)","(26.0, 38.0, 34.30769230769231)","(3.4, 3.9, 3.8369565217391304)","(101.0, 390.0, 340.9090909090909)","(3.0, 3.5, 3.4471910112359554)"
12-01-2023 18:20:05.849378,"(3.0, 3.65, 3.6272413793103446)","(5.5, 7.0, 6.9)","(26.0, 38.0, 34.30769230769231)","(3.4, 3.9, 3.8613636363636363)","(101.0, 390.0, 340.9090909090909)","(3.0, 3.45, 3.4471910112359554)"
12-01-2023 18:20:06.763575,"(3.0, 3.7, 3.661363636363636)","(5.5, 7.0, 6.878431372549019)","(26.0, 38.0, 34.30769230769231)","(3.4, 3.9, 3.8613636363636363)","(101.0, 390.0, 340.9090909090909)","(3.0, 3.45, 3.4433333333333334)"
12-01-2023 18:20:07.621096,"(3.0, 3.7, 3.6621621621621623)","(5.5, 6.8, 6.75045871559633)","(26.0, 38.0, 34.30769230769231)","(3.4, 3.9, 3.8613636363636363)","(101.0, 390.0, 340.9090909090909)","(3.0, 3.45, 3.4433333333333334)"
12-01-2023 18:20:08.532303,"(3.0, 3.7, 3.6855555555555557)","(5.5, 7.0, 6.852631578947368)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.802564102564103)","(101.0, 390.0, 351.42857142857144)","(3.0, 3.5, 3.466949152542373)"
12-01-2023 18:20:09.541507,"(3.0, 3.65, 3.6254716981132074)","(5.5, 7.0, 6.940350877192983)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.798888888888889)","(101.0, 390.0, 351.42857142857144)","(3.0, 3.5, 3.466949152542373)"
12-01-2023 18:20:10.434576,"(3.0, 3.65, 3.629032258064516)","(5.5, 7.0, 6.933333333333334)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.798888888888889)","(101.0, 390.0, 351.42857142857144)","(3.0, 3.5, 3.466949152542373)"
12-01-2023 18:20:11.310083,"(3.0, 3.65, 3.6188311688311687)","(5.5, 7.2, 7.021238938053098)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.798888888888889)","(101.0, 390.0, 351.42857142857144)","(3.0, 3.5, 3.466949152542373)"
12-01-2023 18:20:12.199020,"(3.0, 3.65, 3.6062499999999997)","(5.5, 7.2, 6.921379310344827)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.798888888888889)","(101.0, 390.0, 351.42857142857144)","(3.0, 3.5, 3.4612903225806453)"
12-01-2023 18:20:13.122666,"(3.0, 3.65, 3.6014285714285714)","(5.5, 7.2, 6.9170068027210885)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.8102739726027397)","(101.0, 390.0, 336.0)","(3.0, 3.5, 3.455)"
12-01-2023 18:20:14.059249,"(3.0, 3.65, 3.5923529411764705)","(5.5, 7.2, 6.9170068027210885)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.7823529411764705)","(101.0, 390.0, 336.0)","(3.0, 3.5, 3.392592592592593)"
12-01-2023 18:20:14.995922,"(3.0, 3.65, 3.5923529411764705)","(5.5, 7.4, 7.350793650793651)","(26.0, 38.0, 35.25)","(3.4, 3.85, 3.7910714285714286)","(101.0, 390.0, 318.0)","(3.0, 3.45, 3.369078947368421)"
12-01-2023 18:20:15.857849,"(3.0, 3.7, 3.6500000000000004)","(5.5, 7.4, 7.384397163120568)","(26.0, 38.0, 35.73913043478261)","(3.4, 3.85, 3.8141025641025643)","(101.0, 390.0, 318.0)","(3.0, 3.4, 3.3602112676056337)"
12-01-2023 18:20:16.763954,"(3.0, 3.65, 3.625)","(5.5, 7.6, 7.426865671641791)","(26.0, 38.0, 35.73913043478261)","(3.4, 3.85, 3.826923076923077)","(101.0, 390.0, 367.5)","(3.0, 3.4, 9998.5)"
12-01-2023 18:20:17.653381,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:18.513997,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:19.353967,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:20.225503,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:21.145288,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:22.005631,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:22.878737,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:23.762642,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:24.634633,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
12-01-2023 18:20:25.589130,"(3.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(26.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(3.0, 99998, 9998.5)"
