,Real Steel,Fake,Federal Flame,Fortune Rose,Unacceptable Bro,Verve To Excel,Pattaya Pete,Smoking Barrel
08-01-2023 17:13:25.818779,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 320.0, 158.0)","(2.3, 2.6, 2.5700000000000003)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:26.885933,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 320.0, 158.0)","(2.3, 2.6, 2.5700000000000003)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:28.000527,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 225.0)","(2.3, 2.62, 2.5773333333333333)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:29.403220,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 220.0)","(2.3, 2.62, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:30.511006,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 220.0)","(2.3, 2.62, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:31.677159,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 220.0)","(2.3, 2.62, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:33.214199,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 220.0)","(2.3, 2.62, 2.5983333333333336)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:34.388300,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 220.0)","(2.3, 2.64, 2.5983333333333336)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:35.574946,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 220.0)","(2.3, 2.64, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:36.878794,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 220.0)","(2.3, 2.62, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:38.044416,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 220.0)","(2.3, 2.62, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:39.168530,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 225.0)","(2.3, 2.62, 2.5733333333333333)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:40.285674,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 225.0)","(2.3, 2.64, 2.5733333333333333)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:41.483849,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 225.0)","(2.3, 2.64, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:42.715714,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 225.0)","(2.3, 2.62, 2.58)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:43.893660,"(3.1, 4.8, 4.66)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 225.0)","(2.3, 2.62, 2.4616666666666664)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.699999999999999)"
08-01-2023 17:13:45.060641,"(3.1, 4.8, 4.685714285714285)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 225.0)","(2.3, 2.54, 2.4537614678899082)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.971428571428571)"
08-01-2023 17:13:46.300603,"(3.1, 5.0, 4.733333333333333)","(16.0, 22.0, 19.5)","(15.0, 24.0, 17.88235294117647)","(91.0, 310.0, 225.0)","(2.3, 2.54, 2.4537614678899082)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.2, 7.971428571428571)"
08-01-2023 17:13:47.517032,"(3.1, 5.1, 4.784210526315789)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 8.2)"
08-01-2023 17:13:48.848560,"(3.1, 5.1, 4.784210526315789)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:13:50.330285,"(3.1, 5.1, 4.784210526315789)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 8.085714285714285)"
08-01-2023 17:13:51.555394,"(3.1, 5.1, 4.784210526315789)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 8.085714285714285)"
08-01-2023 17:13:53.118032,"(3.1, 5.1, 4.784210526315789)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.18421052631579)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:13:54.373572,"(3.1, 5.1, 4.784210526315789)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.366666666666667)","(91.0, 310.0, 220.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:13:55.725129,"(3.1, 5.1, 4.733333333333333)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.366666666666667)","(91.0, 310.0, 220.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:13:57.121883,"(3.1, 5.1, 4.733333333333333)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.366666666666667)","(91.0, 310.0, 220.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:13:58.640590,"(3.1, 5.1, 4.641666666666667)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.366666666666667)","(91.0, 310.0, 220.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:14:00.132918,"(3.1, 5.1, 4.711764705882353)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.366666666666667)","(91.0, 310.0, 220.0)","(2.3, 2.52, 2.388235294117647)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:14:01.472187,"(3.1, 5.1, 4.711764705882353)","(16.0, 22.0, 19.5)","(15.0, 24.0, 18.366666666666667)","(91.0, 310.0, 220.0)","(2.3, 2.52, 2.3853846153846154)","(5.5, 8.2, 7.914285714285714)","(26.0, 38.0, 34.0)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:14:02.720828,"(3.1, 5.1, 4.711764705882353)","(16.0, 22.0, 19.5)","(15.0, 24.0, 19.894736842105264)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.3723076923076922)","(5.5, 8.2, 7.8181818181818175)","(26.0, 38.0, 32.666666666666664)","(5.5, 8.8, 7.966666666666667)"
08-01-2023 17:14:03.885502,"(3.1, 4.9, 4.807692307692308)","(16.0, 21.0, 20.7)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.3961290322580644)","(5.5, 8.2, 7.8999999999999995)","(26.0, 34.0, 33.27272727272727)","(5.5, 8.8, 7.890909090909091)"
08-01-2023 17:14:05.105973,"(3.1, 4.9, 4.710526315789474)","(16.0, 21.0, 20.7)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.3961290322580644)","(5.5, 8.2, 7.76)","(26.0, 34.0, 33.27272727272727)","(5.5, 8.8, 7.975)"
08-01-2023 17:14:06.421048,"(3.1, 4.9, 4.710526315789474)","(16.0, 21.0, 20.357142857142858)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.52, 2.427741935483871)","(5.5, 8.0, 7.8)","(26.0, 34.0, 32.4)","(5.5, 9.2, 8.733333333333333)"
08-01-2023 17:14:07.666663,"(3.1, 4.9, 4.785714285714286)","(16.0, 21.0, 20.0)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.5, 2.437777777777778)","(5.5, 8.0, 7.8)","(26.0, 34.0, 32.4)","(5.5, 9.2, 8.733333333333333)"
08-01-2023 17:14:08.833709,"(3.1, 4.9, 4.785714285714286)","(16.0, 21.0, 20.0)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.5, 2.437777777777778)","(5.5, 8.0, 7.733333333333333)","(26.0, 34.0, 35.0)","(5.5, 9.2, 8.309090909090909)"
08-01-2023 17:14:10.075150,"(3.1, 4.9, 4.710526315789474)","(16.0, 21.0, 19.5)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.4523076923076923)","(5.5, 8.0, 7.9)","(26.0, 38.0, 36.666666666666664)","(5.5, 9.2, 8.28)"
08-01-2023 17:14:11.339464,"(3.1, 4.9, 4.785714285714286)","(16.0, 21.0, 20.0)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.431794871794872)","(5.5, 8.0, 7.9)","(26.0, 38.0, 35.0)","(5.5, 9.6, 8.28)"
08-01-2023 17:14:12.571971,"(3.1, 4.9, 4.754545454545455)","(16.0, 21.0, 19.5)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.5, 2.3695999999999997)","(5.5, 8.0, 7.9)","(26.0, 38.0, 34.0)","(5.5, 9.6, 8.176470588235293)"
08-01-2023 17:14:13.806168,"(3.1, 4.9, 4.766666666666667)","(16.0, 21.0, 19.5)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.388)","(5.5, 8.0, 7.9)","(26.0, 38.0, 35.81818181818182)","(5.5, 9.4, 8.176470588235293)"
08-01-2023 17:14:14.970180,"(3.1, 4.9, 4.827272727272727)","(16.0, 21.0, 20.0)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3695999999999997)","(5.5, 8.0, 7.9)","(26.0, 38.0, 34.0)","(5.5, 9.4, 8.646153846153846)"
08-01-2023 17:14:16.161035,"(3.1, 4.9, 4.766666666666667)","(16.0, 21.0, 20.1)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3695999999999997)","(5.5, 8.0, 7.9)","(26.0, 38.0, 34.0)","(5.5, 9.4, 8.84)"
08-01-2023 17:14:17.457422,"(3.1, 4.9, 4.766666666666667)","(16.0, 21.0, 20.1)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.388)","(5.5, 8.0, 7.9)","(26.0, 38.0, 35.81818181818182)","(5.5, 9.8, 8.428571428571429)"
08-01-2023 17:14:18.747709,"(3.1, 4.9, 4.827272727272727)","(16.0, 21.0, 20.1)","(15.0, 24.0, 20.75)","(91.0, 310.0, 220.0)","(2.3, 2.48, 2.388)","(5.5, 8.0, 7.9)","(26.0, 38.0, 35.81818181818182)","(5.5, 9.8, 8.428571428571429)"
08-01-2023 17:14:19.913334,"(3.1, 4.9, 4.827272727272727)","(16.0, 21.0, 20.1)","(15.0, 24.0, 20.75)","(91.0, 310.0, 220.0)","(2.3, 2.48, 2.388)","(5.5, 8.0, 7.75)","(26.0, 38.0, 34.57142857142857)","(5.5, 9.8, 8.542857142857143)"
08-01-2023 17:14:20.992573,"(3.1, 4.9, 4.694594594594594)","(16.0, 21.0, 20.0)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.4073684210526314)","(5.5, 8.0, 7.75)","(26.0, 38.0, 34.57142857142857)","(5.5, 9.4, 8.333333333333332)"
08-01-2023 17:14:22.169869,"(3.1, 4.8, 4.658823529411765)","(16.0, 21.0, 20.0)","(15.0, 24.0, 20.75)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.4073684210526314)","(5.5, 8.0, 7.75)","(26.0, 38.0, 36.0)","(5.5, 9.8, 8.333333333333332)"
08-01-2023 17:14:23.346849,"(3.1, 4.8, 4.658823529411765)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 20.75)","(91.0, 310.0, 220.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.75)","(26.0, 38.0, 34.57142857142857)","(5.5, 9.8, 8.333333333333332)"
08-01-2023 17:14:24.481801,"(3.1, 4.8, 4.693333333333333)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 21.693548387096776)","(91.0, 310.0, 220.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.75)","(26.0, 38.0, 35.81818181818182)","(5.5, 9.8, 8.36)"
08-01-2023 17:14:25.638574,"(3.1, 4.8, 4.7)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 21.693548387096776)","(91.0, 310.0, 220.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.933333333333334)","(26.0, 38.0, 35.81818181818182)","(5.5, 9.8, 8.36)"
08-01-2023 17:14:26.834750,"(3.1, 4.8, 4.682926829268292)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 21.693548387096776)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.942857142857143)","(26.0, 38.0, 36.5)","(5.5, 9.8, 8.352380952380951)"
08-01-2023 17:14:28.031032,"(3.1, 4.8, 4.682926829268292)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 21.693548387096776)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.942857142857143)","(26.0, 38.0, 36.857142857142854)","(5.5, 9.8, 8.323076923076922)"
08-01-2023 17:14:29.238527,"(3.1, 4.8, 4.682926829268292)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 21.693548387096776)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.942857142857143)","(26.0, 38.0, 36.857142857142854)","(5.5, 9.8, 8.323076923076922)"
08-01-2023 17:14:30.385493,"(3.1, 4.8, 4.682926829268292)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 21.693548387096776)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.966666666666667)","(26.0, 38.0, 36.857142857142854)","(5.5, 9.8, 8.323076923076922)"
08-01-2023 17:14:31.604318,"(3.1, 4.8, 4.702702702702703)","(17.0, 21.0, 20.357142857142858)","(15.0, 24.0, 21.693548387096776)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.466666666666667)","(26.0, 38.0, 36.857142857142854)","(5.5, 9.8, 8.454545454545453)"
08-01-2023 17:14:32.802692,"(3.1, 4.8, 4.702702702702703)","(17.0, 21.0, 20.285714285714285)","(15.0, 24.0, 21.5)","(91.0, 320.0, 158.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.709090909090909)","(26.0, 38.0, 36.63636363636363)","(5.5, 9.6, 8.666666666666666)"
08-01-2023 17:14:34.030116,"(3.1, 4.8, 4.65)","(17.0, 21.0, 20.285714285714285)","(15.0, 24.0, 21.903225806451612)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.3975)","(5.5, 8.0, 7.709090909090909)","(26.0, 38.0, 36.63636363636363)","(5.5, 9.6, 8.666666666666666)"
08-01-2023 17:14:35.250659,"(3.1, 4.8, 4.65)","(17.0, 21.0, 20.318181818181817)","(15.0, 24.0, 21.903225806451612)","(91.0, 310.0, 225.0)","(2.3, 2.48, 2.4213953488372093)","(5.5, 8.0, 7.709090909090909)","(26.0, 38.0, 36.63636363636363)","(5.5, 9.6, 8.666666666666666)"
08-01-2023 17:14:36.438232,"(3.1, 4.8, 4.65)","(17.0, 21.0, 20.318181818181817)","(15.0, 24.0, 21.903225806451612)","(91.0, 310.0, 225.0)","(2.3, 2.46, 2.449090909090909)","(5.5, 8.0, 7.709090909090909)","(26.0, 38.0, 36.63636363636363)","(5.5, 9.6, 8.666666666666666)"
08-01-2023 17:14:37.629788,"(3.1, 4.8, 4.65)","(17.0, 21.0, 20.318181818181817)","(15.0, 24.0, 21.903225806451612)","(91.0, 310.0, 225.0)","(2.3, 2.46, 2.449090909090909)","(5.5, 8.0, 7.623529411764706)","(26.0, 38.0, 36.857142857142854)","(5.5, 9.6, 8.454545454545453)"
08-01-2023 17:14:38.853984,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.53125)","(14.0, 24.0, 21.903225806451612)","(81.0, 310.0, 225.0)","(2.25, 2.46, 2.450625)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 36.857142857142854)","(5.5, 9.6, 8.666666666666666)"
08-01-2023 17:14:40.043566,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.53125)","(14.0, 24.0, 21.73913043478261)","(81.0, 310.0, 225.0)","(2.25, 2.46, 2.450625)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 36.857142857142854)","(5.5, 9.6, 8.666666666666666)"
08-01-2023 17:14:41.317622,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.53125)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 225.0)","(2.25, 2.46, 2.4356756756756757)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 36.857142857142854)","(5.5, 9.6, 8.454545454545453)"
08-01-2023 17:14:42.554486,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.53125)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 282.8571428571429)","(2.25, 2.46, 2.4232941176470586)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 36.857142857142854)","(5.5, 9.6, 8.666666666666666)"
08-01-2023 17:14:43.806532,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.53125)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.46, 2.4232941176470586)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.0)"
08-01-2023 17:14:44.982466,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.464285714285715)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.46, 2.429047619047619)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 37.1)","(5.5, 9.6, 8.933333333333334)"
08-01-2023 17:14:46.074215,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.516129032258064)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.42, 2.415238095238095)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 37.1)","(5.5, 9.6, 8.781818181818181)"
08-01-2023 17:14:47.183754,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.516129032258064)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.4, 2.399322033898305)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:14:48.313801,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.516129032258064)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.4, 2.399322033898305)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:14:49.459031,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.516129032258064)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.4, 2.399322033898305)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:14:50.567275,"(3.3, 4.8, 4.65)","(16.0, 21.0, 20.516129032258064)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.4, 2.3992156862745095)","(5.5, 8.0, 7.623529411764706)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:14:51.659981,"(3.3, 4.8, 4.658823529411764)","(16.0, 21.0, 20.357142857142858)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.4, 2.4076923076923076)","(5.5, 8.0, 7.6000000000000005)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:14:52.814110,"(3.3, 4.8, 4.658823529411764)","(16.0, 21.0, 20.357142857142858)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.42, 2.4076923076923076)","(5.5, 8.0, 7.6000000000000005)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:14:54.507099,"(3.3, 4.8, 4.658823529411764)","(16.0, 21.0, 20.5)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.42, 2.4076923076923076)","(5.5, 8.0, 7.7)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.046153846153846)"
08-01-2023 17:14:55.762153,"(3.3, 4.8, 4.7172413793103445)","(16.0, 21.0, 20.5)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 282.8571428571429)","(2.25, 2.42, 2.408292682926829)","(5.5, 8.0, 7.733333333333333)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.046153846153846)"
08-01-2023 17:14:57.104869,"(3.3, 4.8, 4.7172413793103445)","(16.0, 21.0, 19.875)","(14.0, 24.0, 22.142857142857142)","(81.0, 310.0, 220.0)","(2.25, 2.44, 2.4064516129032256)","(5.5, 8.0, 7.84)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.046153846153846)"
08-01-2023 17:14:58.532564,"(3.3, 4.8, 4.7)","(16.0, 21.0, 20.70967741935484)","(14.0, 24.0, 22.142857142857142)","(81.0, 300.0, 169.0909090909091)","(2.25, 2.44, 2.42)","(5.5, 8.0, 7.92)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:14:59.936889,"(3.3, 4.8, 4.7153846153846155)","(16.0, 21.0, 20.70967741935484)","(14.0, 24.0, 22.142857142857142)","(81.0, 300.0, 169.0909090909091)","(2.25, 2.44, 2.42)","(5.5, 8.0, 7.92)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:15:01.292847,"(3.3, 4.9, 4.7153846153846155)","(16.0, 21.0, 20.70967741935484)","(14.0, 24.0, 22.142857142857142)","(81.0, 300.0, 140.0)","(2.25, 2.44, 2.42)","(5.5, 8.0, 7.92)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.2)"
08-01-2023 17:15:02.546412,"(3.3, 4.9, 4.7153846153846155)","(16.0, 21.0, 20.70967741935484)","(14.0, 24.0, 22.142857142857142)","(81.0, 280.0, 143.63636363636363)","(2.25, 2.44, 2.42)","(5.5, 8.0, 7.92)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.046153846153846)"
08-01-2023 17:15:03.721171,"(3.3, 4.9, 4.665217391304347)","(16.0, 21.0, 20.70967741935484)","(14.0, 24.0, 22.142857142857142)","(81.0, 280.0, 141.53846153846155)","(2.25, 2.44, 2.42)","(5.5, 8.0, 7.92)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.046153846153846)"
08-01-2023 17:15:04.930185,"(3.3, 4.9, 4.713793103448276)","(16.0, 21.0, 20.70967741935484)","(14.0, 24.0, 22.142857142857142)","(81.0, 280.0, 141.53846153846155)","(2.25, 2.44, 2.42)","(5.5, 8.0, 7.866666666666667)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.046153846153846)"
08-01-2023 17:15:06.159769,"(3.3, 4.9, 4.713793103448276)","(16.0, 21.0, 20.70967741935484)","(14.0, 24.0, 22.142857142857142)","(81.0, 280.0, 140.71428571428572)","(2.25, 2.44, 2.3852631578947365)","(5.5, 8.0, 7.925)","(21.0, 38.0, 37.1)","(5.5, 9.6, 9.046153846153846)"
08-01-2023 17:15:07.391631,"(3.3, 4.9, 4.713793103448276)","(16.0, 21.0, 20.785714285714285)","(15.0, 24.0, 22.142857142857142)","(81.0, 280.0, 140.71428571428572)","(2.2, 2.44, 2.3966666666666665)","(5.5, 8.0, 7.925)","(21.0, 38.0, 37.1)","(6.0, 9.6, 9.046153846153846)"
08-01-2023 17:15:08.715887,"(3.3, 4.9, 4.713793103448276)","(16.0, 21.0, 20.785714285714285)","(15.0, 24.0, 22.142857142857142)","(81.0, 250.0, 147.14285714285714)","(2.2, 2.44, 2.3966666666666665)","(5.5, 8.0, 7.925)","(21.0, 38.0, 37.1)","(6.0, 9.6, 9.2)"
08-01-2023 17:15:09.947077,"(3.4, 4.9, 4.713793103448276)","(16.0, 21.0, 20.875)","(15.0, 24.0, 22.142857142857142)","(81.0, 250.0, 170.0)","(2.2, 2.44, 2.3966666666666665)","(5.5, 8.0, 7.925)","(21.0, 38.0, 37.1)","(6.0, 9.6, 9.2)"
