,Dollar Signs,Brightly Staring,Aston Esme,Arkansas,All Inn Ryder,Black Tuxedo
08-01-2023 17:43:17.256724,"(2.0, 2.14, 2.132258064516129)","(13.0, 25.0, 20.108695652173914)","(21.0, 65.0, 53.75)","(4.2, 5.7, 5.305263157894737)","(26.0, 100.0, 78.57142857142857)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:18.201789,"(2.0, 2.14, 2.132258064516129)","(13.0, 25.0, 20.106382978723403)","(21.0, 65.0, 53.75)","(4.2, 5.7, 5.305263157894737)","(26.0, 130.0, 78.57142857142857)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:19.234563,"(2.0, 2.14, 2.1350000000000002)","(13.0, 25.0, 20.106382978723403)","(21.0, 65.0, 53.75)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 102.5)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:20.271589,"(2.0, 2.14, 2.1282926829268294)","(13.0, 25.0, 20.106382978723403)","(21.0, 65.0, 53.75)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 102.5)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:21.249112,"(2.0, 2.14, 2.1271428571428572)","(13.0, 25.0, 19.94)","(21.0, 65.0, 60.90909090909091)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 102.5)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:22.119123,"(2.0, 2.14, 2.1114285714285717)","(13.0, 25.0, 21.244897959183675)","(21.0, 65.0, 60.90909090909091)","(4.2, 5.7, 5.506451612903226)","(26.0, 120.0, 102.5)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:23.030706,"(2.0, 2.14, 2.1212500000000003)","(13.0, 22.0, 21.75)","(21.0, 65.0, 60.90909090909091)","(4.2, 5.7, 5.506451612903226)","(26.0, 120.0, 102.5)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:23.953843,"(2.0, 2.14, 2.1212500000000003)","(13.0, 22.0, 21.8)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.506451612903226)","(26.0, 120.0, 102.5)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:24.830231,"(2.0, 2.14, 2.1147368421052635)","(13.0, 22.0, 20.63157894736842)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 102.5)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:25.780864,"(1.95, 2.14, 2.1271428571428572)","(13.0, 22.0, 19.333333333333332)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 97.5)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:26.710423,"(1.95, 2.14, 2.1147368421052635)","(13.0, 22.0, 19.2)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 97.5)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:27.669278,"(1.95, 2.14, 2.1271428571428572)","(13.0, 22.0, 19.025)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 97.5)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:28.601285,"(1.95, 2.14, 2.0784615384615384)","(13.0, 22.0, 18.522727272727273)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 105.0)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:29.488989,"(1.95, 2.14, 2.120487804878049)","(13.0, 21.0, 20.0)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 105.0)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:30.381147,"(1.95, 2.14, 2.131666666666667)","(13.0, 21.0, 18.666666666666668)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 93.33333333333333)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:31.270345,"(1.95, 2.14, 2.120487804878049)","(13.0, 21.0, 17.818181818181817)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 110.0, 95.0)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:32.193309,"(1.95, 2.14, 2.131666666666667)","(13.0, 21.0, 18.0)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 100.0, 95.0)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:33.027929,"(1.95, 2.14, 2.120487804878049)","(13.0, 21.0, 17.71875)","(21.0, 65.0, 62.1875)","(4.2, 5.7, 5.527586206896552)","(26.0, 100.0, 95.0)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:33.903427,"(1.95, 2.14, 2.131666666666667)","(13.0, 21.0, 18.0)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.527586206896552)","(26.0, 100.0, 92.5)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:34.805270,"(1.95, 2.14, 2.120487804878049)","(13.0, 21.0, 17.71875)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.527586206896552)","(26.0, 100.0, 90.0)","(2.9, 3.85, 3.807142857142857)"
08-01-2023 17:43:35.706314,"(1.95, 2.14, 2.131666666666667)","(13.0, 21.0, 18.0)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.527586206896552)","(26.0, 100.0, 90.0)","(2.9, 3.85, 3.8034482758620687)"
08-01-2023 17:43:36.690214,"(1.95, 2.14, 2.120487804878049)","(13.0, 21.0, 17.71875)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.527586206896552)","(26.0, 100.0, 92.5)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:37.663085,"(1.95, 2.14, 2.131666666666667)","(13.0, 21.0, 18.0)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.527586206896552)","(26.0, 130.0, 96.66666666666667)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:38.623699,"(1.95, 2.14, 2.1355223880597016)","(13.0, 21.0, 18.0)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.527586206896552)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.85, 3.8108695652173914)"
08-01-2023 17:43:39.632376,"(1.95, 2.14, 2.128888888888889)","(13.0, 21.0, 17.71875)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.472727272727273)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.85, 3.6789473684210527)"
08-01-2023 17:43:40.655620,"(1.95, 2.14, 2.1121951219512196)","(13.0, 20.0, 18.75)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.4972972972972975)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.7, 3.69)"
08-01-2023 17:43:41.610549,"(1.95, 2.14, 2.1142857142857143)","(13.0, 19.5, 18.9)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.491666666666667)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.7, 3.7)"
08-01-2023 17:43:42.494383,"(1.95, 2.14, 2.110526315789474)","(13.0, 19.5, 18.642857142857142)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.491666666666667)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.75, 3.7)"
08-01-2023 17:43:43.400778,"(1.95, 2.14, 2.110526315789474)","(13.0, 19.5, 18.9)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.510000000000001)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.75, 3.7086206896551723)"
08-01-2023 17:43:44.245186,"(1.95, 2.14, 2.110526315789474)","(13.0, 19.5, 18.204545454545453)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.58421052631579)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.75, 3.7086206896551723)"
08-01-2023 17:43:45.137124,"(1.95, 2.14, 2.110526315789474)","(13.0, 19.5, 18.36)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.59)","(26.0, 120.0, 96.66666666666667)","(2.9, 3.75, 3.715625)"
08-01-2023 17:43:46.088085,"(1.95, 2.14, 2.1095238095238096)","(13.0, 19.5, 18.140625)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.570588235294117)","(26.0, 120.0, 100.0)","(2.9, 3.75, 3.716666666666667)"
08-01-2023 17:43:47.003420,"(1.95, 2.14, 2.1)","(13.0, 19.5, 18.533333333333335)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.570588235294117)","(26.0, 120.0, 100.0)","(2.9, 3.75, 3.716666666666667)"
08-01-2023 17:43:47.909743,"(1.9, 2.14, 2.1)","(13.0, 19.5, 18.533333333333335)","(21.0, 65.0, 61.53846153846153)","(4.2, 5.7, 5.570588235294117)","(31.0, 120.0, 100.0)","(3.0, 3.75, 3.7161764705882354)"
08-01-2023 17:43:48.952442,"(1.9, 2.14, 2.1)","(13.0, 19.5, 18.533333333333335)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.517857142857143)","(31.0, 120.0, 100.0)","(3.0, 3.75, 3.7161764705882354)"
08-01-2023 17:43:49.834602,"(1.9, 2.14, 2.1)","(13.0, 19.5, 18.533333333333335)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.517857142857143)","(31.0, 120.0, 100.0)","(3.0, 3.75, 3.7161764705882354)"
08-01-2023 17:43:50.682501,"(1.9, 2.14, 2.1)","(13.0, 19.5, 18.181818181818183)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.532258064516129)","(31.0, 120.0, 96.66666666666667)","(3.0, 3.75, 3.7161764705882354)"
08-01-2023 17:43:51.566773,"(1.9, 2.14, 2.1)","(13.0, 19.5, 18.257142857142856)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.532258064516129)","(31.0, 120.0, 96.66666666666667)","(3.0, 3.75, 3.7147058823529413)"
08-01-2023 17:43:52.446500,"(1.9, 2.12, 2.1058823529411765)","(13.0, 19.5, 18.1875)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.614285714285714)","(31.0, 120.0, 96.66666666666667)","(3.0, 3.75, 3.736666666666667)"
08-01-2023 17:43:53.339411,"(1.9, 2.1, 2.0846153846153848)","(13.0, 19.5, 18.1875)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.614285714285714)","(31.0, 120.0, 93.33333333333333)","(3.0, 3.8, 3.784090909090909)"
08-01-2023 17:43:54.237487,"(1.9, 2.08, 2.0728)","(13.0, 19.5, 18.227272727272727)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.618918918918919)","(31.0, 100.0, 95.0)","(3.0, 3.8, 3.784782608695652)"
08-01-2023 17:43:55.182501,"(1.9, 2.1, 2.0870967741935487)","(13.0, 19.5, 18.264705882352942)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.618918918918919)","(31.0, 100.0, 87.5)","(3.0, 3.8, 3.7818181818181817)"
08-01-2023 17:43:56.073602,"(1.9, 2.1, 2.092857142857143)","(13.0, 19.5, 18.14516129032258)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.618918918918919)","(31.0, 100.0, 87.5)","(3.0, 3.8, 3.7818181818181817)"
08-01-2023 17:43:57.102415,"(1.9, 2.1, 2.087878787878788)","(13.0, 19.5, 18.264705882352942)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.618918918918919)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.7818181818181817)"
08-01-2023 17:43:58.008939,"(1.9, 2.1, 2.08875)","(13.0, 19.5, 18.14516129032258)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.618918918918919)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.7691780821917806)"
08-01-2023 17:43:58.849730,"(1.9, 2.1, 2.062666666666667)","(13.0, 19.5, 18.15)","(21.0, 65.0, 61.25)","(4.2, 5.7, 5.621875)","(31.0, 100.0, 85.0)","(3.0, 3.85, 3.7691780821917806)"
08-01-2023 17:43:59.830540,"(1.9, 2.06, 2.0595121951219513)","(13.0, 19.0, 18.970588235294116)","(21.0, 95.0, 86.92307692307693)","(4.2, 5.8, 5.72)","(31.0, 120.0, 86.66666666666667)","(3.0, 3.8, 3.75)"
08-01-2023 17:44:00.819440,"(1.9, 2.1, 2.0733333333333333)","(13.0, 19.0, 18.97222222222222)","(21.0, 95.0, 78.26086956521739)","(4.2, 5.8, 5.62)","(31.0, 120.0, 86.66666666666667)","(3.0, 3.8, 3.75)"
08-01-2023 17:44:01.754432,"(1.9, 2.1, 2.071111111111111)","(13.0, 22.0, 21.4)","(21.0, 95.0, 78.26086956521739)","(4.2, 5.7, 5.62)","(31.0, 120.0, 83.33333333333333)","(3.0, 3.8, 3.765625)"
08-01-2023 17:44:02.664925,"(1.9, 2.1, 2.071111111111111)","(13.0, 22.0, 21.0)","(21.0, 95.0, 76.15384615384616)","(4.2, 5.7, 5.607692307692307)","(31.0, 110.0, 83.33333333333333)","(3.0, 3.8, 3.765625)"
08-01-2023 17:44:03.588169,"(1.8, 2.1, 2.071111111111111)","(13.0, 22.0, 21.05263157894737)","(21.0, 90.0, 75.65217391304348)","(4.4, 5.6, 5.544444444444444)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.765625)"
08-01-2023 17:44:04.429383,"(1.8, 2.1, 2.071111111111111)","(13.0, 22.0, 21.05263157894737)","(21.0, 90.0, 75.0)","(4.4, 5.7, 5.572727272727273)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.765625)"
08-01-2023 17:44:05.275786,"(1.8, 2.1, 2.071111111111111)","(13.0, 22.0, 21.05263157894737)","(21.0, 90.0, 75.0)","(4.4, 5.6, 5.583333333333333)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.7738095238095237)"
08-01-2023 17:44:06.189089,"(1.8, 2.1, 2.071111111111111)","(13.0, 22.0, 21.25)","(21.0, 90.0, 75.0)","(4.4, 5.6, 5.583333333333333)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.782142857142857)"
08-01-2023 17:44:07.033723,"(1.8, 2.1, 2.071111111111111)","(13.0, 22.0, 21.357142857142858)","(21.0, 85.0, 71.53846153846153)","(4.4, 5.6, 5.583333333333333)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.782142857142857)"
08-01-2023 17:44:07.937206,"(1.8, 2.1, 2.0653333333333332)","(13.0, 22.0, 21.357142857142858)","(21.0, 85.0, 71.11111111111111)","(4.4, 5.6, 5.583333333333333)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.782142857142857)"
08-01-2023 17:44:08.871768,"(1.8, 2.1, 2.097826086956522)","(13.0, 22.0, 21.357142857142858)","(21.0, 85.0, 71.11111111111111)","(4.4, 5.6, 5.583333333333333)","(31.0, 100.0, 80.0)","(3.0, 3.8, 3.7333333333333334)"
08-01-2023 17:44:09.793704,"(1.8, 2.12, 2.1107142857142858)","(14.0, 22.0, 21.357142857142858)","(31.0, 85.0, 71.11111111111111)","(4.4, 5.6, 5.583333333333333)","(41.0, 100.0, 80.0)","(3.0, 3.75, 3.716666666666667)"
08-01-2023 17:44:10.642694,"(1.8, 2.12, 2.1100000000000003)","(14.0, 22.0, 21.357142857142858)","(31.0, 85.0, 71.11111111111111)","(4.4, 5.6, 5.58)","(41.0, 100.0, 80.0)","(3.0, 3.75, 3.716666666666667)"
08-01-2023 17:44:11.599796,"(1.8, 2.12, 2.110943396226415)","(14.0, 22.0, 21.357142857142858)","(31.0, 85.0, 71.11111111111111)","(4.4, 5.4, 5.457142857142857)","(41.0, 120.0, 95.0)","(3.0, 3.75, 3.7333333333333334)"
08-01-2023 17:44:12.686917,"(1.8, 2.14, 2.1114285714285717)","(14.0, 22.0, 21.416666666666668)","(31.0, 85.0, 70.71428571428571)","(4.4, 5.5, 5.370588235294117)","(41.0, 120.0, 86.66666666666667)","(3.0, 3.75, 3.7884615384615383)"
08-01-2023 17:44:13.551755,"(1.8, 2.1, 2.0700000000000003)","(14.0, 22.0, 21.416666666666668)","(31.0, 85.0, 70.71428571428571)","(4.4, 5.7, 5.370588235294117)","(41.0, 120.0, 86.66666666666667)","(3.0, 3.8, 3.8039682539682538)"
08-01-2023 17:44:14.541614,"(1.8, 2.06, 2.04875)","(14.0, 22.0, 21.416666666666668)","(31.0, 85.0, 70.9375)","(4.4, 5.6, 5.5)","(41.0, 120.0, 86.66666666666667)","(3.0, 3.85, 3.7746753246753246)"
08-01-2023 17:44:15.527268,"(1.8, 2.06, 2.0485714285714285)","(14.0, 22.0, 21.416666666666668)","(31.0, 85.0, 70.9375)","(4.4, 5.7, 5.469230769230769)","(41.0, 120.0, 86.66666666666667)","(3.0, 3.85, 3.804032258064516)"
08-01-2023 17:44:16.402865,"(1.8, 2.06, 2.0314285714285716)","(14.0, 25.0, 24.6)","(31.0, 85.0, 70.9375)","(4.4, 5.7, 5.546153846153846)","(41.0, 120.0, 86.66666666666667)","(3.0, 3.85, 3.7743589743589743)"
08-01-2023 17:44:17.299501,"(1.8, 2.06, 2.0314285714285716)","(14.0, 25.0, 24.6)","(31.0, 85.0, 70.9375)","(4.4, 5.7, 5.546153846153846)","(41.0, 120.0, 100.0)","(3.0, 3.85, 3.7743589743589743)"
08-01-2023 17:44:18.129195,"(1.8, 2.06, 2.0314285714285716)","(14.0, 25.0, 24.6)","(31.0, 85.0, 70.9375)","(4.4, 5.7, 5.566666666666666)","(41.0, 120.0, 100.0)","(3.0, 3.85, 3.7743589743589743)"
08-01-2023 17:44:19.052329,"(1.8, 2.04, 2.0123076923076924)","(14.0, 25.0, 24.6)","(31.0, 85.0, 78.63636363636364)","(4.4, 5.7, 5.6)","(41.0, 120.0, 94.0)","(3.0, 3.85, 3.942857142857143)"
08-01-2023 17:44:20.054528,"(1.8, 2.04, 2.0060000000000002)","(14.0, 25.0, 24.6)","(31.0, 85.0, 78.91304347826087)","(4.4, 5.7, 5.557142857142857)","(41.0, 110.0, 94.0)","(3.0, 3.95, 3.936)"
08-01-2023 17:44:20.970867,"(1.8, 1.99, 1.9775)","(14.0, 25.0, 24.6)","(31.0, 85.0, 78.33333333333333)","(4.4, 5.7, 5.557142857142857)","(41.0, 110.0, 94.0)","(3.0, 4.0, 4.0055555555555555)"
08-01-2023 17:44:21.852655,"(1.8, 1.98, 1.9714285714285713)","(14.0, 25.0, 24.5)","(31.0, 85.0, 78.33333333333333)","(4.4, 5.7, 5.616666666666666)","(41.0, 110.0, 94.0)","(3.0, 4.1, 4.09375)"
08-01-2023 17:44:22.788016,"(1.8, 1.98, 1.9666666666666666)","(14.0, 25.0, 24.625)","(31.0, 85.0, 77.63157894736842)","(4.4, 5.7, 5.616666666666666)","(41.0, 110.0, 100.0)","(3.0, 4.1, 4.095238095238095)"
08-01-2023 17:44:23.773204,"(1.8, 1.96, 1.9508163265306122)","(14.0, 25.0, 24.0)","(31.0, 85.0, 77.63157894736842)","(4.4, 5.7, 5.616666666666666)","(41.0, 120.0, 100.0)","(3.0, 4.1, 4.138461538461538)"
08-01-2023 17:44:24.676119,"(1.8, 1.96, 1.9509302325581395)","(14.0, 25.0, 23.5)","(31.0, 85.0, 77.63157894736842)","(4.4, 5.7, 5.616666666666666)","(41.0, 120.0, 100.0)","(3.0, 4.2, 4.138461538461538)"
08-01-2023 17:44:25.495201,"(1.8, 1.96, 1.9509302325581395)","(14.0, 25.0, 23.5)","(31.0, 85.0, 77.63157894736842)","(4.4, 5.7, 5.616666666666666)","(41.0, 120.0, 100.0)","(3.0, 4.2, 4.138461538461538)"
08-01-2023 17:44:26.363831,"(1.8, 1.96, 1.9509302325581395)","(14.0, 25.0, 23.5)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.616666666666666)","(41.0, 120.0, 100.0)","(3.0, 4.2, 4.079411764705882)"
08-01-2023 17:44:27.237224,"(1.8, 2.0, 1.9927272727272727)","(14.0, 25.0, 24.692307692307693)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.557142857142857)","(41.0, 120.0, 100.0)","(3.0, 4.1, 4.008333333333333)"
08-01-2023 17:44:28.161105,"(1.75, 2.02, 2.012)","(15.0, 25.0, 24.692307692307693)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.557142857142857)","(41.0, 120.0, 100.0)","(3.1, 4.1, 3.96875)"
08-01-2023 17:44:29.062282,"(1.75, 2.02, 2.0157894736842104)","(15.0, 25.0, 24.5)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.557142857142857)","(41.0, 120.0, 100.0)","(3.1, 4.0, 3.9166666666666665)"
08-01-2023 17:44:30.021328,"(1.75, 2.02, 2.0157894736842104)","(15.0, 25.0, 24.5)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.557142857142857)","(41.0, 120.0, 100.0)","(3.1, 4.0, 3.933333333333333)"
08-01-2023 17:44:30.908306,"(1.75, 2.02, 2.0157894736842104)","(15.0, 25.0, 24.5)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.557142857142857)","(41.0, 120.0, 100.0)","(3.1, 4.0, 3.933333333333333)"
08-01-2023 17:44:31.757540,"(1.75, 2.04, 2.0258823529411765)","(15.0, 25.0, 24.2)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.557142857142857)","(41.0, 100.0, 92.5)","(3.1, 4.0, 3.933333333333333)"
08-01-2023 17:44:32.651710,"(1.75, 2.04, 2.0231578947368423)","(15.0, 25.0, 24.0)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.557142857142857)","(41.0, 100.0, 85.0)","(3.1, 4.0, 3.925)"
08-01-2023 17:44:33.575056,"(1.75, 2.04, 2.035)","(15.0, 25.0, 24.2)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.533333333333333)","(41.0, 130.0, 80.0)","(3.1, 3.95, 3.9384615384615387)"
08-01-2023 17:44:34.508737,"(1.75, 2.04, 2.033846153846154)","(15.0, 25.0, 24.0)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.536363636363636)","(41.0, 120.0, 95.0)","(3.1, 3.95, 3.9384615384615387)"
08-01-2023 17:44:35.467653,"(1.75, 2.04, 2.033846153846154)","(15.0, 25.0, 24.2)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.536363636363636)","(41.0, 120.0, 97.5)","(3.1, 3.95, 3.925)"
08-01-2023 17:44:36.408901,"(1.75, 2.04, 2.029333333333333)","(15.0, 25.0, 24.0)","(31.0, 85.0, 76.76470588235294)","(4.4, 5.7, 5.58)","(41.0, 120.0, 86.25)","(3.1, 3.95, 3.9392857142857145)"
08-01-2023 17:44:37.442231,"(1.75, 2.06, 2.055)","(15.0, 23.0, 22.333333333333332)","(31.0, 85.0, 76.17647058823529)","(4.4, 5.6, 5.565217391304348)","(41.0, 120.0, 86.25)","(3.1, 3.95, 3.8857142857142857)"
08-01-2023 17:44:38.418286,"(1.75, 2.08, 2.0761538461538462)","(15.0, 23.0, 22.5)","(31.0, 85.0, 76.17647058823529)","(4.4, 5.6, 5.565217391304348)","(41.0, 120.0, 86.25)","(3.1, 3.9, 3.8857142857142857)"
08-01-2023 17:44:39.263154,"(1.75, 2.06, 2.036774193548387)","(15.0, 23.0, 22.333333333333332)","(31.0, 80.0, 78.33333333333333)","(4.4, 5.6, 5.533333333333333)","(41.0, 120.0, 86.25)","(3.1, 3.9, 3.8620689655172415)"
08-01-2023 17:44:40.266345,"(1.75, 2.06, 2.04)","(15.0, 23.0, 22.5)","(31.0, 80.0, 78.33333333333333)","(4.4, 5.7, 5.578260869565217)","(41.0, 120.0, 86.25)","(3.1, 3.95, 3.8583333333333334)"
08-01-2023 17:44:41.189069,"(1.75, 2.06, 2.0455555555555556)","(15.0, 23.0, 22.333333333333332)","(31.0, 80.0, 78.33333333333333)","(4.4, 5.6, 5.556521739130434)","(41.0, 120.0, 86.25)","(3.1, 3.9, 3.8583333333333334)"
08-01-2023 17:44:42.087801,"(1.75, 2.1, 2.033658536585366)","(15.0, 23.0, 22.5)","(31.0, 80.0, 78.33333333333333)","(4.4, 5.7, 5.5200000000000005)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8583333333333334)"
08-01-2023 17:44:42.969609,"(1.75, 2.08, 2.057931034482759)","(15.0, 23.0, 22.333333333333332)","(31.0, 80.0, 77.0)","(4.4, 5.6, 5.544827586206896)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8629629629629627)"
08-01-2023 17:44:43.854518,"(1.75, 2.04, 2.0318181818181817)","(15.0, 23.0, 22.333333333333332)","(31.0, 80.0, 77.5)","(4.4, 5.7, 5.6066666666666665)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8629629629629627)"
08-01-2023 17:44:44.695172,"(1.75, 2.04, 2.0282758620689654)","(15.0, 23.0, 21.666666666666668)","(31.0, 80.0, 74.375)","(4.4, 5.7, 5.546808510638298)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.873913043478261)"
08-01-2023 17:44:45.620123,"(1.75, 2.06, 2.042666666666667)","(15.0, 23.0, 21.4)","(31.0, 80.0, 75.71428571428571)","(4.4, 5.7, 5.533333333333333)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8666666666666667)"
08-01-2023 17:44:46.662435,"(1.75, 2.08, 2.0543589743589745)","(15.0, 23.0, 21.4)","(31.0, 80.0, 74.375)","(4.4, 5.6, 5.569230769230769)","(41.0, 120.0, 90.0)","(3.1, 3.85, 3.8607142857142858)"
08-01-2023 17:44:47.572889,"(1.75, 2.08, 2.06)","(15.0, 23.0, 22.333333333333332)","(31.0, 80.0, 73.33333333333333)","(4.4, 5.5, 5.466666666666667)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8483870967741933)"
08-01-2023 17:44:48.494104,"(1.75, 2.08, 2.048372093023256)","(15.0, 27.0, 25.5)","(31.0, 80.0, 73.33333333333333)","(4.4, 5.5, 5.447619047619048)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8576923076923078)"
08-01-2023 17:44:49.482554,"(1.75, 2.08, 2.06)","(15.0, 26.0, 24.0)","(31.0, 80.0, 72.5)","(4.4, 5.5, 5.437142857142858)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8576923076923078)"
08-01-2023 17:44:50.456795,"(1.75, 2.08, 2.06)","(15.0, 25.0, 22.5)","(31.0, 80.0, 73.33333333333333)","(4.4, 5.5, 5.455102040816326)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.8607142857142858)"
08-01-2023 17:44:51.513873,"(1.75, 2.08, 2.0557575757575757)","(15.0, 24.0, 23.5)","(31.0, 80.0, 72.5)","(4.4, 5.6, 5.542857142857143)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.826923076923077)"
08-01-2023 17:44:52.415660,"(1.75, 2.08, 2.066)","(15.0, 23.0, 22.5)","(31.0, 80.0, 66.66666666666667)","(4.4, 5.6, 5.542857142857143)","(41.0, 120.0, 90.0)","(3.1, 3.85, 3.8521739130434782)"
08-01-2023 17:44:53.364626,"(1.75, 2.08, 2.0592592592592593)","(15.0, 23.0, 22.57142857142857)","(31.0, 80.0, 65.0)","(4.4, 5.6, 5.542857142857143)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.888157894736842)"
08-01-2023 17:44:54.196540,"(1.75, 2.08, 2.0544444444444445)","(15.0, 23.0, 22.57142857142857)","(31.0, 80.0, 66.66666666666667)","(4.4, 5.6, 5.473684210526316)","(41.0, 120.0, 90.0)","(3.1, 3.9, 3.888157894736842)"
