,Spots Like Forty,Energizer Miss,Sweptail,Cumbria Dave,Venetian Fury
09-01-2023 18:08:13.462889,"(8.0, 17.0, 16.5)","(1.6, 1.72, 1.7172972972972973)","(3.8, 4.5, 4.44)","(15.0, 23.0, 22.333333333333332)","(7.0, 14.0, 12.5)"
09-01-2023 18:08:14.492577,"(8.0, 17.0, 16.5)","(1.6, 1.72, 1.7172972972972973)","(3.8, 4.5, 4.44)","(15.0, 23.0, 22.333333333333332)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:15.451648,"(8.0, 17.0, 16.5)","(1.6, 1.72, 1.7172972972972973)","(3.8, 4.5, 4.44)","(15.0, 23.0, 22.333333333333332)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:16.474497,"(8.0, 17.0, 16.5)","(1.6, 1.72, 1.7172972972972973)","(3.8, 4.5, 4.44)","(15.0, 23.0, 22.454545454545453)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:17.566224,"(8.0, 17.0, 16.5)","(1.6, 1.74, 1.7275)","(3.8, 4.5, 4.44)","(15.0, 23.0, 22.454545454545453)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:18.656135,"(8.0, 17.0, 16.428571428571427)","(1.6, 1.73, 1.7066666666666666)","(3.8, 4.5, 4.448275862068965)","(15.0, 23.0, 22.454545454545453)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:19.668248,"(8.0, 17.0, 16.58823529411765)","(1.6, 1.73, 1.714090909090909)","(3.8, 4.5, 4.448275862068965)","(15.0, 23.0, 22.454545454545453)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:20.779073,"(8.0, 17.0, 16.58823529411765)","(1.6, 1.73, 1.7058620689655173)","(3.8, 4.5, 4.475675675675676)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:21.921020,"(8.0, 17.0, 16.58823529411765)","(1.6, 1.73, 1.7058620689655173)","(3.8, 4.5, 4.46829268292683)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.333333333333334)"
09-01-2023 18:08:22.954307,"(8.0, 17.0, 16.4375)","(1.6, 1.73, 1.7058620689655173)","(3.8, 4.5, 4.46829268292683)","(15.0, 23.0, 22.4)","(7.0, 14.0, 12.928571428571429)"
09-01-2023 18:08:23.975540,"(8.0, 17.0, 16.571428571428573)","(1.6, 1.73, 1.6949999999999998)","(3.8, 4.5, 4.46829268292683)","(15.0, 23.0, 22.272727272727273)","(7.0, 14.0, 12.928571428571429)"
09-01-2023 18:08:24.941388,"(8.0, 17.0, 16.76923076923077)","(1.6, 1.73, 1.6941509433962263)","(3.8, 4.5, 4.46829268292683)","(15.0, 23.0, 22.272727272727273)","(7.0, 14.0, 12.928571428571429)"
09-01-2023 18:08:25.979144,"(8.0, 17.0, 16.76923076923077)","(1.6, 1.73, 1.6941509433962263)","(3.8, 4.5, 4.46829268292683)","(15.0, 23.0, 22.272727272727273)","(7.0, 14.0, 14.26923076923077)"
09-01-2023 18:08:27.050234,"(8.0, 17.0, 16.869565217391305)","(1.6, 1.7, 1.6872115384615385)","(3.8, 4.5, 4.4875)","(15.0, 23.0, 22.272727272727273)","(7.0, 14.5, 13.571428571428571)"
09-01-2023 18:08:28.069633,"(8.0, 17.0, 16.842105263157894)","(1.6, 1.73, 1.684123711340206)","(3.8, 4.5, 4.515789473684211)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.5)"
09-01-2023 18:08:28.975487,"(8.0, 17.0, 16.333333333333332)","(1.6, 1.7, 1.696)","(3.8, 4.6, 4.515789473684211)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.5)"
09-01-2023 18:08:30.007094,"(8.0, 17.0, 16.333333333333332)","(1.6, 1.72, 1.6857142857142857)","(3.8, 4.6, 4.51)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.6)"
09-01-2023 18:08:31.060453,"(8.0, 17.0, 16.333333333333332)","(1.6, 1.72, 1.6923076923076923)","(3.8, 4.6, 4.454054054054054)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.6)"
09-01-2023 18:08:31.995738,"(8.0, 17.0, 16.333333333333332)","(1.6, 1.72, 1.6872727272727273)","(3.8, 4.6, 4.454054054054054)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.368421052631579)"
09-01-2023 18:08:32.807532,"(8.0, 17.0, 16.333333333333332)","(1.6, 1.72, 1.708888888888889)","(3.8, 4.4, 4.36)","(15.0, 23.0, 22.4)","(7.0, 14.0, 13.368421052631579)"
09-01-2023 18:08:33.765527,"(8.0, 17.0, 16.846153846153847)","(1.6, 1.72, 1.717142857142857)","(3.8, 4.4, 4.3)","(15.0, 23.0, 23.52)","(7.0, 14.0, 12.8)"
09-01-2023 18:08:34.771945,"(8.0, 17.5, 16.847826086956523)","(1.6, 1.72, 1.7026315789473683)","(3.8, 4.3, 4.247826086956522)","(15.0, 24.0, 23.6)","(7.0, 14.0, 12.8)"
09-01-2023 18:08:35.864823,"(8.0, 17.5, 16.818181818181817)","(1.6, 1.72, 1.7042857142857142)","(3.8, 4.3, 4.247826086956522)","(15.0, 24.0, 23.6)","(7.0, 14.0, 12.222222222222221)"
09-01-2023 18:08:36.801328,"(8.5, 17.5, 16.818181818181817)","(1.6, 1.72, 1.7042857142857142)","(3.9, 4.3, 4.247826086956522)","(16.0, 24.0, 22.4)","(7.0, 14.0, 12.8)"
09-01-2023 18:08:37.598734,"(8.5, 17.5, 16.666666666666668)","(1.6, 1.71, 1.7058333333333333)","(3.9, 4.3, 4.277777777777778)","(16.0, 24.0, 22.4)","(7.0, 14.0, 12.8)"
09-01-2023 18:08:38.486152,"(8.5, 17.5, 16.653846153846153)","(1.6, 1.71, 1.7006666666666665)","(3.9, 4.3, 4.2875)","(16.0, 24.0, 22.285714285714285)","(7.0, 14.0, 12.461538461538462)"
09-01-2023 18:08:39.460070,"(8.5, 17.5, 16.653846153846153)","(1.6, 1.71, 1.6995)","(3.9, 4.4, 4.328571428571428)","(16.0, 24.0, 22.285714285714285)","(7.0, 14.0, 11.777777777777779)"
09-01-2023 18:08:40.468334,"(8.5, 17.5, 16.653846153846153)","(1.6, 1.71, 1.693)","(3.9, 4.5, 4.357142857142857)","(16.0, 24.0, 23.47826086956522)","(7.0, 14.0, 11.777777777777779)"
09-01-2023 18:08:41.340827,"(8.5, 17.5, 16.653846153846153)","(1.6, 1.71, 1.7015)","(3.9, 4.5, 4.357142857142857)","(16.0, 24.0, 23.47826086956522)","(7.0, 14.0, 11.777777777777779)"
09-01-2023 18:08:42.177220,"(8.5, 17.5, 16.653846153846153)","(1.6, 1.71, 1.7015)","(3.9, 4.5, 4.348)","(16.0, 24.0, 23.454545454545453)","(7.0, 14.0, 11.777777777777779)"
09-01-2023 18:08:43.091967,"(8.5, 17.5, 16.653846153846153)","(1.6, 1.71, 1.7015)","(3.9, 4.5, 4.370588235294117)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 11.777777777777779)"
09-01-2023 18:08:44.037808,"(8.5, 17.5, 16.675)","(1.6, 1.71, 1.7022413793103448)","(3.9, 4.5, 4.370588235294117)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 11.777777777777779)"
09-01-2023 18:08:45.038868,"(8.5, 17.5, 16.675)","(1.6, 1.71, 1.7022413793103448)","(3.9, 4.5, 4.370588235294117)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 12.181818181818182)"
09-01-2023 18:08:45.994450,"(8.5, 17.5, 16.675)","(1.6, 1.71, 1.7022413793103448)","(3.9, 4.5, 4.395238095238095)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 13.130434782608695)"
09-01-2023 18:08:46.804996,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.71, 1.7022413793103448)","(3.9, 4.5, 4.395238095238095)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 13.130434782608695)"
09-01-2023 18:08:47.656041,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.71, 1.7025)","(3.9, 4.5, 4.452)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 13.130434782608695)"
09-01-2023 18:08:48.568969,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.71, 1.7025)","(3.9, 4.5, 4.422580645161291)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 13.130434782608695)"
09-01-2023 18:08:49.467165,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.71, 1.7027419354838709)","(3.9, 4.5, 4.422580645161291)","(16.0, 24.0, 23.428571428571427)","(7.0, 14.0, 13.23076923076923)"
09-01-2023 18:08:50.354789,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.71, 1.7027419354838709)","(3.9, 4.5, 4.433333333333334)","(16.0, 24.0, 23.53846153846154)","(7.0, 14.0, 13.23076923076923)"
09-01-2023 18:08:51.467168,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.71, 1.7027419354838709)","(3.9, 4.5, 4.433333333333334)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.23076923076923)"
09-01-2023 18:08:52.383983,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.71, 1.7027419354838709)","(3.9, 4.5, 4.433333333333334)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.23076923076923)"
09-01-2023 18:08:53.282281,"(8.5, 17.5, 16.675)","(1.6, 1.71, 1.7027419354838709)","(3.9, 4.5, 4.442857142857143)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.23076923076923)"
09-01-2023 18:08:54.198117,"(8.5, 17.5, 16.675)","(1.6, 1.71, 1.7027419354838709)","(3.9, 4.5, 4.415384615384616)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 12.695652173913043)"
09-01-2023 18:08:55.104440,"(8.5, 17.5, 16.675)","(1.6, 1.71, 1.7027419354838709)","(3.9, 4.5, 4.415384615384616)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.0625)"
09-01-2023 18:08:55.960326,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.69, 1.6893333333333334)","(3.9, 4.5, 4.415384615384616)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.0625)"
09-01-2023 18:08:56.821673,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.69, 1.688)","(3.9, 4.5, 4.415384615384616)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.407407407407408)"
09-01-2023 18:08:57.748420,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.69, 1.6837499999999999)","(3.9, 4.5, 4.442857142857143)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.294117647058824)"
09-01-2023 18:08:58.681522,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.69, 1.6792682926829268)","(3.9, 4.5, 4.4875)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.7)"
09-01-2023 18:08:59.675571,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.69, 1.6792682926829268)","(3.9, 4.5, 4.4875)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.8125)"
09-01-2023 18:09:00.560456,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.69, 1.6792682926829268)","(3.9, 4.5, 4.4875)","(16.0, 24.0, 23.81818181818182)","(7.0, 14.0, 13.8125)"
09-01-2023 18:09:01.407813,"(8.5, 17.5, 16.675)","(1.6, 1.68, 1.6766666666666665)","(3.9, 4.5, 4.4363636363636365)","(16.0, 32.0, 25.0)","(7.0, 14.0, 13.8125)"
09-01-2023 18:09:02.293248,"(8.5, 17.5, 16.675)","(1.6, 1.68, 1.6742857142857142)","(3.9, 4.5, 4.411111111111111)","(16.0, 30.0, 29.333333333333332)","(7.0, 14.0, 13.15625)"
09-01-2023 18:09:03.230566,"(8.5, 17.5, 16.675)","(1.6, 1.68, 1.6736363636363636)","(3.9, 4.5, 4.411111111111111)","(16.0, 30.0, 24.6)","(7.0, 14.5, 13.375)"
09-01-2023 18:09:04.174617,"(8.5, 17.5, 16.642857142857142)","(1.6, 1.68, 1.6701140684410645)","(3.9, 4.5, 4.396774193548387)","(16.0, 30.0, 25.365853658536587)","(7.0, 14.5, 13.9)"
09-01-2023 18:09:05.043212,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.67, 1.668095238095238)","(3.9, 4.5, 4.396774193548387)","(16.0, 30.0, 26.122448979591837)","(7.0, 14.5, 13.9)"
09-01-2023 18:09:05.909282,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.67, 1.668095238095238)","(3.9, 4.6, 4.455555555555556)","(16.0, 30.0, 26.2)","(7.0, 14.5, 13.9)"
09-01-2023 18:09:06.836376,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.67, 1.6673333333333333)","(3.9, 4.6, 4.455555555555556)","(16.0, 30.0, 26.833333333333332)","(7.0, 14.5, 13.9)"
09-01-2023 18:09:07.774523,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.66, 1.6585858585858586)","(3.9, 4.6, 4.494545454545454)","(16.0, 30.0, 26.833333333333332)","(7.0, 14.5, 13.9)"
09-01-2023 18:09:08.789962,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.66, 1.6585858585858586)","(3.9, 4.6, 4.494545454545454)","(16.0, 30.0, 26.833333333333332)","(7.0, 14.5, 13.9375)"
09-01-2023 18:09:09.756568,"(8.5, 17.5, 16.583333333333332)","(1.6, 1.66, 1.6563076923076923)","(3.9, 4.6, 4.494545454545454)","(16.0, 30.0, 26.984126984126984)","(7.0, 14.5, 13.6)"
09-01-2023 18:09:10.625585,"(10.0, 17.5, 16.8125)","(1.55, 1.66, 1.6563076923076923)","(3.8, 4.6, 4.494545454545454)","(17.0, 30.0, 26.984126984126984)","(8.0, 14.5, 13.6)"
09-01-2023 18:09:11.464357,"(10.0, 17.5, 16.928571428571427)","(1.55, 1.64, 1.6368421052631579)","(3.8, 4.6, 4.492857142857143)","(17.0, 30.0, 26.984126984126984)","(8.0, 14.5, 13.6)"
09-01-2023 18:09:12.311816,"(10.0, 17.5, 16.833333333333332)","(1.55, 1.65, 1.6437777777777778)","(3.8, 4.6, 4.492857142857143)","(17.0, 30.0, 26.984126984126984)","(8.0, 14.5, 13.6)"
09-01-2023 18:09:13.245830,"(10.0, 17.5, 16.928571428571427)","(1.55, 1.65, 1.6437777777777778)","(3.8, 4.6, 4.492857142857143)","(17.0, 30.0, 27.0)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:14.121733,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.638076923076923)","(3.8, 4.6, 4.492857142857143)","(17.0, 30.0, 27.0)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:14.989536,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6332)","(3.8, 4.6, 4.492857142857143)","(17.0, 30.0, 28.4)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:16.035345,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.634705882352941)","(3.8, 4.6, 4.52093023255814)","(17.0, 30.0, 28.451612903225808)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:16.917546,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6359090909090908)","(3.8, 4.6, 4.52093023255814)","(17.0, 30.0, 28.451612903225808)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:17.843052,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6359090909090908)","(3.8, 4.6, 4.52093023255814)","(17.0, 30.0, 28.814814814814817)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:18.763859,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6348571428571428)","(3.8, 4.6, 4.52093023255814)","(17.0, 30.0, 28.814814814814817)","(8.0, 14.5, 14.178571428571429)"
09-01-2023 18:09:19.891108,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6348571428571428)","(3.8, 4.6, 4.52093023255814)","(17.0, 30.0, 29.135135135135137)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:20.969468,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6285245901639345)","(3.8, 4.6, 4.52093023255814)","(17.0, 30.0, 29.135135135135137)","(8.0, 14.5, 13.75)"
09-01-2023 18:09:22.167677,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.65, 1.6372222222222221)","(3.8, 4.6, 4.52093023255814)","(17.0, 30.0, 29.135135135135137)","(8.0, 14.5, 13.772727272727273)"
09-01-2023 18:09:23.087317,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6372222222222221)","(3.8, 4.6, 4.52093023255814)","(18.0, 30.0, 28.0)","(8.0, 14.5, 13.772727272727273)"
09-01-2023 18:09:23.999586,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6372222222222221)","(3.8, 4.6, 4.52093023255814)","(18.0, 30.0, 28.5)","(8.0, 14.5, 13.772727272727273)"
09-01-2023 18:09:24.905505,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.6346153846153846)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 32.54545454545455)","(8.0, 14.5, 13.666666666666666)"
09-01-2023 18:09:25.708463,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.636)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 32.93333333333333)","(8.0, 14.5, 13.666666666666666)"
09-01-2023 18:09:26.551603,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.636)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 30.75)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:27.509660,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.636)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 32.0)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:28.472999,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.639310344827586)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 32.206896551724135)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:29.390207,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.639)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 32.206896551724135)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:30.307454,"(10.0, 17.5, 16.884615384615383)","(1.55, 1.64, 1.639)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 32.206896551724135)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:31.133355,"(10.0, 17.5, 17.214285714285715)","(1.55, 1.64, 1.639)","(3.8, 4.6, 4.52093023255814)","(18.0, 34.0, 32.206896551724135)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:32.156040,"(10.0, 17.5, 17.25)","(1.55, 1.63, 1.6266666666666667)","(3.8, 4.6, 4.510526315789473)","(18.0, 34.0, 32.206896551724135)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:33.240172,"(10.0, 17.5, 17.25)","(1.55, 1.63, 1.6266666666666667)","(3.8, 4.6, 4.510526315789473)","(19.0, 34.0, 32.206896551724135)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:34.227930,"(10.0, 17.5, 17.25)","(1.55, 1.63, 1.6266666666666667)","(3.8, 4.6, 4.510526315789473)","(19.0, 34.0, 32.206896551724135)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:35.167533,"(10.0, 17.5, 17.25)","(1.55, 1.63, 1.6266666666666667)","(3.8, 4.6, 4.510526315789473)","(19.0, 34.0, 32.470588235294116)","(8.0, 14.5, 13.785714285714285)"
09-01-2023 18:09:36.063166,"(10.0, 17.5, 17.25)","(1.55, 1.63, 1.6266666666666667)","(3.8, 4.6, 4.510526315789473)","(19.0, 34.0, 32.470588235294116)","(8.0, 14.5, 13.884615384615385)"
09-01-2023 18:09:37.063698,"(10.0, 19.0, 18.029411764705884)","(1.55, 1.62, 1.612375690607735)","(3.8, 4.6, 4.504545454545455)","(19.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:37.953190,"(10.0, 19.0, 18.214285714285715)","(1.55, 1.62, 1.612375690607735)","(3.8, 4.6, 4.5)","(19.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:38.940083,"(11.0, 19.0, 18.25)","(1.55, 1.62, 1.612375690607735)","(3.8, 4.6, 4.5)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:39.838119,"(11.0, 19.0, 18.134615384615383)","(1.55, 1.62, 1.612375690607735)","(3.8, 4.6, 4.5)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:40.666319,"(11.0, 19.0, 18.134615384615383)","(1.55, 1.62, 1.612375690607735)","(3.8, 4.6, 4.5)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:41.534868,"(11.0, 19.0, 18.134615384615383)","(1.55, 1.62, 1.612375690607735)","(3.8, 4.6, 4.5)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:42.417229,"(11.0, 21.0, 20.333333333333332)","(1.55, 1.6, 1.583312883435583)","(3.8, 4.7, 4.609677419354838)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:43.284723,"(11.0, 21.0, 20.181818181818183)","(1.55, 1.6, 1.583312883435583)","(3.8, 4.7, 4.609677419354838)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:44.206443,"(11.0, 21.0, 20.181818181818183)","(1.55, 1.6, 1.583312883435583)","(3.8, 4.7, 4.609677419354838)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:45.098071,"(11.0, 21.0, 20.3)","(1.55, 1.6, 1.583312883435583)","(3.8, 4.7, 4.63)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:46.013694,"(11.0, 21.0, 20.3)","(1.55, 1.59, 1.5836363636363637)","(3.8, 4.7, 4.63)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.1)"
09-01-2023 18:09:46.935728,"(11.0, 21.0, 20.3)","(1.55, 1.59, 1.5804285714285715)","(3.8, 4.7, 4.63)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.1)"
09-01-2023 18:09:47.769932,"(11.0, 21.0, 20.3)","(1.55, 1.59, 1.5804285714285715)","(3.8, 4.7, 4.63)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.1)"
09-01-2023 18:09:48.561901,"(11.0, 21.0, 19.25)","(1.5, 1.59, 1.580215053763441)","(3.8, 4.7, 4.63)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.1)"
09-01-2023 18:09:49.468252,"(11.0, 21.0, 19.428571428571427)","(1.5, 1.58, 1.5751428571428572)","(3.8, 4.8, 4.725)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.1)"
09-01-2023 18:09:50.370373,"(11.0, 21.0, 19.714285714285715)","(1.5, 1.57, 1.568695652173913)","(3.8, 4.8, 4.732)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.055555555555555)"
09-01-2023 18:09:51.351991,"(11.0, 21.0, 19.333333333333332)","(1.5, 1.62, 1.6192507204610953)","(3.8, 4.7, 4.5)","(20.0, 34.0, 32.666666666666664)","(8.0, 14.5, 14.5)"
09-01-2023 18:09:52.226632,"(11.0, 21.0, 19.41176470588235)","(1.5, 1.64, 1.631875)","(3.8, 4.5, 4.397674418604651)","(20.0, 34.0, 32.666666666666664)","(8.0, 15.0, 14.479166666666666)"
09-01-2023 18:09:52.998793,"(11.0, 21.0, 19.41176470588235)","(1.5, 1.64, 1.6226666666666667)","(3.8, 4.4, 4.322727272727272)","(20.0, 34.0, 32.666666666666664)","(8.0, 15.0, 14.479166666666666)"
09-01-2023 18:09:53.792668,"(11.0, 21.0, 19.41176470588235)","(1.5, 1.65, 1.6484795321637427)","(3.8, 4.4, 4.322727272727272)","(20.0, 34.0, 32.666666666666664)","(8.0, 15.0, 14.444444444444445)"
09-01-2023 18:09:54.730983,"(11.0, 21.0, 19.41176470588235)","(1.5, 1.65, 1.6484285714285714)","(3.9, 4.4, 4.322727272727272)","(20.0, 34.0, 32.470588235294116)","(8.0, 15.0, 14.25)"
09-01-2023 18:09:55.690988,"(11.0, 21.0, 19.41176470588235)","(1.5, 1.65, 1.638421052631579)","(3.9, 4.4, 4.318367346938776)","(20.0, 34.0, 32.470588235294116)","(8.0, 15.0, 14.11111111111111)"
09-01-2023 18:09:56.533326,"(11.0, 21.0, 19.41176470588235)","(1.5, 1.65, 1.638421052631579)","(3.9, 4.4, 4.318367346938776)","(20.0, 34.0, 32.470588235294116)","(8.0, 15.0, 14.272727272727273)"
09-01-2023 18:09:57.367893,"(11.0, 21.0, 19.41176470588235)","(1.5, 1.63, 1.6248717948717948)","(3.9, 4.4, 4.318367346938776)","(20.0, 34.0, 32.470588235294116)","(8.0, 15.0, 14.272727272727273)"
09-01-2023 18:09:58.210746,"(12.0, 21.0, 19.41176470588235)","(1.5, 1.65, 1.6413513513513514)","(3.9, 4.4, 4.326315789473684)","(20.0, 34.0, 32.470588235294116)","(8.0, 15.0, 13.666666666666666)"
09-01-2023 18:09:59.027443,"(12.0, 21.0, 19.41176470588235)","(1.5, 1.66, 1.6431578947368422)","(3.9, 4.4, 4.334883720930232)","(20.0, 34.0, 32.375)","(8.0, 15.0, 13.666666666666666)"
09-01-2023 18:09:59.865466,"(12.0, 21.0, 19.5)","(1.5, 1.65, 1.6394117647058823)","(3.9, 4.4, 4.334883720930232)","(20.0, 34.0, 32.375)","(8.0, 15.0, 13.5)"
09-01-2023 18:10:00.707644,"(12.0, 21.0, 19.571428571428573)","(1.5, 1.65, 1.642258064516129)","(3.9, 4.4, 4.334883720930232)","(21.0, 34.0, 32.375)","(8.5, 15.0, 14.272727272727273)"
09-01-2023 18:10:01.529484,"(12.0, 21.0, 20.047619047619047)","(1.5, 1.67, 1.6285915492957748)","(3.9, 4.4, 4.338461538461538)","(21.0, 34.0, 32.375)","(8.5, 15.0, 14.523809523809524)"
09-01-2023 18:10:02.390546,"(12.0, 21.0, 20.09090909090909)","(1.5, 1.67, 1.6384892086330936)","(3.9, 4.4, 4.352631578947369)","(21.0, 34.0, 32.375)","(8.5, 15.0, 14.431818181818182)"
09-01-2023 18:10:03.268839,"(12.0, 21.0, 20.05263157894737)","(1.5, 1.65, 1.6433333333333333)","(3.9, 4.4, 4.341666666666667)","(21.0, 34.0, 32.375)","(8.5, 15.0, 14.523809523809524)"
09-01-2023 18:10:04.143663,"(12.0, 21.0, 20.05263157894737)","(1.5, 1.64, 1.6319642857142858)","(3.9, 4.5, 4.367857142857143)","(21.0, 34.0, 32.375)","(8.5, 15.0, 14.523809523809524)"
09-01-2023 18:10:05.022422,"(12.0, 21.0, 20.05263157894737)","(1.5, 1.63, 1.6246315789473684)","(3.9, 4.5, 4.367857142857143)","(21.0, 34.0, 32.375)","(8.5, 15.0, 13.8)"
09-01-2023 18:10:05.843025,"(12.0, 21.0, 19.941176470588236)","(1.5, 1.63, 1.6248936170212764)","(3.9, 4.5, 4.378688524590164)","(21.0, 34.0, 32.375)","(8.5, 15.0, 13.8)"
