,Rocky Reef,Jonah Love,Canent Percy,Hes Got Swagger,Go Jack,Kinloch Cutie,Bobby Rissole
09-01-2023 18:45:42.490885,"(2.1, 2.32, 2.3156666666666665)","(5.0, 7.0, 6.590243902439025)","(101.0, 210.0, 167.14285714285714)","(2.6, 3.25, 3.2270833333333333)","(51.0, 110.0, 107.91666666666667)","(8.0, 13.5, 13.318181818181818)","(41.0, 95.0, 92.85714285714286)"
09-01-2023 18:45:43.657660,"(2.1, 2.32, 2.3156666666666665)","(5.0, 7.0, 6.605263157894737)","(101.0, 210.0, 173.0)","(2.6, 3.25, 3.2270833333333333)","(51.0, 110.0, 107.91666666666667)","(8.0, 13.5, 13.318181818181818)","(41.0, 95.0, 92.85714285714286)"
09-01-2023 18:45:44.826339,"(2.1, 2.32, 2.3156666666666665)","(5.0, 7.0, 6.585714285714286)","(101.0, 200.0, 173.0)","(2.6, 3.25, 3.2270833333333333)","(51.0, 110.0, 107.72727272727273)","(8.0, 13.5, 13.318181818181818)","(41.0, 95.0, 92.85714285714286)"
09-01-2023 18:45:46.088932,"(2.1, 2.32, 2.3156666666666665)","(5.0, 7.0, 6.585714285714286)","(101.0, 200.0, 166.0)","(2.6, 3.25, 3.2270833333333333)","(51.0, 110.0, 107.72727272727273)","(8.0, 13.5, 13.318181818181818)","(41.0, 95.0, 87.5)"
09-01-2023 18:45:47.362483,"(2.1, 2.32, 2.317090909090909)","(5.0, 7.0, 6.585714285714286)","(101.0, 190.0, 146.25)","(2.6, 3.25, 3.2270833333333333)","(51.0, 110.0, 101.66666666666667)","(8.0, 13.5, 13.318181818181818)","(41.0, 100.0, 87.5)"
09-01-2023 18:45:48.955305,"(2.1, 2.32, 2.317090909090909)","(5.0, 7.0, 6.585714285714286)","(101.0, 190.0, 155.0)","(2.6, 3.25, 3.2270833333333333)","(51.0, 110.0, 96.53846153846153)","(8.0, 13.5, 13.384615384615385)","(41.0, 100.0, 90.58823529411765)"
09-01-2023 18:45:50.229927,"(2.1, 2.32, 2.317090909090909)","(5.0, 7.0, 6.5677419354838715)","(101.0, 180.0, 152.5)","(2.6, 3.25, 3.2270833333333333)","(51.0, 100.0, 96.53846153846153)","(8.0, 13.5, 13.39090909090909)","(41.0, 100.0, 95.0)"
09-01-2023 18:45:51.466390,"(2.1, 2.32, 2.3175384615384615)","(5.0, 6.8, 6.5677419354838715)","(101.0, 170.0, 152.5)","(2.6, 3.25, 3.21875)","(51.0, 100.0, 96.53846153846153)","(8.0, 13.5, 13.433333333333334)","(41.0, 100.0, 94.11764705882354)"
09-01-2023 18:45:52.767489,"(2.1, 2.32, 2.2969354838709677)","(5.0, 6.8, 6.7379310344827585)","(101.0, 170.0, 155.0)","(2.6, 3.25, 3.2696428571428573)","(51.0, 100.0, 96.53846153846153)","(8.0, 13.5, 14.4)","(41.0, 100.0, 94.11764705882354)"
09-01-2023 18:45:54.002962,"(2.1, 2.22, 2.2044625407166127)","(5.0, 7.0, 6.7379310344827585)","(101.0, 170.0, 155.0)","(2.6, 3.3, 3.332608695652174)","(51.0, 100.0, 104.23076923076923)","(8.0, 15.0, 14.571428571428571)","(41.0, 100.0, 94.11764705882354)"
09-01-2023 18:45:55.093722,"(2.1, 2.22, 2.202352941176471)","(5.0, 7.0, 6.762162162162162)","(101.0, 170.0, 155.0)","(2.6, 3.35, 3.332608695652174)","(51.0, 110.0, 104.23076923076923)","(8.0, 15.0, 14.571428571428571)","(41.0, 100.0, 94.11764705882354)"
09-01-2023 18:45:56.201754,"(2.1, 2.24, 2.2312820512820517)","(5.0, 7.0, 6.753846153846154)","(101.0, 170.0, 155.0)","(2.6, 3.35, 3.332608695652174)","(51.0, 100.0, 104.23076923076923)","(8.0, 15.0, 14.75)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:45:57.222384,"(2.1, 2.24, 2.232982456140351)","(5.0, 7.0, 6.753846153846154)","(101.0, 170.0, 155.0)","(2.6, 3.35, 3.332608695652174)","(51.0, 110.0, 104.23076923076923)","(8.0, 15.0, 14.75)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:45:58.158055,"(2.1, 2.26, 2.2503571428571427)","(5.0, 7.0, 6.766666666666667)","(101.0, 170.0, 155.0)","(2.6, 3.35, 3.332608695652174)","(51.0, 100.0, 96.53846153846153)","(8.0, 15.0, 14.75)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:45:59.256069,"(2.1, 2.26, 2.2451282051282053)","(5.0, 7.0, 6.696969696969696)","(101.0, 170.0, 155.0)","(2.6, 3.35, 3.332608695652174)","(51.0, 100.0, 96.53846153846153)","(8.0, 15.0, 14.653846153846153)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:46:00.433322,"(2.1, 2.26, 2.2434285714285718)","(5.0, 7.0, 6.733333333333333)","(101.0, 170.0, 155.0)","(2.6, 3.35, 3.2147727272727273)","(51.0, 100.0, 102.5)","(8.0, 15.0, 14.873134328358208)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:46:01.530102,"(2.1, 2.26, 2.258148148148148)","(5.0, 7.0, 6.7749999999999995)","(101.0, 170.0, 146.66666666666666)","(2.6, 3.25, 3.212698412698413)","(51.0, 110.0, 98.84615384615384)","(8.0, 15.0, 14.9)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:46:02.696119,"(2.1, 2.28, 2.2554074074074073)","(5.0, 7.0, 6.7749999999999995)","(101.0, 170.0, 146.66666666666666)","(2.6, 3.25, 3.212698412698413)","(51.0, 100.0, 106.53846153846153)","(8.0, 15.0, 14.866666666666667)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:46:03.895155,"(2.1, 2.28, 2.256910569105691)","(5.0, 7.0, 6.7749999999999995)","(101.0, 170.0, 146.66666666666666)","(2.6, 3.25, 3.212698412698413)","(51.0, 110.0, 102.5)","(8.0, 15.0, 14.866666666666667)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:46:05.290262,"(2.1, 2.28, 2.2551824817518247)","(5.0, 7.0, 6.766666666666667)","(101.0, 170.0, 135.0)","(2.6, 3.25, 3.2163366336633663)","(51.0, 110.0, 106.53846153846153)","(8.0, 15.0, 14.9)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:46:06.462405,"(2.1, 2.28, 2.2551824817518247)","(5.0, 7.0, 6.766666666666667)","(101.0, 170.0, 135.0)","(2.6, 3.25, 3.216)","(51.0, 110.0, 106.53846153846153)","(8.0, 15.0, 14.845528455284553)","(41.0, 100.0, 94.73684210526315)"
09-01-2023 18:46:07.559487,"(2.1, 2.28, 2.261395348837209)","(5.0, 7.0, 6.718032786885246)","(101.0, 170.0, 135.0)","(2.6, 3.25, 3.216)","(51.0, 110.0, 106.53846153846153)","(8.0, 15.0, 14.8125)","(41.0, 100.0, 96.15384615384616)"
09-01-2023 18:46:08.918246,"(2.1, 2.26, 2.255294117647059)","(5.0, 7.2, 6.909090909090909)","(101.0, 170.0, 135.0)","(2.6, 3.25, 3.216)","(51.0, 110.0, 106.53846153846153)","(8.0, 15.0, 14.8125)","(41.0, 100.0, 96.15384615384616)"
09-01-2023 18:46:10.070570,"(2.1, 2.26, 2.2477966101694915)","(5.0, 7.2, 6.893103448275862)","(101.0, 170.0, 162.6315789473684)","(2.6, 3.25, 3.2113636363636364)","(51.0, 110.0, 105.0)","(8.0, 15.0, 14.840336134453782)","(41.0, 100.0, 96.15384615384616)"
09-01-2023 18:46:11.461857,"(2.1, 2.26, 2.2525)","(5.0, 7.2, 6.887719298245614)","(101.0, 170.0, 164.16666666666666)","(2.6, 3.25, 3.183974358974359)","(51.0, 110.0, 105.0)","(8.0, 15.0, 14.806451612903226)","(41.0, 100.0, 96.15384615384616)"
09-01-2023 18:46:12.647652,"(2.1, 2.26, 2.254814814814815)","(5.0, 7.2, 6.887719298245614)","(101.0, 170.0, 164.16666666666666)","(2.6, 3.2, 3.2424418604651164)","(51.0, 110.0, 105.0)","(8.0, 15.0, 14.78740157480315)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:13.779176,"(2.05, 2.26, 2.251590909090909)","(5.0, 7.0, 6.802150537634408)","(91.0, 170.0, 179.0909090909091)","(2.6, 3.25, 3.276851851851852)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.840336134453782)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:14.879496,"(2.05, 2.26, 2.2490265486725662)","(5.0, 7.0, 6.802150537634408)","(91.0, 190.0, 179.0909090909091)","(2.6, 3.3, 3.276851851851852)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.840336134453782)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:15.904077,"(2.05, 2.26, 2.2417647058823533)","(5.0, 7.0, 6.802150537634408)","(91.0, 180.0, 175.26315789473685)","(2.6, 3.3, 3.276851851851852)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.806451612903226)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:16.946942,"(2.05, 2.24, 2.239027777777778)","(5.0, 7.0, 6.802150537634408)","(91.0, 180.0, 171.25)","(2.6, 3.3, 3.2754901960784313)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.806451612903226)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:18.017673,"(2.05, 2.24, 2.239027777777778)","(5.0, 7.0, 6.802150537634408)","(91.0, 180.0, 171.25)","(2.6, 3.3, 3.2754901960784313)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.806451612903226)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:19.148135,"(2.05, 2.24, 2.2390311418685123)","(5.0, 7.0, 6.941818181818181)","(91.0, 180.0, 170.8695652173913)","(2.6, 3.3, 3.2747252747252746)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.840336134453782)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:20.214823,"(2.05, 2.24, 2.2393661971830987)","(5.0, 7.0, 6.944827586206896)","(91.0, 180.0, 170.8695652173913)","(2.6, 3.3, 3.2747252747252746)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.806451612903226)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:21.311106,"(2.05, 2.24, 2.23702786377709)","(5.0, 7.0, 6.97037037037037)","(91.0, 180.0, 171.25)","(2.6, 3.3, 3.2747252747252746)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.806451612903226)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:22.439357,"(2.05, 2.24, 2.235747508305648)","(5.0, 7.0, 6.9678571428571425)","(91.0, 180.0, 171.25)","(2.6, 3.35, 3.2593959731543625)","(51.0, 110.0, 106.05263157894737)","(9.0, 15.0, 14.78125)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:23.512486,"(2.05, 2.24, 2.2340809968847353)","(5.0, 7.0, 6.954098360655737)","(91.0, 180.0, 170.45454545454544)","(2.6, 3.35, 3.291269841269841)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.8130081300813)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:24.596696,"(2.05, 2.22, 2.2195833333333335)","(5.0, 7.0, 6.956666666666667)","(91.0, 180.0, 170.0)","(2.6, 3.35, 3.291269841269841)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.8130081300813)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:25.696937,"(2.05, 2.22, 2.212463768115942)","(5.0, 7.0, 6.87027027027027)","(91.0, 180.0, 170.45454545454544)","(2.6, 3.35, 3.3160714285714286)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.869565217391305)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:26.825802,"(2.05, 2.22, 2.2126760563380286)","(5.0, 7.0, 6.865)","(91.0, 180.0, 170.45454545454544)","(2.6, 3.35, 3.3160714285714286)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.9)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:27.989767,"(2.05, 2.22, 2.2131746031746036)","(5.0, 7.0, 6.866666666666666)","(91.0, 180.0, 170.45454545454544)","(2.6, 3.35, 3.296067415730337)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.69047619047619)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:29.398808,"(2.0, 2.22, 2.21328)","(5.0, 7.0, 6.865)","(91.0, 180.0, 170.0)","(2.7, 3.35, 3.316666666666667)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.88659793814433)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:30.660463,"(2.0, 2.22, 2.210896551724138)","(5.0, 7.0, 6.868292682926829)","(91.0, 180.0, 170.45454545454544)","(2.7, 3.35, 3.316666666666667)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.88659793814433)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:31.845137,"(2.0, 2.22, 2.2119696969696974)","(5.0, 7.0, 6.87)","(91.0, 180.0, 170.45454545454544)","(2.7, 3.35, 3.316666666666667)","(51.0, 110.0, 105.0)","(9.0, 15.0, 14.81904761904762)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:32.911887,"(1.95, 2.24, 2.2292307692307696)","(5.5, 7.0, 6.894117647058823)","(91.0, 180.0, 170.0)","(2.7, 3.25, 3.2186274509803923)","(61.0, 110.0, 106.05263157894737)","(9.0, 15.0, 14.81904761904762)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:33.998672,"(1.95, 2.24, 2.2219883040935673)","(5.5, 7.0, 6.933333333333334)","(91.0, 180.0, 170.0)","(2.7, 3.25, 3.218421052631579)","(61.0, 110.0, 106.05263157894737)","(9.0, 15.0, 14.83495145631068)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:35.052961,"(1.95, 2.24, 2.2324260355029586)","(5.5, 7.0, 6.951219512195122)","(91.0, 180.0, 170.45454545454544)","(2.7, 3.25, 3.2203703703703703)","(61.0, 110.0, 106.05263157894737)","(9.0, 15.0, 14.83495145631068)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:36.138716,"(1.95, 2.24, 2.235302013422819)","(5.5, 7.0, 6.958974358974359)","(91.0, 180.0, 170.45454545454544)","(2.7, 3.25, 3.2203703703703703)","(61.0, 110.0, 102.94117647058823)","(9.0, 15.0, 14.785714285714286)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:37.243502,"(1.95, 2.24, 2.2323076923076925)","(5.5, 7.0, 6.90204081632653)","(91.0, 180.0, 170.0)","(2.7, 3.25, 3.2114285714285717)","(61.0, 110.0, 102.94117647058823)","(9.0, 15.0, 14.785714285714286)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:38.336621,"(1.95, 2.24, 2.2305405405405407)","(5.5, 7.0, 6.913636363636363)","(91.0, 180.0, 170.0)","(2.7, 3.25, 3.2070093457943925)","(61.0, 110.0, 102.94117647058823)","(9.0, 15.0, 14.785714285714286)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:39.411343,"(1.95, 2.24, 2.2270270270270274)","(5.5, 7.0, 6.9239999999999995)","(91.0, 180.0, 170.45454545454544)","(2.7, 3.25, 3.2133333333333334)","(61.0, 110.0, 102.94117647058823)","(9.0, 15.0, 14.785714285714286)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:40.581731,"(1.95, 2.22, 2.216541353383459)","(5.5, 7.0, 6.90204081632653)","(91.0, 180.0, 168.94736842105263)","(2.7, 3.25, 3.2220338983050847)","(61.0, 110.0, 102.94117647058823)","(9.0, 15.0, 15.203125)","(41.0, 100.0, 97.27272727272728)"
09-01-2023 18:46:41.624055,"(1.95, 2.24, 2.2252023121387285)","(5.5, 7.0, 6.90204081632653)","(91.0, 180.0, 168.94736842105263)","(2.7, 3.25, 3.3551020408163263)","(61.0, 110.0, 126.37931034482759)","(9.0, 15.5, 15.25)","(41.0, 100.0, 108.04347826086956)"
09-01-2023 18:46:42.704879,"(1.95, 2.14, 2.135689655172414)","(5.5, 7.4, 7.196)","(91.0, 190.0, 182.94117647058823)","(2.7, 3.4, 3.355)","(61.0, 130.0, 120.27777777777777)","(9.0, 16.0, 14.979166666666666)","(41.0, 110.0, 106.42857142857143)"
09-01-2023 18:46:43.768172,"(1.95, 2.16, 2.1494736842105264)","(5.5, 7.4, 7.204000000000001)","(91.0, 190.0, 180.0)","(2.7, 3.4, 3.3746478873239436)","(61.0, 130.0, 120.27777777777777)","(9.0, 15.0, 14.975)","(41.0, 110.0, 105.27027027027027)"
09-01-2023 18:46:44.828514,"(1.95, 2.16, 2.141739130434783)","(5.5, 7.2, 7.147368421052632)","(91.0, 240.0, 189.4736842105263)","(2.7, 3.4, 3.374285714285714)","(61.0, 130.0, 119.5945945945946)","(9.0, 15.0, 14.983333333333333)","(41.0, 110.0, 104.16666666666667)"
09-01-2023 18:46:46.054135,"(1.95, 2.16, 2.1522222222222225)","(5.5, 7.2, 7.003773584905661)","(91.0, 220.0, 180.0)","(2.7, 3.4, 3.374285714285714)","(61.0, 130.0, 106.61290322580645)","(9.0, 15.0, 14.983333333333333)","(41.0, 110.0, 104.16666666666667)"
09-01-2023 18:46:47.577030,"(1.95, 2.16, 2.149166666666667)","(5.5, 7.2, 7.003846153846154)","(91.0, 210.0, 182.72727272727272)","(2.7, 3.4, 3.344827586206897)","(61.0, 110.0, 106.11111111111111)","(9.0, 15.0, 15.03125)","(41.0, 110.0, 98.0952380952381)"
09-01-2023 18:46:49.028114,"(1.95, 2.16, 2.1521212121212123)","(5.5, 7.2, 7.00327868852459)","(91.0, 210.0, 186.31578947368422)","(2.7, 3.35, 3.3855072463768114)","(61.0, 110.0, 106.11111111111111)","(9.0, 16.0, 15.03125)","(41.0, 100.0, 107.0)"
09-01-2023 18:46:50.347229,"(1.95, 2.14, 2.1375)","(5.5, 7.2, 7.004166666666666)","(91.0, 210.0, 190.0)","(2.7, 3.4, 3.418181818181818)","(61.0, 110.0, 106.11111111111111)","(9.0, 16.0, 15.058823529411764)","(41.0, 110.0, 104.78260869565217)"
09-01-2023 18:46:51.507932,"(1.95, 2.14, 2.1375)","(5.5, 7.2, 7.037037037037037)","(91.0, 210.0, 184.0909090909091)","(2.7, 3.45, 3.365591397849462)","(61.0, 110.0, 106.37931034482759)","(9.0, 16.0, 15.03125)","(41.0, 110.0, 105.2)"
09-01-2023 18:46:52.713352,"(1.95, 2.14, 2.1336363636363638)","(5.5, 7.2, 7.016949152542373)","(91.0, 200.0, 176.08695652173913)","(2.7, 3.4, 3.398076923076923)","(61.0, 110.0, 105.96153846153845)","(9.0, 16.0, 14.865853658536585)","(41.0, 110.0, 97.89473684210526)"
09-01-2023 18:46:53.923989,"(1.95, 2.14, 2.1203703703703707)","(5.5, 7.2, 7.003846153846154)","(91.0, 200.0, 166.0)","(2.7, 3.45, 3.3833333333333333)","(61.0, 110.0, 106.4)","(9.0, 16.0, 15.33673469387755)","(41.0, 100.0, 97.5)"
09-01-2023 18:46:55.180862,"(1.95, 2.14, 2.1203703703703707)","(5.5, 7.2, 7.003846153846154)","(91.0, 180.0, 182.22222222222223)","(2.7, 3.4, 3.3890243902439026)","(61.0, 110.0, 106.4)","(9.0, 15.5, 15.33673469387755)","(41.0, 100.0, 104.28571428571429)"
09-01-2023 18:46:56.357643,"(1.95, 2.14, 2.1256756756756756)","(5.5, 7.2, 7.003921568627451)","(91.0, 200.0, 180.0)","(2.7, 3.4, 3.413492063492064)","(61.0, 110.0, 106.4)","(9.0, 15.5, 15.166666666666666)","(41.0, 110.0, 102.0)"
09-01-2023 18:46:57.550583,"(1.95, 2.14, 2.1269503546099293)","(5.5, 7.2, 7.003921568627451)","(91.0, 190.0, 190.0)","(2.7, 3.45, 3.435483870967742)","(61.0, 110.0, 106.89655172413794)","(9.0, 15.5, 15.15)","(41.0, 110.0, 101.25)"
09-01-2023 18:46:58.759126,"(1.95, 2.14, 2.1164102564102567)","(5.5, 7.2, 7.040650406504065)","(91.0, 200.0, 176.0)","(2.7, 3.45, 3.4045454545454548)","(61.0, 110.0, 105.45454545454545)","(9.0, 15.5, 15.258620689655173)","(41.0, 110.0, 95.0)"
09-01-2023 18:46:59.941150,"(1.95, 2.14, 2.126190476190476)","(5.5, 7.2, 7.003125)","(91.0, 200.0, 170.0)","(2.7, 3.45, 3.41140350877193)","(61.0, 110.0, 100.9090909090909)","(9.0, 15.5, 15.12295081967213)","(41.0, 100.0, 95.0)"
09-01-2023 18:47:01.092750,"(1.95, 2.12, 2.109787234042553)","(5.5, 7.2, 7.036363636363636)","(91.0, 200.0, 166.66666666666666)","(2.7, 3.45, 3.46986301369863)","(61.0, 110.0, 107.95454545454545)","(9.0, 15.5, 15.15625)","(41.0, 100.0, 100.0)"
09-01-2023 18:47:02.226918,"(1.95, 2.12, 2.111111111111111)","(5.5, 7.2, 7.059375)","(91.0, 200.0, 166.66666666666666)","(2.7, 3.55, 3.4469696969696972)","(61.0, 110.0, 107.95454545454545)","(9.0, 15.5, 15.1)","(41.0, 110.0, 95.0)"
09-01-2023 18:47:03.328747,"(1.95, 2.1, 2.098659217877095)","(5.5, 7.4, 7.117948717948718)","(91.0, 200.0, 170.0)","(2.7, 3.45, 3.4350877192982456)","(61.0, 110.0, 107.95454545454545)","(9.0, 15.5, 14.99090909090909)","(41.0, 110.0, 95.0)"
09-01-2023 18:47:04.388057,"(1.95, 2.12, 2.1029268292682928)","(5.5, 7.4, 7.117948717948718)","(91.0, 200.0, 170.0)","(2.7, 3.5, 3.4350877192982456)","(61.0, 110.0, 107.95454545454545)","(9.0, 15.5, 14.65)","(41.0, 110.0, 101.25)"
09-01-2023 18:47:05.450771,"(1.95, 2.12, 2.104137931034483)","(5.5, 7.4, 7.126530612244898)","(91.0, 200.0, 163.07692307692307)","(2.7, 3.5, 3.45375)","(61.0, 110.0, 107.95454545454545)","(9.0, 15.0, 14.75)","(41.0, 110.0, 101.25)"
09-01-2023 18:47:06.480307,"(1.95, 2.12, 2.104137931034483)","(5.5, 7.4, 7.1441441441441444)","(91.0, 200.0, 163.07692307692307)","(2.7, 3.5, 3.45375)","(61.0, 110.0, 107.95454545454545)","(9.0, 15.0, 14.68421052631579)","(41.0, 110.0, 101.25)"
09-01-2023 18:47:07.555588,"(1.95, 2.12, 2.104137931034483)","(5.5, 7.4, 7.108411214953271)","(91.0, 200.0, 162.0)","(2.7, 3.5, 3.4652542372881356)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.885714285714286)","(41.0, 110.0, 100.625)"
09-01-2023 18:47:08.673645,"(1.95, 2.12, 2.104137931034483)","(5.5, 7.4, 7.108411214953271)","(91.0, 200.0, 166.0)","(2.7, 3.5, 3.463541666666667)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.909090909090908)","(41.0, 110.0, 98.8)"
09-01-2023 18:47:09.808675,"(1.9, 2.1, 2.098918918918919)","(5.5, 7.4, 7.118367346938776)","(91.0, 190.0, 162.14285714285714)","(2.7, 3.5, 3.47)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.905405405405405)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:10.975464,"(1.9, 2.08, 2.0793617021276596)","(5.5, 7.4, 7.118367346938776)","(91.0, 190.0, 162.14285714285714)","(2.7, 3.5, 3.4886792452830186)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.905405405405405)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:12.147550,"(1.9, 2.08, 2.0766666666666667)","(5.5, 7.4, 7.118367346938776)","(91.0, 190.0, 162.14285714285714)","(2.7, 3.5, 3.4761780104712043)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.905405405405405)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:13.367532,"(1.9, 2.1, 2.0818867924528304)","(5.5, 7.4, 7.120833333333334)","(91.0, 190.0, 162.14285714285714)","(2.7, 3.55, 3.4805418719211825)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.808823529411764)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:14.523612,"(1.9, 2.1, 2.0844897959183672)","(5.5, 7.4, 7.126086956521739)","(91.0, 190.0, 171.42857142857144)","(2.7, 3.55, 3.482142857142857)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.891666666666666)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:15.657210,"(1.9, 2.1, 2.0999622641509434)","(5.5, 7.4, 7.034782608695652)","(91.0, 190.0, 171.42857142857144)","(2.8, 3.5, 3.413095238095238)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.852173913043478)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:16.778785,"(1.9, 2.12, 2.1135135135135137)","(5.5, 7.2, 7.0375)","(91.0, 190.0, 171.42857142857144)","(2.8, 3.45, 3.413095238095238)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.852173913043478)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:17.824865,"(1.9, 2.14, 2.1274576271186443)","(5.5, 7.0, 6.912977099236641)","(91.0, 190.0, 170.74074074074073)","(2.8, 3.45, 3.413095238095238)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.852173913043478)","(41.0, 110.0, 100.0)"
09-01-2023 18:47:18.838005,"(1.9, 2.14, 2.133559322033898)","(5.5, 7.0, 6.889320388349515)","(91.0, 190.0, 177.14285714285714)","(2.8, 3.45, 3.424642857142857)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.714285714285714)","(41.0, 110.0, 97.27272727272727)"
09-01-2023 18:47:19.837557,"(1.9, 2.12, 2.1070270270270273)","(5.5, 7.0, 6.903370786516854)","(91.0, 190.0, 177.14285714285714)","(2.8, 3.45, 3.424642857142857)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.714285714285714)","(41.0, 110.0, 97.27272727272727)"
09-01-2023 18:47:20.938188,"(1.9, 2.12, 2.119377431906615)","(5.5, 7.0, 6.890909090909091)","(91.0, 190.0, 183.33333333333331)","(2.8, 3.45, 3.475)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.6875)","(41.0, 110.0, 94.44444444444444)"
09-01-2023 18:47:22.056762,"(1.9, 2.12, 2.115087719298246)","(5.5, 7.0, 6.8350877192982455)","(91.0, 190.0, 183.10344827586206)","(2.8, 3.5, 3.4211309523809526)","(61.0, 110.0, 106.25)","(9.0, 15.0, 14.660714285714286)","(41.0, 110.0, 94.44444444444444)"
09-01-2023 18:47:23.246757,"(1.9, 2.14, 2.1315)","(5.5, 7.0, 6.882142857142857)","(91.0, 190.0, 178.14814814814815)","(2.8, 3.45, 3.418027210884354)","(61.0, 110.0, 108.06451612903226)","(9.0, 15.0, 14.6875)","(41.0, 110.0, 97.27272727272727)"
09-01-2023 18:47:24.466251,"(1.9, 2.12, 2.115912408759124)","(5.5, 7.0, 6.882142857142857)","(91.0, 190.0, 178.14814814814815)","(2.8, 3.45, 3.417361111111111)","(61.0, 110.0, 108.06451612903226)","(9.0, 15.0, 15.071428571428571)","(41.0, 110.0, 97.27272727272727)"
09-01-2023 18:47:25.685586,"(1.9, 2.12, 2.1151515151515152)","(5.5, 7.0, 6.85)","(91.0, 190.0, 180.3030303030303)","(2.8, 3.45, 3.417361111111111)","(61.0, 110.0, 109.02439024390245)","(9.0, 15.5, 15.676470588235293)","(41.0, 110.0, 105.76923076923077)"
09-01-2023 18:47:26.960723,"(1.9, 2.12, 2.1022608695652174)","(5.5, 7.0, 6.859574468085106)","(91.0, 190.0, 180.0)","(2.8, 3.45, 3.4870967741935486)","(61.0, 110.0, 109.02439024390245)","(9.0, 16.0, 16.166666666666668)","(41.0, 110.0, 105.76923076923077)"
