,Jax Bale,Impress Us,Jackey Moon,Southbound,Express Black,Fifty Eight,Razzle Darryl
12-01-2023 19:02:06.200009,"(2.8, 3.3, 3.274264705882353)","(2.3, 3.05, 3.0083333333333333)","(101.0, 400.0, 380.0)","(9.0, 12.5, 12.136363636363637)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.571428571428573)","(4.0, 4.9, 4.844186046511628)"
12-01-2023 19:02:07.443410,"(2.8, 3.3, 3.2756944444444445)","(2.3, 3.05, 3.0083333333333333)","(101.0, 400.0, 383.3333333333333)","(9.0, 12.5, 12.193548387096774)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.571428571428573)","(4.0, 4.9, 4.871428571428572)"
12-01-2023 19:02:08.634021,"(2.8, 3.3, 3.2784482758620688)","(2.3, 3.1, 3.0443037974683547)","(101.0, 400.0, 383.3333333333333)","(9.0, 13.0, 12.142857142857142)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.571428571428573)","(4.0, 4.9, 4.871428571428571)"
12-01-2023 19:02:09.759247,"(2.8, 3.3, 3.277049180327869)","(2.3, 3.1, 3.0755555555555554)","(101.0, 400.0, 326.6666666666667)","(9.0, 12.5, 12.045454545454545)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.444444444444443)","(4.0, 5.0, 4.897560975609756)"
12-01-2023 19:02:11.028653,"(2.8, 3.3, 3.276190476190476)","(2.3, 3.05, 3.0357142857142856)","(101.0, 400.0, 355.0)","(9.0, 12.5, 11.963414634146341)","(21.0, 40.0, 36.266666666666666)","(14.0, 22.0, 21.583333333333332)","(4.0, 5.0, 4.910526315789474)"
12-01-2023 19:02:12.507567,"(2.8, 3.3, 3.2893617021276595)","(2.35, 3.05, 3.090909090909091)","(101.0, 420.0, 333.3333333333333)","(9.0, 12.5, 11.963414634146341)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.41176470588235)","(4.0, 5.0, 4.910526315789474)"
12-01-2023 19:02:13.859755,"(2.8, 3.3, 3.3200000000000003)","(2.35, 3.1, 3.047169811320755)","(101.0, 420.0, 333.3333333333333)","(9.0, 12.5, 11.935897435897436)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.310344827586206)","(4.0, 5.0, 4.9)"
12-01-2023 19:02:15.230693,"(2.8, 3.35, 3.340625)","(2.35, 3.1, 3.0296296296296297)","(101.0, 420.0, 333.3333333333333)","(9.0, 12.5, 11.976190476190476)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.037037037037038)","(4.0, 5.0, 4.870833333333334)"
12-01-2023 19:02:16.875906,"(2.8, 3.35, 3.329885057471264)","(2.35, 3.1, 3.0290909090909093)","(101.0, 420.0, 346.6666666666667)","(9.0, 12.5, 12.0)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.0)","(4.0, 4.9, 4.870833333333334)"
12-01-2023 19:02:18.740981,"(2.8, 3.4, 3.3513888888888888)","(2.35, 3.05, 3.026190476190476)","(101.0, 420.0, 346.6666666666667)","(9.0, 12.0, 11.585365853658537)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.214285714285715)","(4.0, 4.9, 4.870833333333334)"
12-01-2023 19:02:20.471254,"(2.8, 3.4, 3.3476190476190477)","(2.35, 3.05, 3.0405405405405403)","(101.0, 420.0, 380.0)","(9.0, 12.0, 10.725)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.545454545454547)","(4.0, 4.9, 4.9)"
12-01-2023 19:02:21.794855,"(2.8, 3.35, 3.3476190476190477)","(2.35, 3.05, 3.0414634146341464)","(101.0, 440.0, 360.0)","(9.0, 11.0, 10.6875)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.545454545454547)","(4.0, 5.0, 4.908695652173913)"
12-01-2023 19:02:23.014627,"(2.8, 3.4, 3.3666666666666667)","(2.35, 3.05, 3.0414634146341464)","(101.0, 440.0, 360.0)","(9.0, 11.0, 10.683673469387756)","(21.0, 40.0, 36.266666666666666)","(15.0, 22.0, 21.25925925925926)","(4.0, 5.0, 5.04)"
12-01-2023 19:02:24.254936,"(2.8, 3.35, 3.3411764705882354)","(2.35, 3.05, 3.0446428571428568)","(101.0, 440.0, 360.0)","(9.0, 11.0, 10.655555555555555)","(21.0, 40.0, 36.333333333333336)","(15.0, 22.0, 21.545454545454547)","(4.0, 5.2, 5.121212121212121)"
12-01-2023 19:02:25.481536,"(2.8, 3.35, 3.33671875)","(2.35, 3.05, 3.039655172413793)","(101.0, 440.0, 366.6666666666667)","(9.0, 11.0, 10.590909090909092)","(21.0, 40.0, 31.741935483870968)","(15.0, 22.0, 21.545454545454547)","(4.0, 5.2, 5.155172413793103)"
12-01-2023 19:02:26.733735,"(2.8, 3.35, 3.324561403508772)","(2.35, 3.1, 3.0886363636363634)","(101.0, 440.0, 366.6666666666667)","(9.0, 11.0, 10.546511627906977)","(21.0, 32.0, 31.93103448275862)","(15.0, 22.0, 21.25925925925926)","(4.0, 5.2, 5.183333333333334)"
12-01-2023 19:02:27.944443,"(2.8, 3.25, 3.231896551724138)","(2.35, 3.15, 3.1254901960784314)","(101.0, 440.0, 348.3333333333333)","(9.0, 11.0, 10.556701030927835)","(21.0, 32.0, 31.93103448275862)","(15.0, 22.0, 20.96969696969697)","(4.0, 5.2, 5.3090909090909095)"
12-01-2023 19:02:29.190712,"(2.8, 3.2, 3.1876404494382022)","(2.35, 3.15, 3.1)","(101.0, 440.0, 348.3333333333333)","(9.0, 11.0, 10.574257425742575)","(21.0, 32.0, 31.923076923076923)","(15.0, 22.0, 20.96969696969697)","(4.0, 5.4, 5.38)"
12-01-2023 19:02:30.744217,"(2.8, 3.25, 3.205084745762712)","(2.35, 3.1, 3.10375)","(101.0, 440.0, 348.3333333333333)","(9.0, 11.0, 10.552380952380952)","(21.0, 32.0, 31.5)","(15.0, 22.0, 19.585714285714285)","(4.0, 5.5, 5.3809523809523805)"
12-01-2023 19:02:32.147813,"(2.8, 3.25, 3.190686274509804)","(2.35, 3.15, 3.1092233009708736)","(101.0, 440.0, 348.3333333333333)","(9.0, 11.0, 10.54)","(21.0, 32.0, 31.77777777777778)","(15.0, 20.0, 18.73076923076923)","(4.0, 5.5, 5.591111111111111)"
12-01-2023 19:02:33.399647,"(2.8, 3.2, 3.190686274509804)","(2.35, 3.15, 3.1069444444444443)","(101.0, 440.0, 348.3333333333333)","(9.0, 11.0, 10.574257425742575)","(21.0, 32.0, 30.875)","(15.0, 19.5, 18.357142857142858)","(4.0, 5.6, 5.4125)"
12-01-2023 19:02:34.755120,"(2.8, 3.25, 3.216666666666667)","(2.35, 3.15, 3.132191780821918)","(101.0, 440.0, 348.3333333333333)","(9.0, 11.0, 10.574257425742575)","(21.0, 32.0, 31.57894736842105)","(15.0, 19.0, 17.944444444444443)","(4.0, 5.5, 5.35)"
12-01-2023 19:02:36.427782,"(2.8, 3.25, 3.23)","(2.35, 3.15, 3.128448275862069)","(101.0, 440.0, 365.0)","(9.0, 11.0, 10.549019607843137)","(21.0, 32.0, 31.166666666666668)","(15.0, 17.5, 17.38888888888889)","(4.0, 5.6, 5.564285714285714)"
12-01-2023 19:02:37.945195,"(2.8, 3.25, 3.229166666666667)","(2.35, 3.15, 3.1246268656716416)","(101.0, 410.0, 321.1111111111111)","(9.0, 11.0, 10.533333333333333)","(21.0, 32.0, 31.25)","(15.0, 17.5, 16.958333333333332)","(4.0, 5.6, 5.593506493506493)"
12-01-2023 19:02:39.390035,"(2.7, 3.25, 3.229166666666667)","(2.4, 3.15, 3.1246268656716416)","(101.0, 410.0, 305.0)","(8.5, 11.0, 10.533333333333333)","(21.0, 32.0, 31.25)","(15.0, 17.0, 16.933333333333334)","(4.0, 5.8, 5.618032786885246)"
12-01-2023 19:02:40.739094,"(2.7, 3.25, 3.225)","(2.4, 3.15, 3.1232394366197185)","(101.0, 400.0, 365.0)","(8.5, 11.0, 10.537735849056604)","(21.0, 32.0, 30.666666666666668)","(15.0, 17.0, 16.642857142857142)","(4.0, 5.8, 5.739285714285714)"
12-01-2023 19:02:42.083570,"(2.7, 3.25, 3.2308219178082194)","(2.4, 3.15, 3.0629032258064517)","(101.0, 380.0, 228.88888888888889)","(8.5, 11.0, 10.402985074626866)","(21.0, 32.0, 30.428571428571427)","(15.0, 17.0, 17.525)","(4.0, 5.8, 5.624928366762178)"
12-01-2023 19:02:43.385730,"(2.7, 3.25, 3.228787878787879)","(2.4, 3.1, 3.084848484848485)","(101.0, 380.0, 285.0)","(8.5, 10.5, 10.395522388059701)","(21.0, 32.0, 31.066666666666666)","(15.0, 18.0, 17.22972972972973)","(4.0, 5.9, 5.720833333333333)"
12-01-2023 19:02:45.145355,"(2.7, 3.25, 3.228787878787879)","(2.4, 3.1, 3.0904255319148937)","(101.0, 360.0, 320.0)","(8.5, 10.5, 10.353333333333333)","(21.0, 32.0, 31.066666666666666)","(15.0, 18.0, 17.74074074074074)","(4.0, 5.8, 5.73125)"
12-01-2023 19:02:46.582760,"(2.7, 3.25, 3.228787878787879)","(2.4, 3.1, 3.0738095238095235)","(101.0, 360.0, 233.0)","(8.5, 10.5, 10.345070422535212)","(21.0, 32.0, 31.384615384615383)","(15.0, 18.0, 17.166666666666668)","(4.0, 5.8, 5.73125)"
12-01-2023 19:02:48.239232,"(2.7, 3.2, 3.1629098360655736)","(2.45, 3.15, 3.0962962962962965)","(101.0, 350.0, 274.6666666666667)","(8.5, 10.5, 10.35135135135135)","(21.0, 32.0, 30.238805970149254)","(14.0, 18.0, 17.61111111111111)","(4.2, 5.8, 5.76)"
12-01-2023 19:02:49.755489,"(2.7, 3.2, 3.157710280373832)","(2.45, 3.1, 3.1020833333333333)","(101.0, 340.0, 261.1764705882353)","(8.5, 10.5, 10.303571428571429)","(21.0, 34.0, 32.149253731343286)","(14.0, 18.5, 18.7)","(4.2, 5.8, 5.32)"
12-01-2023 19:02:51.355097,"(2.7, 3.25, 3.2411764705882353)","(2.45, 3.15, 3.099056603773585)","(101.0, 330.0, 297.77777777777777)","(8.5, 10.5, 9.92)","(21.0, 34.0, 32.09230769230769)","(14.0, 19.5, 18.807692307692307)","(4.2, 5.5, 5.406603773584906)"
12-01-2023 19:02:52.724680,"(2.7, 3.25, 3.2411764705882353)","(2.45, 3.15, 3.098148148148148)","(101.0, 310.0, 297.77777777777777)","(8.5, 10.0, 10.05952380952381)","(21.0, 34.0, 30.74074074074074)","(14.0, 19.5, 18.825)","(4.2, 5.5, 5.3226415094339625)"
12-01-2023 19:02:53.989020,"(2.7, 3.25, 3.2398148148148147)","(2.45, 3.15, 3.098148148148148)","(101.0, 310.0, 297.77777777777777)","(8.5, 10.5, 10.05952380952381)","(21.0, 34.0, 30.74074074074074)","(14.0, 19.5, 18.825)","(4.2, 5.5, 5.3226415094339625)"
12-01-2023 19:02:55.227132,"(2.7, 3.25, 3.2273333333333336)","(2.45, 3.15, 3.098148148148148)","(101.0, 310.0, 297.77777777777777)","(8.5, 10.5, 10.079545454545455)","(21.0, 34.0, 30.894117647058824)","(14.0, 19.5, 18.825)","(4.2, 5.5, 5.4071428571428575)"
12-01-2023 19:02:56.520600,"(2.7, 3.25, 3.2315)","(2.45, 3.15, 3.1363636363636362)","(101.0, 310.0, 280.0)","(8.5, 10.0, 9.730232558139535)","(21.0, 32.0, 31.375)","(14.0, 18.5, 18.25)","(4.2, 5.7, 5.573972602739726)"
12-01-2023 19:02:57.868419,"(2.7, 3.25, 3.2315)","(2.45, 3.15, 3.117699115044248)","(101.0, 290.0, 280.0)","(8.5, 10.0, 9.394594594594594)","(21.0, 32.0, 30.571428571428573)","(14.0, 18.5, 17.88888888888889)","(4.2, 5.7, 5.573972602739726)"
12-01-2023 19:02:59.169215,"(2.7, 3.25, 3.24672131147541)","(2.45, 3.2, 3.1712962962962963)","(101.0, 290.0, 255.3846153846154)","(8.5, 9.6, 9.338775510204082)","(21.0, 32.0, 31.210526315789473)","(14.0, 18.0, 17.75)","(4.2, 5.7, 5.573972602739726)"
12-01-2023 19:03:00.502574,"(2.7, 3.3, 3.2513651877133105)","(2.45, 3.2, 3.1707547169811323)","(101.0, 290.0, 255.3846153846154)","(8.5, 9.6, 9.448148148148148)","(21.0, 32.0, 31.2)","(14.0, 18.0, 17.444444444444443)","(4.2, 5.7, 5.358823529411764)"
12-01-2023 19:03:01.736690,"(2.7, 3.35, 3.3454545454545457)","(2.45, 3.15, 3.1342105263157896)","(101.0, 290.0, 220.0)","(8.5, 9.8, 9.466165413533835)","(21.0, 32.0, 31.714285714285715)","(14.0, 18.0, 17.325)","(4.2, 5.5, 5.412941176470588)"
12-01-2023 19:03:02.973472,"(2.7, 3.4, 3.3886363636363637)","(2.45, 3.15, 3.118181818181818)","(101.0, 290.0, 240.0)","(8.5, 9.8, 9.455813953488372)","(21.0, 32.0, 30.476190476190474)","(14.0, 18.0, 16.933333333333334)","(4.2, 5.7, 5.5055555555555555)"
12-01-2023 19:03:04.294318,"(2.7, 3.4, 3.3710144927536234)","(2.45, 3.15, 3.114516129032258)","(101.0, 270.0, 255.0)","(8.5, 9.8, 9.455813953488372)","(21.0, 34.0, 30.88888888888889)","(14.0, 17.0, 16.677419354838708)","(4.2, 5.6, 5.51875)"
12-01-2023 19:03:05.609812,"(2.7, 3.4, 3.3710144927536234)","(2.45, 3.15, 3.1248691099476438)","(101.0, 300.0, 288.75)","(8.5, 9.8, 9.455813953488372)","(21.0, 32.0, 30.666666666666668)","(14.0, 17.0, 16.677419354838708)","(4.2, 5.6, 5.373333333333333)"
12-01-2023 19:03:07.025598,"(2.7, 3.4, 3.363888888888889)","(2.45, 3.15, 3.1241379310344826)","(101.0, 300.0, 291.8181818181818)","(8.5, 9.8, 9.455813953488372)","(21.0, 32.0, 30.7)","(14.0, 17.0, 16.555555555555557)","(4.2, 5.5, 5.3352941176470585)"
12-01-2023 19:03:08.511663,"(2.7, 3.4, 3.3642857142857143)","(2.45, 3.15, 3.144375)","(101.0, 300.0, 291.8181818181818)","(8.5, 9.8, 9.455813953488372)","(21.0, 32.0, 30.7)","(14.0, 17.0, 16.789473684210527)","(4.2, 5.4, 5.2693069306930695)"
12-01-2023 19:03:10.174486,"(2.7, 3.45, 3.4466666666666668)","(2.45, 3.15, 3.1272357723577238)","(101.0, 300.0, 291.8181818181818)","(8.5, 9.8, 9.370588235294116)","(21.0, 32.0, 30.7)","(14.0, 17.0, 17.863636363636363)","(4.2, 5.4, 5.295238095238095)"
12-01-2023 19:03:11.573881,"(2.7, 3.45, 3.434920634920635)","(2.45, 3.15, 3.1258064516129034)","(101.0, 300.0, 291.8181818181818)","(8.5, 9.6, 9.35064935064935)","(21.0, 32.0, 30.818181818181817)","(14.0, 18.0, 18.25)","(4.2, 5.3, 5.293846153846154)"
12-01-2023 19:03:13.164029,"(2.7, 3.45, 3.4396396396396396)","(2.45, 3.15, 3.1126506024096385)","(101.0, 300.0, 291.8181818181818)","(8.5, 9.6, 9.366666666666667)","(21.0, 32.0, 30.375)","(14.0, 18.5, 18.25)","(4.2, 5.3, 5.1294372294372295)"
12-01-2023 19:03:14.613135,"(2.7, 3.45, 3.4367816091954024)","(2.45, 3.15, 3.148314606741573)","(101.0, 300.0, 291.8181818181818)","(8.5, 9.4, 9.433766233766233)","(21.0, 32.0, 30.818181818181817)","(14.0, 18.5, 18.181818181818183)","(4.2, 5.3, 5.139024390243902)"
12-01-2023 19:03:16.068295,"(2.7, 3.45, 3.4367816091954024)","(2.6, 3.15, 3.1176923076923075)","(101.0, 300.0, 291.8181818181818)","(8.0, 9.6, 9.433766233766233)","(21.0, 32.0, 31.285714285714285)","(14.0, 19.0, 18.22222222222222)","(4.4, 5.2, 5.147540983606557)"
12-01-2023 19:03:17.236521,"(2.7, 3.45, 3.4395348837209303)","(2.6, 3.15, 3.1130281690140844)","(101.0, 300.0, 292.5)","(8.0, 9.6, 9.475)","(21.0, 32.0, 30.8)","(14.0, 19.0, 18.35)","(4.4, 5.2, 5.135714285714285)"
12-01-2023 19:03:18.478734,"(2.7, 3.45, 3.442857142857143)","(2.6, 3.15, 3.1130281690140844)","(101.0, 300.0, 292.5)","(8.0, 9.6, 9.458823529411765)","(21.0, 32.0, 30.615384615384617)","(14.0, 19.0, 18.434782608695652)","(4.4, 5.2, 5.124705882352941)"
12-01-2023 19:03:19.734871,"(2.7, 3.45, 3.4)","(2.6, 3.15, 3.148148148148148)","(101.0, 300.0, 292.5)","(8.0, 9.6, 9.685714285714285)","(21.0, 32.0, 31.272727272727273)","(14.0, 19.0, 18.91304347826087)","(4.4, 5.2, 5.096103896103896)"
12-01-2023 19:03:20.991377,"(2.7, 3.4, 3.3625570776255707)","(2.6, 3.15, 3.148148148148148)","(101.0, 300.0, 292.5)","(8.0, 9.8, 9.624)","(21.0, 32.0, 31.555555555555557)","(14.0, 19.0, 18.75)","(4.4, 5.2, 5.023809523809524)"
12-01-2023 19:03:22.330798,"(2.7, 3.4, 3.3569444444444443)","(2.6, 3.2, 3.1570833333333335)","(101.0, 300.0, 288.75)","(8.0, 9.8, 9.615384615384617)","(21.0, 32.0, 31.473684210526315)","(14.0, 19.0, 18.685714285714287)","(4.4, 5.1, 4.980582524271845)"
12-01-2023 19:03:23.455011,"(2.7, 3.45, 3.414)","(2.6, 3.2, 3.1554112554112552)","(101.0, 300.0, 288.75)","(8.0, 9.8, 9.615384615384617)","(21.0, 32.0, 31.473684210526315)","(14.0, 19.0, 18.685714285714287)","(4.4, 5.0, 4.980582524271845)"
12-01-2023 19:03:24.737194,"(2.7, 3.45, 3.4308510638297873)","(2.6, 3.2, 3.1570833333333335)","(101.0, 300.0, 294.0)","(8.0, 9.8, 9.565853658536586)","(21.0, 32.0, 31.473684210526315)","(14.0, 19.0, 18.692307692307693)","(4.4, 5.0, 4.978048780487805)"
12-01-2023 19:03:25.987776,"(2.7, 3.45, 3.442233009708738)","(2.6, 3.2, 3.1572340425531915)","(101.0, 300.0, 294.0)","(8.0, 9.8, 9.591304347826087)","(21.0, 32.0, 31.473684210526315)","(14.0, 19.0, 18.666666666666668)","(4.4, 5.0, 4.97710843373494)"
12-01-2023 19:03:27.315209,"(2.7, 3.45, 3.4426605504587156)","(2.6, 3.2, 3.1627450980392156)","(101.0, 300.0, 294.0)","(8.0, 9.6, 9.464462809917356)","(21.0, 32.0, 31.565217391304348)","(14.0, 19.0, 18.59259259259259)","(4.4, 5.1, 5.028395061728395)"
12-01-2023 19:03:28.543548,"(2.7, 3.45, 3.4486725663716817)","(2.6, 3.2, 3.164772727272727)","(101.0, 210.0, 200.2325581395349)","(8.0, 9.4, 9.425806451612903)","(21.0, 32.0, 31.333333333333332)","(14.0, 19.0, 18.666666666666668)","(4.4, 5.1, 5.056666666666667)"
12-01-2023 19:03:29.737172,"(2.7, 3.5, 3.461271676300578)","(2.6, 3.15, 3.077012711864407)","(101.0, 210.0, 200.2325581395349)","(8.0, 9.6, 9.559999999999999)","(21.0, 32.0, 31.0)","(14.0, 19.0, 19.155172413793103)","(4.4, 5.1, 5.088095238095238)"
12-01-2023 19:03:30.919947,"(2.7, 3.5, 3.470805369127517)","(2.6, 3.1, 3.073953488372093)","(101.0, 210.0, 200.2325581395349)","(8.0, 9.6, 9.434782608695652)","(21.0, 32.0, 30.842105263157894)","(14.0, 19.5, 19.4)","(4.4, 5.1, 5.1687898089171975)"
12-01-2023 19:03:32.155785,"(2.7, 3.5, 3.4625806451612906)","(2.6, 3.1, 3.073953488372093)","(101.0, 210.0, 200.2325581395349)","(8.0, 9.6, 9.434782608695652)","(21.0, 32.0, 31.23076923076923)","(14.0, 19.5, 19.318181818181817)","(4.4, 5.2, 5.192920353982301)"
12-01-2023 19:03:33.418269,"(2.7, 3.5, 3.464)","(2.6, 3.1, 3.05)","(101.0, 210.0, 180.9090909090909)","(8.0, 9.8, 9.627692307692309)","(21.0, 32.0, 31.23076923076923)","(14.0, 19.5, 19.29310344827586)","(4.4, 5.2, 5.194827586206896)"
12-01-2023 19:03:34.566502,"(2.7, 3.5, 3.4886666666666666)","(2.6, 3.05, 3.0370915032679737)","(101.0, 190.0, 172.0)","(8.0, 9.8, 9.9)","(21.0, 32.0, 30.9)","(14.0, 19.5, 19.28787878787879)","(4.4, 5.2, 5.212765957446808)"
12-01-2023 19:03:35.756811,"(2.7, 3.55, 3.52)","(2.6, 3.05, 3.0284511784511783)","(101.0, 180.0, 172.0)","(8.0, 10.0, 9.92)","(21.0, 32.0, 30.533333333333335)","(14.0, 19.5, 19.214285714285715)","(4.4, 5.3, 5.182716049382716)"
12-01-2023 19:03:36.948806,"(2.7, 3.55, 3.5314393939393938)","(2.6, 3.05, 3.028737541528239)","(101.0, 180.0, 166.92307692307693)","(8.0, 10.0, 9.948571428571428)","(21.0, 32.0, 30.533333333333335)","(15.0, 19.5, 19.2)","(4.4, 5.2, 5.059336099585062)"
12-01-2023 19:03:38.159166,"(2.7, 3.55, 3.546376811594203)","(2.6, 3.05, 3.0343173431734316)","(101.0, 190.0, 166.92307692307693)","(8.0, 10.0, 9.853846153846154)","(21.0, 32.0, 30.727272727272727)","(15.0, 19.5, 19.25862068965517)","(4.4, 5.1, 5.059166666666666)"
12-01-2023 19:03:39.328601,"(2.7, 3.55, 3.511111111111111)","(2.6, 3.05, 3.033463035019455)","(101.0, 190.0, 166.92307692307693)","(8.0, 10.0, 10.074324324324325)","(21.0, 32.0, 30.933333333333334)","(15.0, 19.5, 19.307692307692307)","(4.4, 5.1, 5.1139534883720925)"
12-01-2023 19:03:40.574593,"(2.7, 3.45, 3.4398058252427184)","(2.6, 3.05, 3.036078431372549)","(101.0, 190.0, 168.2608695652174)","(8.0, 10.5, 10.123529411764705)","(21.0, 32.0, 31.3)","(15.0, 19.5, 19.153846153846153)","(4.4, 5.2, 5.144)"
12-01-2023 19:03:41.714276,"(2.7, 3.45, 3.4392561983471075)","(2.6, 3.1, 3.0610972568578556)","(101.0, 160.0, 151.7391304347826)","(8.0, 10.5, 10.128048780487806)","(21.0, 32.0, 31.391304347826086)","(15.0, 19.5, 19.416666666666668)","(4.4, 5.2, 5.136986301369863)"
12-01-2023 19:03:42.898130,"(2.7, 3.5, 3.4575949367088605)","(2.6, 3.1, 3.0650666666666666)","(101.0, 160.0, 157.71428571428572)","(8.0, 10.5, 10.128048780487806)","(21.0, 32.0, 31.0)","(15.0, 19.5, 19.4)","(4.4, 5.2, 5.136986301369863)"
12-01-2023 19:03:44.169729,"(2.7, 3.5, 3.4579617834394902)","(2.6, 3.1, 3.0650666666666666)","(101.0, 160.0, 157.94117647058823)","(8.0, 10.5, 10.121794871794872)","(21.0, 32.0, 30.857142857142858)","(15.0, 20.0, 19.285714285714285)","(4.4, 5.2, 5.154411764705882)"
12-01-2023 19:03:45.474138,"(2.7, 3.5, 3.4585365853658536)","(2.6, 3.1, 3.0678807947019866)","(101.0, 160.0, 226.9230769230769)","(8.0, 10.5, 10.107954545454545)","(21.0, 32.0, 30.857142857142858)","(15.0, 19.5, 18.767441860465116)","(4.4, 5.2, 5.158620689655172)"
12-01-2023 19:03:46.906506,"(2.7, 3.5, 3.4558441558441557)","(2.6, 3.1, 3.071802325581395)","(101.0, 250.0, 208.1818181818182)","(8.0, 10.5, 10.107954545454545)","(21.0, 32.0, 30.58823529411765)","(15.0, 19.0, 18.25)","(4.4, 5.2, 5.167567567567567)"
12-01-2023 19:03:48.193733,"(2.7, 3.5, 3.4413793103448276)","(2.6, 3.1, 3.0911764705882354)","(101.0, 230.0, 208.1132075471698)","(8.0, 10.5, 10.10344827586207)","(21.0, 32.0, 30.153846153846153)","(15.0, 18.5, 17.78846153846154)","(4.4, 5.2, 5.194339622641509)"
12-01-2023 19:03:49.406938,"(2.7, 3.5, 3.443801652892562)","(2.6, 3.1, 3.0911764705882354)","(101.0, 220.0, 208.1132075471698)","(8.0, 10.5, 10.10344827586207)","(21.0, 32.0, 30.153846153846153)","(15.0, 18.0, 17.78846153846154)","(4.4, 5.2, 5.194339622641509)"
12-01-2023 19:03:50.554849,"(2.7, 3.5, 3.443801652892562)","(2.6, 3.1, 3.0754901960784315)","(101.0, 210.0, 194.44444444444446)","(8.0, 10.5, 10.26)","(21.0, 32.0, 30.90909090909091)","(15.0, 18.0, 17.939393939393938)","(4.4, 5.2, 5.20204081632653)"
12-01-2023 19:03:51.798530,"(2.7, 3.5, 3.4582278481012656)","(2.6, 3.1, 3.087121212121212)","(101.0, 210.0, 194.44444444444446)","(8.0, 10.5, 10.268595041322314)","(21.0, 32.0, 30.0)","(15.0, 18.0, 17.939393939393938)","(4.4, 5.3, 5.20989010989011)"
12-01-2023 19:03:52.932300,"(2.7, 3.5, 3.4602409638554215)","(2.6, 3.1, 3.0736363636363637)","(101.0, 210.0, 193.63636363636363)","(8.0, 10.5, 10.284615384615385)","(21.0, 32.0, 30.0)","(15.0, 18.0, 17.939393939393938)","(4.4, 5.3, 5.20989010989011)"
12-01-2023 19:03:54.118038,"(2.7, 3.5, 3.461077844311377)","(2.6, 3.1, 3.0787735849056603)","(101.0, 210.0, 193.0188679245283)","(8.0, 10.5, 10.054054054054054)","(21.0, 32.0, 30.5)","(15.0, 18.0, 17.675)","(4.4, 5.3, 5.201176470588235)"
12-01-2023 19:03:55.128183,"(2.7, 3.5, 3.466875)","(2.6, 3.1, 3.0902597402597403)","(101.0, 200.0, 198.75)","(8.0, 10.5, 10.054054054054054)","(21.0, 32.0, 30.5)","(15.0, 18.0, 17.5)","(4.4, 5.3, 5.166666666666667)"
12-01-2023 19:03:56.325074,"(2.7, 3.5, 3.4975409836065574)","(2.6, 3.15, 3.1032765399737876)","(101.0, 190.0, 185.1219512195122)","(8.0, 9.8, 9.701960784313725)","(21.0, 30.0, 28.944444444444443)","(15.0, 17.5, 17.323529411764707)","(4.4, 5.2, 5.177108433734939)"
12-01-2023 19:03:57.504281,"(2.7, 3.55, 3.5022522522522523)","(2.6, 3.15, 3.1045270270270273)","(101.0, 190.0, 173.86363636363637)","(8.0, 10.0, 9.719999999999999)","(21.0, 29.0, 28.40909090909091)","(15.0, 17.5, 16.75)","(4.4, 5.3, 5.183783783783784)"
12-01-2023 19:03:58.909975,"(2.7, 3.55, 3.503125)","(2.6, 3.15, 3.1045270270270273)","(101.0, 180.0, 159.45945945945945)","(8.0, 10.0, 9.716)","(21.0, 29.0, 28.40909090909091)","(15.0, 17.0, 16.785714285714285)","(4.4, 5.3, 5.172972972972973)"
12-01-2023 19:04:00.162870,"(2.7, 3.55, 3.503125)","(2.6, 3.15, 3.1018320610687025)","(101.0, 160.0, 159.74358974358975)","(8.0, 10.0, 9.691954022988506)","(21.0, 29.0, 28.82608695652174)","(15.0, 17.0, 17.134615384615383)","(4.4, 5.2, 5.172972972972973)"
12-01-2023 19:04:01.430727,"(2.8, 3.5, 3.475609756097561)","(2.6, 3.15, 3.1018320610687025)","(101.0, 160.0, 159.74358974358975)","(8.0, 10.0, 9.84927536231884)","(21.0, 30.0, 28.82608695652174)","(15.0, 17.5, 17.25)","(4.4, 5.2, 5.164646464646465)"
12-01-2023 19:04:02.816452,"(2.8, 3.5, 3.4877777777777776)","(2.6, 3.15, 3.108449720670391)","(101.0, 160.0, 159.7826086956522)","(8.0, 10.0, 10.114457831325302)","(21.0, 30.0, 28.82608695652174)","(15.0, 18.0, 17.32075471698113)","(4.4, 5.2, 5.091616766467066)"
12-01-2023 19:04:03.980306,"(2.8, 3.5, 3.4872093023255815)","(2.6, 3.15, 3.108449720670391)","(101.0, 160.0, 159.7826086956522)","(8.0, 10.5, 10.115384615384615)","(21.0, 30.0, 28.863636363636363)","(15.0, 18.0, 17.346938775510203)","(4.4, 5.1, 5.08)"
