,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:23:10.226588,"(4.8, 5.5, 5.386666666666667)","(10.0, 14.0, 13.05)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 53.793103448275865)","(5.0, 5.7, 5.6706896551724135)","(12.0, 20.0, 19.6)","(6.5, 8.4, 8.090196078431372)","(19.0, 21.0, 20.46153846153846)","(41.0, 70.0, 69.375)","(6.5, 9.0, 8.830508474576272)","(16.0, 18.5, 18.083333333333332)","(8.5, 11.0, 10.84)"
08-12-2022 15:23:11.954326,"(4.8, 5.4, 5.386666666666667)","(10.0, 14.0, 13.05)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 53.793103448275865)","(5.0, 5.7, 5.6706896551724135)","(12.0, 20.0, 19.1875)","(6.5, 8.2, 8.014285714285714)","(19.0, 21.0, 20.272727272727273)","(41.0, 70.0, 69.33333333333333)","(6.5, 9.0, 8.807692307692308)","(16.0, 18.5, 18.083333333333332)","(8.5, 11.0, 10.878571428571428)"
08-12-2022 15:23:13.588063,"(4.8, 5.4, 5.444444444444445)","(10.0, 14.0, 13.1875)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 53.0)","(5.0, 5.7, 5.6706896551724135)","(12.0, 19.5, 19.357142857142858)","(6.5, 8.2, 7.6909090909090905)","(19.0, 21.0, 20.2)","(41.0, 70.0, 69.375)","(6.5, 9.0, 8.807692307692308)","(16.0, 18.5, 18.045454545454547)","(8.5, 11.0, 10.848684210526315)"
08-12-2022 15:23:15.258126,"(4.8, 5.5, 5.434959349593496)","(10.0, 13.5, 13.0)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 51.36363636363637)","(5.0, 5.7, 5.678378378378379)","(12.0, 19.5, 19.357142857142858)","(6.5, 7.8, 7.653)","(19.0, 21.0, 18.563218390804597)","(41.0, 70.0, 68.33333333333333)","(6.5, 9.0, 8.833333333333334)","(16.0, 18.5, 18.057692307692307)","(8.5, 11.0, 10.848684210526315)"
08-12-2022 15:23:17.012378,"(4.8, 5.5, 5.434959349593496)","(10.0, 13.5, 13.0)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 53.0)","(5.0, 5.7, 5.870909090909091)","(12.0, 19.5, 19.357142857142858)","(6.5, 7.8, 7.575280898876404)","(19.0, 19.0, 18.46938775510204)","(41.0, 70.0, 68.33333333333333)","(6.5, 9.0, 8.833333333333334)","(16.0, 18.5, 18.159574468085108)","(8.5, 11.0, 10.848684210526315)"
08-12-2022 15:23:18.532805,"(4.8, 5.5, 5.434959349593496)","(10.0, 13.5, 13.0)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 53.0)","(5.0, 5.9, 5.875757575757576)","(12.0, 19.5, 19.357142857142858)","(6.5, 7.6, 7.5910112359550554)","(19.0, 18.5, 17.931818181818183)","(41.0, 70.0, 68.33333333333333)","(6.5, 9.0, 8.833333333333334)","(16.0, 18.5, 18.232558139534884)","(8.5, 11.0, 10.848684210526315)"
08-12-2022 15:23:20.212568,"(4.8, 5.5, 5.434959349593496)","(10.0, 13.5, 13.0)","(20.0, 29.0, 26.714285714285715)","(31.0, 55.0, 57.77777777777778)","(5.0, 5.9, 5.885185185185185)","(12.0, 19.5, 19.357142857142858)","(6.5, 7.6, 7.5910112359550554)","(19.0, 18.0, 17.9)","(41.0, 70.0, 68.33333333333333)","(6.5, 9.0, 8.833333333333334)","(16.0, 18.5, 18.22093023255814)","(8.5, 11.0, 10.848684210526315)"
08-12-2022 15:23:21.954838,"(4.8, 5.5, 5.41304347826087)","(10.0, 13.5, 13.1)","(20.0, 29.0, 26.6)","(31.0, 60.0, 55.714285714285715)","(5.0, 5.9, 5.821428571428571)","(12.0, 19.5, 19.166666666666668)","(6.5, 7.6, 7.54468085106383)","(19.0, 18.0, 18.037037037037038)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.857142857142858)","(16.0, 18.5, 18.03846153846154)","(8.5, 11.0, 10.847560975609756)"
08-12-2022 15:23:23.666052,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 29.0, 24.058823529411764)","(31.0, 60.0, 55.714285714285715)","(5.0, 5.9, 5.787804878048781)","(12.0, 19.5, 19.6)","(6.5, 7.8, 7.54468085106383)","(19.0, 18.5, 18.037037037037038)","(41.0, 70.0, 68.33333333333333)","(6.5, 9.0, 8.857142857142858)","(16.0, 18.5, 18.043478260869566)","(8.5, 11.0, 10.847560975609756)"
08-12-2022 15:23:25.342640,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 26.0, 24.641509433962263)","(31.0, 60.0, 55.333333333333336)","(5.0, 5.8, 5.787804878048781)","(12.0, 21.0, 19.545454545454547)","(6.5, 7.8, 7.54468085106383)","(18.0, 18.5, 18.037037037037038)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.857142857142858)","(16.0, 18.5, 18.043478260869566)","(8.5, 11.0, 10.847560975609756)"
08-12-2022 15:23:26.899390,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 26.0, 24.641509433962263)","(31.0, 60.0, 55.333333333333336)","(5.0, 5.8, 5.827433628318584)","(12.0, 21.0, 19.545454545454547)","(6.5, 7.8, 7.585714285714285)","(18.0, 18.5, 18.037037037037038)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.857142857142858)","(16.0, 18.5, 18.043478260869566)","(8.5, 11.0, 10.847560975609756)"
08-12-2022 15:23:28.524633,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 26.0, 24.325581395348838)","(31.0, 60.0, 56.5)","(5.0, 5.9, 5.827433628318584)","(12.0, 21.0, 20.333333333333332)","(6.5, 7.6, 7.593388429752066)","(18.0, 18.5, 18.178571428571427)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.857142857142858)","(16.0, 18.5, 18.043478260869566)","(8.5, 11.0, 10.847560975609756)"
08-12-2022 15:23:30.129021,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 26.0, 24.325581395348838)","(31.0, 60.0, 56.5)","(5.0, 5.9, 5.813385826771654)","(12.0, 21.0, 20.866666666666667)","(6.5, 7.6, 7.593388429752066)","(18.0, 18.5, 18.147058823529413)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.860606060606061)","(16.0, 18.5, 18.043478260869566)","(8.5, 11.0, 10.847560975609756)"
08-12-2022 15:23:31.748509,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 26.0, 24.325581395348838)","(31.0, 60.0, 57.22222222222222)","(5.0, 5.9, 5.813385826771654)","(12.0, 21.0, 20.866666666666667)","(6.5, 7.6, 7.593388429752066)","(18.0, 18.5, 18.147058823529413)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.860606060606061)","(16.0, 18.5, 18.096153846153847)","(8.5, 11.0, 10.847560975609756)"
08-12-2022 15:23:33.293279,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 26.0, 24.458333333333332)","(31.0, 60.0, 57.22222222222222)","(5.0, 5.9, 5.864169381107492)","(12.0, 21.0, 20.866666666666667)","(6.5, 7.6, 7.587199999999999)","(18.0, 18.5, 18.147058823529413)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.860606060606061)","(16.0, 18.5, 18.529411764705884)","(8.5, 11.0, 10.865384615384615)"
08-12-2022 15:23:34.891985,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 13.1)","(20.0, 26.0, 24.44)","(31.0, 60.0, 57.22222222222222)","(5.0, 5.9, 5.864169381107492)","(12.0, 21.0, 20.866666666666667)","(6.5, 7.6, 7.587199999999999)","(18.0, 18.5, 18.147058823529413)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.860606060606061)","(16.0, 19.0, 18.428571428571427)","(8.5, 11.0, 10.865384615384615)"
08-12-2022 15:23:36.443900,"(4.8, 5.5, 5.432203389830509)","(10.0, 13.5, 12.25)","(20.0, 26.0, 24.44)","(31.0, 60.0, 57.61904761904762)","(5.0, 5.9, 5.864169381107492)","(12.0, 21.0, 20.866666666666667)","(6.5, 7.6, 7.5688524590163935)","(18.0, 18.5, 20.333333333333332)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.860606060606061)","(16.0, 19.0, 18.28125)","(8.5, 11.0, 10.865384615384615)"
08-12-2022 15:23:38.076467,"(4.8, 5.5, 5.432203389830509)","(10.0, 12.5, 12.25)","(20.0, 26.0, 24.44)","(31.0, 60.0, 57.61904761904762)","(5.0, 5.9, 5.797297297297297)","(12.0, 21.0, 20.9)","(6.5, 7.6, 7.587272727272727)","(17.0, 21.0, 20.41176470588235)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.835714285714285)","(16.0, 18.5, 18.205882352941178)","(8.5, 11.0, 10.865384615384615)"
08-12-2022 15:23:39.756245,"(4.8, 5.5, 5.434959349593496)","(10.0, 12.5, 12.409090909090908)","(20.0, 26.0, 24.46808510638298)","(31.0, 60.0, 58.148148148148145)","(5.0, 5.8, 5.797297297297297)","(12.0, 21.0, 20.88235294117647)","(6.5, 7.6, 7.562845849802372)","(17.0, 21.0, 18.25)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.885)","(16.0, 18.5, 18.205882352941178)","(8.5, 11.0, 10.974489795918368)"
08-12-2022 15:23:41.224813,"(4.8, 5.5, 5.434959349593496)","(10.0, 12.5, 12.409090909090908)","(20.0, 26.0, 24.46808510638298)","(31.0, 60.0, 58.148148148148145)","(5.0, 5.8, 5.797297297297297)","(12.0, 21.0, 20.88235294117647)","(6.5, 7.8, 7.562845849802372)","(17.0, 21.0, 18.25)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.885)","(16.0, 18.5, 18.205882352941178)","(8.5, 11.0, 10.974489795918368)"
08-12-2022 15:23:42.841043,"(4.8, 5.5, 5.423076923076923)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.431372549019606)","(31.0, 60.0, 58.148148148148145)","(5.0, 5.8, 5.797297297297297)","(12.0, 21.0, 20.88235294117647)","(6.5, 7.8, 7.555905511811023)","(17.0, 21.0, 19.5)","(41.0, 70.0, 67.5)","(6.5, 9.0, 8.9)","(16.0, 18.5, 18.205882352941178)","(8.5, 11.0, 10.974489795918368)"
08-12-2022 15:23:44.369086,"(4.8, 5.5, 5.423076923076923)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.431372549019606)","(31.0, 60.0, 58.148148148148145)","(5.0, 5.8, 5.797674418604651)","(12.0, 21.0, 20.88235294117647)","(6.5, 7.6, 7.590624999999999)","(17.0, 21.0, 19.96875)","(41.0, 70.0, 69.28571428571429)","(6.5, 9.0, 8.902857142857144)","(16.0, 18.5, 18.205882352941178)","(8.5, 11.0, 10.98076923076923)"
08-12-2022 15:23:45.900844,"(4.8, 5.5, 5.4245283018867925)","(10.0, 12.5, 12.12962962962963)","(20.0, 26.0, 24.80597014925373)","(31.0, 60.0, 58.148148148148145)","(5.0, 5.8, 5.797674418604651)","(12.0, 21.0, 20.88235294117647)","(6.5, 7.6, 7.590624999999999)","(17.0, 21.0, 19.5)","(41.0, 70.0, 69.54545454545455)","(6.5, 9.0, 8.902857142857144)","(16.0, 18.5, 18.083333333333332)","(8.5, 11.0, 10.932098765432098)"
08-12-2022 15:23:47.397841,"(4.8, 5.5, 5.4245283018867925)","(10.0, 12.5, 12.12962962962963)","(20.0, 26.0, 24.80597014925373)","(31.0, 60.0, 58.148148148148145)","(5.0, 5.8, 5.797674418604651)","(12.0, 21.0, 20.88235294117647)","(6.5, 7.6, 7.590624999999999)","(17.0, 21.0, 18.25)","(41.0, 70.0, 69.54545454545455)","(6.5, 9.0, 8.902857142857144)","(16.0, 18.5, 18.083333333333332)","(8.5, 11.5, 10.932098765432098)"
08-12-2022 15:23:48.850155,"(4.8, 5.5, 5.4245283018867925)","(10.0, 12.5, 12.066666666666666)","(20.0, 26.0, 24.80597014925373)","(31.0, 60.0, 58.148148148148145)","(5.0, 5.8, 5.608363636363636)","(12.0, 21.0, 20.88235294117647)","(6.5, 7.6, 7.590624999999999)","(17.0, 21.0, 19.5)","(41.0, 70.0, 69.54545454545455)","(6.5, 9.0, 9.072727272727272)","(16.0, 18.5, 18.333333333333332)","(8.5, 11.5, 10.932098765432098)"
08-12-2022 15:23:50.725184,"(4.8, 5.5, 5.448148148148149)","(10.0, 12.5, 12.066666666666666)","(20.0, 26.0, 24.80597014925373)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.6, 5.492173913043478)","(13.0, 21.0, 20.833333333333332)","(6.5, 7.6, 7.548571428571428)","(16.0, 21.0, 19.5)","(41.0, 70.0, 69.54545454545455)","(6.5, 9.4, 9.1)","(15.0, 19.0, 18.333333333333332)","(8.5, 11.5, 10.932098765432098)"
08-12-2022 15:23:52.304478,"(4.8, 5.6, 5.5649999999999995)","(10.0, 12.5, 11.944444444444445)","(20.0, 26.0, 24.80597014925373)","(31.0, 60.0, 60.333333333333336)","(5.0, 5.5, 5.492105263157895)","(13.0, 21.0, 20.5)","(6.5, 7.6, 7.548571428571428)","(16.0, 21.0, 18.11111111111111)","(41.0, 70.0, 81.66666666666667)","(6.5, 9.4, 9.133333333333333)","(15.0, 19.0, 18.333333333333332)","(8.5, 11.5, 11.211538461538462)"
08-12-2022 15:23:53.893418,"(4.8, 5.7, 5.552631578947368)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.80597014925373)","(31.0, 65.0, 61.15384615384615)","(5.0, 5.5, 5.492105263157895)","(13.0, 21.0, 20.5)","(6.5, 7.6, 7.531645569620253)","(16.0, 19.0, 18.142857142857142)","(41.0, 90.0, 77.5)","(6.5, 9.4, 9.09090909090909)","(15.0, 19.0, 18.285714285714285)","(8.5, 11.5, 11.227272727272727)"
08-12-2022 15:23:55.382051,"(4.8, 5.7, 5.552631578947368)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.80597014925373)","(31.0, 65.0, 61.15384615384615)","(5.0, 5.5, 5.492105263157895)","(13.0, 21.0, 20.5)","(6.5, 7.8, 7.531645569620253)","(16.0, 19.0, 18.142857142857142)","(41.0, 85.0, 77.5)","(6.5, 9.2, 9.09090909090909)","(15.0, 19.0, 18.285714285714285)","(8.5, 11.5, 11.227272727272727)"
08-12-2022 15:23:56.994103,"(5.0, 5.7, 5.545454545454546)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.80597014925373)","(31.0, 65.0, 61.15384615384615)","(5.0, 5.5, 5.492105263157895)","(13.0, 21.0, 20.5)","(6.5, 7.8, 7.531645569620253)","(16.0, 19.0, 18.142857142857142)","(41.0, 85.0, 77.5)","(6.5, 9.2, 9.09090909090909)","(15.0, 19.0, 18.4)","(8.5, 11.5, 11.227272727272727)"
08-12-2022 15:23:58.687549,"(5.0, 5.7, 5.552631578947368)","(10.0, 12.5, 12.142857142857142)","(20.0, 26.0, 24.80597014925373)","(31.0, 65.0, 61.15384615384615)","(5.0, 5.5, 5.696727272727273)","(13.0, 21.0, 20.5)","(6.5, 7.8, 7.581395348837209)","(16.0, 19.0, 18.142857142857142)","(41.0, 85.0, 77.5)","(6.5, 9.2, 9.09090909090909)","(15.0, 18.5, 18.39041095890411)","(8.5, 11.5, 11.227272727272727)"
08-12-2022 15:24:00.204152,"(5.0, 5.7, 5.572727272727273)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.80597014925373)","(31.0, 65.0, 61.15384615384615)","(5.0, 5.7, 5.696280991735537)","(13.0, 21.0, 20.5)","(6.5, 7.6, 7.471698113207547)","(16.0, 19.0, 18.142857142857142)","(41.0, 85.0, 77.5)","(6.5, 9.2, 8.952380952380953)","(15.0, 18.5, 18.385714285714286)","(8.5, 11.5, 11.227272727272727)"
08-12-2022 15:24:01.697709,"(5.0, 5.7, 5.572727272727273)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.861538461538462)","(31.0, 65.0, 62.22222222222222)","(5.0, 5.7, 5.740266666666667)","(13.0, 21.0, 21.81818181818182)","(6.5, 7.6, 7.438095238095238)","(16.0, 19.0, 18.142857142857142)","(41.0, 85.0, 77.5)","(6.5, 9.0, 8.952380952380953)","(15.0, 18.5, 18.393333333333334)","(8.5, 11.5, 11.227272727272727)"
08-12-2022 15:24:03.191621,"(5.0, 5.7, 5.572727272727273)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.823529411764707)","(31.0, 65.0, 59.642857142857146)","(5.0, 5.8, 5.7384615384615385)","(13.0, 22.0, 22.142857142857142)","(6.5, 7.6, 7.472727272727273)","(16.0, 19.0, 18.142857142857142)","(41.0, 85.0, 74.0909090909091)","(6.5, 9.0, 8.952380952380953)","(15.0, 18.5, 18.393333333333334)","(8.5, 11.5, 11.227272727272727)"
08-12-2022 15:24:04.650758,"(5.0, 5.7, 5.5)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.823529411764707)","(31.0, 60.0, 59.642857142857146)","(5.0, 5.8, 5.736723163841808)","(13.0, 23.0, 20.633333333333333)","(6.5, 7.6, 7.582926829268293)","(16.0, 19.0, 18.75)","(41.0, 75.0, 74.0909090909091)","(6.5, 9.0, 8.952380952380953)","(15.0, 18.5, 18.565217391304348)","(8.5, 11.5, 10.803867403314918)"
08-12-2022 15:24:06.070877,"(5.0, 5.5, 5.485714285714286)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.823529411764707)","(31.0, 60.0, 59.642857142857146)","(5.0, 5.8, 5.736723163841808)","(13.0, 21.0, 20.633333333333333)","(6.5, 7.6, 7.5874999999999995)","(16.0, 19.0, 18.071428571428573)","(41.0, 75.0, 74.0909090909091)","(6.5, 9.0, 8.952380952380953)","(15.0, 19.0, 18.62962962962963)","(8.5, 11.0, 10.803867403314918)"
08-12-2022 15:24:07.541521,"(5.0, 5.6, 5.46)","(10.0, 12.5, 12.222222222222221)","(20.0, 26.0, 24.767123287671232)","(31.0, 65.0, 62.22222222222222)","(5.0, 5.8, 5.771681415929203)","(13.0, 21.0, 20.655172413793103)","(6.5, 7.6, 7.59435736677116)","(16.0, 18.5, 18.071428571428573)","(41.0, 75.0, 74.0909090909091)","(6.5, 9.0, 8.948148148148148)","(15.0, 19.0, 18.62962962962963)","(8.5, 11.0, 10.795977011494253)"
08-12-2022 15:24:09.033028,"(5.0, 5.5, 5.454166666666667)","(10.0, 12.5, 12.261904761904763)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 62.64705882352941)","(5.0, 5.8, 5.775700934579439)","(13.0, 21.0, 22.26086956521739)","(6.5, 7.8, 7.597530864197531)","(16.0, 18.5, 17.75)","(41.0, 75.0, 74.0909090909091)","(6.5, 9.0, 8.948148148148148)","(15.0, 19.0, 18.62962962962963)","(8.5, 11.0, 10.795977011494253)"
08-12-2022 15:24:10.532661,"(5.0, 5.5, 5.472222222222222)","(10.0, 12.5, 12.261904761904763)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 62.64705882352941)","(5.0, 5.8, 5.775700934579439)","(13.0, 24.0, 21.875)","(6.5, 7.8, 7.597530864197531)","(16.0, 18.5, 17.9)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.922222222222222)","(15.0, 19.0, 18.583333333333332)","(8.5, 11.0, 10.801169590643275)"
08-12-2022 15:24:12.134793,"(4.8, 5.4, 5.364102564102565)","(10.0, 12.5, 12.261904761904763)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 62.22222222222222)","(5.0, 5.8, 5.802439024390244)","(12.0, 23.0, 22.045454545454547)","(6.5, 7.8, 7.590415335463259)","(17.0, 18.5, 17.9)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.922222222222222)","(15.0, 19.0, 18.583333333333332)","(8.5, 11.0, 10.801169590643275)"
08-12-2022 15:24:13.515047,"(4.8, 5.4, 5.35625)","(10.0, 12.5, 12.261904761904763)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 62.22222222222222)","(5.0, 5.9, 5.802439024390244)","(12.0, 23.0, 21.428571428571427)","(6.5, 7.8, 7.590415335463259)","(17.0, 18.5, 17.9)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.922222222222222)","(15.0, 19.0, 18.44736842105263)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:15.193737,"(5.0, 5.4, 5.35625)","(10.0, 12.5, 12.261904761904763)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 62.22222222222222)","(5.0, 5.9, 5.802439024390244)","(13.0, 22.0, 21.666666666666668)","(6.5, 7.8, 7.590415335463259)","(15.0, 18.5, 17.9)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 18.5, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:17.357863,"(5.0, 5.4, 5.35625)","(10.0, 12.5, 12.1875)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 61.15384615384615)","(5.0, 5.9, 5.804477611940299)","(13.0, 22.0, 22.6)","(6.5, 7.8, 7.575401069518716)","(15.0, 18.5, 17.9)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:19.428159,"(5.0, 5.4, 5.346153846153846)","(10.0, 12.5, 12.1875)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 61.15384615384615)","(5.0, 5.9, 5.804477611940299)","(13.0, 23.0, 23.4375)","(6.5, 7.6, 7.605341246290801)","(15.0, 18.5, 17.566666666666666)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:21.464165,"(5.0, 5.4, 5.296363636363636)","(10.0, 12.5, 12.1875)","(20.0, 26.0, 24.816901408450704)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.794736842105263)","(13.0, 24.0, 22.764705882352942)","(6.5, 7.8, 7.599388379204893)","(15.0, 18.5, 18.0)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:23.390903,"(5.0, 5.3, 5.3585365853658535)","(10.0, 12.5, 12.1875)","(20.0, 26.0, 24.783783783783782)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.794736842105263)","(13.0, 23.0, 23.75)","(6.5, 7.8, 7.531034482758621)","(15.0, 18.5, 18.0)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:25.346866,"(5.0, 5.4, 5.3585365853658535)","(10.0, 12.5, 12.1875)","(20.0, 26.0, 24.816901408450704)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.794736842105263)","(13.0, 25.0, 23.608695652173914)","(6.5, 7.6, 7.542857142857143)","(15.0, 18.5, 17.532258064516128)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:27.221850,"(5.0, 5.4, 5.336)","(10.0, 12.5, 12.1875)","(20.0, 26.0, 24.816901408450704)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.794736842105263)","(13.0, 25.0, 23.0)","(6.5, 7.6, 7.554545454545455)","(15.0, 18.5, 17.532258064516128)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:29.051325,"(5.0, 5.4, 5.32)","(10.0, 12.5, 12.1875)","(20.0, 26.0, 24.695652173913043)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.794736842105263)","(13.0, 24.0, 24.5)","(6.5, 7.6, 7.506666666666667)","(15.0, 18.5, 17.532258064516128)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.677419354838708)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:30.872309,"(5.0, 5.4, 5.316666666666666)","(10.0, 12.5, 12.15)","(20.0, 26.0, 24.695652173913043)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.794736842105263)","(13.0, 27.0, 24.0)","(6.5, 7.6, 7.7176470588235295)","(15.0, 18.5, 17.532258064516128)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 19.0, 18.78723404255319)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:32.486031,"(5.0, 5.4, 5.348387096774194)","(10.0, 12.5, 12.26)","(20.0, 26.0, 24.59375)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.794736842105263)","(13.0, 27.0, 24.0)","(6.5, 7.8, 7.446666666666667)","(15.0, 18.5, 17.532258064516128)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 18.5, 18.4)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:34.114815,"(5.0, 5.4, 5.326666666666667)","(10.0, 13.0, 12.26)","(20.0, 26.0, 24.59375)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.796644295302014)","(13.0, 26.0, 24.0)","(6.5, 7.6, 7.544736842105263)","(15.0, 18.5, 17.532258064516128)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.825000000000001)","(15.0, 18.5, 18.4)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:35.826826,"(5.0, 5.4, 5.320634920634921)","(10.0, 13.0, 12.26)","(20.0, 26.0, 24.666666666666668)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.796644295302014)","(13.0, 26.0, 24.25)","(6.5, 7.6, 7.544736842105263)","(15.0, 18.5, 17.75)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.82857142857143)","(15.0, 18.5, 18.395833333333332)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:37.521131,"(5.0, 5.4, 5.326666666666667)","(10.0, 13.0, 12.30188679245283)","(20.0, 26.0, 24.666666666666668)","(31.0, 65.0, 63.888888888888886)","(5.0, 5.9, 5.796644295302014)","(13.0, 25.0, 23.5)","(6.5, 7.6, 7.432786885245902)","(15.0, 18.5, 17.323529411764707)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.82857142857143)","(15.0, 18.5, 18.395833333333332)","(8.5, 11.0, 10.792613636363637)"
08-12-2022 15:24:39.092569,"(5.0, 5.4, 5.311764705882354)","(10.0, 13.0, 12.26)","(20.0, 26.0, 24.666666666666668)","(31.0, 65.0, 63.57142857142857)","(5.0, 5.9, 5.796644295302014)","(13.0, 25.0, 23.5)","(6.5, 7.6, 7.521538461538461)","(15.0, 17.5, 16.833333333333332)","(41.0, 75.0, 74.16666666666667)","(6.5, 9.0, 8.82857142857143)","(15.0, 18.5, 18.633333333333333)","(8.5, 11.0, 10.792613636363637)"
