,Sweet Kathlene,Just A Jester,Confer,Daintree Lad,All To Mac,Sweaty Hand,Big City Nights
07-01-2023 09:47:59.837867,"(3.3, 4.7, 4.690243902439025)","(4.6, 5.6, 5.4)","(4.0, 4.5, 4.445833333333334)","(5.0, 6.6, 6.477777777777778)","(81.0, 380.0, 280.0)","(4.8, 6.4, 6.187878787878788)","(11.0, 23.0, 22.4)"
07-01-2023 09:48:01.138218,"(3.3, 4.6, 4.56)","(4.6, 5.6, 5.4)","(3.9, 4.5, 4.445833333333334)","(5.0, 6.6, 6.488135593220338)","(91.0, 380.0, 211.11111111111111)","(5.0, 6.4, 6.142307692307693)","(12.0, 23.0, 22.46153846153846)"
07-01-2023 09:48:02.294389,"(3.3, 4.6, 4.558064516129032)","(4.6, 5.6, 5.3999999999999995)","(3.9, 4.5, 4.485365853658537)","(5.0, 6.6, 6.488135593220338)","(91.0, 380.0, 211.11111111111111)","(5.0, 6.2, 6.110714285714286)","(12.0, 23.0, 22.666666666666668)"
07-01-2023 09:48:03.898511,"(3.3, 4.6, 4.558064516129032)","(4.6, 5.6, 5.378260869565217)","(3.9, 4.5, 4.485365853658537)","(5.0, 6.6, 6.488135593220338)","(91.0, 380.0, 211.11111111111111)","(5.0, 6.2, 6.110714285714286)","(12.0, 25.0, 24.945945945945947)"
07-01-2023 09:48:05.435076,"(3.4, 4.6, 4.558064516129032)","(4.6, 5.6, 5.378260869565217)","(3.8, 4.5, 4.485365853658537)","(5.0, 6.6, 6.488135593220338)","(91.0, 380.0, 211.11111111111111)","(5.0, 6.2, 6.110714285714286)","(12.0, 25.0, 25.91891891891892)"
07-01-2023 09:48:06.802369,"(3.4, 4.6, 4.558064516129032)","(4.6, 5.6, 5.3999999999999995)","(3.8, 4.5, 4.485365853658537)","(5.0, 6.6, 6.488135593220338)","(91.0, 380.0, 211.11111111111111)","(5.0, 6.2, 6.088888888888889)","(12.0, 26.0, 25.29787234042553)"
07-01-2023 09:48:08.235612,"(3.4, 4.6, 4.541573033707865)","(4.6, 5.6, 5.3999999999999995)","(3.8, 4.5, 4.485365853658537)","(5.0, 6.6, 6.488135593220338)","(91.0, 380.0, 210.0)","(5.0, 6.2, 6.088888888888889)","(12.0, 26.0, 25.34)"
07-01-2023 09:48:09.615862,"(3.4, 4.6, 4.52391304347826)","(4.6, 5.6, 5.3999999999999995)","(3.8, 4.5, 4.485365853658537)","(5.0, 6.6, 6.488135593220338)","(91.0, 370.0, 210.0)","(5.0, 6.2, 6.123809523809524)","(12.0, 26.0, 25.6)"
07-01-2023 09:48:11.100642,"(3.4, 4.6, 4.534117647058824)","(4.6, 5.6, 5.3999999999999995)","(3.8, 4.5, 4.485365853658537)","(5.0, 6.6, 6.488135593220338)","(91.0, 370.0, 210.0)","(5.0, 6.2, 6.148387096774194)","(12.0, 26.0, 27.823529411764707)"
07-01-2023 09:48:12.391828,"(3.4, 4.6, 4.534117647058824)","(4.6, 5.6, 5.385714285714285)","(3.8, 4.5, 4.482857142857143)","(5.0, 6.6, 6.7384615384615385)","(91.0, 370.0, 210.0)","(5.0, 6.2, 6.123809523809524)","(12.0, 29.0, 27.823529411764707)"
07-01-2023 09:48:13.750436,"(3.4, 4.6, 4.574603174603174)","(4.6, 5.6, 5.385714285714285)","(3.8, 4.5, 4.485294117647059)","(5.0, 7.0, 6.6)","(91.0, 370.0, 246.66666666666666)","(5.0, 6.2, 6.123809523809524)","(12.0, 29.0, 27.823529411764707)"
07-01-2023 09:48:15.005138,"(3.4, 4.6, 4.564179104477612)","(4.6, 5.6, 5.333333333333333)","(3.8, 4.5, 4.514285714285714)","(5.0, 7.0, 6.6173913043478265)","(91.0, 360.0, 224.0)","(5.0, 6.2, 6.093333333333334)","(12.0, 29.0, 28.304347826086957)"
07-01-2023 09:48:16.254760,"(3.4, 4.6, 4.564179104477612)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 4.519444444444444)","(5.0, 7.0, 6.490909090909091)","(91.0, 360.0, 224.0)","(4.8, 6.2, 6.11578947368421)","(12.0, 29.0, 28.72093023255814)"
07-01-2023 09:48:17.567361,"(3.4, 4.6, 4.564179104477612)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 4.519444444444444)","(5.0, 7.0, 6.490909090909091)","(91.0, 360.0, 224.0)","(4.8, 6.2, 6.11578947368421)","(12.0, 29.0, 27.285714285714285)"
07-01-2023 09:48:18.793810,"(3.4, 4.6, 4.564179104477612)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 4.525714285714286)","(5.0, 7.0, 6.509677419354839)","(91.0, 360.0, 246.66666666666666)","(4.8, 6.2, 6.076923076923077)","(12.0, 29.0, 27.153846153846153)"
07-01-2023 09:48:19.987033,"(3.4, 4.8, 4.654117647058824)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 4.518918918918919)","(5.0, 7.0, 6.509677419354839)","(91.0, 360.0, 246.66666666666666)","(4.8, 6.2, 6.075)","(12.0, 29.0, 28.0)"
07-01-2023 09:48:21.235010,"(3.4, 4.8, 4.595180722891566)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 4.536585365853658)","(5.0, 7.0, 6.509677419354839)","(91.0, 360.0, 246.66666666666666)","(4.8, 6.2, 6.075)","(12.0, 29.0, 27.5)"
07-01-2023 09:48:22.510359,"(3.4, 4.7, 4.595180722891566)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 4.527777777777778)","(5.0, 7.0, 6.688888888888889)","(91.0, 360.0, 246.66666666666666)","(4.8, 6.2, 6.113043478260869)","(12.0, 29.0, 26.428571428571427)"
07-01-2023 09:48:23.779803,"(3.4, 4.7, 4.551282051282051)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 4.527777777777778)","(5.0, 7.0, 6.671428571428572)","(91.0, 360.0, 225.0)","(4.8, 6.2, 6.113043478260869)","(12.0, 29.0, 28.333333333333332)"
07-01-2023 09:48:24.990571,"(3.4, 4.7, 4.5476190476190474)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.6, 3.9572033898305086)","(5.0, 7.0, 6.710344827586207)","(91.0, 350.0, 225.0)","(4.8, 6.2, 6.116666666666667)","(12.0, 29.0, 29.166666666666668)"
07-01-2023 09:48:26.143257,"(3.4, 4.7, 4.5476190476190474)","(4.6, 5.5, 5.333333333333333)","(3.9, 4.0, 4.336170212765958)","(5.0, 7.0, 6.688888888888889)","(91.0, 350.0, 225.0)","(4.8, 6.2, 6.109090909090909)","(14.0, 30.0, 28.333333333333332)"
07-01-2023 09:48:27.396903,"(3.4, 4.8, 4.791082802547771)","(4.6, 5.5, 5.333333333333333)","(3.9, 4.5, 4.2375)","(5.0, 7.0, 6.609302325581395)","(91.0, 350.0, 253.33333333333334)","(4.8, 6.2, 6.109090909090909)","(14.0, 29.0, 28.0)"
07-01-2023 09:48:28.623948,"(3.4, 4.8, 4.784558823529411)","(4.6, 5.5, 5.333333333333333)","(3.9, 4.5, 4.2375)","(5.0, 7.0, 6.609302325581395)","(91.0, 360.0, 253.33333333333334)","(4.8, 6.2, 6.109090909090909)","(14.0, 29.0, 26.333333333333332)"
07-01-2023 09:48:29.826864,"(3.4, 4.8, 4.784558823529411)","(4.6, 5.5, 5.333333333333333)","(3.9, 4.5, 4.275)","(5.0, 7.0, 6.609302325581395)","(91.0, 360.0, 253.33333333333334)","(4.8, 6.2, 6.109090909090909)","(14.0, 29.0, 26.217391304347828)"
07-01-2023 09:48:30.991908,"(3.4, 4.8, 4.775581395348837)","(4.6, 5.5, 5.333333333333333)","(3.9, 4.5, 4.250943396226416)","(5.0, 7.0, 6.641379310344827)","(91.0, 360.0, 253.33333333333334)","(4.8, 6.2, 6.075)","(14.0, 29.0, 26.05263157894737)"
07-01-2023 09:48:32.171548,"(3.4, 4.8, 4.775581395348837)","(4.6, 5.5, 5.333333333333333)","(3.9, 4.5, 4.273584905660377)","(5.0, 7.0, 6.504761904761905)","(91.0, 360.0, 253.33333333333334)","(4.8, 6.2, 6.109090909090909)","(14.0, 29.0, 25.0)"
07-01-2023 09:48:33.334192,"(3.4, 4.8, 4.775581395348837)","(4.6, 5.5, 5.333333333333333)","(3.9, 4.5, 4.273584905660377)","(5.0, 7.0, 6.504761904761905)","(91.0, 360.0, 253.33333333333334)","(4.8, 6.2, 6.109090909090909)","(14.0, 29.0, 24.88235294117647)"
07-01-2023 09:48:34.620362,"(3.4, 4.8, 4.775581395348837)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.5, 4.273584905660377)","(5.0, 7.0, 6.33)","(101.0, 360.0, 260.0)","(5.0, 6.2, 6.109090909090909)","(14.0, 29.0, 24.52173913043478)"
07-01-2023 09:48:35.777970,"(3.5, 4.8, 4.775581395348837)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.5, 4.273584905660377)","(5.0, 6.4, 6.36923076923077)","(101.0, 360.0, 260.0)","(5.0, 6.2, 6.109090909090909)","(14.0, 28.0, 25.81818181818182)"
07-01-2023 09:48:36.966599,"(3.5, 4.8, 4.663043478260869)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.5, 4.2894736842105265)","(5.0, 6.4, 5.921186440677967)","(101.0, 360.0, 260.0)","(5.0, 6.2, 6.109090909090909)","(14.0, 28.0, 25.875)"
07-01-2023 09:48:38.151373,"(3.5, 4.8, 4.596774193548387)","(4.6, 5.5, 5.333333333333333)","(3.8, 4.5, 4.303636363636364)","(5.0, 6.0, 5.949206349206349)","(101.0, 360.0, 260.0)","(5.0, 6.2, 6.128571428571429)","(14.0, 29.0, 26.058823529411764)"
07-01-2023 09:48:39.349604,"(3.5, 4.7, 4.681818181818182)","(4.6, 5.5, 5.347368421052631)","(3.8, 4.5, 4.332558139534884)","(5.0, 6.0, 5.958139534883721)","(101.0, 360.0, 260.0)","(5.0, 6.2, 6.128571428571429)","(14.0, 29.0, 26.57142857142857)"
07-01-2023 09:48:40.553347,"(3.5, 4.7, 4.681818181818182)","(4.6, 5.6, 5.405882352941176)","(3.8, 4.5, 4.346808510638298)","(5.0, 6.0, 6.1)","(101.0, 360.0, 260.0)","(5.0, 6.2, 6.128571428571429)","(14.0, 30.0, 27.75)"
07-01-2023 09:48:41.690933,"(3.5, 4.7, 4.625)","(4.6, 5.6, 5.405882352941176)","(3.8, 4.5, 4.353061224489796)","(5.0, 6.4, 6.3500000000000005)","(101.0, 360.0, 233.33333333333334)","(5.0, 6.2, 6.128571428571429)","(14.0, 29.0, 25.5)"
07-01-2023 09:48:42.949562,"(3.5, 4.7, 4.6)","(4.6, 5.6, 5.364285714285714)","(3.8, 4.5, 4.357777777777778)","(5.0, 6.4, 6.278787878787879)","(101.0, 350.0, 233.33333333333334)","(5.0, 6.2, 6.128571428571429)","(14.0, 28.0, 25.5)"
07-01-2023 09:48:44.228754,"(3.5, 4.8, 4.623529411764705)","(4.6, 5.6, 5.364285714285714)","(3.8, 4.5, 4.357777777777778)","(5.0, 6.6, 6.278787878787879)","(101.0, 350.0, 233.33333333333334)","(5.0, 6.2, 5.925)","(14.0, 28.0, 25.142857142857142)"
07-01-2023 09:48:45.405900,"(3.5, 4.8, 4.613513513513514)","(4.6, 5.6, 5.364285714285714)","(3.8, 4.5, 4.378787878787879)","(5.0, 6.6, 6.278787878787879)","(101.0, 350.0, 255.0)","(5.0, 6.0, 5.935135135135135)","(14.0, 28.0, 25.272727272727273)"
07-01-2023 09:48:46.918353,"(3.5, 4.8, 4.850847457627118)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.322222222222222)","(5.5, 6.6, 6.278787878787879)","(101.0, 340.0, 255.0)","(5.0, 6.0, 5.933333333333334)","(15.0, 28.0, 25.272727272727273)"
07-01-2023 09:48:48.267208,"(3.5, 4.9, 4.850847457627118)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.308)","(5.5, 6.6, 6.289655172413793)","(101.0, 340.0, 260.0)","(5.0, 6.0, 5.933333333333334)","(15.0, 28.0, 25.272727272727273)"
07-01-2023 09:48:49.516694,"(3.5, 4.9, 4.73)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.308)","(5.5, 6.6, 6.289655172413793)","(101.0, 340.0, 233.33333333333334)","(5.0, 6.0, 5.768852459016394)","(15.0, 28.0, 25.391304347826086)"
07-01-2023 09:48:50.783107,"(3.5, 4.9, 4.73)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.315384615384615)","(5.5, 6.6, 6.296296296296297)","(101.0, 340.0, 233.33333333333334)","(5.0, 5.9, 5.7444444444444445)","(15.0, 28.0, 25.391304347826086)"
07-01-2023 09:48:51.902608,"(3.5, 4.9, 4.727906976744186)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.29)","(5.5, 6.6, 6.296296296296297)","(101.0, 340.0, 233.33333333333334)","(5.0, 5.9, 5.670909090909091)","(15.0, 28.0, 25.391304347826086)"
07-01-2023 09:48:53.071036,"(3.5, 4.9, 4.735555555555556)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.2679245283018865)","(5.5, 6.6, 6.296296296296297)","(101.0, 340.0, 233.33333333333334)","(5.0, 5.9, 5.670909090909091)","(15.0, 28.0, 25.391304347826086)"
07-01-2023 09:48:54.247501,"(3.5, 4.9, 4.7629629629629635)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.24375)","(5.5, 6.6, 6.251063829787234)","(101.0, 340.0, 233.33333333333334)","(5.0, 5.9, 5.628260869565217)","(15.0, 28.0, 25.0)"
07-01-2023 09:48:55.325365,"(3.5, 4.9, 4.7629629629629635)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.24375)","(5.5, 6.6, 6.288)","(101.0, 340.0, 233.33333333333334)","(5.0, 5.7, 5.578571428571428)","(15.0, 28.0, 25.0)"
07-01-2023 09:48:56.538602,"(3.5, 4.9, 4.7629629629629635)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.265217391304348)","(5.5, 6.6, 6.288)","(101.0, 340.0, 233.33333333333334)","(5.0, 5.7, 5.578571428571428)","(15.0, 28.0, 25.0)"
07-01-2023 09:48:57.669429,"(3.5, 4.9, 4.7629629629629635)","(4.6, 5.6, 5.364285714285714)","(3.9, 4.5, 4.265217391304348)","(5.5, 6.6, 6.288)","(101.0, 340.0, 240.0)","(5.0, 5.7, 5.578571428571428)","(15.0, 28.0, 25.1875)"
07-01-2023 09:48:58.894071,"(3.5, 4.9, 4.7629629629629635)","(4.6, 5.6, 5.405882352941176)","(3.9, 4.5, 4.342105263157895)","(5.5, 6.6, 6.288)","(101.0, 340.0, 240.0)","(5.0, 5.7, 5.578571428571428)","(15.0, 28.0, 25.1875)"
07-01-2023 09:49:00.026713,"(3.5, 4.9, 4.7629629629629635)","(4.6, 5.6, 5.405882352941176)","(3.9, 4.5, 4.342105263157895)","(5.5, 6.6, 6.288)","(101.0, 340.0, 240.0)","(5.0, 5.7, 5.478260869565218)","(15.0, 28.0, 25.75)"
07-01-2023 09:49:01.098661,"(3.5, 4.9, 4.7629629629629635)","(4.6, 5.6, 5.405882352941176)","(3.9, 4.5, 4.325581395348837)","(5.5, 6.6, 6.32258064516129)","(101.0, 340.0, 216.66666666666666)","(5.0, 5.7, 5.496774193548387)","(15.0, 28.0, 25.333333333333332)"
07-01-2023 09:49:02.316413,"(3.5, 4.9, 4.8023255813953485)","(4.6, 5.6, 5.4575)","(3.9, 4.5, 4.34375)","(5.5, 6.6, 6.32258064516129)","(101.0, 350.0, 200.0)","(5.0, 5.7, 5.496774193548387)","(15.0, 28.0, 26.285714285714285)"
07-01-2023 09:49:03.483244,"(3.5, 4.9, 4.8023255813953485)","(4.6, 5.6, 5.4575)","(3.9, 4.5, 4.341269841269841)","(5.5, 6.6, 6.32258064516129)","(101.0, 350.0, 200.0)","(5.0, 5.7, 5.466666666666667)","(15.0, 28.0, 26.285714285714285)"
07-01-2023 09:49:04.567157,"(3.5, 4.9, 4.8023255813953485)","(4.6, 5.6, 5.4609756097560975)","(3.9, 4.5, 4.34406779661017)","(5.5, 6.6, 6.32258064516129)","(101.0, 350.0, 200.0)","(5.0, 5.5, 5.4523809523809526)","(15.0, 28.0, 24.8)"
07-01-2023 09:49:05.673642,"(3.5, 4.9, 4.755172413793104)","(4.6, 5.6, 5.42)","(3.9, 4.5, 4.352)","(5.5, 6.6, 6.136363636363637)","(101.0, 350.0, 200.0)","(5.0, 5.5, 5.466666666666667)","(15.0, 28.0, 26.285714285714285)"
07-01-2023 09:49:06.768362,"(3.5, 4.9, 4.808333333333334)","(4.6, 5.6, 5.461538461538462)","(3.9, 4.5, 4.362962962962963)","(5.5, 6.2, 6.036363636363637)","(101.0, 350.0, 200.0)","(5.0, 5.6, 5.449999999999999)","(15.0, 28.0, 26.285714285714285)"
07-01-2023 09:49:07.888210,"(3.5, 4.9, 4.770588235294118)","(4.6, 5.6, 5.512195121951219)","(3.9, 4.5, 4.362962962962963)","(5.5, 6.2, 6.066666666666667)","(101.0, 350.0, 200.0)","(5.0, 5.6, 5.449999999999999)","(15.0, 28.0, 26.0)"
07-01-2023 09:49:09.113707,"(3.5, 4.9, 4.770588235294118)","(4.6, 5.6, 5.512195121951219)","(3.9, 4.5, 4.362962962962963)","(5.5, 6.2, 6.0680000000000005)","(101.0, 350.0, 200.0)","(5.0, 5.6, 5.449999999999999)","(15.0, 28.0, 26.90909090909091)"
07-01-2023 09:49:10.201356,"(3.5, 4.9, 4.770588235294118)","(4.6, 5.6, 5.512195121951219)","(3.9, 4.5, 4.362962962962963)","(5.5, 6.2, 6.0680000000000005)","(101.0, 350.0, 200.0)","(5.0, 5.6, 5.310828025477707)","(15.0, 28.0, 26.90909090909091)"
07-01-2023 09:49:11.367046,"(3.5, 4.9, 4.770588235294118)","(4.6, 5.7, 5.683333333333334)","(3.9, 4.5, 4.362962962962963)","(5.5, 6.2, 6.027272727272727)","(101.0, 350.0, 208.33333333333334)","(4.8, 5.4, 5.31358024691358)","(15.0, 28.0, 26.0)"
07-01-2023 09:49:12.494342,"(3.6, 4.9, 4.770588235294118)","(4.6, 5.7, 5.683333333333334)","(3.9, 4.5, 4.402702702702703)","(5.5, 6.2, 6.01)","(101.0, 350.0, 227.5)","(4.8, 5.4, 5.314666666666667)","(15.0, 28.0, 26.90909090909091)"
07-01-2023 09:49:13.684767,"(3.6, 4.7, 4.694444444444445)","(4.6, 5.7, 5.648571428571429)","(3.9, 4.5, 4.402564102564103)","(5.5, 6.2, 6.293103448275862)","(101.0, 370.0, 201.11111111111111)","(4.8, 5.4, 5.3)","(15.0, 28.0, 27.25)"
07-01-2023 09:49:14.890399,"(3.6, 4.8, 4.780952380952381)","(4.6, 5.9, 5.86923076923077)","(3.9, 4.5, 4.46)","(5.5, 6.8, 6.478048780487805)","(101.0, 370.0, 201.11111111111111)","(4.8, 5.4, 5.243661971830986)","(15.0, 28.0, 26.76923076923077)"
07-01-2023 09:49:16.063316,"(3.6, 4.8, 4.780952380952381)","(4.6, 5.9, 5.86923076923077)","(3.9, 4.5, 4.4)","(5.5, 6.8, 6.492307692307692)","(101.0, 370.0, 201.11111111111111)","(4.8, 5.4, 5.337777777777778)","(15.0, 28.0, 22.166666666666668)"
07-01-2023 09:49:17.257357,"(3.6, 4.8, 4.645945945945946)","(4.6, 5.9, 5.647368421052632)","(3.9, 4.5, 4.4904761904761905)","(5.5, 6.8, 6.566666666666666)","(101.0, 370.0, 201.11111111111111)","(4.8, 5.4, 5.337777777777778)","(15.0, 23.0, 22.12)"
07-01-2023 09:49:18.422017,"(3.6, 4.8, 4.684615384615385)","(4.6, 5.8, 5.571428571428571)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.566666666666666)","(101.0, 370.0, 227.5)","(4.8, 5.4, 5.337777777777778)","(15.0, 23.0, 22.12)"
07-01-2023 09:49:19.549306,"(3.6, 4.8, 4.684615384615385)","(4.6, 5.8, 5.571428571428571)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.5702127659574465)","(101.0, 370.0, 227.5)","(4.8, 5.4, 5.338095238095238)","(15.0, 23.0, 22.12)"
07-01-2023 09:49:20.754201,"(3.6, 4.8, 4.637142857142857)","(4.6, 5.8, 5.609090909090909)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.5702127659574465)","(101.0, 370.0, 197.27272727272728)","(4.8, 5.4, 5.280851063829788)","(15.0, 23.0, 22.2)"
07-01-2023 09:49:21.909590,"(3.6, 4.8, 4.637142857142857)","(4.6, 5.8, 5.609090909090909)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.5702127659574465)","(101.0, 370.0, 197.27272727272728)","(4.8, 5.4, 5.280851063829788)","(15.0, 23.0, 22.11764705882353)"
07-01-2023 09:49:22.915593,"(3.6, 4.8, 4.645945945945946)","(4.6, 5.8, 5.609090909090909)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.5702127659574465)","(101.0, 370.0, 160.76923076923077)","(4.8, 5.4, 5.280851063829788)","(15.0, 23.0, 22.11764705882353)"
07-01-2023 09:49:24.068112,"(3.6, 4.8, 4.645945945945946)","(4.8, 5.8, 5.623076923076923)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.5702127659574465)","(101.0, 170.0, 135.71428571428572)","(4.8, 5.4, 5.283333333333333)","(15.0, 23.0, 22.11764705882353)"
07-01-2023 09:49:25.210249,"(3.6, 4.8, 4.717391304347826)","(4.8, 5.8, 5.623076923076923)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.5702127659574465)","(101.0, 170.0, 147.77777777777777)","(4.8, 5.4, 5.283333333333333)","(15.0, 23.0, 22.666666666666668)"
07-01-2023 09:49:26.346712,"(3.6, 4.8, 4.717391304347826)","(4.8, 5.8, 5.623076923076923)","(3.9, 4.5, 4.489473684210527)","(5.5, 6.8, 6.5702127659574465)","(101.0, 170.0, 150.0)","(4.8, 5.4, 5.283333333333333)","(15.0, 23.0, 22.333333333333332)"
07-01-2023 09:49:27.416458,"(3.6, 4.8, 4.717391304347826)","(4.8, 5.9, 5.706451612903226)","(3.9, 4.5, 4.494285714285715)","(5.5, 6.8, 6.5702127659574465)","(101.0, 170.0, 152.22222222222223)","(4.8, 5.4, 5.283333333333333)","(15.0, 23.0, 22.666666666666668)"
07-01-2023 09:49:28.556758,"(3.6, 4.8, 4.677777777777778)","(4.8, 5.9, 5.629032258064516)","(3.9, 4.6, 4.405405405405406)","(5.5, 6.8, 6.458823529411765)","(101.0, 170.0, 152.22222222222223)","(4.8, 5.4, 5.283333333333333)","(15.0, 23.0, 22.333333333333332)"
07-01-2023 09:49:29.764727,"(3.6, 4.8, 4.6968749999999995)","(4.8, 5.9, 5.629032258064516)","(3.9, 4.6, 4.405633802816902)","(5.5, 6.8, 6.477777777777778)","(101.0, 170.0, 152.22222222222223)","(4.8, 5.4, 5.280851063829788)","(15.0, 23.0, 22.333333333333332)"
07-01-2023 09:49:30.902693,"(3.6, 4.8, 4.6968749999999995)","(4.8, 5.9, 5.7125)","(3.9, 4.6, 4.448484848484848)","(5.5, 6.8, 6.547826086956522)","(101.0, 170.0, 152.22222222222223)","(4.8, 5.4, 5.2106382978723405)","(15.0, 23.0, 22.5)"
07-01-2023 09:49:31.907846,"(3.6, 4.8, 4.647368421052631)","(4.8, 5.9, 5.7125)","(3.9, 4.6, 4.448484848484848)","(5.5, 6.8, 6.547826086956522)","(101.0, 170.0, 152.22222222222223)","(4.8, 5.3, 5.197560975609756)","(15.0, 23.0, 22.636363636363637)"
07-01-2023 09:49:33.069005,"(3.5, 4.8, 4.666666666666667)","(4.8, 5.9, 5.7125)","(3.9, 4.6, 4.430000000000001)","(5.5, 6.8, 6.525925925925926)","(101.0, 170.0, 152.22222222222223)","(4.6, 5.3, 5.219230769230769)","(14.0, 23.0, 22.875)"
07-01-2023 09:49:34.249379,"(3.5, 4.7, 4.685964912280702)","(4.8, 5.9, 5.7125)","(3.9, 4.6, 4.446846846846847)","(5.5, 6.8, 6.533333333333333)","(101.0, 170.0, 152.22222222222223)","(4.6, 5.3, 5.197560975609756)","(14.0, 23.0, 22.857142857142858)"
07-01-2023 09:49:35.370693,"(3.5, 4.7, 4.692982456140351)","(4.8, 5.9, 5.7064516129032254)","(3.9, 4.6, 4.467826086956522)","(5.5, 6.8, 6.6080000000000005)","(101.0, 170.0, 152.22222222222223)","(4.6, 5.3, 5.175)","(14.0, 23.0, 22.2)"
07-01-2023 09:49:36.508365,"(3.5, 4.6, 4.589795918367346)","(4.8, 5.9, 5.777777777777778)","(3.9, 4.6, 4.464462809917356)","(5.5, 6.8, 6.6080000000000005)","(101.0, 170.0, 152.22222222222223)","(4.6, 5.2, 5.1702702702702705)","(14.0, 23.0, 22.333333333333332)"
07-01-2023 09:49:37.641311,"(3.5, 4.6, 4.589795918367346)","(4.8, 5.9, 5.754838709677419)","(3.9, 4.6, 4.465217391304348)","(5.5, 6.8, 6.618867924528302)","(101.0, 170.0, 152.22222222222223)","(4.6, 5.2, 5.1702702702702705)","(14.0, 23.0, 23.886363636363637)"
07-01-2023 09:49:38.723205,"(3.5, 4.6, 4.590566037735849)","(4.8, 5.9, 5.767647058823529)","(3.9, 4.6, 4.465217391304348)","(5.5, 6.8, 6.618867924528302)","(101.0, 170.0, 152.22222222222223)","(4.6, 5.2, 5.185294117647059)","(14.0, 24.0, 23.88888888888889)"
07-01-2023 09:49:39.927796,"(3.5, 4.6, 4.590566037735849)","(4.8, 5.9, 5.767647058823529)","(3.9, 4.6, 4.458064516129032)","(5.5, 6.8, 6.618867924528302)","(101.0, 170.0, 152.22222222222223)","(4.6, 5.2, 5.185294117647059)","(14.0, 24.0, 23.930232558139537)"
07-01-2023 09:49:41.090528,"(3.5, 4.6, 4.590566037735849)","(4.8, 5.9, 5.767647058823529)","(3.9, 4.6, 4.458503401360544)","(5.5, 6.8, 6.7)","(101.0, 170.0, 148.57142857142858)","(4.6, 5.2, 5.20625)","(14.0, 24.0, 23.893617021276597)"
07-01-2023 09:49:42.191024,"(3.5, 4.5, 4.445132743362832)","(4.8, 5.9, 5.802173913043478)","(3.9, 4.6, 4.441221374045802)","(5.5, 6.8, 6.7622641509433965)","(101.0, 170.0, 145.0)","(4.6, 5.3, 5.281818181818181)","(14.0, 24.0, 23.94)"
07-01-2023 09:49:43.281278,"(3.5, 4.5, 4.427472527472528)","(4.8, 5.9, 5.744827586206896)","(3.9, 4.6, 4.423728813559323)","(5.5, 7.0, 6.7673469387755105)","(101.0, 170.0, 148.57142857142858)","(4.6, 5.3, 5.198360655737705)","(14.0, 24.0, 23.94)"
07-01-2023 09:49:44.380467,"(3.5, 4.8, 4.665546218487395)","(4.8, 5.9, 5.75)","(3.9, 4.6, 4.423728813559323)","(5.5, 7.0, 6.7673469387755105)","(101.0, 170.0, 148.57142857142858)","(4.6, 5.4, 5.196610169491525)","(14.0, 24.0, 23.94)"
07-01-2023 09:49:45.539085,"(3.5, 4.7, 4.667391304347826)","(4.8, 5.9, 5.697058823529412)","(3.9, 4.6, 4.426)","(5.5, 7.0, 6.85)","(101.0, 170.0, 148.57142857142858)","(4.6, 5.4, 5.215)","(14.0, 24.0, 23.959183673469386)"
07-01-2023 09:49:46.686597,"(3.5, 4.7, 4.658947368421053)","(4.8, 5.9, 5.697058823529412)","(3.9, 4.6, 4.426)","(5.5, 7.0, 6.8)","(101.0, 170.0, 147.5)","(4.6, 5.4, 5.217142857142857)","(14.0, 24.0, 23.959183673469386)"
