,Blue Bloodz,Sabotage,Shesfeelinspecial,Reds Star Deal,Charlie My Boy,Mister Galvinator,Certainlycallitin,Heavenly Sea
11-01-2023 19:50:35.916006,"(1.3, 1.5, 1.48)","(10.0, 17.5, 17.6)","(41.0, 200.0, 137.5)","(4.0, 5.7, 5.623076923076923)","(101.0, 250.0, 190.0)","(12.0, 17.0, 16.321428571428573)","(51.0, 110.0, 85.0)","(71.0, 100.0, 91.42857142857143)"
11-01-2023 19:50:37.140152,"(1.3, 1.48, 1.4786842105263158)","(10.0, 18.0, 17.714285714285715)","(41.0, 220.0, 160.0)","(4.0, 5.7, 5.654545454545454)","(101.0, 240.0, 195.71428571428572)","(12.0, 17.0, 16.321428571428573)","(51.0, 110.0, 85.0)","(71.0, 100.0, 91.42857142857143)"
11-01-2023 19:50:38.325109,"(1.3, 1.48, 1.4794871794871796)","(10.0, 18.0, 17.714285714285715)","(41.0, 210.0, 160.0)","(4.0, 5.7, 5.654545454545454)","(101.0, 230.0, 210.0)","(12.0, 17.0, 16.321428571428573)","(51.0, 110.0, 85.0)","(71.0, 100.0, 91.42857142857143)"
11-01-2023 19:50:39.479335,"(1.3, 1.48, 1.479142857142857)","(10.0, 18.0, 17.818181818181817)","(41.0, 210.0, 137.5)","(4.0, 5.7, 5.72)","(101.0, 240.0, 222.0)","(12.0, 17.0, 16.36)","(51.0, 110.0, 87.5)","(71.0, 100.0, 94.0)"
11-01-2023 19:50:40.644873,"(1.3, 1.46, 1.4595714285714285)","(10.0, 18.0, 18.152173913043477)","(41.0, 220.0, 143.33333333333334)","(4.0, 5.8, 5.818918918918919)","(101.0, 240.0, 213.0)","(12.0, 17.0, 16.34090909090909)","(51.0, 110.0, 115.0)","(71.0, 100.0, 94.0)"
11-01-2023 19:50:41.987822,"(1.3, 1.46, 1.4509161793372318)","(10.0, 18.5, 18.289473684210527)","(41.0, 210.0, 155.0)","(4.0, 5.9, 5.8)","(101.0, 240.0, 220.0)","(12.0, 17.5, 16.313953488372093)","(51.0, 150.0, 91.42857142857143)","(71.0, 100.0, 94.0)"
11-01-2023 19:50:43.265157,"(1.3, 1.46, 1.4501685393258426)","(10.0, 18.5, 18.3125)","(41.0, 200.0, 155.0)","(4.0, 5.9, 5.9363636363636365)","(101.0, 230.0, 220.0)","(12.0, 17.5, 16.8125)","(51.0, 160.0, 140.0)","(71.0, 100.0, 94.0)"
11-01-2023 19:50:44.480663,"(1.3, 1.46, 1.4403370786516854)","(11.0, 18.5, 18.3125)","(51.0, 200.0, 150.0)","(4.2, 6.0, 5.965957446808511)","(101.0, 240.0, 220.0)","(12.0, 17.5, 16.8125)","(51.0, 150.0, 140.0)","(71.0, 100.0, 94.0)"
11-01-2023 19:50:45.706660,"(1.3, 1.46, 1.4365737051792828)","(11.0, 18.5, 18.428571428571427)","(51.0, 190.0, 150.0)","(4.2, 6.0, 5.965957446808511)","(101.0, 230.0, 204.44444444444446)","(12.0, 17.5, 16.8125)","(51.0, 150.0, 133.75)","(71.0, 100.0, 94.0)"
11-01-2023 19:50:46.978928,"(1.3, 1.46, 1.4415962441314554)","(11.0, 18.5, 18.428571428571427)","(51.0, 200.0, 155.0)","(4.2, 6.0, 5.956756756756756)","(101.0, 220.0, 204.44444444444446)","(12.0, 17.5, 17.194444444444443)","(51.0, 150.0, 120.0)","(71.0, 100.0, 94.0)"
11-01-2023 19:50:48.186483,"(1.3, 1.46, 1.4415962441314554)","(11.0, 18.5, 18.428571428571427)","(51.0, 200.0, 155.0)","(4.2, 6.0, 5.956756756756756)","(101.0, 220.0, 206.0)","(12.0, 17.5, 17.194444444444443)","(51.0, 150.0, 140.0)","(71.0, 100.0, 96.25)"
11-01-2023 19:50:49.347309,"(1.3, 1.45, 1.4408629441624365)","(11.0, 18.5, 18.46875)","(51.0, 200.0, 155.0)","(4.2, 6.0, 5.9)","(101.0, 220.0, 206.0)","(12.0, 17.5, 17.194444444444443)","(51.0, 150.0, 140.0)","(71.0, 100.0, 96.25)"
11-01-2023 19:50:50.477220,"(1.3, 1.45, 1.4408717948717948)","(11.0, 18.5, 18.477272727272727)","(51.0, 200.0, 180.0)","(4.2, 6.0, 5.9)","(101.0, 220.0, 206.0)","(12.0, 17.5, 17.194444444444443)","(51.0, 150.0, 140.0)","(71.0, 100.0, 96.25)"
11-01-2023 19:50:51.679163,"(1.3, 1.45, 1.4409714285714286)","(11.0, 18.5, 18.678571428571427)","(51.0, 200.0, 185.71428571428572)","(4.2, 6.0, 6.0636363636363635)","(101.0, 220.0, 206.0)","(12.0, 17.5, 17.833333333333332)","(51.0, 150.0, 141.42857142857144)","(71.0, 100.0, 96.25)"
11-01-2023 19:50:52.879015,"(1.3, 1.43, 1.4216047548291233)","(11.0, 19.0, 18.727272727272727)","(51.0, 220.0, 200.0)","(4.2, 6.2, 6.069565217391305)","(101.0, 220.0, 206.0)","(12.0, 18.0, 17.85)","(51.0, 150.0, 132.85714285714286)","(71.0, 100.0, 95.71428571428572)"
11-01-2023 19:50:54.091021,"(1.3, 1.43, 1.421579731743666)","(11.0, 19.0, 18.75)","(51.0, 160.0, 154.0)","(4.2, 6.2, 6.069565217391305)","(101.0, 220.0, 206.0)","(12.0, 18.0, 18.89622641509434)","(51.0, 150.0, 130.0)","(71.0, 110.0, 103.75)"
11-01-2023 19:50:55.292016,"(1.3, 1.43, 1.4226565464895635)","(11.0, 20.0, 19.666666666666668)","(51.0, 210.0, 144.0)","(4.2, 6.2, 5.914285714285715)","(101.0, 220.0, 211.25)","(12.0, 19.0, 18.89622641509434)","(51.0, 150.0, 187.77777777777777)","(71.0, 110.0, 97.5)"
11-01-2023 19:50:56.491761,"(1.3, 1.42, 1.4110151187904967)","(11.0, 20.0, 19.6)","(51.0, 200.0, 125.0)","(4.2, 6.2, 6.046153846153846)","(101.0, 220.0, 186.0)","(12.0, 19.0, 18.833333333333332)","(51.0, 200.0, 173.75)","(71.0, 110.0, 97.5)"
11-01-2023 19:50:57.666879,"(1.28, 1.42, 1.4102747909199522)","(11.0, 20.0, 19.7)","(51.0, 180.0, 153.33333333333334)","(4.2, 6.2, 6.133333333333333)","(101.0, 210.0, 190.0)","(12.0, 19.0, 19.357142857142858)","(51.0, 200.0, 113.75)","(71.0, 110.0, 102.5)"
11-01-2023 19:50:58.810670,"(1.28, 1.41, 1.4087434554973821)","(11.0, 21.0, 20.454545454545453)","(51.0, 180.0, 140.0)","(4.2, 6.6, 6.133333333333333)","(101.0, 250.0, 190.0)","(12.0, 20.0, 20.653846153846153)","(51.0, 210.0, 125.0)","(71.0, 120.0, 121.81818181818181)"
11-01-2023 19:50:59.986302,"(1.28, 1.39, 1.3893877551020408)","(12.0, 20.0, 19.857142857142858)","(51.0, 170.0, 155.0)","(4.2, 6.6, 6.247058823529412)","(101.0, 250.0, 172.22222222222223)","(12.0, 21.0, 20.125)","(61.0, 200.0, 125.0)","(61.0, 130.0, 118.75)"
11-01-2023 19:51:01.139007,"(1.28, 1.4, 1.3985106382978723)","(12.0, 21.0, 19.96153846153846)","(51.0, 170.0, 155.0)","(4.2, 6.6, 6.314285714285714)","(101.0, 250.0, 180.0)","(12.0, 21.0, 20.181818181818183)","(61.0, 200.0, 133.33333333333334)","(61.0, 130.0, 116.15384615384616)"
11-01-2023 19:51:02.339993,"(1.28, 1.4, 1.3978125)","(12.0, 21.0, 20.15625)","(51.0, 170.0, 155.0)","(4.2, 6.6, 6.264516129032258)","(101.0, 250.0, 191.25)","(12.0, 21.0, 20.25)","(61.0, 200.0, 140.0)","(61.0, 130.0, 117.14285714285714)"
11-01-2023 19:51:03.613654,"(1.28, 1.43, 1.422258064516129)","(12.0, 21.0, 19.6)","(51.0, 170.0, 150.0)","(4.2, 6.6, 6.172727272727273)","(101.0, 260.0, 212.5)","(12.0, 21.0, 19.90909090909091)","(61.0, 220.0, 133.33333333333334)","(61.0, 130.0, 110.0)"
11-01-2023 19:51:04.838959,"(1.28, 1.43, 1.413076923076923)","(12.0, 21.0, 19.6)","(51.0, 160.0, 141.66666666666669)","(4.2, 6.4, 6.172727272727273)","(101.0, 250.0, 225.0)","(12.0, 21.0, 20.0)","(61.0, 210.0, 123.75)","(61.0, 120.0, 122.5)"
11-01-2023 19:51:06.044817,"(1.28, 1.43, 1.417605633802817)","(12.0, 21.0, 19.6)","(51.0, 150.0, 141.66666666666669)","(4.2, 6.4, 6.172727272727273)","(101.0, 250.0, 240.0)","(12.0, 21.0, 20.166666666666668)","(61.0, 210.0, 123.75)","(61.0, 130.0, 112.0)"
11-01-2023 19:51:07.184744,"(1.28, 1.43, 1.4201123595505618)","(12.0, 21.0, 19.6)","(51.0, 150.0, 141.66666666666669)","(4.2, 6.4, 6.340476190476191)","(101.0, 250.0, 224.70588235294116)","(12.0, 21.0, 20.166666666666668)","(61.0, 210.0, 123.75)","(61.0, 130.0, 106.0)"
11-01-2023 19:51:08.245701,"(1.28, 1.43, 1.4247305389221556)","(12.0, 21.0, 19.571428571428573)","(51.0, 150.0, 131.25)","(4.2, 6.4, 6.340476190476191)","(101.0, 260.0, 240.0)","(12.0, 21.0, 20.166666666666668)","(61.0, 210.0, 123.75)","(61.0, 120.0, 106.0)"
11-01-2023 19:51:09.420823,"(1.28, 1.44, 1.4229782608695651)","(12.0, 21.0, 19.571428571428573)","(51.0, 150.0, 159.0909090909091)","(4.2, 6.4, 5.978169014084507)","(101.0, 250.0, 240.0)","(12.0, 21.0, 19.76923076923077)","(61.0, 210.0, 123.75)","(61.0, 120.0, 118.75)"
11-01-2023 19:51:10.547650,"(1.28, 1.43, 1.4232441471571906)","(12.0, 19.5, 19.071428571428573)","(51.0, 230.0, 165.0)","(4.2, 6.2, 6.1466666666666665)","(101.0, 250.0, 217.14285714285714)","(12.0, 21.0, 19.545454545454547)","(61.0, 210.0, 123.75)","(61.0, 130.0, 104.28571428571428)"
11-01-2023 19:51:11.927220,"(1.28, 1.43, 1.4233333333333333)","(12.0, 19.5, 19.071428571428573)","(51.0, 220.0, 165.0)","(4.2, 6.0, 5.952941176470588)","(101.0, 260.0, 240.0)","(12.0, 21.0, 19.5)","(61.0, 210.0, 135.0)","(61.0, 130.0, 104.28571428571428)"
11-01-2023 19:51:13.422666,"(1.28, 1.42, 1.4150344827586205)","(12.0, 19.5, 19.071428571428573)","(51.0, 220.0, 165.0)","(4.4, 6.0, 5.952941176470588)","(101.0, 250.0, 240.0)","(13.0, 20.0, 21.0)","(51.0, 210.0, 123.75)","(61.0, 130.0, 104.28571428571428)"
11-01-2023 19:51:14.722106,"(1.28, 1.43, 1.4252941176470588)","(12.0, 19.5, 18.5625)","(61.0, 220.0, 165.0)","(4.4, 6.2, 5.931736526946108)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.666666666666668)","(51.0, 210.0, 158.33333333333334)","(61.0, 130.0, 106.0)"
11-01-2023 19:51:15.972026,"(1.28, 1.43, 1.4254696132596685)","(12.0, 19.5, 18.5625)","(61.0, 220.0, 183.33333333333331)","(4.4, 6.2, 5.935433070866142)","(101.0, 250.0, 237.5)","(13.0, 22.0, 21.666666666666668)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 106.0)"
11-01-2023 19:51:17.202344,"(1.28, 1.43, 1.4257303370786516)","(12.0, 19.5, 18.5625)","(61.0, 330.0, 250.0)","(4.4, 6.2, 5.996666666666667)","(101.0, 250.0, 237.5)","(13.0, 22.0, 21.545454545454547)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 106.0)"
11-01-2023 19:51:18.555639,"(1.28, 1.42, 1.4182967032967033)","(12.0, 19.5, 18.5625)","(61.0, 320.0, 250.0)","(4.4, 6.0, 5.961267605633803)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.545454545454547)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 111.25)"
11-01-2023 19:51:19.924260,"(1.28, 1.43, 1.4265934065934065)","(12.0, 19.5, 18.5625)","(61.0, 320.0, 250.0)","(4.4, 6.2, 5.961267605633803)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.545454545454547)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 111.25)"
11-01-2023 19:51:21.222216,"(1.28, 1.42, 1.4160887096774193)","(12.0, 19.5, 18.5625)","(61.0, 320.0, 250.0)","(4.4, 6.2, 5.9714285714285715)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.6)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 111.25)"
11-01-2023 19:51:22.574733,"(1.28, 1.42, 1.4144247787610618)","(12.0, 19.5, 18.5625)","(61.0, 320.0, 250.0)","(4.4, 6.0, 5.9714285714285715)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.6)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 111.25)"
11-01-2023 19:51:23.926612,"(1.28, 1.43, 1.4231147540983606)","(12.0, 19.5, 18.666666666666668)","(61.0, 320.0, 250.0)","(4.4, 6.0, 5.9192307692307695)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.6)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 111.25)"
11-01-2023 19:51:25.213555,"(1.28, 1.43, 1.4231147540983606)","(12.0, 19.0, 18.666666666666668)","(61.0, 320.0, 194.0)","(4.4, 6.0, 5.9192307692307695)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.6)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 111.25)"
11-01-2023 19:51:26.366741,"(1.28, 1.43, 1.4231147540983606)","(12.0, 19.0, 18.666666666666668)","(61.0, 320.0, 210.0)","(4.4, 6.0, 5.92)","(101.0, 250.0, 237.5)","(13.0, 23.0, 21.6)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 111.25)"
11-01-2023 19:51:27.640514,"(1.28, 1.43, 1.4235185185185184)","(12.0, 19.0, 18.666666666666668)","(61.0, 310.0, 236.66666666666669)","(4.4, 6.0, 5.92)","(101.0, 250.0, 226.66666666666666)","(13.0, 23.0, 21.6)","(51.0, 190.0, 158.33333333333334)","(61.0, 120.0, 105.0)"
11-01-2023 19:51:28.862748,"(1.28, 1.43, 1.4220454545454544)","(12.0, 19.0, 18.666666666666668)","(61.0, 300.0, 236.66666666666669)","(4.4, 6.0, 5.92)","(101.0, 260.0, 226.66666666666666)","(13.0, 23.0, 21.6)","(51.0, 190.0, 142.5)","(61.0, 120.0, 105.0)"
11-01-2023 19:51:30.096614,"(1.28, 1.43, 1.4207339449541283)","(12.0, 19.0, 18.5)","(61.0, 300.0, 236.66666666666669)","(4.4, 6.0, 5.92)","(101.0, 260.0, 232.22222222222223)","(13.0, 23.0, 21.666666666666668)","(51.0, 190.0, 133.0)","(61.0, 120.0, 105.0)"
11-01-2023 19:51:31.268603,"(1.28, 1.43, 1.4207339449541283)","(12.0, 19.0, 18.5)","(61.0, 300.0, 200.0)","(4.4, 6.0, 5.994736842105263)","(101.0, 260.0, 232.22222222222223)","(13.0, 23.0, 21.666666666666668)","(51.0, 190.0, 133.0)","(61.0, 120.0, 105.0)"
11-01-2023 19:51:32.380140,"(1.28, 1.42, 1.4123041474654376)","(12.0, 19.0, 18.5)","(61.0, 290.0, 200.0)","(4.4, 6.0, 5.988356164383562)","(101.0, 260.0, 235.0)","(13.0, 23.0, 22.285714285714285)","(51.0, 190.0, 133.0)","(61.0, 120.0, 106.66666666666666)"
11-01-2023 19:51:33.556658,"(1.28, 1.4, 1.3902595419847328)","(12.0, 20.0, 19.0)","(61.0, 280.0, 195.0)","(4.4, 6.2, 6.0134453781512605)","(101.0, 260.0, 235.0)","(13.0, 24.0, 22.6)","(51.0, 190.0, 142.5)","(61.0, 120.0, 106.66666666666666)"
11-01-2023 19:51:34.687080,"(1.28, 1.4, 1.385041095890411)","(12.0, 19.5, 19.0)","(61.0, 280.0, 195.0)","(4.4, 6.2, 6.0325)","(101.0, 260.0, 235.0)","(13.0, 23.0, 22.6)","(51.0, 190.0, 142.5)","(61.0, 120.0, 106.66666666666666)"
11-01-2023 19:51:35.874214,"(1.28, 1.4, 1.3835542168674697)","(12.0, 19.5, 19.0)","(61.0, 280.0, 195.0)","(4.4, 6.2, 6.024561403508772)","(101.0, 260.0, 235.0)","(13.0, 23.0, 22.6)","(51.0, 190.0, 142.5)","(61.0, 120.0, 106.66666666666666)"
11-01-2023 19:51:37.091099,"(1.28, 1.4, 1.3839663865546217)","(12.0, 19.5, 19.0)","(61.0, 280.0, 223.33333333333331)","(4.4, 6.2, 6.2153846153846155)","(101.0, 260.0, 238.57142857142858)","(13.0, 23.0, 21.444444444444443)","(51.0, 190.0, 136.66666666666666)","(61.0, 120.0, 96.66666666666667)"
11-01-2023 19:51:38.255073,"(1.28, 1.4, 1.3902758620689655)","(12.0, 21.0, 18.6)","(61.0, 280.0, 257.5)","(4.4, 6.4, 6.233333333333333)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.444444444444443)","(51.0, 210.0, 166.0)","(61.0, 120.0, 100.0)"
11-01-2023 19:51:39.423013,"(1.28, 1.4, 1.3894736842105262)","(12.0, 22.0, 18.666666666666668)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.4, 6.275)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.444444444444443)","(51.0, 210.0, 190.0)","(61.0, 130.0, 100.0)"
11-01-2023 19:51:40.625346,"(1.28, 1.4, 1.395121951219512)","(12.0, 20.0, 18.666666666666668)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.4, 6.323076923076924)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.444444444444443)","(51.0, 220.0, 197.5)","(61.0, 130.0, 100.0)"
11-01-2023 19:51:41.841125,"(1.28, 1.4, 1.3937499999999998)","(12.0, 20.0, 18.666666666666668)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.4, 6.268571428571429)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.444444444444443)","(51.0, 230.0, 190.0)","(61.0, 130.0, 100.0)"
11-01-2023 19:51:43.214458,"(1.28, 1.4, 1.3980132450331124)","(12.0, 20.0, 18.666666666666668)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.6, 6.213333333333334)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.444444444444443)","(51.0, 220.0, 160.0)","(61.0, 130.0, 118.88888888888889)"
11-01-2023 19:51:44.489329,"(1.26, 1.4, 1.3983892617449665)","(12.0, 20.0, 18.666666666666668)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.6, 6.233333333333333)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.4)","(51.0, 220.0, 160.0)","(61.0, 130.0, 118.88888888888889)"
11-01-2023 19:51:45.796308,"(1.26, 1.4, 1.3977304964539006)","(12.0, 20.0, 18.666666666666668)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.4, 6.283333333333333)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.4)","(61.0, 220.0, 168.57142857142856)","(61.0, 130.0, 118.88888888888889)"
11-01-2023 19:51:46.993311,"(1.26, 1.4, 1.395)","(12.0, 20.0, 18.666666666666668)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.4, 6.283333333333333)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.4)","(61.0, 220.0, 168.57142857142856)","(61.0, 130.0, 118.88888888888889)"
11-01-2023 19:51:48.172109,"(1.26, 1.4, 1.395)","(12.0, 21.0, 19.0)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.4, 6.309677419354839)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.4)","(61.0, 220.0, 168.57142857142856)","(61.0, 130.0, 118.88888888888889)"
11-01-2023 19:51:49.329543,"(1.26, 1.4, 1.395)","(12.0, 21.0, 19.363636363636363)","(61.0, 280.0, 251.66666666666666)","(4.4, 6.4, 6.1647058823529415)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 22.428571428571427)","(61.0, 220.0, 168.57142857142856)","(61.0, 130.0, 117.5)"
11-01-2023 19:51:50.491614,"(1.26, 1.39, 1.3844137931034481)","(12.0, 21.0, 19.363636363636363)","(61.0, 280.0, 268.33333333333337)","(4.4, 6.4, 6.230769230769231)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 22.176470588235293)","(61.0, 220.0, 168.57142857142856)","(61.0, 130.0, 121.66666666666667)"
11-01-2023 19:51:51.824160,"(1.26, 1.38, 1.3728421052631579)","(12.0, 21.0, 20.4)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.271794871794872)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.4)","(61.0, 220.0, 175.0)","(61.0, 130.0, 121.66666666666667)"
11-01-2023 19:51:53.126645,"(1.26, 1.38, 1.3690322580645162)","(12.0, 21.0, 20.4)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.333333333333333)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.727272727272727)","(61.0, 220.0, 175.0)","(61.0, 130.0, 121.66666666666667)"
11-01-2023 19:51:54.447754,"(1.26, 1.38, 1.3695726495726497)","(12.0, 21.0, 20.4)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.333333333333333)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.727272727272727)","(61.0, 220.0, 180.0)","(61.0, 130.0, 121.66666666666667)"
11-01-2023 19:51:55.733387,"(1.26, 1.38, 1.3670588235294119)","(12.0, 21.0, 19.75)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.383333333333334)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.4)","(61.0, 220.0, 175.0)","(61.0, 130.0, 96.66666666666667)"
11-01-2023 19:51:57.010206,"(1.26, 1.38, 1.3666666666666667)","(12.0, 21.0, 19.75)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.4, 6.289795918367347)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 23.941176470588236)","(61.0, 220.0, 175.0)","(61.0, 130.0, 96.66666666666667)"
11-01-2023 19:51:58.262048,"(1.26, 1.38, 1.3658064516129034)","(12.0, 21.0, 19.75)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.289795918367347)","(101.0, 260.0, 238.57142857142858)","(13.0, 25.0, 21.25)","(61.0, 220.0, 186.66666666666669)","(61.0, 130.0, 96.66666666666667)"
11-01-2023 19:51:59.503395,"(1.26, 1.38, 1.3678260869565217)","(12.0, 21.0, 19.541666666666668)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.431111111111111)","(101.0, 260.0, 238.57142857142858)","(13.0, 23.0, 21.333333333333332)","(61.0, 230.0, 136.36363636363637)","(61.0, 130.0, 96.66666666666667)"
11-01-2023 19:52:00.694553,"(1.26, 1.39, 1.3724242424242425)","(12.0, 21.0, 20.125)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.328571428571428)","(101.0, 260.0, 238.57142857142858)","(13.0, 22.0, 21.4)","(61.0, 260.0, 123.33333333333334)","(61.0, 130.0, 96.66666666666667)"
11-01-2023 19:52:01.856723,"(1.26, 1.39, 1.3878225806451612)","(12.0, 21.0, 18.113636363636363)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.6, 6.276923076923077)","(101.0, 260.0, 238.57142857142858)","(13.0, 23.0, 21.444444444444443)","(61.0, 140.0, 123.33333333333334)","(61.0, 130.0, 115.0)"
11-01-2023 19:52:03.098173,"(1.26, 1.39, 1.388328530259366)","(12.0, 22.0, 18.2)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.4, 6.276923076923077)","(101.0, 260.0, 238.57142857142858)","(13.0, 23.0, 21.5)","(61.0, 140.0, 123.33333333333334)","(61.0, 130.0, 115.0)"
11-01-2023 19:52:04.353232,"(1.26, 1.39, 1.3883475783475783)","(12.0, 22.0, 18.2)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.4, 6.245454545454546)","(101.0, 260.0, 238.57142857142858)","(13.0, 23.0, 21.333333333333332)","(61.0, 140.0, 123.33333333333334)","(61.0, 130.0, 115.0)"
11-01-2023 19:52:05.636926,"(1.26, 1.39, 1.3883475783475783)","(12.0, 22.0, 18.2)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.4, 6.245454545454546)","(101.0, 260.0, 238.57142857142858)","(13.0, 22.0, 21.333333333333332)","(61.0, 140.0, 123.33333333333334)","(61.0, 130.0, 115.0)"
11-01-2023 19:52:07.008634,"(1.26, 1.39, 1.3885279187817259)","(12.0, 22.0, 18.22222222222222)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.4, 6.245454545454546)","(101.0, 260.0, 238.57142857142858)","(13.0, 22.0, 21.333333333333332)","(61.0, 140.0, 123.33333333333334)","(61.0, 130.0, 115.0)"
11-01-2023 19:52:08.284914,"(1.26, 1.39, 1.3885279187817259)","(12.0, 22.0, 19.384615384615383)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.4, 6.245454545454546)","(101.0, 260.0, 238.57142857142858)","(13.0, 22.0, 21.333333333333332)","(61.0, 140.0, 123.33333333333334)","(61.0, 130.0, 115.0)"
11-01-2023 19:52:09.566817,"(1.26, 1.39, 1.3886223277909737)","(12.0, 22.0, 19.384615384615383)","(61.0, 300.0, 272.8571428571429)","(4.4, 6.4, 6.152941176470589)","(101.0, 260.0, 238.57142857142858)","(13.0, 22.0, 21.333333333333332)","(61.0, 140.0, 132.85714285714286)","(61.0, 130.0, 100.0)"
11-01-2023 19:52:10.816469,"(1.26, 1.39, 1.3876706827309235)","(12.0, 22.0, 19.63888888888889)","(61.0, 300.0, 267.5)","(4.4, 6.2, 6.1)","(101.0, 260.0, 238.57142857142858)","(13.0, 22.0, 21.5)","(61.0, 140.0, 117.5)","(61.0, 130.0, 100.0)"
11-01-2023 19:52:12.006906,"(1.26, 1.39, 1.3881220657276994)","(12.0, 22.0, 19.571428571428573)","(61.0, 320.0, 267.5)","(4.4, 6.4, 6.252631578947368)","(101.0, 260.0, 238.57142857142858)","(13.0, 23.0, 21.5)","(61.0, 140.0, 117.5)","(61.0, 130.0, 100.0)"
11-01-2023 19:52:13.250304,"(1.26, 1.39, 1.3828571428571428)","(12.0, 22.0, 19.767441860465116)","(61.0, 320.0, 267.5)","(4.4, 6.6, 6.276190476190476)","(101.0, 260.0, 238.57142857142858)","(13.0, 23.0, 21.5)","(61.0, 140.0, 117.5)","(61.0, 130.0, 100.0)"
11-01-2023 19:52:14.488551,"(1.26, 1.39, 1.3766)","(12.0, 21.0, 21.11764705882353)","(61.0, 320.0, 233.42857142857142)","(4.4, 6.6, 6.800000000000001)","(101.0, 260.0, 251.66666666666669)","(13.0, 23.0, 26.166666666666668)","(61.0, 140.0, 165.0)","(61.0, 130.0, 94.0)"
11-01-2023 19:52:15.729454,"(1.26, 1.39, 1.3704794520547945)","(12.0, 22.0, 21.11764705882353)","(61.0, 310.0, 235.33333333333334)","(4.4, 7.2, 4.281818181818182)","(101.0, 260.0, 119.0909090909091)","(13.0, 27.0, 17.6)","(61.0, 210.0, 172.5)","(61.0, 130.0, 140.0)"
11-01-2023 19:52:16.995107,"(1.26, 1.54, 1.3355686853766617)","(12.0, 23.0, 13.256410256410255)","(61.0, 340.0, 183.0)","(4.4, 7.6, 6.325)","(101.0, 310.0, 119.0909090909091)","(13.0, 40.0, 29.11111111111111)","(61.0, 290.0, 172.5)","(61.0, 220.0, 123.33333333333334)"
