,Tralee Cruiser,Sugar Keeping,Okay Boomer,Very Dark Gold,Winlock To Rise,Aria Herrera,Rutland Georgia,Sassy Sal
05-01-2023 17:37:21.099124,"(3.2, 4.2, 4.112121212121211)","(1.75, 2.12, 2.111304347826087)","(5.0, 6.6, 6.454545454545454)","(101.0, 180.0, 176.92307692307693)","(13.0, 19.0, 18.53846153846154)","(21.0, 38.0, 37.42857142857143)","(61.0, 120.0, 109.0)","(21.0, 34.0, 31.846153846153847)"
05-01-2023 17:37:22.228046,"(3.2, 4.1, 4.057142857142857)","(1.75, 2.16, 2.153284671532847)","(5.0, 6.4, 6.283333333333333)","(101.0, 180.0, 174.0)","(13.0, 19.5, 17.75)","(21.0, 38.0, 35.714285714285715)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.846153846153847)"
05-01-2023 17:37:23.547614,"(3.2, 4.2, 4.155555555555556)","(1.75, 2.16, 2.1446666666666667)","(5.0, 6.4, 6.333333333333334)","(101.0, 180.0, 176.66666666666666)","(13.0, 18.5, 17.75)","(21.0, 36.0, 35.714285714285715)","(61.0, 130.0, 107.89473684210526)","(21.0, 34.0, 31.846153846153847)"
05-01-2023 17:37:24.914611,"(3.2, 4.2, 4.127272727272727)","(1.75, 2.16, 2.1523076923076925)","(5.0, 6.4, 6.375)","(101.0, 180.0, 170.0)","(13.0, 18.5, 17.818181818181817)","(21.0, 36.0, 35.714285714285715)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.666666666666668)"
05-01-2023 17:37:25.931147,"(3.2, 4.1, 4.041666666666666)","(1.75, 2.16, 2.1523076923076925)","(5.0, 6.6, 6.375)","(101.0, 180.0, 170.0)","(13.0, 18.5, 17.818181818181817)","(21.0, 36.0, 35.714285714285715)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.666666666666668)"
05-01-2023 17:37:26.938021,"(3.2, 4.1, 4.016)","(1.75, 2.16, 2.1523076923076925)","(5.0, 6.6, 6.4)","(101.0, 180.0, 176.0)","(13.0, 18.5, 17.818181818181817)","(21.0, 36.0, 35.714285714285715)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.666666666666668)"
05-01-2023 17:37:27.932645,"(3.2, 4.0, 3.914285714285714)","(1.75, 2.18, 2.176923076923077)","(5.0, 6.6, 6.466666666666667)","(101.0, 180.0, 176.0)","(13.0, 18.5, 18.5625)","(21.0, 36.0, 36.666666666666664)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.666666666666668)"
05-01-2023 17:37:28.973950,"(3.2, 4.0, 3.9)","(1.75, 2.18, 2.1729411764705886)","(5.0, 6.6, 6.466666666666667)","(101.0, 180.0, 176.0)","(13.0, 19.5, 16.944444444444443)","(21.0, 38.0, 36.666666666666664)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.666666666666668)"
05-01-2023 17:37:29.961034,"(3.2, 3.95, 3.9233333333333333)","(1.75, 2.18, 2.1729411764705886)","(5.0, 6.6, 6.466666666666667)","(101.0, 180.0, 176.0)","(13.0, 17.0, 16.944444444444443)","(21.0, 38.0, 36.666666666666664)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.666666666666668)"
05-01-2023 17:37:31.035822,"(3.2, 4.0, 3.898529411764706)","(1.75, 2.18, 2.176)","(5.0, 6.6, 6.4)","(101.0, 180.0, 176.0)","(13.0, 18.5, 17.954545454545453)","(21.0, 38.0, 37.0)","(61.0, 130.0, 109.0)","(21.0, 34.0, 31.81818181818182)"
05-01-2023 17:37:32.060834,"(3.2, 4.0, 3.9428571428571426)","(1.75, 2.14, 2.1258823529411766)","(5.0, 6.6, 6.536)","(101.0, 180.0, 176.0)","(13.0, 18.5, 17.954545454545453)","(21.0, 38.0, 37.0)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.81818181818182)"
05-01-2023 17:37:33.057030,"(3.2, 4.1, 4.0137931034482754)","(1.75, 2.14, 2.1185714285714288)","(5.0, 6.6, 6.485714285714286)","(101.0, 180.0, 176.0)","(13.0, 18.5, 17.954545454545453)","(21.0, 38.0, 37.0)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.81818181818182)"
05-01-2023 17:37:34.115761,"(3.2, 4.1, 4.076923076923077)","(1.75, 2.14, 2.11625)","(5.0, 6.6, 6.485714285714286)","(101.0, 180.0, 176.0)","(13.0, 18.5, 17.75)","(21.0, 38.0, 37.0)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.81818181818182)"
05-01-2023 17:37:35.168737,"(3.2, 4.1, 4.069999999999999)","(1.75, 2.12, 2.115)","(5.0, 6.8, 6.384615384615385)","(101.0, 180.0, 176.0)","(13.0, 18.0, 17.25)","(21.0, 38.0, 37.0)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.81818181818182)"
05-01-2023 17:37:36.213769,"(3.2, 4.1, 4.053846153846154)","(1.75, 2.12, 2.1083870967741936)","(5.0, 6.8, 6.49811320754717)","(101.0, 180.0, 176.0)","(13.0, 18.0, 17.307692307692307)","(21.0, 38.0, 36.0)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.81818181818182)"
05-01-2023 17:37:37.272865,"(3.2, 4.1, 4.0588235294117645)","(1.75, 2.16, 2.105242718446602)","(5.0, 6.8, 6.52093023255814)","(101.0, 240.0, 224.0)","(13.0, 18.0, 17.307692307692307)","(21.0, 38.0, 35.375)","(61.0, 130.0, 123.0)","(21.0, 34.0, 32.05555555555556)"
05-01-2023 17:37:38.347491,"(3.2, 4.1, 4.06551724137931)","(1.75, 2.16, 2.1241904761904764)","(5.0, 6.6, 6.485714285714286)","(101.0, 240.0, 224.0)","(13.0, 18.0, 17.307692307692307)","(21.0, 38.0, 35.375)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.941176470588236)"
05-01-2023 17:37:39.496042,"(3.2, 4.1, 4.041176470588235)","(1.75, 2.16, 2.1241904761904764)","(5.0, 6.6, 6.504761904761905)","(101.0, 240.0, 224.0)","(13.0, 18.0, 17.307692307692307)","(21.0, 38.0, 34.5)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.941176470588236)"
05-01-2023 17:37:40.552902,"(3.2, 4.1, 4.023076923076923)","(1.75, 2.16, 2.1234951456310682)","(5.0, 6.6, 6.408695652173913)","(101.0, 240.0, 224.0)","(13.0, 18.0, 18.583333333333332)","(21.0, 38.0, 34.666666666666664)","(61.0, 130.0, 123.0)","(21.0, 34.0, 31.941176470588236)"
05-01-2023 17:37:41.642771,"(3.2, 4.1, 4.023076923076923)","(1.75, 2.16, 2.140618556701031)","(5.0, 6.8, 6.408695652173913)","(101.0, 240.0, 224.0)","(13.0, 19.0, 18.583333333333332)","(21.0, 36.0, 34.666666666666664)","(61.0, 130.0, 123.0)","(21.0, 34.0, 32.541666666666664)"
05-01-2023 17:37:42.645708,"(3.2, 4.1, 4.066666666666666)","(1.75, 2.14, 2.1194285714285717)","(5.0, 6.8, 6.527272727272727)","(101.0, 240.0, 224.0)","(13.0, 18.5, 17.61111111111111)","(21.0, 38.0, 34.333333333333336)","(61.0, 130.0, 123.0)","(21.0, 34.0, 32.541666666666664)"
05-01-2023 17:37:43.686658,"(3.2, 4.1, 4.08)","(1.75, 2.12, 2.1093333333333333)","(5.0, 6.8, 6.66)","(101.0, 240.0, 224.0)","(13.0, 18.5, 17.7)","(21.0, 38.0, 35.375)","(61.0, 130.0, 123.0)","(21.0, 34.0, 30.5)"
05-01-2023 17:37:44.748992,"(3.2, 4.1, 4.088888888888889)","(1.75, 2.08, 2.0620879120879123)","(5.0, 6.8, 6.672727272727273)","(101.0, 240.0, 224.0)","(13.0, 18.5, 17.142857142857142)","(21.0, 38.0, 33.8)","(61.0, 130.0, 123.0)","(21.0, 34.0, 34.11764705882353)"
05-01-2023 17:37:45.788552,"(3.2, 4.3, 4.227777777777778)","(1.75, 2.08, 2.0437894736842104)","(5.0, 7.0, 6.729032258064516)","(101.0, 240.0, 224.0)","(13.0, 18.0, 17.142857142857142)","(21.0, 38.0, 33.8)","(61.0, 130.0, 123.0)","(21.0, 36.0, 34.11764705882353)"
05-01-2023 17:37:46.925803,"(3.2, 4.3, 4.227777777777778)","(1.75, 2.08, 2.0437894736842104)","(5.0, 7.0, 6.729032258064516)","(101.0, 240.0, 224.0)","(13.0, 18.0, 17.142857142857142)","(21.0, 38.0, 33.8)","(61.0, 130.0, 123.0)","(21.0, 36.0, 33.0)"
05-01-2023 17:37:48.135561,"(3.2, 4.3, 4.242857142857143)","(1.75, 2.06, 2.0429787234042553)","(5.0, 7.0, 6.947368421052632)","(101.0, 240.0, 205.0)","(13.0, 18.0, 17.142857142857142)","(21.0, 38.0, 33.2)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.94117647058823)"
05-01-2023 17:37:49.189177,"(3.2, 4.3, 4.242857142857143)","(1.75, 2.06, 2.0429787234042553)","(5.0, 7.0, 6.947368421052632)","(101.0, 240.0, 205.0)","(13.0, 18.0, 17.142857142857142)","(21.0, 38.0, 33.5)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.94117647058823)"
05-01-2023 17:37:50.414173,"(3.2, 4.3, 4.230434782608696)","(1.75, 2.06, 2.0300000000000002)","(5.0, 7.0, 6.990909090909091)","(101.0, 240.0, 210.0)","(13.0, 18.0, 17.142857142857142)","(21.0, 36.0, 33.5)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.45454545454545)"
05-01-2023 17:37:51.462927,"(3.2, 4.3, 4.242857142857143)","(1.8, 2.04, 2.0300000000000002)","(5.0, 7.0, 6.990909090909091)","(101.0, 250.0, 210.0)","(13.0, 18.0, 16.045454545454547)","(21.0, 36.0, 33.5)","(61.0, 130.0, 123.0)","(21.0, 36.0, 33.0)"
05-01-2023 17:37:52.500507,"(3.4, 4.3, 4.2384615384615385)","(1.8, 2.04, 2.033818181818182)","(5.0, 7.0, 6.983333333333333)","(101.0, 250.0, 210.0)","(13.0, 16.5, 16.125)","(21.0, 36.0, 33.5)","(61.0, 130.0, 123.0)","(21.0, 36.0, 33.0)"
05-01-2023 17:37:53.520430,"(3.4, 4.3, 4.233333333333333)","(1.8, 2.06, 2.044375)","(5.0, 7.0, 6.983333333333333)","(101.0, 250.0, 210.0)","(13.0, 16.0, 15.909090909090908)","(21.0, 36.0, 34.333333333333336)","(61.0, 130.0, 123.0)","(21.0, 36.0, 34.142857142857146)"
05-01-2023 17:37:54.545419,"(3.4, 4.3, 4.274468085106383)","(1.8, 2.02, 2.002628205128205)","(5.0, 7.2, 7.066666666666666)","(101.0, 260.0, 200.0)","(13.0, 16.0, 16.236842105263158)","(21.0, 36.0, 34.333333333333336)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.45454545454545)"
05-01-2023 17:37:55.584755,"(3.4, 4.3, 4.265384615384615)","(1.8, 2.04, 2.0314285714285716)","(5.0, 7.2, 7.0600000000000005)","(101.0, 260.0, 200.0)","(13.0, 16.5, 16.236842105263158)","(21.0, 36.0, 33.5)","(61.0, 130.0, 123.0)","(21.0, 36.0, 33.0)"
05-01-2023 17:37:56.609252,"(3.4, 4.2, 4.173684210526316)","(1.8, 2.06, 2.052258064516129)","(5.0, 7.2, 7.133333333333334)","(101.0, 260.0, 192.5)","(13.0, 16.5, 16.236842105263158)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.285714285714285)"
05-01-2023 17:37:57.644293,"(3.4, 4.3, 4.197297297297297)","(1.8, 2.06, 2.031)","(5.0, 7.2, 7.107692307692307)","(101.0, 260.0, 226.66666666666669)","(13.0, 16.5, 16.236842105263158)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.285714285714285)"
05-01-2023 17:37:58.690597,"(3.4, 4.3, 4.232142857142858)","(1.8, 2.06, 2.031)","(5.0, 7.2, 7.08)","(101.0, 260.0, 158.88888888888889)","(13.0, 16.5, 18.166666666666668)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 36.0, 34.5)"
05-01-2023 17:37:59.803555,"(3.4, 4.2, 4.141379310344828)","(1.8, 2.06, 2.0364102564102566)","(5.0, 7.2, 7.08)","(101.0, 160.0, 158.88888888888889)","(13.0, 18.5, 18.3)","(21.0, 36.0, 33.77777777777778)","(61.0, 130.0, 123.0)","(21.0, 36.0, 33.6)"
05-01-2023 17:38:00.860210,"(3.4, 4.2, 4.132)","(1.75, 2.06, 2.0364102564102566)","(5.0, 7.2, 7.08)","(101.0, 160.0, 158.88888888888889)","(13.0, 18.5, 18.285714285714285)","(21.0, 36.0, 33.77777777777778)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.4)"
05-01-2023 17:38:01.931855,"(3.4, 4.2, 4.132)","(1.75, 2.04, 2.0345454545454547)","(5.0, 7.6, 7.092307692307692)","(101.0, 160.0, 158.88888888888889)","(13.0, 18.5, 17.636363636363637)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.285714285714285)"
05-01-2023 17:38:03.011431,"(3.4, 4.2, 4.162222222222222)","(1.75, 2.04, 2.0223809523809524)","(5.0, 7.6, 7.236363636363636)","(101.0, 160.0, 158.88888888888889)","(13.0, 19.0, 17.636363636363637)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.285714285714285)"
05-01-2023 17:38:04.040133,"(3.4, 4.2, 4.140322580645162)","(1.75, 2.04, 2.0260714285714285)","(5.0, 7.6, 7.257142857142857)","(101.0, 160.0, 158.88888888888889)","(13.0, 19.0, 18.166666666666668)","(21.0, 36.0, 34.25)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.285714285714285)"
05-01-2023 17:38:05.070171,"(3.4, 4.2, 4.125)","(1.75, 2.04, 2.026181818181818)","(5.0, 7.6, 7.275)","(101.0, 160.0, 158.88888888888889)","(13.0, 19.0, 17.75)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 36.0, 32.285714285714285)"
05-01-2023 17:38:06.086709,"(3.4, 4.2, 4.1175)","(1.75, 2.02, 2.018666666666667)","(5.0, 7.6, 7.426666666666667)","(101.0, 160.0, 159.14285714285714)","(13.0, 18.5, 18.294117647058822)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 36.0, 33.0)"
05-01-2023 17:38:07.084550,"(3.4, 4.2, 4.1175)","(1.75, 2.04, 2.026666666666667)","(5.0, 7.6, 7.427027027027027)","(101.0, 160.0, 159.14285714285714)","(13.0, 19.0, 18.0)","(21.0, 36.0, 34.57142857142857)","(61.0, 130.0, 123.0)","(21.0, 34.0, 32.90909090909091)"
05-01-2023 17:38:08.172101,"(3.4, 4.2, 4.126666666666666)","(1.75, 2.04, 2.025161290322581)","(5.0, 7.6, 7.386666666666667)","(101.0, 160.0, 159.14285714285714)","(13.0, 19.0, 18.0)","(21.0, 36.0, 34.11764705882353)","(61.0, 130.0, 123.0)","(21.0, 34.0, 32.666666666666664)"
05-01-2023 17:38:09.149569,"(3.4, 4.2, 4.123529411764705)","(1.75, 2.04, 2.0275675675675675)","(5.0, 7.6, 7.386666666666667)","(101.0, 160.0, 159.14285714285714)","(13.0, 19.0, 18.423076923076923)","(21.0, 36.0, 34.11764705882353)","(61.0, 130.0, 117.22222222222223)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:10.104428,"(3.4, 4.3, 4.273584905660377)","(1.75, 2.02, 2.0033587786259544)","(5.0, 7.6, 7.4)","(101.0, 160.0, 159.14285714285714)","(13.0, 19.0, 18.571428571428573)","(21.0, 36.0, 34.608695652173914)","(61.0, 120.0, 110.38461538461539)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:11.071975,"(3.4, 4.3, 4.28125)","(1.75, 2.0, 1.9907142857142857)","(5.0, 7.6, 7.4)","(101.0, 160.0, 159.14285714285714)","(13.0, 19.0, 18.833333333333332)","(21.0, 36.0, 34.666666666666664)","(61.0, 120.0, 110.38461538461539)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:12.029543,"(3.4, 4.3, 4.2602316602316606)","(1.75, 2.0, 1.9965)","(5.0, 7.6, 7.4)","(101.0, 160.0, 159.14285714285714)","(13.0, 19.0, 18.833333333333332)","(21.0, 36.0, 34.666666666666664)","(61.0, 120.0, 110.38461538461539)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:13.023044,"(3.4, 4.4, 4.324590163934426)","(1.75, 2.0, 1.9902222222222221)","(5.0, 7.4, 7.327272727272727)","(101.0, 200.0, 194.59459459459458)","(13.0, 19.0, 18.7)","(21.0, 36.0, 33.391304347826086)","(61.0, 120.0, 97.61904761904762)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:13.992314,"(3.4, 4.4, 4.345911949685535)","(1.75, 1.99, 1.987283950617284)","(5.0, 7.6, 7.381818181818182)","(101.0, 200.0, 168.0)","(13.0, 19.0, 18.7)","(21.0, 36.0, 33.391304347826086)","(61.0, 100.0, 97.61904761904762)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:15.009776,"(3.4, 4.3, 4.268639053254438)","(1.75, 2.0, 1.9918518518518518)","(5.0, 7.6, 7.406060606060606)","(101.0, 210.0, 176.66666666666666)","(13.0, 19.0, 18.785714285714285)","(21.0, 36.0, 33.391304347826086)","(61.0, 100.0, 97.61904761904762)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:16.023025,"(3.4, 4.4, 4.382474226804124)","(1.75, 2.0, 1.9966666666666666)","(5.0, 7.4, 7.318181818181818)","(101.0, 210.0, 176.66666666666666)","(13.0, 18.5, 18.357142857142858)","(21.0, 36.0, 33.6)","(61.0, 100.0, 97.61904761904762)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:17.022935,"(3.4, 4.5, 4.417333333333334)","(1.75, 2.0, 1.9934545454545454)","(5.0, 7.4, 7.297435897435898)","(101.0, 200.0, 170.0)","(13.0, 18.5, 18.357142857142858)","(21.0, 36.0, 32.95238095238095)","(61.0, 100.0, 97.36842105263158)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:18.011751,"(3.4, 4.5, 4.424822695035461)","(1.75, 2.02, 1.9975)","(5.0, 7.4, 7.2875000000000005)","(101.0, 200.0, 170.0)","(13.0, 18.5, 18.357142857142858)","(21.0, 36.0, 32.64)","(61.0, 100.0, 97.22222222222223)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:19.043407,"(3.4, 4.5, 4.424822695035461)","(1.75, 2.02, 2.004166666666667)","(5.0, 7.4, 7.2875000000000005)","(101.0, 200.0, 165.71428571428572)","(13.0, 18.5, 18.21153846153846)","(21.0, 36.0, 32.90909090909091)","(61.0, 100.0, 97.22222222222223)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:20.046492,"(3.4, 4.5, 4.397237569060773)","(1.75, 2.02, 1.997090909090909)","(5.0, 7.4, 7.2875000000000005)","(101.0, 200.0, 165.71428571428572)","(13.0, 18.5, 18.26)","(21.0, 36.0, 32.90909090909091)","(61.0, 100.0, 97.22222222222223)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:21.020854,"(3.4, 4.4, 4.355)","(1.75, 1.99, 1.9849999999999999)","(5.0, 7.6, 7.427027027027027)","(101.0, 200.0, 170.0)","(13.0, 18.5, 18.0)","(21.0, 36.0, 32.76923076923077)","(61.0, 100.0, 97.22222222222223)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:22.032909,"(3.4, 4.4, 4.353614457831325)","(1.75, 1.99, 1.9785714285714286)","(5.0, 7.6, 7.451428571428571)","(101.0, 200.0, 165.71428571428572)","(13.0, 18.5, 18.333333333333332)","(21.0, 36.0, 32.76923076923077)","(61.0, 100.0, 97.22222222222223)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:22.992062,"(3.4, 4.4, 4.351265822784811)","(1.75, 1.99, 1.9785714285714286)","(5.0, 7.6, 7.433333333333334)","(101.0, 200.0, 165.71428571428572)","(13.0, 18.5, 18.333333333333332)","(21.0, 36.0, 32.76923076923077)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:23.974936,"(3.4, 4.4, 4.345061728395062)","(1.75, 1.99, 1.9855223880597015)","(5.0, 7.6, 7.476923076923077)","(101.0, 200.0, 170.0)","(13.0, 18.5, 18.357142857142858)","(21.0, 36.0, 32.90909090909091)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:24.927320,"(3.4, 4.4, 4.35632183908046)","(1.75, 1.99, 1.9830612244897958)","(5.0, 7.6, 7.418181818181818)","(101.0, 200.0, 165.71428571428572)","(13.0, 18.5, 18.357142857142858)","(21.0, 36.0, 32.90909090909091)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:25.908435,"(3.4, 4.4, 4.35606936416185)","(1.75, 1.99, 1.9806172839506173)","(5.0, 7.6, 7.4399999999999995)","(101.0, 200.0, 165.71428571428572)","(13.0, 18.5, 18.192307692307693)","(21.0, 36.0, 32.76923076923077)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:26.860845,"(3.4, 4.4, 4.340268456375839)","(1.75, 1.99, 1.98)","(5.0, 7.6, 7.52)","(101.0, 200.0, 170.0)","(13.0, 19.0, 18.555555555555557)","(21.0, 36.0, 32.76923076923077)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.125)"
05-01-2023 17:38:27.865108,"(3.4, 4.4, 4.351428571428571)","(1.75, 1.98, 1.9727184466019416)","(5.0, 7.6, 7.446153846153846)","(101.0, 200.0, 189.28571428571428)","(13.0, 19.0, 18.333333333333332)","(21.0, 36.0, 32.90909090909091)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.26315789473684)"
05-01-2023 17:38:28.813963,"(3.4, 4.4, 4.3548022598870055)","(1.75, 1.98, 1.9742857142857142)","(5.0, 7.6, 7.446153846153846)","(101.0, 200.0, 189.28571428571428)","(13.0, 19.0, 18.225806451612904)","(21.0, 36.0, 32.90909090909091)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.26315789473684)"
05-01-2023 17:38:29.785784,"(3.4, 4.4, 4.3545454545454545)","(1.75, 1.98, 1.9747826086956521)","(5.0, 7.6, 7.4399999999999995)","(101.0, 200.0, 194.0)","(13.0, 19.0, 18.333333333333332)","(21.0, 36.0, 32.76923076923077)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.26315789473684)"
05-01-2023 17:38:30.756706,"(3.4, 4.4, 4.353977272727273)","(1.75, 1.98, 1.97078125)","(5.0, 7.6, 7.542857142857143)","(101.0, 200.0, 189.28571428571428)","(13.0, 19.0, 18.333333333333332)","(21.0, 36.0, 32.64)","(61.0, 100.0, 97.3529411764706)","(21.0, 34.0, 33.26315789473684)"
05-01-2023 17:38:31.753432,"(3.4, 4.4, 4.354494382022472)","(1.75, 1.97, 1.964054054054054)","(5.0, 7.8, 7.6461538461538465)","(101.0, 200.0, 189.28571428571428)","(13.0, 19.0, 17.823529411764707)","(21.0, 36.0, 32.64)","(61.0, 100.0, 97.5)","(21.0, 34.0, 32.833333333333336)"
05-01-2023 17:38:32.725919,"(3.4, 4.4, 4.35)","(1.75, 1.97, 1.959047619047619)","(5.0, 7.8, 7.623255813953488)","(101.0, 200.0, 189.28571428571428)","(13.0, 18.0, 17.823529411764707)","(21.0, 36.0, 32.869565217391305)","(61.0, 100.0, 97.5)","(21.0, 34.0, 32.72727272727273)"
05-01-2023 17:38:33.719126,"(3.4, 4.4, 4.364331210191083)","(1.75, 1.96, 1.9505)","(5.0, 7.8, 7.651851851851852)","(101.0, 200.0, 197.82608695652175)","(13.0, 17.5, 17.466666666666665)","(21.0, 36.0, 33.04347826086956)","(61.0, 100.0, 97.5)","(21.0, 34.0, 32.6)"
05-01-2023 17:38:34.831809,"(3.4, 4.4, 4.3640522875817)","(1.75, 1.96, 1.951656050955414)","(5.0, 7.8, 7.784)","(101.0, 200.0, 197.82608695652175)","(13.0, 17.5, 17.7)","(21.0, 36.0, 33.2)","(61.0, 100.0, 97.5)","(21.0, 34.0, 32.6)"
05-01-2023 17:38:35.847669,"(3.4, 4.4, 4.354022988505747)","(1.75, 1.97, 1.951656050955414)","(5.0, 7.8, 7.784)","(101.0, 200.0, 197.82608695652175)","(13.0, 18.0, 17.666666666666668)","(21.0, 36.0, 32.85)","(61.0, 100.0, 97.5)","(21.0, 34.0, 32.6)"
05-01-2023 17:38:36.837458,"(3.4, 4.4, 4.354022988505747)","(1.75, 1.97, 1.951566265060241)","(5.0, 7.8, 7.795238095238095)","(101.0, 200.0, 197.82608695652175)","(13.0, 18.0, 17.666666666666668)","(21.0, 36.0, 32.85)","(61.0, 100.0, 97.5)","(21.0, 34.0, 32.6)"
05-01-2023 17:38:37.829601,"(3.4, 4.4, 4.307142857142857)","(1.75, 1.96, 1.9562857142857142)","(5.5, 8.0, 7.976923076923077)","(101.0, 200.0, 197.82608695652175)","(13.0, 17.5, 17.25)","(21.0, 36.0, 33.08108108108108)","(61.0, 100.0, 97.5)","(21.0, 34.0, 33.06666666666667)"
05-01-2023 17:38:38.836517,"(3.4, 4.4, 4.320909090909091)","(1.75, 1.96, 1.9477083333333334)","(5.5, 8.2, 8.04)","(101.0, 200.0, 197.82608695652175)","(13.0, 17.5, 17.3125)","(21.0, 36.0, 33.2093023255814)","(61.0, 100.0, 97.5)","(21.0, 34.0, 33.06666666666667)"
05-01-2023 17:38:39.810360,"(3.4, 4.4, 4.3424000000000005)","(1.75, 1.95, 1.9448275862068964)","(5.5, 8.2, 7.987755102040816)","(101.0, 200.0, 197.82608695652175)","(13.0, 17.5, 17.15)","(21.0, 36.0, 32.92307692307692)","(61.0, 100.0, 97.5)","(21.0, 34.0, 33.06666666666667)"
05-01-2023 17:38:40.803573,"(3.4, 4.4, 4.341463414634147)","(1.75, 1.95, 1.9413861386138613)","(5.5, 8.2, 7.992)","(101.0, 200.0, 197.82608695652175)","(13.0, 17.5, 17.15)","(21.0, 36.0, 33.2093023255814)","(61.0, 100.0, 97.5)","(21.0, 34.0, 33.0)"
05-01-2023 17:38:41.771988,"(3.4, 4.3, 4.266511627906977)","(1.75, 2.02, 2.0128)","(5.5, 7.8, 7.699999999999999)","(101.0, 190.0, 185.2)","(13.0, 17.0, 16.41176470588235)","(21.0, 36.0, 33.36585365853659)","(61.0, 100.0, 97.5)","(21.0, 34.0, 33.05882352941177)"
05-01-2023 17:38:42.739215,"(3.4, 4.3, 4.265217391304348)","(1.75, 2.04, 2.0345)","(5.5, 7.6, 7.555555555555555)","(101.0, 190.0, 184.66666666666666)","(13.0, 16.5, 16.323529411764707)","(21.0, 36.0, 33.36585365853659)","(61.0, 100.0, 97.5)","(21.0, 34.0, 33.05882352941177)"
05-01-2023 17:38:43.715267,"(3.5, 4.3, 4.264705882352941)","(1.75, 2.04, 2.026666666666667)","(5.5, 7.6, 7.570588235294117)","(101.0, 180.0, 176.78571428571428)","(13.0, 16.0, 15.71875)","(21.0, 36.0, 33.06976744186046)","(61.0, 100.0, 97.5)","(21.0, 34.0, 32.8)"
05-01-2023 17:38:44.685292,"(3.5, 4.3, 4.258048780487805)","(1.75, 2.08, 2.0777576853526223)","(5.5, 7.4, 7.358333333333333)","(101.0, 180.0, 176.78571428571428)","(13.0, 16.0, 15.25)","(21.0, 36.0, 33.06976744186046)","(61.0, 100.0, 97.66666666666667)","(21.0, 34.0, 33.0)"
