,Delightful Anna,Attahua Ace,Blissfull Identity,Marley Bromac,Seven Rippin Aces,Shes So Brave,Rippin Good Feelin,Spruce Loose,Wotnow Swanee,Betterthankkylie
15-12-2022 12:31:36.230832,"(3.5, 4.0, 3.87)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:37.673552,"(3.5, 4.0, 3.87)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:39.140167,"(3.5, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:40.549298,"(3.5, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:42.088022,"(3.5, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:43.454316,"(3.5, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.68)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:44.938724,"(3.5, 4.0, 3.8607142857142858)","(4.8, 9.0, 7.05)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.622727272727273)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:46.380208,"(3.5, 4.0, 3.8340425531914892)","(4.8, 9.0, 7.05)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 4.7, 4.986363636363636)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:47.949811,"(3.5, 4.0, 3.8340425531914892)","(4.8, 9.0, 7.05)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.2, 5.1, 4.986363636363636)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:49.363488,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 7.05)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:50.749962,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 7.05)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:52.089092,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 7.05)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:53.467074,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.219999999999999)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:54.850654,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:56.255790,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.638095238095238)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 5.1, 4.469565217391304)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:57.684545,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.339130434782609)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 4.8, 5.021875)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:31:59.007486,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 11.58)","(21.0, 65.0, 37.666666666666664)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:32:00.383966,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 17.772727272727273)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:02.052428,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 16.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:03.524919,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 16.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:05.133913,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.036363636363637)","(21.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 16.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:07.015810,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.2)","(21.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 17.625)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:08.746357,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.2)","(21.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 17.166666666666668)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:10.346906,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.208333333333334)","(4.8, 7.4, 7.2)","(21.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 480.0)","(11.0, 19.5, 17.166666666666668)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:11.882539,"(3.6, 4.0, 3.8607142857142858)","(4.8, 9.0, 8.81)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 660.0, 580.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:13.628595,"(3.6, 4.0, 3.8607142857142858)","(4.8, 8.2, 7.4399999999999995)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 670.0, 640.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 41.4)"
15-12-2022 12:32:15.353833,"(3.6, 4.0, 3.8607142857142858)","(4.8, 8.0, 8.10909090909091)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 880.0, 640.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.66666666666667)"
15-12-2022 12:32:17.085612,"(3.6, 4.0, 3.8340425531914892)","(4.8, 9.2, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 880.0, 596.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.66666666666667)"
15-12-2022 12:32:18.654853,"(3.6, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 890.0, 596.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 5.021875)","(21.0, 55.0, 43.66666666666667)"
15-12-2022 12:32:20.167835,"(3.6, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 4.921428571428571)","(21.0, 55.0, 43.66666666666667)"
15-12-2022 12:32:21.714701,"(3.6, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 4.921428571428571)","(21.0, 55.0, 43.66666666666667)"
15-12-2022 12:32:23.204761,"(3.6, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 4.921428571428571)","(21.0, 55.0, 68.2)"
15-12-2022 12:32:24.710398,"(3.6, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 51.66666666666667)","(3.3, 5.1, 4.921428571428571)","(21.0, 80.0, 57.0)"
15-12-2022 12:32:26.213243,"(3.6, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 49.92857142857143)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 36.333333333333336)","(3.3, 5.1, 4.921428571428571)","(21.0, 75.0, 57.0)"
15-12-2022 12:32:27.699564,"(3.5, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 36.333333333333336)","(3.3, 5.1, 4.578571428571429)","(21.0, 75.0, 57.0)"
15-12-2022 12:32:29.156811,"(3.5, 4.0, 3.8340425531914892)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 35.0)","(3.3, 4.7, 4.921428571428571)","(21.0, 75.0, 57.0)"
15-12-2022 12:32:30.617038,"(3.5, 4.0, 3.8431818181818183)","(4.8, 9.0, 8.24)","(4.8, 7.4, 7.2)","(20.0, 55.0, 44.857142857142854)","(21.0, 42.0, 26.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 35.0)","(3.3, 5.1, 4.921428571428571)","(21.0, 75.0, 60.333333333333336)"
15-12-2022 12:32:32.078437,"(3.5, 4.0, 3.8431818181818183)","(4.8, 9.0, 7.5285714285714285)","(4.8, 7.4, 6.8999999999999995)","(20.0, 55.0, 52.0)","(21.0, 42.0, 36.333333333333336)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 65.0, 70.0)","(3.3, 5.1, 4.921428571428571)","(21.0, 80.0, 60.333333333333336)"
15-12-2022 12:32:33.530753,"(3.5, 4.0, 3.8431818181818183)","(4.8, 9.2, 7.5285714285714285)","(4.8, 7.6, 6.8999999999999995)","(20.0, 65.0, 52.0)","(21.0, 65.0, 36.333333333333336)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 95.0, 70.0)","(3.3, 5.1, 4.921428571428571)","(21.0, 80.0, 60.333333333333336)"
15-12-2022 12:32:34.962593,"(3.5, 4.0, 3.8431818181818183)","(4.8, 9.2, 7.5285714285714285)","(4.8, 7.6, 7.199999999999999)","(20.0, 65.0, 53.25)","(21.0, 65.0, 33.0)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 90.0, 52.5)","(3.3, 4.9, 4.75)","(21.0, 80.0, 60.333333333333336)"
15-12-2022 12:32:36.447035,"(3.5, 4.0, 3.9028169014084506)","(4.8, 9.2, 5.311134903640257)","(4.8, 7.6, 7.199999999999999)","(20.0, 60.0, 53.25)","(21.0, 55.0, 34.666666666666664)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 85.0, 52.5)","(3.3, 4.9, 4.75)","(21.0, 80.0, 60.333333333333336)"
15-12-2022 12:32:37.893415,"(3.5, 4.0, 3.8921875)","(4.8, 5.0, 4.901964912280702)","(4.8, 7.6, 7.199999999999999)","(20.0, 60.0, 53.25)","(21.0, 60.0, 30.25)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 85.0, 47.5)","(3.3, 4.9, 4.616666666666667)","(21.0, 80.0, 60.333333333333336)"
15-12-2022 12:32:39.537781,"(3.5, 6.2, 5.928125)","(4.8, 5.0, 4.901966292134832)","(4.8, 7.6, 5.403448275862069)","(20.0, 60.0, 53.25)","(21.0, 55.0, 28.6)","(101.0, 890.0, 645.0)","(11.0, 19.5, 17.5)","(21.0, 75.0, 47.5)","(3.3, 5.0, 4.633333333333333)","(21.0, 80.0, 60.333333333333336)"
15-12-2022 12:32:41.132472,"(3.5, 6.0, 5.645454545454546)","(4.8, 5.0, 4.901966292134832)","(4.8, 5.5, 7.16)","(20.0, 60.0, 53.25)","(21.0, 55.0, 26.125)","(101.0, 890.0, 650.0)","(11.0, 19.5, 17.5)","(21.0, 75.0, 47.5)","(3.3, 5.0, 4.7)","(21.0, 80.0, 66.88888888888889)"
15-12-2022 12:32:42.700071,"(3.5, 5.9, 5.54)","(4.8, 5.0, 4.901966292134832)","(4.8, 7.6, 6.933333333333333)","(20.0, 60.0, 53.25)","(21.0, 55.0, 26.125)","(101.0, 900.0, 650.0)","(11.0, 19.5, 17.5)","(21.0, 75.0, 53.333333333333336)","(3.3, 5.0, 4.7)","(21.0, 80.0, 66.88888888888889)"
15-12-2022 12:32:44.309279,"(3.5, 6.4, 4.6)","(4.8, 5.0, 4.901966292134832)","(4.8, 7.6, 6.933333333333333)","(20.0, 60.0, 53.25)","(21.0, 55.0, 26.125)","(101.0, 900.0, 650.0)","(11.0, 19.5, 17.5)","(21.0, 70.0, 53.333333333333336)","(3.3, 5.0, 4.7)","(21.0, 80.0, 66.88888888888889)"
15-12-2022 12:32:45.981371,"(3.5, 6.0, 5.721739130434782)","(4.8, 5.0, 4.901897399859452)","(5.0, 7.6, 4.907809110629068)","(19.0, 60.0, 40.0)","(21.0, 55.0, 26.125)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 70.0, 47.0)","(3.5, 5.0, 4.475)","(21.0, 100.0, 82.44444444444446)"
15-12-2022 12:32:47.735713,"(3.5, 5.8, 6.024)","(4.8, 5.0, 4.808571428571429)","(5.0, 5.1, 5.001721556886228)","(19.0, 60.0, 40.0)","(21.0, 55.0, 26.125)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.5, 5.0, 4.4)","(21.0, 100.0, 82.44444444444446)"
15-12-2022 12:32:49.414448,"(3.5, 6.2, 5.15)","(4.8, 4.9, 4.808571428571429)","(5.0, 5.1, 5.001721556886228)","(19.0, 60.0, 45.0)","(21.0, 55.0, 26.125)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.5, 5.0, 4.4)","(21.0, 100.0, 82.44444444444446)"
15-12-2022 12:32:50.970820,"(3.5, 6.2, 5.05)","(4.8, 4.9, 4.52)","(5.0, 5.1, 5.001721556886228)","(19.0, 70.0, 45.0)","(21.0, 55.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.5, 5.0, 4.4)","(21.0, 100.0, 82.44444444444446)"
15-12-2022 12:32:52.525104,"(3.5, 6.0, 5.1)","(4.8, 4.8, 4.426666666666667)","(4.8, 5.1, 5.001721556886228)","(19.0, 70.0, 38.33333333333333)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.5, 4.8, 4.266666666666667)","(21.0, 100.0, 85.63636363636364)"
15-12-2022 12:32:54.022875,"(3.5, 6.0, 5.1)","(4.8, 4.8, 4.426666666666667)","(4.8, 5.1, 5.001721556886228)","(19.0, 75.0, 38.33333333333333)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.5, 4.8, 4.266666666666667)","(21.0, 100.0, 85.63636363636364)"
15-12-2022 12:32:55.442002,"(3.5, 6.0, 5.55)","(4.8, 4.8, 4.545454545454546)","(4.8, 5.1, 5.001721556886228)","(19.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.5, 4.8, 4.266666666666667)","(21.0, 100.0, 68.8)"
15-12-2022 12:32:56.944312,"(3.5, 6.0, 5.55)","(4.8, 4.8, 4.545454545454546)","(4.8, 5.1, 5.001721556886228)","(19.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.5, 4.8, 4.266666666666667)","(21.0, 100.0, 68.8)"
15-12-2022 12:32:58.417541,"(3.5, 6.0, 5.55)","(4.8, 4.8, 4.52)","(4.8, 5.1, 5.001721556886228)","(21.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 19.5, 17.5)","(21.0, 60.0, 47.0)","(3.4, 4.8, 4.666666666666667)","(21.0, 100.0, 68.8)"
15-12-2022 12:32:59.863752,"(3.5, 6.0, 5.55)","(4.8, 4.8, 4.510344827586207)","(4.8, 5.1, 5.001129518072289)","(21.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 19.5, 21.1)","(21.0, 60.0, 47.0)","(3.4, 5.0, 4.666666666666667)","(21.0, 100.0, 68.8)"
15-12-2022 12:33:01.329413,"(3.6, 6.0, 5.55)","(4.8, 4.8, 4.510344827586207)","(4.8, 5.1, 6.615384615384615)","(21.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 23.0, 21.9)","(21.0, 60.0, 47.0)","(3.4, 5.0, 4.65)","(21.0, 100.0, 61.5)"
15-12-2022 12:33:02.791962,"(3.6, 6.0, 5.55)","(4.8, 4.8, 4.552941176470588)","(4.8, 7.8, 7.11764705882353)","(20.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 24.0, 20.3)","(21.0, 60.0, 47.0)","(3.4, 5.3, 4.65)","(21.0, 100.0, 61.5)"
15-12-2022 12:33:04.235352,"(3.6, 6.0, 5.55)","(4.8, 4.8, 4.592307692307692)","(4.8, 7.4, 7.104761904761904)","(20.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 22.0, 20.3)","(21.0, 60.0, 47.0)","(3.4, 5.3, 4.779999999999999)","(21.0, 100.0, 61.5)"
15-12-2022 12:33:05.666000,"(3.6, 6.0, 4.557142857142857)","(4.8, 4.9, 4.592307692307692)","(4.8, 7.6, 7.147368421052632)","(20.0, 70.0, 45.0)","(21.0, 50.0, 31.333333333333336)","(101.0, 900.0, 650.0)","(12.0, 22.0, 20.3)","(21.0, 60.0, 47.0)","(3.4, 5.3, 5.030769230769231)","(21.0, 100.0, 61.5)"
15-12-2022 12:33:07.382278,"(3.6, 4.9, 4.757142857142857)","(4.8, 4.9, 4.749056603773585)","(4.8, 7.4, 6.789473684210526)","(20.0, 70.0, 35.0)","(21.0, 50.0, 34.0)","(101.0, 900.0, 726.6666666666667)","(12.0, 22.0, 20.3)","(21.0, 60.0, 40.33333333333333)","(3.4, 5.2, 5.0)","(21.0, 100.0, 67.66666666666666)"
15-12-2022 12:33:08.993587,"(3.6, 4.9, 4.666666666666667)","(4.8, 4.9, 4.677777777777778)","(4.8, 7.0, 6.516666666666667)","(20.0, 65.0, 35.0)","(21.0, 46.0, 34.0)","(101.0, 890.0, 613.3333333333334)","(12.0, 22.0, 19.5)","(21.0, 50.0, 40.33333333333333)","(3.4, 5.2, 5.0)","(21.0, 90.0, 67.66666666666666)"
15-12-2022 12:33:10.516397,"(3.6, 4.8, 4.375)","(4.8, 4.9, 4.671428571428572)","(4.8, 6.8, 6.516666666666667)","(20.0, 65.0, 43.0)","(21.0, 46.0, 34.5)","(101.0, 880.0, 613.3333333333334)","(12.0, 22.0, 19.833333333333332)","(21.0, 50.0, 40.33333333333333)","(3.4, 5.2, 5.0)","(21.0, 90.0, 79.0)"
15-12-2022 12:33:12.238170,"(3.6, 4.5, 4.375)","(4.6, 4.9, 7.033333333333333)","(4.8, 6.8, 5.9)","(20.0, 65.0, 43.0)","(21.0, 46.0, 34.5)","(101.0, 880.0, 713.3333333333333)","(13.0, 22.0, 20.5)","(21.0, 50.0, 40.0)","(3.5, 5.2, 4.914285714285715)","(21.0, 90.0, 79.0)"
15-12-2022 12:33:13.811578,"(3.6, 4.5, 4.375)","(4.6, 8.2, 7.033333333333333)","(4.8, 6.6, 5.9)","(20.0, 65.0, 43.0)","(21.0, 46.0, 34.5)","(101.0, 870.0, 713.3333333333333)","(13.0, 23.0, 20.5)","(21.0, 46.0, 40.0)","(3.5, 5.2, 4.914285714285715)","(21.0, 90.0, 79.0)"
15-12-2022 12:33:15.587919,"(3.8, 4.3, 4.2175)","(4.4, 7.4, 7.015384615384615)","(5.0, 5.4, 5.25)","(20.0, 65.0, 43.0)","(21.0, 46.0, 34.5)","(101.0, 850.0, 700.0)","(13.0, 23.0, 21.583333333333336)","(21.0, 48.0, 35.0)","(3.6, 5.2, 4.914285714285715)","(21.0, 90.0, 79.0)"
15-12-2022 12:33:17.334053,"(3.8, 4.3, 4.2175)","(4.4, 7.4, 7.015384615384615)","(5.0, 5.4, 5.25)","(20.0, 65.0, 43.0)","(21.0, 46.0, 34.5)","(101.0, 850.0, 700.0)","(13.0, 23.0, 21.583333333333336)","(21.0, 48.0, 29.8)","(3.6, 5.2, 4.914285714285715)","(21.0, 90.0, 79.0)"
15-12-2022 12:33:18.934610,"(3.8, 4.3, 4.129032258064516)","(4.4, 7.4, 7.042857142857143)","(5.0, 5.4, 5.277272727272727)","(20.0, 65.0, 52.42857142857143)","(21.0, 46.0, 34.5)","(101.0, 850.0, 700.0)","(11.0, 24.0, 20.75)","(21.0, 44.0, 38.5)","(3.6, 6.0, 5.485714285714286)","(21.0, 90.0, 79.0)"
15-12-2022 12:33:20.459328,"(3.7, 4.2, 4.206896551724138)","(4.6, 7.4, 6.428571428571429)","(5.0, 5.4, 6.488888888888889)","(20.0, 65.0, 43.5)","(21.0, 46.0, 27.428571428571427)","(101.0, 850.0, 700.0)","(13.0, 24.0, 21.0)","(21.0, 44.0, 26.285714285714285)","(3.6, 6.0, 4.71875)","(21.0, 90.0, 79.0)"
15-12-2022 12:33:21.970576,"(3.7, 4.3, 4.206896551724138)","(4.6, 7.2, 6.910714285714286)","(5.0, 6.6, 6.0285714285714285)","(20.0, 65.0, 60.111111111111114)","(21.0, 48.0, 26.571428571428573)","(101.0, 850.0, 670.7692307692307)","(13.0, 24.0, 24.625)","(21.0, 46.0, 28.0)","(3.6, 5.0, 4.833333333333334)","(21.0, 90.0, 57.5)"
