,Elles Shadow,Sweet She Is,Ema Rock,Black Jag,Shadow Doll,Zipping Randy,Lads On Tour,Aussie Ophira
09-01-2023 17:21:45.615283,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5887301587301588)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 12.0)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:46.640248,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5887301587301588)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 12.0)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:47.709523,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5887301587301588)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 12.0)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:48.854672,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.6, 1.592857142857143)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:50.350236,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.6, 1.592857142857143)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:52.007927,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.6, 1.5862068965517242)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:53.214146,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.59, 1.5878260869565217)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:54.429832,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.59, 1.5878260869565217)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 32.62068965517241)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:55.481059,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.59, 1.5862068965517242)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:56.552973,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.59, 1.592857142857143)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:57.611030,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.6, 1.592857142857143)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:58.712995,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.6, 1.592857142857143)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:59.769935,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.6, 1.592857142857143)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.115384615384615)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:22:00.762083,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.59, 1.5833333333333335)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 406.25)","(8.0, 12.5, 12.1)","(10.0, 13.0, 12.681818181818182)"
09-01-2023 17:22:01.772413,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.3, 1.62, 1.6192653061224491)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 32.72727272727273)","(101.0, 430.0, 281.6666666666667)","(8.0, 12.5, 12.142857142857142)","(10.0, 13.0, 12.787234042553191)"
09-01-2023 17:22:02.844924,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.523809523809526)","(1.3, 1.62, 1.6150000000000002)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 12.016129032258064)","(10.0, 13.0, 12.787234042553191)"
09-01-2023 17:22:03.909178,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.523809523809526)","(1.3, 1.62, 1.6182239382239383)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 12.016129032258064)","(10.0, 13.0, 12.787234042553191)"
09-01-2023 17:22:04.982274,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.523809523809526)","(1.3, 1.62, 1.6182239382239383)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 11.954545454545455)","(10.0, 13.0, 12.711538461538462)"
09-01-2023 17:22:06.104819,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 30.46153846153846)","(1.3, 1.62, 1.6158333333333335)","(5.5, 7.4, 7.257142857142857)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 11.926470588235293)","(10.0, 13.0, 12.625)"
09-01-2023 17:22:07.192225,"(71.0, 140.0, 134.73684210526315)","(18.0, 30.0, 29.166666666666668)","(1.3, 1.62, 1.6158333333333335)","(5.5, 7.4, 7.257142857142857)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.5, 11.384615384615385)","(10.0, 13.0, 12.7)"
09-01-2023 17:22:08.224745,"(71.0, 140.0, 134.73684210526315)","(18.0, 30.0, 29.166666666666668)","(1.3, 1.62, 1.6156521739130436)","(5.5, 7.4, 7.257142857142857)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 281.6666666666667)","(8.0, 11.5, 11.541666666666666)","(10.0, 13.0, 12.714285714285714)"
09-01-2023 17:22:09.284153,"(71.0, 140.0, 134.73684210526315)","(18.0, 30.0, 29.166666666666668)","(1.3, 1.62, 1.6187654320987654)","(5.5, 7.4, 7.300000000000001)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 281.6666666666667)","(8.0, 12.0, 11.590909090909092)","(10.0, 13.0, 12.714285714285714)"
09-01-2023 17:22:10.410652,"(71.0, 140.0, 134.73684210526315)","(18.0, 30.0, 29.166666666666668)","(1.3, 1.62, 1.618695652173913)","(5.5, 7.4, 7.300000000000001)","(21.0, 36.0, 32.72727272727273)","(101.0, 440.0, 290.0)","(8.0, 12.0, 11.590909090909092)","(10.0, 13.0, 12.714285714285714)"
09-01-2023 17:22:11.554178,"(71.0, 140.0, 134.73684210526315)","(18.0, 30.0, 29.166666666666668)","(1.3, 1.62, 1.6276824034334763)","(5.5, 7.4, 7.316666666666667)","(21.0, 36.0, 32.592592592592595)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.0, 11.625)","(10.0, 13.0, 12.7)"
09-01-2023 17:22:12.788260,"(71.0, 140.0, 134.73684210526315)","(18.0, 30.0, 29.4)","(1.3, 1.63, 1.58675)","(5.5, 7.4, 7.35)","(21.0, 36.0, 32.592592592592595)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.0, 11.75)","(10.0, 13.0, 13.318181818181818)"
09-01-2023 17:22:13.926161,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.263157894736842)","(1.3, 1.59, 1.586144578313253)","(5.5, 7.6, 7.314285714285714)","(21.0, 36.0, 32.592592592592595)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.5, 11.9)","(10.0, 13.5, 13.35)"
09-01-2023 17:22:14.953727,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.043478260869566)","(1.3, 1.59, 1.5858441558441558)","(5.5, 7.6, 7.314285714285714)","(21.0, 36.0, 32.592592592592595)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.5, 11.807692307692308)","(10.0, 13.5, 13.26923076923077)"
09-01-2023 17:22:16.156605,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.043478260869566)","(1.3, 1.59, 1.5884848484848486)","(5.5, 7.6, 8.036363636363635)","(21.0, 36.0, 32.592592592592595)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.5, 11.807692307692308)","(10.0, 13.5, 13.26923076923077)"
09-01-2023 17:22:17.258088,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 30.583333333333332)","(1.3, 1.57, 1.5687179487179488)","(5.5, 8.2, 8.036363636363635)","(21.0, 36.0, 32.592592592592595)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.5, 11.970588235294118)","(10.0, 13.5, 13.26923076923077)"
09-01-2023 17:22:18.345778,"(71.0, 170.0, 152.6086956521739)","(18.0, 30.0, 29.5)","(1.3, 1.56, 1.5520588235294117)","(5.5, 8.2, 8.0)","(21.0, 36.0, 32.592592592592595)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.5, 11.970588235294118)","(10.0, 13.5, 13.26923076923077)"
09-01-2023 17:22:19.500450,"(71.0, 170.0, 154.6153846153846)","(18.0, 30.0, 29.5)","(1.3, 1.56, 1.557777777777778)","(5.5, 8.2, 8.122222222222222)","(21.0, 36.0, 33.03225806451613)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.5, 12.090909090909092)","(10.0, 13.5, 13.222222222222221)"
09-01-2023 17:22:20.565650,"(71.0, 170.0, 152.6086956521739)","(18.0, 32.0, 29.043478260869566)","(1.3, 1.54, 1.5307755775577558)","(5.5, 8.2, 8.115384615384615)","(21.0, 36.0, 33.03225806451613)","(101.0, 440.0, 298.3333333333333)","(8.0, 12.5, 12.038461538461538)","(10.0, 13.5, 13.222222222222221)"
09-01-2023 17:22:21.767798,"(71.0, 160.0, 146.08695652173913)","(18.0, 32.0, 29.45)","(1.3, 1.54, 1.5305409582689335)","(5.5, 8.2, 8.072727272727272)","(26.0, 36.0, 32.827586206896555)","(101.0, 440.0, 349.0909090909091)","(8.5, 12.5, 11.978260869565217)","(10.0, 13.5, 13.11111111111111)"
09-01-2023 17:22:22.802731,"(71.0, 160.0, 145.88235294117646)","(18.0, 32.0, 29.043478260869566)","(1.3, 1.54, 1.5305409582689335)","(5.5, 8.2, 8.533333333333333)","(26.0, 36.0, 32.75)","(101.0, 440.0, 356.6666666666667)","(8.5, 12.5, 11.833333333333334)","(10.0, 13.5, 13.11111111111111)"
09-01-2023 17:22:23.877571,"(71.0, 160.0, 142.85714285714286)","(18.0, 32.0, 29.043478260869566)","(1.3, 1.54, 1.53016)","(5.5, 8.6, 8.503448275862068)","(26.0, 36.0, 32.75)","(101.0, 440.0, 356.6666666666667)","(8.5, 12.5, 11.833333333333334)","(10.0, 13.5, 13.142857142857142)"
09-01-2023 17:22:25.106107,"(71.0, 160.0, 142.85714285714286)","(18.0, 32.0, 29.333333333333332)","(1.3, 1.54, 1.5205405405405406)","(5.5, 8.6, 8.782222222222224)","(26.0, 36.0, 32.75)","(101.0, 440.0, 356.6666666666667)","(8.5, 12.5, 12.038461538461538)","(10.0, 13.5, 13.142857142857142)"
09-01-2023 17:22:26.387295,"(71.0, 160.0, 142.22222222222223)","(18.0, 32.0, 29.48148148148148)","(1.3, 1.53, 1.5170833333333333)","(5.5, 8.8, 8.83157894736842)","(26.0, 36.0, 32.75)","(101.0, 440.0, 356.6666666666667)","(8.5, 12.5, 12.038461538461538)","(10.0, 13.5, 13.714285714285714)"
09-01-2023 17:22:27.896694,"(71.0, 160.0, 141.53846153846155)","(18.0, 32.0, 29.681818181818183)","(1.3, 1.53, 1.508395061728395)","(5.5, 9.0, 8.83157894736842)","(26.0, 36.0, 32.75)","(101.0, 440.0, 356.6666666666667)","(8.5, 12.5, 12.083333333333334)","(10.0, 14.0, 13.777777777777779)"
09-01-2023 17:22:29.265634,"(71.0, 160.0, 141.53846153846155)","(18.0, 32.0, 29.681818181818183)","(1.3, 1.52, 1.508395061728395)","(5.5, 9.0, 8.83157894736842)","(26.0, 36.0, 32.75)","(101.0, 440.0, 315.0)","(8.5, 12.5, 12.083333333333334)","(10.0, 14.0, 13.708333333333334)"
09-01-2023 17:22:30.582472,"(71.0, 160.0, 141.53846153846155)","(18.0, 32.0, 29.681818181818183)","(1.3, 1.51, 1.5010358565737052)","(5.5, 9.0, 8.815384615384616)","(26.0, 36.0, 32.75)","(101.0, 440.0, 315.0)","(8.5, 12.5, 11.9)","(10.0, 14.0, 13.6875)"
09-01-2023 17:22:31.856054,"(71.0, 160.0, 142.85714285714286)","(18.0, 32.0, 29.681818181818183)","(1.3, 1.51, 1.5012298387096774)","(5.5, 9.0, 8.815384615384616)","(26.0, 36.0, 32.75)","(101.0, 440.0, 315.0)","(8.5, 12.5, 11.8)","(10.0, 14.0, 13.6875)"
09-01-2023 17:22:33.225427,"(71.0, 160.0, 140.0)","(18.0, 32.0, 29.875)","(1.3, 1.51, 1.5019745222929937)","(5.5, 9.0, 8.815384615384616)","(26.0, 36.0, 37.714285714285715)","(101.0, 440.0, 315.0)","(8.5, 12.5, 11.8)","(10.0, 14.0, 13.666666666666666)"
09-01-2023 17:22:34.621730,"(71.0, 160.0, 143.33333333333334)","(18.0, 32.0, 29.875)","(1.3, 1.51, 1.5015436241610738)","(6.0, 9.0, 8.911111111111111)","(26.0, 40.0, 37.333333333333336)","(101.0, 440.0, 375.0)","(8.5, 12.5, 11.833333333333334)","(10.0, 14.0, 13.615384615384615)"
09-01-2023 17:22:36.405612,"(71.0, 150.0, 142.5)","(18.0, 32.0, 30.74074074074074)","(1.3, 1.51, 1.502421875)","(6.0, 9.0, 8.9)","(26.0, 40.0, 37.333333333333336)","(101.0, 420.0, 300.0)","(8.5, 12.5, 11.868421052631579)","(10.0, 14.0, 13.617647058823529)"
09-01-2023 17:22:37.775788,"(71.0, 150.0, 142.5)","(18.0, 32.0, 30.596491228070175)","(1.3, 1.51, 1.4986486486486486)","(6.0, 9.0, 8.883333333333333)","(26.0, 40.0, 36.666666666666664)","(101.0, 420.0, 336.0)","(8.5, 12.5, 11.9)","(10.0, 14.0, 13.681818181818182)"
09-01-2023 17:22:39.237378,"(71.0, 150.0, 146.66666666666666)","(18.0, 32.0, 30.74074074074074)","(1.3, 1.51, 1.4972727272727273)","(6.0, 9.0, 8.86)","(26.0, 38.0, 36.666666666666664)","(101.0, 400.0, 295.0)","(8.5, 12.5, 13.962328767123287)","(10.0, 14.0, 13.647058823529411)"
09-01-2023 17:22:40.568246,"(71.0, 150.0, 143.33333333333334)","(18.0, 32.0, 30.74074074074074)","(1.3, 1.51, 1.4986390532544378)","(6.0, 9.0, 8.71304347826087)","(26.0, 38.0, 37.0)","(101.0, 400.0, 260.0)","(8.5, 14.0, 12.53125)","(10.0, 14.0, 13.647058823529411)"
09-01-2023 17:22:41.834299,"(71.0, 150.0, 142.5)","(18.0, 32.0, 30.74074074074074)","(1.3, 1.51, 1.4932142857142856)","(6.0, 8.8, 8.746153846153847)","(26.0, 40.0, 38.333333333333336)","(101.0, 380.0, 230.0)","(8.5, 13.0, 12.785714285714286)","(10.0, 14.0, 13.642857142857142)"
09-01-2023 17:22:42.992126,"(71.0, 170.0, 142.5)","(18.0, 32.0, 31.020408163265305)","(1.3, 1.5, 1.4932142857142856)","(6.0, 8.8, 8.746153846153847)","(26.0, 40.0, 37.77777777777778)","(101.0, 380.0, 230.0)","(8.5, 13.0, 12.666666666666666)","(10.0, 14.0, 13.642857142857142)"
09-01-2023 17:22:44.146104,"(71.0, 170.0, 142.0)","(18.0, 32.0, 30.75862068965517)","(1.3, 1.5, 1.4932727272727273)","(6.0, 8.8, 8.971428571428572)","(26.0, 40.0, 37.77777777777778)","(101.0, 380.0, 268.3333333333333)","(8.5, 13.0, 12.666666666666666)","(10.0, 14.0, 13.642857142857142)"
09-01-2023 17:22:45.277993,"(71.0, 170.0, 142.0)","(18.0, 32.0, 30.75862068965517)","(1.3, 1.5, 1.4966666666666666)","(6.0, 9.2, 8.90909090909091)","(26.0, 40.0, 37.77777777777778)","(101.0, 360.0, 268.3333333333333)","(8.5, 13.0, 13.0)","(10.0, 14.0, 13.375)"
09-01-2023 17:22:46.479148,"(71.0, 170.0, 142.0)","(18.0, 32.0, 30.666666666666668)","(1.3, 1.51, 1.4945945945945946)","(6.0, 9.2, 9.181818181818182)","(26.0, 40.0, 37.714285714285715)","(101.0, 360.0, 268.3333333333333)","(8.5, 13.5, 12.966666666666667)","(10.0, 14.0, 13.6)"
09-01-2023 17:22:47.567182,"(71.0, 170.0, 142.0)","(18.0, 32.0, 30.565217391304348)","(1.3, 1.5, 1.4837837837837837)","(6.0, 9.4, 9.181818181818182)","(26.0, 40.0, 39.0)","(101.0, 360.0, 230.0)","(8.5, 13.5, 13.25)","(10.0, 14.0, 13.9)"
09-01-2023 17:22:48.662703,"(71.0, 170.0, 142.0)","(18.0, 32.0, 30.565217391304348)","(1.3, 1.48, 1.4725628140703517)","(6.0, 9.2, 9.114285714285714)","(26.0, 40.0, 39.0)","(101.0, 290.0, 230.0)","(8.5, 13.5, 13.25)","(10.0, 14.5, 13.954545454545455)"
09-01-2023 17:22:49.848974,"(71.0, 170.0, 142.0)","(18.0, 32.0, 30.625)","(1.3, 1.48, 1.4735820895522387)","(6.0, 9.4, 9.266666666666666)","(26.0, 40.0, 39.05882352941177)","(101.0, 290.0, 215.0)","(8.5, 13.5, 13.11111111111111)","(10.0, 14.5, 14.166666666666666)"
09-01-2023 17:22:50.972430,"(71.0, 170.0, 143.75)","(18.0, 32.0, 30.166666666666668)","(1.3, 1.48, 1.4735820895522387)","(6.0, 9.4, 9.266666666666666)","(26.0, 40.0, 39.05882352941177)","(101.0, 290.0, 215.0)","(8.5, 13.5, 13.11111111111111)","(10.0, 14.5, 14.166666666666666)"
09-01-2023 17:22:52.165821,"(71.0, 170.0, 143.75)","(18.0, 32.0, 31.266666666666666)","(1.3, 1.48, 1.4728333333333332)","(6.0, 9.4, 9.355555555555556)","(26.0, 40.0, 38.54545454545455)","(101.0, 290.0, 240.0)","(8.5, 13.5, 13.227272727272727)","(10.0, 14.5, 14.166666666666666)"
09-01-2023 17:22:53.293941,"(71.0, 170.0, 143.75)","(18.0, 32.0, 31.266666666666666)","(1.3, 1.48, 1.4737425149700598)","(6.5, 9.4, 9.222222222222223)","(26.0, 40.0, 38.4)","(101.0, 290.0, 238.57142857142858)","(9.0, 13.5, 13.205882352941176)","(10.0, 14.5, 14.125)"
09-01-2023 17:22:54.430777,"(71.0, 170.0, 143.52941176470588)","(18.0, 32.0, 31.057142857142857)","(1.3, 1.48, 1.4760747663551401)","(6.5, 9.4, 9.23076923076923)","(26.0, 40.0, 33.333333333333336)","(101.0, 290.0, 238.57142857142858)","(9.0, 13.5, 13.142857142857142)","(10.0, 14.5, 14.125)"
09-01-2023 17:22:55.566063,"(71.0, 170.0, 143.52941176470588)","(18.0, 32.0, 31.057142857142857)","(1.3, 1.48, 1.483076923076923)","(6.5, 9.6, 9.31764705882353)","(26.0, 34.0, 33.0)","(101.0, 290.0, 238.57142857142858)","(9.0, 13.5, 13.142857142857142)","(10.0, 14.5, 14.125)"
09-01-2023 17:22:56.778220,"(71.0, 170.0, 143.52941176470588)","(18.0, 32.0, 28.714285714285715)","(1.3, 1.49, 1.4853684210526317)","(6.5, 9.6, 9.31764705882353)","(26.0, 34.0, 33.0)","(101.0, 290.0, 212.85714285714286)","(9.0, 13.5, 13.142857142857142)","(10.0, 14.5, 14.125)"
09-01-2023 17:22:58.035107,"(71.0, 170.0, 143.52941176470588)","(18.0, 29.0, 28.348837209302324)","(1.3, 1.49, 1.4870652173913044)","(6.5, 9.6, 9.31764705882353)","(26.0, 34.0, 33.0)","(101.0, 290.0, 212.85714285714286)","(9.0, 13.5, 13.142857142857142)","(10.0, 14.5, 14.125)"
09-01-2023 17:22:59.211966,"(71.0, 170.0, 143.52941176470588)","(18.0, 29.0, 27.869565217391305)","(1.3, 1.49, 1.4854237288135592)","(6.5, 9.6, 9.411764705882353)","(26.0, 34.0, 33.6)","(101.0, 290.0, 212.85714285714286)","(9.0, 13.5, 13.133333333333333)","(10.0, 14.5, 14.125)"
09-01-2023 17:23:00.406417,"(71.0, 170.0, 143.52941176470588)","(18.0, 28.0, 27.869565217391305)","(1.3, 1.49, 1.4859090909090908)","(6.5, 9.6, 9.411764705882353)","(26.0, 34.0, 34.4)","(101.0, 290.0, 215.0)","(9.0, 13.5, 13.181818181818182)","(10.0, 14.5, 13.8)"
09-01-2023 17:23:01.579254,"(71.0, 170.0, 143.52941176470588)","(18.0, 28.0, 27.869565217391305)","(1.3, 1.49, 1.484698795180723)","(6.5, 9.6, 9.379999999999999)","(26.0, 36.0, 34.4)","(101.0, 290.0, 215.0)","(9.0, 13.5, 13.11111111111111)","(10.0, 14.5, 13.8)"
09-01-2023 17:23:02.807156,"(71.0, 170.0, 143.52941176470588)","(18.0, 28.0, 27.869565217391305)","(1.3, 1.49, 1.4807843137254901)","(6.5, 9.6, 9.379999999999999)","(26.0, 36.0, 34.4)","(101.0, 290.0, 212.85714285714286)","(9.0, 13.5, 13.28125)","(10.0, 14.5, 13.8)"
09-01-2023 17:23:04.039822,"(71.0, 170.0, 143.52941176470588)","(18.0, 28.0, 27.76923076923077)","(1.3, 1.49, 1.479585798816568)","(6.5, 9.6, 9.540740740740741)","(26.0, 36.0, 34.628571428571426)","(101.0, 290.0, 242.0)","(9.0, 13.5, 13.340909090909092)","(10.0, 14.5, 14.08)"
09-01-2023 17:23:05.294026,"(71.0, 170.0, 148.57142857142858)","(18.0, 29.0, 27.585858585858585)","(1.3, 1.49, 1.4737113402061854)","(6.5, 9.6, 9.568421052631578)","(26.0, 36.0, 34.733333333333334)","(101.0, 290.0, 230.0)","(9.0, 13.5, 13.642857142857142)","(10.0, 14.5, 14.133333333333333)"
09-01-2023 17:23:06.547717,"(71.0, 170.0, 155.78947368421052)","(18.0, 29.0, 27.585858585858585)","(1.3, 1.48, 1.4737113402061854)","(6.5, 9.6, 9.595121951219513)","(26.0, 36.0, 34.416666666666664)","(101.0, 290.0, 230.0)","(9.0, 14.0, 13.574074074074074)","(10.0, 14.5, 14.4375)"
09-01-2023 17:23:07.842536,"(71.0, 170.0, 150.71428571428572)","(18.0, 28.0, 27.0)","(1.3, 1.48, 1.4797520661157024)","(6.5, 9.8, 9.45217391304348)","(26.0, 36.0, 34.416666666666664)","(101.0, 290.0, 230.0)","(9.0, 14.0, 13.175)","(10.0, 14.5, 14.375)"
09-01-2023 17:23:09.106594,"(71.0, 170.0, 145.45454545454547)","(18.0, 28.0, 26.42105263157895)","(1.3, 1.48, 1.475531914893617)","(6.5, 9.6, 9.666666666666666)","(26.0, 36.0, 34.689655172413794)","(101.0, 290.0, 230.0)","(9.0, 13.5, 13.204545454545455)","(10.0, 14.5, 14.454545454545455)"
09-01-2023 17:23:10.353521,"(71.0, 170.0, 152.0)","(18.0, 28.0, 26.44)","(1.3, 1.48, 1.4778813559322033)","(6.5, 9.8, 9.695238095238095)","(26.0, 36.0, 34.689655172413794)","(101.0, 290.0, 248.0)","(9.0, 13.5, 13.204545454545455)","(10.0, 14.5, 14.294117647058824)"
09-01-2023 17:23:11.533932,"(71.0, 170.0, 145.45454545454547)","(18.0, 28.0, 26.03846153846154)","(1.3, 1.48, 1.4767532467532467)","(6.5, 10.0, 9.742857142857142)","(26.0, 36.0, 34.416666666666664)","(101.0, 290.0, 248.0)","(9.0, 13.5, 13.117647058823529)","(10.0, 15.0, 14.3125)"
09-01-2023 17:23:12.782799,"(71.0, 170.0, 152.0)","(18.0, 28.0, 26.03846153846154)","(1.3, 1.48, 1.4765)","(6.5, 10.0, 9.770212765957446)","(26.0, 36.0, 34.689655172413794)","(101.0, 290.0, 255.0)","(9.0, 13.5, 13.195652173913043)","(10.0, 15.0, 14.3125)"
09-01-2023 17:23:13.936646,"(71.0, 170.0, 152.0)","(18.0, 28.0, 26.03846153846154)","(1.3, 1.48, 1.472767857142857)","(6.5, 10.0, 9.863157894736842)","(26.0, 36.0, 34.689655172413794)","(101.0, 290.0, 255.0)","(9.0, 13.5, 13.382352941176471)","(10.0, 15.0, 14.3125)"
09-01-2023 17:23:15.160780,"(71.0, 170.0, 152.0)","(18.0, 28.0, 26.03846153846154)","(1.3, 1.48, 1.4710526315789474)","(6.5, 10.0, 9.971428571428572)","(26.0, 36.0, 34.689655172413794)","(101.0, 290.0, 238.57142857142858)","(9.0, 13.5, 13.293103448275861)","(10.0, 15.0, 14.256410256410255)"
09-01-2023 17:23:16.396162,"(71.0, 170.0, 152.0)","(18.0, 28.0, 26.03846153846154)","(1.3, 1.48, 1.471938775510204)","(6.5, 10.0, 10.007407407407408)","(26.0, 36.0, 34.416666666666664)","(101.0, 290.0, 260.0)","(9.0, 14.0, 13.255813953488373)","(10.0, 15.0, 14.256410256410255)"
09-01-2023 17:23:17.631782,"(71.0, 170.0, 145.45454545454547)","(18.0, 28.0, 25.93103448275862)","(1.3, 1.48, 1.479342105263158)","(6.5, 10.5, 10.023076923076923)","(26.0, 36.0, 34.592592592592595)","(101.0, 290.0, 266.0)","(9.0, 14.0, 12.631578947368421)","(10.0, 15.0, 14.263157894736842)"
09-01-2023 17:23:18.852651,"(71.0, 170.0, 156.15384615384616)","(18.0, 28.0, 25.93103448275862)","(1.3, 1.48, 1.4794791666666667)","(6.5, 10.5, 10.038636363636364)","(26.0, 36.0, 34.592592592592595)","(101.0, 290.0, 282.94117647058823)","(9.0, 13.0, 12.273504273504274)","(10.0, 15.0, 14.321428571428571)"
09-01-2023 17:23:20.167773,"(71.0, 170.0, 156.15384615384616)","(18.0, 28.0, 25.93103448275862)","(1.3, 1.48, 1.4794791666666667)","(6.5, 10.5, 10.028260869565218)","(26.0, 36.0, 34.27272727272727)","(101.0, 290.0, 281.42857142857144)","(9.0, 13.0, 12.291666666666666)","(10.0, 14.5, 14.166666666666666)"
