,Buddy Beauty,Velocity Tori,Look No Hands,Aussie Axle,Good Charlotte,Ladies Day,More Speed
08-01-2023 19:30:01.401073,"(41.0, 65.0, 64.61538461538461)","(26.0, 42.0, 40.90909090909091)","(7.5, 10.5, 10.211538461538462)","(4.4, 5.3, 5.173333333333333)","(5.0, 6.6, 6.54074074074074)","(12.0, 20.0, 18.714285714285715)","(1.95, 2.16, 2.1393750000000002)"
08-01-2023 19:30:02.487502,"(41.0, 70.0, 65.625)","(26.0, 42.0, 40.90909090909091)","(7.5, 10.5, 10.125)","(4.4, 5.3, 5.185)","(5.0, 6.6, 6.565079365079365)","(12.0, 20.0, 18.714285714285715)","(1.95, 2.16, 2.145)"
08-01-2023 19:30:03.563367,"(41.0, 70.0, 65.0)","(26.0, 42.0, 41.45454545454545)","(7.5, 10.5, 10.025641025641026)","(4.4, 5.3, 5.166666666666666)","(5.0, 6.8, 6.565079365079365)","(12.0, 20.0, 18.714285714285715)","(1.95, 2.16, 2.154375)"
08-01-2023 19:30:04.679377,"(41.0, 70.0, 64.66666666666667)","(26.0, 42.0, 41.45454545454545)","(7.5, 10.5, 10.025641025641026)","(4.4, 5.3, 5.166666666666666)","(5.0, 6.8, 6.631818181818182)","(12.0, 20.0, 19.125)","(1.95, 2.16, 2.150985915492958)"
08-01-2023 19:30:05.755777,"(41.0, 70.0, 64.66666666666667)","(26.0, 42.0, 41.45454545454545)","(7.5, 10.5, 10.025641025641026)","(4.4, 5.3, 5.221212121212121)","(5.0, 6.8, 6.61081081081081)","(12.0, 19.5, 19.071428571428573)","(1.95, 2.16, 2.155483870967742)"
08-01-2023 19:30:06.924945,"(41.0, 70.0, 64.66666666666667)","(26.0, 42.0, 41.714285714285715)","(7.5, 10.5, 10.03125)","(4.4, 5.3, 5.21875)","(5.0, 6.8, 6.605555555555555)","(12.0, 19.5, 19.071428571428573)","(1.95, 2.16, 2.155483870967742)"
08-01-2023 19:30:08.102283,"(41.0, 70.0, 64.66666666666667)","(26.0, 42.0, 41.7)","(7.5, 10.5, 10.081395348837209)","(4.4, 5.3, 5.168686868686868)","(5.0, 6.8, 6.61578947368421)","(12.0, 19.5, 19.071428571428573)","(1.95, 2.16, 2.151044776119403)"
08-01-2023 19:30:09.273445,"(41.0, 70.0, 64.66666666666667)","(26.0, 42.0, 41.7)","(7.5, 10.5, 10.081395348837209)","(4.4, 5.3, 5.168686868686868)","(5.0, 6.8, 6.61578947368421)","(12.0, 19.5, 19.071428571428573)","(1.95, 2.16, 2.1552542372881356)"
08-01-2023 19:30:10.454086,"(41.0, 70.0, 64.66666666666667)","(26.0, 42.0, 41.714285714285715)","(7.5, 10.5, 10.2375)","(4.4, 5.3, 5.179207920792079)","(5.0, 6.8, 6.278688524590164)","(12.0, 19.5, 19.125)","(1.95, 2.16, 2.158108108108108)"
08-01-2023 19:30:11.483780,"(41.0, 70.0, 64.66666666666667)","(26.0, 44.0, 42.0)","(7.5, 10.5, 10.2375)","(4.4, 5.3, 5.207142857142857)","(5.0, 6.4, 6.248979591836735)","(13.0, 19.5, 19.115384615384617)","(1.9, 2.18, 2.1411764705882352)"
08-01-2023 19:30:12.595257,"(41.0, 70.0, 64.66666666666667)","(26.0, 44.0, 43.42857142857143)","(7.5, 10.5, 10.25)","(4.4, 5.3, 5.22972972972973)","(5.0, 6.4, 6.218181818181819)","(13.0, 20.0, 19.258064516129032)","(1.9, 2.16, 2.156)"
08-01-2023 19:30:13.824620,"(41.0, 70.0, 65.0)","(26.0, 46.0, 45.333333333333336)","(7.5, 10.5, 10.291666666666666)","(4.4, 5.3, 5.225714285714286)","(5.0, 6.4, 6.258536585365854)","(13.0, 20.0, 19.37837837837838)","(1.9, 2.16, 2.1521875)"
08-01-2023 19:30:14.897160,"(41.0, 70.0, 65.0)","(26.0, 48.0, 45.333333333333336)","(7.5, 10.5, 10.291666666666666)","(4.4, 5.3, 5.225714285714286)","(5.0, 6.4, 6.280952380952381)","(13.0, 20.0, 19.37837837837838)","(1.9, 2.16, 2.1453658536585367)"
08-01-2023 19:30:15.963170,"(41.0, 70.0, 65.0)","(26.0, 48.0, 45.333333333333336)","(7.5, 10.5, 10.297297297297296)","(4.4, 5.3, 5.205454545454545)","(5.0, 6.4, 6.0660869565217395)","(13.0, 20.0, 19.37837837837838)","(1.9, 2.16, 2.1513669064748204)"
08-01-2023 19:30:17.126689,"(41.0, 70.0, 65.0)","(26.0, 48.0, 47.2)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.3, 5.194949494949495)","(5.0, 6.2, 6.0081632653061225)","(13.0, 20.0, 19.791666666666668)","(1.9, 2.16, 2.1573426573426575)"
08-01-2023 19:30:18.123653,"(41.0, 70.0, 65.78947368421052)","(26.0, 48.0, 47.2)","(7.5, 10.5, 10.261904761904763)","(4.4, 5.3, 5.194949494949495)","(5.0, 6.2, 6.0081632653061225)","(13.0, 20.0, 20.5)","(1.9, 2.18, 2.155639097744361)"
08-01-2023 19:30:19.156100,"(41.0, 70.0, 65.78947368421052)","(26.0, 48.0, 47.2)","(7.5, 10.5, 10.255813953488373)","(4.4, 5.3, 5.1899082568807335)","(5.0, 6.2, 5.933962264150944)","(13.0, 21.0, 20.464285714285715)","(1.9, 2.18, 2.1595275590551184)"
08-01-2023 19:30:20.269810,"(41.0, 70.0, 65.78947368421052)","(26.0, 46.0, 45.333333333333336)","(7.5, 10.5, 10.255813953488373)","(4.4, 5.3, 5.1899082568807335)","(5.0, 6.2, 5.933962264150944)","(13.0, 21.0, 20.464285714285715)","(1.9, 2.18, 2.1595275590551184)"
08-01-2023 19:30:21.425546,"(41.0, 70.0, 65.78947368421052)","(26.0, 48.0, 46.61538461538461)","(7.5, 10.5, 10.255813953488373)","(4.4, 5.3, 5.1899082568807335)","(5.0, 6.2, 5.933962264150944)","(13.0, 21.0, 20.464285714285715)","(1.9, 2.18, 2.157777777777778)"
08-01-2023 19:30:22.573745,"(41.0, 70.0, 65.78947368421052)","(26.0, 48.0, 44.666666666666664)","(7.5, 10.5, 10.51063829787234)","(4.4, 5.3, 5.1899082568807335)","(5.0, 6.2, 5.933962264150944)","(13.0, 21.0, 20.541666666666668)","(1.9, 2.18, 2.1514285714285717)"
08-01-2023 19:30:23.673084,"(41.0, 70.0, 65.78947368421052)","(26.0, 46.0, 45.5)","(7.5, 11.0, 10.35632183908046)","(4.4, 5.3, 5.224528301886792)","(5.0, 6.2, 5.9504424778761065)","(13.0, 21.0, 20.51851851851852)","(1.9, 2.16, 2.146153846153846)"
08-01-2023 19:30:24.848232,"(41.0, 70.0, 65.78947368421052)","(26.0, 46.0, 44.0)","(7.5, 11.0, 10.35632183908046)","(4.4, 5.3, 5.224528301886792)","(5.0, 6.2, 5.9504424778761065)","(13.0, 21.0, 20.633333333333333)","(1.9, 2.16, 2.146153846153846)"
08-01-2023 19:30:25.953939,"(41.0, 70.0, 65.78947368421052)","(26.0, 46.0, 44.0)","(7.5, 11.0, 10.35632183908046)","(4.4, 5.3, 5.224528301886792)","(5.0, 6.2, 6.035849056603774)","(13.0, 21.0, 20.2)","(1.9, 2.16, 2.1431707317073174)"
08-01-2023 19:30:27.007093,"(41.0, 70.0, 65.78947368421052)","(26.0, 46.0, 43.0)","(7.5, 11.0, 10.35632183908046)","(4.4, 5.3, 5.2620689655172415)","(5.0, 6.2, 6.041818181818182)","(13.0, 21.0, 20.2)","(1.9, 2.16, 2.1427659574468088)"
08-01-2023 19:30:28.084833,"(41.0, 70.0, 65.78947368421052)","(26.0, 46.0, 42.5)","(7.5, 11.0, 10.35632183908046)","(4.4, 5.3, 5.326315789473684)","(5.0, 6.2, 5.941584158415842)","(13.0, 21.0, 20.2)","(1.9, 2.16, 2.1427659574468088)"
08-01-2023 19:30:29.305680,"(41.0, 70.0, 65.78947368421052)","(26.0, 46.0, 45.714285714285715)","(7.5, 11.0, 10.352272727272727)","(4.4, 5.4, 5.335064935064936)","(5.0, 6.2, 5.953773584905661)","(13.0, 21.0, 20.2)","(1.9, 2.16, 2.1408)"
08-01-2023 19:30:30.390743,"(41.0, 70.0, 63.529411764705884)","(26.0, 46.0, 45.714285714285715)","(7.5, 11.0, 10.352272727272727)","(4.4, 5.4, 5.335064935064936)","(5.0, 6.2, 5.953773584905661)","(13.0, 21.0, 20.2)","(1.9, 2.16, 2.1530303030303033)"
08-01-2023 19:30:31.388072,"(41.0, 70.0, 63.529411764705884)","(26.0, 46.0, 44.73684210526316)","(7.5, 11.0, 10.352272727272727)","(4.4, 5.4, 5.267647058823529)","(5.0, 6.2, 5.941584158415842)","(13.0, 21.0, 19.875)","(1.9, 2.16, 2.1545205479452054)"
08-01-2023 19:30:32.453624,"(41.0, 70.0, 63.529411764705884)","(26.0, 50.0, 47.77777777777778)","(7.5, 11.0, 10.5859375)","(4.4, 5.3, 5.2)","(5.0, 6.2, 6.026666666666666)","(13.0, 20.0, 19.8)","(1.9, 2.16, 2.1543065693430656)"
08-01-2023 19:30:33.592967,"(41.0, 70.0, 63.529411764705884)","(26.0, 48.0, 47.57142857142857)","(7.5, 11.0, 10.647540983606557)","(4.4, 5.2, 5.0775)","(5.0, 6.2, 6.0436974789915965)","(13.0, 20.0, 19.272727272727273)","(1.9, 2.16, 2.1602409638554216)"
08-01-2023 19:30:34.654853,"(41.0, 70.0, 63.529411764705884)","(26.0, 48.0, 47.57142857142857)","(7.5, 11.0, 10.67910447761194)","(4.4, 5.1, 5.148305084745763)","(5.0, 6.2, 6.047540983606558)","(13.0, 19.5, 19.64)","(1.9, 2.18, 2.1541463414634148)"
08-01-2023 19:30:35.684484,"(41.0, 70.0, 63.529411764705884)","(26.0, 48.0, 47.57142857142857)","(7.5, 11.0, 10.67910447761194)","(4.4, 5.2, 5.148305084745763)","(5.0, 6.2, 6.047540983606558)","(13.0, 20.0, 19.64)","(1.9, 2.18, 2.1541463414634148)"
08-01-2023 19:30:36.939394,"(41.0, 70.0, 63.333333333333336)","(26.0, 48.0, 48.857142857142854)","(7.5, 11.0, 10.708955223880597)","(4.4, 5.2, 5.232558139534884)","(5.0, 6.2, 6.058536585365854)","(13.0, 19.5, 18.863636363636363)","(1.9, 2.18, 2.132156862745098)"
08-01-2023 19:30:38.087131,"(41.0, 70.0, 63.333333333333336)","(26.0, 50.0, 48.857142857142854)","(7.5, 11.0, 10.69047619047619)","(4.4, 5.3, 5.252173913043478)","(5.0, 6.2, 6.05)","(13.0, 19.0, 18.863636363636363)","(1.9, 2.14, 2.1361538461538463)"
08-01-2023 19:30:39.255894,"(41.0, 70.0, 63.333333333333336)","(26.0, 50.0, 47.64705882352941)","(7.5, 11.0, 10.708955223880597)","(4.4, 5.4, 5.262903225806451)","(5.0, 6.2, 6.061538461538461)","(13.0, 19.0, 18.7)","(1.9, 2.16, 2.1350000000000002)"
08-01-2023 19:30:40.447934,"(41.0, 70.0, 63.333333333333336)","(26.0, 50.0, 47.64705882352941)","(7.5, 11.0, 10.708955223880597)","(4.4, 5.4, 5.266101694915254)","(5.0, 6.2, 5.986842105263158)","(13.0, 19.0, 18.7)","(1.9, 2.16, 2.1374603174603175)"
08-01-2023 19:30:41.699828,"(41.0, 70.0, 64.61538461538461)","(26.0, 50.0, 47.0)","(7.5, 11.0, 10.682692307692308)","(4.4, 5.4, 5.266019417475729)","(5.0, 6.2, 5.928571428571429)","(13.0, 19.0, 18.928571428571427)","(1.9, 2.16, 2.1361344537815126)"
08-01-2023 19:30:42.904540,"(41.0, 70.0, 64.16666666666667)","(26.0, 50.0, 44.2)","(8.0, 11.0, 10.616279069767442)","(4.4, 5.4, 5.248648648648649)","(5.0, 6.2, 5.9625)","(13.0, 19.0, 18.625)","(1.9, 2.16, 2.1363333333333334)"
08-01-2023 19:30:44.033892,"(41.0, 70.0, 64.16666666666667)","(26.0, 46.0, 43.714285714285715)","(8.0, 11.0, 10.6125)","(4.4, 5.4, 5.250704225352113)","(5.0, 6.2, 6.016393442622951)","(13.0, 19.5, 19.291666666666668)","(1.9, 2.16, 2.132391304347826)"
08-01-2023 19:30:45.269276,"(41.0, 70.0, 64.16666666666667)","(26.0, 46.0, 43.714285714285715)","(8.0, 11.0, 10.666666666666666)","(4.4, 5.4, 5.250793650793651)","(5.0, 6.2, 6.052054794520548)","(13.0, 20.0, 20.015625)","(1.9, 2.14, 2.1222641509433964)"
08-01-2023 19:30:46.436948,"(41.0, 70.0, 65.5)","(26.0, 46.0, 41.333333333333336)","(8.0, 11.0, 10.663461538461538)","(4.4, 5.4, 5.402439024390244)","(5.0, 6.2, 6.069230769230769)","(13.0, 21.0, 20.014492753623188)","(1.9, 2.14, 2.1294459102902374)"
08-01-2023 19:30:47.559442,"(41.0, 65.0, 61.36363636363636)","(26.0, 42.0, 41.333333333333336)","(8.0, 11.0, 10.663461538461538)","(4.4, 5.5, 5.45)","(5.0, 6.2, 5.928712871287129)","(13.0, 21.0, 20.014492753623188)","(1.9, 2.14, 2.12954954954955)"
08-01-2023 19:30:48.726469,"(41.0, 70.0, 64.54545454545455)","(26.0, 40.0, 39.793103448275865)","(8.0, 11.0, 10.71774193548387)","(4.4, 5.5, 5.443434343434344)","(5.0, 6.0, 5.870909090909091)","(13.0, 21.0, 20.014492753623188)","(1.9, 2.14, 2.1304635761589403)"
08-01-2023 19:30:49.858597,"(41.0, 70.0, 66.66666666666667)","(26.0, 40.0, 39.793103448275865)","(8.0, 11.0, 10.764150943396226)","(4.4, 5.5, 5.463380281690141)","(5.0, 5.9, 5.855555555555555)","(13.0, 21.0, 17.72222222222222)","(1.9, 2.14, 2.158320610687023)"
08-01-2023 19:30:50.833782,"(41.0, 65.0, 62.857142857142854)","(26.0, 44.0, 42.4)","(8.0, 11.0, 10.764150943396226)","(4.4, 5.5, 5.463380281690141)","(5.0, 6.0, 5.855555555555555)","(13.0, 18.0, 17.65)","(1.9, 2.16, 2.1564417177914113)"
08-01-2023 19:30:51.949179,"(41.0, 70.0, 68.0)","(26.0, 44.0, 42.4)","(8.0, 11.0, 10.759615384615385)","(4.4, 5.5, 5.542592592592593)","(5.0, 6.0, 5.896774193548388)","(13.0, 18.0, 17.39)","(1.9, 2.16, 2.1723076923076925)"
08-01-2023 19:30:53.092742,"(41.0, 70.0, 68.57142857142857)","(26.0, 44.0, 43.73913043478261)","(8.0, 11.0, 10.716666666666667)","(4.4, 5.6, 5.468571428571429)","(5.0, 5.9, 6.040625)","(13.0, 18.5, 17.227272727272727)","(1.9, 2.18, 2.175919732441472)"
08-01-2023 19:30:54.198732,"(41.0, 70.0, 68.57142857142857)","(26.0, 42.0, 41.82608695652174)","(8.0, 11.0, 10.318965517241379)","(4.4, 5.5, 5.513888888888889)","(5.0, 6.2, 5.968181818181819)","(13.0, 17.5, 17.142857142857142)","(1.9, 2.18, 2.17549815498155)"
08-01-2023 19:30:55.245715,"(41.0, 70.0, 67.5)","(26.0, 42.0, 41.82608695652174)","(8.0, 10.5, 10.318965517241379)","(4.4, 5.6, 5.513888888888889)","(5.0, 6.2, 5.968181818181819)","(13.0, 17.5, 17.11111111111111)","(1.9, 2.18, 2.169848484848485)"
08-01-2023 19:30:56.320266,"(41.0, 70.0, 67.14285714285714)","(26.0, 42.0, 41.82608695652174)","(8.0, 10.5, 10.385416666666666)","(4.4, 5.6, 5.54468085106383)","(5.0, 6.2, 6.007843137254902)","(13.0, 17.5, 17.142857142857142)","(1.9, 2.18, 2.157636363636364)"
08-01-2023 19:30:57.445805,"(41.0, 70.0, 65.0)","(26.0, 42.0, 41.82608695652174)","(8.0, 10.5, 10.385416666666666)","(4.4, 5.6, 5.563265306122449)","(5.0, 6.2, 5.995833333333334)","(13.0, 17.5, 17.291666666666668)","(1.9, 2.16, 2.1622885572139303)"
08-01-2023 19:30:58.582315,"(41.0, 65.0, 64.23076923076923)","(26.0, 42.0, 40.35294117647059)","(8.0, 10.5, 10.229591836734693)","(4.4, 5.6, 5.58125)","(5.0, 6.2, 5.954098360655738)","(13.0, 17.5, 17.166666666666668)","(1.9, 2.18, 2.1568627450980395)"
08-01-2023 19:30:59.600269,"(41.0, 70.0, 68.57142857142857)","(26.0, 42.0, 40.25)","(8.0, 10.5, 10.229591836734693)","(4.4, 5.6, 5.58125)","(5.0, 6.2, 5.954098360655738)","(13.0, 17.5, 17.235294117647058)","(1.9, 2.18, 2.1568627450980395)"
08-01-2023 19:31:00.722686,"(41.0, 70.0, 66.47058823529412)","(26.0, 42.0, 40.193548387096776)","(8.0, 10.5, 10.163366336633663)","(4.4, 5.6, 5.573469387755102)","(5.0, 6.2, 5.964705882352941)","(13.0, 17.5, 17.285714285714285)","(1.9, 2.18, 2.1501960784313727)"
08-01-2023 19:31:01.848444,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.4)","(8.0, 10.5, 10.202970297029703)","(4.4, 5.7, 5.574747474747475)","(5.0, 6.2, 5.991525423728814)","(13.0, 17.5, 17.666666666666668)","(1.9, 2.18, 2.1469565217391304)"
08-01-2023 19:31:02.937553,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.4)","(8.0, 10.5, 10.202970297029703)","(4.4, 5.7, 5.596551724137931)","(5.0, 6.2, 6.066666666666666)","(13.0, 18.0, 17.55)","(1.9, 2.16, 2.1421276595744683)"
08-01-2023 19:31:04.053048,"(41.0, 70.0, 66.07142857142857)","(26.0, 42.0, 39.904761904761905)","(8.0, 10.5, 10.236842105263158)","(4.4, 5.6, 5.59438202247191)","(5.0, 6.2, 6.133333333333334)","(13.0, 18.0, 17.666666666666668)","(1.9, 2.16, 2.1436363636363636)"
08-01-2023 19:31:05.196211,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 39.904761904761905)","(8.0, 10.5, 10.22689075630252)","(4.4, 5.6, 5.553333333333333)","(5.0, 6.2, 6.194871794871795)","(13.0, 18.0, 17.666666666666668)","(1.9, 2.16, 2.15009009009009)"
08-01-2023 19:31:06.287014,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.05128205128205)","(8.0, 10.5, 10.238938053097344)","(4.4, 5.6, 5.543243243243243)","(5.0, 6.2, 6.186440677966102)","(13.0, 18.0, 17.566666666666666)","(1.9, 2.16, 2.1332)"
08-01-2023 19:31:07.371255,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.1)","(8.0, 10.5, 10.202830188679245)","(4.4, 5.6, 5.569306930693069)","(5.0, 6.4, 6.207547169811321)","(13.0, 18.5, 17.68918918918919)","(1.9, 2.14, 2.1248813559322035)"
08-01-2023 19:31:08.444893,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.1)","(8.0, 10.5, 10.202830188679245)","(4.4, 5.7, 5.602919708029197)","(5.0, 6.4, 6.207547169811321)","(13.0, 18.5, 17.642857142857142)","(1.9, 2.14, 2.121544401544402)"
08-01-2023 19:31:09.494119,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.1)","(8.0, 10.5, 10.202830188679245)","(4.4, 5.7, 5.602919708029197)","(5.0, 6.4, 6.207547169811321)","(13.0, 18.5, 17.68918918918919)","(1.9, 2.14, 2.121678321678322)"
08-01-2023 19:31:10.569947,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.1)","(8.0, 10.5, 10.199074074074074)","(4.4, 5.7, 5.6257485029940115)","(5.0, 6.4, 6.273873873873874)","(13.0, 18.5, 17.897435897435898)","(1.9, 2.14, 2.119123287671233)"
08-01-2023 19:31:11.669288,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.1)","(8.0, 10.5, 10.200934579439252)","(4.4, 5.7, 5.6028368794326235)","(5.0, 6.4, 6.23768115942029)","(13.0, 18.0, 17.348484848484848)","(1.9, 2.12, 2.1318348623853214)"
08-01-2023 19:31:12.879648,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.1)","(8.0, 10.5, 10.202830188679245)","(4.4, 5.7, 5.558333333333334)","(5.0, 6.4, 6.24)","(13.0, 18.0, 17.369565217391305)","(1.9, 2.14, 2.1230508474576273)"
08-01-2023 19:31:14.030968,"(41.0, 70.0, 65.55555555555556)","(26.0, 42.0, 40.31111111111111)","(8.0, 10.5, 10.202830188679245)","(4.4, 5.6, 5.311042944785276)","(5.0, 6.4, 6.329411764705883)","(13.0, 17.5, 16.61111111111111)","(1.9, 2.14, 2.1560439560439564)"
08-01-2023 19:31:15.108011,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.476190476190474)","(8.0, 10.5, 10.318181818181818)","(4.4, 5.4, 5.254385964912281)","(5.0, 6.4, 6.49811320754717)","(13.0, 17.0, 16.615384615384617)","(1.9, 2.16, 2.1539823008849557)"
08-01-2023 19:31:16.219876,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.5)","(8.0, 10.5, 10.326086956521738)","(4.4, 5.3, 5.247692307692308)","(5.0, 6.6, 6.53015873015873)","(13.0, 17.0, 16.75)","(1.9, 2.16, 2.148913043478261)"
08-01-2023 19:31:17.372309,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.526315789473685)","(8.0, 10.5, 10.304878048780488)","(4.4, 5.3, 5.294736842105263)","(5.0, 6.6, 6.503225806451613)","(13.0, 17.0, 16.75)","(1.9, 2.16, 2.148367346938776)"
08-01-2023 19:31:18.403405,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.526315789473685)","(8.0, 10.5, 10.304878048780488)","(4.4, 5.3, 5.235294117647059)","(5.0, 6.6, 6.527710843373494)","(13.0, 17.0, 16.725806451612904)","(1.9, 2.16, 2.1475229357798167)"
08-01-2023 19:31:19.586456,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.526315789473685)","(8.0, 10.5, 10.335051546391753)","(4.4, 5.3, 5.222352941176471)","(5.0, 6.6, 6.5488372093023255)","(13.0, 17.0, 16.725806451612904)","(1.9, 2.16, 2.1479646017699117)"
08-01-2023 19:31:20.864075,"(41.0, 70.0, 66.66666666666667)","(26.0, 42.0, 40.6)","(8.0, 10.5, 10.335051546391753)","(4.4, 5.3, 5.2195876288659795)","(5.0, 6.6, 6.553684210526316)","(13.0, 17.0, 16.75925925925926)","(1.9, 2.16, 2.1492913385826773)"
08-01-2023 19:31:22.205762,"(41.0, 70.0, 67.0)","(26.0, 42.0, 40.63157894736842)","(8.0, 10.5, 10.304878048780488)","(4.4, 5.3, 5.221212121212121)","(5.0, 6.6, 6.485217391304348)","(13.0, 17.0, 17.670731707317074)","(1.9, 2.16, 2.1347540983606557)"
08-01-2023 19:31:23.339653,"(41.0, 70.0, 67.27272727272727)","(26.0, 42.0, 40.63157894736842)","(8.0, 10.5, 10.291666666666666)","(4.4, 5.3, 5.302941176470589)","(5.0, 6.6, 6.468)","(13.0, 18.5, 18.02777777777778)","(1.9, 2.14, 2.118930957683742)"
08-01-2023 19:31:24.590768,"(41.0, 70.0, 67.27272727272727)","(26.0, 42.0, 40.8)","(8.0, 10.5, 10.275280898876405)","(4.4, 5.4, 5.35)","(5.0, 6.6, 6.417777777777778)","(13.0, 18.5, 17.69047619047619)","(1.9, 2.12, 2.130046367851623)"
08-01-2023 19:31:25.876615,"(41.0, 70.0, 67.27272727272727)","(26.0, 42.0, 40.8)","(8.0, 10.5, 10.275280898876405)","(4.4, 5.4, 5.45)","(5.0, 6.6, 6.436)","(13.0, 18.5, 17.72222222222222)","(1.9, 2.14, 2.110718954248366)"
08-01-2023 19:31:27.347575,"(41.0, 70.0, 67.27272727272727)","(26.0, 42.0, 40.8)","(8.0, 10.5, 10.305825242718447)","(4.4, 5.5, 5.29764705882353)","(5.0, 6.6, 6.494871794871795)","(13.0, 18.5, 18.112903225806452)","(1.9, 2.12, 2.111779935275081)"
08-01-2023 19:31:28.662579,"(41.0, 70.0, 67.27272727272727)","(26.0, 42.0, 40.8)","(8.0, 10.5, 10.329787234042554)","(4.4, 5.3, 5.350515463917526)","(5.0, 6.6, 6.511688311688312)","(13.0, 18.5, 18.074324324324323)","(1.9, 2.12, 2.1116857610474633)"
08-01-2023 19:31:29.890788,"(41.0, 70.0, 67.27272727272727)","(26.0, 42.0, 40.8)","(8.0, 10.5, 10.404761904761905)","(4.4, 5.4, 5.3304347826086955)","(5.0, 6.6, 6.419607843137255)","(13.0, 18.5, 17.8125)","(1.9, 2.12, 2.138585858585859)"
08-01-2023 19:31:31.282001,"(41.0, 70.0, 67.27272727272727)","(26.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.394736842105264)","(4.4, 5.4, 5.348936170212766)","(5.0, 6.6, 6.465693430656934)","(13.0, 18.0, 17.59090909090909)","(1.85, 2.16, 2.123)"
08-01-2023 19:31:32.529005,"(41.0, 70.0, 67.0)","(26.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.402439024390244)","(4.4, 5.4, 5.420720720720721)","(5.0, 6.6, 6.488524590163935)","(13.0, 18.5, 17.59090909090909)","(1.85, 2.14, 2.1124489795918366)"
08-01-2023 19:31:33.823951,"(41.0, 70.0, 67.0)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.402439024390244)","(4.4, 5.5, 5.4)","(5.0, 6.6, 6.488524590163935)","(14.0, 18.5, 17.64666666666667)","(1.85, 2.12, 2.113807531380753)"
08-01-2023 19:31:35.208558,"(41.0, 70.0, 66.47058823529412)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.405882352941177)","(4.4, 5.5, 5.386910994764397)","(5.0, 6.6, 6.488524590163935)","(14.0, 18.5, 17.73076923076923)","(1.85, 2.12, 2.1171698113207547)"
08-01-2023 19:31:36.382858,"(41.0, 70.0, 66.47058823529412)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.405882352941177)","(4.4, 5.5, 5.3826086956521735)","(5.0, 6.6, 6.488524590163935)","(14.0, 18.0, 17.73076923076923)","(1.85, 2.12, 2.118666666666667)"
08-01-2023 19:31:37.581547,"(41.0, 70.0, 66.47058823529412)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.405882352941177)","(4.4, 5.5, 5.379329608938547)","(5.0, 6.6, 6.488524590163935)","(14.0, 18.0, 17.73076923076923)","(1.85, 2.12, 2.1289719626168226)"
08-01-2023 19:31:38.739711,"(41.0, 70.0, 66.47058823529412)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.405882352941177)","(4.4, 5.5, 5.379329608938547)","(5.0, 6.6, 6.488524590163935)","(14.0, 18.0, 17.73076923076923)","(1.85, 2.14, 2.122105263157895)"
08-01-2023 19:31:39.955411,"(41.0, 70.0, 66.47058823529412)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.405882352941177)","(4.4, 5.5, 5.371428571428571)","(5.0, 6.6, 6.428)","(14.0, 18.0, 17.805555555555557)","(1.85, 2.14, 2.1234951456310682)"
08-01-2023 19:31:41.135965,"(41.0, 70.0, 62.5)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.387323943661972)","(4.4, 5.5, 5.371428571428571)","(5.0, 6.6, 6.428)","(14.0, 18.0, 17.805555555555557)","(1.85, 2.14, 2.126888888888889)"
08-01-2023 19:31:42.389342,"(41.0, 65.0, 62.4390243902439)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.404761904761905)","(4.4, 5.5, 5.265714285714286)","(5.0, 6.6, 6.477142857142857)","(14.0, 18.0, 17.833333333333332)","(1.85, 2.14, 2.131449275362319)"
08-01-2023 19:31:43.546335,"(41.0, 65.0, 57.22222222222222)","(31.0, 42.0, 40.714285714285715)","(8.0, 10.5, 10.878787878787879)","(4.4, 5.3, 5.333333333333334)","(5.0, 6.6, 6.612048192771084)","(14.0, 18.0, 17.78985507246377)","(1.85, 2.14, 2.0889655172413795)"
