,Secret Reaction,Miss Boudica,Altair Star,Special Lady,Good Day Sunshine Nz,Dont Look,Eye Better,Foxy Rose,Bramante Steps,Caruba
10-01-2023 18:55:19.347556,"(17.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2737828947368421)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 37.2)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 300.0, 230.0)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:20.461048,"(17.0, 26.0, 25.727272727272727)","(1.1, 1.29, 1.2738139534883721)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 37.2)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 330.0, 246.66666666666669)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:21.684186,"(17.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2731782945736434)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 37.2)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 148.57142857142858)","(101.0, 280.0, 230.0)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:22.847181,"(17.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2719266055045872)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 37.2)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 141.42857142857142)","(101.0, 280.0, 246.66666666666669)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:24.023869,"(17.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2719444444444445)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 170.0, 133.33333333333334)","(101.0, 280.0, 226.66666666666666)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:25.281399,"(17.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2718691588785047)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 320.0, 266.6666666666667)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:26.554112,"(17.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.272371794871795)","(101.0, 350.0, 290.0)","(8.5, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 310.0, 266.6666666666667)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:27.782591,"(18.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.272371794871795)","(101.0, 350.0, 290.0)","(9.0, 13.5, 13.264705882352942)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 310.0, 266.6666666666667)","(51.0, 85.0, 72.3076923076923)"
10-01-2023 18:55:28.935325,"(18.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.272371794871795)","(101.0, 350.0, 290.0)","(9.0, 13.5, 13.224137931034482)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 310.0, 245.0)","(51.0, 85.0, 72.3076923076923)"
10-01-2023 18:55:30.156447,"(18.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2713777777777777)","(101.0, 350.0, 290.0)","(9.0, 13.5, 13.224137931034482)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 310.0, 232.0)","(51.0, 85.0, 72.3076923076923)"
10-01-2023 18:55:31.324905,"(18.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2746703296703297)","(101.0, 350.0, 290.0)","(9.0, 13.5, 13.166666666666666)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 310.0, 212.5)","(51.0, 85.0, 72.3076923076923)"
10-01-2023 18:55:32.534106,"(18.0, 28.0, 26.142857142857142)","(1.1, 1.28, 1.2746703296703297)","(101.0, 350.0, 290.0)","(9.0, 13.5, 13.166666666666666)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 310.0, 212.5)","(51.0, 85.0, 72.3076923076923)"
10-01-2023 18:55:33.760907,"(18.0, 27.0, 25.736842105263158)","(1.1, 1.28, 1.2746703296703297)","(101.0, 350.0, 290.0)","(9.0, 13.5, 13.166666666666666)","(18.0, 99999, 99990)","(26.0, 38.0, 34.94117647058823)","(41.0, 70.0, 65.83333333333333)","(71.0, 160.0, 133.33333333333334)","(101.0, 310.0, 212.5)","(51.0, 85.0, 72.3076923076923)"
10-01-2023 18:55:35.005666,"(18.0, 27.0, 25.736842105263158)","(1.1, 1.28, 1.2733730158730159)","(101.0, 350.0, 290.0)","(9.0, 13.5, 13.166666666666666)","(18.0, 99999, 99990)","(26.0, 38.0, 35.23076923076923)","(41.0, 70.0, 66.25)","(71.0, 160.0, 140.0)","(101.0, 310.0, 223.33333333333334)","(51.0, 85.0, 72.72727272727273)"
10-01-2023 18:55:36.284206,"(18.0, 28.0, 26.05)","(1.1, 1.26, 1.2623076923076924)","(101.0, 350.0, 5049.5)","(9.0, 14.0, 12.75)","(18.0, 99999, 99990)","(26.0, 38.0, 41.0)","(41.0, 70.0, 53.666666666666664)","(71.0, 160.0, 195.0)","(101.0, 310.0, 540.0)","(51.0, 85.0, 88.0)"
10-01-2023 18:55:37.497130,"(18.0, 32.0, 23.75)","(1.1, 1.32, 1.2623076923076924)","(101.0, 99999, 5049.5)","(9.0, 16.5, 14.5625)","(18.0, 99999, 99990)","(26.0, 55.0, 36.6)","(41.0, 85.0, 61.5)","(71.0, 320.0, 195.0)","(101.0, 580.0, 540.0)","(51.0, 130.0, 172.77777777777777)"
10-01-2023 18:55:38.809438,"(18.0, 46.0, 26.1)","(1.1, 1.32, 1.2843478260869565)","(101.0, 99999, 386.6666666666667)","(9.0, 36.0, 17.25)","(18.0, 99999, 99990)","(26.0, 75.0, 34.6)","(41.0, 85.0, 61.5)","(71.0, 320.0, 153.33333333333331)","(101.0, 580.0, 540.0)","(51.0, 180.0, 116.11111111111111)"
10-01-2023 18:55:40.055768,"(18.0, 42.0, 15.652173913043478)","(1.1, 1.3, 1.2843478260869565)","(101.0, 960.0, 386.6666666666667)","(9.0, 23.0, 17.25)","(18.0, 99999, 99990)","(26.0, 65.0, 34.6)","(41.0, 85.0, 61.5)","(71.0, 320.0, 153.33333333333331)","(101.0, 580.0, 365.0)","(51.0, 120.0, 88.0)"
10-01-2023 18:55:41.228234,"(18.0, 19.0, 15.652173913043478)","(1.1, 1.3, 1.2843478260869565)","(101.0, 960.0, 383.3333333333333)","(9.0, 23.0, 18.75)","(18.0, 99999, 99990)","(26.0, 65.0, 34.6)","(41.0, 85.0, 64.0)","(71.0, 320.0, 153.33333333333331)","(101.0, 580.0, 365.0)","(51.0, 130.0, 89.0)"
10-01-2023 18:55:42.420668,"(18.0, 19.0, 15.655555555555555)","(1.1, 1.3, 1.2352)","(101.0, 950.0, 383.3333333333333)","(9.0, 26.0, 25.25)","(18.0, 99999, 99990)","(26.0, 65.0, 47.0)","(41.0, 90.0, 66.0)","(71.0, 320.0, 247.5)","(101.0, 580.0, 472.5)","(51.0, 130.0, 112.5)"
10-01-2023 18:55:43.664608,"(18.0, 19.0, 15.725806451612904)","(1.1, 1.2, 1.1858333333333333)","(101.0, 950.0, 705.7142857142857)","(9.0, 27.0, 25.25)","(18.0, 99999, 99990)","(26.0, 60.0, 47.0)","(41.0, 90.0, 55.33333333333333)","(71.0, 310.0, 221.66666666666666)","(101.0, 580.0, 472.5)","(51.0, 170.0, 83.33333333333333)"
10-01-2023 18:55:44.924270,"(18.0, 19.0, 17.074074074074073)","(1.1, 1.2, 1.1763829787234041)","(101.0, 930.0, 512.5)","(9.0, 30.0, 26.25)","(18.0, 99999, 99990)","(26.0, 65.0, 36.6)","(41.0, 90.0, 114.5)","(71.0, 300.0, 182.5)","(101.0, 580.0, 540.0)","(51.0, 140.0, 117.5)"
