,My Catalina,Starburst Candy,Just A Brew,Major Sentence,Donnington Girl,Lederhosen Boy,Rumour Is
12-01-2023 17:59:06.532323,"(1.75, 2.06, 2.022033898305085)","(9.0, 12.0, 11.166666666666666)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 273.3333333333333)","(4.0, 5.3, 5.237142857142857)","(4.2, 5.3, 5.204)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:07.730706,"(1.75, 2.06, 2.0219354838709678)","(9.0, 12.0, 11.241379310344827)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 273.3333333333333)","(4.0, 5.3, 5.237142857142857)","(4.2, 5.3, 5.204)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:08.930802,"(1.75, 2.06, 2.0219354838709678)","(9.0, 12.0, 11.241379310344827)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 273.3333333333333)","(4.0, 5.3, 5.237142857142857)","(4.2, 5.3, 5.204)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:10.112240,"(1.75, 2.06, 2.041639344262295)","(9.0, 12.0, 11.18)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 273.3333333333333)","(4.0, 5.3, 5.237142857142857)","(4.2, 5.3, 5.204)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:11.365173,"(1.75, 2.04, 2.027)","(9.0, 11.5, 11.071428571428571)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 298.3333333333333)","(4.0, 5.3, 5.245454545454545)","(4.2, 5.3, 5.204)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:12.615920,"(1.75, 2.04, 2.022666666666667)","(9.0, 11.5, 11.071428571428571)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 311.42857142857144)","(4.0, 5.3, 5.245454545454545)","(4.2, 5.3, 5.204)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:13.796414,"(1.75, 2.04, 2.022666666666667)","(9.0, 11.5, 11.0)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 318.57142857142856)","(4.0, 5.3, 5.25)","(4.2, 5.3, 5.2124999999999995)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:15.014331,"(1.75, 2.04, 2.022666666666667)","(9.0, 11.5, 11.0)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 318.57142857142856)","(4.0, 5.3, 5.25)","(4.2, 5.3, 5.125)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:16.298246,"(1.75, 2.04, 2.028)","(8.5, 11.5, 11.0)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 306.6666666666667)","(4.0, 5.3, 5.25)","(4.2, 5.3, 5.271428571428571)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:17.554519,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 11.021739130434783)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 318.57142857142856)","(4.0, 5.3, 5.241176470588235)","(4.2, 5.3, 5.3375)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:18.693118,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 11.021739130434783)","(61.0, 130.0, 127.27272727272728)","(81.0, 390.0, 318.57142857142856)","(4.0, 5.3, 5.241176470588235)","(4.2, 5.4, 5.3375)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:19.929188,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 11.021739130434783)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.3, 5.241176470588235)","(4.2, 5.4, 5.3375)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:21.190748,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 11.021739130434783)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.3, 5.241176470588235)","(4.2, 5.4, 5.3375)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:22.270272,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 11.021739130434783)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 323.3333333333333)","(4.0, 5.3, 5.241176470588235)","(4.2, 5.4, 5.319230769230769)","(20.0, 46.0, 45.04761904761905)"
12-01-2023 17:59:23.423258,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 11.021739130434783)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.3, 5.241176470588235)","(4.2, 5.4, 5.278125)","(20.0, 46.0, 44.57142857142857)"
12-01-2023 17:59:24.669916,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 10.964285714285714)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.3, 5.241176470588235)","(4.2, 5.4, 5.278125)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:25.821438,"(1.75, 2.06, 2.0264516129032257)","(8.5, 11.5, 10.964285714285714)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.3, 5.215151515151515)","(4.2, 5.4, 5.233333333333333)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:27.017561,"(1.75, 2.08, 2.078076923076923)","(8.5, 11.5, 10.733333333333333)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.3, 5.1869565217391305)","(4.2, 5.3, 5.286666666666666)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:28.275750,"(1.75, 2.1, 2.094606741573034)","(8.5, 11.0, 10.735294117647058)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.2, 5.1869565217391305)","(4.2, 5.3, 5.286666666666666)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:29.518849,"(1.75, 2.1, 2.0963636363636367)","(8.5, 11.0, 10.735294117647058)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 315.0)","(4.0, 5.2, 5.177272727272728)","(4.2, 5.3, 5.283333333333333)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:30.760510,"(1.75, 2.1, 2.0938823529411765)","(8.5, 11.0, 10.735294117647058)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 323.3333333333333)","(4.0, 5.2, 5.177272727272728)","(4.2, 5.3, 5.283333333333333)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:32.054821,"(1.75, 2.1, 2.0938823529411765)","(8.5, 11.0, 10.735294117647058)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 323.3333333333333)","(4.0, 5.2, 5.177272727272728)","(4.2, 5.3, 5.24)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:33.330053,"(1.75, 2.12, 2.110666666666667)","(8.5, 11.0, 10.578947368421053)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 340.0)","(4.0, 5.2, 5.1761904761904765)","(4.2, 5.3, 5.24)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:34.566077,"(1.75, 2.12, 2.108510638297872)","(8.5, 11.0, 10.466666666666667)","(61.0, 130.0, 127.27272727272728)","(71.0, 390.0, 331.6666666666667)","(4.0, 5.2, 5.182142857142857)","(4.2, 5.3, 5.24)","(20.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:35.811422,"(1.8, 2.12, 2.0951724137931036)","(8.5, 11.0, 10.466666666666667)","(61.0, 130.0, 127.27272727272728)","(61.0, 390.0, 336.6666666666667)","(4.0, 5.2, 5.182142857142857)","(4.4, 5.3, 5.24)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:37.024655,"(1.8, 2.12, 2.0951724137931036)","(8.5, 10.5, 9.986666666666666)","(61.0, 120.0, 118.18181818181819)","(61.0, 370.0, 345.0)","(4.0, 5.2, 5.182142857142857)","(4.4, 5.3, 5.24)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:38.112894,"(1.8, 2.12, 2.0951724137931036)","(8.5, 10.5, 9.84375)","(61.0, 120.0, 118.18181818181819)","(61.0, 370.0, 352.0)","(4.0, 5.2, 5.113333333333333)","(4.4, 5.3, 5.24)","(21.0, 46.0, 45.23809523809524)"
12-01-2023 17:59:39.344625,"(1.8, 2.12, 2.0951724137931036)","(8.5, 10.5, 9.850000000000001)","(61.0, 120.0, 118.18181818181819)","(61.0, 400.0, 331.6666666666667)","(4.0, 5.3, 5.116666666666666)","(4.4, 5.3, 5.24)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:40.598984,"(1.8, 2.12, 2.0976)","(8.5, 10.5, 9.975000000000001)","(61.0, 120.0, 118.18181818181819)","(61.0, 390.0, 345.0)","(4.0, 5.2, 5.130434782608695)","(4.4, 5.3, 5.3533333333333335)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:41.660917,"(1.8, 2.12, 2.0858536585365854)","(8.5, 10.5, 9.975000000000001)","(61.0, 120.0, 118.18181818181819)","(71.0, 370.0, 325.55555555555554)","(4.0, 5.2, 5.151515151515151)","(4.4, 5.4, 5.325)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:42.908846,"(1.8, 2.12, 2.0885714285714285)","(8.5, 10.5, 9.84375)","(61.0, 120.0, 114.54545454545455)","(71.0, 370.0, 334.2857142857143)","(4.0, 5.2, 5.086046511627907)","(4.4, 5.4, 5.253333333333334)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:44.242805,"(1.8, 2.12, 2.1011111111111114)","(8.5, 10.5, 9.84375)","(61.0, 120.0, 114.54545454545455)","(71.0, 370.0, 352.0)","(4.0, 5.1, 5.015384615384615)","(4.4, 5.4, 5.216666666666667)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:45.466983,"(1.8, 2.14, 2.10625)","(8.5, 10.5, 9.84375)","(61.0, 120.0, 114.54545454545455)","(91.0, 400.0, 340.0)","(4.0, 5.1, 5.036)","(4.4, 5.4, 5.216666666666667)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:46.702142,"(1.8, 2.14, 2.1091428571428574)","(8.5, 10.5, 9.870000000000001)","(61.0, 120.0, 114.54545454545455)","(91.0, 390.0, 338.3333333333333)","(4.0, 5.1, 5.030769230769231)","(4.4, 5.4, 5.216666666666667)","(21.0, 46.0, 45.09090909090909)"
12-01-2023 17:59:48.031191,"(1.8, 2.14, 2.1027826086956525)","(8.5, 10.5, 9.919444444444444)","(61.0, 120.0, 115.23809523809524)","(91.0, 380.0, 340.0)","(4.0, 5.1, 5.15)","(4.4, 5.4, 5.504761904761905)","(21.0, 46.0, 45.4)"
12-01-2023 17:59:49.334038,"(1.8, 2.02, 2.0723809523809527)","(8.5, 10.5, 10.0)","(61.0, 120.0, 113.33333333333333)","(91.0, 370.0, 340.0)","(4.0, 5.2, 5.136)","(4.4, 5.6, 5.425000000000001)","(21.0, 46.0, 45.578947368421055)"
12-01-2023 17:59:50.553637,"(1.8, 2.08, 2.0547368421052634)","(8.5, 10.5, 10.03448275862069)","(61.0, 120.0, 113.33333333333333)","(91.0, 360.0, 348.8888888888889)","(4.0, 5.2, 5.138461538461539)","(4.4, 5.7, 5.565217391304348)","(21.0, 46.0, 45.0)"
12-01-2023 17:59:51.770858,"(1.8, 2.08, 2.0605633802816903)","(8.5, 10.5, 10.05)","(61.0, 120.0, 118.0)","(91.0, 410.0, 343.3333333333333)","(4.0, 5.2, 5.128205128205129)","(4.4, 5.6, 5.542857142857143)","(21.0, 46.0, 45.0)"
12-01-2023 17:59:53.010159,"(1.8, 2.06, 2.046222222222222)","(8.5, 10.5, 10.05)","(61.0, 130.0, 122.94117647058823)","(91.0, 410.0, 356.6666666666667)","(4.0, 5.2, 5.135135135135135)","(4.4, 5.6, 5.542857142857143)","(21.0, 46.0, 45.0)"
12-01-2023 17:59:54.246993,"(1.8, 2.06, 2.046222222222222)","(8.5, 10.5, 10.05)","(61.0, 130.0, 126.25)","(91.0, 410.0, 354.44444444444446)","(4.0, 5.2, 5.135135135135135)","(4.4, 5.6, 5.542857142857143)","(21.0, 46.0, 43.0)"
12-01-2023 17:59:55.448756,"(1.8, 2.06, 2.0474747474747477)","(8.5, 10.5, 10.05)","(61.0, 130.0, 127.64705882352942)","(91.0, 410.0, 316.6666666666667)","(4.0, 5.2, 5.151515151515151)","(4.4, 5.6, 5.542857142857143)","(21.0, 46.0, 42.57142857142857)"
12-01-2023 17:59:56.649496,"(1.8, 2.06, 2.050588235294118)","(8.5, 10.5, 10.05)","(61.0, 130.0, 127.77777777777777)","(91.0, 390.0, 331.6666666666667)","(4.0, 5.2, 5.131578947368421)","(4.4, 5.6, 5.542857142857143)","(21.0, 46.0, 43.0)"
12-01-2023 17:59:58.032527,"(1.8, 2.08, 2.0513513513513515)","(8.5, 10.5, 10.05)","(61.0, 130.0, 125.23809523809524)","(91.0, 390.0, 310.0)","(4.0, 5.2, 5.131578947368421)","(4.4, 5.6, 5.535135135135135)","(21.0, 46.0, 44.8)"
12-01-2023 17:59:59.276056,"(1.8, 2.06, 2.0548076923076923)","(8.5, 10.5, 9.934615384615386)","(61.0, 130.0, 128.8235294117647)","(91.0, 370.0, 376.0)","(4.0, 5.2, 5.133333333333333)","(4.4, 5.6, 5.441666666666666)","(21.0, 46.0, 44.8)"
12-01-2023 18:00:00.774575,"(1.8, 2.06, 2.0429411764705883)","(8.5, 10.5, 10.091666666666667)","(61.0, 130.0, 128.8235294117647)","(91.0, 400.0, 368.0)","(4.0, 5.2, 5.229629629629629)","(4.4, 5.5, 5.433333333333334)","(21.0, 46.0, 43.0)"
12-01-2023 18:00:01.996669,"(1.8, 2.06, 2.0429411764705883)","(8.5, 10.5, 10.091666666666667)","(61.0, 130.0, 128.8235294117647)","(91.0, 390.0, 328.8888888888889)","(4.0, 5.3, 5.217948717948718)","(4.4, 5.5, 5.3625)","(21.0, 46.0, 45.05263157894737)"
12-01-2023 18:00:03.231825,"(1.8, 2.06, 2.04796992481203)","(8.5, 10.5, 10.296296296296296)","(71.0, 130.0, 129.1304347826087)","(91.0, 390.0, 290.0)","(4.0, 5.3, 5.256756756756757)","(4.4, 5.4, 5.426666666666667)","(21.0, 46.0, 44.46153846153846)"
12-01-2023 18:00:04.554018,"(1.8, 2.04, 2.0207272727272727)","(8.5, 10.5, 10.144186046511628)","(71.0, 130.0, 129.0909090909091)","(91.0, 380.0, 320.0)","(4.0, 5.3, 5.332258064516129)","(4.4, 5.5, 5.430000000000001)","(21.0, 46.0, 44.285714285714285)"
12-01-2023 18:00:05.808304,"(1.8, 2.02, 2.012857142857143)","(8.5, 10.5, 10.091666666666667)","(71.0, 130.0, 129.04761904761904)","(91.0, 370.0, 330.0)","(4.0, 5.4, 5.341666666666667)","(4.4, 5.6, 5.508695652173913)","(21.0, 46.0, 45.0)"
12-01-2023 18:00:07.029364,"(1.8, 2.02, 2.0108571428571427)","(8.5, 10.5, 10.0625)","(71.0, 130.0, 129.04761904761904)","(91.0, 400.0, 355.0)","(4.0, 5.4, 5.305882352941177)","(4.4, 5.6, 5.466666666666667)","(21.0, 46.0, 43.75)"
12-01-2023 18:00:08.280604,"(1.8, 2.0, 1.9913821138211383)","(8.5, 10.5, 10.26)","(71.0, 130.0, 129.04761904761904)","(91.0, 400.0, 298.57142857142856)","(4.0, 5.4, 5.4375)","(4.4, 5.6, 5.429032258064516)","(21.0, 46.0, 44.285714285714285)"
12-01-2023 18:00:09.565699,"(1.8, 1.98, 1.9732142857142856)","(8.5, 11.0, 10.538461538461538)","(71.0, 130.0, 129.0909090909091)","(91.0, 410.0, 366.0)","(4.0, 5.5, 5.483333333333333)","(4.4, 5.5, 5.379166666666667)","(21.0, 46.0, 45.4)"
12-01-2023 18:00:10.721356,"(1.8, 1.98, 1.9769354838709676)","(8.5, 11.0, 10.538461538461538)","(71.0, 130.0, 129.0909090909091)","(91.0, 390.0, 298.3333333333333)","(4.0, 5.5, 5.566666666666666)","(4.4, 5.4, 5.377777777777778)","(21.0, 46.0, 45.4)"
12-01-2023 18:00:12.011185,"(1.8, 1.98, 1.9719391634980987)","(8.5, 11.0, 10.447368421052632)","(71.0, 130.0, 129.52380952380952)","(91.0, 390.0, 281.6666666666667)","(4.0, 5.6, 5.257142857142857)","(4.4, 5.4, 5.445454545454545)","(21.0, 46.0, 44.32)"
12-01-2023 18:00:13.280485,"(1.8, 2.0, 1.9906463878326996)","(8.5, 11.0, 10.447368421052632)","(71.0, 130.0, 129.5)","(91.0, 390.0, 303.3333333333333)","(4.0, 5.3, 5.3133333333333335)","(4.4, 5.5, 5.371428571428572)","(21.0, 46.0, 50.333333333333336)"
12-01-2023 18:00:14.460527,"(1.8, 2.0, 1.981913875598086)","(8.5, 11.0, 10.722222222222221)","(71.0, 130.0, 129.44444444444446)","(91.0, 370.0, 253.33333333333334)","(4.0, 5.4, 5.3875)","(4.4, 5.4, 5.4411764705882355)","(21.0, 55.0, 47.45454545454545)"
12-01-2023 18:00:15.613792,"(1.8, 1.98, 1.9716216216216216)","(8.5, 11.0, 10.807692307692308)","(71.0, 130.0, 129.5)","(101.0, 370.0, 290.0)","(4.0, 5.4, 5.392857142857143)","(4.4, 5.5, 5.416666666666667)","(21.0, 50.0, 49.0)"
12-01-2023 18:00:16.882133,"(1.8, 1.97, 1.9674285714285713)","(8.5, 11.0, 10.833333333333334)","(71.0, 130.0, 129.5)","(101.0, 350.0, 290.0)","(4.0, 5.4, 5.392)","(4.4, 5.5, 5.421428571428572)","(21.0, 50.0, 52.35294117647059)"
12-01-2023 18:00:18.115971,"(1.8, 1.97, 1.9674285714285713)","(8.5, 11.0, 10.767857142857142)","(71.0, 130.0, 136.21621621621622)","(101.0, 350.0, 288.0)","(4.0, 5.4, 5.397872340425533)","(4.4, 5.5, 5.471739130434782)","(21.0, 55.0, 50.5)"
12-01-2023 18:00:19.260207,"(1.8, 1.96, 1.9515624999999999)","(8.5, 11.0, 10.767857142857142)","(71.0, 140.0, 136.21621621621622)","(101.0, 400.0, 281.6666666666667)","(4.0, 5.4, 5.469230769230769)","(4.4, 5.5, 5.590909090909091)","(21.0, 55.0, 49.75)"
12-01-2023 18:00:20.499198,"(1.8, 1.95, 1.936875)","(8.5, 11.0, 10.727272727272727)","(71.0, 140.0, 136.0)","(101.0, 390.0, 281.6666666666667)","(4.0, 5.5, 5.482142857142858)","(4.4, 5.6, 5.5740740740740735)","(21.0, 55.0, 49.75)"
12-01-2023 18:00:21.793267,"(1.8, 1.95, 1.93)","(8.5, 11.0, 10.727272727272727)","(71.0, 140.0, 136.21621621621622)","(101.0, 390.0, 296.6666666666667)","(4.0, 5.5, 5.5)","(4.4, 5.6, 5.6)","(21.0, 55.0, 50.333333333333336)"
12-01-2023 18:00:23.108488,"(1.8, 1.93, 1.9259259259259258)","(8.5, 11.0, 10.727272727272727)","(71.0, 140.0, 136.21621621621622)","(101.0, 370.0, 296.6666666666667)","(4.0, 5.6, 5.492537313432836)","(4.4, 5.7, 5.590909090909091)","(21.0, 55.0, 55.30434782608695)"
12-01-2023 18:00:24.341578,"(1.8, 1.94, 1.9246511627906977)","(8.5, 11.0, 10.73972602739726)","(71.0, 140.0, 136.21621621621622)","(101.0, 370.0, 330.0)","(4.0, 5.6, 5.492537313432836)","(4.4, 5.7, 5.596153846153846)","(21.0, 60.0, 53.173913043478265)"
12-01-2023 18:00:25.967869,"(1.8, 1.95, 1.933076923076923)","(8.5, 11.0, 10.704918032786885)","(71.0, 140.0, 136.0)","(101.0, 400.0, 335.0)","(4.2, 5.6, 5.514285714285714)","(4.6, 5.7, 5.596153846153846)","(21.0, 55.0, 53.95)"
12-01-2023 18:00:27.666366,"(1.75, 1.94, 1.9350877192982456)","(8.5, 11.0, 10.704918032786885)","(71.0, 140.0, 136.0)","(101.0, 400.0, 296.0)","(4.2, 5.6, 5.473015873015873)","(4.6, 5.7, 5.590909090909091)","(21.0, 55.0, 53.95)"
12-01-2023 18:00:28.958599,"(1.75, 1.94, 1.9350877192982456)","(8.5, 11.0, 10.704918032786885)","(71.0, 140.0, 135.625)","(101.0, 400.0, 290.0)","(4.2, 5.6, 5.475675675675676)","(4.6, 5.7, 5.5729729729729724)","(21.0, 55.0, 54.125)"
12-01-2023 18:00:30.294695,"(1.75, 1.94, 1.9325806451612904)","(8.5, 11.0, 10.704918032786885)","(71.0, 140.0, 135.88235294117646)","(101.0, 390.0, 290.0)","(4.2, 5.5, 5.484848484848485)","(4.6, 5.6, 5.614754098360656)","(21.0, 55.0, 54.125)"
12-01-2023 18:00:31.681097,"(1.75, 1.93, 1.9228125)","(8.5, 11.0, 10.708333333333334)","(71.0, 140.0, 135.88235294117646)","(101.0, 390.0, 253.33333333333334)","(4.2, 5.5, 5.463636363636364)","(4.6, 5.7, 5.624137931034483)","(21.0, 55.0, 53.65384615384615)"
12-01-2023 18:00:33.170380,"(1.75, 1.93, 1.92)","(8.5, 11.0, 10.708333333333334)","(71.0, 140.0, 135.75757575757575)","(101.0, 370.0, 278.3333333333333)","(4.2, 5.5, 5.482142857142858)","(4.6, 5.7, 5.7620689655172415)","(21.0, 55.0, 53.40909090909091)"
12-01-2023 18:00:34.603644,"(1.75, 1.92, 1.91)","(8.5, 11.0, 10.708333333333334)","(71.0, 140.0, 135.75757575757575)","(101.0, 370.0, 305.0)","(4.2, 5.5, 5.436842105263158)","(4.6, 5.8, 5.881481481481481)","(21.0, 55.0, 53.95)"
12-01-2023 18:00:36.019551,"(1.75, 1.91, 1.9015)","(8.5, 11.0, 10.708333333333334)","(71.0, 140.0, 135.88235294117646)","(101.0, 350.0, 306.66666666666663)","(4.2, 5.5, 5.401408450704225)","(4.6, 5.9, 5.889655172413793)","(21.0, 55.0, 53.89473684210526)"
12-01-2023 18:00:37.303356,"(1.75, 1.91, 1.8929999999999998)","(8.5, 11.0, 10.708333333333334)","(71.0, 140.0, 135.88235294117646)","(101.0, 350.0, 285.0)","(4.2, 5.5, 5.401408450704225)","(4.6, 6.0, 5.88125)","(21.0, 55.0, 53.333333333333336)"
12-01-2023 18:00:38.557648,"(1.75, 1.91, 1.8933644859813084)","(8.5, 11.0, 10.840909090909092)","(71.0, 140.0, 135.75757575757575)","(101.0, 330.0, 306.6666666666667)","(4.2, 5.5, 5.395522388059701)","(4.6, 6.0, 5.819047619047619)","(21.0, 55.0, 54.53333333333333)"
12-01-2023 18:00:39.844447,"(1.75, 1.91, 1.8975213675213674)","(8.5, 11.0, 10.840909090909092)","(71.0, 140.0, 135.75757575757575)","(101.0, 330.0, 312.0)","(4.2, 5.5, 5.434177215189873)","(4.6, 6.0, 5.853846153846154)","(21.0, 55.0, 52.9)"
12-01-2023 18:00:41.108349,"(1.75, 1.91, 1.9017045454545454)","(8.5, 11.0, 10.962962962962964)","(71.0, 140.0, 136.0)","(101.0, 390.0, 288.0)","(4.2, 5.5, 5.42)","(4.6, 5.9, 5.863333333333333)","(21.0, 55.0, 52.94117647058823)"
12-01-2023 18:00:42.342813,"(1.75, 1.91, 1.9018181818181816)","(8.5, 11.0, 10.837837837837839)","(71.0, 140.0, 136.0)","(101.0, 390.0, 246.0)","(4.2, 5.5, 5.433333333333334)","(4.6, 6.0, 5.894285714285714)","(21.0, 55.0, 54.06666666666666)"
12-01-2023 18:00:43.630926,"(1.75, 1.9, 1.8948148148148147)","(8.5, 11.0, 10.906976744186046)","(71.0, 140.0, 136.55172413793105)","(101.0, 390.0, 246.0)","(4.2, 5.5, 5.480487804878049)","(4.6, 6.0, 5.882539682539682)","(21.0, 55.0, 52.94117647058823)"
12-01-2023 18:00:44.943767,"(1.75, 1.91, 1.9)","(8.5, 11.0, 10.9375)","(71.0, 140.0, 134.66666666666666)","(101.0, 390.0, 246.0)","(4.2, 5.5, 5.46875)","(4.6, 6.0, 5.878787878787879)","(21.0, 55.0, 53.833333333333336)"
12-01-2023 18:00:46.154192,"(1.75, 1.9, 1.899642857142857)","(8.5, 11.5, 10.848837209302326)","(71.0, 140.0, 134.66666666666666)","(101.0, 390.0, 290.0)","(4.2, 5.6, 5.46875)","(4.6, 6.0, 5.889655172413793)","(21.0, 55.0, 52.666666666666664)"
12-01-2023 18:00:47.332966,"(1.75, 1.91, 1.8965625)","(8.5, 11.0, 10.848837209302326)","(71.0, 140.0, 135.83333333333334)","(101.0, 390.0, 312.22222222222223)","(4.2, 5.6, 5.46875)","(4.6, 6.0, 5.887878787878788)","(21.0, 55.0, 52.666666666666664)"
12-01-2023 18:00:48.564743,"(1.75, 1.91, 1.8946153846153846)","(8.5, 11.0, 10.80232558139535)","(71.0, 140.0, 136.15384615384616)","(101.0, 390.0, 312.22222222222223)","(4.2, 5.6, 5.464516129032258)","(4.6, 6.0, 6.016494845360825)","(21.0, 55.0, 53.05555555555556)"
12-01-2023 18:00:49.811791,"(1.75, 1.92, 1.9162037037037036)","(8.5, 10.5, 10.270833333333334)","(71.0, 140.0, 136.15384615384616)","(101.0, 390.0, 330.0)","(4.2, 5.5, 5.474074074074074)","(4.6, 6.2, 6.052941176470588)","(21.0, 55.0, 52.666666666666664)"
12-01-2023 18:00:50.900168,"(1.75, 1.92, 1.9157068062827225)","(8.5, 10.5, 10.270833333333334)","(71.0, 140.0, 136.15384615384616)","(101.0, 390.0, 346.0)","(4.2, 5.5, 5.378378378378379)","(4.6, 6.2, 6.049019607843137)","(21.0, 55.0, 53.833333333333336)"
12-01-2023 18:00:52.001437,"(1.75, 1.92, 1.916132075471698)","(8.5, 10.5, 10.128048780487806)","(71.0, 140.0, 136.15384615384616)","(101.0, 370.0, 304.0)","(4.2, 5.4, 5.375757575757576)","(4.6, 6.2, 6.055555555555555)","(21.0, 55.0, 52.30769230769231)"
12-01-2023 18:00:53.245788,"(1.7, 1.92, 1.9166666666666665)","(8.5, 10.5, 10.148351648351648)","(71.0, 140.0, 138.78787878787878)","(101.0, 370.0, 291.42857142857144)","(4.2, 5.4, 5.375757575757576)","(4.6, 6.2, 6.070967741935484)","(21.0, 55.0, 52.666666666666664)"
12-01-2023 18:00:54.428329,"(1.7, 1.92, 1.9174736842105262)","(8.5, 10.5, 10.148351648351648)","(71.0, 140.0, 137.83783783783784)","(101.0, 370.0, 305.0)","(4.2, 5.4, 5.46078431372549)","(4.6, 6.2, 6.142342342342342)","(21.0, 55.0, 56.0)"
12-01-2023 18:00:55.555006,"(1.7, 1.92, 1.9194444444444443)","(8.5, 10.5, 10.179775280898877)","(71.0, 140.0, 139.41176470588235)","(101.0, 350.0, 283.3333333333333)","(4.2, 5.5, 5.247368421052632)","(4.6, 6.2, 6.17979797979798)","(21.0, 60.0, 49.6)"
12-01-2023 18:00:56.793206,"(1.7, 1.93, 1.928653846153846)","(8.5, 10.5, 10.119047619047619)","(71.0, 140.0, 138.0)","(101.0, 350.0, 301.42857142857144)","(4.2, 5.3, 5.256521739130434)","(4.8, 6.2, 6.197777777777778)","(21.0, 50.0, 49.6)"
12-01-2023 18:00:58.070784,"(1.7, 1.93, 1.9285416666666666)","(8.5, 10.5, 10.123456790123457)","(71.0, 140.0, 137.71428571428572)","(101.0, 340.0, 282.72727272727275)","(4.2, 5.3, 5.197826086956522)","(4.8, 6.2, 6.186528497409326)","(21.0, 50.0, 49.0)"
12-01-2023 18:00:59.340825,"(1.7, 1.94, 1.9335714285714285)","(8.5, 10.5, 10.0)","(71.0, 140.0, 133.33333333333334)","(101.0, 340.0, 303.3333333333333)","(4.2, 5.2, 5.16)","(4.8, 6.4, 6.209708737864078)","(21.0, 50.0, 49.0)"
