,Tobias,One For Luck,Stimo Command,Krypto Maizie,Bumpy Johnson,Gagan Dolly,Magic Mavis,Harrison House
04-01-2023 13:45:14.400964,"(6.5, 8.4, 8.0)","(3.7, 4.7, 4.6571428571428575)","(3.9, 4.7, 4.478571428571429)","(3.8, 5.0, 4.857142857142857)","(12.0, 19.0, 17.75)","(11.0, 16.5, 16.435483870967744)","(21.0, 42.0, 40.0)","(9.0, 11.5, 11.424242424242424)"
04-01-2023 13:45:15.469807,"(6.5, 8.8, 8.254545454545454)","(3.7, 4.7, 4.6571428571428575)","(3.9, 4.7, 4.478571428571429)","(3.8, 4.9, 4.88)","(12.0, 19.0, 17.75)","(11.0, 16.5, 16.435483870967744)","(21.0, 42.0, 40.0)","(9.0, 11.5, 11.96551724137931)"
04-01-2023 13:45:16.526901,"(6.5, 8.8, 8.10909090909091)","(3.7, 4.8, 4.735714285714286)","(3.9, 4.7, 4.434285714285715)","(3.8, 4.9, 4.875)","(12.0, 19.0, 17.181818181818183)","(11.0, 16.5, 16.435483870967744)","(21.0, 42.0, 40.0)","(9.0, 12.0, 12.333333333333334)"
04-01-2023 13:45:17.610180,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.7, 4.685714285714286)","(3.9, 4.7, 4.434285714285715)","(3.8, 4.9, 4.827586206896552)","(12.0, 19.0, 17.181818181818183)","(11.0, 16.5, 16.435483870967744)","(21.0, 42.0, 40.0)","(9.0, 12.5, 12.333333333333334)"
04-01-2023 13:45:18.831375,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.8, 4.636363636363636)","(3.9, 4.7, 4.434285714285715)","(3.8, 4.9, 4.875)","(12.0, 19.0, 17.181818181818183)","(11.0, 16.5, 16.435483870967744)","(21.0, 42.0, 40.0)","(9.0, 12.5, 12.23076923076923)"
04-01-2023 13:45:19.976488,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.8, 4.641379310344827)","(3.9, 4.7, 4.433333333333334)","(3.8, 4.9, 4.800000000000001)","(12.0, 19.0, 17.181818181818183)","(11.0, 16.5, 16.435483870967744)","(21.0, 42.0, 40.0)","(9.0, 12.5, 11.424242424242424)"
04-01-2023 13:45:21.144578,"(6.5, 8.8, 8.05)","(3.7, 4.8, 4.641379310344827)","(3.9, 4.7, 4.433333333333334)","(3.8, 4.9, 4.7444444444444445)","(12.0, 19.0, 17.166666666666668)","(11.0, 16.5, 16.333333333333332)","(21.0, 42.0, 40.0)","(9.0, 11.5, 11.424242424242424)"
04-01-2023 13:45:22.156160,"(6.5, 8.6, 8.3)","(3.7, 4.8, 4.657142857142857)","(3.9, 4.7, 4.433333333333334)","(3.8, 4.9, 4.883333333333334)","(12.0, 18.0, 17.166666666666668)","(11.0, 16.5, 16.454545454545453)","(21.0, 42.0, 40.0)","(9.0, 11.5, 12.333333333333334)"
04-01-2023 13:45:23.180685,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.8, 4.74078947368421)","(3.9, 4.7, 4.433333333333334)","(3.8, 4.9, 4.875)","(12.0, 18.0, 17.0625)","(11.0, 17.0, 16.555555555555557)","(21.0, 42.0, 40.0)","(9.0, 12.5, 12.333333333333334)"
04-01-2023 13:45:24.363214,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.8, 4.563157894736842)","(3.9, 4.7, 4.433333333333334)","(3.8, 4.9, 4.783333333333333)","(12.0, 18.0, 16.875)","(11.0, 17.0, 16.555555555555557)","(21.0, 42.0, 40.0)","(9.0, 12.5, 11.375)"
04-01-2023 13:45:25.538746,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.8, 4.563157894736842)","(3.9, 4.7, 4.4375)","(3.8, 4.9, 4.842857142857143)","(12.0, 18.0, 17.205882352941178)","(11.0, 17.0, 16.555555555555557)","(21.0, 42.0, 40.0)","(9.0, 11.5, 11.352941176470589)"
04-01-2023 13:45:26.651810,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.7, 4.538461538461538)","(3.9, 4.7, 4.4375)","(3.8, 4.9, 4.816666666666666)","(12.0, 18.0, 17.205882352941178)","(11.0, 17.0, 16.58823529411765)","(21.0, 42.0, 40.4)","(9.0, 11.5, 11.352941176470589)"
04-01-2023 13:45:27.693357,"(6.5, 8.4, 8.066666666666666)","(3.7, 4.7, 4.509090909090909)","(3.9, 4.7, 4.4375)","(3.8, 5.0, 4.800000000000001)","(12.0, 18.0, 16.65)","(11.0, 17.0, 16.58823529411765)","(21.0, 42.0, 40.285714285714285)","(9.0, 11.5, 11.352941176470589)"
04-01-2023 13:45:28.792062,"(6.5, 8.6, 8.3)","(3.7, 4.7, 4.56)","(3.9, 4.7, 4.665217391304348)","(3.8, 4.9, 4.855555555555556)","(12.0, 18.0, 16.90909090909091)","(11.0, 17.0, 17.75)","(21.0, 42.0, 43.23076923076923)","(9.0, 11.5, 11.432432432432432)"
04-01-2023 13:45:29.874907,"(6.5, 8.6, 8.4)","(3.7, 4.6, 4.56)","(3.9, 4.7, 4.670149253731344)","(3.8, 4.9, 4.871428571428572)","(12.0, 18.0, 16.58823529411765)","(11.0, 18.0, 17.75)","(21.0, 44.0, 43.23076923076923)","(9.0, 11.5, 11.44047619047619)"
04-01-2023 13:45:30.954877,"(6.5, 8.8, 8.285714285714285)","(3.7, 4.6, 4.44)","(3.9, 4.7, 4.6090909090909085)","(3.8, 4.9, 4.819230769230769)","(12.0, 18.0, 16.956521739130434)","(11.0, 18.0, 17.666666666666668)","(21.0, 44.0, 43.23076923076923)","(9.0, 11.5, 12.353658536585366)"
04-01-2023 13:45:32.090611,"(6.5, 8.6, 8.399999999999999)","(3.7, 4.6, 4.44)","(3.9, 4.8, 4.70625)","(3.8, 4.9, 4.864705882352942)","(12.0, 18.0, 16.956521739130434)","(11.0, 18.0, 17.666666666666668)","(21.0, 44.0, 43.23076923076923)","(9.0, 12.5, 11.444444444444445)"
04-01-2023 13:45:33.204987,"(6.5, 8.6, 8.399999999999999)","(3.7, 4.6, 4.44)","(3.9, 4.8, 4.70625)","(3.8, 4.9, 4.864705882352942)","(12.0, 18.0, 16.956521739130434)","(11.0, 18.0, 17.666666666666668)","(21.0, 44.0, 43.23076923076923)","(9.0, 11.5, 11.44047619047619)"
04-01-2023 13:45:34.333695,"(6.5, 8.4, 8.218181818181819)","(3.7, 4.6, 4.525)","(3.9, 4.8, 4.681481481481481)","(3.8, 4.9, 4.804545454545455)","(12.0, 18.0, 17.0)","(11.0, 18.0, 17.927272727272726)","(21.0, 44.0, 43.23076923076923)","(9.0, 11.5, 11.44047619047619)"
04-01-2023 13:45:35.510581,"(6.5, 8.4, 8.178947368421053)","(3.8, 4.6, 4.514705882352941)","(3.8, 4.8, 4.681481481481481)","(3.8, 4.9, 4.871428571428572)","(13.0, 18.0, 17.0)","(12.0, 18.0, 17.927272727272726)","(26.0, 44.0, 42.857142857142854)","(9.0, 11.5, 11.44047619047619)"
04-01-2023 13:45:36.767723,"(6.5, 8.4, 8.178947368421053)","(3.8, 4.6, 4.514705882352941)","(3.8, 4.8, 4.681481481481481)","(3.8, 4.9, 4.881818181818182)","(13.0, 18.0, 17.0)","(12.0, 18.0, 17.927272727272726)","(26.0, 44.0, 43.333333333333336)","(9.0, 11.5, 11.44047619047619)"
04-01-2023 13:45:37.823927,"(6.5, 8.4, 8.178947368421053)","(3.8, 4.6, 4.514705882352941)","(3.8, 4.8, 4.681481481481481)","(3.8, 4.9, 4.86)","(13.0, 18.0, 17.0)","(12.0, 18.0, 17.927272727272726)","(26.0, 44.0, 43.25)","(9.0, 11.5, 12.353658536585366)"
04-01-2023 13:45:38.959379,"(6.5, 8.4, 8.08421052631579)","(3.8, 4.6, 4.514705882352941)","(3.8, 4.8, 4.681481481481481)","(3.8, 4.9, 4.8375)","(13.0, 18.0, 17.0)","(12.0, 18.0, 17.88235294117647)","(26.0, 44.0, 43.53846153846154)","(9.0, 12.5, 12.357142857142858)"
04-01-2023 13:45:40.059861,"(6.5, 8.4, 8.045454545454545)","(3.8, 4.6, 4.406666666666667)","(3.8, 4.8, 4.654545454545454)","(3.8, 4.9, 4.8375)","(13.0, 18.0, 16.857142857142858)","(12.0, 18.0, 19.38888888888889)","(26.0, 44.0, 43.53846153846154)","(9.0, 12.5, 12.416666666666666)"
04-01-2023 13:45:41.117514,"(6.5, 8.2, 7.945454545454545)","(3.8, 4.5, 4.411764705882353)","(3.8, 4.7, 4.616666666666666)","(3.8, 4.8, 4.705882352941177)","(13.0, 18.0, 17.428571428571427)","(12.0, 19.5, 20.822222222222223)","(26.0, 44.0, 43.53846153846154)","(9.0, 13.0, 12.681818181818182)"
04-01-2023 13:45:42.156234,"(6.5, 8.2, 7.919999999999999)","(3.8, 4.5, 4.40625)","(3.8, 4.7, 4.634545454545455)","(3.8, 4.8, 4.72)","(13.0, 18.0, 17.357142857142858)","(12.0, 21.0, 20.75862068965517)","(26.0, 44.0, 43.53846153846154)","(9.0, 13.0, 12.46875)"
04-01-2023 13:45:43.163441,"(6.5, 8.2, 7.978947368421052)","(3.8, 4.5, 4.428571428571429)","(3.8, 4.7, 4.638461538461539)","(3.8, 4.7, 4.66)","(13.0, 18.0, 17.357142857142858)","(12.0, 21.0, 20.75862068965517)","(26.0, 44.0, 43.53846153846154)","(9.0, 12.5, 12.454545454545455)"
04-01-2023 13:45:44.246588,"(6.5, 8.2, 7.966666666666666)","(3.9, 4.5, 4.418181818181819)","(3.8, 4.7, 4.640740740740741)","(3.8, 4.7, 4.6454545454545455)","(13.0, 18.0, 17.357142857142858)","(12.0, 21.0, 20.61904761904762)","(26.0, 44.0, 43.53846153846154)","(9.0, 12.5, 12.428571428571429)"
04-01-2023 13:45:45.315359,"(6.5, 8.0, 7.846153846153846)","(3.9, 4.5, 4.418181818181819)","(3.8, 4.7, 4.640740740740741)","(3.8, 4.7, 4.6454545454545455)","(13.0, 18.0, 17.357142857142858)","(12.0, 21.0, 20.612903225806452)","(26.0, 44.0, 43.53846153846154)","(9.0, 12.5, 12.61111111111111)"
04-01-2023 13:45:46.653099,"(6.5, 8.0, 7.84)","(3.9, 4.4, 4.3625)","(3.8, 4.7, 4.640740740740741)","(3.8, 4.7, 4.663636363636364)","(13.0, 18.0, 17.526315789473685)","(12.0, 21.0, 20.61904761904762)","(26.0, 44.0, 43.53846153846154)","(9.0, 13.0, 12.543478260869565)"
04-01-2023 13:45:47.909585,"(6.5, 8.0, 7.88)","(3.9, 4.5, 4.3875)","(3.8, 4.7, 4.596774193548387)","(3.8, 4.7, 4.766666666666667)","(13.0, 18.0, 17.526315789473685)","(12.0, 21.0, 20.307692307692307)","(26.0, 44.0, 43.77777777777778)","(9.0, 13.0, 12.5625)"
04-01-2023 13:45:49.040608,"(6.5, 8.2, 7.933333333333333)","(3.9, 4.3, 4.285185185185185)","(3.8, 4.6, 4.3545454545454545)","(3.8, 4.8, 4.800000000000001)","(13.0, 18.0, 17.59090909090909)","(12.0, 21.0, 20.333333333333332)","(26.0, 44.0, 43.77777777777778)","(9.0, 13.0, 12.342105263157894)"
04-01-2023 13:45:50.210135,"(6.5, 8.4, 8.16)","(3.9, 4.3, 4.285185185185185)","(3.8, 4.4, 4.328571428571428)","(3.8, 4.9, 4.8500000000000005)","(13.0, 18.0, 17.59090909090909)","(12.0, 21.0, 20.217391304347824)","(26.0, 44.0, 43.77777777777778)","(9.0, 12.5, 12.342105263157894)"
04-01-2023 13:45:51.423259,"(6.5, 8.6, 8.5)","(3.9, 4.3, 4.285185185185185)","(3.8, 4.4, 4.521052631578947)","(3.8, 4.9, 4.759090909090909)","(13.0, 18.0, 17.59090909090909)","(12.0, 21.0, 20.181818181818183)","(26.0, 44.0, 43.77777777777778)","(9.0, 12.5, 12.342105263157894)"
04-01-2023 13:45:52.551237,"(6.5, 8.2, 8.1)","(3.9, 4.5, 4.41)","(3.8, 4.6, 4.521052631578947)","(3.8, 4.8, 4.759090909090909)","(13.0, 18.0, 17.571428571428573)","(12.0, 21.0, 20.181818181818183)","(26.0, 44.0, 43.77777777777778)","(9.0, 12.5, 12.227272727272727)"
04-01-2023 13:45:53.634315,"(6.5, 8.2, 8.133333333333333)","(3.9, 4.5, 4.4)","(3.8, 4.5, 4.416666666666667)","(3.8, 4.8, 4.760869565217392)","(13.0, 18.0, 17.571428571428573)","(12.0, 21.0, 20.181818181818183)","(26.0, 44.0, 43.77777777777778)","(9.0, 12.5, 12.3125)"
04-01-2023 13:45:54.761264,"(6.5, 8.2, 8.1)","(3.9, 4.4, 4.4185185185185185)","(3.8, 4.5, 4.488)","(3.8, 4.8, 4.764)","(13.0, 18.0, 17.571428571428573)","(12.0, 21.0, 20.181818181818183)","(26.0, 44.0, 43.77777777777778)","(9.0, 12.5, 12.454545454545455)"
04-01-2023 13:45:55.930763,"(6.5, 8.2, 8.1)","(3.9, 4.5, 4.4185185185185185)","(3.8, 4.6, 4.40952380952381)","(3.8, 4.8, 4.722222222222222)","(13.0, 18.0, 17.571428571428573)","(12.0, 21.0, 20.181818181818183)","(26.0, 44.0, 43.75)","(9.0, 12.5, 12.441176470588236)"
04-01-2023 13:45:57.024209,"(6.5, 8.2, 8.133333333333333)","(3.9, 4.5, 4.403225806451613)","(3.8, 4.6, 4.40952380952381)","(3.8, 4.8, 4.72)","(13.0, 18.0, 17.571428571428573)","(12.0, 21.0, 20.181818181818183)","(26.0, 44.0, 43.75)","(9.0, 12.5, 12.45)"
04-01-2023 13:45:58.097473,"(6.5, 8.4, 8.36)","(3.9, 4.5, 4.403225806451613)","(3.8, 4.6, 4.40952380952381)","(3.8, 4.8, 4.72)","(13.0, 18.0, 17.571428571428573)","(12.0, 21.0, 20.217391304347824)","(26.0, 44.0, 43.75)","(9.0, 12.5, 12.45)"
04-01-2023 13:45:59.141541,"(6.5, 8.2, 8.157142857142857)","(3.9, 4.5, 4.388888888888888)","(3.8, 4.6, 4.40952380952381)","(3.8, 4.8, 4.72)","(13.0, 18.0, 17.59090909090909)","(12.0, 21.0, 20.217391304347824)","(26.0, 44.0, 43.75)","(9.0, 12.5, 12.323529411764707)"
04-01-2023 13:46:00.242793,"(6.5, 8.2, 8.157142857142857)","(3.7, 4.5, 4.42)","(3.8, 4.6, 4.40952380952381)","(3.8, 4.8, 4.72)","(13.0, 18.0, 17.59090909090909)","(12.0, 21.0, 20.217391304347824)","(26.0, 44.0, 43.75)","(9.0, 12.5, 12.2)"
04-01-2023 13:46:01.378348,"(6.5, 8.0, 7.861818181818181)","(3.7, 4.5, 4.391891891891892)","(3.8, 4.6, 4.40952380952381)","(3.8, 4.8, 4.7846153846153845)","(13.0, 18.0, 17.666666666666668)","(12.0, 21.0, 20.06896551724138)","(26.0, 44.0, 43.75)","(9.0, 12.5, 11.916666666666666)"
04-01-2023 13:46:02.540376,"(6.5, 7.6, 7.5874999999999995)","(3.8, 4.5, 4.459183673469387)","(3.8, 4.7, 4.667741935483871)","(3.8, 4.7, 4.704545454545455)","(13.0, 18.0, 18.035714285714285)","(12.0, 21.0, 19.96875)","(26.0, 44.0, 43.69230769230769)","(9.0, 12.0, 11.402173913043478)"
04-01-2023 13:46:03.795285,"(6.5, 7.8, 7.70625)","(3.8, 4.6, 4.556862745098039)","(3.8, 4.7, 4.633333333333334)","(3.8, 4.8, 4.713793103448276)","(13.0, 19.0, 18.325)","(12.0, 21.0, 19.96875)","(26.0, 44.0, 43.69230769230769)","(9.0, 11.5, 11.384615384615385)"
04-01-2023 13:46:05.027550,"(6.5, 7.8, 7.70625)","(3.8, 4.6, 4.556862745098039)","(3.8, 4.7, 4.629032258064516)","(3.8, 4.8, 4.713793103448276)","(13.0, 19.0, 18.1)","(12.0, 21.0, 20.035714285714285)","(26.0, 44.0, 43.69230769230769)","(9.0, 11.5, 11.470588235294118)"
04-01-2023 13:46:06.290483,"(6.5, 7.6, 7.595454545454545)","(3.8, 4.6, 4.541666666666666)","(3.8, 4.7, 4.564285714285714)","(3.8, 4.8, 4.739130434782608)","(13.0, 19.0, 18.076923076923077)","(12.0, 21.0, 20.035714285714285)","(26.0, 44.0, 43.69230769230769)","(9.0, 11.5, 11.470588235294118)"
04-01-2023 13:46:07.545938,"(6.5, 7.6, 7.4)","(3.8, 4.6, 4.63125)","(3.8, 4.6, 4.561538461538461)","(3.8, 5.0, 4.834782608695652)","(13.0, 19.0, 18.076923076923077)","(12.0, 21.0, 20.014285714285712)","(26.0, 44.0, 43.69230769230769)","(9.0, 11.5, 11.256756756756756)"
04-01-2023 13:46:08.900060,"(6.5, 7.4, 7.2125)","(3.8, 4.7, 4.616666666666666)","(3.8, 4.6, 4.6125)","(3.8, 5.0, 4.860526315789474)","(13.0, 19.0, 18.076923076923077)","(13.0, 21.0, 19.6875)","(26.0, 44.0, 43.69230769230769)","(9.0, 11.5, 11.265625)"
04-01-2023 13:46:10.134422,"(6.5, 7.4, 7.233333333333333)","(3.8, 4.7, 4.642307692307692)","(3.8, 4.7, 4.605882352941177)","(3.8, 5.0, 4.890625)","(13.0, 19.0, 18.076923076923077)","(13.0, 20.0, 17.625)","(26.0, 44.0, 43.75)","(9.0, 11.5, 11.246478873239436)"
04-01-2023 13:46:11.288600,"(6.5, 7.4, 7.177777777777778)","(3.8, 4.7, 4.722222222222222)","(3.8, 4.7, 4.61578947368421)","(3.8, 5.0, 4.890625)","(13.0, 19.0, 18.076923076923077)","(13.0, 18.0, 17.09090909090909)","(26.0, 44.0, 43.75)","(9.0, 11.5, 11.1875)"
04-01-2023 13:46:12.417106,"(6.5, 7.4, 7.2823529411764705)","(3.8, 4.8, 4.722222222222222)","(3.8, 4.7, 4.602325581395349)","(3.8, 5.0, 4.890625)","(13.0, 19.0, 18.823529411764707)","(13.0, 17.5, 17.125)","(26.0, 44.0, 43.75)","(9.0, 11.5, 11.205882352941176)"
04-01-2023 13:46:13.452171,"(6.5, 7.4, 7.2555555555555555)","(3.8, 4.8, 4.725806451612903)","(3.8, 4.7, 4.602325581395349)","(3.8, 5.0, 4.88125)","(13.0, 19.0, 18.65)","(13.0, 17.5, 16.636363636363637)","(26.0, 44.0, 43.75)","(9.0, 11.5, 11.325)"
04-01-2023 13:46:14.521118,"(6.5, 7.8, 7.566666666666666)","(3.8, 4.8, 4.710344827586207)","(3.8, 4.7, 4.512)","(3.8, 5.0, 4.88125)","(13.0, 19.0, 18.65)","(13.0, 17.5, 16.7)","(26.0, 44.0, 43.75)","(9.0, 11.5, 11.15)"
04-01-2023 13:46:15.682387,"(6.5, 7.8, 7.505263157894737)","(3.8, 4.7, 4.6725)","(3.8, 4.6, 4.548979591836734)","(3.8, 5.0, 4.83125)","(13.0, 19.0, 18.708333333333332)","(13.0, 17.5, 16.86842105263158)","(26.0, 44.0, 43.75)","(9.0, 11.5, 11.125)"
04-01-2023 13:46:16.827945,"(6.5, 7.8, 7.6909090909090905)","(3.8, 4.7, 4.639175257731958)","(3.8, 4.6, 4.569512195121951)","(3.8, 4.9, 4.836)","(13.0, 19.0, 18.80952380952381)","(13.0, 17.5, 16.973684210526315)","(26.0, 44.0, 43.75)","(9.0, 11.5, 11.14179104477612)"
04-01-2023 13:46:17.951825,"(6.5, 8.0, 7.771428571428571)","(3.8, 4.7, 4.623469387755102)","(3.8, 4.6, 4.4974358974358974)","(3.8, 4.9, 4.836)","(13.0, 19.0, 18.77777777777778)","(13.0, 17.5, 16.875)","(26.0, 44.0, 43.733333333333334)","(9.0, 11.5, 11.194915254237289)"
04-01-2023 13:46:19.068580,"(6.5, 8.0, 7.878787878787879)","(3.8, 4.7, 4.6085365853658535)","(3.8, 4.6, 4.5487179487179485)","(3.8, 4.9, 4.8375)","(13.0, 19.0, 18.65)","(13.0, 17.5, 16.96153846153846)","(26.0, 44.0, 43.2)","(9.0, 11.5, 11.23134328358209)"
04-01-2023 13:46:20.123330,"(6.5, 8.0, 7.915151515151515)","(3.8, 4.5, 4.4862068965517246)","(3.8, 4.7, 4.631914893617021)","(3.8, 4.9, 4.8375)","(13.0, 19.0, 18.80952380952381)","(13.0, 17.5, 16.96153846153846)","(26.0, 44.0, 43.77777777777778)","(9.0, 11.5, 11.180555555555555)"
04-01-2023 13:46:21.232631,"(6.5, 7.8, 7.770370370370371)","(3.8, 4.5, 4.4781818181818185)","(3.8, 4.7, 4.667741935483871)","(3.8, 4.9, 4.8375)","(13.0, 19.0, 18.80952380952381)","(13.0, 17.5, 16.96153846153846)","(26.0, 44.0, 41.0)","(9.0, 11.5, 11.180555555555555)"
04-01-2023 13:46:22.300118,"(6.5, 7.8, 7.777777777777778)","(3.8, 4.5, 4.495555555555556)","(3.8, 4.8, 4.699999999999999)","(3.8, 4.9, 4.839130434782609)","(13.0, 19.0, 18.764705882352942)","(13.0, 17.5, 16.944444444444443)","(26.0, 42.0, 39.333333333333336)","(9.0, 11.5, 11.23134328358209)"
04-01-2023 13:46:23.412067,"(6.5, 7.8, 7.777777777777778)","(3.8, 4.5, 4.494871794871795)","(3.8, 4.8, 4.692592592592592)","(3.8, 4.9, 4.833333333333333)","(13.0, 19.0, 19.0)","(13.0, 17.5, 16.96153846153846)","(26.0, 42.0, 39.714285714285715)","(9.0, 11.5, 10.953703703703704)"
04-01-2023 13:46:24.499134,"(6.5, 7.8, 7.779487179487179)","(3.8, 4.6, 4.505797101449275)","(3.8, 4.8, 4.692592592592592)","(3.8, 4.9, 4.833333333333333)","(13.0, 19.5, 18.964285714285715)","(13.0, 17.5, 16.944444444444443)","(26.0, 40.0, 39.0)","(9.0, 11.0, 10.909090909090908)"
04-01-2023 13:46:25.579389,"(6.5, 7.8, 7.780952380952381)","(3.8, 4.7, 4.639473684210526)","(3.8, 4.8, 4.705084745762711)","(3.8, 4.7, 4.67037037037037)","(13.0, 19.5, 18.766666666666666)","(13.0, 17.5, 16.96153846153846)","(26.0, 42.0, 37.666666666666664)","(9.0, 11.0, 10.8359375)"
04-01-2023 13:46:26.590257,"(6.5, 8.0, 7.9411764705882355)","(3.8, 4.8, 4.707246376811594)","(3.8, 4.8, 4.699999999999999)","(3.8, 4.7, 4.67037037037037)","(13.0, 19.5, 19.35)","(13.0, 17.5, 16.96153846153846)","(26.0, 42.0, 39.14285714285714)","(9.0, 11.0, 10.830645161290322)"
04-01-2023 13:46:27.673387,"(6.5, 8.0, 7.96)","(3.8, 4.8, 4.712121212121212)","(3.8, 4.8, 4.688888888888888)","(3.8, 4.7, 4.642857142857143)","(13.0, 19.5, 19.35)","(13.0, 17.5, 16.96153846153846)","(26.0, 40.0, 41.42857142857143)","(9.0, 11.0, 10.965909090909092)"
04-01-2023 13:46:28.730117,"(6.5, 7.8, 7.780487804878049)","(3.8, 4.8, 4.733333333333333)","(3.8, 4.8, 4.683018867924528)","(3.8, 4.7, 4.634615384615384)","(13.0, 19.5, 19.35)","(13.0, 17.5, 16.96153846153846)","(26.0, 42.0, 41.1578947368421)","(9.0, 11.0, 10.760416666666666)"
04-01-2023 13:46:29.769868,"(6.5, 7.8, 7.6869565217391305)","(3.8, 4.8, 4.742857142857143)","(3.8, 5.0, 4.9511111111111115)","(3.8, 4.7, 4.621568627450981)","(13.0, 19.5, 18.714285714285715)","(13.0, 17.5, 16.875)","(26.0, 42.0, 41.1578947368421)","(9.0, 11.0, 10.706521739130435)"
04-01-2023 13:46:30.829409,"(6.5, 7.6, 7.526530612244898)","(3.8, 4.8, 4.714705882352941)","(3.8, 5.0, 4.923809523809524)","(3.8, 4.7, 4.623809523809524)","(13.0, 19.0, 18.714285714285715)","(13.0, 17.5, 16.96153846153846)","(26.0, 42.0, 40.8)","(9.0, 11.0, 10.706521739130435)"
04-01-2023 13:46:31.817978,"(6.5, 7.6, 7.466666666666667)","(3.8, 4.8, 4.737777777777778)","(3.8, 5.0, 4.945833333333334)","(3.8, 4.7, 4.629090909090909)","(13.0, 19.0, 18.647058823529413)","(13.0, 17.5, 16.96153846153846)","(26.0, 42.0, 37.55555555555556)","(9.0, 11.0, 10.731707317073171)"
04-01-2023 13:46:32.849984,"(6.5, 7.6, 7.468965517241379)","(3.8, 4.8, 4.766666666666667)","(3.8, 5.0, 4.937931034482759)","(3.8, 4.7, 4.594488188976378)","(13.0, 19.0, 18.6875)","(13.0, 17.5, 16.94)","(26.0, 38.0, 37.55555555555556)","(9.0, 11.0, 10.775)"
04-01-2023 13:46:33.958504,"(6.5, 7.6, 7.486567164179104)","(3.9, 4.8, 4.76)","(3.9, 5.0, 4.935714285714286)","(3.8, 4.7, 4.592307692307692)","(13.0, 19.0, 18.625)","(13.0, 17.5, 16.94)","(26.0, 38.0, 36.666666666666664)","(9.0, 11.0, 10.558558558558559)"
04-01-2023 13:46:35.094442,"(6.5, 7.6, 7.476470588235294)","(3.9, 4.9, 4.674509803921568)","(3.9, 5.0, 4.941379310344828)","(3.8, 4.7, 4.984593837535014)","(13.0, 19.0, 18.789473684210527)","(13.0, 17.5, 16.97826086956522)","(26.0, 38.0, 37.26315789473684)","(9.0, 11.0, 10.362385321100918)"
04-01-2023 13:46:36.081564,"(6.5, 7.8, 7.6)","(3.9, 4.8, 4.674509803921568)","(3.9, 5.0, 4.941379310344828)","(3.8, 5.0, 4.984593837535014)","(13.0, 19.0, 18.833333333333332)","(13.0, 17.5, 16.88095238095238)","(26.0, 38.0, 37.666666666666664)","(9.0, 10.5, 10.340909090909092)"
04-01-2023 13:46:37.118055,"(6.5, 7.6, 7.486792452830189)","(3.9, 4.7, 4.630693069306931)","(3.9, 5.0, 4.953846153846154)","(3.8, 5.1, 5.048484848484848)","(13.0, 18.0, 17.083333333333332)","(13.0, 17.5, 16.944444444444443)","(26.0, 38.0, 37.666666666666664)","(9.0, 10.5, 10.340909090909092)"
04-01-2023 13:46:38.374285,"(6.5, 7.6, 7.421621621621622)","(3.9, 4.7, 4.574999999999999)","(3.9, 5.0, 4.95688622754491)","(3.8, 5.1, 5.05)","(13.0, 17.5, 16.90909090909091)","(13.0, 17.5, 16.804347826086957)","(26.0, 38.0, 37.1764705882353)","(9.0, 10.5, 10.32258064516129)"
04-01-2023 13:46:39.627897,"(6.5, 7.6, 7.421621621621622)","(3.9, 4.6, 4.574999999999999)","(3.9, 5.0, 4.95688622754491)","(3.8, 5.1, 5.05)","(13.0, 17.0, 16.9)","(13.0, 17.5, 16.804347826086957)","(26.0, 38.0, 36.54545454545455)","(9.0, 10.5, 10.32258064516129)"
04-01-2023 13:46:40.687448,"(6.5, 7.6, 7.41875)","(3.9, 4.6, 4.568888888888889)","(3.9, 5.0, 4.95688622754491)","(3.8, 5.1, 5.05)","(13.0, 17.5, 16.9)","(13.0, 17.5, 16.818181818181817)","(26.0, 38.0, 39.333333333333336)","(9.0, 10.5, 10.485074626865671)"
04-01-2023 13:46:41.801491,"(6.5, 7.6, 7.419607843137255)","(3.9, 4.7, 4.657894736842105)","(3.9, 4.9, 4.8223529411764705)","(3.8, 5.1, 5.094656488549618)","(13.0, 17.5, 17.05263157894737)","(13.0, 17.5, 16.923076923076923)","(26.0, 40.0, 38.8)","(9.0, 10.5, 10.092105263157896)"
04-01-2023 13:46:42.958117,"(6.5, 7.6, 7.4312499999999995)","(3.9, 4.7, 4.657894736842105)","(3.9, 4.9, 4.845882352941177)","(3.8, 5.1, 5.088888888888889)","(13.0, 18.0, 17.076923076923077)","(13.0, 17.5, 16.94)","(26.0, 40.0, 36.18181818181818)","(9.0, 10.5, 9.600000000000001)"
04-01-2023 13:46:44.069706,"(6.5, 7.6, 7.450847457627119)","(3.9, 4.8, 4.725)","(3.9, 4.9, 4.851219512195122)","(3.8, 5.1, 5.088888888888889)","(13.0, 18.0, 17.4)","(13.0, 17.5, 17.09090909090909)","(26.0, 40.0, 36.18181818181818)","(9.0, 9.8, 9.580645161290324)"
