,All Inn Scooby,Moyarra Minstrel,Jaggers Lady,Stylish Ken,Soda Brock,Raw Panic,Smiling Spaniard,Dark Krystal
12-01-2023 09:11:36.674071,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:37.876488,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 13.857142857142858)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:39.080367,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 13.857142857142858)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:40.400349,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:41.619143,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:42.872338,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:44.015451,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:45.124792,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:46.260355,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:47.398493,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:48.528869,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:49.647171,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 26.421052631578945)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:50.786627,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 34.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:51.938686,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:53.102503,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:54.216480,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:55.252557,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:56.411018,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:57.550624,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:58.713699,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:11:59.812002,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:00.868920,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:02.042265,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:03.239797,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:04.397429,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:05.454430,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:06.519856,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:07.570965,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:08.661911,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:09.806614,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:10.875204,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:11.935279,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:12.988598,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:14.075345,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:15.162550,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:16.279854,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:17.378402,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:18.508892,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:19.657293,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:20.859647,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:22.002740,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:23.114407,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:24.177348,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:25.237513,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:26.376166,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:27.532410,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:28.617979,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:29.664984,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:30.706885,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:31.809717,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:32.972584,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:34.195981,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:35.422496,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:36.546307,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:37.622032,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:38.674665,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:39.752619,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 30.727272727272727)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:40.900854,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 48.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:42.048711,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:43.147597,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:44.254469,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:45.328472,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:46.449088,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:47.587028,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:48.715899,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:49.758805,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:50.853487,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:51.986422,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 20.363636363636363)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:53.090826,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 29.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:54.248531,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:55.377894,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:56.495862,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:57.530835,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:58.611134,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:12:59.665475,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:13:00.878151,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:13:02.054693,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:13:03.187337,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:13:04.272604,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 32.0, 22.0)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
