,Bold Prophet,Danncity,Wojtek,Luckee Floran,The Frenchman,Lead Guitar,Reactionary,Butterflyrock,American Agent,Go Go Gracie,Pio Kerri
08-12-2022 15:46:17.232063,"(12.0, 16.0, 15.409090909090908)","(61.0, 80.0, 76.89189189189189)","(12.0, 16.0, 15.773972602739725)","(12.0, 17.5, 17.395833333333332)","(101.0, 320.0, 291.1764705882353)","(19.0, 28.0, 27.71212121212121)","(51.0, 100.0, 97.14285714285714)","(61.0, 95.0, 92.6)","(1.7, 1.83, 1.8259574468085107)","(9.0, 10.5, 10.206451612903226)","(7.5, 10.5, 10.188622754491018)"
08-12-2022 15:46:18.712282,"(12.0, 15.5, 15.372549019607844)","(61.0, 80.0, 76.89189189189189)","(12.0, 16.0, 15.773972602739725)","(12.0, 17.5, 17.40566037735849)","(101.0, 320.0, 297.72727272727275)","(19.0, 28.0, 27.683333333333334)","(51.0, 100.0, 97.5)","(51.0, 95.0, 91.19047619047619)","(1.7, 1.83, 1.8259574468085107)","(8.5, 10.5, 10.39795918367347)","(7.5, 10.5, 10.188622754491018)"
08-12-2022 15:46:20.264828,"(12.0, 15.5, 15.0)","(61.0, 80.0, 75.89285714285714)","(12.0, 16.0, 15.773972602739725)","(12.0, 17.5, 17.20967741935484)","(101.0, 320.0, 305.2631578947368)","(19.0, 28.0, 27.683333333333334)","(51.0, 100.0, 93.33333333333333)","(61.0, 95.0, 91.0)","(1.7, 1.83, 1.8196153846153846)","(8.5, 10.5, 10.704761904761904)","(8.0, 10.5, 10.220430107526882)"
08-12-2022 15:46:21.884746,"(12.0, 15.0, 14.727722772277227)","(61.0, 80.0, 77.38636363636364)","(12.0, 16.0, 15.835)","(12.0, 17.5, 17.423076923076923)","(101.0, 320.0, 300.5263157894737)","(19.0, 28.0, 28.72)","(51.0, 95.0, 94.0)","(61.0, 95.0, 91.8)","(1.7, 1.83, 1.8139607843137255)","(8.5, 11.0, 10.639285714285714)","(8.0, 10.5, 10.293427230046948)"
08-12-2022 15:46:23.480925,"(12.0, 15.0, 14.727722772277227)","(61.0, 80.0, 77.38636363636364)","(12.0, 16.0, 15.835)","(12.0, 17.5, 17.318181818181817)","(101.0, 310.0, 292.10526315789474)","(19.0, 30.0, 28.818181818181817)","(51.0, 95.0, 94.14285714285714)","(61.0, 95.0, 92.6923076923077)","(1.7, 1.82, 1.8171724137931036)","(8.5, 11.0, 10.573170731707316)","(8.0, 10.5, 10.315656565656566)"
08-12-2022 15:46:25.108181,"(12.0, 15.0, 14.864864864864865)","(61.0, 80.0, 77.01923076923077)","(12.0, 16.0, 15.824468085106384)","(12.0, 17.5, 17.318181818181817)","(101.0, 300.0, 292.10526315789474)","(19.0, 30.0, 29.285714285714285)","(51.0, 95.0, 94.03225806451613)","(61.0, 95.0, 92.24137931034483)","(1.7, 1.82, 1.8179081632653062)","(8.5, 11.0, 10.573170731707316)","(8.0, 10.5, 10.203252032520325)"
08-12-2022 15:46:26.550010,"(12.0, 15.0, 15.239316239316238)","(61.0, 80.0, 75.93023255813954)","(12.0, 16.0, 15.841836734693878)","(12.0, 17.5, 17.46153846153846)","(101.0, 300.0, 292.10526315789474)","(19.0, 30.0, 29.393939393939394)","(51.0, 95.0, 94.31818181818181)","(61.0, 95.0, 89.4)","(1.7, 1.82, 1.8266990291262137)","(9.0, 11.0, 10.467567567567567)","(8.0, 10.5, 10.23611111111111)"
08-12-2022 15:46:28.004022,"(12.0, 15.5, 15.267543859649123)","(61.0, 80.0, 76.69811320754717)","(12.0, 16.0, 15.848958333333334)","(12.0, 17.5, 17.466666666666665)","(101.0, 300.0, 270.0)","(19.0, 30.0, 29.428571428571427)","(51.0, 95.0, 94.52830188679245)","(61.0, 95.0, 90.21739130434783)","(1.7, 1.83, 1.8240350877192983)","(9.0, 10.5, 10.418781725888325)","(8.0, 10.5, 10.187898089171975)"
08-12-2022 15:46:29.476354,"(12.0, 15.5, 15.267543859649123)","(61.0, 80.0, 76.57894736842105)","(12.0, 16.0, 16.833333333333332)","(12.0, 17.5, 16.692307692307693)","(101.0, 300.0, 270.0)","(19.0, 30.0, 30.11764705882353)","(51.0, 95.0, 99.13043478260869)","(61.0, 95.0, 95.83333333333333)","(1.7, 1.83, 1.8319642857142857)","(9.0, 10.5, 10.363874345549739)","(8.0, 10.5, 10.100840336134453)"
08-12-2022 15:46:30.951641,"(12.0, 15.5, 15.347560975609756)","(61.0, 80.0, 76.953125)","(12.0, 17.0, 16.833333333333332)","(12.0, 17.0, 16.6)","(101.0, 300.0, 270.0)","(19.0, 32.0, 30.11764705882353)","(51.0, 100.0, 99.13043478260869)","(61.0, 100.0, 95.83333333333333)","(1.7, 1.84, 1.8323204419889503)","(9.0, 10.5, 10.48263888888889)","(8.0, 10.5, 10.100840336134453)"
08-12-2022 15:46:32.473094,"(12.0, 15.5, 15.086666666666666)","(61.0, 80.0, 76.953125)","(12.0, 17.0, 16.655172413793103)","(12.0, 17.0, 16.136363636363637)","(101.0, 300.0, 270.0)","(19.0, 32.0, 30.11111111111111)","(51.0, 100.0, 96.66666666666667)","(61.0, 100.0, 96.66666666666667)","(1.7, 1.84, 1.8197630331753556)","(8.5, 10.5, 10.665198237885463)","(8.0, 10.5, 10.162037037037036)"
08-12-2022 15:46:34.021143,"(12.0, 14.5, 14.413793103448276)","(61.0, 80.0, 77.04545454545455)","(12.0, 16.5, 16.22972972972973)","(12.0, 16.5, 16.136363636363637)","(101.0, 300.0, 270.0)","(19.0, 32.0, 29.307692307692307)","(51.0, 100.0, 96.875)","(61.0, 100.0, 96.66666666666667)","(1.7, 1.82, 1.8197368421052633)","(8.5, 11.0, 10.675531914893616)","(8.0, 10.5, 10.176190476190476)"
08-12-2022 15:46:35.629493,"(12.0, 14.5, 14.368421052631579)","(61.0, 80.0, 77.04545454545455)","(12.0, 16.5, 16.291666666666668)","(12.0, 16.5, 15.917582417582418)","(101.0, 300.0, 270.0)","(19.0, 30.0, 29.1)","(51.0, 110.0, 94.28571428571429)","(61.0, 100.0, 95.3125)","(1.7, 1.82, 1.834016620498615)","(8.5, 11.0, 10.603896103896103)","(8.0, 10.5, 10.190909090909091)"
08-12-2022 15:46:37.037261,"(12.0, 14.5, 14.410714285714286)","(61.0, 80.0, 77.17391304347827)","(12.0, 16.5, 16.214285714285715)","(12.0, 16.0, 16.5)","(101.0, 300.0, 270.0)","(19.0, 30.0, 29.333333333333332)","(51.0, 95.0, 94.28571428571429)","(61.0, 100.0, 95.3125)","(1.7, 1.84, 1.8361585365853659)","(8.5, 11.0, 10.320512820512821)","(8.0, 10.5, 10.190909090909091)"
08-12-2022 15:46:38.393348,"(12.0, 14.5, 14.069444444444445)","(61.0, 80.0, 77.21428571428571)","(12.0, 16.5, 16.261904761904763)","(12.0, 17.0, 16.75)","(101.0, 300.0, 270.0)","(20.0, 30.0, 29.555555555555557)","(51.0, 95.0, 94.3103448275862)","(61.0, 100.0, 95.3125)","(1.7, 1.84, 1.836546762589928)","(9.0, 10.5, 10.295833333333333)","(8.0, 10.5, 10.214285714285714)"
08-12-2022 15:46:39.710943,"(12.0, 14.5, 14.076923076923077)","(61.0, 80.0, 77.21428571428571)","(12.0, 16.5, 16.261904761904763)","(12.0, 17.0, 16.75)","(101.0, 300.0, 270.0)","(20.0, 30.0, 29.555555555555557)","(51.0, 95.0, 94.3103448275862)","(61.0, 100.0, 95.3125)","(1.7, 1.84, 1.845496183206107)","(9.0, 10.5, 10.297814207650273)","(8.0, 10.5, 10.156521739130435)"
08-12-2022 15:46:41.034377,"(12.0, 14.5, 14.21551724137931)","(61.0, 80.0, 77.5)","(12.0, 16.5, 16.41269841269841)","(12.0, 17.0, 16.658536585365855)","(101.0, 300.0, 282.85714285714283)","(20.0, 30.0, 29.818181818181817)","(51.0, 100.0, 99.0625)","(61.0, 100.0, 96.25)","(1.7, 1.85, 1.845496183206107)","(9.0, 10.5, 10.297814207650273)","(8.0, 10.5, 10.156521739130435)"
08-12-2022 15:46:42.327523,"(12.0, 14.5, 14.21551724137931)","(61.0, 80.0, 77.5)","(12.0, 16.5, 16.41269841269841)","(12.0, 17.0, 16.658536585365855)","(101.0, 300.0, 282.85714285714283)","(20.0, 30.0, 29.818181818181817)","(51.0, 100.0, 99.0625)","(61.0, 100.0, 96.25)","(1.7, 1.85, 1.845496183206107)","(9.0, 10.5, 10.297814207650273)","(8.0, 10.5, 10.156521739130435)"
08-12-2022 15:46:43.537608,"(12.0, 14.5, 14.039473684210526)","(61.0, 80.0, 77.5)","(12.0, 16.5, 16.440677966101696)","(12.0, 17.0, 16.58695652173913)","(101.0, 310.0, 296.6666666666667)","(20.0, 30.0, 29.85185185185185)","(51.0, 100.0, 96.09756097560975)","(61.0, 100.0, 93.91891891891892)","(1.7, 1.85, 1.844433962264151)","(9.0, 10.5, 10.425)","(8.0, 10.5, 10.221830985915492)"
08-12-2022 15:46:45.073634,"(12.0, 14.5, 14.028846153846153)","(61.0, 80.0, 77.55319148936171)","(12.0, 16.5, 16.440677966101696)","(12.0, 17.0, 16.57777777777778)","(101.0, 310.0, 296.6666666666667)","(20.0, 32.0, 31.52)","(51.0, 100.0, 96.66666666666667)","(61.0, 100.0, 94.375)","(1.7, 1.85, 1.84984496124031)","(9.0, 10.5, 10.290760869565217)","(8.0, 10.5, 10.241496598639456)"
08-12-2022 15:46:46.508714,"(12.0, 14.5, 14.028846153846153)","(61.0, 80.0, 77.55319148936171)","(12.0, 16.5, 16.45689655172414)","(12.0, 16.5, 16.25)","(101.0, 310.0, 296.6666666666667)","(20.0, 32.0, 30.764705882352942)","(51.0, 100.0, 94.03846153846153)","(61.0, 100.0, 91.57894736842105)","(1.7, 1.85, 1.8490909090909091)","(9.0, 10.5, 10.290760869565217)","(8.0, 10.5, 10.220858895705522)"
08-12-2022 15:46:47.944129,"(12.0, 14.5, 14.028846153846153)","(61.0, 80.0, 77.0)","(12.0, 16.5, 16.454545454545453)","(12.0, 16.5, 16.35)","(101.0, 310.0, 296.6666666666667)","(20.0, 32.0, 30.764705882352942)","(51.0, 95.0, 94.0)","(61.0, 95.0, 91.57894736842105)","(1.7, 1.85, 1.8426315789473684)","(9.0, 10.5, 10.226256983240223)","(8.0, 10.5, 10.23076923076923)"
08-12-2022 15:46:49.333868,"(12.0, 14.5, 14.028846153846153)","(61.0, 80.0, 76.57894736842105)","(12.0, 16.5, 16.25)","(12.0, 16.5, 16.291666666666668)","(101.0, 310.0, 296.6666666666667)","(20.0, 32.0, 30.764705882352942)","(51.0, 95.0, 94.0)","(61.0, 95.0, 89.16666666666667)","(1.7, 1.85, 1.8536320754716982)","(9.0, 10.5, 10.189873417721518)","(8.0, 10.5, 10.141447368421053)"
08-12-2022 15:46:50.720830,"(12.0, 14.5, 14.028846153846153)","(61.0, 80.0, 76.57894736842105)","(12.0, 16.5, 16.25)","(12.0, 16.0, 15.945945945945946)","(101.0, 310.0, 296.6666666666667)","(20.0, 32.0, 30.8)","(51.0, 95.0, 94.03846153846153)","(61.0, 90.0, 88.61111111111111)","(1.7, 1.86, 1.85632183908046)","(9.0, 10.5, 10.278280542986426)","(8.0, 10.5, 10.161490683229813)"
08-12-2022 15:46:52.044511,"(12.0, 14.0, 13.725)","(61.0, 80.0, 76.62337662337663)","(12.0, 16.5, 16.307692307692307)","(12.0, 16.0, 15.945945945945946)","(101.0, 310.0, 306.0)","(20.0, 32.0, 30.8)","(51.0, 95.0, 94.03846153846153)","(61.0, 90.0, 88.61111111111111)","(1.7, 1.86, 1.8456084656084657)","(9.0, 10.5, 10.278280542986426)","(8.0, 10.5, 10.16358024691358)"
08-12-2022 15:46:53.391370,"(12.0, 14.0, 13.605263157894736)","(61.0, 80.0, 76.62337662337663)","(12.0, 16.5, 16.25)","(12.0, 16.0, 16.375)","(101.0, 330.0, 307.5)","(20.0, 32.0, 30.536585365853657)","(51.0, 95.0, 94.77272727272727)","(61.0, 90.0, 89.0625)","(1.7, 1.85, 1.859608695652174)","(9.0, 10.5, 10.30078125)","(8.0, 10.5, 10.232620320855615)"
08-12-2022 15:46:54.775974,"(12.0, 14.0, 13.63768115942029)","(61.0, 80.0, 76.75)","(12.0, 17.0, 16.675675675675677)","(12.0, 16.5, 16.107142857142858)","(101.0, 320.0, 293.3333333333333)","(20.0, 32.0, 30.69736842105263)","(51.0, 95.0, 94.77272727272727)","(61.0, 90.0, 89.0625)","(1.7, 1.86, 1.8635714285714287)","(9.0, 10.5, 10.283582089552239)","(8.0, 10.5, 10.220394736842104)"
08-12-2022 15:46:56.129920,"(12.0, 14.0, 13.576271186440678)","(61.0, 80.0, 76.3)","(12.0, 17.0, 16.675675675675677)","(12.0, 16.5, 16.391025641025642)","(101.0, 320.0, 293.3333333333333)","(20.0, 32.0, 30.263157894736842)","(51.0, 95.0, 93.88888888888889)","(61.0, 90.0, 88.92857142857143)","(1.7, 1.87, 1.8633023255813954)","(9.0, 10.5, 10.283582089552239)","(8.0, 10.5, 10.220394736842104)"
08-12-2022 15:46:57.449943,"(12.0, 14.0, 13.583333333333334)","(61.0, 80.0, 76.3)","(12.0, 17.0, 16.675675675675677)","(12.0, 16.5, 16.28205128205128)","(101.0, 320.0, 293.3333333333333)","(20.0, 32.0, 30.263157894736842)","(51.0, 95.0, 93.88888888888889)","(61.0, 90.0, 89.0625)","(1.7, 1.87, 1.8609433962264152)","(8.5, 10.5, 10.280788177339902)","(8.0, 10.5, 10.216666666666667)"
08-12-2022 15:46:58.852079,"(12.0, 14.0, 13.708333333333334)","(61.0, 80.0, 75.97826086956522)","(12.0, 17.0, 16.696969696969695)","(12.0, 16.5, 16.28481012658228)","(101.0, 340.0, 292.5)","(20.0, 30.0, 29.790697674418606)","(51.0, 95.0, 93.88888888888889)","(61.0, 90.0, 89.0625)","(1.7, 1.87, 1.8557262905162066)","(8.5, 10.5, 10.276699029126213)","(8.0, 10.5, 10.216666666666667)"
08-12-2022 15:47:00.188784,"(12.0, 14.0, 13.489473684210527)","(61.0, 80.0, 76.14583333333333)","(12.0, 17.0, 16.791666666666668)","(12.0, 16.5, 16.173076923076923)","(101.0, 330.0, 296.6666666666667)","(20.0, 30.0, 30.51282051282051)","(51.0, 95.0, 94.03846153846153)","(61.0, 90.0, 89.33333333333333)","(1.7, 1.86, 1.844375)","(8.5, 10.5, 10.276923076923078)","(8.0, 10.5, 10.3)"
08-12-2022 15:47:01.502970,"(12.0, 13.5, 13.483333333333333)","(61.0, 80.0, 76.14583333333333)","(12.0, 17.0, 16.75609756097561)","(12.0, 16.5, 16.26086956521739)","(101.0, 330.0, 310.0)","(20.0, 32.0, 30.372093023255815)","(51.0, 95.0, 94.03846153846153)","(61.0, 90.0, 89.33333333333333)","(1.7, 1.85, 1.8427272727272728)","(8.5, 10.5, 10.26984126984127)","(8.0, 10.5, 10.28125)"
08-12-2022 15:47:02.902545,"(12.0, 14.0, 13.575)","(61.0, 80.0, 70.97560975609755)","(12.0, 17.0, 16.75609756097561)","(12.0, 16.5, 16.26086956521739)","(101.0, 330.0, 302.5)","(20.0, 32.0, 30.29090909090909)","(51.0, 95.0, 94.03846153846153)","(61.0, 90.0, 84.0)","(1.7, 1.85, 1.8394661921708186)","(8.5, 10.5, 10.26984126984127)","(8.0, 10.5, 10.291666666666666)"
08-12-2022 15:47:04.273956,"(12.0, 14.0, 13.673076923076923)","(61.0, 80.0, 70.55555555555556)","(12.0, 17.0, 16.75609756097561)","(12.0, 16.5, 16.26086956521739)","(101.0, 340.0, 308.42105263157896)","(20.0, 32.0, 30.346153846153847)","(51.0, 95.0, 94.03846153846153)","(61.0, 90.0, 82.5)","(1.7, 1.84, 1.8350151057401813)","(8.5, 10.5, 10.277777777777779)","(8.0, 10.5, 10.297872340425531)"
08-12-2022 15:47:05.655144,"(12.0, 14.0, 13.595238095238095)","(61.0, 80.0, 70.55555555555556)","(12.0, 17.0, 16.821428571428573)","(12.0, 16.5, 16.403225806451612)","(101.0, 340.0, 330.625)","(20.0, 32.0, 30.634920634920636)","(51.0, 95.0, 94.77272727272727)","(61.0, 90.0, 77.72727272727273)","(1.7, 1.85, 1.8417525773195877)","(8.5, 10.5, 10.311965811965813)","(8.0, 10.5, 10.373333333333333)"
08-12-2022 15:47:06.951849,"(12.0, 14.0, 13.86046511627907)","(61.0, 80.0, 77.20238095238095)","(12.0, 17.0, 16.821428571428573)","(12.0, 16.5, 16.403225806451612)","(101.0, 340.0, 330.625)","(20.0, 32.0, 30.634920634920636)","(51.0, 95.0, 94.78260869565217)","(51.0, 85.0, 77.90322580645162)","(1.7, 1.85, 1.8395785440613028)","(8.5, 10.5, 10.337962962962964)","(8.0, 10.5, 10.373333333333333)"
08-12-2022 15:47:08.282677,"(12.0, 14.0, 13.90625)","(61.0, 80.0, 77.20238095238095)","(12.0, 17.0, 16.821428571428573)","(12.0, 16.5, 16.403225806451612)","(101.0, 340.0, 330.625)","(20.0, 32.0, 30.525)","(51.0, 95.0, 93.05555555555556)","(51.0, 85.0, 77.14285714285714)","(1.7, 1.84, 1.8470909090909091)","(8.5, 10.5, 10.340909090909092)","(8.0, 10.5, 10.375816993464053)"
08-12-2022 15:47:09.598791,"(12.0, 14.0, 13.823529411764707)","(61.0, 80.0, 77.20238095238095)","(12.0, 17.0, 16.821428571428573)","(12.0, 16.5, 16.403225806451612)","(101.0, 340.0, 330.625)","(20.0, 32.0, 30.38235294117647)","(51.0, 95.0, 93.05555555555556)","(51.0, 85.0, 77.14285714285714)","(1.7, 1.85, 1.843681592039801)","(8.5, 10.5, 10.299065420560748)","(8.0, 10.5, 10.386363636363637)"
08-12-2022 15:47:10.950807,"(12.0, 14.0, 13.595238095238095)","(61.0, 80.0, 77.20238095238095)","(12.0, 17.0, 16.821428571428573)","(12.0, 16.5, 16.403225806451612)","(101.0, 340.0, 330.625)","(20.0, 32.0, 29.9375)","(51.0, 95.0, 93.05555555555556)","(51.0, 85.0, 77.14285714285714)","(1.7, 1.85, 1.8438048780487806)","(8.5, 10.5, 10.429012345679013)","(8.0, 10.5, 10.386363636363637)"
08-12-2022 15:47:12.387660,"(12.0, 14.0, 13.361702127659575)","(61.0, 80.0, 77.3125)","(12.0, 17.0, 16.821428571428573)","(12.0, 16.5, 16.403225806451612)","(101.0, 340.0, 330.625)","(20.0, 32.0, 29.9375)","(51.0, 95.0, 93.05555555555556)","(51.0, 85.0, 77.96296296296296)","(1.7, 1.85, 1.8438235294117649)","(8.5, 10.5, 10.426751592356688)","(8.0, 10.5, 10.393518518518519)"
08-12-2022 15:47:13.708883,"(12.0, 14.0, 13.268292682926829)","(61.0, 80.0, 77.01388888888889)","(12.0, 17.0, 16.846153846153847)","(12.0, 16.5, 16.416666666666668)","(101.0, 340.0, 330.625)","(20.0, 32.0, 29.86111111111111)","(51.0, 95.0, 93.15789473684211)","(51.0, 85.0, 78.44827586206897)","(1.7, 1.85, 1.8441626794258374)","(8.5, 10.5, 10.437134502923977)","(8.0, 10.5, 10.43006993006993)"
08-12-2022 15:47:15.072459,"(12.0, 13.5, 13.23913043478261)","(61.0, 80.0, 77.01388888888889)","(12.0, 17.0, 16.846153846153847)","(12.0, 16.5, 16.428571428571427)","(101.0, 340.0, 330.625)","(20.0, 30.0, 29.818181818181817)","(51.0, 95.0, 93.15789473684211)","(51.0, 85.0, 78.44827586206897)","(1.7, 1.85, 1.843968253968254)","(8.5, 10.5, 10.438571428571429)","(8.0, 10.5, 10.43288590604027)"
08-12-2022 15:47:16.392470,"(12.0, 13.5, 13.119047619047619)","(61.0, 80.0, 67.67857142857143)","(12.0, 17.0, 16.785714285714285)","(12.0, 16.5, 16.46875)","(101.0, 340.0, 331.6666666666667)","(20.0, 30.0, 29.88235294117647)","(51.0, 95.0, 92.55319148936171)","(51.0, 85.0, 77.85714285714286)","(1.7, 1.85, 1.8404166666666668)","(8.5, 10.5, 10.436011904761905)","(8.0, 10.5, 10.520361990950226)"
08-12-2022 15:47:17.734729,"(12.0, 13.5, 13.088235294117647)","(61.0, 80.0, 67.67857142857143)","(12.0, 17.0, 16.775)","(12.0, 16.5, 16.46875)","(101.0, 340.0, 331.1764705882353)","(20.0, 30.0, 29.875)","(51.0, 95.0, 92.5)","(51.0, 85.0, 77.82051282051282)","(1.7, 1.85, 1.8460625000000002)","(8.5, 10.5, 10.442367601246106)","(8.0, 11.0, 10.58974358974359)"
08-12-2022 15:47:19.051403,"(12.0, 13.5, 13.181818181818182)","(61.0, 75.0, 70.55555555555556)","(12.0, 17.0, 16.775)","(12.0, 16.5, 16.46875)","(101.0, 340.0, 331.1764705882353)","(20.0, 30.0, 29.875)","(51.0, 95.0, 92.5)","(51.0, 85.0, 77.82051282051282)","(1.7, 1.85, 1.8456190476190477)","(9.0, 10.5, 10.442367601246106)","(8.0, 11.0, 10.58974358974359)"
08-12-2022 15:47:20.294845,"(11.0, 13.5, 13.181818181818182)","(61.0, 75.0, 71.0)","(12.0, 17.0, 16.775)","(12.0, 16.5, 16.48)","(101.0, 330.0, 326.6666666666667)","(20.0, 30.0, 29.875)","(51.0, 95.0, 92.5)","(51.0, 85.0, 78.48837209302326)","(1.7, 1.85, 1.829945355191257)","(9.0, 10.5, 10.40974212034384)","(8.0, 11.0, 10.667857142857143)"
08-12-2022 15:47:21.550687,"(11.0, 13.5, 13.185185185185185)","(61.0, 75.0, 71.0)","(12.0, 17.0, 16.775)","(12.0, 16.5, 16.88421052631579)","(101.0, 330.0, 325.45454545454544)","(20.0, 30.0, 30.38)","(51.0, 95.0, 92.65306122448979)","(51.0, 85.0, 80.53571428571429)","(1.7, 1.83, 1.8285377358490567)","(9.0, 10.5, 10.565)","(8.0, 11.0, 10.670212765957446)"
08-12-2022 15:47:22.833432,"(11.0, 13.5, 13.276315789473685)","(61.0, 75.0, 71.81818181818181)","(12.0, 17.0, 16.842105263157894)","(12.0, 17.0, 16.877777777777776)","(101.0, 340.0, 325.7142857142857)","(20.0, 32.0, 30.38)","(51.0, 95.0, 92.65306122448979)","(51.0, 85.0, 80.53571428571429)","(1.7, 1.83, 1.827448559670782)","(9.0, 11.0, 10.5625)","(8.0, 11.0, 10.681818181818182)"
08-12-2022 15:47:24.130747,"(11.0, 13.5, 13.276315789473685)","(61.0, 75.0, 71.81818181818181)","(12.0, 17.0, 16.842105263157894)","(12.0, 17.0, 16.877777777777776)","(101.0, 340.0, 325.7142857142857)","(20.0, 32.0, 30.38)","(51.0, 95.0, 92.65306122448979)","(51.0, 85.0, 80.57692307692308)","(1.7, 1.83, 1.8276050420168068)","(9.0, 11.0, 10.530927835051546)","(8.0, 11.0, 10.681818181818182)"
08-12-2022 15:47:25.423041,"(11.0, 14.0, 13.529411764705882)","(61.0, 75.0, 71.66666666666667)","(12.0, 17.0, 16.842105263157894)","(12.0, 17.0, 16.877777777777776)","(101.0, 340.0, 325.7142857142857)","(20.0, 32.0, 30.38)","(51.0, 95.0, 92.7)","(51.0, 85.0, 80.57692307692308)","(1.7, 1.83, 1.8238053097345133)","(9.0, 11.0, 10.530927835051546)","(8.0, 11.0, 10.681818181818182)"
08-12-2022 15:47:26.764489,"(11.0, 14.0, 13.450980392156863)","(61.0, 75.0, 71.66666666666667)","(12.0, 17.0, 16.842105263157894)","(12.0, 17.0, 16.877777777777776)","(101.0, 340.0, 325.7142857142857)","(20.0, 32.0, 30.38)","(51.0, 95.0, 92.8125)","(51.0, 85.0, 80.57692307692308)","(1.7, 1.83, 1.8238053097345133)","(9.0, 11.0, 10.51764705882353)","(8.0, 11.0, 10.681818181818182)"
08-12-2022 15:47:28.152098,"(11.0, 14.0, 13.450980392156863)","(61.0, 75.0, 71.66666666666667)","(12.0, 17.0, 16.836206896551722)","(12.0, 17.0, 16.877777777777776)","(101.0, 340.0, 325.0)","(20.0, 32.0, 30.363636363636363)","(51.0, 95.0, 92.8125)","(51.0, 85.0, 80.57692307692308)","(1.7, 1.83, 1.820809399477807)","(9.0, 11.0, 10.699626865671641)","(8.0, 11.0, 10.56578947368421)"
08-12-2022 15:47:29.599648,"(11.0, 14.0, 13.450980392156863)","(61.0, 75.0, 71.66666666666667)","(12.0, 17.0, 16.860294117647058)","(12.0, 17.0, 16.7)","(101.0, 340.0, 325.0)","(20.0, 32.0, 30.38)","(51.0, 95.0, 92.9)","(51.0, 85.0, 80.89285714285714)","(1.7, 1.84, 1.8219188191881919)","(9.0, 11.0, 10.7012987012987)","(8.0, 11.0, 10.64090909090909)"
08-12-2022 15:47:31.027758,"(11.0, 13.5, 13.358695652173912)","(61.0, 75.0, 72.14285714285714)","(12.0, 17.0, 16.860294117647058)","(12.0, 17.0, 16.7)","(101.0, 340.0, 325.0)","(20.0, 32.0, 30.38)","(51.0, 95.0, 92.85714285714286)","(51.0, 85.0, 80.89285714285714)","(1.7, 1.84, 1.8220512820512822)","(9.0, 11.0, 10.717791411042946)","(8.0, 11.0, 10.618320610687023)"
08-12-2022 15:47:32.435911,"(11.0, 13.5, 13.349056603773585)","(61.0, 75.0, 72.14285714285714)","(12.0, 17.0, 16.860294117647058)","(12.0, 17.0, 16.615384615384617)","(101.0, 340.0, 325.0)","(20.0, 32.0, 30.339805825242717)","(51.0, 95.0, 93.01886792452831)","(51.0, 85.0, 80.89285714285714)","(1.7, 1.84, 1.8219521178637201)","(9.0, 11.0, 10.657718120805368)","(8.0, 11.0, 10.618705035971223)"
08-12-2022 15:47:33.833921,"(11.0, 13.5, 13.317307692307692)","(61.0, 75.0, 72.14285714285714)","(12.0, 17.0, 16.838028169014084)","(12.0, 17.0, 16.683333333333334)","(101.0, 340.0, 325.0)","(20.0, 32.0, 30.339805825242717)","(51.0, 95.0, 93.01886792452831)","(51.0, 85.0, 80.89285714285714)","(1.7, 1.84, 1.8210227272727273)","(9.0, 11.0, 10.657718120805368)","(8.0, 11.0, 10.632)"
08-12-2022 15:47:35.184530,"(11.0, 13.5, 13.285714285714286)","(61.0, 75.0, 72.14285714285714)","(12.0, 17.0, 16.838028169014084)","(12.0, 17.5, 16.671875)","(101.0, 340.0, 331.1764705882353)","(20.0, 32.0, 30.339805825242717)","(51.0, 95.0, 93.01886792452831)","(51.0, 85.0, 80.89285714285714)","(1.7, 1.84, 1.8207923322683706)","(9.0, 11.0, 10.657718120805368)","(8.0, 11.0, 10.635245901639344)"
08-12-2022 15:47:36.520766,"(11.0, 13.5, 13.285714285714286)","(61.0, 75.0, 72.14285714285714)","(12.0, 17.0, 16.838028169014084)","(12.0, 17.5, 16.671875)","(101.0, 340.0, 331.1764705882353)","(20.0, 32.0, 30.339805825242717)","(51.0, 95.0, 93.01886792452831)","(51.0, 85.0, 80.89285714285714)","(1.7, 1.84, 1.8207923322683706)","(9.0, 11.0, 10.657718120805368)","(8.0, 11.0, 10.635245901639344)"
08-12-2022 15:47:37.889812,"(11.0, 13.5, 13.285714285714286)","(61.0, 75.0, 72.14285714285714)","(12.0, 17.0, 16.846666666666668)","(12.0, 17.5, 16.96153846153846)","(101.0, 340.0, 321.25)","(20.0, 32.0, 29.313432835820894)","(51.0, 95.0, 93.01886792452831)","(51.0, 85.0, 81.03448275862068)","(1.65, 1.84, 1.8283636363636364)","(9.0, 11.0, 10.660493827160494)","(8.0, 11.0, 10.682142857142857)"
08-12-2022 15:47:39.276533,"(11.0, 13.5, 13.38)","(61.0, 75.0, 73.5)","(12.0, 17.0, 16.846666666666668)","(12.0, 17.5, 16.96153846153846)","(101.0, 340.0, 321.25)","(20.0, 32.0, 29.291666666666668)","(51.0, 95.0, 93.01886792452831)","(51.0, 85.0, 83.33333333333333)","(1.65, 1.83, 1.822514619883041)","(9.0, 11.0, 10.660493827160494)","(8.0, 11.0, 10.657692307692308)"
