,Caribbean Baby,Heavens Baby,Kerrie Be,Singer Snap,Holme Boy,Yarraman Needy,Snack Time Rocks,Boom Boom Boy
11-01-2023 21:56:12.357904,"(51.0, 140.0, 123.33333333333334)","(7.5, 9.6, 9.5)","(1.85, 2.28, 2.274838709677419)","(81.0, 190.0, 168.1818181818182)","(3.2, 3.8, 3.779220779220779)","(17.0, 21.0, 20.17241379310345)","(6.5, 9.4, 9.138775510204082)","(41.0, 65.0, 61.53846153846154)"
11-01-2023 21:56:13.440167,"(51.0, 140.0, 131.66666666666669)","(7.5, 9.6, 9.5)","(1.85, 2.32, 2.312307692307692)","(81.0, 190.0, 168.1818181818182)","(3.2, 3.8, 3.7119999999999997)","(17.0, 21.0, 20.17241379310345)","(6.5, 9.4, 8.866666666666667)","(41.0, 65.0, 61.53846153846154)"
11-01-2023 21:56:14.543361,"(51.0, 140.0, 130.9090909090909)","(7.5, 9.4, 9.3)","(1.85, 2.3, 2.2897297297297294)","(81.0, 190.0, 168.1818181818182)","(3.2, 3.75, 3.7119999999999997)","(17.0, 21.0, 20.17241379310345)","(6.5, 9.4, 9.125)","(41.0, 65.0, 62.35294117647059)"
11-01-2023 21:56:15.614004,"(51.0, 140.0, 130.9090909090909)","(7.5, 9.2, 9.016666666666666)","(1.85, 2.3, 2.288780487804878)","(81.0, 190.0, 170.0)","(3.2, 3.75, 3.710294117647059)","(17.0, 21.0, 20.17241379310345)","(6.5, 9.4, 9.18)","(41.0, 65.0, 62.35294117647059)"
11-01-2023 21:56:16.688670,"(51.0, 140.0, 130.9090909090909)","(7.5, 9.0, 8.84)","(1.85, 2.32, 2.3023880597014923)","(81.0, 190.0, 170.0)","(3.2, 3.75, 3.6705882352941175)","(17.0, 21.0, 20.17241379310345)","(6.5, 9.4, 9.18)","(41.0, 65.0, 62.35294117647059)"
11-01-2023 21:56:17.746669,"(51.0, 140.0, 131.66666666666669)","(7.5, 9.0, 8.836363636363638)","(1.85, 2.32, 2.302608695652174)","(81.0, 190.0, 170.0)","(3.2, 3.75, 3.6868421052631577)","(17.0, 21.0, 20.17241379310345)","(6.5, 9.4, 9.222222222222223)","(41.0, 65.0, 62.35294117647059)"
11-01-2023 21:56:18.861709,"(51.0, 140.0, 131.66666666666669)","(7.5, 9.0, 8.836363636363638)","(1.85, 2.32, 2.302608695652174)","(81.0, 190.0, 170.0)","(3.2, 3.75, 3.6868421052631577)","(17.0, 21.0, 20.666666666666668)","(6.5, 9.4, 9.26086956521739)","(41.0, 65.0, 62.5)"
11-01-2023 21:56:19.934745,"(51.0, 140.0, 110.0)","(7.5, 8.8, 8.635897435897435)","(1.85, 2.34, 2.316338028169014)","(81.0, 190.0, 150.0)","(3.2, 3.75, 3.7071428571428573)","(17.0, 21.0, 21.103448275862068)","(6.5, 9.6, 9.775)","(41.0, 65.0, 62.77777777777778)"
11-01-2023 21:56:20.976194,"(51.0, 140.0, 110.0)","(7.5, 8.6, 8.418181818181818)","(1.85, 2.34, 2.324864864864865)","(81.0, 190.0, 150.0)","(3.2, 3.75, 3.71)","(17.0, 22.0, 21.684210526315788)","(6.5, 10.0, 9.973333333333333)","(41.0, 65.0, 62.77777777777778)"
11-01-2023 21:56:22.027919,"(51.0, 140.0, 110.0)","(7.5, 8.6, 8.36)","(1.85, 2.32, 2.3015999999999996)","(81.0, 190.0, 150.0)","(3.2, 3.75, 3.632142857142857)","(17.0, 22.0, 21.684210526315788)","(6.5, 10.0, 9.942857142857143)","(41.0, 65.0, 62.77777777777778)"
11-01-2023 21:56:23.104157,"(51.0, 140.0, 110.0)","(7.5, 8.6, 8.36)","(1.85, 2.32, 2.3010526315789472)","(81.0, 190.0, 150.0)","(3.2, 3.75, 3.498818897637795)","(17.0, 22.0, 21.655172413793103)","(6.5, 10.0, 10.23076923076923)","(41.0, 65.0, 62.94117647058823)"
11-01-2023 21:56:24.152330,"(51.0, 140.0, 117.5)","(7.5, 8.6, 8.425)","(1.85, 2.34, 2.3213698630136985)","(81.0, 190.0, 165.0)","(3.2, 3.5, 3.529850746268657)","(17.0, 23.0, 21.838709677419356)","(6.5, 10.5, 10.6875)","(41.0, 65.0, 63.40909090909091)"
11-01-2023 21:56:25.221350,"(51.0, 140.0, 117.5)","(7.5, 8.6, 8.385714285714284)","(1.85, 2.34, 2.2941573033707865)","(81.0, 190.0, 165.0)","(3.2, 3.6, 3.576923076923077)","(17.0, 23.0, 21.76923076923077)","(6.5, 11.0, 10.64864864864865)","(41.0, 65.0, 64.16666666666667)"
11-01-2023 21:56:26.246927,"(51.0, 140.0, 117.5)","(7.5, 8.6, 8.507692307692308)","(1.85, 2.32, 2.3008333333333333)","(81.0, 190.0, 165.0)","(3.2, 3.55, 3.536363636363636)","(17.0, 23.0, 21.58823529411765)","(6.5, 11.0, 10.628571428571428)","(41.0, 65.0, 63.92857142857143)"
11-01-2023 21:56:27.320859,"(51.0, 140.0, 117.5)","(7.5, 8.6, 8.542857142857143)","(1.85, 2.36, 2.3494267515923566)","(81.0, 190.0, 165.0)","(3.1, 3.55, 3.522413793103448)","(17.0, 23.0, 21.857142857142858)","(7.0, 11.0, 10.69047619047619)","(41.0, 65.0, 64.0)"
11-01-2023 21:56:28.354925,"(51.0, 140.0, 117.5)","(7.5, 8.6, 8.5)","(1.85, 2.34, 2.3259649122807016)","(81.0, 190.0, 165.0)","(3.1, 3.55, 3.495985401459854)","(17.0, 23.0, 21.857142857142858)","(7.0, 11.0, 10.69047619047619)","(41.0, 65.0, 64.0)"
11-01-2023 21:56:29.417513,"(51.0, 200.0, 144.41176470588235)","(7.5, 8.6, 8.509677419354839)","(1.85, 2.34, 2.3257142857142856)","(81.0, 230.0, 158.0)","(3.1, 3.5, 3.428155339805825)","(17.0, 23.0, 21.857142857142858)","(7.0, 11.0, 10.69047619047619)","(41.0, 65.0, 64.0)"
11-01-2023 21:56:30.455637,"(51.0, 200.0, 112.5)","(7.5, 8.6, 8.577777777777778)","(1.85, 2.36, 2.343611111111111)","(81.0, 230.0, 162.5)","(3.1, 3.35, 3.3441176470588236)","(17.0, 23.0, 22.11111111111111)","(7.0, 11.0, 10.84375)","(41.0, 65.0, 64.28571428571429)"
11-01-2023 21:56:31.525575,"(51.0, 200.0, 150.58823529411765)","(7.5, 8.8, 8.623728813559323)","(1.85, 2.36, 2.3475862068965516)","(81.0, 220.0, 166.66666666666666)","(3.1, 3.4, 3.3702380952380953)","(17.0, 23.0, 22.448275862068964)","(7.0, 11.5, 10.909090909090908)","(41.0, 90.0, 80.0)"
11-01-2023 21:56:32.628323,"(51.0, 200.0, 189.5)","(7.5, 8.8, 8.612903225806452)","(1.85, 2.36, 2.3408219178082192)","(81.0, 220.0, 166.66666666666666)","(3.1, 3.4, 3.3578313253012047)","(17.0, 23.0, 22.448275862068964)","(7.0, 11.5, 11.525)","(41.0, 90.0, 80.0)"
11-01-2023 21:56:33.694323,"(51.0, 200.0, 189.5)","(7.5, 8.8, 8.612903225806452)","(1.85, 2.36, 2.3358730158730157)","(81.0, 220.0, 166.66666666666666)","(3.1, 3.4, 3.353333333333333)","(17.0, 23.0, 22.483870967741936)","(7.0, 12.0, 11.583333333333334)","(41.0, 90.0, 80.0)"
11-01-2023 21:56:34.775676,"(51.0, 200.0, 189.5)","(7.5, 8.8, 8.756756756756758)","(1.85, 2.36, 2.3337931034482757)","(81.0, 220.0, 166.66666666666666)","(3.1, 3.4, 3.3436363636363637)","(17.0, 23.0, 22.483870967741936)","(7.0, 12.0, 11.45945945945946)","(41.0, 90.0, 80.0)"
11-01-2023 21:56:35.805681,"(51.0, 200.0, 189.5)","(7.5, 8.8, 8.760000000000002)","(1.85, 2.36, 2.323669724770642)","(81.0, 220.0, 166.66666666666666)","(3.1, 3.35, 3.3436363636363637)","(17.0, 23.0, 22.483870967741936)","(7.0, 11.5, 11.458333333333334)","(41.0, 90.0, 82.5)"
11-01-2023 21:56:36.921346,"(51.0, 200.0, 173.75)","(7.5, 9.0, 8.898765432098767)","(1.85, 2.36, 2.3305263157894736)","(81.0, 210.0, 175.0)","(3.1, 3.35, 3.3413793103448275)","(17.0, 23.0, 22.483870967741936)","(7.0, 11.5, 11.458333333333334)","(41.0, 85.0, 77.5)"
11-01-2023 21:56:37.977006,"(51.0, 200.0, 180.9090909090909)","(7.5, 8.8, 8.48421052631579)","(1.85, 2.36, 2.3305263157894736)","(81.0, 210.0, 175.0)","(3.1, 3.4, 3.3380952380952382)","(17.0, 23.0, 22.483870967741936)","(7.0, 11.5, 11.458333333333334)","(41.0, 85.0, 77.5)"
11-01-2023 21:56:39.068271,"(51.0, 200.0, 133.33333333333334)","(7.5, 8.6, 8.55)","(1.85, 2.38, 2.3604878048780487)","(81.0, 210.0, 186.66666666666666)","(3.1, 3.35, 3.3436363636363637)","(17.0, 23.0, 22.314285714285713)","(7.0, 11.5, 11.457142857142857)","(41.0, 85.0, 79.375)"
11-01-2023 21:56:40.156221,"(51.0, 170.0, 135.0)","(7.5, 8.6, 8.36)","(1.85, 2.38, 2.354328358208955)","(81.0, 210.0, 168.0)","(3.1, 3.35, 3.34)","(17.0, 23.0, 22.314285714285713)","(7.0, 11.5, 11.463414634146341)","(41.0, 85.0, 79.375)"
11-01-2023 21:56:41.282899,"(51.0, 170.0, 164.16666666666666)","(7.5, 8.6, 8.339130434782609)","(1.85, 2.38, 2.354328358208955)","(81.0, 210.0, 184.28571428571428)","(3.1, 3.35, 3.33)","(17.0, 23.0, 22.53333333333333)","(7.0, 11.5, 11.416666666666666)","(41.0, 85.0, 79.375)"
11-01-2023 21:56:42.414933,"(51.0, 170.0, 130.0)","(7.5, 8.6, 8.327272727272726)","(1.85, 2.38, 2.354328358208955)","(81.0, 210.0, 184.28571428571428)","(3.1, 3.35, 3.33)","(17.0, 23.0, 22.3)","(7.0, 11.5, 11.4)","(41.0, 85.0, 78.57142857142857)"
11-01-2023 21:56:43.447532,"(51.0, 170.0, 130.0)","(7.5, 8.6, 8.327272727272726)","(1.85, 2.38, 2.3505263157894736)","(81.0, 210.0, 185.0)","(3.1, 3.35, 3.331578947368421)","(17.0, 23.0, 22.214285714285715)","(7.0, 11.5, 11.4)","(41.0, 85.0, 78.57142857142857)"
11-01-2023 21:56:44.604535,"(51.0, 160.0, 135.0)","(7.5, 8.6, 8.423529411764706)","(1.85, 2.38, 2.3526315789473684)","(81.0, 210.0, 168.33333333333334)","(3.1, 3.35, 3.3317567567567568)","(17.0, 23.0, 22.3)","(7.0, 11.5, 11.434782608695652)","(41.0, 85.0, 83.0)"
11-01-2023 21:56:45.724581,"(51.0, 160.0, 135.0)","(7.5, 8.6, 8.3)","(1.85, 2.38, 2.3526315789473684)","(81.0, 210.0, 168.33333333333334)","(3.1, 3.35, 3.3317567567567568)","(17.0, 23.0, 22.333333333333332)","(7.0, 11.5, 11.434782608695652)","(41.0, 85.0, 83.88888888888889)"
11-01-2023 21:56:46.844952,"(51.0, 160.0, 135.0)","(7.5, 8.4, 8.287179487179488)","(1.85, 2.38, 2.3499999999999996)","(81.0, 210.0, 172.5)","(3.1, 3.35, 3.3317567567567568)","(17.0, 23.0, 22.166666666666668)","(7.0, 11.5, 11.46938775510204)","(41.0, 85.0, 83.0)"
11-01-2023 21:56:47.972145,"(51.0, 150.0, 130.0)","(7.5, 8.4, 8.26046511627907)","(1.85, 2.38, 2.3499999999999996)","(81.0, 210.0, 172.5)","(3.1, 3.35, 3.3317567567567568)","(17.0, 23.0, 22.166666666666668)","(7.0, 11.5, 11.46938775510204)","(41.0, 85.0, 87.0)"
11-01-2023 21:56:49.049418,"(51.0, 150.0, 123.33333333333333)","(7.5, 8.4, 8.17142857142857)","(1.85, 2.38, 2.3492307692307692)","(81.0, 210.0, 172.5)","(3.1, 3.35, 3.332638888888889)","(17.0, 23.0, 22.166666666666668)","(7.0, 11.5, 11.46938775510204)","(41.0, 90.0, 83.0)"
11-01-2023 21:56:50.195782,"(51.0, 150.0, 130.0)","(7.5, 8.4, 8.04)","(1.85, 2.38, 2.363384615384615)","(81.0, 210.0, 172.5)","(3.1, 3.35, 3.3450980392156864)","(17.0, 23.0, 22.166666666666668)","(7.0, 11.5, 11.472727272727273)","(41.0, 85.0, 82.5)"
11-01-2023 21:56:51.227224,"(51.0, 150.0, 130.0)","(7.5, 8.4, 8.042857142857143)","(1.85, 2.38, 2.363384615384615)","(81.0, 210.0, 172.5)","(3.1, 3.35, 3.3450980392156864)","(17.0, 23.0, 22.166666666666668)","(7.0, 11.5, 11.734375)","(41.0, 85.0, 82.5)"
11-01-2023 21:56:52.265156,"(51.0, 150.0, 143.33333333333334)","(7.0, 8.4, 8.042857142857143)","(1.85, 2.38, 2.363384615384615)","(81.0, 210.0, 167.14285714285714)","(3.1, 3.35, 3.3444444444444446)","(17.0, 23.0, 22.166666666666668)","(7.0, 12.0, 11.753623188405797)","(41.0, 85.0, 82.5)"
11-01-2023 21:56:53.259545,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.04)","(1.85, 2.38, 2.36375)","(81.0, 210.0, 167.14285714285714)","(3.1, 3.35, 3.321590909090909)","(17.0, 23.0, 22.166666666666668)","(7.0, 12.0, 11.797619047619047)","(41.0, 85.0, 82.5)"
11-01-2023 21:56:54.273276,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.832258064516129)","(1.85, 2.4, 2.382028985507246)","(81.0, 210.0, 172.5)","(3.1, 3.35, 3.306896551724138)","(17.0, 23.0, 22.166666666666668)","(7.0, 12.0, 11.797619047619047)","(41.0, 85.0, 82.5)"
11-01-2023 21:56:55.305493,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.803571428571429)","(1.9, 2.4, 2.3947692307692305)","(81.0, 210.0, 223.33333333333334)","(2.9, 3.35, 3.2980392156862743)","(17.0, 23.0, 22.166666666666668)","(7.5, 12.0, 11.7875)","(41.0, 85.0, 84.0909090909091)"
11-01-2023 21:56:56.352725,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.803571428571429)","(1.9, 2.4, 2.4101449275362317)","(81.0, 230.0, 205.0)","(2.9, 3.3, 3.28859649122807)","(17.0, 23.0, 22.11111111111111)","(7.5, 12.0, 11.82258064516129)","(41.0, 85.0, 84.0909090909091)"
11-01-2023 21:56:57.387751,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.865306122448979)","(1.9, 2.42, 2.4090322580645163)","(81.0, 230.0, 217.5)","(2.9, 3.3, 3.2655844155844154)","(17.0, 23.0, 22.166666666666668)","(7.5, 12.0, 11.5625)","(41.0, 85.0, 84.0909090909091)"
11-01-2023 21:56:58.507149,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.811764705882353)","(1.9, 2.42, 2.411363636363636)","(81.0, 230.0, 225.55555555555554)","(2.9, 3.3, 3.2646341463414634)","(17.0, 23.0, 22.166666666666668)","(8.0, 12.0, 11.712328767123287)","(41.0, 85.0, 84.0909090909091)"
11-01-2023 21:56:59.590639,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.811764705882353)","(1.9, 2.42, 2.411363636363636)","(81.0, 230.0, 215.0)","(2.9, 3.3, 3.263333333333333)","(17.0, 23.0, 22.166666666666668)","(8.0, 12.0, 11.7)","(41.0, 85.0, 84.0909090909091)"
11-01-2023 21:57:00.658638,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.811764705882353)","(1.9, 2.42, 2.4148484848484846)","(81.0, 230.0, 215.0)","(2.9, 3.3, 3.2625)","(17.0, 23.0, 22.166666666666668)","(8.0, 12.0, 11.75)","(41.0, 85.0, 84.0909090909091)"
11-01-2023 21:57:01.786133,"(51.0, 160.0, 140.0)","(7.0, 8.0, 7.9)","(1.9, 2.42, 2.4270886075949365)","(91.0, 230.0, 215.0)","(2.9, 3.3, 3.262962962962963)","(17.0, 23.0, 22.444444444444443)","(8.0, 12.0, 11.823529411764707)","(41.0, 85.0, 83.57142857142857)"
11-01-2023 21:57:02.903462,"(51.0, 160.0, 135.0)","(7.0, 8.0, 7.972413793103448)","(1.9, 2.44, 2.432444444444444)","(91.0, 230.0, 215.0)","(2.9, 3.3, 3.262962962962963)","(17.0, 23.0, 21.962962962962962)","(8.0, 12.0, 11.461538461538462)","(41.0, 85.0, 80.0)"
11-01-2023 21:57:04.006551,"(51.0, 170.0, 140.0)","(7.0, 8.2, 7.989473684210526)","(1.9, 2.42, 2.416231884057971)","(91.0, 230.0, 215.0)","(2.9, 3.3, 3.263855421686747)","(17.0, 23.0, 21.962962962962962)","(8.0, 11.5, 11.461538461538462)","(41.0, 85.0, 81.0)"
11-01-2023 21:57:05.159475,"(51.0, 170.0, 140.0)","(7.0, 8.2, 8.10909090909091)","(1.9, 2.42, 2.416231884057971)","(91.0, 230.0, 215.0)","(2.9, 3.3, 3.2622340425531915)","(17.0, 23.0, 21.928571428571427)","(8.0, 11.5, 11.430232558139535)","(41.0, 85.0, 80.45454545454545)"
11-01-2023 21:57:06.286691,"(51.0, 170.0, 140.0)","(7.0, 8.2, 8.077551020408162)","(1.9, 2.42, 2.4072941176470586)","(91.0, 230.0, 210.0)","(2.9, 3.3, 3.2645569620253165)","(17.0, 23.0, 21.928571428571427)","(8.0, 11.5, 11.430232558139535)","(41.0, 85.0, 80.45454545454545)"
11-01-2023 21:57:07.381766,"(51.0, 170.0, 140.0)","(7.0, 8.2, 8.063636363636363)","(1.9, 2.42, 2.4072941176470586)","(91.0, 230.0, 210.0)","(2.9, 3.3, 3.2645569620253165)","(17.0, 23.0, 21.928571428571427)","(8.0, 11.5, 11.430232558139535)","(41.0, 85.0, 80.45454545454545)"
11-01-2023 21:57:08.493171,"(51.0, 160.0, 135.0)","(7.0, 8.2, 8.066666666666666)","(1.9, 2.42, 2.4072941176470586)","(91.0, 230.0, 210.0)","(2.9, 3.3, 3.2645569620253165)","(17.0, 23.0, 21.928571428571427)","(8.0, 11.5, 11.430232558139535)","(41.0, 85.0, 80.45454545454545)"
11-01-2023 21:57:09.626456,"(51.0, 160.0, 135.0)","(7.0, 8.2, 8.066666666666666)","(1.9, 2.42, 2.4055999999999997)","(91.0, 230.0, 210.0)","(2.9, 3.3, 3.2645569620253165)","(17.0, 23.0, 21.928571428571427)","(8.0, 11.5, 11.430232558139535)","(41.0, 85.0, 81.875)"
11-01-2023 21:57:10.718796,"(51.0, 160.0, 135.0)","(7.0, 8.2, 8.106666666666666)","(1.9, 2.42, 2.4073684210526314)","(91.0, 230.0, 210.0)","(2.9, 3.25, 3.274025974025974)","(17.0, 23.0, 21.636363636363637)","(8.0, 11.5, 11.430232558139535)","(41.0, 85.0, 83.07692307692308)"
11-01-2023 21:57:11.852978,"(51.0, 160.0, 135.0)","(7.0, 8.4, 8.282352941176471)","(1.9, 2.42, 2.399285714285714)","(91.0, 230.0, 211.66666666666666)","(2.9, 3.3, 3.327272727272727)","(17.0, 23.0, 18.846153846153847)","(8.0, 11.5, 11.633333333333333)","(41.0, 85.0, 83.07692307692308)"
11-01-2023 21:57:12.969831,"(51.0, 160.0, 143.33333333333334)","(7.0, 8.6, 8.333333333333332)","(1.9, 2.4, 2.390877192982456)","(91.0, 270.0, 211.66666666666666)","(2.9, 3.35, 3.327272727272727)","(17.0, 19.0, 18.428571428571427)","(8.0, 12.0, 11.633333333333333)","(41.0, 85.0, 83.07692307692308)"
11-01-2023 21:57:14.059951,"(51.0, 150.0, 136.66666666666666)","(7.0, 8.6, 8.333333333333332)","(1.9, 2.42, 2.4)","(91.0, 270.0, 211.66666666666666)","(2.9, 3.35, 3.327272727272727)","(17.0, 19.0, 18.384615384615383)","(8.0, 12.0, 11.620689655172415)","(41.0, 85.0, 83.07692307692308)"
11-01-2023 21:57:15.196672,"(51.0, 160.0, 143.33333333333334)","(7.0, 8.6, 8.333333333333332)","(1.9, 2.42, 2.4)","(91.0, 270.0, 235.0)","(2.9, 3.35, 3.327272727272727)","(17.0, 19.0, 18.384615384615383)","(8.0, 12.0, 11.6)","(41.0, 85.0, 76.66666666666667)"
11-01-2023 21:57:16.357371,"(51.0, 160.0, 143.33333333333334)","(7.0, 8.6, 8.512727272727272)","(1.9, 2.42, 2.4)","(91.0, 270.0, 246.66666666666666)","(2.9, 3.35, 3.3338709677419356)","(17.0, 19.0, 18.384615384615383)","(8.0, 12.0, 11.6)","(41.0, 85.0, 81.15384615384616)"
11-01-2023 21:57:17.443370,"(51.0, 160.0, 143.33333333333334)","(7.0, 8.6, 8.512727272727272)","(1.9, 2.42, 2.4)","(91.0, 270.0, 246.66666666666666)","(2.8, 3.35, 3.3338709677419356)","(17.0, 19.0, 18.384615384615383)","(8.0, 12.0, 11.538461538461538)","(41.0, 85.0, 81.15384615384616)"
11-01-2023 21:57:18.545501,"(51.0, 160.0, 143.33333333333334)","(7.0, 8.6, 8.28)","(1.9, 2.36, 2.3555465587044533)","(91.0, 270.0, 246.66666666666666)","(2.8, 3.35, 3.3)","(17.0, 19.0, 18.9375)","(8.0, 12.0, 11.642857142857142)","(41.0, 85.0, 81.92307692307692)"
11-01-2023 21:57:19.603705,"(51.0, 160.0, 143.33333333333334)","(7.0, 8.6, 8.428571428571429)","(1.95, 2.42, 2.407179487179487)","(101.0, 270.0, 246.66666666666666)","(2.8, 3.3, 3.3825)","(16.0, 21.0, 18.714285714285715)","(8.0, 12.0, 11.586206896551724)","(51.0, 85.0, 81.92307692307692)"
11-01-2023 21:57:20.754994,"(51.0, 160.0, 143.33333333333334)","(7.0, 8.4, 8.318518518518518)","(1.95, 2.44, 2.428888888888889)","(101.0, 270.0, 246.66666666666666)","(2.8, 3.4, 3.200847457627119)","(16.0, 19.0, 18.9375)","(8.0, 12.0, 11.60377358490566)","(51.0, 85.0, 82.14285714285714)"
11-01-2023 21:57:21.889422,"(51.0, 160.0, 147.5)","(7.0, 8.4, 8.296296296296296)","(1.95, 2.44, 2.4323076923076923)","(101.0, 270.0, 246.66666666666666)","(2.8, 3.25, 3.200847457627119)","(16.0, 21.0, 19.35)","(8.0, 12.0, 11.65)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:22.996208,"(51.0, 160.0, 147.5)","(7.0, 8.4, 8.3125)","(1.95, 2.44, 2.4323076923076923)","(101.0, 270.0, 246.66666666666666)","(2.8, 3.25, 3.2008333333333336)","(16.0, 21.0, 19.35)","(8.0, 12.0, 11.65)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:24.158585,"(51.0, 160.0, 147.5)","(7.0, 8.4, 8.3125)","(1.95, 2.44, 2.4459999999999997)","(101.0, 270.0, 150.47619047619048)","(2.8, 3.25, 3.2010869565217392)","(16.0, 21.0, 19.58823529411765)","(8.0, 12.0, 11.696428571428571)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:25.347468,"(51.0, 160.0, 147.5)","(7.0, 8.4, 8.23846153846154)","(1.95, 2.48, 2.474747474747475)","(101.0, 170.0, 150.46511627906978)","(2.8, 3.25, 3.2010869565217392)","(16.0, 21.0, 18.870967741935484)","(8.0, 12.0, 11.4875)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:26.540478,"(51.0, 160.0, 147.5)","(7.0, 8.0, 7.96)","(1.95, 2.48, 2.477802197802198)","(101.0, 170.0, 150.46511627906978)","(2.8, 3.25, 3.1875)","(16.0, 21.0, 19.058823529411764)","(8.0, 12.0, 11.4875)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:27.729431,"(51.0, 160.0, 147.5)","(7.0, 8.0, 7.96)","(1.95, 2.48, 2.485)","(101.0, 170.0, 150.46511627906978)","(2.8, 3.25, 3.1883561643835616)","(16.0, 21.0, 19.25)","(8.0, 12.0, 11.4875)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:28.943154,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.18918918918919)","(1.95, 2.5, 2.485)","(81.0, 170.0, 150.46511627906978)","(2.8, 3.25, 3.1883561643835616)","(16.0, 20.0, 19.25)","(8.0, 12.0, 11.4875)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:30.099689,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.18918918918919)","(1.95, 2.5, 2.4974501992031874)","(81.0, 170.0, 150.46511627906978)","(2.8, 3.25, 3.1883561643835616)","(16.0, 20.0, 19.0)","(8.0, 12.0, 11.40625)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:31.256119,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.18918918918919)","(1.95, 2.5, 2.535555555555556)","(81.0, 170.0, 150.46511627906978)","(2.8, 3.25, 3.182857142857143)","(16.0, 20.0, 19.0)","(8.0, 11.5, 11.261904761904763)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:32.430290,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.18918918918919)","(1.95, 2.54, 2.535555555555556)","(91.0, 170.0, 150.46511627906978)","(2.8, 3.2, 3.182857142857143)","(16.0, 20.0, 19.0)","(8.0, 11.5, 11.261904761904763)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:33.585911,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.177142857142858)","(1.95, 2.54, 2.5375)","(91.0, 170.0, 150.46511627906978)","(2.8, 3.2, 3.180555555555556)","(16.0, 20.0, 19.058823529411764)","(8.0, 11.5, 11.261904761904763)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:34.735911,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.138461538461538)","(1.95, 2.54, 2.53625)","(91.0, 170.0, 150.46511627906978)","(2.8, 3.2, 3.207894736842105)","(16.0, 20.0, 19.058823529411764)","(8.0, 11.5, 11.205882352941176)","(51.0, 85.0, 82.33333333333333)"
11-01-2023 21:57:35.886272,"(51.0, 160.0, 140.0)","(7.0, 8.4, 8.138461538461538)","(1.95, 2.54, 2.53625)","(91.0, 170.0, 150.4878048780488)","(2.8, 3.25, 3.228378378378378)","(16.0, 20.0, 19.384615384615383)","(8.0, 11.5, 11.06060606060606)","(51.0, 85.0, 81.36363636363636)"
11-01-2023 21:57:37.086416,"(51.0, 160.0, 153.33333333333334)","(7.0, 8.4, 8.094117647058823)","(1.95, 2.56, 2.554823529411765)","(91.0, 170.0, 150.4878048780488)","(2.8, 3.25, 3.106038647342995)","(16.0, 20.0, 19.153846153846153)","(8.0, 11.5, 10.981481481481481)","(51.0, 85.0, 81.36363636363636)"
11-01-2023 21:57:38.283030,"(51.0, 160.0, 153.33333333333334)","(7.0, 8.4, 8.094117647058823)","(1.95, 2.56, 2.5717894736842104)","(91.0, 170.0, 150.4878048780488)","(2.8, 3.15, 3.054255319148936)","(16.0, 21.0, 19.0)","(8.0, 11.0, 11.053191489361701)","(51.0, 85.0, 81.36363636363636)"
11-01-2023 21:57:39.463056,"(51.0, 160.0, 153.33333333333334)","(7.0, 8.4, 8.094117647058823)","(1.95, 2.58, 2.5655555555555556)","(91.0, 170.0, 150.4878048780488)","(2.8, 3.1, 3.0524390243902437)","(16.0, 21.0, 19.571428571428573)","(8.0, 11.5, 11.053191489361701)","(51.0, 85.0, 81.36363636363636)"
11-01-2023 21:57:40.666723,"(51.0, 160.0, 153.33333333333334)","(7.0, 8.2, 8.133333333333333)","(1.95, 2.58, 2.506153846153846)","(91.0, 170.0, 150.51282051282053)","(2.8, 3.15, 3.096153846153846)","(16.0, 21.0, 20.5)","(8.0, 11.5, 12.159090909090908)","(51.0, 85.0, 88.125)"
11-01-2023 21:57:41.879156,"(61.0, 200.0, 186.66666666666669)","(7.0, 8.8, 8.133333333333333)","(2.0, 2.5, 2.4889655172413794)","(91.0, 170.0, 150.51282051282053)","(2.8, 3.15, 3.1794117647058826)","(15.0, 21.0, 20.333333333333332)","(8.5, 12.5, 11.85)","(51.0, 90.0, 83.75)"
