,Canya Moonshine,Zarr Oso,Freeney,Balts Obsession,Orson Black,Annabelle Rocks,Captain Turbot,Fat Jack
07-12-2022 19:10:53.755259,"(6.0, 7.8, 7.735483870967742)","(21.0, 32.0, 30.444444444444443)","(14.0, 19.5, 18.833333333333332)","(1.4, 1.66, 1.6507692307692308)","(7.5, 10.0, 9.314285714285715)","(26.0, 50.0, 48.666666666666664)","(21.0, 36.0, 35.50617283950617)","(31.0, 48.0, 47.54545454545455)"
07-12-2022 19:10:54.871426,"(6.0, 7.8, 7.758620689655173)","(21.0, 32.0, 30.695652173913043)","(14.0, 19.5, 18.86842105263158)","(1.4, 1.66, 1.6442857142857141)","(7.5, 9.4, 8.95)","(26.0, 50.0, 48.666666666666664)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 47.54545454545455)"
07-12-2022 19:10:55.960600,"(6.0, 8.0, 7.865671641791045)","(21.0, 32.0, 30.695652173913043)","(14.0, 19.5, 18.954545454545453)","(1.4, 1.67, 1.6528571428571428)","(7.5, 9.0, 9.133333333333333)","(26.0, 50.0, 48.666666666666664)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 47.714285714285715)"
07-12-2022 19:10:57.205586,"(6.0, 7.8, 7.666666666666666)","(21.0, 32.0, 30.695652173913043)","(14.0, 19.5, 18.91304347826087)","(1.4, 1.67, 1.6516666666666666)","(7.5, 9.2, 8.981818181818182)","(26.0, 50.0, 48.166666666666664)","(21.0, 36.0, 35.34117647058824)","(31.0, 48.0, 47.714285714285715)"
07-12-2022 19:10:58.362715,"(6.0, 7.8, 7.666666666666666)","(21.0, 32.0, 30.857142857142858)","(14.0, 19.5, 19.166666666666668)","(1.4, 1.66, 1.6518181818181816)","(7.5, 9.2, 8.842857142857143)","(26.0, 55.0, 49.48076923076923)","(21.0, 36.0, 35.50617283950617)","(31.0, 48.0, 47.27272727272727)"
07-12-2022 19:10:59.574176,"(6.0, 7.8, 7.666666666666666)","(21.0, 32.0, 30.857142857142858)","(14.0, 19.5, 19.166666666666668)","(1.4, 1.66, 1.6453846153846152)","(7.5, 9.0, 8.7)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.50617283950617)","(31.0, 48.0, 49.0)"
07-12-2022 19:11:00.819560,"(6.0, 7.8, 7.6499999999999995)","(21.0, 32.0, 31.470588235294116)","(14.0, 19.5, 19.166666666666668)","(1.4, 1.68, 1.6570588235294117)","(7.5, 8.8, 8.714285714285715)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.50617283950617)","(31.0, 55.0, 48.15384615384615)"
07-12-2022 19:11:02.258245,"(6.0, 7.8, 7.5928571428571425)","(21.0, 32.0, 31.4375)","(14.0, 19.5, 19.1875)","(1.4, 1.66, 1.6778260869565216)","(7.5, 8.8, 8.675)","(26.0, 55.0, 48.8936170212766)","(21.0, 36.0, 35.34117647058824)","(31.0, 50.0, 47.09090909090909)"
07-12-2022 19:11:03.642252,"(6.0, 7.6, 7.5928571428571425)","(21.0, 32.0, 31.4375)","(14.0, 19.5, 18.928571428571427)","(1.4, 1.68, 1.6833333333333333)","(7.5, 8.8, 8.680851063829788)","(26.0, 55.0, 49.142857142857146)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 49.21739130434783)"
07-12-2022 19:11:04.929092,"(6.0, 7.8, 7.781818181818181)","(21.0, 32.0, 31.470588235294116)","(14.0, 19.0, 18.928571428571427)","(1.4, 1.69, 1.6773684210526316)","(7.5, 8.8, 8.476923076923077)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 49.21739130434783)"
07-12-2022 19:11:06.151061,"(6.0, 7.8, 7.781818181818181)","(21.0, 32.0, 31.470588235294116)","(14.0, 19.0, 18.928571428571427)","(1.4, 1.69, 1.6773684210526316)","(7.5, 8.8, 8.234782608695651)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 48.17391304347826)"
07-12-2022 19:11:07.416654,"(6.0, 7.8, 7.776470588235294)","(21.0, 32.0, 31.4375)","(14.0, 19.0, 18.928571428571427)","(1.4, 1.69, 1.6856521739130435)","(7.5, 8.6, 8.063157894736841)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 48.17391304347826)"
07-12-2022 19:11:08.732865,"(6.0, 7.8, 7.787096774193548)","(21.0, 32.0, 31.555555555555557)","(14.0, 19.0, 18.928571428571427)","(1.4, 1.69, 1.6783606557377049)","(7.5, 8.6, 8.075)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 49.05263157894737)"
07-12-2022 19:11:10.004504,"(6.0, 7.8, 7.787096774193548)","(21.0, 32.0, 31.333333333333332)","(14.0, 19.0, 18.933333333333334)","(1.4, 1.7, 1.681219512195122)","(7.5, 8.6, 8.113636363636363)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 48.17391304347826)"
07-12-2022 19:11:11.267712,"(6.0, 8.0, 7.8428571428571425)","(21.0, 32.0, 31.333333333333332)","(14.0, 19.0, 18.933333333333334)","(1.4, 1.69, 1.6821656050955414)","(7.5, 8.4, 8.145)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 48.8)"
07-12-2022 19:11:12.620461,"(6.0, 8.0, 7.856603773584905)","(21.0, 32.0, 31.733333333333334)","(14.0, 19.0, 18.84)","(1.45, 1.69, 1.6821656050955414)","(7.0, 8.4, 8.116666666666667)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 47.666666666666664)"
07-12-2022 19:11:13.881826,"(6.0, 8.0, 7.831111111111111)","(21.0, 32.0, 31.733333333333334)","(14.0, 19.5, 18.84)","(1.45, 1.69, 1.6685714285714286)","(7.0, 8.4, 8.180645161290323)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 48.0)"
07-12-2022 19:11:15.226277,"(6.0, 8.0, 7.905882352941177)","(21.0, 32.0, 33.69230769230769)","(14.0, 19.5, 19.1875)","(1.45, 1.68, 1.6656666666666666)","(7.0, 8.4, 8.16)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.50617283950617)","(31.0, 50.0, 48.8125)"
07-12-2022 19:11:16.510399,"(6.0, 8.0, 7.889655172413793)","(21.0, 34.0, 33.733333333333334)","(14.0, 19.5, 19.1875)","(1.45, 1.68, 1.665151515151515)","(7.0, 8.4, 8.222222222222221)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.34117647058824)","(31.0, 55.0, 48.8125)"
07-12-2022 19:11:17.770639,"(6.0, 8.0, 7.933333333333334)","(21.0, 34.0, 33.733333333333334)","(14.0, 19.5, 19.1875)","(1.45, 1.67, 1.6603076923076923)","(7.0, 8.4, 8.24)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.51219512195122)","(31.0, 55.0, 49.333333333333336)"
07-12-2022 19:11:19.014443,"(6.0, 8.0, 7.933333333333334)","(21.0, 34.0, 33.733333333333334)","(14.0, 19.5, 19.1)","(1.45, 1.67, 1.6604761904761904)","(7.0, 8.4, 7.9363636363636365)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.333333333333336)"
07-12-2022 19:11:20.126948,"(6.0, 8.0, 7.885714285714285)","(21.0, 34.0, 33.714285714285715)","(14.0, 19.5, 19.1)","(1.45, 1.67, 1.6602564102564101)","(7.0, 8.4, 7.862068965517241)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.333333333333336)"
07-12-2022 19:11:21.353588,"(6.0, 8.0, 7.925925925925926)","(21.0, 34.0, 33.733333333333334)","(14.0, 19.5, 19.1)","(1.45, 1.67, 1.6601980198019801)","(7.0, 8.4, 7.88)","(26.0, 55.0, 48.97674418604651)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.63636363636364)"
07-12-2022 19:11:22.493562,"(6.0, 8.0, 7.925925925925926)","(21.0, 34.0, 33.733333333333334)","(14.0, 19.5, 19.1)","(1.45, 1.67, 1.6601980198019801)","(7.0, 8.4, 7.88)","(26.0, 55.0, 49.714285714285715)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.666666666666664)"
07-12-2022 19:11:23.691244,"(6.0, 8.2, 7.971428571428571)","(21.0, 34.0, 33.733333333333334)","(14.0, 20.0, 19.92105263157895)","(1.45, 1.66, 1.6574193548387095)","(7.0, 8.4, 7.822222222222222)","(26.0, 55.0, 49.714285714285715)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.666666666666664)"
07-12-2022 19:11:24.841657,"(6.0, 8.2, 7.955555555555555)","(21.0, 34.0, 33.714285714285715)","(14.0, 20.0, 19.0)","(1.45, 1.66, 1.6761904761904762)","(7.0, 8.4, 7.8428571428571425)","(26.0, 55.0, 49.714285714285715)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.38461538461539)"
07-12-2022 19:11:26.066243,"(6.0, 8.0, 7.723076923076923)","(21.0, 34.0, 33.714285714285715)","(14.0, 19.5, 19.44)","(1.45, 1.68, 1.6777142857142857)","(7.0, 8.4, 7.8428571428571425)","(26.0, 55.0, 49.48936170212766)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.666666666666664)"
07-12-2022 19:11:27.280240,"(6.0, 7.8, 7.726315789473684)","(21.0, 34.0, 33.733333333333334)","(14.0, 19.5, 19.40909090909091)","(1.45, 1.68, 1.6718181818181816)","(7.0, 8.4, 7.866666666666666)","(26.0, 55.0, 49.48936170212766)","(21.0, 36.0, 35.348837209302324)","(31.0, 50.0, 49.42857142857143)"
07-12-2022 19:11:28.460938,"(6.0, 7.8, 7.72258064516129)","(21.0, 34.0, 33.733333333333334)","(14.0, 19.5, 19.40909090909091)","(1.45, 1.68, 1.6776923076923076)","(7.0, 8.4, 7.866666666666666)","(26.0, 55.0, 49.24444444444445)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.42857142857143)"
07-12-2022 19:11:29.863372,"(6.0, 7.8, 7.70625)","(21.0, 34.0, 33.714285714285715)","(14.0, 19.5, 19.444444444444443)","(1.45, 1.68, 1.6756923076923076)","(7.0, 8.4, 7.95)","(26.0, 55.0, 49.48936170212766)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.42857142857143)"
07-12-2022 19:11:31.136153,"(6.0, 7.8, 7.730232558139535)","(21.0, 34.0, 33.0)","(14.0, 19.5, 19.444444444444443)","(1.45, 1.68, 1.6736)","(7.0, 8.4, 7.95)","(26.0, 55.0, 49.48936170212766)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.42857142857143)"
07-12-2022 19:11:32.282531,"(6.0, 7.8, 7.741176470588235)","(21.0, 34.0, 33.0)","(14.0, 19.5, 19.9375)","(1.45, 1.68, 1.6673170731707316)","(7.0, 8.4, 7.866666666666666)","(26.0, 55.0, 49.369565217391305)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.42857142857143)"
07-12-2022 19:11:33.502876,"(6.0, 7.8, 7.753846153846154)","(21.0, 36.0, 34.888888888888886)","(14.0, 20.0, 19.88)","(1.45, 1.68, 1.6692592592592592)","(7.0, 8.4, 7.846153846153846)","(26.0, 55.0, 49.369565217391305)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.42857142857143)"
07-12-2022 19:11:35.023786,"(6.0, 7.8, 7.707692307692308)","(21.0, 36.0, 34.94736842105263)","(14.0, 20.0, 19.88)","(1.45, 1.68, 1.667894736842105)","(7.0, 8.2, 7.882758620689655)","(26.0, 55.0, 49.369565217391305)","(21.0, 36.0, 35.51219512195122)","(31.0, 50.0, 49.714285714285715)"
07-12-2022 19:11:36.421046,"(6.0, 7.8, 7.707692307692308)","(21.0, 36.0, 37.6)","(14.0, 20.0, 19.045454545454547)","(1.45, 1.67, 1.6468965517241378)","(7.0, 8.2, 8.174999999999999)","(26.0, 55.0, 46.0)","(21.0, 36.0, 35.27272727272727)","(31.0, 50.0, 51.25)"
07-12-2022 19:11:37.718837,"(6.0, 8.2, 7.886274509803921)","(21.0, 38.0, 37.64705882352941)","(14.0, 21.0, 19.894736842105264)","(1.45, 1.66, 1.6509090909090909)","(7.0, 8.2, 8.060869565217391)","(26.0, 48.0, 44.23529411764706)","(21.0, 36.0, 35.666666666666664)","(31.0, 55.0, 51.18181818181818)"
07-12-2022 19:11:38.946966,"(6.0, 8.2, 8.012244897959183)","(21.0, 36.0, 35.8)","(14.0, 20.0, 19.3)","(1.45, 1.66, 1.6472222222222221)","(7.0, 8.2, 8.060869565217391)","(26.0, 46.0, 45.1)","(21.0, 36.0, 35.967213114754095)","(31.0, 55.0, 50.333333333333336)"
07-12-2022 19:11:40.224714,"(6.0, 8.2, 7.9573770491803275)","(21.0, 36.0, 35.80952380952381)","(14.0, 21.0, 19.94736842105263)","(1.45, 1.66, 1.6430188679245281)","(7.0, 8.2, 7.921428571428571)","(26.0, 46.0, 45.53846153846154)","(21.0, 36.0, 36.54945054945055)","(31.0, 55.0, 49.07692307692308)"
07-12-2022 19:11:41.478956,"(6.0, 8.2, 7.965079365079364)","(21.0, 36.0, 35.80952380952381)","(14.0, 20.0, 19.307692307692307)","(1.45, 1.66, 1.6544827586206896)","(7.0, 8.2, 7.9111111111111105)","(26.0, 48.0, 45.53846153846154)","(21.0, 38.0, 36.59574468085106)","(31.0, 55.0, 48.5)"
07-12-2022 19:11:42.674720,"(6.0, 8.2, 7.96)","(21.0, 38.0, 33.8)","(14.0, 21.0, 19.29310344827586)","(1.45, 1.66, 1.6506779661016948)","(7.0, 8.2, 7.9263157894736835)","(26.0, 48.0, 44.0)","(21.0, 38.0, 36.31578947368421)","(31.0, 50.0, 47.5)"
07-12-2022 19:11:43.903085,"(6.0, 7.8, 7.793548387096774)","(21.0, 38.0, 34.29090909090909)","(14.0, 21.0, 19.33613445378151)","(1.45, 1.67, 1.6526086956521737)","(7.0, 8.2, 8.018604651162791)","(26.0, 48.0, 44.0)","(21.0, 38.0, 39.906976744186046)","(31.0, 55.0, 48.8)"
07-12-2022 19:11:45.169912,"(6.0, 7.8, 7.847058823529411)","(21.0, 38.0, 34.04)","(14.0, 21.0, 19.29310344827586)","(1.45, 1.66, 1.648103448275862)","(7.0, 8.2, 8.044)","(26.0, 48.0, 44.0)","(21.0, 40.0, 38.72727272727273)","(31.0, 50.0, 48.588235294117645)"
07-12-2022 19:11:46.488324,"(6.0, 8.0, 7.847058823529411)","(21.0, 38.0, 34.04)","(14.0, 21.0, 19.29310344827586)","(1.45, 1.66, 1.6493749999999998)","(7.0, 8.2, 8.04313725490196)","(26.0, 48.0, 44.0)","(21.0, 42.0, 39.733333333333334)","(31.0, 50.0, 48.588235294117645)"
07-12-2022 19:11:47.803551,"(6.0, 8.0, 7.807407407407407)","(21.0, 36.0, 35.61904761904762)","(14.0, 21.0, 19.224137931034484)","(1.45, 1.66, 1.6610714285714285)","(7.0, 8.2, 8.052173913043479)","(26.0, 48.0, 43.5)","(21.0, 40.0, 41.310344827586206)","(31.0, 50.0, 49.05263157894737)"
07-12-2022 19:11:49.016960,"(6.0, 7.8, 7.646153846153846)","(21.0, 36.0, 35.529411764705884)","(14.0, 21.0, 19.224137931034484)","(1.45, 1.67, 1.6610714285714285)","(7.0, 8.2, 8.052173913043479)","(26.0, 48.0, 44.0)","(21.0, 42.0, 41.6)","(31.0, 50.0, 51.333333333333336)"
07-12-2022 19:11:50.269059,"(6.0, 7.6, 7.51304347826087)","(21.0, 40.0, 38.31578947368421)","(14.0, 21.0, 19.375)","(1.45, 1.67, 1.6601694915254237)","(7.0, 8.2, 7.917241379310345)","(26.0, 46.0, 43.76470588235294)","(21.0, 42.0, 41.50684931506849)","(31.0, 55.0, 49.05263157894737)"
07-12-2022 19:11:51.732079,"(6.0, 7.6, 7.5125)","(21.0, 38.0, 37.6)","(14.0, 21.0, 19.58823529411765)","(1.45, 1.67, 1.654590163934426)","(7.0, 8.2, 7.930612244897959)","(26.0, 48.0, 44.526315789473685)","(21.0, 42.0, 40.57142857142857)","(31.0, 50.0, 47.111111111111114)"
07-12-2022 19:11:53.248393,"(6.0, 7.8, 7.553846153846154)","(21.0, 38.0, 33.27272727272727)","(14.0, 21.0, 20.071428571428573)","(1.45, 1.67, 1.6550943396226414)","(7.0, 8.2, 8.071428571428571)","(26.0, 48.0, 45.5)","(21.0, 42.0, 41.77142857142857)","(31.0, 48.0, 47.142857142857146)"
07-12-2022 19:11:54.651549,"(6.0, 7.6, 7.581818181818181)","(21.0, 34.0, 33.523809523809526)","(14.0, 21.0, 21.53333333333333)","(1.45, 1.66, 1.6768195718654433)","(7.0, 8.2, 8.071428571428571)","(26.0, 46.0, 44.4)","(21.0, 42.0, 42.0)","(31.0, 48.0, 48.54545454545455)"
07-12-2022 19:11:56.057033,"(6.0, 7.8, 7.7846153846153845)","(21.0, 34.0, 33.21739130434783)","(14.0, 22.0, 21.517241379310345)","(1.45, 1.68, 1.6594117647058824)","(7.0, 8.2, 7.861538461538461)","(26.0, 46.0, 45.333333333333336)","(21.0, 44.0, 43.04)","(31.0, 50.0, 47.81818181818182)"
07-12-2022 19:11:57.491987,"(6.0, 7.8, 7.6)","(21.0, 34.0, 33.5)","(14.0, 22.0, 21.5)","(1.45, 1.66, 1.659855072463768)","(7.0, 8.0, 7.918181818181818)","(26.0, 48.0, 45.81818181818182)","(21.0, 44.0, 43.22222222222222)","(31.0, 50.0, 47.5)"
07-12-2022 19:11:58.895242,"(6.0, 7.6, 7.58)","(21.0, 34.0, 33.10344827586207)","(14.0, 22.0, 21.68)","(1.45, 1.66, 1.6553225806451612)","(7.0, 8.0, 7.910526315789474)","(26.0, 48.0, 45.53846153846154)","(21.0, 44.0, 43.1578947368421)","(31.0, 50.0, 47.55555555555556)"
07-12-2022 19:12:00.541652,"(6.0, 7.6, 7.538461538461538)","(21.0, 34.0, 33.03703703703704)","(14.0, 22.0, 21.6)","(1.45, 1.66, 1.6664999999999999)","(7.0, 8.0, 7.887179487179487)","(26.0, 48.0, 45.473684210526315)","(21.0, 44.0, 43.13513513513514)","(31.0, 48.0, 47.5)"
07-12-2022 19:12:02.011170,"(6.0, 7.6, 7.501408450704226)","(21.0, 34.0, 32.46511627906977)","(14.0, 22.0, 21.68)","(1.45, 1.67, 1.6770666666666667)","(7.0, 8.0, 7.848275862068966)","(26.0, 48.0, 44.666666666666664)","(21.0, 44.0, 43.68)","(31.0, 48.0, 47.5)"
07-12-2022 19:12:03.495836,"(6.0, 7.8, 7.581818181818182)","(21.0, 34.0, 32.46511627906977)","(14.0, 22.0, 21.678571428571427)","(1.45, 1.68, 1.6790625)","(7.0, 8.0, 7.863157894736842)","(26.0, 46.0, 43.84615384615385)","(21.0, 44.0, 43.729729729729726)","(31.0, 48.0, 47.111111111111114)"
07-12-2022 19:12:04.912808,"(6.0, 7.8, 7.519402985074627)","(21.0, 34.0, 32.42857142857143)","(14.0, 22.0, 21.666666666666668)","(1.45, 1.68, 1.6764583333333332)","(7.0, 8.0, 7.944444444444445)","(26.0, 46.0, 45.1764705882353)","(21.0, 44.0, 43.955555555555556)","(31.0, 48.0, 47.63636363636364)"
07-12-2022 19:12:06.270011,"(6.0, 7.8, 7.519402985074627)","(21.0, 34.0, 32.56521739130435)","(14.0, 22.0, 21.742857142857144)","(1.45, 1.68, 1.662121212121212)","(7.0, 8.0, 8.029508196721311)","(26.0, 46.0, 47.785714285714285)","(21.0, 44.0, 43.95652173913044)","(31.0, 48.0, 47.666666666666664)"
07-12-2022 19:12:07.626350,"(6.0, 7.8, 7.625316455696202)","(21.0, 34.0, 32.43478260869565)","(14.0, 22.0, 21.764705882352942)","(1.45, 1.67, 1.6322762148337595)","(7.0, 8.2, 8.20377358490566)","(26.0, 48.0, 46.22727272727273)","(21.0, 44.0, 43.95652173913044)","(31.0, 48.0, 45.41935483870968)"
07-12-2022 19:12:08.904912,"(6.0, 7.8, 7.625316455696202)","(21.0, 34.0, 32.43478260869565)","(14.0, 22.0, 21.78787878787879)","(1.45, 1.64, 1.6376923076923076)","(7.0, 8.4, 8.16842105263158)","(26.0, 48.0, 44.4)","(21.0, 44.0, 42.4)","(31.0, 48.0, 45.0)"
07-12-2022 19:12:10.178345,"(6.0, 7.8, 7.550588235294118)","(21.0, 34.0, 32.4390243902439)","(14.0, 23.0, 22.22222222222222)","(1.45, 1.65, 1.6376923076923076)","(7.0, 8.4, 8.145454545454546)","(26.0, 48.0, 44.4)","(21.0, 46.0, 42.355555555555554)","(31.0, 48.0, 45.0)"
07-12-2022 19:12:11.551075,"(6.0, 7.8, 7.576344086021505)","(21.0, 34.0, 32.416666666666664)","(14.0, 23.0, 22.72)","(1.45, 1.65, 1.6433333333333333)","(7.0, 8.4, 8.126829268292683)","(26.0, 48.0, 44.8)","(21.0, 46.0, 43.75438596491228)","(31.0, 48.0, 45.2)"
07-12-2022 19:12:12.932537,"(6.0, 7.8, 7.569072164948453)","(21.0, 34.0, 32.416666666666664)","(14.0, 23.0, 22.46153846153846)","(1.45, 1.65, 1.6402515723270439)","(7.0, 8.4, 8.126829268292683)","(26.0, 46.0, 45.76)","(21.0, 46.0, 44.68041237113402)","(31.0, 48.0, 45.2)"
07-12-2022 19:12:14.313535,"(6.0, 7.8, 7.559139784946237)","(21.0, 34.0, 32.146341463414636)","(15.0, 23.0, 22.681818181818183)","(1.45, 1.66, 1.6433333333333333)","(7.0, 8.4, 8.054237288135594)","(21.0, 46.0, 46.0)","(21.0, 46.0, 44.924369747899156)","(31.0, 48.0, 45.2)"
07-12-2022 19:12:15.627119,"(6.0, 8.0, 7.970666666666666)","(21.0, 34.0, 32.146341463414636)","(15.0, 23.0, 22.22222222222222)","(1.45, 1.65, 1.6374698795180722)","(7.0, 8.4, 8.054237288135594)","(21.0, 48.0, 46.0)","(21.0, 46.0, 44.829268292682926)","(31.0, 48.0, 45.86666666666667)"
07-12-2022 19:12:16.890392,"(6.0, 8.2, 7.976923076923076)","(21.0, 34.0, 32.17391304347826)","(15.0, 23.0, 22.166666666666668)","(1.45, 1.65, 1.6442857142857141)","(7.0, 8.4, 8.054237288135594)","(21.0, 48.0, 46.0)","(21.0, 46.0, 44.829268292682926)","(31.0, 46.0, 45.86666666666667)"
07-12-2022 19:12:18.163678,"(6.0, 8.2, 7.989090909090908)","(21.0, 34.0, 32.13333333333333)","(15.0, 23.0, 22.615384615384617)","(1.45, 1.65, 1.6452046783625731)","(7.0, 8.4, 8.055172413793104)","(21.0, 48.0, 45.0)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.9)"
07-12-2022 19:12:19.385949,"(6.0, 8.2, 8.002197802197802)","(21.0, 34.0, 32.17391304347826)","(15.0, 23.0, 22.615384615384617)","(1.45, 1.65, 1.6488405797101449)","(7.0, 8.4, 8.02962962962963)","(21.0, 46.0, 44.666666666666664)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.9)"
07-12-2022 19:12:20.764461,"(6.0, 8.2, 7.996296296296296)","(21.0, 34.0, 32.17391304347826)","(15.0, 23.0, 22.615384615384617)","(1.45, 1.65, 1.6488888888888888)","(7.0, 8.4, 8.020779220779222)","(21.0, 48.0, 44.666666666666664)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.916666666666664)"
07-12-2022 19:12:22.042280,"(6.0, 8.2, 7.996296296296296)","(21.0, 34.0, 32.13333333333333)","(15.0, 23.0, 22.615384615384617)","(1.45, 1.65, 1.6488405797101449)","(7.0, 8.4, 8.028571428571428)","(21.0, 48.0, 44.76923076923077)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.7979797979798)"
07-12-2022 19:12:23.291994,"(6.0, 8.0, 7.9678571428571425)","(21.0, 34.0, 32.13333333333333)","(15.0, 23.0, 22.655172413793103)","(1.45, 1.65, 1.6490566037735848)","(7.0, 8.2, 8.024)","(21.0, 46.0, 43.714285714285715)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.7979797979798)"
07-12-2022 19:12:24.579759,"(6.0, 8.0, 7.9678571428571425)","(21.0, 34.0, 32.17391304347826)","(15.0, 23.0, 22.655172413793103)","(1.45, 1.65, 1.6490566037735848)","(7.0, 8.2, 8.049056603773584)","(21.0, 46.0, 43.86666666666667)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.68627450980392)"
07-12-2022 19:12:25.868505,"(6.0, 8.2, 7.925)","(21.0, 34.0, 32.17391304347826)","(15.0, 23.0, 22.655172413793103)","(1.45, 1.65, 1.6455813953488372)","(7.0, 8.2, 8.057142857142857)","(21.0, 46.0, 43.86666666666667)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.68627450980392)"
07-12-2022 19:12:27.140528,"(6.0, 8.2, 7.9190476190476184)","(21.0, 34.0, 32.17391304347826)","(15.0, 23.0, 22.655172413793103)","(1.45, 1.66, 1.6498484848484847)","(7.0, 8.2, 8.057142857142857)","(21.0, 46.0, 43.86666666666667)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.68627450980392)"
07-12-2022 19:12:28.338335,"(6.0, 8.2, 7.90126582278481)","(21.0, 34.0, 32.13333333333333)","(15.0, 23.0, 22.57377049180328)","(1.45, 1.65, 1.6498039215686273)","(7.0, 8.2, 8.057142857142857)","(21.0, 46.0, 43.86666666666667)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.68627450980392)"
07-12-2022 19:12:29.602226,"(6.0, 8.2, 7.9190476190476184)","(21.0, 34.0, 32.17391304347826)","(15.0, 23.0, 22.57377049180328)","(1.45, 1.65, 1.6498039215686273)","(7.0, 8.2, 8.05185185185185)","(21.0, 46.0, 42.8)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.68627450980392)"
07-12-2022 19:12:30.978461,"(6.0, 8.2, 7.9190476190476184)","(21.0, 34.0, 30.88888888888889)","(15.0, 23.0, 22.266666666666666)","(1.45, 1.65, 1.6349999999999998)","(7.0, 8.2, 8.06)","(21.0, 46.0, 44.0)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.916666666666664)"
07-12-2022 19:12:32.429869,"(6.0, 8.2, 7.908108108108108)","(21.0, 34.0, 30.5)","(15.0, 23.0, 22.6)","(1.45, 1.64, 1.6371698113207547)","(7.0, 8.2, 8.066666666666666)","(21.0, 46.0, 44.0)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.916666666666664)"
07-12-2022 19:12:33.798802,"(6.0, 8.2, 7.904109589041096)","(21.0, 34.0, 30.5)","(15.0, 23.0, 22.6)","(1.45, 1.64, 1.6438181818181816)","(7.0, 8.2, 8.082926829268292)","(21.0, 46.0, 42.8)","(21.0, 46.0, 44.924369747899156)","(31.0, 46.0, 45.916666666666664)"
07-12-2022 19:12:35.114830,"(6.0, 8.2, 7.904109589041096)","(21.0, 34.0, 30.5)","(15.0, 23.0, 22.333333333333332)","(1.45, 1.65, 1.6435849056603773)","(7.0, 8.2, 8.12112676056338)","(21.0, 46.0, 43.6)","(21.0, 46.0, 44.97435897435898)","(31.0, 46.0, 45.932203389830505)"
07-12-2022 19:12:36.391286,"(6.0, 8.2, 7.904109589041096)","(21.0, 34.0, 30.5)","(15.0, 23.0, 22.333333333333332)","(1.45, 1.65, 1.6435849056603773)","(7.0, 8.2, 8.096103896103896)","(21.0, 46.0, 44.0)","(26.0, 46.0, 44.97435897435898)","(31.0, 46.0, 45.932203389830505)"
