,Acapulco,Youre In Luck,Rumour Confirmed,Gabriella Maree,My Romper,Cyclone Summer,Ohana Ranadi
05-01-2023 14:05:07.771896,"(7.5, 10.5, 10.12)","(16.0, 29.0, 26.0)","(4.8, 5.7, 5.577777777777778)","(2.05, 2.64, 2.6125000000000003)","(3.4, 4.1, 3.979032258064516)","(101.0, 730.0, 475.0)","(13.0, 28.0, 27.0)"
05-01-2023 14:05:08.921633,"(7.5, 10.5, 9.919512195121952)","(16.0, 29.0, 23.3)","(4.8, 5.7, 5.59)","(2.05, 2.64, 2.618181818181818)","(3.4, 4.1, 3.979032258064516)","(101.0, 730.0, 475.0)","(13.0, 28.0, 26.8)"
05-01-2023 14:05:09.972130,"(7.5, 10.5, 9.933333333333334)","(16.0, 29.0, 23.3)","(4.8, 5.7, 5.59)","(2.05, 2.62, 2.603448275862069)","(3.4, 4.1, 3.9846153846153847)","(101.0, 730.0, 475.0)","(13.0, 28.0, 26.8)"
05-01-2023 14:05:11.105840,"(7.5, 10.5, 9.933333333333334)","(16.0, 29.0, 25.833333333333332)","(4.8, 5.7, 5.59)","(2.1, 2.62, 2.605)","(3.4, 4.1, 3.9846153846153847)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.8)"
05-01-2023 14:05:12.350912,"(7.5, 10.5, 9.933333333333334)","(16.0, 29.0, 23.3)","(4.8, 5.7, 5.59)","(2.1, 2.62, 2.6096296296296297)","(3.4, 4.1, 3.9846153846153847)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.8)"
05-01-2023 14:05:13.541470,"(7.5, 10.5, 9.65)","(16.0, 28.0, 25.5)","(4.8, 5.7, 5.479166666666667)","(2.1, 2.64, 2.6142857142857143)","(3.4, 4.1, 3.9357142857142855)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.8)"
05-01-2023 14:05:14.679756,"(7.5, 10.5, 9.584615384615384)","(16.0, 28.0, 24.785714285714285)","(4.8, 5.5, 5.479166666666667)","(2.1, 2.62, 2.611111111111111)","(3.4, 4.1, 3.9153846153846152)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.8)"
05-01-2023 14:05:15.868503,"(7.5, 10.5, 9.65)","(16.0, 28.0, 22.333333333333332)","(4.8, 5.7, 5.59)","(2.1, 2.62, 2.612727272727273)","(3.4, 3.95, 3.94)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.8)"
05-01-2023 14:05:16.980671,"(7.5, 10.5, 9.618518518518519)","(16.0, 28.0, 23.423076923076923)","(4.8, 5.7, 5.59)","(2.1, 2.64, 2.6350000000000002)","(3.4, 4.0, 3.9266666666666667)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.8)"
05-01-2023 14:05:18.267790,"(7.5, 10.5, 9.444827586206896)","(16.0, 28.0, 22.571428571428573)","(4.8, 5.7, 5.577777777777778)","(2.1, 2.68, 2.6475)","(3.4, 4.0, 3.9266666666666667)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.8)"
05-01-2023 14:05:19.368326,"(7.5, 10.5, 9.444827586206896)","(16.0, 28.0, 22.571428571428573)","(4.8, 5.7, 5.577777777777778)","(2.1, 2.66, 2.6475)","(3.4, 4.0, 3.9266666666666667)","(101.0, 730.0, 475.0)","(14.0, 28.0, 27.0)"
05-01-2023 14:05:20.475923,"(7.5, 10.5, 9.444827586206896)","(16.0, 26.0, 22.571428571428573)","(4.8, 5.7, 5.577777777777778)","(2.1, 2.66, 2.646415094339623)","(3.4, 4.0, 3.9777777777777774)","(101.0, 730.0, 475.0)","(14.0, 28.0, 27.0)"
05-01-2023 14:05:21.455433,"(7.5, 10.5, 9.444827586206896)","(16.0, 26.0, 23.0)","(4.8, 5.7, 5.59)","(2.1, 2.58, 2.4807407407407407)","(3.4, 4.1, 3.9736842105263155)","(101.0, 730.0, 475.0)","(14.0, 28.0, 27.0)"
05-01-2023 14:05:22.590667,"(7.5, 10.5, 9.214285714285714)","(16.0, 26.0, 23.142857142857142)","(4.8, 5.7, 5.59)","(2.1, 2.58, 2.475304347826087)","(3.4, 4.1, 4.0)","(101.0, 730.0, 475.0)","(14.0, 28.0, 27.0)"
05-01-2023 14:05:23.716671,"(7.5, 10.5, 9.629032258064516)","(16.0, 26.0, 23.142857142857142)","(4.8, 5.7, 5.542857142857143)","(2.1, 2.58, 2.55)","(3.4, 4.1, 4.0)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.70967741935484)"
05-01-2023 14:05:24.756747,"(7.5, 10.5, 9.291044776119403)","(16.0, 26.0, 23.142857142857142)","(4.8, 5.7, 5.542857142857143)","(2.1, 2.56, 2.5300000000000002)","(3.4, 4.1, 4.0)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.70967741935484)"
05-01-2023 14:05:25.738808,"(7.5, 10.5, 9.253846153846155)","(16.0, 26.0, 23.142857142857142)","(4.8, 5.9, 5.833333333333334)","(2.1, 2.54, 2.473333333333333)","(3.4, 4.1, 4.0)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.70967741935484)"
05-01-2023 14:05:26.935147,"(7.5, 10.5, 9.253846153846155)","(16.0, 26.0, 23.142857142857142)","(4.8, 5.9, 5.8500000000000005)","(2.1, 2.54, 2.4854545454545454)","(3.4, 4.1, 4.0)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.70967741935484)"
05-01-2023 14:05:28.035159,"(7.5, 10.5, 9.326086956521738)","(16.0, 26.0, 24.666666666666668)","(4.8, 5.9, 5.8500000000000005)","(2.1, 2.54, 2.4854545454545454)","(3.4, 4.1, 4.0)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.70967741935484)"
05-01-2023 14:05:29.122771,"(7.5, 10.5, 9.705882352941176)","(16.0, 26.0, 24.333333333333332)","(4.8, 5.9, 5.8500000000000005)","(2.1, 2.54, 2.4854545454545454)","(3.4, 4.1, 4.0)","(101.0, 730.0, 475.0)","(14.0, 28.0, 26.70967741935484)"
05-01-2023 14:05:30.285546,"(7.5, 10.5, 10.008888888888889)","(16.0, 26.0, 23.5)","(4.8, 6.2, 6.1125)","(2.1, 2.54, 2.485)","(3.4, 4.1, 3.9956521739130433)","(101.0, 980.0, 473.33333333333337)","(14.0, 28.0, 26.70967741935484)"
05-01-2023 14:05:31.406881,"(7.5, 10.5, 10.008888888888889)","(16.0, 26.0, 23.5)","(4.8, 6.2, 6.1125)","(2.1, 2.54, 2.4647058823529413)","(3.4, 4.1, 3.9956521739130433)","(101.0, 980.0, 473.33333333333337)","(14.0, 28.0, 27.0)"
05-01-2023 14:05:32.516527,"(7.5, 10.5, 10.008888888888889)","(16.0, 26.0, 24.529411764705884)","(4.8, 6.2, 6.1125)","(2.1, 2.54, 2.4647058823529413)","(3.4, 4.1, 3.9956521739130433)","(101.0, 980.0, 473.33333333333337)","(14.0, 28.0, 27.0)"
05-01-2023 14:05:33.569180,"(7.5, 11.0, 9.733333333333333)","(16.0, 26.0, 24.61111111111111)","(4.8, 6.2, 6.038461538461538)","(2.1, 2.52, 2.5033333333333334)","(3.4, 4.1, 3.961111111111111)","(101.0, 630.0, 425.0)","(14.0, 28.0, 26.58823529411765)"
05-01-2023 14:05:34.670489,"(7.5, 11.0, 9.778571428571428)","(16.0, 26.0, 25.642857142857142)","(4.8, 6.2, 6.005)","(2.1, 2.52, 2.4984615384615383)","(3.4, 4.0, 3.9857142857142858)","(101.0, 630.0, 430.0)","(15.0, 28.0, 26.75862068965517)"
05-01-2023 14:05:35.790589,"(7.5, 11.0, 9.905263157894737)","(16.0, 26.0, 25.642857142857142)","(4.8, 6.2, 6.05)","(2.1, 2.54, 2.5025)","(3.4, 3.95, 3.913157894736842)","(101.0, 630.0, 430.0)","(15.0, 28.0, 26.8)"
05-01-2023 14:05:36.873735,"(7.5, 11.0, 9.924137931034483)","(16.0, 26.0, 25.642857142857142)","(4.8, 6.2, 6.05)","(2.1, 2.54, 2.5025)","(3.4, 3.95, 3.913157894736842)","(101.0, 630.0, 430.0)","(15.0, 28.0, 27.1)"
05-01-2023 14:05:37.905183,"(7.5, 11.0, 9.924137931034483)","(16.0, 27.0, 26.2)","(4.8, 6.2, 5.857142857142857)","(2.1, 2.52, 2.496470588235294)","(3.4, 3.95, 3.913157894736842)","(101.0, 630.0, 430.0)","(15.0, 28.0, 27.1)"
05-01-2023 14:05:38.934237,"(7.5, 11.0, 9.822641509433963)","(16.0, 27.0, 24.75)","(4.8, 6.2, 5.857142857142857)","(2.1, 2.5, 2.497777777777778)","(3.4, 4.0, 3.9136363636363636)","(101.0, 630.0, 430.0)","(15.0, 28.0, 26.90909090909091)"
05-01-2023 14:05:39.967265,"(7.5, 10.5, 9.620000000000001)","(16.0, 27.0, 25.0)","(4.8, 5.9, 5.85)","(2.1, 2.5, 2.497777777777778)","(3.4, 4.0, 3.918181818181818)","(101.0, 630.0, 430.0)","(15.0, 28.0, 26.90909090909091)"
05-01-2023 14:05:41.005212,"(7.5, 10.5, 9.344444444444443)","(16.0, 27.0, 25.125)","(4.8, 6.2, 5.905263157894737)","(2.1, 2.5, 2.4953488372093022)","(3.4, 4.0, 3.918181818181818)","(101.0, 630.0, 480.0)","(15.0, 28.0, 26.90909090909091)"
05-01-2023 14:05:41.998269,"(7.5, 10.5, 9.664285714285715)","(16.0, 27.0, 25.125)","(4.8, 6.2, 5.940740740740741)","(2.1, 2.52, 2.5184615384615383)","(3.4, 4.0, 3.9307692307692306)","(101.0, 980.0, 353.3333333333333)","(15.0, 28.0, 26.90909090909091)"
05-01-2023 14:05:42.985235,"(7.5, 10.5, 9.88125)","(16.0, 27.0, 25.125)","(4.8, 6.2, 5.872727272727273)","(2.1, 2.5, 2.475)","(3.4, 4.0, 3.928)","(101.0, 970.0, 304.0)","(15.0, 28.0, 25.5625)"
05-01-2023 14:05:43.960438,"(7.5, 10.5, 10.084615384615384)","(16.0, 27.0, 25.235294117647058)","(4.8, 6.2, 5.965217391304348)","(2.1, 2.48, 2.475)","(3.4, 4.0, 3.928)","(101.0, 970.0, 304.0)","(15.0, 28.0, 24.941176470588236)"
05-01-2023 14:05:45.127266,"(7.5, 10.5, 10.133333333333333)","(16.0, 27.0, 25.235294117647058)","(4.8, 6.2, 6.050000000000001)","(2.1, 2.48, 2.475)","(3.4, 4.0, 4.034375)","(101.0, 970.0, 304.0)","(15.0, 28.0, 24.571428571428573)"
05-01-2023 14:05:46.214021,"(7.5, 10.5, 10.133333333333333)","(16.0, 27.0, 25.235294117647058)","(4.8, 6.2, 6.050000000000001)","(2.1, 2.48, 2.475)","(3.4, 4.1, 4.023529411764706)","(101.0, 970.0, 493.3333333333333)","(15.0, 28.0, 25.0)"
05-01-2023 14:05:47.300863,"(7.5, 10.5, 9.9)","(16.0, 27.0, 25.4375)","(4.8, 6.2, 6.050000000000001)","(2.1, 2.48, 2.475)","(3.4, 4.1, 4.023529411764706)","(101.0, 550.0, 493.3333333333333)","(15.0, 28.0, 25.0)"
05-01-2023 14:05:48.405180,"(7.5, 10.5, 10.18235294117647)","(16.0, 27.0, 25.4375)","(4.8, 6.0, 5.99)","(2.1, 2.5, 2.493333333333333)","(3.4, 4.1, 4.0625)","(101.0, 550.0, 512.2222222222222)","(15.0, 28.0, 25.176470588235293)"
05-01-2023 14:05:49.456005,"(7.5, 10.5, 10.18235294117647)","(16.0, 27.0, 25.529411764705884)","(4.8, 6.0, 5.992307692307692)","(2.1, 2.5, 2.486666666666667)","(3.4, 4.1, 4.064406779661017)","(101.0, 550.0, 516.0)","(15.0, 28.0, 24.571428571428573)"
05-01-2023 14:05:50.409785,"(7.5, 10.5, 10.18235294117647)","(16.0, 27.0, 22.714285714285715)","(4.8, 6.0, 5.992307692307692)","(2.1, 2.48, 2.4771428571428573)","(3.4, 4.1, 4.064406779661017)","(101.0, 550.0, 516.0)","(15.0, 28.0, 24.571428571428573)"
05-01-2023 14:05:51.604301,"(7.5, 10.5, 10.068)","(16.0, 27.0, 25.125)","(4.8, 6.0, 5.992307692307692)","(2.1, 2.48, 2.4771428571428573)","(3.4, 4.1, 4.061111111111111)","(101.0, 550.0, 516.0)","(15.0, 28.0, 24.571428571428573)"
05-01-2023 14:05:52.782924,"(7.5, 10.5, 10.068)","(16.0, 27.0, 25.80952380952381)","(4.8, 6.0, 5.985714285714286)","(2.1, 2.48, 2.4771428571428573)","(3.4, 4.1, 4.081818181818181)","(101.0, 550.0, 516.0)","(15.0, 28.0, 25.176470588235293)"
05-01-2023 14:05:53.937275,"(7.5, 10.5, 10.068)","(16.0, 27.0, 25.80952380952381)","(4.8, 6.0, 5.985714285714286)","(2.1, 2.48, 2.4771428571428573)","(3.4, 4.1, 4.05)","(101.0, 550.0, 516.0)","(15.0, 28.0, 24.571428571428573)"
05-01-2023 14:05:54.977205,"(7.5, 10.5, 10.068)","(16.0, 27.0, 25.636363636363637)","(4.8, 6.2, 5.948571428571428)","(2.1, 2.48, 2.476)","(3.4, 4.1, 4.05)","(101.0, 550.0, 516.0)","(15.0, 28.0, 24.571428571428573)"
05-01-2023 14:05:56.010914,"(7.5, 10.5, 10.068)","(16.0, 27.0, 25.636363636363637)","(4.8, 6.2, 5.996428571428572)","(2.1, 2.48, 2.476)","(3.4, 4.1, 4.039130434782608)","(101.0, 550.0, 385.0)","(15.0, 28.0, 24.571428571428573)"
05-01-2023 14:05:57.149350,"(7.5, 10.5, 10.068)","(16.0, 27.0, 25.636363636363637)","(4.8, 6.2, 5.996428571428572)","(2.1, 2.48, 2.5)","(3.4, 4.1, 4.029032258064516)","(101.0, 550.0, 385.0)","(15.0, 28.0, 24.8)"
05-01-2023 14:05:58.312196,"(7.5, 10.5, 9.915)","(16.0, 27.0, 26.5)","(4.8, 6.0, 5.8882352941176475)","(2.1, 2.52, 2.476)","(3.4, 4.1, 4.042857142857143)","(101.0, 550.0, 385.0)","(15.0, 28.0, 25.176470588235293)"
05-01-2023 14:05:59.332257,"(7.5, 10.5, 9.705555555555556)","(16.0, 27.0, 26.555555555555557)","(4.8, 5.9, 5.8882352941176475)","(2.1, 2.48, 2.476)","(3.4, 4.1, 4.042857142857143)","(101.0, 550.0, 385.0)","(15.0, 28.0, 25.176470588235293)"
05-01-2023 14:06:00.587998,"(7.5, 10.5, 9.811764705882352)","(16.0, 27.0, 26.555555555555557)","(4.8, 6.0, 5.918181818181818)","(2.1, 2.5, 2.478181818181818)","(3.4, 4.1, 4.0346153846153845)","(101.0, 550.0, 385.0)","(15.0, 28.0, 25.176470588235293)"
05-01-2023 14:06:01.727621,"(7.5, 10.5, 9.942857142857143)","(16.0, 27.0, 26.529411764705884)","(4.8, 6.0, 5.836363636363636)","(2.1, 2.5, 2.496923076923077)","(3.4, 4.1, 4.041304347826086)","(101.0, 550.0, 255.0)","(15.0, 28.0, 25.176470588235293)"
05-01-2023 14:06:02.783920,"(7.5, 10.5, 9.9)","(16.0, 27.0, 26.529411764705884)","(4.8, 6.0, 5.8533333333333335)","(2.1, 2.5, 2.485818181818182)","(3.4, 4.1, 4.0613636363636365)","(101.0, 430.0, 256.6666666666667)","(15.0, 28.0, 25.473684210526315)"
05-01-2023 14:06:04.027504,"(7.5, 10.5, 10.223076923076922)","(17.0, 27.0, 26.0)","(4.8, 5.9, 5.816129032258065)","(2.1, 2.5, 2.4793103448275864)","(3.5, 4.1, 4.057142857142857)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 25.473684210526315)"
05-01-2023 14:06:05.203996,"(8.0, 10.5, 10.275)","(17.0, 27.0, 26.0)","(4.8, 5.9, 5.829032258064516)","(2.1, 2.5, 2.4623529411764706)","(3.5, 4.1, 4.0540540540540535)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 25.473684210526315)"
05-01-2023 14:06:06.273952,"(8.0, 10.5, 10.1)","(17.0, 27.0, 26.454545454545453)","(4.8, 5.9, 5.829032258064516)","(2.1, 2.5, 2.4623529411764706)","(3.5, 4.1, 4.051428571428572)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 25.4)"
05-01-2023 14:06:07.259800,"(8.0, 10.5, 10.108)","(17.0, 27.0, 26.57142857142857)","(4.8, 5.9, 5.821212121212121)","(2.1, 2.52, 2.485)","(3.5, 4.1, 4.039130434782608)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 26.25)"
05-01-2023 14:06:08.408487,"(8.0, 10.5, 10.096153846153847)","(17.0, 27.0, 26.57142857142857)","(4.8, 5.8, 5.7749999999999995)","(2.1, 2.52, 2.5152)","(3.5, 4.1, 4.024324324324324)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 26.25)"
05-01-2023 14:06:09.574770,"(8.0, 10.5, 10.056666666666667)","(17.0, 27.0, 26.57142857142857)","(4.8, 5.8, 5.676923076923076)","(2.1, 2.52, 2.5195652173913046)","(3.5, 4.1, 4.025714285714286)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 26.6)"
05-01-2023 14:06:10.711982,"(8.0, 10.5, 10.040625)","(17.0, 27.0, 26.57142857142857)","(4.8, 5.8, 5.744)","(2.1, 2.54, 2.509333333333333)","(3.5, 4.1, 4.025714285714286)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 26.6)"
05-01-2023 14:06:12.003625,"(8.0, 10.5, 10.040625)","(17.0, 27.0, 26.57142857142857)","(4.8, 5.8, 5.7214285714285715)","(2.1, 2.52, 2.51)","(3.5, 4.1, 4.039130434782608)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 26.09090909090909)"
05-01-2023 14:06:13.362904,"(8.0, 10.5, 10.040625)","(17.0, 27.0, 24.73469387755102)","(4.8, 5.8, 5.71578947368421)","(2.1, 2.52, 2.51)","(3.5, 4.1, 4.039130434782608)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 26.09090909090909)"
05-01-2023 14:06:14.552152,"(8.0, 10.5, 10.141463414634147)","(17.0, 27.0, 24.72)","(4.8, 5.8, 5.71578947368421)","(2.1, 2.52, 2.5081081081081082)","(3.5, 4.1, 4.062162162162162)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 26.043478260869566)"
05-01-2023 14:06:15.855572,"(8.0, 10.5, 10.141463414634147)","(17.0, 26.0, 25.6)","(4.8, 5.8, 5.743589743589744)","(2.1, 2.52, 2.513333333333333)","(3.5, 4.1, 4.041379310344827)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 25.954545454545453)"
05-01-2023 14:06:17.119137,"(8.0, 10.5, 10.173333333333334)","(17.0, 26.0, 25.8)","(4.8, 5.8, 5.696969696969696)","(2.1, 2.52, 2.512)","(3.5, 4.1, 4.041379310344827)","(101.0, 440.0, 325.0)","(16.0, 28.0, 25.954545454545453)"
05-01-2023 14:06:18.360224,"(8.0, 10.5, 10.173333333333334)","(17.0, 26.0, 25.6)","(4.8, 5.8, 5.6866666666666665)","(2.1, 2.52, 2.51125)","(3.5, 4.1, 4.064583333333333)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 25.954545454545453)"
05-01-2023 14:06:19.471527,"(8.0, 10.5, 10.173333333333334)","(17.0, 26.0, 25.6)","(4.8, 5.8, 5.708333333333333)","(2.1, 2.54, 2.507142857142857)","(3.5, 4.1, 4.075609756097561)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 25.954545454545453)"
05-01-2023 14:06:20.612613,"(8.0, 10.5, 10.212820512820514)","(17.0, 26.0, 25.8)","(4.8, 5.8, 5.712)","(2.1, 2.54, 2.534838709677419)","(3.5, 4.1, 4.048387096774193)","(101.0, 440.0, 357.85714285714283)","(16.0, 28.0, 25.954545454545453)"
05-01-2023 14:06:21.771375,"(8.0, 10.5, 10.138709677419355)","(17.0, 24.0, 23.857142857142858)","(4.8, 5.8, 5.7214285714285715)","(2.1, 2.54, 2.534838709677419)","(3.5, 4.1, 4.0576923076923075)","(101.0, 440.0, 375.29411764705884)","(16.0, 28.0, 25.954545454545453)"
05-01-2023 14:06:22.977176,"(8.0, 10.5, 10.138709677419355)","(17.0, 24.0, 23.77777777777778)","(4.8, 5.7, 5.681818181818182)","(2.1, 2.56, 2.547906976744186)","(3.5, 4.1, 4.071428571428571)","(101.0, 440.0, 375.29411764705884)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:24.143629,"(8.0, 10.5, 10.18888888888889)","(17.0, 24.0, 23.77777777777778)","(4.8, 5.7, 5.595652173913043)","(2.1, 2.56, 2.542105263157895)","(3.5, 4.1, 4.076923076923077)","(101.0, 440.0, 375.29411764705884)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:25.258552,"(8.0, 10.5, 10.197297297297297)","(17.0, 24.0, 23.5)","(4.8, 5.7, 5.627272727272727)","(2.1, 2.56, 2.5421428571428573)","(3.5, 4.1, 4.076923076923077)","(101.0, 440.0, 400.0)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:26.412321,"(8.0, 10.5, 10.13076923076923)","(17.0, 24.0, 23.5)","(4.8, 5.7, 5.62)","(2.1, 2.58, 2.5745454545454547)","(3.5, 4.1, 4.059090909090909)","(101.0, 430.0, 400.0)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:27.571484,"(8.0, 10.5, 10.129411764705882)","(17.0, 24.0, 23.77777777777778)","(4.8, 5.7, 5.6433333333333335)","(2.1, 2.58, 2.578666666666667)","(3.5, 4.1, 4.059090909090909)","(101.0, 430.0, 400.0)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:28.778421,"(8.0, 10.5, 10.129411764705882)","(17.0, 24.0, 23.666666666666668)","(4.8, 5.7, 5.612820512820513)","(2.1, 2.58, 2.578666666666667)","(3.5, 4.1, 4.059090909090909)","(101.0, 430.0, 400.0)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:29.798689,"(8.0, 10.5, 10.137037037037038)","(17.0, 24.0, 23.666666666666668)","(4.8, 5.7, 5.629411764705882)","(2.1, 2.58, 2.5638095238095238)","(3.5, 4.1, 4.059090909090909)","(101.0, 430.0, 397.6923076923077)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:30.879044,"(8.0, 10.5, 10.137037037037038)","(17.0, 24.0, 23.666666666666668)","(4.8, 5.7, 5.629411764705882)","(2.1, 2.58, 2.5638095238095238)","(3.5, 4.1, 4.059090909090909)","(101.0, 430.0, 397.6923076923077)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:31.951795,"(8.0, 9.8, 9.736363636363636)","(17.0, 23.0, 22.92)","(4.8, 5.7, 5.622727272727272)","(2.1, 2.58, 2.56)","(3.5, 4.1, 4.090624999999999)","(101.0, 430.0, 397.6923076923077)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:33.076141,"(8.0, 9.8, 9.736363636363636)","(17.0, 23.0, 22.92)","(4.8, 5.7, 5.622727272727272)","(2.1, 2.58, 2.56)","(3.5, 4.1, 4.090624999999999)","(101.0, 430.0, 397.6923076923077)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:34.208228,"(8.0, 10.5, 10.10625)","(17.0, 23.0, 22.923076923076923)","(4.8, 5.6, 5.58125)","(2.1, 2.58, 2.5646808510638297)","(3.5, 4.2, 4.090196078431372)","(101.0, 430.0, 400.0)","(17.0, 28.0, 26.4)"
05-01-2023 14:06:35.457959,"(8.0, 10.5, 9.885365853658536)","(17.0, 23.0, 22.92)","(4.8, 5.5, 5.435294117647059)","(2.1, 2.56, 2.55741935483871)","(3.5, 4.2, 4.27945205479452)","(101.0, 420.0, 361.1764705882353)","(17.0, 28.0, 26.285714285714285)"
05-01-2023 14:06:36.662382,"(8.0, 10.5, 9.885365853658536)","(17.0, 23.0, 22.93103448275862)","(4.8, 5.6, 5.48125)","(2.1, 2.58, 2.5700000000000003)","(3.5, 4.3, 4.266878980891719)","(101.0, 420.0, 397.6923076923077)","(17.0, 28.0, 26.285714285714285)"
05-01-2023 14:06:37.971698,"(8.0, 10.5, 9.913953488372092)","(17.0, 23.0, 22.90909090909091)","(4.8, 5.5, 5.45)","(2.1, 2.58, 2.562666666666667)","(3.5, 4.2, 4.166666666666667)","(101.0, 630.0, 595.8333333333333)","(17.0, 28.0, 26.58823529411765)"
05-01-2023 14:06:39.587265,"(8.0, 10.5, 9.913953488372092)","(17.0, 23.0, 22.90909090909091)","(4.8, 5.6, 5.486792452830189)","(2.1, 2.58, 2.550222222222222)","(3.5, 4.2, 4.166666666666667)","(101.0, 630.0, 595.8333333333333)","(17.0, 28.0, 25.818181818181817)"
05-01-2023 14:06:41.045126,"(8.0, 10.5, 9.913953488372092)","(17.0, 23.0, 22.90909090909091)","(4.8, 5.6, 5.486792452830189)","(2.1, 2.56, 2.5488372093023255)","(3.5, 4.2, 4.184210526315789)","(101.0, 630.0, 595.8333333333333)","(17.0, 28.0, 25.818181818181817)"
05-01-2023 14:06:42.340161,"(8.0, 10.5, 9.913953488372092)","(17.0, 23.0, 22.88888888888889)","(4.8, 5.6, 5.438095238095238)","(2.1, 2.56, 2.5533333333333332)","(3.5, 4.2, 4.175)","(101.0, 630.0, 595.8333333333333)","(17.0, 28.0, 25.818181818181817)"
05-01-2023 14:06:43.537918,"(8.0, 10.5, 9.913953488372092)","(17.0, 23.0, 23.0)","(4.8, 5.6, 5.49375)","(2.1, 2.56, 2.5488)","(3.5, 4.2, 4.126315789473684)","(101.0, 630.0, 595.8333333333333)","(17.0, 28.0, 27.0)"
05-01-2023 14:06:44.803689,"(8.0, 10.5, 9.913953488372092)","(17.0, 24.0, 23.454545454545453)","(4.8, 5.6, 5.481081081081081)","(2.1, 2.58, 2.5476190476190474)","(3.5, 4.2, 4.117647058823529)","(101.0, 630.0, 598.4615384615385)","(17.0, 28.0, 27.571428571428573)"
05-01-2023 14:06:46.104281,"(8.0, 10.5, 9.913953488372092)","(17.0, 24.0, 23.555555555555557)","(4.8, 5.6, 5.5055555555555555)","(2.1, 2.58, 2.545128205128205)","(3.5, 4.2, 4.117647058823529)","(101.0, 630.0, 598.4615384615385)","(17.0, 28.0, 27.571428571428573)"
05-01-2023 14:06:47.433034,"(8.0, 10.5, 9.913953488372092)","(17.0, 24.0, 23.555555555555557)","(4.8, 5.6, 5.478571428571429)","(2.1, 2.58, 2.5561904761904763)","(3.5, 4.2, 4.175)","(101.0, 630.0, 598.4615384615385)","(17.0, 28.0, 26.545454545454547)"
05-01-2023 14:06:48.521667,"(8.0, 10.5, 9.875510204081632)","(17.0, 23.0, 22.79310344827586)","(4.8, 5.6, 5.466666666666667)","(2.1, 2.56, 2.5357575757575757)","(3.5, 4.2, 4.182758620689655)","(101.0, 630.0, 598.4615384615385)","(17.0, 28.0, 26.545454545454547)"
05-01-2023 14:06:49.639255,"(8.0, 10.5, 9.875510204081632)","(17.0, 23.0, 22.76923076923077)","(4.8, 5.6, 5.466666666666667)","(2.1, 2.56, 2.5357575757575757)","(3.5, 4.2, 4.182758620689655)","(101.0, 630.0, 598.4615384615385)","(17.0, 28.0, 26.545454545454547)"
05-01-2023 14:06:50.793305,"(8.0, 10.5, 9.875510204081632)","(17.0, 23.0, 22.79310344827586)","(4.8, 5.6, 5.466666666666667)","(2.1, 2.56, 2.541818181818182)","(3.5, 4.2, 4.182758620689655)","(101.0, 620.0, 540.0)","(17.0, 28.0, 26.545454545454547)"
05-01-2023 14:06:51.978991,"(8.0, 10.5, 9.875510204081632)","(17.0, 23.0, 22.79310344827586)","(4.8, 5.6, 5.478571428571429)","(2.1, 2.56, 2.542222222222222)","(3.5, 4.2, 4.182758620689655)","(101.0, 620.0, 540.0)","(17.0, 28.0, 26.545454545454547)"
