,Prince Pulpogan,Grants Treasure,Lady Wendy Hook,Rawhide Hand,Red Spur Flyer,Jebrynah Sol,Stay At Home,Rogue Temptation
05-01-2023 15:33:40.490708,"(2.8, 3.85, 3.806410256410256)","(10.0, 13.5, 13.351851851851851)","(8.5, 12.0, 12.133333333333333)","(7.0, 8.4, 8.184615384615384)","(3.1, 3.4, 3.3525316455696204)","(8.5, 11.5, 11.8)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 31.352941176470587)"
05-01-2023 15:33:41.779657,"(2.8, 3.7, 3.6966666666666668)","(10.0, 13.5, 13.294117647058824)","(8.5, 12.5, 12.220930232558139)","(7.0, 8.4, 8.128571428571428)","(3.1, 3.4, 3.330327868852459)","(8.5, 12.0, 12.12962962962963)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 31.857142857142858)"
05-01-2023 15:33:43.002166,"(2.8, 3.7, 3.6875)","(10.0, 14.0, 13.576923076923077)","(8.5, 12.5, 12.220930232558139)","(7.0, 8.2, 8.155555555555555)","(3.1, 3.35, 3.2982758620689654)","(8.5, 12.5, 11.833333333333334)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 30.4)"
05-01-2023 15:33:44.178513,"(2.8, 3.75, 3.6714285714285713)","(10.0, 14.0, 13.694444444444445)","(8.5, 12.5, 12.21111111111111)","(7.0, 8.2, 8.305263157894736)","(3.1, 3.3, 3.2983333333333333)","(8.5, 12.5, 12.0)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 30.4)"
05-01-2023 15:33:45.347207,"(2.8, 3.75, 3.658333333333333)","(10.0, 14.0, 13.64102564102564)","(8.5, 12.5, 12.182926829268293)","(7.0, 8.6, 8.342857142857142)","(3.1, 3.3, 3.2845238095238094)","(8.5, 12.5, 12.0)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 30.4)"
05-01-2023 15:33:46.609041,"(2.8, 3.75, 3.658333333333333)","(10.0, 14.0, 13.64102564102564)","(8.5, 12.5, 12.261904761904763)","(7.0, 8.6, 8.381818181818183)","(3.1, 3.3, 3.283333333333333)","(8.5, 12.5, 12.011627906976745)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 30.4)"
05-01-2023 15:33:47.923034,"(2.8, 3.75, 3.6566666666666667)","(10.0, 14.0, 13.64102564102564)","(8.5, 12.5, 11.984848484848484)","(7.0, 8.4, 8.366666666666667)","(3.1, 3.3, 3.283333333333333)","(8.5, 12.5, 12.011111111111111)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 31.75)"
05-01-2023 15:33:49.217762,"(2.8, 3.75, 3.6566666666666667)","(10.0, 14.0, 13.64102564102564)","(8.5, 12.0, 11.984848484848484)","(7.0, 8.4, 8.366666666666667)","(3.1, 3.3, 3.283333333333333)","(8.5, 12.5, 12.011111111111111)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 31.75)"
05-01-2023 15:33:50.489318,"(2.8, 3.75, 3.6566666666666667)","(10.0, 14.0, 13.64102564102564)","(8.5, 12.0, 11.984848484848484)","(7.0, 8.4, 8.366666666666667)","(3.1, 3.3, 3.290625)","(8.5, 12.5, 12.011111111111111)","(21.0, 38.0, 35.09090909090909)","(14.0, 34.0, 31.954545454545453)"
05-01-2023 15:33:51.731383,"(2.8, 3.75, 3.675)","(10.0, 14.0, 13.64102564102564)","(8.5, 12.0, 12.357142857142858)","(7.0, 8.4, 8.299999999999999)","(3.1, 3.3, 3.2964285714285713)","(8.5, 12.5, 12.011111111111111)","(21.0, 38.0, 34.266666666666666)","(14.0, 34.0, 31.954545454545453)"
05-01-2023 15:33:52.970877,"(2.8, 3.7, 3.6750000000000003)","(10.0, 14.0, 13.64102564102564)","(8.5, 13.0, 12.333333333333334)","(7.0, 8.6, 8.184615384615384)","(3.1, 3.3, 3.307777777777778)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 31.954545454545453)"
05-01-2023 15:33:54.153205,"(2.8, 3.65, 3.6399999999999997)","(10.0, 14.0, 13.64102564102564)","(8.5, 13.0, 12.375)","(7.0, 8.6, 8.184615384615384)","(3.1, 3.35, 3.293333333333333)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 31.954545454545453)"
05-01-2023 15:33:55.438774,"(2.7, 3.7, 3.623529411764706)","(10.0, 14.0, 13.64102564102564)","(8.5, 13.0, 12.375)","(7.0, 8.6, 8.184615384615384)","(3.1, 3.3, 3.293333333333333)","(8.5, 12.5, 12.068627450980392)","(21.0, 36.0, 34.0)","(15.0, 34.0, 31.36842105263158)"
05-01-2023 15:33:56.856511,"(2.7, 3.7, 3.607142857142857)","(10.0, 14.0, 13.65)","(8.5, 13.0, 12.375)","(7.0, 8.6, 8.184615384615384)","(3.1, 3.3, 3.293333333333333)","(8.5, 12.5, 12.068627450980392)","(21.0, 36.0, 34.0)","(15.0, 34.0, 31.82608695652174)"
05-01-2023 15:33:58.250621,"(2.7, 3.7, 3.619047619047619)","(10.0, 14.0, 13.65)","(8.5, 13.0, 12.694444444444445)","(7.0, 8.6, 8.2)","(3.1, 3.3, 3.293333333333333)","(8.5, 12.5, 12.068627450980392)","(21.0, 36.0, 34.0)","(15.0, 34.0, 31.82608695652174)"
05-01-2023 15:33:59.794103,"(2.7, 3.7, 3.6357142857142857)","(10.0, 14.0, 13.65)","(8.5, 13.0, 12.694444444444445)","(7.0, 8.6, 8.36)","(3.1, 3.3, 3.310416666666667)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 31.82608695652174)"
05-01-2023 15:34:01.011071,"(2.7, 3.65, 3.6357142857142857)","(10.0, 14.0, 13.65)","(8.5, 13.0, 12.694444444444445)","(7.0, 8.4, 8.211764705882354)","(3.1, 3.35, 3.3120689655172413)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 31.647058823529413)"
05-01-2023 15:34:02.186644,"(2.7, 3.65, 3.626923076923077)","(10.0, 14.0, 13.65)","(8.5, 13.0, 12.694444444444445)","(7.0, 8.4, 8.225)","(3.1, 3.35, 3.3120689655172413)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 32.095238095238095)"
05-01-2023 15:34:03.416712,"(2.7, 3.65, 3.60625)","(10.0, 14.0, 13.066666666666666)","(8.5, 13.0, 12.694444444444445)","(7.0, 8.4, 8.225)","(3.1, 3.35, 3.2973684210526315)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 32.095238095238095)"
05-01-2023 15:34:04.741779,"(2.7, 3.7, 3.646153846153846)","(10.0, 14.0, 13.794117647058824)","(8.5, 13.0, 12.694444444444445)","(7.0, 8.4, 8.225)","(3.1, 3.3, 3.282142857142857)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 32.095238095238095)"
05-01-2023 15:34:05.986520,"(2.7, 3.7, 3.646153846153846)","(10.0, 14.0, 13.75)","(8.5, 13.0, 12.694444444444445)","(7.0, 8.4, 8.225)","(3.1, 3.3, 3.274)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 32.095238095238095)"
05-01-2023 15:34:07.258691,"(2.7, 3.7, 3.6222222222222222)","(10.0, 14.5, 14.125)","(8.5, 13.0, 12.666666666666666)","(7.0, 8.4, 8.128571428571428)","(3.1, 3.3, 3.274)","(8.5, 12.5, 12.011111111111111)","(21.0, 36.0, 34.0)","(15.0, 34.0, 32.18181818181818)"
05-01-2023 15:34:08.600821,"(2.8, 3.65, 3.6333333333333333)","(10.0, 14.5, 14.081395348837209)","(9.0, 13.0, 12.714285714285714)","(7.0, 8.2, 8.08)","(2.8, 3.3, 3.272340425531915)","(9.0, 12.5, 12.011111111111111)","(21.0, 36.0, 34.11764705882353)","(18.0, 34.0, 32.18181818181818)"
05-01-2023 15:34:09.851346,"(2.8, 3.7, 3.6125000000000003)","(10.0, 14.5, 14.081395348837209)","(9.0, 13.0, 12.657894736842104)","(7.0, 8.2, 8.08)","(2.8, 3.3, 3.272340425531915)","(9.0, 12.5, 12.011111111111111)","(21.0, 36.0, 34.4)","(18.0, 34.0, 32.18181818181818)"
05-01-2023 15:34:11.245877,"(2.8, 3.7, 3.6222222222222222)","(10.0, 14.5, 14.081395348837209)","(9.0, 13.0, 12.785714285714286)","(7.0, 8.2, 8.08)","(2.8, 3.3, 3.2941176470588234)","(9.0, 12.5, 12.011111111111111)","(21.0, 36.0, 39.69230769230769)","(18.0, 34.0, 32.18181818181818)"
05-01-2023 15:34:12.638264,"(2.8, 3.7, 3.606666666666667)","(10.0, 14.5, 14.081395348837209)","(9.0, 13.0, 12.875)","(7.0, 8.2, 8.02)","(2.8, 3.3, 3.271153846153846)","(9.0, 12.5, 12.011111111111111)","(21.0, 40.0, 39.666666666666664)","(18.0, 34.0, 32.18181818181818)"
05-01-2023 15:34:13.921689,"(2.8, 3.7, 3.626315789473684)","(10.0, 14.5, 14.095238095238095)","(9.0, 13.0, 12.875)","(7.0, 8.2, 8.155555555555555)","(2.8, 3.3, 3.2755102040816326)","(9.0, 12.5, 12.011111111111111)","(21.0, 40.0, 39.714285714285715)","(18.0, 34.0, 32.18181818181818)"
05-01-2023 15:34:15.183917,"(2.8, 3.7, 3.606666666666667)","(10.0, 14.5, 14.095238095238095)","(9.0, 13.0, 12.892857142857142)","(7.0, 8.2, 7.916666666666667)","(2.8, 3.3, 3.2755102040816326)","(9.0, 12.5, 12.011111111111111)","(21.0, 40.0, 39.714285714285715)","(18.0, 34.0, 32.18181818181818)"
05-01-2023 15:34:16.516673,"(2.8, 3.7, 3.6176470588235294)","(10.0, 14.5, 14.081395348837209)","(9.0, 13.0, 13.15625)","(7.0, 8.0, 7.85)","(2.8, 3.3, 3.3131578947368423)","(9.0, 12.5, 12.011111111111111)","(21.0, 40.0, 39.714285714285715)","(18.0, 34.0, 29.047619047619047)"
05-01-2023 15:34:17.800158,"(2.8, 3.65, 3.5999999999999996)","(10.0, 14.5, 14.081395348837209)","(9.0, 13.5, 13.224137931034482)","(7.0, 8.0, 7.866666666666666)","(2.7, 3.35, 3.347826086956522)","(9.0, 12.5, 12.011111111111111)","(21.0, 40.0, 39.714285714285715)","(18.0, 30.0, 26.142857142857142)"
05-01-2023 15:34:18.986195,"(2.8, 3.65, 3.642857142857143)","(10.0, 14.5, 14.081395348837209)","(9.0, 13.5, 13.055555555555555)","(7.0, 8.0, 7.866666666666666)","(2.7, 3.35, 3.317647058823529)","(9.0, 12.5, 12.011111111111111)","(21.0, 40.0, 39.714285714285715)","(18.0, 27.0, 26.125)"
05-01-2023 15:34:20.337140,"(2.8, 3.65, 3.642857142857143)","(10.0, 14.5, 14.071428571428571)","(9.0, 13.5, 13.041666666666666)","(7.0, 8.0, 7.85)","(2.7, 3.35, 3.314516129032258)","(9.0, 12.5, 12.021739130434783)","(21.0, 40.0, 39.714285714285715)","(18.0, 27.0, 26.142857142857142)"
05-01-2023 15:34:21.543041,"(2.8, 3.7, 3.636)","(10.0, 14.5, 14.071428571428571)","(9.0, 13.5, 13.041666666666666)","(7.0, 8.0, 7.975)","(2.7, 3.35, 3.316666666666667)","(9.0, 12.5, 12.021739130434783)","(21.0, 40.0, 40.95652173913044)","(18.0, 27.0, 26.142857142857142)"
05-01-2023 15:34:22.752520,"(2.8, 3.7, 3.6478260869565218)","(10.0, 14.5, 14.026315789473685)","(9.0, 13.5, 13.176470588235293)","(7.0, 8.0, 7.977777777777778)","(2.7, 3.35, 3.2767441860465114)","(9.0, 12.5, 11.944444444444445)","(21.0, 42.0, 41.7)","(18.0, 27.0, 27.5)"
05-01-2023 15:34:23.939657,"(2.8, 3.7, 3.66)","(10.0, 14.5, 14.026315789473685)","(9.0, 13.5, 12.607142857142858)","(7.0, 8.0, 7.933333333333334)","(2.7, 3.3, 3.2767441860465114)","(9.0, 12.0, 11.96)","(21.0, 42.0, 41.88235294117647)","(18.0, 29.0, 27.333333333333332)"
05-01-2023 15:34:25.077893,"(2.8, 3.7, 3.665)","(10.0, 14.5, 14.026315789473685)","(9.0, 12.5, 12.392857142857142)","(7.0, 8.0, 7.914285714285715)","(2.7, 3.3, 3.2767441860465114)","(9.0, 12.0, 11.942307692307692)","(21.0, 42.0, 41.888888888888886)","(18.0, 30.0, 26.666666666666668)"
05-01-2023 15:34:26.283033,"(2.8, 3.7, 3.668181818181818)","(10.0, 14.5, 14.026315789473685)","(9.0, 12.5, 12.395833333333334)","(7.0, 8.0, 7.914285714285715)","(2.7, 3.3, 3.2583333333333333)","(9.0, 12.0, 11.910714285714286)","(21.0, 42.0, 47.78378378378378)","(18.0, 30.0, 28.545454545454547)"
05-01-2023 15:34:27.490640,"(2.8, 3.7, 3.6526315789473687)","(10.0, 14.5, 14.065217391304348)","(9.0, 12.5, 12.395833333333334)","(7.0, 8.0, 8.03076923076923)","(2.7, 3.3, 3.2775)","(9.0, 12.0, 11.910714285714286)","(21.0, 48.0, 47.80487804878049)","(18.0, 30.0, 27.75)"
05-01-2023 15:34:28.593918,"(2.8, 3.7, 3.6437500000000003)","(10.0, 14.5, 14.065217391304348)","(9.0, 12.5, 12.575757575757576)","(7.0, 8.2, 8.075)","(2.7, 3.3, 3.272093023255814)","(9.0, 12.0, 11.875)","(21.0, 48.0, 47.38461538461539)","(18.0, 30.0, 28.5)"
05-01-2023 15:34:29.826681,"(2.8, 3.7, 3.6678571428571427)","(10.0, 14.5, 13.629032258064516)","(9.0, 13.0, 12.575757575757576)","(7.0, 8.2, 8.0)","(2.7, 3.3, 3.2775)","(9.0, 12.0, 11.913793103448276)","(21.0, 48.0, 47.48571428571429)","(18.0, 30.0, 28.5)"
05-01-2023 15:34:30.892518,"(2.8, 3.7, 3.6678571428571427)","(10.0, 13.5, 13.370967741935484)","(9.0, 13.0, 12.633333333333333)","(7.0, 8.2, 8.0)","(2.7, 3.3, 3.2785714285714285)","(9.0, 12.0, 11.928571428571429)","(21.0, 48.0, 47.48571428571429)","(18.0, 30.0, 28.5)"
05-01-2023 15:34:31.985239,"(2.8, 3.7, 3.6678571428571427)","(10.0, 13.0, 12.214285714285714)","(9.0, 13.5, 13.041666666666666)","(7.0, 8.2, 8.057142857142857)","(2.7, 3.3, 3.303846153846154)","(9.0, 12.0, 11.924242424242424)","(26.0, 48.0, 47.53846153846154)","(18.0, 30.0, 29.7)"
05-01-2023 15:34:33.182757,"(2.8, 3.7, 3.6500000000000004)","(10.0, 12.5, 12.23913043478261)","(9.0, 13.5, 13.055555555555555)","(7.0, 8.2, 8.033333333333333)","(2.7, 3.35, 3.290540540540541)","(9.0, 12.0, 11.96774193548387)","(26.0, 48.0, 49.891891891891895)","(18.0, 30.0, 29.7)"
05-01-2023 15:34:34.333388,"(2.8, 3.65, 3.6375)","(10.0, 12.5, 12.23913043478261)","(9.0, 13.5, 13.06)","(7.0, 8.2, 7.933333333333334)","(2.7, 3.35, 3.303846153846154)","(9.0, 12.0, 12.066037735849056)","(26.0, 50.0, 52.75)","(18.0, 30.0, 28.833333333333332)"
05-01-2023 15:34:35.544066,"(2.8, 3.65, 3.625)","(10.0, 12.5, 12.214285714285714)","(9.0, 13.5, 13.06)","(7.0, 8.0, 7.933333333333334)","(2.7, 3.35, 3.303846153846154)","(9.0, 12.5, 12.074074074074074)","(26.0, 55.0, 52.73529411764706)","(18.0, 29.0, 28.833333333333332)"
05-01-2023 15:34:36.760488,"(2.8, 3.65, 3.625)","(10.0, 12.5, 11.975)","(9.0, 13.5, 13.083333333333334)","(7.0, 8.0, 7.933333333333334)","(2.7, 3.35, 3.32)","(9.0, 12.5, 12.074074074074074)","(26.0, 55.0, 52.47222222222222)","(18.0, 29.0, 29.75)"
05-01-2023 15:34:38.028425,"(2.8, 3.65, 3.613157894736842)","(10.0, 12.5, 11.922222222222222)","(9.0, 13.5, 13.083333333333334)","(7.0, 8.0, 7.933333333333334)","(2.7, 3.35, 3.3)","(9.0, 12.5, 12.074074074074074)","(26.0, 55.0, 52.47222222222222)","(18.0, 30.0, 29.0)"
05-01-2023 15:34:39.420255,"(2.8, 3.65, 3.6225)","(10.0, 12.5, 11.922222222222222)","(9.0, 13.5, 13.083333333333334)","(7.0, 8.0, 7.933333333333334)","(2.7, 3.35, 3.3)","(9.0, 12.5, 12.074074074074074)","(26.0, 55.0, 52.47222222222222)","(18.0, 30.0, 28.833333333333332)"
05-01-2023 15:34:40.910883,"(2.8, 3.65, 3.619565217391304)","(10.0, 12.5, 11.922222222222222)","(9.0, 13.5, 13.196969696969697)","(7.0, 8.0, 7.933333333333334)","(2.7, 3.35, 3.3)","(9.0, 12.5, 12.074074074074074)","(26.0, 55.0, 52.47222222222222)","(18.0, 29.0, 28.833333333333332)"
05-01-2023 15:34:42.119547,"(2.8, 3.65, 3.619565217391304)","(10.0, 12.5, 12.021739130434783)","(9.0, 13.5, 13.196969696969697)","(7.0, 8.0, 8.1)","(2.7, 3.35, 3.3)","(9.0, 12.5, 11.95)","(26.0, 55.0, 52.47222222222222)","(18.0, 29.0, 29.75)"
05-01-2023 15:34:43.335391,"(2.8, 3.65, 3.619565217391304)","(10.0, 12.5, 12.021739130434783)","(9.0, 13.5, 13.196969696969697)","(7.0, 8.4, 8.17142857142857)","(2.7, 3.35, 3.3)","(9.0, 12.0, 11.95)","(26.0, 55.0, 52.78048780487805)","(18.0, 30.0, 29.0)"
05-01-2023 15:34:44.649866,"(2.8, 3.6, 3.6075757575757574)","(10.0, 12.5, 12.021739130434783)","(9.0, 13.5, 13.155172413793103)","(7.0, 8.2, 8.105882352941176)","(2.7, 3.35, 3.304054054054054)","(9.0, 12.0, 11.95)","(26.0, 55.0, 52.78048780487805)","(18.0, 30.0, 29.5)"
05-01-2023 15:34:45.954876,"(2.8, 3.65, 3.6075757575757574)","(10.0, 12.5, 12.021739130434783)","(9.0, 13.5, 13.155172413793103)","(7.0, 8.2, 8.1)","(2.7, 3.35, 3.3246835443037974)","(9.0, 12.0, 11.935483870967742)","(26.0, 55.0, 52.78048780487805)","(18.0, 30.0, 29.8)"
05-01-2023 15:34:47.140378,"(2.8, 3.7, 3.642857142857143)","(10.0, 12.5, 12.076923076923077)","(9.0, 13.5, 13.307692307692308)","(7.0, 8.2, 7.538461538461538)","(2.7, 3.35, 3.336734693877551)","(9.0, 12.0, 12.148148148148149)","(26.0, 55.0, 52.78048780487805)","(18.0, 30.0, 30.5)"
05-01-2023 15:34:48.370249,"(2.8, 3.65, 3.618181818181818)","(10.0, 12.5, 12.076923076923077)","(9.0, 13.5, 13.222222222222221)","(7.0, 7.6, 7.768421052631579)","(2.7, 3.4, 3.3031249999999996)","(9.0, 12.5, 12.222222222222221)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 30.333333333333332)"
05-01-2023 15:34:49.641258,"(2.8, 3.65, 3.6105263157894734)","(10.0, 12.5, 11.884615384615385)","(9.0, 13.5, 13.045454545454545)","(7.0, 8.0, 7.72)","(2.7, 3.4, 3.3031249999999996)","(9.0, 12.5, 12.26086956521739)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 29.857142857142858)"
05-01-2023 15:34:50.730852,"(2.8, 3.65, 3.609459459459459)","(10.0, 12.5, 11.884615384615385)","(9.0, 13.5, 13.045454545454545)","(7.0, 7.8, 7.696296296296296)","(2.7, 3.4, 3.304)","(9.0, 12.5, 12.26086956521739)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 29.857142857142858)"
05-01-2023 15:34:51.821667,"(2.8, 3.65, 3.609459459459459)","(10.0, 12.5, 11.905405405405405)","(9.0, 13.5, 13.045454545454545)","(7.0, 7.8, 7.444444444444445)","(2.7, 3.4, 3.337142857142857)","(9.0, 12.5, 12.282051282051283)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 29.857142857142858)"
05-01-2023 15:34:53.023605,"(2.8, 3.65, 3.609459459459459)","(10.0, 12.5, 12.017241379310345)","(9.0, 13.5, 13.045454545454545)","(7.0, 7.6, 7.376470588235295)","(2.7, 3.4, 3.3435897435897433)","(9.0, 12.5, 12.282051282051283)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 29.857142857142858)"
05-01-2023 15:34:54.248422,"(2.8, 3.65, 3.609459459459459)","(10.0, 12.5, 12.131578947368421)","(9.0, 13.5, 13.045454545454545)","(6.5, 7.4, 7.376470588235295)","(2.7, 3.4, 3.3435897435897433)","(9.0, 12.5, 12.282051282051283)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 29.857142857142858)"
05-01-2023 15:34:55.474336,"(2.8, 3.75, 3.668918918918919)","(10.0, 12.5, 11.970588235294118)","(9.0, 13.5, 13.045454545454545)","(6.5, 7.4, 7.3500000000000005)","(2.7, 3.4, 3.3476190476190473)","(9.0, 12.5, 12.282051282051283)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 29.857142857142858)"
05-01-2023 15:34:56.711184,"(2.8, 3.7, 3.665909090909091)","(10.0, 12.5, 11.91025641025641)","(9.0, 13.5, 13.196969696969697)","(6.5, 7.4, 7.380000000000001)","(2.7, 3.4, 3.337142857142857)","(9.0, 12.5, 12.27027027027027)","(26.0, 55.0, 52.78048780487805)","(18.0, 32.0, 30.75)"
05-01-2023 15:34:57.985814,"(2.9, 3.7, 3.692857142857143)","(10.0, 12.5, 11.9)","(10.0, 13.5, 13.196969696969697)","(6.5, 7.4, 7.28421052631579)","(2.7, 3.4, 3.3666666666666667)","(9.0, 12.5, 12.27027027027027)","(31.0, 55.0, 52.78048780487805)","(18.0, 29.0, 28.8)"
05-01-2023 15:34:59.128022,"(2.9, 3.7, 3.692857142857143)","(10.0, 12.5, 11.9)","(10.0, 13.5, 13.196969696969697)","(6.5, 7.4, 7.288888888888889)","(2.7, 3.4, 3.3520833333333333)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 29.0, 29.1)"
05-01-2023 15:35:00.215085,"(2.9, 3.7, 3.692857142857143)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 13.105263157894736)","(6.5, 7.4, 7.328571428571429)","(2.7, 3.4, 3.3480769230769227)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 29.142857142857142)"
05-01-2023 15:35:01.418500,"(2.9, 3.7, 3.6625)","(10.0, 12.5, 11.956521739130435)","(10.0, 13.5, 13.105263157894736)","(6.5, 7.8, 7.5600000000000005)","(2.7, 3.4, 3.3425531914893614)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 29.142857142857142)"
05-01-2023 15:35:02.538388,"(2.9, 3.65, 3.604761904761905)","(10.0, 12.5, 11.956521739130435)","(10.0, 13.5, 13.013513513513514)","(6.5, 7.6, 7.55)","(2.7, 3.4, 3.3388888888888886)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 29.142857142857142)"
05-01-2023 15:35:03.682837,"(2.9, 3.7, 3.682352941176471)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 13.060975609756097)","(6.5, 7.6, 7.613333333333333)","(2.7, 3.4, 3.3388888888888886)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 29.142857142857142)"
05-01-2023 15:35:04.858677,"(2.9, 3.7, 3.6923076923076925)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 13.013513513513514)","(6.5, 7.8, 7.54)","(2.7, 3.4, 3.3232558139534882)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 29.142857142857142)"
05-01-2023 15:35:05.963207,"(2.9, 3.7, 3.659183673469388)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 13.013513513513514)","(6.5, 7.6, 7.4714285714285715)","(2.7, 3.4, 3.3537037037037036)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 29.142857142857142)"
05-01-2023 15:35:07.070475,"(2.9, 3.65, 3.643478260869565)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 12.9375)","(6.5, 7.6, 7.4714285714285715)","(2.7, 3.4, 3.3537037037037036)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 29.142857142857142)"
05-01-2023 15:35:08.172455,"(2.9, 3.65, 3.606818181818182)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 12.985714285714286)","(6.5, 7.6, 7.494736842105263)","(2.7, 3.4, 3.3645833333333335)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 28.77777777777778)"
05-01-2023 15:35:09.165980,"(2.9, 3.65, 3.6134615384615385)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 12.985714285714286)","(6.5, 7.6, 7.457142857142857)","(2.7, 3.4, 3.3645833333333335)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 28.823529411764707)"
05-01-2023 15:35:10.172384,"(2.9, 3.65, 3.616071428571429)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 12.985714285714286)","(6.5, 7.6, 7.49)","(2.7, 3.4, 3.3645833333333335)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 28.181818181818183)"
05-01-2023 15:35:11.161314,"(2.9, 3.65, 3.6434210526315787)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 12.9375)","(6.5, 7.6, 7.52)","(2.7, 3.4, 3.3537037037037036)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 28.166666666666668)"
05-01-2023 15:35:12.148145,"(2.9, 3.7, 3.659183673469388)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 13.277777777777779)","(6.5, 7.6, 7.529411764705882)","(2.7, 3.4, 3.3537037037037036)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 28.77777777777778)"
05-01-2023 15:35:13.314798,"(2.9, 3.7, 3.659183673469388)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 13.107142857142858)","(6.5, 7.6, 7.555555555555555)","(2.7, 3.4, 3.3537037037037036)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 28.77777777777778)"
05-01-2023 15:35:14.349551,"(2.9, 3.7, 3.659183673469388)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 12.985714285714286)","(6.5, 7.6, 7.555555555555555)","(2.7, 3.4, 3.344444444444444)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 30.0, 28.6)"
05-01-2023 15:35:15.363532,"(2.9, 3.7, 3.659183673469388)","(10.0, 12.5, 11.977272727272727)","(10.0, 13.5, 12.985714285714286)","(6.5, 7.6, 7.555555555555555)","(2.7, 3.4, 3.344444444444444)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 29.0, 28.5)"
05-01-2023 15:35:16.372141,"(2.9, 3.7, 3.659183673469388)","(10.0, 12.0, 11.903846153846153)","(10.0, 13.5, 12.985714285714286)","(6.5, 7.6, 7.54)","(2.7, 3.4, 3.344444444444444)","(9.0, 12.5, 12.297619047619047)","(31.0, 55.0, 52.93181818181818)","(18.0, 29.0, 28.5)"
