,Alberio,King Kulafu,Justrollingaround,Charlotte Caslick,Arena Queen,Delight To Watch,Roll Play,Bated Breath
06-01-2023 13:36:12.089160,"(1.9, 2.72, 2.6033333333333335)","(31.0, 70.0, 60.0)","(71.0, 150.0, 105.0)","(18.0, 44.0, 31.25)","(6.5, 13.0, 11.85)","(6.5, 9.4, 8.5)","(41.0, 85.0, 79.375)","(3.5, 4.1, 4.02)"
06-01-2023 13:36:13.186244,"(1.9, 2.72, 2.6033333333333335)","(31.0, 70.0, 60.0)","(71.0, 150.0, 105.0)","(18.0, 44.0, 31.25)","(6.5, 13.0, 11.46)","(6.5, 9.4, 7.763636363636364)","(41.0, 85.0, 79.375)","(3.5, 4.1, 4.097026022304832)"
06-01-2023 13:36:14.335882,"(1.9, 2.72, 2.6046153846153848)","(31.0, 70.0, 62.0)","(61.0, 150.0, 105.0)","(18.0, 44.0, 31.25)","(6.5, 13.5, 10.8)","(6.5, 9.4, 8.3)","(41.0, 85.0, 78.57142857142857)","(3.5, 4.1, 4.18995983935743)"
06-01-2023 13:36:15.484011,"(1.9, 2.9, 2.8466666666666667)","(31.0, 70.0, 60.0)","(61.0, 150.0, 105.0)","(18.0, 44.0, 41.400000000000006)","(6.5, 13.0, 9.342857142857142)","(6.5, 9.2, 8.3)","(41.0, 85.0, 73.75)","(3.5, 4.2, 4.18995983935743)"
06-01-2023 13:36:16.639071,"(1.9, 2.42, 2.416279069767442)","(31.0, 70.0, 60.0)","(61.0, 150.0, 105.0)","(18.0, 44.0, 41.400000000000006)","(6.5, 13.0, 10.52)","(6.5, 9.2, 8.3)","(41.0, 85.0, 73.75)","(3.5, 4.2, 4.185130111524163)"
06-01-2023 13:36:17.835327,"(1.9, 2.9, 2.84)","(31.0, 70.0, 60.0)","(61.0, 150.0, 105.0)","(18.0, 44.0, 41.400000000000006)","(6.5, 13.0, 9.0)","(6.5, 9.2, 8.3)","(41.0, 85.0, 73.75)","(3.5, 4.2, 3.925)"
06-01-2023 13:36:18.997978,"(1.9, 2.86, 2.8366666666666664)","(31.0, 70.0, 60.0)","(61.0, 150.0, 105.0)","(18.0, 44.0, 41.92307692307693)","(6.5, 13.0, 8.966666666666667)","(6.5, 9.2, 7.4)","(41.0, 85.0, 73.75)","(3.5, 4.1, 3.925)"
06-01-2023 13:36:20.108979,"(1.9, 2.9, 2.625)","(31.0, 70.0, 60.0)","(61.0, 150.0, 105.0)","(18.0, 44.0, 34.64705882352941)","(6.5, 12.5, 9.120000000000001)","(6.5, 9.4, 7.466666666666666)","(41.0, 85.0, 66.66666666666667)","(3.5, 4.1, 3.8666666666666667)"
06-01-2023 13:36:21.216796,"(1.9, 2.84, 2.7199999999999998)","(31.0, 65.0, 56.25)","(61.0, 140.0, 86.66666666666667)","(18.0, 42.0, 36.714285714285715)","(6.5, 12.0, 8.55)","(6.5, 9.2, 7.8)","(41.0, 80.0, 63.33333333333333)","(3.5, 4.1, 4.068421052631579)"
06-01-2023 13:36:22.255804,"(1.9, 2.82, 2.7725)","(31.0, 60.0, 55.714285714285715)","(61.0, 130.0, 127.41379310344828)","(18.0, 40.0, 35.400000000000006)","(6.5, 12.0, 8.55)","(6.5, 9.2, 8.08)","(41.0, 75.0, 66.25)","(3.5, 4.1, 4.072)"
06-01-2023 13:36:23.338151,"(1.9, 2.82, 2.7725)","(31.0, 60.0, 55.714285714285715)","(61.0, 130.0, 127.41379310344828)","(18.0, 40.0, 26.5)","(6.5, 12.0, 8.55)","(6.5, 9.2, 7.8)","(41.0, 75.0, 66.25)","(3.5, 4.2, 4.123809523809524)"
06-01-2023 13:36:24.448068,"(1.9, 2.82, 2.7725)","(31.0, 60.0, 55.714285714285715)","(61.0, 130.0, 127.41379310344828)","(18.0, 40.0, 26.5)","(6.5, 12.0, 8.55)","(6.5, 9.0, 7.8)","(41.0, 75.0, 66.25)","(3.5, 4.2, 4.123809523809524)"
06-01-2023 13:36:25.572490,"(1.9, 2.84, 2.7874999999999996)","(31.0, 60.0, 55.714285714285715)","(61.0, 130.0, 125.0)","(18.0, 40.0, 26.5)","(6.5, 12.0, 8.32)","(6.5, 9.0, 7.8)","(41.0, 75.0, 57.14285714285714)","(3.5, 4.2, 4.123809523809524)"
06-01-2023 13:36:26.702341,"(1.9, 2.82, 2.77)","(31.0, 60.0, 55.714285714285715)","(61.0, 130.0, 122.74193548387098)","(18.0, 40.0, 26.5)","(6.5, 12.0, 8.32)","(6.5, 9.0, 7.3999999999999995)","(41.0, 60.0, 70.0)","(3.5, 4.2, 4.123809523809524)"
06-01-2023 13:36:27.803970,"(1.9, 2.82, 2.7399999999999998)","(31.0, 60.0, 50.66666666666667)","(61.0, 130.0, 122.74193548387098)","(18.0, 40.0, 26.5)","(6.5, 12.0, 9.1)","(6.5, 9.0, 7.7)","(41.0, 75.0, 65.71428571428572)","(3.5, 4.2, 4.123809523809524)"
06-01-2023 13:36:29.000164,"(1.9, 2.4, 2.363076923076923)","(31.0, 60.0, 51.33333333333333)","(61.0, 120.0, 115.66666666666666)","(18.0, 40.0, 26.5)","(6.5, 11.0, 9.8)","(6.5, 8.8, 7.7)","(41.0, 70.0, 56.666666666666664)","(3.5, 4.2, 4.123809523809524)"
06-01-2023 13:36:30.105772,"(1.9, 2.6, 2.5753846153846154)","(31.0, 60.0, 51.33333333333333)","(61.0, 120.0, 115.66666666666666)","(18.0, 40.0, 26.5)","(6.5, 11.0, 8.32)","(6.5, 8.8, 7.333333333333333)","(41.0, 65.0, 57.14285714285714)","(3.5, 4.2, 4.123809523809524)"
06-01-2023 13:36:31.176532,"(1.9, 2.58, 2.44)","(31.0, 60.0, 51.33333333333333)","(61.0, 110.0, 107.70833333333333)","(18.0, 40.0, 31.166666666666664)","(6.5, 12.0, 9.040000000000001)","(6.5, 8.8, 7.333333333333333)","(41.0, 60.0, 57.14285714285714)","(3.5, 4.2, 4.054545454545455)"
06-01-2023 13:36:32.266335,"(1.9, 2.56, 2.52)","(31.0, 60.0, 51.33333333333333)","(61.0, 110.0, 107.6086956521739)","(18.0, 38.0, 31.166666666666664)","(6.5, 11.5, 9.040000000000001)","(6.5, 8.8, 7.333333333333333)","(41.0, 60.0, 58.75)","(3.5, 4.2, 3.763809523809524)"
06-01-2023 13:36:33.334123,"(1.9, 2.56, 2.48)","(31.0, 60.0, 51.33333333333333)","(51.0, 110.0, 107.6086956521739)","(18.0, 38.0, 26.5)","(6.5, 11.5, 8.333333333333332)","(6.5, 8.8, 7.8)","(41.0, 65.0, 65.71428571428572)","(3.5, 3.8, 3.7654255319148935)"
06-01-2023 13:36:34.465144,"(1.9, 2.54, 2.532542372881356)","(31.0, 65.0, 43.25)","(51.0, 120.0, 92.5)","(18.0, 40.0, 23.5)","(6.5, 12.0, 8.333333333333332)","(6.5, 9.0, 7.8)","(41.0, 70.0, 61.42857142857143)","(3.5, 3.8, 3.7650537634408603)"
06-01-2023 13:36:35.592427,"(1.9, 2.54, 2.4066666666666667)","(31.0, 65.0, 43.25)","(51.0, 120.0, 92.5)","(18.0, 40.0, 23.5)","(6.5, 12.0, 8.333333333333332)","(6.5, 9.0, 7.8)","(41.0, 65.0, 61.42857142857143)","(3.5, 3.8, 3.7603658536585365)"
06-01-2023 13:36:36.758549,"(1.9, 2.52, 2.44)","(31.0, 60.0, 44.0)","(51.0, 100.0, 88.33333333333333)","(18.0, 38.0, 27.25)","(6.5, 12.0, 8.725)","(6.5, 9.0, 8.45)","(41.0, 65.0, 61.42857142857143)","(3.5, 3.8, 3.7603658536585365)"
06-01-2023 13:36:37.893617,"(1.9, 2.5, 2.4685714285714284)","(31.0, 60.0, 44.0)","(51.0, 100.0, 88.33333333333333)","(18.0, 36.0, 27.25)","(6.5, 11.5, 8.725)","(6.5, 9.0, 8.45)","(41.0, 65.0, 61.42857142857143)","(3.5, 3.8, 3.7603658536585365)"
06-01-2023 13:36:39.024786,"(1.85, 2.5, 2.492142857142857)","(31.0, 60.0, 44.0)","(51.0, 100.0, 88.33333333333333)","(18.0, 36.0, 24.666666666666668)","(6.5, 11.5, 8.875)","(6.5, 9.0, 8.333333333333334)","(41.0, 65.0, 61.42857142857143)","(3.5, 3.8, 3.7603658536585365)"
06-01-2023 13:36:40.162950,"(1.85, 2.5, 2.492142857142857)","(31.0, 60.0, 44.0)","(51.0, 100.0, 88.33333333333333)","(18.0, 36.0, 26.25)","(6.5, 11.5, 10.2)","(6.5, 9.0, 8.333333333333334)","(41.0, 65.0, 56.666666666666664)","(3.5, 3.8, 3.776156583629893)"
06-01-2023 13:36:41.234557,"(1.85, 2.42, 2.36)","(31.0, 55.0, 45.5)","(51.0, 100.0, 79.0)","(18.0, 34.0, 26.25)","(6.5, 11.5, 8.875)","(6.5, 9.0, 7.222222222222222)","(41.0, 65.0, 57.14285714285714)","(3.5, 3.8, 3.7703539823008847)"
06-01-2023 13:36:42.385981,"(1.85, 2.42, 2.36)","(31.0, 60.0, 44.0)","(51.0, 110.0, 75.0)","(18.0, 36.0, 24.333333333333332)","(6.5, 11.5, 9.024999999999999)","(6.5, 9.0, 8.4)","(41.0, 60.0, 62.5)","(3.5, 3.8, 3.792441860465116)"
06-01-2023 13:36:43.508798,"(1.85, 2.42, 2.36)","(31.0, 60.0, 49.6)","(51.0, 100.0, 88.33333333333333)","(18.0, 36.0, 24.333333333333332)","(6.5, 11.5, 10.23076923076923)","(6.5, 8.8, 7.925000000000001)","(41.0, 70.0, 62.5)","(3.5, 3.8, 3.814814814814815)"
06-01-2023 13:36:44.576571,"(1.85, 2.5, 2.3514285714285714)","(31.0, 60.0, 46.13333333333333)","(51.0, 95.0, 80.0)","(18.0, 36.0, 24.333333333333332)","(6.5, 11.5, 10.628571428571428)","(6.5, 8.8, 8.68)","(41.0, 65.0, 60.0)","(3.5, 4.0, 3.814814814814815)"
06-01-2023 13:36:45.661939,"(1.85, 2.4, 2.3842105263157896)","(31.0, 55.0, 44.5)","(51.0, 90.0, 75.0)","(18.0, 36.0, 24.333333333333332)","(6.5, 11.0, 9.8)","(6.5, 8.8, 8.066666666666666)","(41.0, 65.0, 58.46153846153847)","(3.5, 4.0, 3.782608695652174)"
06-01-2023 13:36:46.748774,"(1.85, 2.5, 2.3722222222222222)","(31.0, 50.0, 46.44444444444444)","(51.0, 85.0, 70.71428571428571)","(18.0, 36.0, 31.5)","(6.5, 11.0, 10.763636363636364)","(6.5, 8.6, 8.066666666666666)","(41.0, 60.0, 65.71428571428572)","(3.5, 4.0, 3.782608695652174)"
06-01-2023 13:36:47.768071,"(1.85, 2.48, 2.476734693877551)","(31.0, 50.0, 46.44444444444444)","(51.0, 85.0, 70.71428571428571)","(18.0, 36.0, 31.5)","(6.5, 11.0, 10.763636363636364)","(6.5, 8.6, 8.066666666666666)","(41.0, 70.0, 65.71428571428572)","(3.5, 4.0, 3.782608695652174)"
06-01-2023 13:36:48.855175,"(1.9, 2.48, 2.41)","(31.0, 50.0, 44.666666666666664)","(41.0, 85.0, 70.71428571428571)","(18.0, 34.0, 30.333333333333336)","(6.5, 11.5, 10.2)","(6.5, 8.6, 8.066666666666666)","(41.0, 65.0, 61.5)","(3.5, 4.0, 3.8203125)"
06-01-2023 13:36:49.924325,"(1.9, 2.5, 2.323076923076923)","(31.0, 55.0, 46.0)","(41.0, 85.0, 70.0)","(18.0, 36.0, 30.333333333333336)","(6.5, 11.0, 10.35)","(6.5, 8.6, 8.428571428571429)","(41.0, 65.0, 61.5)","(3.5, 4.0, 3.8203125)"
06-01-2023 13:36:51.020453,"(1.9, 2.5, 2.3274999999999997)","(31.0, 55.0, 42.4)","(41.0, 85.0, 70.71428571428571)","(18.0, 36.0, 32.6)","(6.5, 11.0, 10.763636363636364)","(6.5, 8.6, 7.885714285714285)","(41.0, 65.0, 57.125)","(3.5, 4.0, 3.8275862068965516)"
06-01-2023 13:36:52.050650,"(1.9, 2.54, 2.48)","(31.0, 55.0, 41.63636363636364)","(41.0, 85.0, 70.71428571428571)","(18.0, 36.0, 31.428571428571427)","(6.5, 11.0, 10.466666666666667)","(6.5, 8.6, 7.85)","(41.0, 65.0, 61.5)","(3.5, 4.0, 3.7604166666666665)"
06-01-2023 13:36:53.106911,"(1.9, 2.76, 2.7226666666666666)","(31.0, 55.0, 41.63636363636364)","(41.0, 85.0, 68.33333333333333)","(18.0, 36.0, 31.583333333333332)","(6.5, 11.5, 6.438787878787879)","(6.5, 8.6, 7.23855421686747)","(41.0, 65.0, 38.18181818181818)","(3.5, 4.0, 3.9640625)"
06-01-2023 13:36:54.286079,"(1.9, 2.78, 2.663333333333333)","(31.0, 50.0, 39.333333333333336)","(41.0, 80.0, 76.73913043478261)","(18.0, 34.0, 22.333333333333332)","(6.5, 8.0, 7.418181818181818)","(6.5, 7.6, 7.293877551020408)","(41.0, 44.0, 38.16216216216216)","(3.5, 4.0, 3.8716216216216215)"
06-01-2023 13:36:55.433632,"(1.9, 2.76, 2.6866666666666665)","(31.0, 48.0, 40.22222222222222)","(41.0, 80.0, 73.92857142857143)","(18.0, 34.0, 21.555555555555557)","(6.5, 7.8, 7.199999999999999)","(6.5, 7.6, 7.291428571428571)","(41.0, 44.0, 38.166666666666664)","(3.5, 4.0, 3.9010416666666665)"
06-01-2023 13:36:56.634296,"(1.9, 2.76, 2.6914285714285713)","(31.0, 48.0, 36.57142857142857)","(41.0, 75.0, 72.58064516129032)","(18.0, 34.0, 30.0)","(6.5, 7.6, 7.2)","(6.5, 7.6, 7.388571428571429)","(41.0, 44.0, 38.166666666666664)","(3.5, 4.0, 3.827272727272727)"
06-01-2023 13:36:57.859898,"(1.95, 2.78, 2.7466666666666666)","(31.0, 48.0, 36.0)","(41.0, 75.0, 68.23529411764706)","(18.0, 32.0, 28.5)","(6.5, 7.4, 7.514285714285714)","(6.5, 7.4, 7.227586206896552)","(41.0, 44.0, 36.23529411764706)","(3.5, 4.0, 3.923076923076923)"
06-01-2023 13:36:59.018080,"(1.95, 2.8, 2.7475)","(31.0, 48.0, 36.0)","(41.0, 70.0, 68.23529411764706)","(18.0, 30.0, 28.5)","(6.5, 7.8, 7.514285714285714)","(6.5, 7.6, 7.227586206896552)","(41.0, 44.0, 36.23529411764706)","(3.5, 4.0, 3.923076923076923)"
06-01-2023 13:37:00.117784,"(1.95, 2.8, 2.597777777777778)","(31.0, 48.0, 37.333333333333336)","(41.0, 70.0, 61.42857142857143)","(18.0, 30.0, 28.909090909090907)","(6.5, 7.8, 7.0)","(6.5, 7.6, 7.4346938775510205)","(41.0, 42.0, 38.0)","(3.5, 4.0, 3.90625)"
06-01-2023 13:37:01.243423,"(1.95, 2.8, 2.6167441860465117)","(31.0, 48.0, 38.666666666666664)","(41.0, 70.0, 61.666666666666664)","(16.0, 30.0, 24.75)","(6.5, 7.8, 7.279999999999999)","(6.5, 7.6, 7.4346938775510205)","(31.0, 42.0, 37.714285714285715)","(3.5, 4.0, 3.875)"
06-01-2023 13:37:02.295127,"(1.95, 2.74, 2.643076923076923)","(31.0, 46.0, 39.333333333333336)","(41.0, 60.0, 56.0)","(16.0, 30.0, 28.909090909090907)","(6.5, 7.8, 7.228571428571429)","(6.5, 7.6, 7.4375)","(31.0, 42.0, 37.714285714285715)","(3.5, 4.1, 4.054347826086956)"
06-01-2023 13:37:03.304543,"(2.0, 2.76, 2.708235294117647)","(31.0, 46.0, 37.666666666666664)","(41.0, 60.0, 53.333333333333336)","(17.0, 30.0, 26.57142857142857)","(6.5, 8.0, 7.609696969696969)","(6.5, 7.6, 7.397402597402597)","(31.0, 42.0, 36.516129032258064)","(3.5, 4.1, 4.078571428571428)"
06-01-2023 13:37:04.348368,"(2.0, 2.76, 2.7124324324324323)","(31.0, 46.0, 40.0)","(41.0, 55.0, 50.6)","(17.0, 30.0, 25.11111111111111)","(6.5, 8.0, 7.609696969696969)","(6.5, 7.6, 7.394736842105263)","(31.0, 44.0, 36.516129032258064)","(3.5, 4.1, 4.054838709677419)"
06-01-2023 13:37:05.428320,"(2.0, 2.74, 2.7011111111111115)","(31.0, 55.0, 48.0)","(41.0, 55.0, 50.6)","(17.0, 30.0, 24.5)","(6.5, 8.0, 7.607317073170732)","(6.5, 7.6, 7.394736842105263)","(31.0, 44.0, 39.0)","(3.5, 4.1, 3.944444444444444)"
06-01-2023 13:37:06.659923,"(2.0, 2.78, 2.6942857142857144)","(31.0, 55.0, 44.5)","(41.0, 55.0, 46.0)","(17.0, 30.0, 24.5)","(6.5, 8.0, 6.674117647058823)","(6.5, 7.6, 7.508474576271186)","(31.0, 42.0, 38.8)","(3.5, 4.1, 4.029999999999999)"
06-01-2023 13:37:07.800849,"(2.0, 2.78, 2.75)","(31.0, 50.0, 43.0)","(41.0, 50.0, 46.0)","(17.0, 30.0, 23.5)","(6.5, 8.0, 7.433333333333333)","(6.5, 7.6, 7.418181818181818)","(31.0, 42.0, 38.0)","(3.5, 4.1, 3.8692307692307693)"
06-01-2023 13:37:08.979888,"(2.0, 2.78, 2.7363636363636363)","(31.0, 50.0, 40.666666666666664)","(41.0, 50.0, 46.0)","(17.0, 28.0, 22.0)","(6.5, 7.6, 7.12)","(6.5, 8.4, 7.699999999999999)","(31.0, 40.0, 38.0)","(3.5, 4.1, 3.775)"
06-01-2023 13:37:10.107973,"(2.0, 2.76, 2.752)","(31.0, 65.0, 50.5)","(41.0, 50.0, 45.333333333333336)","(17.0, 28.0, 22.0)","(6.5, 7.6, 6.76)","(6.5, 8.2, 7.733333333333333)","(31.0, 40.0, 38.0)","(3.5, 3.8, 3.7666666666666666)"
06-01-2023 13:37:11.217226,"(2.0, 2.8, 2.6892307692307695)","(31.0, 60.0, 48.0)","(41.0, 48.0, 45.333333333333336)","(17.0, 28.0, 22.0)","(6.5, 7.4, 6.76)","(6.5, 7.8, 7.714285714285714)","(31.0, 40.0, 38.666666666666664)","(3.5, 3.8, 3.912962962962963)"
06-01-2023 13:37:12.323586,"(2.0, 2.8, 2.69)","(31.0, 55.0, 48.666666666666664)","(41.0, 48.0, 46.0)","(17.0, 28.0, 23.5)","(6.5, 7.4, 7.199999999999999)","(6.5, 7.8, 7.745454545454545)","(31.0, 40.0, 38.0)","(3.5, 3.95, 3.92)"
06-01-2023 13:37:13.413887,"(2.0, 2.8, 2.6933333333333334)","(31.0, 55.0, 48.666666666666664)","(41.0, 50.0, 48.0)","(16.0, 28.0, 23.5)","(6.5, 7.6, 7.199999999999999)","(6.5, 7.8, 8.12)","(31.0, 42.0, 39.333333333333336)","(3.4, 3.95, 3.92)"
06-01-2023 13:37:14.499480,"(2.0, 2.8, 2.704)","(31.0, 55.0, 48.666666666666664)","(41.0, 48.0, 46.0)","(16.0, 28.0, 23.5)","(6.5, 7.6, 7.199999999999999)","(6.5, 8.2, 8.12)","(31.0, 42.0, 39.333333333333336)","(3.4, 3.95, 3.9741379310344827)"
06-01-2023 13:37:15.558304,"(2.0, 2.8, 2.750344827586207)","(31.0, 55.0, 45.5)","(41.0, 48.0, 46.0)","(16.0, 28.0, 21.666666666666668)","(6.5, 7.6, 7.1)","(6.5, 8.2, 8.12)","(31.0, 42.0, 38.666666666666664)","(3.4, 4.0, 3.9741379310344827)"
06-01-2023 13:37:16.657391,"(2.0, 2.8, 2.750344827586207)","(31.0, 55.0, 42.25)","(41.0, 48.0, 46.0)","(16.0, 27.0, 18.38888888888889)","(6.5, 7.4, 7.1)","(6.5, 8.2, 8.12)","(31.0, 40.0, 38.666666666666664)","(3.3, 4.0, 3.983333333333333)"
06-01-2023 13:37:17.749732,"(2.0, 2.84, 2.8396039603960395)","(31.0, 55.0, 42.25)","(41.0, 48.0, 46.0)","(16.0, 18.5, 24.0)","(6.5, 7.4, 7.1)","(6.5, 8.2, 8.12)","(31.0, 40.0, 38.666666666666664)","(3.3, 4.1, 4.072368421052631)"
06-01-2023 13:37:18.875217,"(2.0, 2.96, 2.785)","(31.0, 55.0, 40.75)","(41.0, 48.0, 46.0)","(16.0, 26.0, 24.0)","(6.5, 7.4, 7.1)","(6.5, 8.2, 8.11111111111111)","(31.0, 40.0, 36.57142857142857)","(3.3, 4.1, 4.044736842105263)"
06-01-2023 13:37:20.004819,"(2.0, 2.76, 2.75)","(31.0, 55.0, 40.75)","(31.0, 48.0, 46.0)","(16.0, 26.0, 24.0)","(6.5, 7.6, 7.228571428571429)","(6.5, 8.2, 8.984)","(31.0, 40.0, 37.6)","(3.3, 4.1, 4.002777777777777)"
06-01-2023 13:37:21.152204,"(2.0, 2.92, 2.8366666666666664)","(31.0, 55.0, 42.333333333333336)","(31.0, 48.0, 46.666666666666664)","(16.0, 26.0, 20.666666666666668)","(6.5, 7.8, 7.2444444444444445)","(6.5, 11.0, 7.68)","(31.0, 40.0, 38.666666666666664)","(3.3, 4.1, 3.9999999999999996)"
06-01-2023 13:37:22.348854,"(2.0, 2.92, 2.745)","(31.0, 55.0, 48.666666666666664)","(31.0, 48.0, 46.666666666666664)","(16.0, 26.0, 22.2)","(6.5, 7.8, 7.371428571428571)","(6.5, 7.8, 7.633333333333333)","(31.0, 40.0, 40.0)","(3.3, 4.1, 3.8166666666666664)"
06-01-2023 13:37:23.527297,"(2.0, 2.9, 2.835483870967742)","(31.0, 55.0, 48.0)","(31.0, 80.0, 57.333333333333336)","(16.0, 25.0, 27.0)","(6.5, 7.8, 7.08)","(6.5, 7.8, 10.241666666666667)","(31.0, 42.0, 40.0)","(3.3, 3.9, 3.6798245614035086)"
06-01-2023 13:37:24.680860,"(2.0, 2.88, 2.8325)","(31.0, 55.0, 41.0)","(31.0, 80.0, 55.666666666666664)","(16.0, 30.0, 25.25)","(6.5, 7.8, 7.371428571428571)","(6.5, 10.5, 8.12)","(31.0, 42.0, 40.0)","(3.3, 3.75, 3.694444444444444)"
06-01-2023 13:37:25.835858,"(2.0, 2.8, 2.5674008810572686)","(31.0, 50.0, 42.0)","(31.0, 75.0, 63.0)","(16.0, 32.0, 25.25)","(6.5, 7.8, 7.371428571428571)","(6.5, 8.2, 8.12)","(31.0, 42.0, 40.666666666666664)","(3.3, 3.75, 3.8666666666666667)"
06-01-2023 13:37:26.890925,"(2.0, 2.8, 2.5294117647058822)","(31.0, 38.0, 34.666666666666664)","(31.0, 80.0, 63.0)","(16.0, 32.0, 25.25)","(6.5, 7.8, 7.533333333333333)","(6.5, 8.2, 8.2)","(31.0, 42.0, 38.54545454545455)","(3.3, 3.95, 3.9666666666666663)"
06-01-2023 13:37:27.921835,"(2.0, 2.78, 2.7279999999999998)","(31.0, 38.0, 33.714285714285715)","(31.0, 75.0, 55.666666666666664)","(16.0, 32.0, 28.625)","(6.5, 7.8, 7.2)","(6.5, 8.4, 8.0)","(31.0, 44.0, 38.0)","(3.3, 4.1, 3.946341463414634)"
06-01-2023 13:37:29.034670,"(2.0, 2.76, 2.63)","(31.0, 38.0, 34.0)","(31.0, 65.0, 46.25)","(16.0, 32.0, 30.0)","(6.5, 7.8, 7.457142857142857)","(6.5, 8.4, 8.514285714285714)","(31.0, 42.0, 38.5)","(3.3, 4.1, 3.914814814814815)"
06-01-2023 13:37:30.097932,"(2.0, 2.46, 2.4402758620689653)","(31.0, 38.0, 34.8)","(31.0, 65.0, 53.333333333333336)","(16.0, 38.0, 34.1)","(6.5, 7.8, 7.199999999999999)","(6.5, 9.2, 8.333333333333334)","(31.0, 40.0, 38.61538461538461)","(3.3, 4.1, 3.914285714285714)"
06-01-2023 13:37:31.233189,"(2.0, 2.52, 2.4635294117647057)","(31.0, 42.0, 38.36363636363637)","(31.0, 60.0, 53.333333333333336)","(16.0, 38.0, 28.25)","(6.5, 7.6, 7.25)","(6.5, 9.0, 8.5)","(31.0, 40.0, 33.333333333333336)","(3.3, 4.0, 3.7197368421052635)"
06-01-2023 13:37:32.314900,"(2.15, 2.76, 2.6799999999999997)","(26.0, 42.0, 38.36363636363637)","(31.0, 60.0, 53.333333333333336)","(16.0, 38.0, 30.2)","(6.0, 7.6, 7.325)","(6.5, 8.8, 8.559999999999999)","(31.0, 40.0, 33.333333333333336)","(3.3, 3.85, 3.708823529411765)"
06-01-2023 13:37:33.426095,"(2.15, 2.74, 2.532753623188406)","(26.0, 42.0, 38.36363636363637)","(31.0, 60.0, 53.333333333333336)","(16.0, 38.0, 30.2)","(6.0, 7.8, 6.714285714285714)","(6.5, 9.2, 9.25)","(31.0, 40.0, 33.333333333333336)","(3.3, 3.85, 3.7145161290322584)"
06-01-2023 13:37:34.487900,"(2.15, 2.78, 2.606909090909091)","(26.0, 42.0, 38.61538461538461)","(31.0, 60.0, 53.333333333333336)","(16.0, 38.0, 30.2)","(6.0, 7.8, 7.45)","(6.5, 9.8, 7.619999999999999)","(31.0, 40.0, 32.4)","(3.3, 3.85, 3.7666666666666666)"
06-01-2023 13:37:35.568247,"(2.15, 2.7, 2.55375)","(26.0, 42.0, 38.666666666666664)","(31.0, 65.0, 50.0)","(16.0, 38.0, 28.75)","(6.0, 7.8, 6.514285714285714)","(6.5, 7.8, 8.5)","(31.0, 42.0, 34.0)","(3.3, 3.9, 3.7375)"
06-01-2023 13:37:36.658824,"(2.15, 2.7, 2.4483870967741934)","(26.0, 42.0, 32.90909090909091)","(31.0, 65.0, 46.25)","(16.0, 38.0, 23.375)","(6.0, 7.8, 6.8)","(6.5, 9.4, 9.24)","(31.0, 42.0, 34.0)","(3.3, 4.0, 3.79)"
06-01-2023 13:37:37.803198,"(2.15, 2.5, 2.440674157303371)","(26.0, 42.0, 35.84615384615385)","(31.0, 60.0, 46.666666666666664)","(16.0, 38.0, 31.5)","(6.0, 7.8, 6.942857142857142)","(6.5, 9.6, 9.066666666666666)","(31.0, 40.0, 32.0)","(3.3, 4.0, 3.842857142857143)"
06-01-2023 13:37:38.930951,"(2.15, 2.5, 2.3725)","(26.0, 42.0, 35.333333333333336)","(31.0, 60.0, 46.666666666666664)","(16.0, 38.0, 24.666666666666668)","(6.0, 7.8, 7.35)","(6.5, 9.6, 9.5)","(31.0, 40.0, 32.666666666666664)","(3.3, 3.95, 3.94)"
06-01-2023 13:37:40.072568,"(2.15, 2.5, 2.445)","(26.0, 42.0, 36.75)","(31.0, 60.0, 74.0)","(16.0, 38.0, 29.333333333333336)","(6.0, 7.8, 8.75)","(6.5, 10.0, 10.1)","(31.0, 40.0, 58.0)","(3.3, 4.0, 4.646153846153846)"
06-01-2023 13:37:41.212188,"(2.15, 6.0, 5.557777777777778)","(26.0, 70.0, 49.5)","(31.0, 95.0, 74.0)","(16.0, 55.0, 29.333333333333336)","(6.0, 12.0, 8.76)","(6.5, 17.0, 10.1)","(31.0, 95.0, 58.0)","(3.3, 5.0, 4.646153846153846)"
06-01-2023 13:37:42.289508,"(2.15, 6.0, 5.557777777777778)","(26.0, 70.0, 49.5)","(31.0, 95.0, 74.0)","(16.0, 55.0, 27.25)","(6.0, 12.0, 7.272727272727273)","(6.5, 17.0, 8.785714285714285)","(31.0, 95.0, 58.0)","(3.3, 5.0, 4.933333333333334)"
06-01-2023 13:37:43.338301,"(2.15, 4.5, 3.8236363636363637)","(26.0, 70.0, 37.2)","(31.0, 60.0, 50.66666666666667)","(16.0, 38.0, 22.333333333333332)","(6.0, 12.0, 10.8)","(6.5, 17.0, 8.785714285714285)","(31.0, 95.0, 58.0)","(3.3, 5.0, 4.933333333333334)"
06-01-2023 13:37:44.499590,"(2.15, 3.55, 3.04)","(26.0, 65.0, 41.0)","(31.0, 60.0, 50.66666666666667)","(16.0, 34.0, 22.333333333333332)","(6.0, 11.0, 10.8)","(7.0, 17.0, 12.833333333333332)","(31.0, 95.0, 58.0)","(3.3, 5.0, 4.933333333333334)"
