,Arch Of Titus,Cmon Mate,Clendenning,Decider,Pharoah Magic,Sir Tom,Oakfield Macka,Pudacious,Bubbas Bay,Majeedis,Emphatic Bel,Misty Dreams
15-12-2022 14:34:09.993581,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.58823529411765)","(20.0, 36.0, 33.333333333333336)","(18.0, 26.0, 25.636363636363637)","(5.0, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 25.77777777777778)","(3.2, 3.35, 3.3425465838509316)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 23.88888888888889)"
15-12-2022 14:34:11.599199,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.58823529411765)","(20.0, 36.0, 32.0)","(18.0, 26.0, 27.2)","(5.0, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 25.77777777777778)","(3.2, 3.35, 3.3425465838509316)","(7.5, 9.8, 9.775510204081634)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 23.88888888888889)"
15-12-2022 14:34:13.085696,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.58823529411765)","(20.0, 34.0, 32.0)","(18.0, 30.0, 27.2)","(5.0, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 25.77777777777778)","(3.2, 3.35, 3.3447712418300655)","(7.5, 9.8, 9.775510204081634)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 23.88888888888889)"
15-12-2022 14:34:14.594736,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.58823529411765)","(20.0, 34.0, 30.666666666666668)","(18.0, 30.0, 27.2)","(5.0, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 25.77777777777778)","(3.2, 3.35, 3.3447712418300655)","(7.5, 9.8, 9.775510204081634)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 23.88888888888889)"
15-12-2022 14:34:16.097738,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.58823529411765)","(21.0, 32.0, 30.666666666666668)","(18.0, 30.0, 27.2)","(5.5, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 25.77777777777778)","(3.2, 3.35, 3.3455555555555554)","(7.5, 9.8, 9.775510204081634)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 23.88888888888889)"
15-12-2022 14:34:17.642966,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.58823529411765)","(21.0, 32.0, 30.666666666666668)","(18.0, 30.0, 27.2)","(5.5, 6.4, 6.342857142857143)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 25.77777777777778)","(3.2, 3.35, 3.3455555555555554)","(7.5, 9.8, 9.775510204081634)","(17.0, 21.0, 19.8375)","(17.0, 24.0, 24.625)"
15-12-2022 14:34:19.200406,"(9.0, 13.0, 12.894736842105264)","(21.0, 60.0, 58.8)","(21.0, 36.0, 33.333333333333336)","(18.0, 29.0, 28.25)","(5.5, 6.4, 6.085)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 26.0, 26.714285714285715)","(3.2, 3.5, 3.4746621621621623)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:20.733726,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 58.8)","(21.0, 36.0, 30.5)","(18.0, 29.0, 28.25)","(5.5, 6.4, 6.085)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 525.0)","(16.0, 27.0, 26.833333333333332)","(3.2, 3.5, 3.4746621621621623)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:22.191593,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 34.0, 30.333333333333332)","(18.0, 29.0, 28.25)","(5.5, 6.4, 6.085)","(7.0, 8.6, 8.564705882352941)","(101.0, 530.0, 515.625)","(16.0, 27.0, 27.11111111111111)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:23.709559,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 32.0, 30.333333333333332)","(18.0, 29.0, 29.0)","(5.5, 6.4, 6.085)","(7.0, 8.6, 8.59090909090909)","(101.0, 520.0, 515.625)","(16.0, 28.0, 27.11111111111111)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:25.226565,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 32.0, 30.333333333333332)","(18.0, 30.0, 29.0)","(5.5, 6.4, 5.9655172413793105)","(7.0, 8.6, 8.59090909090909)","(101.0, 520.0, 515.625)","(16.0, 28.0, 27.333333333333332)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:26.813635,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 32.0, 30.333333333333332)","(18.0, 30.0, 29.0)","(5.5, 6.4, 5.9655172413793105)","(7.0, 8.6, 8.59090909090909)","(101.0, 520.0, 515.625)","(16.0, 30.0, 27.391304347826086)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:28.372540,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 32.0, 31.666666666666668)","(18.0, 30.0, 29.0)","(5.5, 6.4, 5.9655172413793105)","(7.0, 8.6, 8.59090909090909)","(101.0, 520.0, 515.625)","(16.0, 30.0, 28.25)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:29.895562,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 34.0, 30.285714285714285)","(18.0, 30.0, 29.0)","(5.5, 6.4, 6.16)","(7.0, 8.6, 8.59090909090909)","(101.0, 520.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:31.375414,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 32.0, 30.285714285714285)","(18.0, 30.0, 29.0)","(5.5, 6.4, 6.16)","(7.0, 8.6, 8.59090909090909)","(101.0, 510.0, 506.25)","(16.0, 29.0, 26.666666666666668)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:32.868985,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 32.0, 30.285714285714285)","(18.0, 30.0, 29.0)","(5.5, 6.4, 5.875)","(7.0, 8.6, 8.589473684210526)","(101.0, 510.0, 506.25)","(16.0, 30.0, 28.25)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:34.409564,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 57.5)","(21.0, 32.0, 30.285714285714285)","(18.0, 30.0, 29.0)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:36.027712,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 58.888888888888886)","(21.0, 32.0, 31.555555555555557)","(18.0, 30.0, 29.0)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.5, 3.4695121951219514)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:37.583329,"(9.0, 13.0, 12.894736842105264)","(26.0, 60.0, 75.26315789473685)","(21.0, 36.0, 30.285714285714285)","(18.0, 30.0, 29.0)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 26.666666666666668)","(3.2, 3.5, 3.4693877551020407)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:39.155931,"(9.0, 13.0, 12.894736842105264)","(26.0, 80.0, 70.0)","(20.0, 32.0, 30.0)","(18.0, 30.0, 29.0)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 30.0, 28.25)","(3.2, 3.5, 3.4702380952380953)","(7.5, 9.8, 9.770731707317074)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:40.727495,"(9.0, 13.0, 12.894736842105264)","(26.0, 75.0, 68.0)","(20.0, 32.0, 30.0)","(18.0, 30.0, 29.0)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.5, 3.4702380952380953)","(7.5, 9.8, 9.695652173913043)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:42.204163,"(9.0, 13.0, 12.894736842105264)","(26.0, 70.0, 68.0)","(20.0, 32.0, 30.0)","(18.0, 30.0, 29.0)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.5, 3.4702380952380953)","(7.5, 9.8, 9.26153846153846)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:43.693727,"(9.0, 13.0, 12.894736842105264)","(26.0, 70.0, 68.0)","(20.0, 30.0, 29.2)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.5, 3.4338174273858924)","(7.5, 9.8, 9.26153846153846)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:45.270899,"(9.0, 13.0, 12.894736842105264)","(26.0, 70.0, 68.0)","(20.0, 30.0, 29.2)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.45, 3.4338174273858924)","(7.5, 9.8, 9.26153846153846)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:46.776715,"(9.0, 13.0, 12.894736842105264)","(26.0, 70.0, 68.0)","(20.0, 32.0, 30.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.818181818181818)","(7.0, 8.6, 8.55)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.45, 3.4338174273858924)","(7.5, 9.8, 9.26153846153846)","(17.0, 21.0, 19.8375)","(17.0, 25.0, 24.625)"
15-12-2022 14:34:48.245538,"(9.0, 13.0, 12.894736842105264)","(26.0, 70.0, 68.0)","(20.0, 32.0, 31.333333333333332)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.818181818181818)","(7.0, 8.6, 8.549999999999999)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.45, 3.4338174273858924)","(7.5, 9.8, 9.216666666666667)","(17.0, 21.0, 19.931506849315067)","(17.0, 25.0, 23.5)"
15-12-2022 14:34:49.698359,"(9.0, 13.0, 13.789473684210526)","(26.0, 70.0, 68.0)","(20.0, 34.0, 31.333333333333332)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.818181818181818)","(7.0, 8.6, 8.549999999999999)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.45, 3.445283018867925)","(7.5, 9.8, 9.216666666666667)","(17.0, 20.0, 19.931506849315067)","(17.0, 25.0, 23.5)"
15-12-2022 14:34:51.109060,"(9.0, 14.0, 13.826086956521738)","(26.0, 70.0, 68.0)","(20.0, 34.0, 30.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.88235294117647)","(7.0, 8.6, 8.533333333333333)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.45, 3.445433789954338)","(7.5, 9.8, 9.216666666666667)","(17.0, 20.0, 19.931506849315067)","(17.0, 25.0, 24.0)"
15-12-2022 14:34:52.615052,"(9.0, 14.0, 13.826086956521738)","(26.0, 70.0, 67.5)","(20.0, 32.0, 30.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.833333333333333)","(7.0, 8.6, 8.533333333333333)","(101.0, 510.0, 506.25)","(16.0, 29.0, 26.666666666666668)","(3.2, 3.45, 3.4828571428571427)","(7.5, 9.8, 9.216666666666667)","(17.0, 20.0, 19.90566037735849)","(17.0, 25.0, 23.89189189189189)"
15-12-2022 14:34:54.113377,"(9.0, 14.0, 13.826086956521738)","(26.0, 70.0, 67.5)","(20.0, 32.0, 29.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.833333333333333)","(7.0, 8.6, 8.533333333333333)","(101.0, 510.0, 506.25)","(16.0, 30.0, 28.25)","(3.2, 3.5, 3.4828571428571427)","(7.5, 9.8, 9.32)","(17.0, 20.0, 19.9)","(17.0, 24.0, 23.89189189189189)"
15-12-2022 14:34:55.648378,"(9.0, 14.0, 13.826086956521738)","(26.0, 70.0, 67.5)","(20.0, 32.0, 29.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.833333333333333)","(7.0, 8.6, 8.466666666666667)","(101.0, 510.0, 506.25)","(16.0, 29.0, 28.25)","(3.2, 3.5, 3.4828571428571427)","(7.5, 9.8, 9.32)","(17.0, 20.0, 19.9)","(17.0, 24.0, 23.884057971014492)"
15-12-2022 14:34:57.115076,"(9.0, 14.0, 13.826086956521738)","(26.0, 70.0, 68.0)","(20.0, 32.0, 29.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.527272727272727)","(101.0, 510.0, 562.8571428571429)","(16.0, 29.0, 28.5)","(3.2, 3.5, 3.490625)","(7.5, 9.8, 9.6)","(17.0, 20.0, 17.116071428571427)","(17.0, 24.0, 22.8)"
15-12-2022 14:34:58.640560,"(9.0, 14.0, 13.826086956521738)","(26.0, 70.0, 68.0)","(20.0, 32.0, 30.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.875)","(7.0, 8.6, 8.527272727272727)","(101.0, 620.0, 570.0)","(16.0, 29.0, 28.5)","(3.2, 3.5, 3.4909090909090907)","(7.5, 9.8, 9.723809523809525)","(17.0, 18.0, 17.084967320261438)","(17.0, 24.0, 22.8)"
15-12-2022 14:35:00.136842,"(9.0, 14.0, 13.826086956521738)","(26.0, 70.0, 68.0)","(20.0, 32.0, 30.0)","(18.0, 30.0, 29.272727272727273)","(5.5, 6.0, 5.863636363636363)","(7.0, 8.6, 9.200000000000001)","(101.0, 620.0, 590.625)","(16.0, 29.0, 28.5)","(3.2, 3.5, 3.33)","(7.5, 9.8, 9.581818181818182)","(17.0, 18.0, 17.135802469135804)","(17.0, 24.0, 23.4)"
15-12-2022 14:35:01.696224,"(10.0, 14.0, 13.826086956521738)","(26.0, 70.0, 68.0)","(20.0, 32.0, 31.0)","(18.0, 30.0, 29.272727272727273)","(5.0, 6.0, 5.894736842105263)","(7.0, 9.4, 9.200000000000001)","(101.0, 600.0, 590.625)","(16.0, 29.0, 27.57894736842105)","(3.2, 3.35, 3.33)","(7.5, 9.8, 9.361538461538462)","(17.0, 18.0, 17.135802469135804)","(17.0, 24.0, 23.90909090909091)"
15-12-2022 14:35:03.199195,"(10.0, 14.0, 13.733333333333334)","(26.0, 70.0, 68.0)","(20.0, 36.0, 31.333333333333332)","(18.0, 30.0, 29.272727272727273)","(5.0, 6.0, 5.714285714285714)","(7.0, 9.4, 9.200000000000001)","(101.0, 600.0, 577.2727272727273)","(16.0, 29.0, 27.57894736842105)","(3.2, 3.35, 3.3307065217391303)","(7.5, 9.8, 9.406896551724138)","(17.0, 18.0, 17.146341463414632)","(17.0, 25.0, 23.87878787878788)"
15-12-2022 14:35:04.681029,"(10.0, 14.0, 13.733333333333334)","(26.0, 70.0, 68.0)","(20.0, 34.0, 30.0)","(18.0, 30.0, 27.41176470588235)","(5.0, 6.0, 5.688421052631579)","(7.0, 9.4, 9.391836734693879)","(101.0, 590.0, 515.0)","(16.0, 29.0, 28.288888888888888)","(3.2, 3.35, 3.308918918918919)","(7.5, 9.8, 9.726923076923077)","(17.0, 18.0, 15.702312138728324)","(17.0, 24.0, 22.8)"
15-12-2022 14:35:06.166708,"(10.0, 13.5, 12.602941176470589)","(26.0, 70.0, 68.33333333333333)","(20.0, 32.0, 30.0)","(18.0, 29.0, 27.9)","(5.0, 5.9, 5.6861702127659575)","(7.0, 9.4, 9.280000000000001)","(101.0, 570.0, 515.0)","(16.0, 29.0, 28.36)","(3.2, 3.35, 3.2373205741626796)","(7.5, 9.8, 9.833333333333334)","(17.0, 18.0, 17.153846153846153)","(17.0, 24.0, 23.0)"
15-12-2022 14:35:07.795968,"(10.0, 13.5, 12.592105263157896)","(26.0, 70.0, 68.84615384615384)","(20.0, 32.0, 30.0)","(18.0, 28.0, 27.9)","(5.0, 5.9, 5.7)","(7.0, 9.4, 9.280000000000001)","(101.0, 570.0, 515.0)","(16.0, 29.0, 28.8)","(3.2, 3.35, 3.25)","(7.5, 10.0, 10.05)","(17.0, 17.5, 17.0)","(17.0, 25.0, 23.0)"
15-12-2022 14:35:09.387634,"(10.0, 13.5, 12.615384615384615)","(26.0, 70.0, 77.91666666666667)","(20.0, 32.0, 31.0)","(18.0, 28.0, 27.875)","(5.0, 5.9, 5.678260869565217)","(7.0, 9.4, 9.280000000000001)","(101.0, 570.0, 571.875)","(16.0, 29.0, 28.8)","(3.2, 3.3, 3.2454545454545456)","(7.5, 10.5, 10.235294117647058)","(17.0, 17.5, 16.954545454545453)","(17.0, 25.0, 23.0)"
15-12-2022 14:35:10.959852,"(10.0, 13.5, 12.615384615384615)","(26.0, 80.0, 73.33333333333334)","(20.0, 36.0, 31.333333333333332)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.678260869565217)","(7.0, 9.4, 9.280000000000001)","(101.0, 580.0, 571.875)","(16.0, 29.0, 28.833333333333332)","(3.2, 3.3, 3.2157894736842105)","(7.5, 10.5, 11.0)","(17.0, 17.5, 17.03846153846154)","(17.0, 24.0, 23.57142857142857)"
15-12-2022 14:35:12.461232,"(10.0, 13.5, 12.61111111111111)","(26.0, 75.0, 73.33333333333334)","(20.0, 34.0, 30.0)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.678260869565217)","(7.0, 9.4, 9.314285714285715)","(101.0, 580.0, 562.258064516129)","(16.0, 29.0, 28.885714285714286)","(3.2, 3.3, 3.216666666666667)","(7.5, 11.5, 10.966666666666667)","(17.0, 17.5, 17.055555555555557)","(17.0, 24.0, 23.57142857142857)"
15-12-2022 14:35:14.177171,"(10.0, 13.5, 12.527027027027026)","(26.0, 75.0, 73.33333333333334)","(20.0, 32.0, 30.0)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.678260869565217)","(7.0, 9.4, 9.314285714285715)","(101.0, 570.0, 562.258064516129)","(16.0, 29.0, 28.885714285714286)","(3.2, 3.25, 3.216666666666667)","(7.5, 11.5, 11.474358974358974)","(17.0, 17.5, 16.4)","(17.0, 24.0, 23.57142857142857)"
15-12-2022 14:35:15.754356,"(10.0, 13.5, 12.527027027027026)","(26.0, 75.0, 79.44444444444444)","(20.0, 32.0, 30.0)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.694736842105263)","(7.0, 9.4, 9.266666666666667)","(101.0, 570.0, 562.258064516129)","(16.0, 29.0, 28.885714285714286)","(3.2, 3.25, 3.1980769230769233)","(7.5, 11.5, 11.318181818181818)","(17.0, 17.0, 16.40909090909091)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:17.250865,"(10.0, 13.5, 12.527027027027026)","(26.0, 85.0, 78.75)","(20.0, 32.0, 31.0)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.694736842105263)","(7.0, 9.4, 9.32)","(101.0, 570.0, 571.6129032258065)","(16.0, 29.0, 29.166666666666668)","(3.2, 3.2, 3.2750000000000004)","(7.5, 11.5, 11.394736842105264)","(17.0, 17.5, 15.961538461538462)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:18.734426,"(10.0, 13.5, 12.527027027027026)","(26.0, 85.0, 77.64705882352942)","(20.0, 36.0, 32.666666666666664)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.694736842105263)","(7.0, 9.4, 9.345454545454546)","(101.0, 580.0, 571.6129032258065)","(16.0, 30.0, 29.166666666666668)","(3.2, 3.35, 3.284375)","(7.5, 11.5, 11.410714285714286)","(17.0, 17.5, 16.157894736842106)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:20.297607,"(10.0, 13.5, 12.527027027027026)","(26.0, 80.0, 73.75)","(20.0, 34.0, 31.285714285714285)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.758064516129033)","(7.0, 9.4, 9.345454545454546)","(101.0, 580.0, 562.258064516129)","(16.0, 30.0, 29.166666666666668)","(3.2, 3.3, 3.265357142857143)","(7.5, 12.0, 11.444444444444445)","(17.0, 17.0, 16.157894736842106)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:21.903800,"(10.0, 13.5, 12.527027027027026)","(26.0, 75.0, 73.75)","(20.0, 32.0, 31.285714285714285)","(18.0, 28.0, 27.833333333333332)","(5.0, 5.9, 5.9625)","(7.0, 9.4, 9.345454545454546)","(101.0, 570.0, 562.258064516129)","(16.0, 30.0, 29.0)","(3.2, 3.3, 3.265107913669065)","(7.5, 11.5, 11.432835820895523)","(16.0, 17.0, 16.157894736842106)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:23.252573,"(10.0, 13.5, 12.527027027027026)","(26.0, 75.0, 73.75)","(20.0, 32.0, 31.523809523809526)","(18.0, 28.0, 27.833333333333332)","(5.0, 6.4, 6.042857142857144)","(7.0, 9.4, 9.345454545454546)","(101.0, 570.0, 562.258064516129)","(16.0, 30.0, 29.363636363636363)","(3.2, 3.3, 3.261731843575419)","(7.5, 11.5, 10.984962406015038)","(16.0, 17.0, 16.157894736842106)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:24.562834,"(10.0, 13.5, 12.527027027027026)","(26.0, 75.0, 73.75)","(20.0, 32.0, 31.523809523809526)","(18.0, 28.0, 27.833333333333332)","(5.0, 6.4, 6.042857142857144)","(7.0, 9.4, 9.345454545454546)","(101.0, 570.0, 562.258064516129)","(16.0, 30.0, 29.363636363636363)","(3.2, 3.3, 3.2569444444444446)","(7.5, 11.0, 11.434306569343066)","(16.0, 17.0, 15.6875)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:25.890785,"(10.0, 13.5, 12.527027027027026)","(26.0, 80.0, 76.92307692307692)","(20.0, 34.0, 32.78260869565217)","(18.0, 28.0, 27.833333333333332)","(5.0, 6.4, 6.042857142857144)","(7.0, 9.4, 9.345454545454546)","(101.0, 570.0, 562.258064516129)","(16.0, 30.0, 29.363636363636363)","(3.2, 3.3, 3.2364197530864196)","(7.5, 11.5, 11.467391304347826)","(16.0, 16.5, 15.634615384615385)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:27.218529,"(10.0, 13.5, 12.527027027027026)","(26.0, 80.0, 76.92307692307692)","(20.0, 34.0, 32.4)","(18.0, 28.0, 27.833333333333332)","(5.0, 6.4, 5.945454545454546)","(7.0, 9.4, 9.200000000000001)","(101.0, 570.0, 562.258064516129)","(16.0, 30.0, 29.125)","(3.2, 3.25, 3.2364197530864196)","(7.5, 11.5, 11.467391304347826)","(16.0, 16.5, 15.6875)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:28.594734,"(10.0, 13.5, 12.527027027027026)","(26.0, 75.0, 73.75)","(20.0, 32.0, 31.384615384615387)","(18.0, 28.0, 30.333333333333332)","(5.0, 6.4, 5.945454545454546)","(7.0, 9.4, 9.3)","(101.0, 570.0, 582.5)","(16.0, 30.0, 29.125)","(3.2, 3.25, 3.2083333333333335)","(7.5, 11.5, 10.985401459854014)","(16.0, 16.5, 16.954545454545453)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:30.088554,"(10.0, 13.5, 12.642857142857142)","(26.0, 75.0, 73.75)","(20.0, 32.0, 31.384615384615387)","(18.0, 32.0, 29.636363636363637)","(5.0, 6.4, 5.945454545454546)","(7.0, 9.4, 9.200000000000001)","(101.0, 590.0, 640.0)","(16.0, 30.0, 29.125)","(3.2, 3.25, 3.203846153846154)","(7.5, 11.0, 10.985401459854014)","(16.0, 17.0, 16.7)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:31.552521,"(10.0, 13.5, 13.065217391304348)","(26.0, 75.0, 78.75)","(20.0, 32.0, 35.0)","(18.0, 30.0, 29.789473684210527)","(5.0, 6.4, 6.066666666666667)","(7.0, 9.4, 9.200000000000001)","(101.0, 700.0, 620.0)","(16.0, 30.0, 29.3)","(3.2, 3.25, 3.1348484848484848)","(7.5, 11.0, 10.984848484848484)","(16.0, 17.5, 16.6)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:32.968304,"(10.0, 13.5, 13.065217391304348)","(26.0, 85.0, 71.84210526315789)","(20.0, 36.0, 31.11111111111111)","(18.0, 30.0, 31.4)","(5.0, 6.4, 6.066666666666667)","(7.0, 9.4, 9.285714285714286)","(101.0, 700.0, 575.0)","(16.0, 30.0, 29.3)","(3.2, 3.15, 3.1207100591715977)","(7.5, 11.0, 11.466165413533835)","(16.0, 17.0, 16.901639344262296)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:34.383435,"(10.0, 13.5, 13.065217391304348)","(26.0, 75.0, 71.84210526315789)","(20.0, 32.0, 30.933333333333334)","(18.0, 32.0, 29.789473684210527)","(5.0, 6.4, 6.1647058823529415)","(7.0, 9.4, 9.285714285714286)","(101.0, 690.0, 680.0)","(16.0, 30.0, 28.41176470588235)","(3.2, 3.15, 3.125167785234899)","(7.5, 11.5, 11.466165413533835)","(16.0, 17.0, 16.8)","(17.0, 25.0, 23.714285714285715)"
