,Sholto,Capacitor,Pereira,Easy Eddie,Say Some Words,Mean Pop,San Marco
11-01-2023 20:48:46.466407,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:47.933497,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:49.378238,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:50.625797,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:51.830896,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:53.019135,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:54.247000,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:55.439326,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:56.483849,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:57.582420,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:58.736516,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:48:59.919139,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:49:01.070652,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 2.794)","(41.0, 390.0, 101.66666666666666)","(2.5, 4.0, 2.622608695652174)"
11-01-2023 20:49:02.234049,"(3.4, 5.7, 3.775)","(51.0, 540.0, 135.83333333333331)","(5.5, 10.5, 7.322222222222223)","(41.0, 350.0, 95.0)","(2.6, 4.2, 3.18)","(41.0, 390.0, 157.33333333333331)","(2.5, 4.0, 3.255)"
11-01-2023 20:49:03.344972,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 3.95, 3.2800000000000002)"
11-01-2023 20:49:04.423056,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:05.605457,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:06.723659,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:07.897042,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:08.898449,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:09.943931,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:10.915519,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:12.024474,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:13.151807,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:14.208861,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:15.235469,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:16.384515,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:17.459993,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:18.480061,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:19.430418,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:20.360751,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:21.335461,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:22.315048,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 157.33333333333331)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:23.309369,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 144.0)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:24.295554,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:25.261500,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:26.317099,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:27.356769,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:28.397901,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:29.502447,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:30.565720,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:31.624904,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:32.729317,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 158.66666666666669)","(2.5, 4.0, 3.2800000000000002)"
11-01-2023 20:49:33.718091,"(3.4, 5.6, 4.55)","(51.0, 530.0, 213.33333333333334)","(5.5, 10.0, 9.4125)","(41.0, 340.0, 145.33333333333331)","(2.6, 4.1, 3.18)","(41.0, 380.0, 152.0)","(2.5, 4.0, 3.33)"
11-01-2023 20:49:34.766329,"(3.4, 5.6, 4.55)","(51.0, 520.0, 132.5)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 138.66666666666669)","(2.6, 4.1, 3.18)","(41.0, 360.0, 152.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:35.674862,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 138.66666666666669)","(2.6, 4.1, 3.18)","(41.0, 360.0, 152.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:36.635974,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 138.66666666666669)","(2.6, 4.1, 3.18)","(41.0, 360.0, 152.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:37.671478,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 138.66666666666669)","(2.6, 4.1, 3.18)","(41.0, 360.0, 152.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:38.734034,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 138.66666666666669)","(2.6, 4.1, 3.18)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:39.789254,"(3.4, 5.6, 4.55)","(51.0, 510.0, 120.0)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 93.33333333333334)","(2.6, 4.1, 3.18)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:40.821913,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 93.33333333333334)","(2.6, 4.1, 3.18)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:41.938424,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 93.33333333333334)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:42.955637,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 93.33333333333334)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:43.985635,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 93.33333333333334)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:44.977970,"(3.4, 5.6, 4.55)","(51.0, 510.0, 206.66666666666666)","(5.5, 10.0, 9.4125)","(41.0, 320.0, 138.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:46.019958,"(3.4, 5.6, 5.361111111111111)","(51.0, 510.0, 110.0)","(5.5, 10.0, 9.32857142857143)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:46.996150,"(3.4, 5.6, 4.55)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.7)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:48.238399,"(3.4, 5.6, 4.55)","(51.0, 510.0, 110.0)","(5.5, 10.0, 9.76)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:49.446595,"(3.4, 5.6, 4.55)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:50.639519,"(3.4, 5.6, 4.55)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.33)"
11-01-2023 20:49:51.717906,"(3.4, 5.6, 5.425)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.9599999999999995)"
11-01-2023 20:49:52.829834,"(3.4, 5.6, 5.307142857142857)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.9599999999999995)"
11-01-2023 20:49:53.867698,"(3.4, 5.6, 4.6)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.34)"
11-01-2023 20:49:54.952472,"(3.4, 5.6, 5.307142857142857)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.34)"
11-01-2023 20:49:56.047363,"(3.4, 5.6, 4.6)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.34)"
11-01-2023 20:49:57.069411,"(3.4, 5.6, 5.433333333333334)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.34)"
11-01-2023 20:49:58.011331,"(3.4, 5.6, 5.321428571428571)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.34)"
11-01-2023 20:49:58.995629,"(3.4, 5.6, 4.65)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.9733333333333327)"
11-01-2023 20:50:00.061552,"(3.4, 5.6, 4.65)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.8857142857142852)"
11-01-2023 20:50:01.164025,"(3.4, 5.6, 4.65)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 148.66666666666669)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.36)"
11-01-2023 20:50:02.219987,"(3.4, 5.6, 4.65)","(51.0, 510.0, 110.0)","(5.5, 10.0, 7.65)","(41.0, 350.0, 142.0)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 100.0)","(2.5, 4.1, 3.36)"
11-01-2023 20:50:03.260133,"(3.4, 5.6, 4.65)","(51.0, 450.0, 385.0)","(5.5, 10.0, 7.65)","(41.0, 330.0, 142.0)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 126.0)","(2.5, 4.1, 3.36)"
11-01-2023 20:50:04.352447,"(3.4, 5.6, 5.335714285714285)","(51.0, 440.0, 331.42857142857144)","(5.5, 10.0, 7.65)","(41.0, 330.0, 189.0)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 126.0)","(2.5, 4.1, 3.36)"
11-01-2023 20:50:05.413176,"(3.4, 5.6, 5.335714285714285)","(51.0, 440.0, 331.42857142857144)","(5.5, 10.0, 7.65)","(41.0, 330.0, 189.0)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 126.0)","(2.5, 4.1, 3.853333333333333)"
11-01-2023 20:50:06.517532,"(3.4, 5.6, 4.699999999999999)","(51.0, 440.0, 331.42857142857144)","(5.5, 10.0, 7.65)","(41.0, 330.0, 189.0)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 126.0)","(2.5, 4.1, 3.224)"
11-01-2023 20:50:07.649561,"(3.4, 5.6, 4.699999999999999)","(51.0, 440.0, 331.42857142857144)","(5.5, 10.0, 7.65)","(41.0, 330.0, 132.0)","(2.6, 4.1, 2.792631578947369)","(41.0, 360.0, 126.0)","(2.5, 4.1, 2.8040000000000003)"
11-01-2023 20:50:08.820875,"(3.4, 5.6, 4.699999999999999)","(51.0, 440.0, 388.8888888888889)","(5.5, 10.0, 7.449999999999999)","(41.0, 300.0, 190.0)","(2.6, 4.1, 3.1300000000000003)","(41.0, 360.0, 222.66666666666666)","(2.5, 4.1, 2.8040000000000003)"
11-01-2023 20:50:09.956003,"(3.4, 5.6, 5.449999999999999)","(51.0, 430.0, 390.0)","(5.5, 9.6, 7.449999999999999)","(41.0, 290.0, 90.0)","(2.6, 3.95, 3.1300000000000003)","(41.0, 310.0, 222.66666666666666)","(2.5, 4.1, 2.8040000000000003)"
11-01-2023 20:50:11.108540,"(3.4, 5.6, 5.35)","(51.0, 430.0, 390.0)","(5.5, 9.8, 6.455813953488372)","(41.0, 290.0, 94.16666666666666)","(2.6, 3.95, 3.1300000000000003)","(41.0, 310.0, 222.66666666666666)","(2.5, 4.1, 2.8040000000000003)"
11-01-2023 20:50:12.279776,"(3.4, 5.2, 4.044444444444444)","(51.0, 430.0, 390.0)","(5.5, 10.5, 9.307692307692307)","(41.0, 290.0, 98.0)","(2.6, 3.95, 3.7742857142857145)","(41.0, 310.0, 222.66666666666666)","(2.5, 4.1, 3.4)"
11-01-2023 20:50:13.475225,"(3.4, 5.1, 4.875)","(51.0, 430.0, 390.0)","(5.5, 9.6, 7.75)","(41.0, 270.0, 212.66666666666669)","(2.6, 3.95, 3.7742857142857145)","(41.0, 310.0, 222.66666666666666)","(2.5, 4.1, 3.0949999999999998)"
11-01-2023 20:50:14.638790,"(3.4, 5.1, 4.92)","(51.0, 430.0, 402.6923076923077)","(5.5, 9.6, 7.75)","(41.0, 270.0, 212.66666666666669)","(2.6, 3.95, 3.7742857142857145)","(41.0, 310.0, 222.66666666666666)","(2.5, 4.1, 3.8102439024390238)"
11-01-2023 20:50:15.737968,"(3.4, 5.4, 5.16)","(51.0, 430.0, 391.1111111111111)","(5.5, 9.6, 7.75)","(41.0, 270.0, 212.66666666666669)","(2.6, 3.95, 3.1433333333333335)","(41.0, 310.0, 222.66666666666666)","(2.5, 4.1, 3.7467924528301886)"
11-01-2023 20:50:16.848472,"(3.4, 5.4, 5.16)","(51.0, 430.0, 391.1111111111111)","(5.5, 9.6, 6.640000000000001)","(41.0, 270.0, 232.27272727272725)","(2.6, 3.95, 3.59)","(41.0, 310.0, 91.66666666666666)","(2.5, 4.0, 3.893913043478261)"
11-01-2023 20:50:17.889477,"(3.4, 5.2, 4.410526315789474)","(51.0, 430.0, 257.5)","(5.5, 9.6, 6.640000000000001)","(41.0, 250.0, 152.36842105263156)","(2.6, 3.95, 3.59)","(41.0, 310.0, 96.8)","(2.5, 4.0, 3.802608695652174)"
11-01-2023 20:50:18.959060,"(3.4, 5.1, 4.92)","(51.0, 430.0, 257.5)","(5.5, 9.6, 6.640000000000001)","(41.0, 240.0, 147.5)","(2.6, 3.95, 3.6884615384615387)","(41.0, 300.0, 82.22222222222223)","(2.5, 3.9, 3.737090909090909)"
11-01-2023 20:50:20.096251,"(3.4, 5.1, 4.966666666666667)","(51.0, 440.0, 257.5)","(5.5, 9.6, 6.640000000000001)","(41.0, 230.0, 147.5)","(2.6, 3.95, 3.795454545454546)","(41.0, 300.0, 82.22222222222223)","(2.5, 3.9, 3.0999999999999996)"
11-01-2023 20:50:21.234250,"(3.4, 5.1, 4.966666666666667)","(51.0, 430.0, 257.5)","(5.5, 9.6, 6.640000000000001)","(41.0, 230.0, 120.0)","(2.6, 3.95, 3.795454545454546)","(41.0, 300.0, 82.22222222222223)","(2.5, 3.9, 3.684)"
11-01-2023 20:50:22.383581,"(3.4, 5.1, 4.966666666666667)","(51.0, 430.0, 257.5)","(5.5, 9.6, 7.65)","(41.0, 230.0, 168.33333333333331)","(2.6, 3.95, 3.795454545454546)","(41.0, 300.0, 100.0)","(2.5, 3.9, 3.684)"
11-01-2023 20:50:23.401065,"(3.4, 5.1, 4.4904761904761905)","(51.0, 430.0, 345.0)","(5.5, 9.4, 7.65)","(41.0, 220.0, 155.0)","(2.6, 3.95, 3.795454545454546)","(41.0, 280.0, 100.0)","(2.5, 3.9, 3.684)"
11-01-2023 20:50:24.354520,"(3.4, 5.0, 4.569230769230769)","(51.0, 430.0, 387.5)","(5.5, 9.0, 6.5200000000000005)","(41.0, 200.0, 155.0)","(2.6, 3.95, 3.795454545454546)","(41.0, 280.0, 80.0)","(2.5, 3.9, 3.684)"
11-01-2023 20:50:25.425372,"(3.4, 4.9, 4.800000000000001)","(51.0, 430.0, 387.5)","(5.5, 9.0, 6.416666666666667)","(41.0, 190.0, 117.5)","(2.6, 3.95, 3.8200000000000003)","(41.0, 280.0, 80.0)","(2.5, 3.9, 3.41)"
11-01-2023 20:50:26.532183,"(3.4, 5.0, 4.630769230769231)","(51.0, 430.0, 387.5)","(5.5, 9.0, 6.416666666666667)","(41.0, 170.0, 120.0)","(2.6, 3.95, 3.7642857142857142)","(41.0, 280.0, 162.5)","(2.5, 3.9, 3.41)"
11-01-2023 20:50:27.668559,"(3.4, 5.0, 4.630769230769231)","(51.0, 430.0, 346.25)","(5.5, 9.0, 6.416666666666667)","(41.0, 170.0, 141.42857142857144)","(2.6, 3.95, 3.7642857142857142)","(41.0, 270.0, 162.5)","(2.5, 3.9, 3.41)"
11-01-2023 20:50:28.824488,"(3.4, 5.0, 4.630769230769231)","(51.0, 430.0, 388.75)","(5.5, 9.0, 6.416666666666667)","(41.0, 170.0, 145.0)","(2.6, 3.95, 3.7642857142857142)","(41.0, 270.0, 162.5)","(2.5, 3.9, 3.41)"
11-01-2023 20:50:29.982824,"(3.4, 5.0, 4.630769230769231)","(51.0, 430.0, 388.75)","(5.5, 9.0, 6.416666666666667)","(41.0, 160.0, 134.28571428571428)","(2.6, 3.95, 3.7642857142857142)","(41.0, 270.0, 162.5)","(2.5, 3.9, 3.41)"
