,Aston Malle,Slick Lass,Arkansas,Zippy Audi,Flying Jelly,Ruff Shot,Neptune Town
11-01-2023 20:16:44.418790,"(1.85, 2.08, 2.0726315789473686)","(3.3, 4.0, 3.977272727272727)","(51.0, 80.0, 71.53846153846153)","(19.0, 36.0, 34.0)","(91.0, 280.0, 206.66666666666666)","(3.4, 4.6, 4.531034482758621)","(101.0, 330.0, 255.0)"
11-01-2023 20:16:45.424772,"(1.85, 2.1, 2.080430107526882)","(3.3, 4.1, 3.9894736842105263)","(51.0, 80.0, 69.6875)","(19.0, 36.0, 34.0)","(91.0, 280.0, 192.0)","(3.4, 4.6, 4.531034482758621)","(101.0, 330.0, 275.0)"
11-01-2023 20:16:46.458241,"(1.85, 2.1, 2.0820224719101126)","(3.3, 4.1, 4.046666666666667)","(51.0, 75.0, 68.125)","(19.0, 30.0, 28.31578947368421)","(91.0, 280.0, 192.0)","(3.4, 4.6, 4.541176470588235)","(101.0, 310.0, 275.0)"
11-01-2023 20:16:47.412751,"(1.85, 2.1, 2.0829032258064517)","(3.3, 4.1, 4.053571428571429)","(51.0, 75.0, 68.125)","(19.0, 30.0, 28.31578947368421)","(91.0, 280.0, 215.0)","(3.4, 4.6, 4.541176470588235)","(101.0, 310.0, 265.0)"
11-01-2023 20:16:48.438476,"(1.85, 2.1, 2.084)","(3.3, 4.1, 4.01875)","(51.0, 80.0, 69.6875)","(19.0, 30.0, 28.8)","(91.0, 260.0, 215.0)","(3.4, 4.6, 4.539393939393939)","(101.0, 340.0, 270.0)"
11-01-2023 20:16:49.523011,"(1.85, 2.1, 2.084736842105263)","(3.3, 4.1, 4.047297297297297)","(51.0, 75.0, 68.125)","(19.0, 30.0, 28.857142857142858)","(91.0, 260.0, 215.0)","(3.4, 4.6, 4.539393939393939)","(101.0, 330.0, 270.0)"
11-01-2023 20:16:50.623676,"(1.85, 2.1, 2.084736842105263)","(3.3, 4.1, 4.047297297297297)","(51.0, 75.0, 68.125)","(19.0, 30.0, 28.857142857142858)","(91.0, 260.0, 215.0)","(3.4, 4.6, 4.5375)","(101.0, 330.0, 265.0)"
11-01-2023 20:16:51.720928,"(1.85, 2.1, 2.084736842105263)","(3.3, 4.1, 4.01875)","(51.0, 80.0, 68.125)","(19.0, 30.0, 28.545454545454547)","(91.0, 260.0, 215.0)","(3.4, 4.6, 4.52)","(101.0, 340.0, 270.0)"
11-01-2023 20:16:53.014125,"(1.85, 2.1, 2.084736842105263)","(3.3, 4.1, 3.9766666666666666)","(51.0, 75.0, 67.77777777777777)","(19.0, 30.0, 28.75)","(91.0, 260.0, 193.33333333333334)","(3.4, 4.6, 4.569696969696969)","(101.0, 330.0, 270.0)"
11-01-2023 20:16:54.293263,"(1.85, 2.1, 2.0912121212121213)","(3.3, 4.0, 3.9766666666666666)","(51.0, 75.0, 69.16666666666667)","(19.0, 30.0, 28.75)","(91.0, 260.0, 188.0)","(3.4, 4.6, 4.5473684210526315)","(101.0, 330.0, 254.28571428571428)"
11-01-2023 20:16:55.418814,"(1.85, 2.12, 2.1030508474576273)","(3.3, 4.0, 3.946153846153846)","(51.0, 75.0, 69.16666666666667)","(19.0, 30.0, 28.46153846153846)","(91.0, 260.0, 205.0)","(3.4, 4.6, 4.5473684210526315)","(101.0, 340.0, 270.0)"
11-01-2023 20:16:56.668051,"(1.85, 2.12, 2.1030508474576273)","(3.3, 4.0, 3.96)","(51.0, 75.0, 70.55555555555556)","(19.0, 30.0, 29.5)","(91.0, 240.0, 205.0)","(3.4, 4.6, 4.669444444444444)","(101.0, 330.0, 265.0)"
11-01-2023 20:16:58.088582,"(1.85, 2.12, 2.091891891891892)","(3.3, 4.1, 3.9583333333333335)","(51.0, 75.0, 68.57142857142857)","(19.0, 30.0, 29.714285714285715)","(91.0, 240.0, 205.0)","(3.4, 4.7, 4.576190476190476)","(101.0, 340.0, 263.3333333333333)"
11-01-2023 20:16:59.483816,"(1.85, 2.12, 2.099607843137255)","(3.3, 4.0, 3.985294117647059)","(51.0, 75.0, 69.16666666666667)","(19.0, 30.0, 29.714285714285715)","(91.0, 240.0, 184.0)","(3.4, 4.6, 4.576190476190476)","(101.0, 330.0, 265.0)"
11-01-2023 20:17:00.911832,"(1.85, 2.12, 2.0926315789473686)","(3.3, 4.0, 3.9545454545454546)","(51.0, 75.0, 72.14285714285714)","(19.0, 30.0, 29.77777777777778)","(91.0, 240.0, 184.0)","(3.4, 4.6, 4.595238095238095)","(91.0, 340.0, 270.0)"
11-01-2023 20:17:02.619751,"(1.85, 2.12, 2.0988571428571428)","(3.3, 4.0, 3.97741935483871)","(51.0, 75.0, 70.76923076923077)","(19.0, 30.0, 29.833333333333332)","(91.0, 220.0, 195.0)","(3.4, 4.7, 4.618367346938776)","(91.0, 330.0, 270.0)"
11-01-2023 20:17:04.008482,"(1.85, 2.12, 2.0913513513513515)","(3.3, 4.0, 3.942)","(51.0, 80.0, 75.9090909090909)","(19.0, 30.0, 29.857142857142858)","(91.0, 220.0, 195.0)","(3.4, 4.7, 4.633333333333333)","(91.0, 330.0, 263.3333333333333)"
11-01-2023 20:17:05.196301,"(1.85, 2.12, 2.0913513513513515)","(3.3, 3.95, 3.942)","(51.0, 85.0, 82.0)","(19.0, 30.0, 29.857142857142858)","(91.0, 220.0, 195.0)","(3.4, 4.8, 4.664285714285715)","(91.0, 330.0, 263.3333333333333)"
11-01-2023 20:17:06.401906,"(1.85, 2.12, 2.08969696969697)","(3.3, 3.95, 3.93125)","(51.0, 85.0, 75.0)","(19.0, 30.0, 33.09090909090909)","(91.0, 220.0, 186.66666666666666)","(3.4, 4.7, 4.677272727272728)","(91.0, 330.0, 281.1111111111111)"
11-01-2023 20:17:07.649131,"(1.85, 2.1, 2.0961538461538463)","(3.3, 3.95, 3.9390625)","(51.0, 85.0, 73.46153846153847)","(19.0, 34.0, 32.46153846153846)","(91.0, 220.0, 180.0)","(3.4, 4.7, 4.613043478260869)","(91.0, 330.0, 303.33333333333337)"
11-01-2023 20:17:08.884804,"(1.85, 2.1, 2.0961538461538463)","(3.3, 3.95, 3.9390625)","(51.0, 85.0, 73.46153846153847)","(19.0, 34.0, 32.214285714285715)","(91.0, 220.0, 176.66666666666666)","(3.4, 4.7, 4.621568627450981)","(91.0, 320.0, 275.0)"
11-01-2023 20:17:10.071171,"(1.85, 2.12, 2.091666666666667)","(3.3, 3.95, 3.927777777777778)","(51.0, 85.0, 72.5)","(19.0, 34.0, 33.583333333333336)","(91.0, 210.0, 180.0)","(3.4, 4.7, 4.614814814814815)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:11.305437,"(1.85, 2.12, 2.098723404255319)","(3.3, 3.95, 3.927777777777778)","(51.0, 85.0, 75.0)","(19.0, 34.0, 32.4375)","(91.0, 210.0, 180.0)","(3.4, 4.7, 4.614814814814815)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:12.544843,"(1.85, 2.12, 2.098723404255319)","(3.3, 3.95, 3.927777777777778)","(51.0, 85.0, 75.0)","(19.0, 34.0, 33.0)","(91.0, 210.0, 180.0)","(3.4, 4.7, 4.6033333333333335)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:13.722875,"(1.85, 2.12, 2.103783783783784)","(3.3, 3.95, 3.93125)","(51.0, 85.0, 75.0)","(19.0, 34.0, 33.0)","(91.0, 210.0, 174.28571428571428)","(3.4, 4.7, 4.614814814814815)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:14.867449,"(1.85, 2.12, 2.107076923076923)","(3.3, 3.95, 3.92)","(51.0, 85.0, 74.28571428571429)","(19.0, 34.0, 32.23529411764706)","(91.0, 210.0, 174.28571428571428)","(3.4, 4.7, 4.626530612244898)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:15.963178,"(1.85, 2.12, 2.1083870967741936)","(3.3, 3.95, 3.915)","(51.0, 85.0, 74.28571428571429)","(19.0, 34.0, 32.23529411764706)","(91.0, 210.0, 186.66666666666666)","(3.4, 4.7, 4.614814814814815)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:17.118966,"(1.85, 2.12, 2.116056338028169)","(3.3, 3.95, 3.9109375)","(51.0, 85.0, 75.0)","(19.0, 34.0, 32.5)","(91.0, 200.0, 180.0)","(3.4, 4.7, 4.6033333333333335)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:18.419983,"(1.85, 2.12, 2.1161904761904764)","(3.3, 3.95, 3.9224137931034484)","(51.0, 85.0, 75.0)","(19.0, 34.0, 30.428571428571427)","(91.0, 200.0, 180.0)","(3.4, 4.7, 4.592592592592593)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:19.625147,"(1.85, 2.12, 2.1072727272727274)","(3.3, 4.0, 3.9484848484848483)","(51.0, 85.0, 75.0)","(19.0, 34.0, 31.5)","(91.0, 200.0, 180.0)","(3.4, 4.7, 4.616279069767442)","(91.0, 320.0, 253.33333333333334)"
11-01-2023 20:17:20.833704,"(1.85, 2.14, 2.12093023255814)","(3.3, 3.95, 3.9152173913043478)","(51.0, 85.0, 72.5)","(19.0, 34.0, 31.0)","(91.0, 200.0, 180.0)","(3.4, 4.7, 4.604166666666667)","(91.0, 320.0, 253.33333333333334)"
11-01-2023 20:17:22.074920,"(1.85, 2.14, 2.1174358974358976)","(3.3, 3.9, 3.89)","(51.0, 85.0, 72.5)","(19.0, 34.0, 31.0)","(91.0, 200.0, 180.0)","(3.4, 4.7, 4.612)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:23.300436,"(1.85, 2.14, 2.132212389380531)","(3.3, 3.9, 3.882142857142857)","(51.0, 85.0, 72.5)","(19.0, 34.0, 32.57142857142857)","(91.0, 200.0, 180.0)","(3.4, 4.7, 4.492424242424242)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:24.528859,"(1.85, 2.14, 2.136078431372549)","(3.3, 3.9, 3.8553571428571427)","(51.0, 85.0, 73.46153846153847)","(19.0, 34.0, 32.526315789473685)","(91.0, 200.0, 180.0)","(3.4, 4.5, 4.5630434782608695)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:25.709191,"(1.85, 2.14, 2.1269565217391304)","(3.3, 3.9, 3.8659090909090907)","(51.0, 85.0, 73.46153846153847)","(19.0, 34.0, 32.526315789473685)","(91.0, 200.0, 180.0)","(3.4, 4.6, 4.551578947368421)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:26.844912,"(1.85, 2.14, 2.1272463768115943)","(3.3, 3.9, 3.87)","(51.0, 85.0, 72.5)","(19.0, 34.0, 33.69230769230769)","(91.0, 200.0, 190.0)","(3.4, 4.6, 4.5458823529411765)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:28.021732,"(1.85, 2.14, 2.1202409638554216)","(3.3, 3.9, 3.8944444444444444)","(51.0, 85.0, 72.5)","(19.0, 36.0, 33.9)","(91.0, 200.0, 195.0)","(3.4, 4.6, 4.624528301886793)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:29.183649,"(1.85, 2.12, 2.1130158730158732)","(3.3, 3.9, 3.8727272727272726)","(51.0, 85.0, 72.5)","(19.0, 36.0, 33.91304347826087)","(91.0, 200.0, 194.28571428571428)","(3.4, 4.7, 4.581081081081082)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:30.355277,"(1.85, 2.16, 2.125128205128205)","(3.3, 3.9, 3.85)","(51.0, 85.0, 73.46153846153847)","(19.0, 36.0, 33.91304347826087)","(91.0, 200.0, 185.0)","(3.4, 4.7, 4.5487179487179485)","(91.0, 320.0, 260.0)"
11-01-2023 20:17:31.449207,"(1.85, 2.16, 2.1578801843317974)","(3.3, 3.85, 3.8473684210526318)","(51.0, 85.0, 73.46153846153847)","(18.0, 36.0, 33.91304347826087)","(91.0, 200.0, 180.0)","(3.4, 4.6, 4.586363636363636)","(91.0, 320.0, 283.3333333333333)"
11-01-2023 20:17:32.550327,"(1.85, 2.18, 2.1622222222222223)","(3.3, 3.9, 3.855813953488372)","(51.0, 85.0, 73.75)","(18.0, 32.0, 29.25925925925926)","(91.0, 190.0, 165.0)","(3.4, 4.6, 4.576)","(91.0, 320.0, 283.3333333333333)"
11-01-2023 20:17:33.681252,"(1.85, 2.18, 2.1699651567944254)","(3.3, 3.85, 3.8454545454545457)","(51.0, 85.0, 74.0)","(18.0, 30.0, 27.307692307692307)","(91.0, 190.0, 165.0)","(3.4, 4.6, 4.638181818181819)","(91.0, 320.0, 272.85714285714283)"
11-01-2023 20:17:34.789424,"(1.85, 2.16, 2.158139534883721)","(3.3, 3.85, 3.841666666666667)","(51.0, 80.0, 71.0)","(18.0, 28.0, 27.307692307692307)","(91.0, 190.0, 175.0)","(3.4, 4.7, 4.636)","(91.0, 320.0, 207.5)"
11-01-2023 20:17:36.069920,"(1.85, 2.16, 2.152753623188406)","(3.3, 3.9, 3.88)","(51.0, 80.0, 71.0)","(18.0, 28.0, 27.916666666666668)","(91.0, 190.0, 172.85714285714286)","(3.4, 4.7, 4.720238095238095)","(91.0, 320.0, 263.33333333333337)"
11-01-2023 20:17:37.295897,"(1.85, 2.16, 2.152054794520548)","(3.3, 3.9, 3.84375)","(51.0, 80.0, 70.9090909090909)","(19.0, 28.0, 27.916666666666668)","(91.0, 190.0, 153.33333333333334)","(3.4, 4.8, 4.7287234042553195)","(101.0, 320.0, 283.33333333333337)"
11-01-2023 20:17:38.486088,"(1.85, 2.16, 2.151489361702128)","(3.3, 3.85, 3.840909090909091)","(51.0, 80.0, 70.9090909090909)","(19.0, 28.0, 29.71153846153846)","(91.0, 180.0, 165.0)","(3.4, 4.8, 4.85)","(101.0, 300.0, 260.7692307692308)"
11-01-2023 20:17:39.869828,"(1.85, 2.2, 2.1888584474885846)","(3.3, 3.5, 3.6223684210526317)","(51.0, 80.0, 75.0)","(19.0, 32.0, 29.076923076923077)","(91.0, 190.0, 165.0)","(3.4, 4.9, 4.87948717948718)","(91.0, 310.0, 213.1578947368421)"
11-01-2023 20:17:41.015672,"(1.85, 2.2, 2.1700680272108843)","(3.3, 3.65, 3.6722222222222225)","(51.0, 80.0, 70.45454545454545)","(19.0, 30.0, 28.857142857142858)","(91.0, 190.0, 165.0)","(3.4, 4.9, 4.813793103448276)","(91.0, 300.0, 246.66666666666669)"
11-01-2023 20:17:42.420740,"(1.85, 2.18, 2.1687394957983193)","(3.3, 3.7, 3.624074074074074)","(51.0, 80.0, 71.25)","(19.0, 29.0, 29.307692307692307)","(91.0, 190.0, 165.0)","(3.4, 4.9, 4.885000000000001)","(91.0, 290.0, 257.5)"
11-01-2023 20:17:43.599744,"(1.85, 2.2, 2.1687394957983193)","(3.2, 3.65, 3.664285714285714)","(51.0, 80.0, 79.28571428571429)","(19.0, 30.0, 30.636363636363637)","(91.0, 190.0, 170.0)","(3.4, 4.9, 4.323780487804878)","(91.0, 290.0, 209.41176470588235)"
11-01-2023 20:17:44.800103,"(1.85, 2.24, 2.2357894736842105)","(3.2, 3.75, 3.696428571428571)","(51.0, 85.0, 81.0)","(19.0, 32.0, 29.81818181818182)","(91.0, 200.0, 180.0)","(3.4, 4.4, 4.312062256809338)","(91.0, 300.0, 215.88235294117646)"
11-01-2023 20:17:45.903358,"(1.85, 2.24, 2.2393750000000003)","(3.2, 3.7, 3.677777777777778)","(51.0, 85.0, 81.0)","(19.0, 30.0, 29.81818181818182)","(91.0, 200.0, 158.88888888888889)","(3.4, 4.4, 4.313888888888889)","(91.0, 300.0, 205.71428571428572)"
11-01-2023 20:17:46.986991,"(1.85, 2.28, 2.2712195121951217)","(3.2, 3.65, 3.625)","(51.0, 85.0, 77.5)","(19.0, 32.0, 30.88888888888889)","(91.0, 190.0, 162.85714285714286)","(3.5, 4.4, 4.318025751072962)","(91.0, 300.0, 191.25)"
11-01-2023 20:17:48.035196,"(1.85, 2.28, 2.2762790697674418)","(3.2, 3.65, 3.62)","(51.0, 75.0, 73.33333333333333)","(19.0, 32.0, 30.88888888888889)","(91.0, 180.0, 162.85714285714286)","(3.5, 4.4, 4.314644351464435)","(91.0, 270.0, 200.0)"
11-01-2023 20:17:49.209190,"(1.85, 2.3, 2.268205128205128)","(3.2, 3.65, 3.6243589743589744)","(51.0, 75.0, 74.0)","(19.0, 32.0, 31.675675675675677)","(91.0, 180.0, 162.85714285714286)","(3.5, 4.4, 4.314644351464435)","(91.0, 260.0, 206.66666666666666)"
11-01-2023 20:17:50.371439,"(1.85, 2.28, 2.2715151515151515)","(3.2, 3.65, 3.6142857142857143)","(51.0, 75.0, 80.0)","(19.0, 32.0, 31.526315789473685)","(91.0, 180.0, 157.5)","(3.5, 4.4, 4.3136752136752134)","(91.0, 260.0, 206.66666666666666)"
11-01-2023 20:17:51.581531,"(1.85, 2.36, 2.291578947368421)","(3.2, 3.65, 3.588181818181818)","(51.0, 85.0, 75.71428571428571)","(19.0, 32.0, 31.675675675675677)","(91.0, 180.0, 157.5)","(3.5, 4.4, 4.181481481481481)","(91.0, 260.0, 216.36363636363637)"
11-01-2023 20:17:52.866779,"(1.85, 2.36, 2.331304347826087)","(3.2, 3.65, 3.625)","(51.0, 80.0, 75.0)","(19.0, 32.0, 30.470588235294116)","(91.0, 180.0, 150.0)","(3.5, 4.2, 4.134285714285714)","(91.0, 260.0, 212.0)"
11-01-2023 20:17:54.063264,"(1.9, 2.36, 2.335625)","(3.2, 3.7, 3.625)","(51.0, 80.0, 76.25)","(19.0, 32.0, 30.470588235294116)","(91.0, 180.0, 172.5)","(3.5, 4.2, 4.265217391304348)","(91.0, 260.0, 200.0)"
11-01-2023 20:17:55.236300,"(1.9, 2.34, 2.3259999999999996)","(3.2, 3.7, 3.6277777777777778)","(51.0, 80.0, 71.42857142857143)","(19.0, 32.0, 30.92)","(91.0, 180.0, 145.0)","(3.5, 4.3, 4.169230769230769)","(91.0, 260.0, 225.0)"
11-01-2023 20:17:56.442108,"(1.9, 2.34, 2.327142857142857)","(3.2, 3.65, 3.6161016949152542)","(51.0, 80.0, 71.42857142857143)","(19.0, 32.0, 31.0)","(91.0, 170.0, 140.0)","(3.4, 4.3, 4.161904761904762)","(91.0, 260.0, 215.0)"
11-01-2023 20:17:57.648509,"(1.9, 2.36, 2.342608695652174)","(3.2, 3.65, 3.5906249999999997)","(51.0, 80.0, 71.42857142857143)","(19.0, 32.0, 31.0)","(91.0, 170.0, 140.0)","(3.4, 4.2, 4.1647058823529415)","(91.0, 260.0, 215.0)"
11-01-2023 20:17:58.831705,"(1.9, 2.38, 2.36)","(3.2, 3.65, 3.5906249999999997)","(51.0, 80.0, 71.42857142857143)","(19.0, 32.0, 33.3421052631579)","(91.0, 170.0, 154.28571428571428)","(3.4, 4.2, 4.125)","(91.0, 260.0, 230.0)"
11-01-2023 20:18:00.163039,"(1.9, 2.4, 2.368695652173913)","(3.2, 3.6, 3.566417910447761)","(51.0, 80.0, 72.5)","(19.0, 34.0, 33.146341463414636)","(91.0, 160.0, 141.8181818181818)","(3.4, 4.2, 4.11025641025641)","(101.0, 260.0, 240.0)"
11-01-2023 20:18:01.878085,"(1.9, 2.4, 2.386341463414634)","(3.2, 3.65, 3.5029411764705882)","(51.0, 80.0, 75.0)","(19.0, 34.0, 33.125)","(91.0, 160.0, 138.46153846153845)","(3.4, 4.2, 4.080530973451327)","(101.0, 250.0, 243.75)"
11-01-2023 20:18:02.961094,"(1.9, 2.42, 2.386341463414634)","(3.2, 3.6, 3.5029411764705882)","(51.0, 80.0, 75.0)","(19.0, 34.0, 33.27272727272727)","(91.0, 150.0, 136.66666666666666)","(3.4, 4.1, 4.079787234042553)","(101.0, 250.0, 230.0)"
11-01-2023 20:18:04.018284,"(1.9, 2.42, 2.4175)","(3.2, 3.6, 3.5157894736842104)","(51.0, 85.0, 68.75)","(19.0, 34.0, 31.0)","(91.0, 140.0, 126.66666666666667)","(3.4, 4.1, 4.08611111111111)","(101.0, 250.0, 218.0)"
11-01-2023 20:18:05.295377,"(1.9, 2.46, 2.4379999999999997)","(3.2, 3.6, 3.5135135135135136)","(51.0, 80.0, 68.75)","(19.0, 34.0, 30.22222222222222)","(91.0, 140.0, 131.11111111111111)","(3.4, 4.1, 4.082666666666666)","(101.0, 250.0, 218.0)"
11-01-2023 20:18:06.561626,"(1.9, 2.44, 2.4225)","(3.2, 3.6, 3.5142857142857142)","(51.0, 80.0, 75.0)","(19.0, 32.0, 31.555555555555557)","(91.0, 140.0, 130.0)","(3.4, 4.1, 4.02)","(101.0, 250.0, 230.0)"
11-01-2023 20:18:07.806592,"(1.9, 2.42, 2.415)","(3.2, 3.6, 3.5135135135135136)","(51.0, 85.0, 78.33333333333333)","(19.0, 32.0, 32.15384615384615)","(91.0, 140.0, 130.0)","(3.4, 4.1, 4.076666666666666)","(101.0, 250.0, 216.66666666666666)"
11-01-2023 20:18:08.966634,"(1.95, 2.42, 2.413333333333333)","(3.1, 3.6, 3.5135135135135136)","(51.0, 85.0, 78.33333333333333)","(19.0, 34.0, 32.24)","(91.0, 140.0, 130.0)","(3.4, 4.1, 4.036170212765957)","(101.0, 250.0, 216.66666666666666)"
11-01-2023 20:18:10.119077,"(1.95, 2.42, 2.4072727272727272)","(3.1, 3.6, 3.52)","(51.0, 85.0, 80.0)","(19.0, 34.0, 32.78260869565217)","(91.0, 140.0, 140.0)","(3.4, 4.1, 3.9851851851851854)","(101.0, 250.0, 216.66666666666666)"
11-01-2023 20:18:11.132708,"(1.95, 2.42, 2.41)","(3.1, 3.55, 3.525)","(51.0, 85.0, 72.5)","(19.0, 34.0, 32.78260869565217)","(91.0, 160.0, 140.0)","(3.4, 4.0, 3.922641509433962)","(101.0, 250.0, 216.66666666666666)"
11-01-2023 20:18:12.269345,"(1.95, 2.42, 2.408)","(3.1, 3.6, 3.526146788990826)","(51.0, 85.0, 80.0)","(19.0, 34.0, 34.0)","(91.0, 160.0, 152.85714285714286)","(3.4, 4.0, 3.926086956521739)","(101.0, 250.0, 230.0)"
11-01-2023 20:18:13.407547,"(1.95, 2.42, 2.4015384615384616)","(3.1, 3.65, 3.5411290322580644)","(51.0, 85.0, 80.0)","(19.0, 36.0, 32.78260869565217)","(91.0, 160.0, 152.85714285714286)","(3.4, 4.1, 3.9602739726027396)","(101.0, 250.0, 230.0)"
11-01-2023 20:18:14.536521,"(1.95, 2.5, 2.4993465577596266)","(3.1, 3.6, 3.5296296296296297)","(51.0, 85.0, 77.0)","(19.0, 34.0, 32.78260869565217)","(91.0, 160.0, 152.85714285714286)","(3.4, 4.1, 3.9602739726027396)","(101.0, 250.0, 230.0)"
11-01-2023 20:18:15.622374,"(1.95, 2.52, 2.5192168674698796)","(3.1, 3.55, 3.5049295774647886)","(51.0, 85.0, 80.0)","(19.0, 34.0, 32.92307692307692)","(91.0, 160.0, 155.55555555555554)","(3.4, 3.9, 3.78)","(101.0, 250.0, 196.66666666666666)"
11-01-2023 20:18:16.686472,"(1.95, 2.52, 2.519525925925926)","(3.1, 3.55, 3.5078125)","(51.0, 85.0, 80.0)","(19.0, 34.0, 32.72727272727273)","(91.0, 160.0, 144.6153846153846)","(3.4, 3.9, 3.822093023255814)","(101.0, 200.0, 196.66666666666666)"
11-01-2023 20:18:17.740790,"(1.95, 2.52, 2.5196726677577743)","(3.1, 3.55, 3.5107142857142857)","(51.0, 85.0, 72.14285714285714)","(19.0, 34.0, 31.0625)","(91.0, 160.0, 118.33333333333333)","(3.2, 3.85, 3.979487179487179)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:19.004761,"(2.05, 2.54, 2.523673469387755)","(3.1, 3.5, 3.474418604651163)","(51.0, 85.0, 70.0)","(19.0, 32.0, 30.5)","(91.0, 160.0, 126.66666666666667)","(3.2, 4.3, 3.9692307692307693)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:20.205335,"(2.05, 2.54, 2.5213953488372094)","(3.1, 3.5, 3.4438356164383563)","(51.0, 85.0, 70.0)","(19.0, 34.0, 31.210526315789473)","(91.0, 160.0, 126.66666666666667)","(3.2, 4.2, 4.06)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:21.418496,"(2.05, 2.52, 2.5077777777777777)","(3.1, 3.5, 3.486206896551724)","(51.0, 85.0, 70.0)","(20.0, 32.0, 31.25)","(91.0, 160.0, 124.0)","(3.2, 4.1, 4.0181818181818185)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:22.655093,"(2.05, 2.52, 2.483076923076923)","(3.1, 3.45, 3.441666666666667)","(51.0, 85.0, 68.07692307692308)","(20.0, 32.0, 31.25)","(91.0, 160.0, 133.0)","(3.2, 4.1, 4.017241379310345)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:23.828172,"(2.05, 2.54, 2.488936170212766)","(3.1, 3.45, 3.441666666666667)","(51.0, 85.0, 68.07692307692308)","(20.0, 32.0, 31.25)","(91.0, 160.0, 134.73684210526315)","(3.2, 4.1, 4.004255319148936)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:24.956099,"(2.05, 2.54, 2.493846153846154)","(3.1, 3.5, 3.4405797101449274)","(51.0, 75.0, 68.33333333333333)","(20.0, 32.0, 31.53846153846154)","(91.0, 160.0, 131.42857142857144)","(3.2, 4.1, 3.9972222222222222)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:25.999810,"(2.05, 2.52, 2.492)","(3.1, 3.5, 3.4833333333333334)","(51.0, 75.0, 68.33333333333333)","(20.0, 32.0, 31.53846153846154)","(91.0, 160.0, 130.0)","(3.2, 4.1, 4.031313131313131)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:27.049011,"(2.05, 2.58, 2.522222222222222)","(3.1, 3.45, 3.4325)","(51.0, 75.0, 70.0)","(20.0, 32.0, 31.4375)","(91.0, 160.0, 130.0)","(3.2, 4.1, 4.031313131313131)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:28.193276,"(2.05, 2.5, 2.495)","(3.1, 3.45, 3.4038461538461537)","(51.0, 75.0, 69.44444444444444)","(20.0, 32.0, 30.0)","(91.0, 160.0, 137.5)","(3.2, 4.1, 4.038709677419354)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:29.334305,"(2.05, 2.54, 2.498)","(3.1, 3.45, 3.4365771812080537)","(51.0, 75.0, 69.44444444444444)","(20.0, 32.0, 29.692307692307693)","(91.0, 160.0, 120.0)","(3.2, 4.1, 3.975)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:30.480823,"(2.05, 2.56, 2.51875)","(3.0, 3.45, 3.4365771812080537)","(51.0, 75.0, 69.44444444444444)","(20.0, 32.0, 29.333333333333332)","(91.0, 160.0, 120.0)","(3.2, 4.0, 3.975)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:31.573479,"(2.05, 2.58, 2.506190476190476)","(3.0, 3.45, 3.4235849056603773)","(51.0, 75.0, 69.44444444444444)","(20.0, 32.0, 29.333333333333332)","(91.0, 160.0, 122.10526315789474)","(3.2, 4.0, 4.0005434782608695)","(101.0, 200.0, 175.0)"
11-01-2023 20:18:32.591138,"(2.05, 2.56, 2.5353846153846153)","(3.0, 3.5, 3.4681818181818183)","(51.0, 80.0, 71.66666666666667)","(20.0, 32.0, 29.375)","(91.0, 160.0, 145.0)","(3.2, 4.1, 4.039903846153846)","(101.0, 200.0, 217.5)"
11-01-2023 20:18:33.710370,"(2.05, 2.56, 2.54)","(3.0, 3.45, 3.4384615384615387)","(51.0, 75.0, 71.42857142857143)","(20.0, 32.0, 30.90909090909091)","(91.0, 150.0, 143.33333333333334)","(3.2, 4.1, 3.9575757575757575)","(101.0, 230.0, 217.5)"
11-01-2023 20:18:34.840008,"(2.05, 2.56, 2.537894736842105)","(3.0, 3.45, 3.3915584415584417)","(51.0, 75.0, 71.42857142857143)","(20.0, 32.0, 30.6)","(91.0, 150.0, 143.33333333333334)","(3.2, 4.0, 3.9772727272727275)","(101.0, 230.0, 217.5)"
