,Much More Torque,Rinnero,Bjorn Ironside,Duke Of James,Stratum Chief,Romantic Approach,Taylas One,Uninsurabal,Escaped Prisoner,Iama Princess
09-01-2023 15:27:41.214286,"(3.1, 3.65, 3.6466507177033494)","(8.5, 10.5, 10.066666666666666)","(15.0, 20.0, 19.571428571428573)","(31.0, 44.0, 41.6)","(5.0, 5.9, 5.811764705882353)","(21.0, 32.0, 30.8)","(8.0, 10.0, 9.590243902439024)","(8.5, 11.0, 10.177777777777777)","(41.0, 75.0, 70.71428571428571)","(6.5, 8.0, 7.870652173913044)"
09-01-2023 15:27:42.581888,"(3.1, 3.65, 3.6466507177033494)","(8.5, 10.5, 10.066666666666666)","(15.0, 20.0, 19.571428571428573)","(31.0, 44.0, 41.6)","(5.0, 5.9, 5.699561403508772)","(21.0, 32.0, 29.6)","(8.0, 10.0, 9.688888888888888)","(8.5, 11.0, 10.075)","(41.0, 75.0, 70.71428571428571)","(6.5, 8.0, 7.867039106145251)"
09-01-2023 15:27:43.965650,"(3.1, 3.65, 3.6416666666666666)","(8.5, 10.5, 10.066666666666666)","(15.0, 20.0, 19.571428571428573)","(31.0, 44.0, 41.6)","(5.0, 5.7, 5.699565217391305)","(21.0, 32.0, 30.875)","(8.0, 10.0, 9.688888888888888)","(8.5, 11.0, 10.039473684210526)","(41.0, 75.0, 70.71428571428571)","(6.5, 8.0, 7.867039106145251)"
09-01-2023 15:27:45.307242,"(3.1, 3.65, 3.6416666666666666)","(8.5, 10.5, 10.066666666666666)","(15.0, 20.0, 19.571428571428573)","(31.0, 44.0, 41.6)","(5.0, 5.7, 5.699565217391305)","(21.0, 32.0, 30.875)","(8.0, 10.0, 9.841379310344827)","(8.5, 10.5, 10.039473684210526)","(41.0, 75.0, 70.71428571428571)","(6.5, 8.0, 7.947252747252747)"
09-01-2023 15:27:46.613814,"(3.1, 3.65, 3.6273504273504273)","(8.5, 10.5, 10.066666666666666)","(15.0, 20.0, 19.571428571428573)","(31.0, 44.0, 41.6)","(5.0, 5.7, 5.857303370786517)","(21.0, 32.0, 29.75)","(8.0, 10.0, 9.723893805309734)","(8.5, 10.5, 10.071428571428571)","(41.0, 75.0, 69.8)","(6.5, 8.0, 7.91864406779661)"
09-01-2023 15:27:48.119573,"(3.1, 3.7, 3.6273504273504273)","(8.5, 10.5, 10.310416666666667)","(15.0, 20.0, 19.727272727272727)","(31.0, 44.0, 41.6)","(5.0, 5.9, 5.768965517241379)","(21.0, 32.0, 31.2)","(8.0, 10.0, 9.72972972972973)","(8.5, 10.5, 10.071428571428571)","(41.0, 75.0, 70.71428571428571)","(6.5, 8.0, 8.359183673469389)"
09-01-2023 15:27:49.548165,"(3.1, 3.7, 3.594888888888889)","(8.5, 10.5, 10.381818181818181)","(15.0, 20.0, 19.727272727272727)","(31.0, 44.0, 41.6)","(5.0, 5.9, 5.7655737704918035)","(21.0, 32.0, 29.846153846153847)","(8.0, 10.0, 9.72972972972973)","(8.5, 10.5, 10.071428571428571)","(41.0, 75.0, 70.71428571428571)","(6.5, 8.4, 8.353488372093024)"
09-01-2023 15:27:50.992321,"(3.1, 3.6, 3.5941747572815537)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.727272727272727)","(31.0, 44.0, 41.6)","(5.0, 5.9, 5.7655737704918035)","(21.0, 32.0, 30.384615384615383)","(8.0, 10.0, 9.745283018867925)","(8.5, 10.5, 10.108695652173912)","(41.0, 75.0, 71.25)","(6.5, 8.4, 8.36)"
09-01-2023 15:27:52.376724,"(3.1, 3.6, 3.5941747572815537)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.727272727272727)","(31.0, 44.0, 41.6)","(5.0, 5.9, 5.7655737704918035)","(21.0, 32.0, 30.384615384615383)","(8.0, 10.0, 9.745283018867925)","(8.5, 10.5, 10.108695652173912)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:27:53.801889,"(3.1, 3.6, 3.59475138121547)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.727272727272727)","(31.0, 44.0, 41.6)","(5.0, 5.9, 5.798412698412699)","(21.0, 30.0, 29.565217391304348)","(8.0, 10.0, 9.742857142857144)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:27:55.148806,"(3.1, 3.6, 3.5921487603305784)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.727272727272727)","(31.0, 44.0, 41.391304347826086)","(5.0, 5.9, 5.738888888888889)","(21.0, 30.0, 29.7)","(8.0, 10.0, 9.742857142857144)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:27:56.582539,"(3.1, 3.6, 3.5921487603305784)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.727272727272727)","(31.0, 44.0, 41.391304347826086)","(5.0, 5.9, 5.724705882352941)","(21.0, 30.0, 29.7)","(8.0, 10.0, 9.742857142857144)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:27:57.973620,"(3.1, 3.6, 3.5921487603305784)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.391304347826086)","(5.0, 6.0, 5.717441860465116)","(21.0, 30.0, 29.7)","(8.0, 10.0, 9.73529411764706)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:27:59.360295,"(3.1, 3.6, 3.5921487603305784)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.391304347826086)","(5.0, 6.0, 5.822471910112359)","(21.0, 30.0, 29.7)","(8.0, 10.0, 9.742857142857144)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:28:00.808319,"(3.1, 3.7, 3.6578947368421053)","(8.5, 10.5, 10.435643564356436)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.391304347826086)","(5.0, 6.0, 5.822471910112359)","(21.0, 30.0, 29.545454545454547)","(8.0, 10.0, 9.742857142857144)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:28:02.301712,"(3.1, 3.7, 3.6103773584905663)","(8.5, 10.5, 10.24)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.391304347826086)","(5.0, 6.0, 5.726470588235294)","(21.0, 30.0, 29.545454545454547)","(8.0, 10.0, 9.73529411764706)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:28:03.621283,"(3.1, 3.7, 3.6417910447761193)","(8.5, 10.5, 10.117647058823529)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.391304347826086)","(5.0, 5.8, 5.736)","(21.0, 30.0, 29.545454545454547)","(8.0, 10.0, 9.7)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:28:04.900862,"(3.1, 3.7, 3.6417910447761193)","(8.5, 10.5, 10.117647058823529)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.391304347826086)","(5.0, 5.8, 5.757894736842105)","(21.0, 30.0, 29.47826086956522)","(8.0, 10.0, 9.7)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:28:06.216448,"(3.1, 3.7, 3.6465753424657534)","(8.5, 10.5, 10.466666666666667)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.88235294117647)","(5.5, 5.8, 5.757894736842105)","(21.0, 30.0, 29.47826086956522)","(8.0, 10.0, 9.7)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:28:07.705902,"(3.1, 3.7, 3.6461363636363635)","(8.5, 10.5, 10.287671232876713)","(15.0, 20.0, 19.666666666666668)","(31.0, 44.0, 41.88235294117647)","(5.5, 5.8, 5.757894736842105)","(21.0, 30.0, 29.47826086956522)","(8.0, 10.0, 9.888571428571428)","(8.5, 10.5, 10.15)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.36)"
09-01-2023 15:28:09.927451,"(3.1, 3.75, 3.7275)","(8.5, 10.5, 10.057142857142857)","(15.0, 20.0, 19.55)","(31.0, 44.0, 42.588235294117645)","(5.0, 5.8, 5.822222222222223)","(21.0, 30.0, 29.47826086956522)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.35744680851064)"
09-01-2023 15:28:11.508138,"(3.1, 3.75, 3.7275)","(8.5, 10.5, 10.057142857142857)","(15.0, 20.0, 19.25)","(31.0, 44.0, 41.91304347826087)","(5.0, 5.9, 5.837885462555066)","(21.0, 30.0, 29.47826086956522)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 71.25)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:13.115346,"(3.1, 3.75, 3.74)","(8.5, 10.5, 10.046511627906977)","(15.0, 20.0, 19.25)","(31.0, 44.0, 41.91304347826087)","(5.0, 5.9, 5.837885462555066)","(21.0, 30.0, 29.47826086956522)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 71.25)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:14.624951,"(3.1, 3.75, 3.74)","(8.5, 10.5, 10.025)","(15.0, 20.0, 19.25)","(31.0, 44.0, 41.91304347826087)","(5.0, 5.9, 5.837885462555066)","(21.0, 30.0, 29.545454545454547)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:16.167495,"(3.1, 3.75, 3.74)","(8.5, 10.5, 10.025)","(15.0, 20.0, 19.25)","(31.0, 44.0, 41.91304347826087)","(5.0, 5.9, 5.837885462555066)","(21.0, 30.0, 29.545454545454547)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:17.563524,"(3.1, 3.75, 3.673469387755102)","(8.5, 10.5, 10.025)","(15.0, 20.0, 18.95)","(31.0, 44.0, 41.91304347826087)","(5.0, 5.9, 5.883464566929134)","(21.0, 30.0, 30.97142857142857)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:18.898258,"(3.1, 3.75, 3.625)","(8.5, 10.5, 10.025)","(15.0, 20.0, 18.95)","(31.0, 44.0, 41.629629629629626)","(5.0, 6.0, 5.764285714285714)","(21.0, 32.0, 31.0625)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:20.154868,"(3.1, 3.75, 3.6375)","(8.5, 10.5, 10.387755102040817)","(15.0, 20.0, 18.95)","(31.0, 44.0, 41.629629629629626)","(5.0, 5.8, 5.850819672131148)","(21.0, 32.0, 31.0625)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:21.484474,"(3.1, 3.75, 3.6448598130841123)","(8.5, 10.5, 10.387755102040817)","(16.0, 20.0, 18.95)","(31.0, 44.0, 41.629629629629626)","(5.0, 5.9, 5.850819672131148)","(21.0, 32.0, 31.0625)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:22.852981,"(3.1, 3.75, 3.6263736263736264)","(8.5, 10.5, 10.365384615384615)","(16.0, 20.0, 19.25)","(31.0, 44.0, 41.629629629629626)","(5.0, 5.9, 5.832203389830508)","(21.0, 32.0, 31.0625)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.266666666666667)"
09-01-2023 15:28:24.748677,"(3.1, 3.75, 3.622018348623853)","(8.5, 10.5, 10.365384615384615)","(16.0, 20.0, 19.25)","(31.0, 44.0, 41.629629629629626)","(5.0, 6.0, 5.832203389830508)","(21.0, 32.0, 32.60526315789474)","(8.0, 10.0, 9.687394957983193)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.383098591549295)"
09-01-2023 15:28:26.818795,"(3.1, 3.75, 3.598989898989899)","(8.5, 10.5, 10.365384615384615)","(16.0, 20.0, 18.676470588235293)","(31.0, 44.0, 41.629629629629626)","(5.0, 6.0, 5.837254901960784)","(21.0, 34.0, 31.74468085106383)","(8.0, 10.0, 9.444776119402986)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.35945945945946)"
09-01-2023 15:28:28.137496,"(3.2, 3.65, 3.598989898989899)","(8.5, 10.5, 10.365384615384615)","(16.0, 20.0, 18.676470588235293)","(31.0, 44.0, 41.629629629629626)","(5.5, 6.0, 5.837254901960784)","(21.0, 34.0, 30.788732394366196)","(8.0, 10.0, 9.420253164556962)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.362264150943396)"
09-01-2023 15:28:29.412450,"(3.2, 3.6, 3.584234234234234)","(8.5, 10.5, 10.357142857142858)","(16.0, 20.0, 19.032258064516128)","(31.0, 44.0, 41.629629629629626)","(5.5, 6.0, 5.837254901960784)","(21.0, 34.0, 29.985915492957748)","(8.0, 9.8, 9.420253164556962)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.362264150943396)"
09-01-2023 15:28:31.037304,"(3.2, 3.65, 3.610483870967742)","(8.5, 10.5, 10.357142857142858)","(15.0, 20.0, 18.636363636363637)","(31.0, 44.0, 41.629629629629626)","(5.5, 6.0, 5.9471428571428575)","(21.0, 34.0, 29.985915492957748)","(8.0, 9.8, 9.420253164556962)","(8.5, 10.5, 10.375)","(41.0, 75.0, 70.35714285714286)","(6.5, 8.4, 8.362264150943396)"
09-01-2023 15:28:32.403173,"(3.2, 3.65, 3.5980769230769227)","(8.5, 10.5, 10.325)","(15.0, 20.0, 19.752747252747252)","(31.0, 44.0, 41.629629629629626)","(5.5, 6.0, 5.835555555555556)","(21.0, 34.0, 29.535714285714285)","(8.0, 9.8, 9.675)","(8.5, 10.5, 10.475)","(41.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.362264150943396)"
09-01-2023 15:28:33.797384,"(3.2, 3.65, 3.5848837209302324)","(8.5, 10.5, 10.553030303030303)","(15.0, 20.0, 19.752747252747252)","(31.0, 44.0, 41.629629629629626)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.39622641509434)","(8.0, 9.8, 9.675)","(8.5, 10.5, 10.475)","(41.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.36923076923077)"
09-01-2023 15:28:35.331716,"(3.2, 3.6, 3.5658536585365854)","(8.5, 11.0, 10.712328767123287)","(15.0, 20.0, 19.752747252747252)","(31.0, 44.0, 41.629629629629626)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.39622641509434)","(8.0, 9.8, 9.675)","(8.5, 10.5, 10.475)","(41.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.36923076923077)"
09-01-2023 15:28:36.863070,"(3.2, 3.6, 3.57)","(8.5, 11.0, 10.275862068965518)","(15.0, 20.0, 19.752747252747252)","(31.0, 44.0, 41.629629629629626)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.39622641509434)","(8.0, 9.8, 9.675)","(8.5, 10.5, 10.462585034013605)","(41.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.36923076923077)"
09-01-2023 15:28:38.295624,"(3.2, 3.6, 3.574)","(8.5, 11.0, 10.313725490196079)","(15.0, 20.0, 20.031007751937985)","(31.0, 44.0, 39.5)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.39622641509434)","(8.0, 9.8, 9.675)","(8.5, 10.5, 10.462585034013605)","(41.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.382608695652173)"
09-01-2023 15:28:39.742218,"(3.2, 3.65, 3.5525641025641024)","(8.5, 11.0, 10.313725490196079)","(16.0, 21.0, 19.862068965517242)","(31.0, 40.0, 42.25454545454545)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.39622641509434)","(8.0, 9.8, 9.636015325670499)","(8.5, 10.5, 10.462585034013605)","(41.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.385046728971963)"
09-01-2023 15:28:41.108987,"(3.2, 3.65, 3.627007299270073)","(8.5, 11.0, 10.313725490196079)","(16.0, 20.0, 19.272727272727273)","(31.0, 44.0, 42.25454545454545)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.39622641509434)","(8.0, 9.8, 9.636015325670499)","(8.5, 10.5, 10.462585034013605)","(41.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.38688524590164)"
09-01-2023 15:28:42.479597,"(3.2, 3.65, 3.6252941176470586)","(8.5, 11.0, 10.292929292929292)","(16.0, 20.0, 19.272727272727273)","(31.0, 44.0, 42.25454545454545)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.39622641509434)","(8.0, 9.8, 9.636015325670499)","(8.5, 10.5, 10.462585034013605)","(51.0, 75.0, 73.71428571428571)","(6.5, 8.4, 8.38688524590164)"
09-01-2023 15:28:43.873019,"(3.1, 3.65, 3.6252941176470586)","(8.5, 11.0, 10.292929292929292)","(16.0, 20.0, 18.987654320987655)","(31.0, 44.0, 42.25454545454545)","(5.5, 6.0, 5.818390804597701)","(21.0, 32.0, 29.38888888888889)","(8.0, 9.8, 9.636015325670499)","(8.5, 10.5, 10.462585034013605)","(51.0, 75.0, 73.8157894736842)","(6.5, 8.4, 8.38688524590164)"
09-01-2023 15:28:45.276578,"(3.1, 3.65, 3.558695652173913)","(8.5, 11.0, 10.292929292929292)","(16.0, 19.0, 18.98170731707317)","(31.0, 44.0, 42.25454545454545)","(5.5, 6.0, 5.811764705882353)","(21.0, 32.0, 29.38888888888889)","(8.0, 9.8, 9.636015325670499)","(8.5, 10.5, 10.463815789473685)","(51.0, 75.0, 73.8157894736842)","(6.5, 8.4, 8.387500000000001)"
09-01-2023 15:28:46.754339,"(3.1, 3.65, 3.4807339449541286)","(8.5, 11.0, 10.391304347826088)","(16.0, 19.0, 18.982954545454547)","(31.0, 44.0, 42.31578947368421)","(5.5, 5.9, 5.830232558139535)","(21.0, 32.0, 29.688524590163933)","(8.0, 9.8, 9.645487364620939)","(8.5, 10.5, 10.73972602739726)","(51.0, 75.0, 74.18181818181819)","(6.5, 8.4, 8.309090909090909)"
09-01-2023 15:28:48.109709,"(3.1, 3.5, 3.4807339449541286)","(8.5, 11.0, 10.391304347826088)","(16.0, 19.0, 18.982954545454547)","(31.0, 44.0, 42.31578947368421)","(5.5, 5.9, 5.830232558139535)","(21.0, 32.0, 29.688524590163933)","(8.0, 9.8, 9.645487364620939)","(8.5, 11.0, 10.757009345794392)","(51.0, 75.0, 74.18181818181819)","(6.5, 8.6, 8.309090909090909)"
09-01-2023 15:28:49.494418,"(3.1, 3.5, 3.4807339449541286)","(8.5, 11.0, 10.391304347826088)","(16.0, 19.0, 18.982954545454547)","(31.0, 44.0, 42.31578947368421)","(5.5, 5.9, 5.830588235294118)","(21.0, 32.0, 29.482142857142858)","(8.0, 9.8, 9.645487364620939)","(8.5, 11.0, 10.794117647058824)","(51.0, 75.0, 74.18181818181819)","(6.5, 8.6, 8.308108108108108)"
09-01-2023 15:28:50.891057,"(3.2, 3.5, 3.476551724137931)","(8.5, 11.0, 10.412844036697248)","(16.0, 19.0, 18.982954545454547)","(31.0, 44.0, 41.666666666666664)","(5.5, 5.9, 5.833707865168539)","(21.0, 32.0, 28.525)","(8.0, 9.8, 9.190123456790122)","(8.5, 11.0, 10.731914893617022)","(51.0, 75.0, 74.19642857142857)","(6.5, 8.6, 8.333333333333332)"
09-01-2023 15:28:52.341769,"(3.1, 3.65, 3.5927272727272728)","(8.5, 11.0, 10.404411764705882)","(16.0, 19.0, 18.983870967741936)","(31.0, 42.0, 41.666666666666664)","(5.5, 5.9, 5.8180555555555555)","(21.0, 29.0, 28.525)","(8.0, 9.2, 9.194029850746269)","(8.5, 11.0, 10.731914893617022)","(51.0, 75.0, 74.19642857142857)","(6.5, 8.6, 8.333333333333332)"
09-01-2023 15:28:53.934435,"(3.1, 3.65, 3.6)","(8.5, 11.0, 10.429577464788732)","(16.0, 19.0, 18.91176470588235)","(31.0, 42.0, 41.666666666666664)","(5.5, 5.9, 5.8180555555555555)","(21.0, 29.0, 28.5)","(8.0, 9.2, 9.18)","(8.5, 11.0, 10.55)","(51.0, 75.0, 73.5)","(6.5, 8.6, 8.362637362637361)"
09-01-2023 15:28:55.493793,"(3.1, 3.65, 3.6)","(8.5, 11.0, 10.429577464788732)","(16.0, 19.0, 18.9375)","(31.0, 42.0, 41.666666666666664)","(5.5, 5.9, 5.8180555555555555)","(21.0, 29.0, 28.486486486486488)","(8.0, 9.2, 9.18)","(8.5, 11.0, 10.515384615384615)","(51.0, 75.0, 73.5)","(6.5, 8.6, 8.405405405405405)"
09-01-2023 15:28:56.899123,"(3.1, 3.65, 3.593)","(8.5, 11.0, 10.429577464788732)","(16.0, 19.0, 18.9375)","(31.0, 42.0, 41.666666666666664)","(5.5, 5.9, 5.8180555555555555)","(21.0, 29.0, 28.486486486486488)","(8.0, 9.2, 9.18)","(8.5, 11.0, 10.515384615384615)","(51.0, 75.0, 73.5)","(6.5, 8.6, 8.405405405405405)"
09-01-2023 15:28:58.385180,"(3.1, 3.65, 3.5767441860465117)","(8.5, 11.0, 10.416058394160585)","(16.0, 19.0, 18.95)","(31.0, 42.0, 41.627906976744185)","(5.5, 5.9, 5.8180555555555555)","(21.0, 29.0, 28.333333333333332)","(8.0, 9.0, 8.9925)","(8.5, 10.5, 10.345360824742269)","(51.0, 75.0, 73.5)","(6.5, 8.6, 8.477272727272727)"
09-01-2023 15:28:59.750161,"(3.1, 3.65, 3.584375)","(8.5, 11.0, 10.416058394160585)","(16.0, 19.0, 18.95)","(31.0, 42.0, 41.627906976744185)","(5.5, 5.9, 5.817808219178082)","(21.0, 29.0, 28.393939393939394)","(8.0, 9.0, 8.997142857142856)","(8.5, 10.5, 10.36574074074074)","(51.0, 75.0, 73.54838709677419)","(6.5, 8.6, 8.485106382978723)"
09-01-2023 15:29:01.082650,"(3.2, 3.6, 3.584090909090909)","(8.5, 11.0, 10.464)","(16.0, 20.0, 19.88888888888889)","(31.0, 42.0, 41.65217391304348)","(5.5, 5.9, 5.833333333333333)","(21.0, 29.0, 28.393939393939394)","(8.0, 9.0, 8.998245614035088)","(8.5, 10.5, 10.36574074074074)","(51.0, 75.0, 73.54838709677419)","(6.5, 8.6, 8.985185185185186)"
09-01-2023 15:29:02.428282,"(3.2, 3.55, 3.5403846153846152)","(8.5, 11.0, 10.449612403100776)","(16.0, 20.0, 19.875)","(31.0, 44.0, 41.565217391304344)","(5.5, 5.9, 5.756164383561644)","(21.0, 29.0, 28.393939393939394)","(8.0, 9.0, 9.19655172413793)","(8.5, 10.5, 10.438888888888888)","(51.0, 75.0, 73.54838709677419)","(6.5, 9.0, 8.952542372881355)"
09-01-2023 15:29:03.822552,"(3.2, 3.65, 3.5925)","(8.5, 11.0, 10.449612403100776)","(16.0, 20.0, 19.85)","(31.0, 44.0, 41.666666666666664)","(5.5, 5.8, 5.75748502994012)","(21.0, 29.0, 28.636363636363637)","(8.0, 9.2, 9.055555555555555)","(8.5, 10.5, 10.427083333333334)","(51.0, 75.0, 73.54838709677419)","(6.5, 9.0, 8.883333333333333)"
09-01-2023 15:29:05.247438,"(3.2, 3.6, 3.573846153846154)","(8.5, 10.5, 10.432203389830509)","(16.0, 20.0, 19.85)","(31.0, 44.0, 41.666666666666664)","(5.5, 5.8, 5.776644736842105)","(21.0, 29.0, 28.636363636363637)","(8.0, 9.4, 9.05)","(8.5, 10.5, 10.423913043478262)","(51.0, 75.0, 73.54838709677419)","(6.5, 9.2, 8.850000000000001)"
09-01-2023 15:29:06.728542,"(3.2, 3.55, 3.5457446808510635)","(8.5, 10.5, 10.3984375)","(16.0, 20.0, 19.826923076923077)","(31.0, 44.0, 41.1764705882353)","(5.5, 5.8, 5.775161290322581)","(21.0, 29.0, 30.285714285714285)","(8.0, 9.4, 9.27037037037037)","(8.5, 10.5, 10.423913043478262)","(51.0, 75.0, 73.90243902439025)","(6.5, 9.2, 9.250980392156864)"
09-01-2023 15:29:08.331060,"(3.2, 3.55, 3.5457446808510635)","(8.5, 10.5, 10.404761904761905)","(16.0, 20.0, 19.341463414634145)","(31.0, 44.0, 41.1764705882353)","(5.5, 5.8, 5.774161073825503)","(21.0, 32.0, 30.153846153846153)","(8.0, 9.4, 9.242857142857142)","(8.5, 10.5, 10.423913043478262)","(51.0, 75.0, 74.44444444444444)","(6.5, 9.4, 9.292307692307693)"
09-01-2023 15:29:09.923590,"(3.2, 3.55, 3.545620437956204)","(8.5, 10.5, 10.404761904761905)","(16.0, 20.0, 19.341463414634145)","(31.0, 44.0, 41.1764705882353)","(5.5, 5.8, 5.772401433691757)","(21.0, 32.0, 29.264705882352942)","(8.0, 9.4, 9.242857142857142)","(8.5, 10.5, 10.405405405405405)","(51.0, 75.0, 74.39393939393939)","(6.5, 9.4, 9.292307692307693)"
09-01-2023 15:29:11.550579,"(3.2, 3.55, 3.5441176470588234)","(8.5, 10.5, 10.404761904761905)","(16.0, 20.0, 20.019607843137255)","(31.0, 44.0, 41.1764705882353)","(5.5, 5.8, 5.772401433691757)","(21.0, 32.0, 29.264705882352942)","(8.0, 9.4, 9.379775280898876)","(8.5, 10.5, 10.405405405405405)","(51.0, 75.0, 74.39393939393939)","(6.5, 9.4, 9.292307692307693)"
09-01-2023 15:29:13.122010,"(3.2, 3.55, 3.5294117647058822)","(8.5, 10.5, 9.859649122807017)","(16.0, 21.0, 19.818181818181817)","(31.0, 44.0, 40.888888888888886)","(5.5, 5.8, 5.782625482625482)","(21.0, 32.0, 29.09375)","(8.0, 9.4, 9.386046511627907)","(8.5, 10.5, 10.370192307692308)","(51.0, 75.0, 74.7560975609756)","(6.5, 9.4, 9.325925925925926)"
09-01-2023 15:29:14.782313,"(3.1, 3.55, 3.5014285714285713)","(8.5, 10.0, 9.834920634920636)","(16.0, 20.0, 19.818181818181817)","(31.0, 44.0, 40.888888888888886)","(5.5, 5.8, 5.781171548117155)","(21.0, 32.0, 29.09375)","(8.0, 9.4, 9.16470588235294)","(8.5, 10.5, 10.370192307692308)","(51.0, 75.0, 74.80392156862744)","(7.0, 9.4, 9.17674418604651)"
09-01-2023 15:29:16.458960,"(3.1, 3.65, 3.5014285714285713)","(8.5, 10.0, 9.85945945945946)","(16.0, 20.0, 19.857142857142858)","(31.0, 44.0, 41.083333333333336)","(5.5, 5.8, 5.843835616438357)","(21.0, 32.0, 29.09375)","(8.0, 9.4, 9.18198198198198)","(8.5, 10.5, 10.381578947368421)","(51.0, 75.0, 74.81132075471699)","(7.0, 9.2, 9.366666666666667)"
