,Miss Indi,Eker The Wrecker,Tilly Devine,Sublime Dallas,Mighty Kristy,Early Sunset,Sirius Thinking,Speedy Sunny
14-12-2022 13:51:10.990464,"(11.0, 16.0, 15.777777777777779)","(2.8, 3.45, 3.417857142857143)","(4.0, 4.8, 4.678947368421053)","(8.0, 11.5, 10.11111111111111)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 35.57575757575758)","(3.6, 4.3, 4.172727272727273)","(21.0, 34.0, 27.4375)"
14-12-2022 13:51:12.238278,"(11.0, 16.0, 15.777777777777779)","(2.8, 3.45, 3.4346153846153844)","(4.0, 4.8, 4.685714285714285)","(8.0, 11.0, 10.11111111111111)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 35.57575757575758)","(3.6, 4.3, 4.172727272727273)","(21.0, 34.0, 27.4375)"
14-12-2022 13:51:13.366307,"(11.0, 16.0, 15.777777777777779)","(2.8, 3.5, 3.4346153846153844)","(4.0, 4.8, 4.685714285714285)","(8.0, 11.0, 10.38888888888889)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 36.857142857142854)","(3.6, 4.3, 4.172727272727273)","(21.0, 34.0, 27.4375)"
14-12-2022 13:51:14.687684,"(11.0, 16.0, 15.777777777777779)","(2.8, 3.45, 3.4384615384615387)","(4.0, 4.8, 4.673170731707317)","(8.0, 11.0, 10.38888888888889)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 36.15384615384615)","(3.6, 4.3, 4.172727272727273)","(21.0, 34.0, 27.4375)"
14-12-2022 13:51:15.909256,"(11.0, 16.0, 15.6)","(2.8, 3.45, 3.4363636363636365)","(4.0, 4.8, 4.673170731707317)","(8.0, 11.0, 10.38888888888889)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 36.2)","(3.6, 4.3, 4.172727272727273)","(21.0, 34.0, 27.4375)"
14-12-2022 13:51:17.001321,"(11.0, 16.0, 15.6)","(2.8, 3.45, 3.4363636363636365)","(4.0, 4.8, 4.673170731707317)","(8.0, 11.0, 10.38888888888889)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 36.2)","(3.6, 4.3, 4.172727272727273)","(21.0, 34.0, 27.4375)"
14-12-2022 13:51:18.084024,"(11.0, 16.0, 15.636363636363637)","(2.8, 3.55, 3.5285714285714285)","(4.0, 4.8, 4.68780487804878)","(8.0, 11.0, 10.5)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 36.2)","(3.6, 4.1, 4.07037037037037)","(21.0, 34.0, 29.0)"
14-12-2022 13:51:19.253076,"(11.0, 16.0, 15.6)","(2.8, 3.55, 3.52)","(4.0, 4.8, 4.68780487804878)","(8.0, 11.0, 10.5)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 36.0)","(3.6, 4.1, 4.059375)","(21.0, 34.0, 29.0)"
14-12-2022 13:51:20.388040,"(11.0, 16.0, 15.6)","(2.8, 3.55, 3.5227272727272725)","(4.0, 4.8, 4.68780487804878)","(8.0, 11.0, 10.5)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.059375)","(21.0, 34.0, 30.333333333333332)"
14-12-2022 13:51:21.554470,"(11.0, 16.0, 15.590909090909092)","(2.8, 3.55, 3.536363636363636)","(4.0, 4.8, 4.68780487804878)","(8.0, 11.0, 10.25925925925926)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.059375)","(21.0, 34.0, 30.333333333333332)"
14-12-2022 13:51:22.829346,"(11.0, 16.0, 15.590909090909092)","(2.8, 3.55, 3.536363636363636)","(4.0, 4.8, 4.68780487804878)","(8.0, 11.0, 10.25925925925926)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.059375)","(21.0, 34.0, 30.333333333333332)"
14-12-2022 13:51:24.029311,"(11.0, 16.0, 15.590909090909092)","(2.8, 3.55, 3.536363636363636)","(4.0, 4.8, 4.68780487804878)","(8.0, 11.0, 10.25925925925926)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.046341463414634)","(21.0, 34.0, 30.333333333333332)"
14-12-2022 13:51:25.297679,"(11.0, 16.0, 15.266666666666667)","(2.8, 3.55, 3.5732142857142857)","(4.0, 4.8, 4.704166666666667)","(8.0, 11.0, 10.25925925925926)","(21.0, 38.0, 37.42857142857143)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.041176470588235)","(21.0, 34.0, 29.1875)"
14-12-2022 13:51:26.607089,"(11.0, 15.0, 14.733333333333333)","(2.8, 3.6, 3.5612903225806454)","(4.0, 4.8, 4.704166666666667)","(8.0, 11.0, 10.25925925925926)","(21.0, 38.0, 37.0)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.087804878048781)","(21.0, 34.0, 29.1875)"
14-12-2022 13:51:27.875705,"(11.0, 15.0, 14.733333333333333)","(2.8, 3.6, 3.56)","(4.0, 4.8, 4.735211267605633)","(8.0, 11.0, 10.21875)","(21.0, 38.0, 33.945945945945944)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.087804878048781)","(21.0, 34.0, 30.333333333333332)"
14-12-2022 13:51:29.141012,"(11.0, 15.0, 14.636363636363637)","(2.8, 3.6, 3.582089552238806)","(4.0, 4.8, 4.735211267605633)","(8.0, 11.0, 10.21875)","(21.0, 40.0, 34.4)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.087804878048781)","(21.0, 34.0, 27.583333333333332)"
14-12-2022 13:51:30.376812,"(11.0, 15.0, 14.636363636363637)","(2.8, 3.6, 3.585211267605634)","(4.0, 4.8, 4.706122448979592)","(8.0, 11.0, 10.21875)","(21.0, 40.0, 34.94736842105263)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.1, 4.1454545454545455)","(21.0, 34.0, 27.4375)"
14-12-2022 13:51:31.580963,"(11.0, 15.0, 14.636363636363637)","(2.8, 3.6, 3.554838709677419)","(4.0, 4.8, 4.69811320754717)","(8.0, 11.0, 10.185185185185185)","(21.0, 40.0, 35.2)","(21.0, 38.0, 35.26829268292683)","(3.6, 4.2, 4.177215189873418)","(21.0, 34.0, 29.227272727272727)"
14-12-2022 13:51:32.865977,"(11.0, 15.0, 14.636363636363637)","(2.9, 3.6, 3.554838709677419)","(4.0, 4.8, 4.69811320754717)","(8.0, 11.0, 10.13793103448276)","(21.0, 40.0, 34.75)","(21.0, 38.0, 34.628571428571426)","(3.6, 4.2, 4.196)","(21.0, 34.0, 29.333333333333332)"
14-12-2022 13:51:33.944846,"(11.0, 15.0, 14.615384615384615)","(2.9, 3.6, 3.5829268292682928)","(4.0, 4.8, 4.698245614035088)","(8.0, 10.5, 10.13793103448276)","(21.0, 40.0, 34.75)","(21.0, 36.0, 34.628571428571426)","(3.6, 4.2, 4.272549019607843)","(21.0, 32.0, 29.142857142857142)"
14-12-2022 13:51:35.193434,"(11.0, 15.0, 14.555555555555555)","(2.9, 3.6, 3.591666666666667)","(4.0, 4.7, 4.672413793103448)","(8.0, 10.5, 10.032)","(21.0, 40.0, 34.666666666666664)","(21.0, 36.0, 34.628571428571426)","(3.6, 4.3, 4.278723404255319)","(21.0, 32.0, 29.142857142857142)"
14-12-2022 13:51:36.342688,"(11.0, 14.5, 14.49056603773585)","(2.9, 3.6, 3.591666666666667)","(4.0, 4.7, 4.672413793103448)","(8.0, 10.5, 9.7)","(21.0, 40.0, 34.666666666666664)","(21.0, 36.0, 34.628571428571426)","(3.6, 4.3, 4.266666666666667)","(21.0, 32.0, 29.0)"
14-12-2022 13:51:37.512487,"(11.0, 15.0, 14.764705882352942)","(2.9, 3.6, 3.580487804878049)","(4.0, 4.7, 4.672413793103448)","(8.0, 10.0, 9.7)","(21.0, 40.0, 34.666666666666664)","(21.0, 36.0, 34.7027027027027)","(3.6, 4.3, 4.275)","(21.0, 32.0, 29.0)"
14-12-2022 13:51:38.620371,"(11.0, 14.5, 14.49056603773585)","(2.9, 3.6, 3.5783783783783782)","(4.0, 4.7, 4.672413793103448)","(8.0, 10.5, 10.05)","(21.0, 40.0, 35.5)","(21.0, 36.0, 34.7027027027027)","(3.6, 4.3, 4.25625)","(21.0, 32.0, 28.5)"
14-12-2022 13:51:39.820651,"(11.0, 14.5, 14.49056603773585)","(2.9, 3.6, 3.555769230769231)","(4.0, 4.6, 4.587)","(8.0, 10.5, 9.975)","(21.0, 40.0, 36.294117647058826)","(21.0, 36.0, 34.7027027027027)","(3.6, 4.3, 4.269230769230769)","(21.0, 32.0, 28.5)"
14-12-2022 13:51:40.955696,"(11.0, 14.5, 14.49056603773585)","(2.9, 3.6, 3.555769230769231)","(4.0, 4.6, 4.595767195767196)","(8.0, 10.5, 10.10625)","(21.0, 40.0, 36.108108108108105)","(21.0, 36.0, 34.7027027027027)","(3.6, 4.3, 4.369642857142857)","(21.0, 32.0, 28.363636363636363)"
14-12-2022 13:51:42.101549,"(11.0, 14.5, 14.472222222222221)","(2.9, 3.6, 3.551063829787234)","(4.0, 4.6, 4.598907103825137)","(8.0, 10.5, 9.78)","(21.0, 40.0, 36.108108108108105)","(21.0, 36.0, 34.7027027027027)","(3.6, 4.4, 4.365)","(21.0, 32.0, 28.923076923076923)"
14-12-2022 13:51:43.218728,"(11.0, 14.5, 14.428571428571429)","(2.9, 3.55, 3.536842105263158)","(4.0, 4.6, 4.598907103825137)","(8.0, 10.5, 9.78)","(21.0, 40.0, 36.108108108108105)","(21.0, 36.0, 34.7027027027027)","(3.6, 4.4, 4.365)","(21.0, 32.0, 28.923076923076923)"
14-12-2022 13:51:44.391692,"(11.0, 14.5, 14.427083333333334)","(2.9, 3.55, 3.4676470588235295)","(4.0, 4.6, 4.598924731182795)","(8.0, 10.5, 9.728571428571428)","(21.0, 40.0, 35.885714285714286)","(21.0, 36.0, 34.2)","(3.6, 4.4, 4.361363636363636)","(21.0, 32.0, 29.17391304347826)"
14-12-2022 13:51:45.593097,"(11.0, 14.5, 14.43)","(2.9, 3.55, 3.4676470588235295)","(4.0, 4.7, 4.685858585858586)","(8.0, 10.5, 9.728571428571428)","(21.0, 40.0, 35.885714285714286)","(21.0, 36.0, 33.88235294117647)","(3.6, 4.4, 4.346808510638298)","(21.0, 32.0, 28.38888888888889)"
14-12-2022 13:51:46.904973,"(11.0, 14.5, 14.457446808510639)","(2.9, 3.55, 3.4625000000000004)","(3.9, 4.7, 4.683)","(8.0, 10.5, 9.864705882352942)","(21.0, 40.0, 35.1764705882353)","(21.0, 36.0, 31.53846153846154)","(3.6, 4.4, 4.396907216494846)","(21.0, 32.0, 28.153846153846153)"
14-12-2022 13:51:48.139411,"(11.0, 14.5, 14.467391304347826)","(2.9, 3.55, 3.4625000000000004)","(3.9, 4.7, 4.6821052631578945)","(8.0, 10.5, 10.147058823529411)","(21.0, 36.0, 37.54838709677419)","(21.0, 32.0, 31.53846153846154)","(3.6, 4.4, 4.396341463414634)","(21.0, 30.0, 28.153846153846153)"
14-12-2022 13:51:49.337706,"(11.0, 14.5, 14.477777777777778)","(2.9, 3.5, 3.4772727272727275)","(3.9, 4.7, 4.6821052631578945)","(8.0, 10.5, 10.166666666666666)","(21.0, 38.0, 37.54838709677419)","(21.0, 32.0, 31.53846153846154)","(3.6, 4.4, 4.438983050847457)","(21.0, 30.0, 27.705882352941178)"
14-12-2022 13:51:50.503298,"(11.0, 14.5, 14.477777777777778)","(2.9, 3.5, 3.4772727272727275)","(3.9, 4.7, 4.681914893617021)","(8.0, 10.5, 10.142857142857142)","(21.0, 38.0, 36.833333333333336)","(21.0, 32.0, 31.53846153846154)","(3.6, 4.5, 4.394505494505495)","(21.0, 30.0, 27.705882352941178)"
14-12-2022 13:51:51.766192,"(11.0, 14.5, 14.464285714285714)","(2.9, 3.5, 3.4772727272727275)","(3.9, 4.7, 4.6776470588235295)","(8.0, 10.5, 10.142857142857142)","(21.0, 38.0, 35.42857142857143)","(21.0, 32.0, 31.53846153846154)","(3.6, 4.4, 4.391489361702128)","(21.0, 30.0, 27.5625)"
14-12-2022 13:51:53.153874,"(11.0, 14.5, 14.461538461538462)","(2.9, 3.5, 3.4702702702702704)","(3.9, 4.7, 4.679220779220779)","(8.0, 10.5, 10.133333333333333)","(21.0, 36.0, 35.42857142857143)","(21.0, 32.0, 31.4)","(3.6, 4.4, 4.391489361702128)","(21.0, 30.0, 27.333333333333332)"
14-12-2022 13:51:54.508408,"(11.0, 14.5, 14.447368421052632)","(2.9, 3.55, 3.5389999999999997)","(3.9, 4.7, 4.679220779220779)","(8.0, 10.5, 10.133333333333333)","(21.0, 36.0, 35.333333333333336)","(21.0, 32.0, 31.25)","(3.6, 4.4, 4.396629213483147)","(21.0, 30.0, 26.375)"
14-12-2022 13:51:55.805787,"(11.0, 14.5, 14.485714285714286)","(2.9, 3.55, 3.529310344827586)","(3.9, 4.7, 4.679220779220779)","(8.0, 10.5, 10.133333333333333)","(21.0, 36.0, 35.333333333333336)","(21.0, 32.0, 29.7)","(3.6, 4.4, 4.475862068965517)","(21.0, 29.0, 25.6)"
14-12-2022 13:51:57.272419,"(11.0, 14.5, 14.425)","(2.9, 3.5, 3.457317073170732)","(3.9, 4.7, 4.673983739837398)","(8.0, 10.5, 10.25)","(21.0, 34.0, 32.888888888888886)","(21.0, 30.0, 29.7)","(3.6, 4.5, 4.48)","(21.0, 28.0, 26.444444444444443)"
14-12-2022 13:51:58.887412,"(11.0, 14.5, 14.425)","(2.9, 3.5, 3.4298969072164947)","(3.9, 4.7, 4.675409836065574)","(8.0, 10.5, 10.25)","(21.0, 34.0, 32.888888888888886)","(21.0, 30.0, 29.925925925925927)","(3.6, 4.5, 4.532432432432432)","(21.0, 28.0, 27.2)"
14-12-2022 13:52:00.334076,"(11.0, 14.5, 14.428571428571429)","(2.9, 3.5, 3.43421052631579)","(3.9, 4.7, 4.6648000000000005)","(8.0, 10.5, 10.422222222222222)","(21.0, 34.0, 32.74074074074074)","(21.0, 30.0, 30.74418604651163)","(3.6, 4.6, 4.544827586206896)","(21.0, 28.0, 27.555555555555557)"
14-12-2022 13:52:01.578851,"(11.0, 14.5, 14.428571428571429)","(2.9, 3.45, 3.394262295081967)","(3.9, 4.7, 4.6632)","(8.0, 10.5, 10.15)","(21.0, 36.0, 33.666666666666664)","(21.0, 32.0, 31.6)","(3.6, 4.6, 4.541538461538462)","(21.0, 28.0, 27.22222222222222)"
14-12-2022 13:52:02.775643,"(11.0, 14.0, 13.8)","(2.9, 3.45, 3.394262295081967)","(3.9, 4.7, 4.65531914893617)","(8.0, 10.5, 10.176923076923078)","(21.0, 34.0, 33.03225806451613)","(21.0, 32.0, 31.88888888888889)","(3.6, 4.6, 4.553333333333333)","(21.0, 28.0, 26.956521739130434)"
14-12-2022 13:52:03.960963,"(11.0, 14.0, 13.084745762711865)","(2.9, 3.45, 3.431818181818182)","(3.9, 4.8, 4.6475)","(8.0, 10.5, 10.00810810810811)","(21.0, 36.0, 33.241379310344826)","(21.0, 32.0, 31.88888888888889)","(3.6, 4.6, 4.531428571428571)","(21.0, 28.0, 26.956521739130434)"
14-12-2022 13:52:05.221193,"(11.0, 13.5, 12.652542372881356)","(2.9, 3.45, 3.4333333333333336)","(3.9, 4.8, 4.6761904761904765)","(8.0, 10.5, 9.93125)","(21.0, 36.0, 32.64)","(21.0, 32.0, 31.88888888888889)","(3.6, 4.6, 4.550819672131148)","(21.0, 28.0, 26.37735849056604)"
14-12-2022 13:52:06.488563,"(11.0, 13.5, 12.652542372881356)","(2.9, 3.45, 3.435416666666667)","(3.9, 4.7, 4.6761904761904765)","(8.0, 10.5, 9.916666666666668)","(21.0, 36.0, 33.77777777777778)","(21.0, 32.0, 31.789473684210527)","(3.6, 4.6, 4.550819672131148)","(21.0, 28.0, 26.533333333333335)"
14-12-2022 13:52:07.707175,"(10.0, 13.5, 13.1)","(2.9, 3.45, 3.4333333333333336)","(3.9, 4.7, 4.6761904761904765)","(8.0, 10.5, 9.821538461538463)","(21.0, 34.0, 33.77777777777778)","(21.0, 32.0, 32.266666666666666)","(3.7, 4.6, 4.61578947368421)","(21.0, 27.0, 26.125)"
14-12-2022 13:52:08.899711,"(10.0, 13.0, 12.666666666666666)","(2.9, 3.45, 3.4333333333333336)","(3.9, 4.7, 4.6761904761904765)","(8.0, 10.5, 9.821538461538463)","(21.0, 34.0, 33.77777777777778)","(21.0, 34.0, 32.17142857142857)","(3.7, 4.7, 4.613846153846154)","(21.0, 27.0, 26.11111111111111)"
14-12-2022 13:52:10.116910,"(10.0, 13.0, 12.518518518518519)","(2.9, 3.45, 3.4385714285714286)","(3.9, 4.7, 4.680769230769231)","(8.0, 10.5, 9.821538461538463)","(21.0, 34.0, 33.77777777777778)","(21.0, 34.0, 32.17142857142857)","(3.7, 4.7, 4.619354838709677)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:11.301803,"(10.0, 13.0, 12.518518518518519)","(2.9, 3.45, 3.445138888888889)","(3.9, 4.7, 4.680769230769231)","(8.0, 10.5, 9.821538461538463)","(21.0, 34.0, 33.44444444444444)","(21.0, 34.0, 32.23529411764706)","(3.7, 4.7, 4.57787610619469)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:12.562379,"(10.0, 13.0, 12.518518518518519)","(2.9, 3.45, 3.4639455782312925)","(3.9, 4.7, 4.651219512195121)","(8.0, 10.5, 9.821538461538463)","(21.0, 36.0, 33.125)","(21.0, 34.0, 30.444444444444443)","(3.7, 4.7, 4.551612903225807)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:13.884865,"(10.0, 13.0, 12.25)","(2.9, 3.5, 3.4553030303030305)","(3.9, 4.8, 4.648837209302325)","(8.0, 10.5, 9.821538461538463)","(21.0, 36.0, 33.285714285714285)","(21.0, 34.0, 31.933333333333334)","(3.7, 4.7, 4.552564102564102)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:15.133001,"(10.0, 12.5, 12.25)","(2.9, 3.5, 3.4553030303030305)","(3.9, 4.8, 4.771232876712329)","(8.0, 10.5, 9.82857142857143)","(21.0, 36.0, 33.625)","(21.0, 32.0, 31.933333333333334)","(3.7, 4.7, 4.552564102564102)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:16.387290,"(10.0, 12.5, 12.0625)","(2.9, 3.5, 3.4553030303030305)","(3.9, 4.8, 4.794219653179191)","(8.0, 10.0, 9.417977528089889)","(21.0, 36.0, 33.67741935483871)","(21.0, 32.0, 31.933333333333334)","(3.7, 4.7, 4.552564102564102)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:17.590639,"(10.0, 12.5, 12.045454545454545)","(2.9, 3.5, 3.4553030303030305)","(3.9, 4.8, 4.881521739130435)","(8.0, 9.8, 9.34736842105263)","(21.0, 36.0, 33.333333333333336)","(21.0, 32.0, 31.941176470588236)","(3.7, 4.7, 4.552564102564102)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:18.735966,"(10.0, 12.5, 12.045454545454545)","(2.9, 3.5, 3.4553030303030305)","(3.9, 4.9, 4.882513661202186)","(8.0, 9.6, 9.37142857142857)","(21.0, 36.0, 33.333333333333336)","(21.0, 32.0, 31.941176470588236)","(3.7, 4.7, 4.5553459119496855)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:19.987123,"(10.0, 12.5, 12.045454545454545)","(2.9, 3.5, 3.5110169491525425)","(3.9, 4.9, 4.79766081871345)","(8.0, 9.6, 9.34736842105263)","(21.0, 36.0, 33.333333333333336)","(21.0, 32.0, 31.941176470588236)","(3.7, 4.7, 4.5553459119496855)","(21.0, 27.0, 26.071428571428573)"
14-12-2022 13:52:21.229005,"(10.0, 12.5, 12.045454545454545)","(2.9, 3.6, 3.5763157894736843)","(3.9, 4.8, 4.804761904761905)","(8.0, 9.6, 9.387301587301588)","(21.0, 36.0, 33.67741935483871)","(21.0, 32.0, 31.941176470588236)","(3.7, 4.7, 4.586764705882353)","(21.0, 27.0, 26.103448275862068)"
14-12-2022 13:52:22.504733,"(10.0, 12.5, 12.045454545454545)","(2.9, 3.6, 3.5763157894736843)","(3.9, 4.9, 4.8428571428571425)","(8.0, 9.4, 9.532203389830508)","(21.0, 36.0, 33.333333333333336)","(21.0, 32.0, 31.833333333333332)","(3.7, 4.7, 4.586764705882353)","(21.0, 27.0, 26.103448275862068)"
14-12-2022 13:52:23.730518,"(10.0, 12.5, 11.928571428571429)","(2.9, 3.55, 3.544736842105263)","(3.9, 4.9, 4.8428571428571425)","(8.0, 9.6, 9.509090909090908)","(21.0, 36.0, 33.333333333333336)","(21.0, 32.0, 31.833333333333332)","(3.7, 4.7, 4.586764705882353)","(21.0, 27.0, 26.103448275862068)"
14-12-2022 13:52:24.914777,"(10.0, 12.5, 11.928571428571429)","(2.9, 3.55, 3.5313559322033896)","(3.9, 4.9, 4.876237623762377)","(8.0, 9.6, 9.545454545454545)","(21.0, 36.0, 32.32258064516129)","(21.0, 32.0, 31.833333333333332)","(3.7, 4.7, 4.595161290322581)","(21.0, 27.0, 26.103448275862068)"
14-12-2022 13:52:26.060566,"(10.0, 12.5, 11.928571428571429)","(2.9, 3.55, 3.5313559322033896)","(3.9, 4.9, 4.852475247524753)","(8.0, 9.6, 9.492307692307692)","(21.0, 36.0, 31.384615384615383)","(21.0, 32.0, 31.941176470588236)","(3.7, 4.7, 4.5921875)","(21.0, 27.0, 25.933333333333334)"
14-12-2022 13:52:27.338265,"(10.0, 12.5, 11.928571428571429)","(2.9, 3.6, 3.5823529411764707)","(3.9, 4.8, 4.754330708661417)","(8.0, 9.6, 9.413333333333332)","(21.0, 36.0, 31.384615384615383)","(21.0, 32.0, 31.941176470588236)","(3.7, 4.7, 4.5921875)","(21.0, 26.0, 26.076923076923077)"
14-12-2022 13:52:28.552630,"(10.0, 12.5, 11.928571428571429)","(2.9, 3.6, 3.5823529411764707)","(3.9, 4.8, 4.746031746031746)","(8.0, 9.6, 9.52258064516129)","(21.0, 36.0, 31.44)","(21.0, 32.0, 33.31578947368421)","(3.7, 4.7, 4.595161290322581)","(21.0, 27.0, 26.142857142857142)"
14-12-2022 13:52:29.775876,"(10.0, 12.5, 11.625)","(2.9, 3.6, 3.583)","(3.9, 4.7, 4.628985507246377)","(8.0, 9.6, 9.52258064516129)","(21.0, 36.0, 31.44)","(21.0, 34.0, 33.785714285714285)","(3.7, 4.7, 4.5967213114754095)","(21.0, 27.0, 26.142857142857142)"
14-12-2022 13:52:30.963455,"(10.0, 12.5, 11.625)","(2.9, 3.6, 3.57875)","(3.9, 4.7, 4.603921568627451)","(8.0, 9.6, 9.356521739130434)","(21.0, 36.0, 31.44)","(21.0, 34.0, 33.7)","(3.7, 4.7, 4.5967213114754095)","(21.0, 27.0, 26.2)"
14-12-2022 13:52:32.115591,"(10.0, 12.5, 11.625)","(2.9, 3.6, 3.57875)","(3.9, 4.7, 4.6)","(8.0, 9.6, 9.399999999999999)","(21.0, 36.0, 32.06896551724138)","(21.0, 34.0, 33.91304347826087)","(3.7, 4.7, 4.5834782608695654)","(21.0, 27.0, 26.333333333333332)"
14-12-2022 13:52:33.328720,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.6, 3.5846938775510204)","(3.9, 4.6, 4.569230769230769)","(8.0, 9.6, 9.433333333333334)","(21.0, 36.0, 32.06896551724138)","(21.0, 36.0, 35.44827586206897)","(3.7, 4.7, 4.587272727272727)","(21.0, 27.0, 26.454545454545453)"
14-12-2022 13:52:34.495191,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.6, 3.5869565217391304)","(3.9, 4.6, 4.569230769230769)","(8.0, 9.6, 9.433333333333334)","(21.0, 36.0, 32.06896551724138)","(21.0, 36.0, 35.44827586206897)","(3.7, 4.7, 4.5588235294117645)","(21.0, 27.0, 26.47826086956522)"
14-12-2022 13:52:35.791957,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.6, 3.5975)","(3.9, 4.6, 4.541379310344827)","(8.0, 9.6, 9.389473684210525)","(21.0, 36.0, 32.06896551724138)","(21.0, 36.0, 35.44827586206897)","(3.7, 4.7, 4.555555555555555)","(21.0, 27.0, 26.25)"
14-12-2022 13:52:36.988859,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.6, 3.5976878612716763)","(3.9, 4.7, 4.541379310344827)","(8.0, 9.6, 9.389473684210525)","(21.0, 36.0, 32.06896551724138)","(21.0, 36.0, 35.44827586206897)","(3.7, 4.7, 4.554347826086957)","(21.0, 27.0, 26.25)"
14-12-2022 13:52:38.223500,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.6, 3.5976878612716763)","(3.9, 4.7, 4.546153846153846)","(8.0, 9.6, 9.389473684210525)","(21.0, 36.0, 32.06896551724138)","(21.0, 36.0, 35.65714285714286)","(3.7, 4.7, 4.560416666666667)","(21.0, 27.0, 26.25)"
14-12-2022 13:52:39.388720,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.65, 3.6304878048780487)","(3.9, 4.6, 4.5771428571428565)","(8.0, 9.6, 9.389473684210525)","(21.0, 36.0, 32.06896551724138)","(21.0, 36.0, 35.65714285714286)","(3.7, 4.7, 4.560416666666667)","(21.0, 27.0, 26.25)"
14-12-2022 13:52:40.591501,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.65, 3.6308823529411764)","(3.9, 4.6, 4.565217391304348)","(8.0, 9.6, 9.389473684210525)","(21.0, 36.0, 32.06896551724138)","(21.0, 36.0, 35.65714285714286)","(3.7, 4.7, 4.561702127659575)","(21.0, 27.0, 26.2)"
14-12-2022 13:52:41.844904,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.65, 3.6308823529411764)","(3.9, 4.6, 4.565217391304348)","(8.0, 9.6, 9.389473684210525)","(21.0, 36.0, 32.69565217391305)","(21.0, 36.0, 35.65714285714286)","(3.7, 4.7, 4.592063492063492)","(21.0, 27.0, 26.2)"
14-12-2022 13:52:43.324726,"(10.0, 12.5, 11.722222222222221)","(2.9, 3.65, 3.6308823529411764)","(3.9, 4.6, 4.580487804878048)","(8.0, 9.6, 9.389473684210525)","(21.0, 36.0, 33.0)","(21.0, 36.0, 35.65714285714286)","(3.7, 4.7, 4.5913385826771655)","(21.0, 27.0, 26.2)"
14-12-2022 13:52:44.888435,"(10.0, 12.5, 11.5)","(2.9, 3.65, 3.618)","(3.9, 4.6, 4.58)","(8.0, 9.6, 9.476923076923077)","(21.0, 36.0, 33.0)","(21.0, 36.0, 35.65714285714286)","(3.7, 4.7, 4.588709677419355)","(21.0, 27.0, 26.2)"
14-12-2022 13:52:46.312183,"(10.0, 11.5, 11.147887323943662)","(2.9, 3.65, 3.6243243243243244)","(3.9, 4.6, 4.55054945054945)","(8.0, 9.6, 9.476923076923077)","(21.0, 36.0, 33.0)","(21.0, 36.0, 35.65714285714286)","(3.7, 4.7, 4.632075471698113)","(21.0, 27.0, 25.945945945945947)"
14-12-2022 13:52:47.656033,"(10.0, 11.5, 11.141891891891891)","(2.9, 3.7, 3.6517241379310343)","(3.9, 4.7, 4.55054945054945)","(8.0, 9.6, 9.155555555555555)","(21.0, 36.0, 33.0)","(21.0, 36.0, 35.68421052631579)","(3.7, 4.7, 4.623943661971831)","(21.0, 27.0, 26.18181818181818)"
14-12-2022 13:52:48.994373,"(10.0, 11.5, 11.141891891891891)","(2.9, 3.7, 3.6517241379310343)","(3.9, 4.7, 4.55054945054945)","(8.0, 9.4, 9.254545454545454)","(21.0, 36.0, 33.0)","(21.0, 36.0, 35.68421052631579)","(3.7, 4.7, 4.623943661971831)","(21.0, 27.0, 26.18181818181818)"
