,Atomic Julia,Cheers Poverty,Chemical Reactor,Makaila,Orator,Supercharged,Spearhead,Whodat Boodat
09-01-2023 16:01:15.393162,"(31.0, 80.0, 78.125)","(81.0, 170.0, 131.11111111111111)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.346153846153847)","(1.6, 1.99, 1.9895744680851064)","(3.4, 5.1, 5.004)","(7.5, 7.4, 6.933333333333334)","(31.0, 80.0, 69.61538461538461)"
09-01-2023 16:01:16.615594,"(31.0, 80.0, 78.125)","(81.0, 160.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.346153846153847)","(1.6, 1.99, 1.9895744680851064)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.2, 6.888888888888888)","(31.0, 80.0, 69.61538461538461)"
09-01-2023 16:01:17.854361,"(31.0, 80.0, 78.125)","(81.0, 150.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.346153846153847)","(1.6, 1.99, 1.9849999999999999)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.2, 6.888888888888888)","(31.0, 80.0, 72.5)"
09-01-2023 16:01:19.076276,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.346153846153847)","(1.6, 1.99, 1.988888888888889)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.2, 6.945454545454545)","(31.0, 80.0, 72.5)"
09-01-2023 16:01:20.251411,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.346153846153847)","(1.6, 1.99, 1.9888235294117647)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.2, 6.945454545454545)","(31.0, 80.0, 72.5)"
09-01-2023 16:01:21.392863,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.346153846153847)","(1.6, 1.99, 1.9833333333333334)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.2, 6.945454545454545)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 16:01:22.647186,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.346153846153847)","(1.6, 1.99, 1.9893181818181818)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.2, 6.933333333333333)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 16:01:23.813945,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.3)","(1.6, 1.99, 1.9885714285714287)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.6, 7.0)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 16:01:25.040283,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 140.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.227272727272727)","(1.6, 1.99, 1.9885714285714287)","(3.4, 5.1, 4.985714285714286)","(7.5, 7.6, 7.0)","(31.0, 80.0, 73.57142857142857)"
09-01-2023 16:01:26.434015,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 123.33333333333333)","(21.0, 26.0, 25.25)","(10.0, 12.5, 12.285714285714286)","(1.6, 1.99, 1.9849999999999999)","(3.4, 5.1, 4.928571428571428)","(7.5, 7.6, 6.77391304347826)","(31.0, 80.0, 74.54545454545455)"
09-01-2023 16:01:27.614951,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 136.66666666666666)","(21.0, 26.0, 25.25)","(10.0, 12.5, 12.285714285714286)","(1.6, 1.99, 1.9849999999999999)","(3.4, 5.1, 4.928571428571428)","(7.5, 7.6, 6.785714285714286)","(31.0, 80.0, 82.85714285714286)"
09-01-2023 16:01:28.783112,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 136.66666666666666)","(21.0, 26.0, 25.25)","(10.0, 12.5, 12.285714285714286)","(1.6, 1.99, 2.009375)","(3.4, 5.1, 4.928571428571428)","(7.5, 7.6, 6.866666666666666)","(31.0, 90.0, 80.58823529411765)"
09-01-2023 16:01:30.125180,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 136.66666666666666)","(21.0, 26.0, 25.166666666666668)","(10.0, 12.5, 12.285714285714286)","(1.6, 2.04, 2.01475)","(3.4, 5.1, 4.928571428571428)","(7.5, 7.4, 6.76)","(31.0, 90.0, 80.58823529411765)"
09-01-2023 16:01:31.189695,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 127.77777777777777)","(21.0, 26.0, 25.166666666666668)","(10.0, 12.5, 12.285714285714286)","(1.6, 2.02, 2.0025)","(3.4, 5.1, 4.9)","(7.5, 7.4, 6.76)","(31.0, 90.0, 80.58823529411765)"
09-01-2023 16:01:32.268440,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 127.77777777777777)","(21.0, 26.0, 24.916666666666664)","(10.0, 12.5, 12.285714285714286)","(1.6, 2.02, 2.0025)","(3.4, 5.1, 4.931578947368421)","(7.5, 7.4, 6.76)","(31.0, 90.0, 80.58823529411765)"
09-01-2023 16:01:33.813868,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 130.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.285714285714286)","(1.6, 2.02, 2.013)","(3.4, 5.1, 4.855555555555555)","(7.5, 7.4, 6.76)","(31.0, 90.0, 80.58823529411765)"
09-01-2023 16:01:35.280380,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 130.0)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.285714285714286)","(1.65, 2.02, 2.013)","(3.4, 5.1, 4.78)","(7.0, 7.4, 6.88)","(31.0, 90.0, 80.58823529411765)"
09-01-2023 16:01:36.738247,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 136.66666666666666)","(21.0, 26.0, 25.0)","(10.0, 12.5, 12.285714285714286)","(1.65, 2.02, 2.013)","(3.4, 5.1, 4.78)","(7.0, 7.0, 6.88)","(31.0, 90.0, 75.45454545454545)"
09-01-2023 16:01:37.936642,"(31.0, 80.0, 77.85714285714286)","(81.0, 150.0, 136.66666666666666)","(21.0, 26.0, 23.22222222222222)","(10.0, 12.5, 12.346153846153847)","(1.65, 2.02, 2.0446153846153847)","(3.4, 5.1, 4.722222222222222)","(7.0, 7.0, 6.933333333333334)","(31.0, 90.0, 75.45454545454545)"
09-01-2023 16:01:39.034466,"(41.0, 85.0, 82.14285714285714)","(81.0, 150.0, 136.66666666666666)","(21.0, 27.0, 23.666666666666668)","(10.0, 12.5, 12.346153846153847)","(1.65, 2.1, 2.0478260869565217)","(3.4, 5.0, 4.764705882352941)","(7.0, 7.0, 6.933333333333334)","(31.0, 90.0, 75.45454545454545)"
09-01-2023 16:01:40.216369,"(41.0, 85.0, 82.14285714285714)","(81.0, 150.0, 136.66666666666666)","(21.0, 27.0, 23.666666666666668)","(10.0, 12.5, 12.346153846153847)","(1.65, 2.1, 2.159130434782609)","(3.4, 5.0, 4.68)","(7.0, 7.0, 6.699999999999999)","(31.0, 90.0, 75.45454545454545)"
09-01-2023 16:01:41.434401,"(41.0, 85.0, 82.14285714285714)","(81.0, 150.0, 125.0)","(21.0, 27.0, 23.666666666666668)","(10.0, 12.5, 12.346153846153847)","(1.65, 2.16, 2.1816129032258065)","(3.4, 4.8, 4.636363636363637)","(7.0, 6.8, 6.699999999999999)","(31.0, 90.0, 74.0909090909091)"
09-01-2023 16:01:42.665111,"(41.0, 85.0, 82.14285714285714)","(81.0, 150.0, 134.6153846153846)","(21.0, 27.0, 23.666666666666668)","(10.0, 12.5, 12.346153846153847)","(1.65, 2.2, 2.123076923076923)","(3.4, 4.8, 4.614285714285715)","(7.0, 6.8, 6.666666666666666)","(31.0, 85.0, 73.75)"
09-01-2023 16:01:43.959211,"(41.0, 85.0, 82.14285714285714)","(81.0, 150.0, 130.76923076923077)","(21.0, 27.0, 23.666666666666668)","(10.0, 12.5, 12.346153846153847)","(1.65, 2.2, 2.123076923076923)","(3.4, 4.9, 4.536363636363637)","(7.0, 6.8, 6.666666666666666)","(31.0, 85.0, 74.5)"
09-01-2023 16:01:45.279383,"(41.0, 85.0, 82.14285714285714)","(81.0, 150.0, 130.76923076923077)","(21.0, 27.0, 24.0)","(10.0, 12.5, 12.346153846153847)","(1.65, 2.2, 2.123076923076923)","(3.4, 4.9, 4.5)","(7.0, 6.8, 6.666666666666666)","(31.0, 85.0, 74.5)"
09-01-2023 16:01:46.469975,"(41.0, 85.0, 82.14285714285714)","(81.0, 150.0, 122.22222222222223)","(21.0, 27.0, 24.0)","(10.0, 12.5, 12.3)","(1.65, 2.2, 2.161538461538462)","(3.4, 4.9, 4.5)","(7.0, 6.8, 6.666666666666666)","(31.0, 85.0, 74.5)"
09-01-2023 16:01:47.675309,"(41.0, 85.0, 80.0)","(81.0, 150.0, 130.76923076923077)","(21.0, 27.0, 24.0)","(10.0, 12.5, 12.3)","(1.65, 2.2, 2.1500000000000004)","(3.4, 4.9, 4.488235294117647)","(7.0, 6.8, 6.666666666666666)","(31.0, 85.0, 74.5)"
09-01-2023 16:01:48.828358,"(41.0, 85.0, 70.45454545454545)","(81.0, 150.0, 130.76923076923077)","(21.0, 27.0, 24.0)","(10.0, 12.5, 12.3)","(1.65, 2.2, 2.1500000000000004)","(3.4, 4.9, 4.533333333333333)","(7.0, 6.8, 6.666666666666666)","(31.0, 85.0, 74.5)"
09-01-2023 16:01:50.088680,"(41.0, 85.0, 70.45454545454545)","(81.0, 150.0, 130.76923076923077)","(21.0, 27.0, 26.571428571428573)","(10.0, 12.5, 11.863636363636363)","(1.65, 2.2, 2.146666666666667)","(3.4, 4.8, 4.54)","(7.0, 6.8, 6.64)","(31.0, 85.0, 73.33333333333333)"
09-01-2023 16:01:51.383021,"(41.0, 85.0, 71.0)","(81.0, 150.0, 130.76923076923077)","(21.0, 30.0, 27.0)","(10.0, 12.0, 11.74)","(1.65, 2.2, 2.146666666666667)","(3.4, 4.7, 4.5)","(7.0, 6.8, 6.64)","(31.0, 85.0, 71.57894736842105)"
09-01-2023 16:01:52.669236,"(41.0, 85.0, 71.0)","(81.0, 150.0, 130.76923076923077)","(21.0, 29.0, 26.4)","(10.0, 12.5, 11.74)","(1.65, 2.2, 2.146666666666667)","(3.4, 4.7, 4.477777777777778)","(7.0, 6.8, 6.6)","(31.0, 85.0, 71.57894736842105)"
09-01-2023 16:01:54.043966,"(41.0, 80.0, 72.5)","(81.0, 150.0, 130.76923076923077)","(21.0, 28.0, 26.25)","(10.0, 12.5, 12.22463768115942)","(1.65, 2.2, 2.155555555555556)","(3.4, 4.7, 4.5285714285714285)","(7.0, 6.8, 6.6571428571428575)","(31.0, 85.0, 72.14285714285714)"
09-01-2023 16:01:55.324931,"(41.0, 80.0, 65.29411764705883)","(81.0, 150.0, 130.76923076923077)","(21.0, 28.0, 26.25)","(10.0, 12.5, 12.22463768115942)","(1.65, 2.2, 2.155555555555556)","(3.4, 4.7, 4.5285714285714285)","(6.5, 6.8, 6.6571428571428575)","(31.0, 85.0, 72.14285714285714)"
09-01-2023 16:01:56.565875,"(41.0, 80.0, 65.29411764705883)","(81.0, 150.0, 130.76923076923077)","(21.0, 28.0, 26.25)","(10.0, 12.5, 11.857142857142858)","(1.65, 2.2, 2.1742857142857144)","(3.4, 4.7, 4.238709677419355)","(6.5, 6.8, 6.45)","(31.0, 85.0, 72.14285714285714)"
09-01-2023 16:01:57.767086,"(41.0, 80.0, 66.66666666666667)","(81.0, 150.0, 140.0)","(21.0, 28.0, 26.25)","(10.0, 12.0, 11.125)","(1.65, 2.2, 2.1900000000000004)","(3.4, 4.4, 4.238709677419355)","(6.5, 6.6, 6.377777777777777)","(31.0, 85.0, 76.42857142857143)"
09-01-2023 16:01:58.963206,"(41.0, 80.0, 73.07692307692308)","(81.0, 150.0, 140.0)","(21.0, 28.0, 26.5)","(10.0, 11.5, 11.2)","(1.65, 2.2, 2.1814285714285715)","(3.4, 4.4, 4.266666666666667)","(6.5, 6.6, 6.377777777777777)","(31.0, 80.0, 74.5)"
09-01-2023 16:02:00.217384,"(41.0, 75.0, 73.75)","(71.0, 150.0, 142.0)","(20.0, 28.0, 26.5)","(10.0, 11.5, 11.2)","(1.65, 2.22, 2.1975000000000002)","(3.4, 4.4, 4.2375)","(6.5, 6.6, 6.377777777777777)","(31.0, 80.0, 73.125)"
09-01-2023 16:02:01.452150,"(41.0, 75.0, 73.75)","(71.0, 150.0, 140.0)","(20.0, 28.0, 26.5)","(10.0, 11.5, 10.666666666666666)","(1.65, 2.22, 2.1975000000000002)","(3.4, 4.4, 4.2594594594594595)","(6.5, 6.6, 6.3)","(31.0, 80.0, 73.125)"
09-01-2023 16:02:02.733980,"(41.0, 75.0, 73.75)","(71.0, 150.0, 140.0)","(20.0, 28.0, 26.5)","(10.0, 11.0, 10.307692307692308)","(1.65, 2.22, 2.1975000000000002)","(3.4, 4.4, 4.2468085106382985)","(6.5, 6.6, 6.3)","(31.0, 80.0, 74.5)"
09-01-2023 16:02:03.966245,"(41.0, 75.0, 73.75)","(71.0, 150.0, 140.0)","(20.0, 28.0, 26.5)","(10.0, 11.0, 10.307692307692308)","(1.65, 2.22, 2.208)","(3.4, 4.4, 4.2468085106382985)","(6.5, 6.6, 6.3)","(31.0, 80.0, 73.125)"
09-01-2023 16:02:05.186855,"(41.0, 75.0, 73.75)","(71.0, 130.0, 126.66666666666667)","(20.0, 28.0, 26.5)","(10.0, 11.0, 10.363636363636363)","(1.65, 2.22, 2.1975000000000002)","(3.4, 4.4, 4.2468085106382985)","(6.5, 6.6, 6.3)","(31.0, 80.0, 73.125)"
09-01-2023 16:02:06.410708,"(41.0, 75.0, 73.75)","(71.0, 130.0, 126.66666666666667)","(20.0, 28.0, 26.5)","(10.0, 11.0, 10.363636363636363)","(1.65, 2.22, 2.196)","(3.4, 4.4, 4.2468085106382985)","(6.5, 6.6, 6.3)","(31.0, 80.0, 73.125)"
09-01-2023 16:02:07.616175,"(41.0, 75.0, 73.75)","(71.0, 130.0, 126.66666666666667)","(20.0, 28.0, 26.5)","(10.0, 11.0, 10.363636363636363)","(1.65, 2.22, 2.196)","(3.4, 4.4, 4.2468085106382985)","(6.5, 6.6, 6.3)","(31.0, 80.0, 74.5)"
09-01-2023 16:02:08.860417,"(41.0, 75.0, 73.75)","(71.0, 130.0, 126.66666666666667)","(20.0, 28.0, 26.666666666666668)","(10.0, 11.0, 10.470588235294118)","(1.65, 2.22, 2.2479999999999998)","(3.4, 4.4, 4.18)","(6.5, 6.6, 6.733333333333333)","(31.0, 80.0, 74.73684210526315)"
09-01-2023 16:02:10.134216,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 28.0, 26.666666666666668)","(10.0, 11.0, 10.470588235294118)","(1.75, 2.28, 2.2512820512820513)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.636363636363637)","(41.0, 80.0, 73.33333333333333)"
09-01-2023 16:02:11.406282,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 28.0, 26.666666666666668)","(10.0, 11.0, 10.470588235294118)","(1.75, 2.28, 2.2470588235294118)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.636363636363637)","(41.0, 80.0, 74.16666666666667)"
09-01-2023 16:02:12.721004,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 28.0, 27.0)","(10.0, 11.0, 10.470588235294118)","(1.75, 2.28, 2.255111111111111)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.610526315789474)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:13.990871,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 26.5)","(10.0, 11.0, 10.470588235294118)","(1.75, 2.28, 2.255111111111111)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.610526315789474)","(41.0, 80.0, 74.16666666666667)"
09-01-2023 16:02:15.220709,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 26.8)","(10.0, 11.0, 10.470588235294118)","(1.75, 2.28, 2.257142857142857)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.610526315789474)","(41.0, 80.0, 74.16666666666667)"
09-01-2023 16:02:16.359126,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 26.8)","(10.0, 11.0, 10.470588235294118)","(1.75, 2.28, 2.251034482758621)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.610526315789474)","(41.0, 80.0, 74.16666666666667)"
09-01-2023 16:02:17.516732,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 26.8)","(10.0, 11.0, 10.470588235294118)","(1.75, 2.28, 2.251034482758621)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.610526315789474)","(41.0, 80.0, 74.16666666666667)"
09-01-2023 16:02:18.723881,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 26.8)","(10.0, 11.0, 10.380952380952381)","(1.75, 2.28, 2.2314285714285718)","(3.4, 4.4, 4.163157894736842)","(6.0, 6.8, 6.610526315789474)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:20.049524,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 26.8)","(10.0, 11.0, 10.380952380952381)","(1.75, 2.24, 2.180817307692308)","(3.4, 4.4, 4.226923076923077)","(6.0, 6.8, 6.85)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:21.324321,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 26.8)","(10.0, 11.0, 10.2)","(1.75, 2.2, 2.1411793611793613)","(3.4, 4.4, 4.226923076923077)","(6.0, 7.2, 6.820689655172414)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:22.558506,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 28.0)","(9.0, 11.0, 10.2)","(1.75, 2.2, 2.1411793611793613)","(3.3, 4.4, 4.254545454545455)","(5.5, 7.2, 6.550000000000001)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:23.698185,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 28.0)","(9.0, 11.0, 10.2)","(1.75, 2.2, 2.147741935483871)","(3.3, 4.4, 4.228571428571429)","(5.5, 7.0, 6.5200000000000005)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:24.798322,"(41.0, 80.0, 72.0)","(71.0, 150.0, 128.57142857142858)","(20.0, 30.0, 29.25)","(9.0, 11.0, 10.285714285714286)","(1.75, 2.2, 2.1715789473684213)","(3.3, 4.4, 4.254545454545455)","(5.5, 7.0, 6.571428571428572)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:26.093526,"(41.0, 80.0, 72.0)","(71.0, 150.0, 115.71428571428571)","(20.0, 30.0, 29.25)","(9.0, 10.5, 10.285714285714286)","(1.75, 2.2, 2.1533333333333333)","(3.3, 4.4, 4.27027027027027)","(5.5, 7.0, 6.6000000000000005)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:27.361908,"(41.0, 80.0, 72.0)","(71.0, 150.0, 115.71428571428571)","(20.0, 30.0, 29.25)","(9.0, 10.5, 10.285714285714286)","(1.75, 2.2, 2.1614285714285715)","(3.3, 4.4, 4.297872340425532)","(5.5, 7.0, 6.6000000000000005)","(41.0, 80.0, 75.625)"
09-01-2023 16:02:28.611187,"(41.0, 80.0, 72.0)","(71.0, 150.0, 115.71428571428571)","(20.0, 30.0, 29.25)","(9.0, 10.5, 10.285714285714286)","(1.75, 2.2, 2.1715789473684213)","(3.3, 4.4, 4.258823529411765)","(5.5, 7.0, 6.688888888888889)","(41.0, 80.0, 76.66666666666667)"
09-01-2023 16:02:29.848551,"(41.0, 80.0, 72.0)","(71.0, 150.0, 115.71428571428571)","(20.0, 30.0, 29.25)","(9.0, 10.5, 10.235294117647058)","(1.75, 2.2, 2.1754545454545458)","(3.3, 4.4, 4.208)","(5.5, 7.0, 6.6000000000000005)","(41.0, 80.0, 76.66666666666667)"
09-01-2023 16:02:31.121593,"(41.0, 80.0, 72.0)","(71.0, 150.0, 130.0)","(20.0, 30.0, 29.2)","(9.0, 11.0, 10.285714285714286)","(1.75, 2.2, 2.1754545454545458)","(3.3, 4.4, 4.290909090909091)","(5.5, 7.0, 6.76)","(41.0, 80.0, 76.66666666666667)"
09-01-2023 16:02:32.479653,"(41.0, 80.0, 71.42857142857143)","(71.0, 150.0, 136.66666666666666)","(20.0, 30.0, 28.5)","(9.0, 10.5, 10.307692307692308)","(1.75, 2.2, 2.1550000000000002)","(3.3, 4.4, 4.285714285714286)","(5.5, 7.0, 6.690322580645161)","(41.0, 80.0, 75.88235294117646)"
09-01-2023 16:02:33.798093,"(41.0, 80.0, 69.33333333333333)","(71.0, 140.0, 136.66666666666666)","(20.0, 30.0, 28.5)","(9.0, 11.0, 10.235294117647058)","(1.75, 2.2, 2.136923076923077)","(3.3, 4.4, 4.433333333333334)","(5.5, 7.0, 6.725714285714286)","(41.0, 80.0, 76.11111111111111)"
09-01-2023 16:02:35.315764,"(41.0, 80.0, 66.66666666666667)","(71.0, 140.0, 136.66666666666666)","(20.0, 30.0, 28.5)","(9.0, 11.0, 10.2)","(1.75, 2.18, 2.1344827586206896)","(3.3, 4.6, 4.547058823529412)","(5.5, 7.0, 6.7176470588235295)","(41.0, 80.0, 76.11111111111111)"
09-01-2023 16:02:36.946724,"(41.0, 80.0, 66.66666666666667)","(71.0, 140.0, 135.0)","(20.0, 30.0, 28.5)","(9.0, 11.0, 10.2)","(1.75, 2.18, 2.138048780487805)","(3.3, 4.6, 4.6)","(5.5, 7.0, 6.7176470588235295)","(41.0, 80.0, 76.11111111111111)"
09-01-2023 16:02:38.357402,"(41.0, 80.0, 69.33333333333333)","(71.0, 140.0, 135.0)","(20.0, 30.0, 28.5)","(9.0, 11.0, 10.2)","(1.75, 2.18, 2.135769230769231)","(3.3, 4.8, 4.488888888888889)","(5.5, 7.0, 6.7176470588235295)","(41.0, 80.0, 76.11111111111111)"
09-01-2023 16:02:39.884892,"(41.0, 80.0, 69.33333333333333)","(71.0, 170.0, 135.0)","(20.0, 30.0, 28.5)","(9.0, 11.0, 10.2)","(1.75, 2.16, 2.133559322033898)","(3.3, 4.8, 4.45)","(5.5, 7.0, 6.7176470588235295)","(41.0, 80.0, 76.11111111111111)"
09-01-2023 16:02:41.460479,"(41.0, 80.0, 69.33333333333333)","(71.0, 170.0, 122.0)","(20.0, 30.0, 28.5)","(9.0, 11.0, 10.833333333333334)","(1.75, 2.16, 2.1471428571428572)","(3.3, 4.8, 4.488888888888889)","(5.5, 7.0, 6.690322580645161)","(41.0, 80.0, 76.11111111111111)"
09-01-2023 16:02:42.875033,"(41.0, 80.0, 69.33333333333333)","(71.0, 170.0, 122.0)","(20.0, 30.0, 28.5)","(9.0, 11.5, 10.8)","(1.75, 2.16, 2.1471428571428572)","(3.3, 4.8, 4.488888888888889)","(5.5, 7.0, 6.7)","(41.0, 80.0, 76.11111111111111)"
09-01-2023 16:02:44.254245,"(41.0, 80.0, 69.33333333333333)","(71.0, 170.0, 135.0)","(21.0, 30.0, 28.5)","(9.0, 11.0, 10.8)","(1.75, 2.16, 2.1098039215686275)","(3.3, 4.8, 4.723913043478261)","(5.5, 7.0, 6.623529411764705)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:45.630100,"(41.0, 80.0, 69.33333333333333)","(71.0, 170.0, 135.0)","(21.0, 30.0, 28.5)","(9.0, 11.0, 11.23076923076923)","(1.75, 2.12, 2.1098039215686275)","(3.3, 4.8, 4.714634146341464)","(5.5, 7.0, 6.623529411764705)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:47.010841,"(41.0, 80.0, 69.33333333333333)","(71.0, 170.0, 103.33333333333333)","(21.0, 30.0, 28.5)","(9.0, 12.0, 11.2)","(1.75, 2.12, 2.136842105263158)","(3.3, 4.8, 4.714634146341464)","(5.5, 7.0, 6.623529411764705)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:48.352768,"(41.0, 80.0, 69.33333333333333)","(71.0, 170.0, 125.0)","(21.0, 30.0, 28.5)","(9.0, 11.5, 10.923076923076923)","(1.75, 2.16, 2.1453333333333333)","(3.3, 4.8, 4.5200000000000005)","(5.5, 7.0, 6.666666666666667)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:49.731926,"(41.0, 80.0, 69.33333333333333)","(71.0, 160.0, 102.0)","(21.0, 30.0, 28.5)","(9.0, 11.5, 10.8)","(1.75, 2.16, 2.13296)","(3.3, 4.8, 4.6)","(5.5, 7.0, 6.66)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:50.974027,"(41.0, 80.0, 69.33333333333333)","(71.0, 150.0, 105.0)","(21.0, 30.0, 28.5)","(9.0, 11.0, 11.25)","(1.75, 2.14, 2.13296)","(3.3, 4.8, 4.6)","(5.5, 6.8, 6.66)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:52.073061,"(41.0, 80.0, 66.66666666666667)","(71.0, 140.0, 102.5)","(21.0, 30.0, 28.5)","(9.0, 12.0, 11.0)","(1.75, 2.14, 2.141)","(3.3, 4.8, 4.678260869565217)","(5.5, 6.8, 6.66)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:53.259311,"(41.0, 80.0, 66.66666666666667)","(71.0, 130.0, 95.71428571428571)","(21.0, 30.0, 28.5)","(9.0, 11.5, 10.571428571428571)","(1.75, 2.16, 2.141)","(3.3, 4.8, 4.666666666666667)","(5.5, 6.8, 6.786666666666666)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:54.475565,"(41.0, 80.0, 66.66666666666667)","(71.0, 130.0, 100.0)","(21.0, 30.0, 28.5)","(9.0, 11.0, 10.4)","(1.75, 2.16, 2.1415094339622645)","(3.3, 4.8, 4.55)","(5.5, 6.8, 6.788)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:55.738504,"(41.0, 80.0, 70.76923076923077)","(71.0, 120.0, 100.0)","(21.0, 30.0, 28.5)","(9.0, 11.0, 10.325)","(1.75, 2.16, 2.1415094339622645)","(3.3, 4.8, 4.583783783783784)","(5.5, 6.8, 6.788)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:57.000055,"(41.0, 80.0, 70.76923076923077)","(71.0, 110.0, 93.33333333333333)","(21.0, 30.0, 28.5)","(9.0, 10.5, 10.325)","(1.75, 2.16, 2.1416666666666666)","(3.3, 4.8, 4.583783783783784)","(5.5, 6.8, 6.788)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:58.191781,"(41.0, 80.0, 70.76923076923077)","(71.0, 110.0, 93.33333333333333)","(21.0, 30.0, 28.5)","(9.0, 10.5, 10.266666666666667)","(1.75, 2.16, 2.1723076923076925)","(3.3, 4.8, 4.625)","(5.5, 6.8, 6.788)","(41.0, 80.0, 72.22222222222223)"
09-01-2023 16:02:59.583172,"(41.0, 80.0, 70.76923076923077)","(71.0, 110.0, 93.33333333333333)","(21.0, 30.0, 29.2)","(9.0, 10.5, 10.555555555555555)","(1.75, 2.18, 2.1723076923076925)","(3.3, 4.7, 4.5826086956521745)","(5.5, 6.8, 6.788)","(41.0, 80.0, 72.22222222222223)"
