,Emmas Image,Lektra Nick,Vinny Dewalt,Our Boy Ziggy,Especial Speed,Zipping Pistol,Chappys Thief,Milski
09-01-2023 14:08:32.469859,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 10.9)","(3.0, 4.0, 3.3714285714285714)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:33.485020,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 4.0, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:34.525936,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:35.719785,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:36.837184,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:37.885605,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:38.948444,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:40.033621,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:41.090656,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.35)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:42.126312,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.95, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:43.135886,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:44.263754,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:45.312633,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:46.341532,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:47.327302,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:48.355641,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:49.384741,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:50.494821,"(9.0, 17.0, 12.066666666666666)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.3)","(3.0, 3.9, 3.275)","(91.0, 650.0, 380.0)","(2.35, 4.1, 3.2666666666666666)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:51.493661,"(9.0, 17.0, 11.08)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.85, 3.0)","(91.0, 650.0, 587.2222222222222)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:52.506773,"(9.0, 16.0, 12.8)","(8.0, 13.0, 9.55)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.8, 3.096)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 20.973684210526315)"
09-01-2023 14:08:53.556989,"(9.0, 16.0, 12.8)","(8.0, 12.5, 9.766666666666667)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.8, 3.096)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 20.973684210526315)"
09-01-2023 14:08:54.612447,"(9.0, 16.0, 12.8)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.8, 3.034782608695652)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:55.669909,"(9.0, 16.0, 12.8)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.8, 3.034782608695652)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:56.695911,"(9.0, 16.0, 12.8)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.8, 3.034782608695652)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:57.704123,"(9.0, 16.0, 12.8)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.8, 3.034782608695652)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:58.750243,"(9.0, 16.5, 13.05)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.8, 3.097857142857143)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:08:59.844660,"(9.0, 16.5, 13.05)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.75, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:00.860321,"(9.0, 16.5, 13.05)","(8.0, 12.0, 10.2)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.7, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:01.891247,"(9.0, 16.5, 13.05)","(8.0, 13.0, 10.7)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.7, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:03.001515,"(9.0, 16.5, 13.05)","(8.0, 13.0, 10.7)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.7, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:04.088488,"(9.0, 16.5, 13.05)","(8.0, 13.0, 9.32)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.7, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:05.163424,"(9.0, 16.5, 13.05)","(8.0, 13.0, 9.32)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.7, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:06.251216,"(9.0, 16.5, 13.05)","(8.0, 13.0, 9.32)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.7, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:07.317919,"(9.0, 16.5, 13.05)","(8.0, 13.0, 9.32)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.7, 3.0136)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:08.318473,"(9.0, 16.5, 13.05)","(8.0, 13.0, 9.32)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.6, 3.3925)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:09.333893,"(9.0, 16.5, 13.05)","(8.0, 13.0, 9.32)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 3.3925)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:10.326901,"(9.0, 16.5, 13.05)","(8.0, 13.0, 9.32)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 3.3925)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:11.317005,"(9.0, 16.5, 13.05)","(8.0, 12.5, 10.45)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 3.3925)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:12.346798,"(9.0, 16.5, 13.05)","(8.0, 12.5, 9.22)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 3.3925)","(91.0, 650.0, 370.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:13.436474,"(9.0, 16.5, 13.05)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 3.3925)","(91.0, 650.0, 588.3333333333333)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:14.479173,"(9.0, 16.5, 13.05)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 3.3925)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:15.634415,"(9.0, 16.5, 11.733333333333333)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 3.13)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:16.688813,"(9.0, 16.0, 11.733333333333333)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.55, 2.9896)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:17.793150,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.5, 3.3175)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:18.897028,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.0)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.45, 3.3175)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:20.038213,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.45, 3.3175)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:21.189788,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.45, 3.3175)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:22.293733,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.0)","(3.0, 3.45, 3.3175)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:23.354813,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.58)","(3.0, 3.45, 3.3175)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:24.436301,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.45, 3.026)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:25.398772,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.45, 3.026)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:26.408935,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.4, 2.9753846153846153)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:27.403722,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.2425)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:28.484391,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.2425)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:29.518502,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.2425)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:30.662130,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.2425)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:31.776220,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.2425)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:32.850100,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:33.893543,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:34.944760,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:36.096208,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:37.203536,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:38.354933,"(9.0, 16.0, 10.879999999999999)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:39.523868,"(9.0, 16.0, 9.976470588235294)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.1)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:40.626361,"(9.0, 16.0, 9.976470588235294)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.58)","(3.0, 3.35, 3.006)","(91.0, 650.0, 375.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:41.660568,"(9.0, 16.0, 9.976470588235294)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.58)","(3.0, 3.35, 3.000625)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:42.672465,"(9.0, 16.0, 9.976470588235294)","(8.0, 12.0, 9.3)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 12.58)","(3.0, 3.35, 3.000625)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:43.708807,"(9.0, 16.0, 11.928571428571429)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.0)","(7.5, 13.0, 11.2)","(3.0, 3.35, 3.1062499999999997)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:44.688342,"(9.0, 16.0, 12.39655172413793)","(8.0, 13.0, 11.24)","(13.0, 17.0, 15.5)","(7.5, 13.0, 11.2)","(3.0, 3.35, 3.1062499999999997)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:45.751064,"(9.0, 16.0, 12.041666666666666)","(8.0, 13.0, 11.24)","(13.0, 17.0, 15.5)","(7.5, 13.0, 11.2)","(3.0, 3.35, 3.1205882352941177)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:46.804009,"(9.0, 16.0, 12.041666666666666)","(8.0, 13.0, 11.24)","(13.0, 17.0, 15.5)","(7.5, 13.0, 11.2)","(3.0, 3.35, 3.1205882352941177)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:47.829179,"(9.0, 16.0, 12.041666666666666)","(8.0, 13.0, 11.24)","(13.0, 17.0, 15.5)","(7.5, 13.0, 11.2)","(3.0, 3.35, 3.1205882352941177)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:48.892842,"(9.0, 16.0, 12.041666666666666)","(8.0, 13.0, 11.24)","(13.0, 17.0, 15.5)","(7.5, 13.0, 11.2)","(3.0, 3.3, 3.0604166666666663)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:49.994287,"(9.0, 16.0, 12.113636363636363)","(8.0, 13.0, 11.24)","(13.0, 17.0, 15.5)","(7.5, 13.0, 11.2)","(3.0, 3.3, 3.0666666666666664)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:51.005967,"(9.0, 16.0, 12.833333333333334)","(8.0, 13.0, 11.24)","(13.0, 17.0, 15.5)","(7.5, 13.0, 11.2)","(3.0, 3.25, 3.0666666666666664)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:52.003757,"(9.0, 16.0, 13.0)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 3.0666666666666664)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:53.057026,"(9.0, 16.0, 13.0)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 3.0666666666666664)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.833333333333334)"
09-01-2023 14:09:54.081260,"(9.0, 16.0, 13.0)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 3.0666666666666664)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:09:55.164831,"(9.0, 16.0, 13.0)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 3.008)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:09:56.233912,"(9.0, 16.0, 12.94)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 2.9907142857142857)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:09:57.293214,"(9.0, 16.0, 12.94)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 2.9907142857142857)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:09:58.363516,"(9.0, 16.0, 12.94)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 2.9907142857142857)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:09:59.370244,"(9.0, 16.0, 12.94)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 2.9907142857142857)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:10:00.354382,"(9.0, 15.5, 13.633333333333333)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 2.9907142857142857)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:10:01.403952,"(9.0, 15.5, 13.633333333333333)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 2.9907142857142857)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
09-01-2023 14:10:02.403107,"(9.0, 15.5, 12.954545454545455)","(8.0, 13.0, 11.24)","(13.0, 17.0, 16.766666666666666)","(7.5, 13.0, 11.2)","(3.0, 3.25, 2.9907142857142857)","(91.0, 650.0, 385.0)","(2.35, 4.1, 3.190909090909091)","(12.0, 24.0, 14.375)"
