,Young Mase,Lonely Gemma,Goldstar Butters,Opawa Solomon,Homebush Thaw,Six Pack Nugget,Mysterious Lady,Sozins Prince
05-01-2023 15:32:05.792795,"(3.3, 3.75, 3.6)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.6, 5.409090909090909)","(13.0, 18.0, 13.652173913043478)","(5.5, 7.0, 6.8769230769230765)","(4.6, 6.8, 5.846666666666667)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.833333333333334)"
05-01-2023 15:32:06.985777,"(3.3, 3.75, 3.6)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.7, 5.140000000000001)","(13.0, 18.0, 13.652173913043478)","(5.5, 7.0, 6.8769230769230765)","(4.6, 6.8, 5.846666666666667)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.833333333333334)"
05-01-2023 15:32:08.129504,"(3.3, 3.75, 3.6)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.7, 5.3)","(13.0, 18.0, 13.652173913043478)","(5.5, 7.0, 6.8769230769230765)","(4.6, 6.8, 5.933333333333334)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:09.347958,"(3.3, 3.75, 3.6)","(12.0, 19.5, 16.7)","(4.4, 5.6, 5.3)","(13.0, 18.0, 13.652173913043478)","(5.5, 7.0, 6.8769230769230765)","(4.6, 6.8, 5.933333333333334)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:10.624973,"(3.3, 3.75, 3.6)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.6, 5.453846153846154)","(13.0, 18.0, 14.666666666666666)","(5.5, 7.0, 7.633333333333333)","(4.6, 6.8, 5.5)","(11.0, 16.0, 15.347826086956522)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:11.833761,"(3.3, 3.7, 3.5461538461538464)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.7, 5.3500000000000005)","(13.0, 18.0, 13.909090909090908)","(5.5, 7.8, 7.25)","(4.6, 6.8, 5.5)","(11.0, 16.0, 15.347826086956522)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:13.053461,"(3.3, 3.7, 3.477777777777778)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.7, 5.300000000000001)","(13.0, 18.0, 13.909090909090908)","(5.5, 8.0, 7.25)","(4.6, 6.8, 5.5)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:14.272662,"(3.3, 3.7, 3.477777777777778)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.7, 5.300000000000001)","(13.0, 18.0, 13.909090909090908)","(5.5, 8.0, 7.25)","(4.6, 6.8, 5.773684210526316)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:15.459942,"(3.3, 3.7, 3.477777777777778)","(12.0, 19.5, 16.891304347826086)","(4.4, 5.6, 4.953846153846154)","(13.0, 18.0, 13.909090909090908)","(5.5, 8.0, 7.25)","(4.6, 6.8, 5.773684210526316)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:16.640274,"(3.3, 3.7, 3.477777777777778)","(12.0, 19.5, 16.891304347826086)","(4.4, 5.6, 4.953846153846154)","(13.0, 18.0, 13.909090909090908)","(5.5, 8.0, 7.25)","(4.6, 6.8, 5.788888888888889)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:17.825763,"(3.2, 3.7, 3.477777777777778)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.5, 5.054545454545455)","(13.0, 18.0, 13.909090909090908)","(6.0, 8.0, 7.555555555555555)","(4.4, 6.8, 5.788888888888889)","(11.0, 16.0, 15.117647058823529)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:19.036405,"(3.2, 3.7, 3.477777777777778)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.5, 5.054545454545455)","(13.0, 18.0, 13.909090909090908)","(6.0, 8.0, 7.555555555555555)","(4.4, 6.8, 5.768421052631579)","(11.0, 16.0, 15.117647058823529)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:20.223691,"(3.2, 3.7, 3.477777777777778)","(12.0, 19.5, 16.807692307692307)","(4.4, 5.5, 5.054545454545455)","(13.0, 18.0, 13.909090909090908)","(6.0, 8.0, 7.555555555555555)","(4.4, 6.8, 5.768421052631579)","(11.0, 16.0, 15.117647058823529)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:21.407660,"(3.2, 3.7, 3.477777777777778)","(12.0, 19.5, 17.555555555555557)","(4.4, 5.5, 5.054545454545455)","(13.0, 18.0, 13.238095238095237)","(6.0, 8.0, 7.6)","(4.4, 6.8, 6.0)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:22.583280,"(3.2, 3.7, 3.477777777777778)","(12.0, 19.5, 17.241935483870968)","(4.4, 5.5, 5.054545454545455)","(13.0, 18.0, 13.833333333333334)","(6.0, 8.0, 7.666666666666667)","(4.4, 6.6, 5.65)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:23.741725,"(3.2, 3.7, 3.477777777777778)","(12.0, 19.5, 17.241935483870968)","(4.4, 5.5, 4.964705882352941)","(13.0, 18.0, 14.451612903225806)","(6.0, 8.0, 7.5)","(4.4, 6.6, 5.65)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:24.993889,"(3.2, 3.7, 3.477777777777778)","(12.0, 19.5, 17.241935483870968)","(4.4, 5.5, 4.964705882352941)","(13.0, 18.0, 14.451612903225806)","(6.0, 8.0, 7.5)","(4.4, 6.6, 5.65)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:26.288057,"(3.2, 3.7, 3.63)","(12.0, 19.5, 17.241935483870968)","(4.4, 5.5, 5.054545454545455)","(13.0, 18.0, 14.451612903225806)","(6.0, 8.0, 7.5)","(4.4, 6.6, 5.5260869565217385)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:27.582127,"(3.2, 3.75, 3.63)","(12.0, 19.5, 17.241935483870968)","(4.4, 5.5, 4.877777777777778)","(13.0, 18.0, 14.451612903225806)","(6.0, 8.0, 7.5)","(4.4, 6.6, 5.5260869565217385)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.916666666666666)"
05-01-2023 15:32:28.802638,"(3.2, 3.75, 3.63)","(12.0, 19.5, 17.241935483870968)","(4.4, 5.5, 5.315384615384615)","(13.0, 18.0, 14.833333333333332)","(6.0, 8.0, 8.280000000000001)","(4.4, 6.6, 5.8)","(11.0, 16.0, 15.4375)","(11.0, 14.0, 13.642857142857142)"
05-01-2023 15:32:29.957132,"(3.2, 3.8, 3.6846153846153844)","(12.0, 19.5, 17.484848484848484)","(4.4, 5.5, 5.315384615384615)","(13.0, 18.0, 14.833333333333332)","(6.0, 8.4, 8.066666666666666)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.4375)","(11.0, 14.5, 13.642857142857142)"
05-01-2023 15:32:31.109822,"(3.2, 3.8, 3.65)","(12.0, 19.5, 17.484848484848484)","(4.4, 5.5, 5.15)","(13.0, 18.0, 14.833333333333332)","(6.0, 8.4, 8.275)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.4375)","(11.0, 14.5, 13.428571428571429)"
05-01-2023 15:32:32.231864,"(3.2, 3.8, 3.6166666666666667)","(12.0, 19.5, 17.484848484848484)","(4.4, 5.5, 5.19375)","(13.0, 18.0, 14.833333333333332)","(6.0, 8.4, 8.275)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.4375)","(11.0, 14.5, 13.428571428571429)"
05-01-2023 15:32:33.277387,"(3.2, 3.8, 3.6166666666666667)","(12.0, 19.5, 17.484848484848484)","(4.4, 5.5, 5.19375)","(13.0, 18.0, 14.833333333333332)","(6.0, 8.4, 8.275)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.4375)","(11.0, 14.5, 13.428571428571429)"
05-01-2023 15:32:34.447991,"(3.2, 3.8, 3.6088235294117643)","(12.0, 19.5, 16.90909090909091)","(4.4, 5.5, 5.1)","(13.0, 18.0, 13.2)","(6.0, 8.4, 8.266666666666667)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.46)","(11.0, 17.0, 16.25)"
05-01-2023 15:32:35.643057,"(3.2, 3.8, 3.6088235294117643)","(12.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.1)","(13.0, 17.5, 15.0)","(6.0, 8.4, 8.314285714285715)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.46)","(11.0, 17.0, 16.25)"
05-01-2023 15:32:36.896672,"(3.2, 3.8, 3.6088235294117643)","(12.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.1)","(13.0, 17.5, 14.125)","(6.0, 8.4, 8.266666666666667)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.25)"
05-01-2023 15:32:38.145803,"(3.2, 3.8, 3.6088235294117643)","(12.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.2)","(13.0, 17.5, 14.125)","(6.0, 8.4, 8.25)","(4.4, 6.6, 5.589473684210526)","(11.0, 16.0, 15.205882352941176)","(11.0, 17.0, 15.5)"
05-01-2023 15:32:39.378810,"(3.2, 3.8, 3.6088235294117643)","(12.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.2)","(13.0, 17.5, 14.125)","(6.0, 8.4, 8.314285714285715)","(4.4, 6.6, 5.7555555555555555)","(11.0, 16.0, 15.205882352941176)","(11.0, 17.0, 15.5)"
05-01-2023 15:32:40.616014,"(3.2, 3.8, 3.6088235294117643)","(12.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.2)","(13.0, 17.5, 14.666666666666666)","(6.0, 8.4, 8.345454545454546)","(4.4, 6.6, 5.8)","(11.0, 16.0, 15.205882352941176)","(11.0, 17.0, 15.5)"
05-01-2023 15:32:41.812332,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.2)","(12.0, 17.0, 14.0)","(6.0, 8.4, 7.95)","(4.8, 6.6, 5.589473684210526)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 14.375)"
05-01-2023 15:32:43.040064,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.102702702702703)","(12.0, 17.0, 14.75)","(6.0, 8.4, 8.294736842105264)","(4.8, 6.6, 5.589473684210526)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 15.5)"
05-01-2023 15:32:44.164659,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.102702702702703)","(12.0, 16.5, 14.75)","(6.0, 8.4, 8.294736842105264)","(4.8, 6.6, 5.7555555555555555)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 15.95)"
05-01-2023 15:32:45.280008,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.464285714285715)","(4.4, 5.5, 5.102702702702703)","(12.0, 16.5, 15.333333333333334)","(6.0, 8.4, 8.294736842105264)","(4.8, 6.6, 5.589473684210526)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.34375)"
05-01-2023 15:32:46.436572,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.238095238095237)","(4.4, 5.5, 5.102702702702703)","(12.0, 16.5, 14.6)","(6.0, 8.4, 8.294736842105264)","(4.8, 6.6, 5.589473684210526)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.34375)"
05-01-2023 15:32:47.607310,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.238095238095237)","(4.4, 5.5, 5.102702702702703)","(12.0, 17.0, 14.6)","(6.0, 8.4, 8.294736842105264)","(4.8, 6.6, 5.8)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.125)"
05-01-2023 15:32:48.816884,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.916666666666668)","(4.4, 5.5, 5.025)","(12.0, 17.0, 15.5)","(6.0, 8.4, 8.294736842105264)","(4.8, 6.6, 5.5636363636363635)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.125)"
05-01-2023 15:32:50.047246,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.772727272727273)","(4.4, 5.4, 5.175)","(12.0, 17.0, 15.5)","(6.0, 8.4, 7.114754098360655)","(4.8, 6.6, 5.589473684210526)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.34375)"
05-01-2023 15:32:51.282354,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 17.772727272727273)","(4.4, 5.3, 5.175)","(12.0, 17.0, 15.285714285714285)","(6.0, 8.0, 7.0625)","(4.8, 6.6, 5.834782608695652)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.34375)"
05-01-2023 15:32:52.509117,"(3.2, 3.8, 3.583333333333333)","(13.0, 19.5, 18.142857142857142)","(4.4, 5.3, 5.093103448275862)","(12.0, 17.0, 15.631578947368421)","(6.0, 8.0, 7.117647058823529)","(4.8, 6.6, 5.9714285714285715)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 16.34375)"
05-01-2023 15:32:53.612267,"(3.2, 3.8, 3.596875)","(13.0, 19.5, 18.142857142857142)","(4.4, 5.3, 5.183333333333334)","(12.0, 18.0, 14.625)","(6.0, 8.0, 7.117647058823529)","(4.8, 6.6, 6.07391304347826)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 14.75)"
05-01-2023 15:32:54.681838,"(3.2, 3.8, 3.596875)","(13.0, 19.5, 18.142857142857142)","(4.4, 5.2, 4.853846153846154)","(12.0, 18.0, 14.625)","(6.0, 8.0, 7.117647058823529)","(4.8, 6.6, 5.735714285714286)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 14.75)"
05-01-2023 15:32:55.918166,"(3.2, 3.8, 3.596875)","(13.0, 19.5, 18.142857142857142)","(4.4, 5.2, 4.878571428571429)","(12.0, 18.0, 14.210526315789474)","(6.0, 8.0, 7.117647058823529)","(4.8, 6.6, 5.866666666666666)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 14.75)"
05-01-2023 15:32:57.129479,"(3.2, 3.55, 3.425)","(13.0, 19.5, 18.414285714285715)","(4.4, 5.2, 4.788888888888889)","(12.0, 18.0, 14.25)","(6.0, 8.0, 7.134615384615385)","(4.8, 6.6, 6.029629629629629)","(12.0, 16.0, 15.205882352941176)","(11.0, 17.0, 20.1875)"
05-01-2023 15:32:58.360282,"(3.2, 3.75, 3.6666666666666665)","(13.0, 19.5, 18.525641025641026)","(4.4, 4.9, 4.788888888888889)","(12.0, 18.0, 14.210526315789474)","(6.0, 8.0, 7.329411764705882)","(4.8, 6.6, 5.666666666666667)","(12.0, 16.0, 15.205882352941176)","(11.0, 21.0, 20.1875)"
05-01-2023 15:32:59.612584,"(3.2, 3.75, 3.6847826086956523)","(13.0, 19.5, 18.525641025641026)","(4.4, 4.9, 4.855882352941177)","(12.0, 18.0, 14.210526315789474)","(6.0, 7.8, 7.541935483870968)","(4.8, 6.6, 5.666666666666667)","(12.0, 16.0, 15.205882352941176)","(11.0, 21.0, 20.1875)"
05-01-2023 15:33:00.779072,"(3.2, 3.75, 3.6847826086956523)","(13.0, 19.5, 18.525641025641026)","(4.4, 4.9, 4.855882352941177)","(12.0, 18.0, 14.291666666666666)","(6.0, 7.8, 7.736)","(4.8, 6.6, 5.7444444444444445)","(12.0, 16.0, 15.205882352941176)","(11.0, 21.0, 20.666666666666668)"
05-01-2023 15:33:01.811095,"(3.2, 3.75, 3.6847826086956523)","(13.0, 19.5, 18.525641025641026)","(4.4, 4.9, 4.6499999999999995)","(12.0, 17.5, 14.291666666666666)","(6.0, 7.8, 7.736)","(4.8, 6.6, 6.166666666666666)","(12.0, 16.0, 15.205882352941176)","(11.0, 21.0, 20.666666666666668)"
05-01-2023 15:33:02.933248,"(3.2, 3.75, 3.5823529411764707)","(13.0, 19.5, 18.636363636363637)","(4.4, 4.9, 4.6499999999999995)","(12.0, 17.5, 15.318181818181818)","(6.0, 7.8, 7.707692307692308)","(4.8, 6.6, 6.118518518518518)","(12.0, 16.0, 18.3)","(11.0, 21.0, 20.666666666666668)"
05-01-2023 15:33:04.119809,"(3.2, 3.75, 3.5635135135135134)","(13.0, 19.5, 18.38235294117647)","(4.4, 4.9, 4.728571428571429)","(12.0, 17.5, 15.9)","(6.0, 7.8, 7.707692307692308)","(4.8, 6.6, 6.196551724137931)","(12.0, 19.0, 17.5)","(11.0, 21.0, 20.666666666666668)"
05-01-2023 15:33:05.329448,"(3.2, 3.75, 3.547058823529412)","(13.0, 19.5, 18.5)","(4.4, 4.9, 4.78)","(12.0, 17.5, 15.9)","(6.0, 7.8, 7.707692307692308)","(4.8, 6.6, 6.196551724137931)","(12.0, 19.0, 17.25)","(11.0, 21.0, 19.8)"
05-01-2023 15:33:06.427312,"(3.2, 3.75, 3.581707317073171)","(13.0, 19.5, 18.5)","(4.4, 4.9, 4.78)","(12.0, 17.5, 15.9)","(6.0, 7.8, 7.766666666666667)","(4.8, 6.6, 6.415)","(12.0, 19.0, 17.25)","(11.0, 21.0, 19.9)"
05-01-2023 15:33:07.452945,"(3.2, 3.75, 3.585714285714286)","(13.0, 19.5, 18.5)","(4.4, 4.9, 4.769565217391305)","(12.0, 17.5, 15.6)","(6.0, 7.8, 7.711111111111111)","(4.8, 7.0, 6.5125)","(12.0, 19.0, 17.25)","(11.0, 21.0, 19.75)"
05-01-2023 15:33:08.608666,"(3.2, 3.75, 3.612)","(13.0, 19.5, 18.38235294117647)","(4.4, 4.9, 4.82)","(12.0, 17.5, 15.6)","(6.0, 7.8, 7.711111111111111)","(4.8, 7.0, 6.5125)","(12.0, 19.0, 17.25)","(11.0, 21.0, 19.75)"
05-01-2023 15:33:09.873697,"(3.2, 3.75, 3.612)","(13.0, 19.5, 18.573170731707318)","(4.4, 4.9, 4.82)","(12.0, 17.5, 15.6)","(6.0, 7.8, 7.711111111111111)","(4.8, 7.0, 6.5125)","(12.0, 19.0, 17.25)","(11.0, 21.0, 20.1)"
05-01-2023 15:33:11.139278,"(3.2, 3.75, 3.612)","(13.0, 19.5, 18.573170731707318)","(4.4, 4.9, 4.82)","(12.0, 17.5, 15.6)","(6.0, 7.8, 7.711111111111111)","(4.8, 7.0, 6.604347826086957)","(12.0, 19.0, 17.57894736842105)","(11.0, 21.0, 20.1)"
05-01-2023 15:33:12.450728,"(3.1, 3.75, 3.5812500000000003)","(13.0, 19.5, 18.573170731707318)","(4.4, 4.9, 4.82247191011236)","(12.0, 17.5, 16.36)","(6.0, 7.8, 7.7749999999999995)","(4.8, 7.0, 6.76)","(12.0, 19.0, 17.26923076923077)","(12.0, 21.0, 18.0)"
05-01-2023 15:33:13.677649,"(3.1, 3.7, 3.6)","(13.0, 19.5, 18.26086956521739)","(4.4, 4.9, 4.7846153846153845)","(12.0, 17.5, 16.071428571428573)","(6.0, 7.6, 7.033333333333333)","(4.8, 7.0, 6.672727272727273)","(12.0, 19.0, 18.0)","(12.0, 21.0, 18.904761904761905)"
05-01-2023 15:33:14.789630,"(3.1, 3.65, 3.5785714285714283)","(13.0, 19.5, 18.482142857142858)","(4.4, 4.9, 4.766666666666667)","(12.0, 17.5, 16.142857142857142)","(6.0, 7.4, 7.085714285714285)","(4.8, 6.8, 6.610526315789474)","(12.0, 19.0, 17.666666666666668)","(12.0, 21.0, 18.735294117647058)"
05-01-2023 15:33:15.966727,"(3.1, 3.65, 3.5785714285714283)","(13.0, 19.5, 18.580645161290324)","(4.4, 4.9, 4.766666666666667)","(12.0, 17.5, 16.142857142857142)","(6.0, 7.4, 7.152941176470589)","(4.8, 6.8, 6.65)","(12.0, 19.0, 17.666666666666668)","(12.0, 21.0, 18.735294117647058)"
05-01-2023 15:33:17.180581,"(3.1, 3.65, 3.55625)","(13.0, 19.5, 18.580645161290324)","(4.4, 4.9, 4.774683544303797)","(12.0, 17.5, 16.25)","(6.0, 7.4, 7.253658536585366)","(4.8, 6.8, 6.65)","(12.0, 19.0, 17.666666666666668)","(12.0, 21.0, 18.2)"
05-01-2023 15:33:18.506516,"(3.1, 3.65, 3.6142857142857143)","(13.0, 19.5, 18.580645161290324)","(4.4, 4.8, 4.751648351648352)","(12.0, 17.5, 16.25)","(6.0, 7.4, 7.2)","(4.8, 6.8, 6.65)","(12.0, 19.0, 18.4375)","(12.0, 21.0, 18.236842105263158)"
05-01-2023 15:33:19.803718,"(3.1, 3.7, 3.6142857142857143)","(13.0, 19.5, 18.918367346938776)","(4.4, 4.8, 4.751648351648352)","(12.0, 17.5, 16.818181818181817)","(6.0, 7.4, 7.2)","(4.8, 6.8, 6.65)","(12.0, 19.0, 18.4375)","(12.0, 21.0, 18.236842105263158)"
05-01-2023 15:33:21.041237,"(3.1, 3.7, 3.6142857142857143)","(13.0, 19.5, 18.918367346938776)","(4.4, 4.8, 4.745)","(12.0, 17.5, 17.205882352941178)","(6.0, 7.4, 7.1931034482758625)","(4.8, 6.8, 6.65)","(12.0, 19.0, 18.4375)","(12.0, 21.0, 18.77777777777778)"
05-01-2023 15:33:22.195853,"(3.1, 3.7, 3.6142857142857143)","(13.0, 19.5, 18.918367346938776)","(4.4, 4.8, 4.745)","(12.0, 17.5, 17.205882352941178)","(6.0, 7.4, 7.214285714285714)","(4.8, 6.8, 6.694117647058824)","(12.0, 19.0, 18.4375)","(12.0, 21.0, 18.77777777777778)"
05-01-2023 15:33:23.331212,"(3.1, 3.7, 3.6625)","(13.0, 19.5, 18.918367346938776)","(4.4, 4.8, 4.525373134328358)","(12.0, 17.5, 16.428571428571427)","(6.0, 7.4, 7.214285714285714)","(4.8, 6.8, 6.991304347826087)","(12.0, 19.0, 18.4375)","(12.0, 21.0, 18.63157894736842)"
05-01-2023 15:33:24.549120,"(3.1, 3.7, 3.6625)","(13.0, 19.5, 18.636363636363637)","(4.4, 4.6, 4.502521008403361)","(12.0, 17.5, 16.666666666666668)","(6.0, 7.4, 7.176470588235294)","(4.8, 7.2, 7.015384615384615)","(12.0, 19.0, 18.59090909090909)","(12.0, 21.0, 19.46875)"
05-01-2023 15:33:25.781737,"(3.1, 3.7, 3.5615384615384613)","(13.0, 19.5, 18.708333333333332)","(4.4, 4.6, 4.502521008403361)","(12.0, 17.5, 16.666666666666668)","(6.0, 7.6, 7.325)","(4.8, 7.2, 7.015384615384615)","(12.0, 19.0, 18.7)","(12.0, 21.0, 19.46875)"
05-01-2023 15:33:27.087791,"(3.1, 3.7, 3.6015625)","(13.0, 19.5, 18.708333333333332)","(4.4, 4.6, 4.502521008403361)","(12.0, 17.5, 17.058823529411764)","(6.0, 7.4, 7.325)","(4.8, 7.2, 7.015384615384615)","(12.0, 19.0, 19.2)","(12.0, 21.0, 19.46875)"
05-01-2023 15:33:28.447492,"(3.1, 3.7, 3.6045454545454545)","(13.0, 19.5, 19.036585365853657)","(4.4, 4.6, 4.502654867256637)","(12.0, 17.5, 17.115384615384617)","(6.0, 7.4, 7.188888888888889)","(4.8, 7.2, 7.114285714285715)","(12.0, 21.0, 19.571428571428573)","(12.0, 21.0, 18.958333333333332)"
05-01-2023 15:33:29.941419,"(3.1, 3.7, 3.5557692307692306)","(13.0, 19.5, 19.036585365853657)","(4.4, 4.6, 4.502654867256637)","(12.0, 18.0, 17.325)","(6.0, 7.6, 7.34)","(4.8, 7.2, 7.114285714285715)","(12.0, 21.0, 19.75)","(12.0, 21.0, 19.285714285714285)"
05-01-2023 15:33:31.224103,"(3.1, 3.7, 3.5557692307692306)","(13.0, 19.5, 19.036585365853657)","(4.4, 4.6, 4.502654867256637)","(12.0, 18.0, 17.325)","(6.0, 7.4, 7.251851851851852)","(4.8, 7.2, 7.141935483870968)","(12.0, 21.0, 19.75)","(12.0, 20.0, 18.684210526315788)"
05-01-2023 15:33:32.492375,"(3.1, 3.7, 3.553191489361702)","(13.0, 19.5, 19.036585365853657)","(4.4, 4.6, 4.502654867256637)","(12.0, 18.0, 17.571428571428573)","(6.0, 7.4, 7.26)","(4.8, 7.2, 7.0)","(12.0, 21.0, 19.75)","(12.0, 20.0, 18.684210526315788)"
05-01-2023 15:33:33.809186,"(3.1, 3.7, 3.5534883720930233)","(14.0, 19.5, 19.07777777777778)","(4.4, 4.6, 4.36969696969697)","(12.0, 18.0, 17.318181818181817)","(6.0, 7.4, 6.975)","(4.8, 7.4, 7.054545454545455)","(12.0, 21.0, 20.166666666666668)","(12.0, 20.0, 18.897058823529413)"
05-01-2023 15:33:35.045422,"(3.1, 3.7, 3.5932203389830506)","(14.0, 19.5, 19.07777777777778)","(4.4, 4.4, 4.3500000000000005)","(12.0, 18.0, 17.53125)","(6.0, 7.4, 7.070967741935484)","(4.8, 7.4, 7.428571428571429)","(12.0, 21.0, 20.166666666666668)","(12.0, 20.0, 18.897058823529413)"
05-01-2023 15:33:36.368434,"(3.1, 3.7, 3.6025)","(14.0, 19.5, 19.095744680851062)","(4.4, 4.4, 4.26)","(12.0, 18.0, 17.583333333333332)","(6.0, 7.4, 6.986666666666666)","(4.8, 7.6, 7.392592592592592)","(12.0, 21.0, 20.41176470588235)","(12.0, 20.0, 18.897058823529413)"
05-01-2023 15:33:37.730930,"(3.1, 3.7, 3.6033333333333335)","(14.0, 19.5, 19.095744680851062)","(4.4, 4.4, 4.338461538461539)","(12.0, 18.0, 17.526315789473685)","(6.0, 7.2, 6.986666666666666)","(4.8, 7.6, 7.392592592592592)","(12.0, 21.0, 20.41176470588235)","(12.0, 20.0, 18.897058823529413)"
05-01-2023 15:33:39.026041,"(3.1, 3.7, 3.612727272727273)","(14.0, 19.5, 19.095744680851062)","(4.4, 4.4, 4.2827586206896555)","(12.0, 18.0, 17.583333333333332)","(6.0, 7.2, 6.986666666666666)","(4.8, 7.6, 7.392592592592592)","(12.0, 21.0, 20.473684210526315)","(12.0, 20.0, 18.897058823529413)"
05-01-2023 15:33:40.250127,"(3.1, 3.7, 3.6163461538461537)","(14.0, 19.5, 19.134615384615383)","(4.0, 4.4, 4.269230769230769)","(12.0, 18.0, 17.583333333333332)","(6.0, 7.0, 6.986666666666666)","(5.0, 7.6, 7.435294117647059)","(13.0, 21.0, 20.473684210526315)","(12.0, 20.0, 18.897058823529413)"
05-01-2023 15:33:41.453101,"(3.1, 3.7, 3.585)","(14.0, 19.5, 19.134615384615383)","(4.0, 4.4, 4.269230769230769)","(12.0, 18.0, 17.583333333333332)","(6.0, 7.0, 6.984)","(5.0, 7.6, 7.434146341463414)","(13.0, 21.0, 20.473684210526315)","(12.0, 20.0, 18.897058823529413)"
05-01-2023 15:33:42.664942,"(3.1, 3.7, 3.614705882352941)","(14.0, 19.5, 19.134615384615383)","(4.0, 4.4, 4.24)","(12.0, 18.0, 16.966666666666665)","(6.0, 7.0, 7.158064516129032)","(5.0, 7.6, 7.427027027027027)","(13.0, 21.0, 20.375)","(12.0, 20.0, 18.94)"
05-01-2023 15:33:43.892945,"(3.1, 3.7, 3.614705882352941)","(14.0, 19.5, 19.134615384615383)","(4.0, 4.4, 4.243478260869566)","(12.0, 17.5, 15.75)","(6.0, 7.2, 7.188461538461539)","(5.0, 7.6, 7.427027027027027)","(13.0, 21.0, 21.25)","(12.0, 19.5, 18.785714285714285)"
