,Keayang Shakenbake,Pennies Following,Keilah Nz,Royal Cadence,Chemical Reactor,Moneymakinmonkey,Mariahs Shadow
1057,"[datetime.datetime(2022, 11, 28, 13, 26, 47, 444164), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 47, 444164), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 47, 444164), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 47, 444164), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 47, 444164), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 47, 444164), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 47, 444164), 21.0, 46.0]"
1058,"[datetime.datetime(2022, 11, 28, 13, 26, 48, 618452), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 618452), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 618452), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 618452), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 618452), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 618452), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 48, 618452), 21.0, 46.0]"
1059,"[datetime.datetime(2022, 11, 28, 13, 26, 49, 802378), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 802378), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 802378), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 802378), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 802378), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 802378), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 49, 802378), 21.0, 46.0]"
1060,"[datetime.datetime(2022, 11, 28, 13, 26, 50, 970453), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 970453), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 970453), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 970453), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 970453), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 970453), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 50, 970453), 21.0, 46.0]"
1061,"[datetime.datetime(2022, 11, 28, 13, 26, 52, 134128), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 134128), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 134128), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 134128), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 134128), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 134128), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 52, 134128), 21.0, 46.0]"
1062,"[datetime.datetime(2022, 11, 28, 13, 26, 53, 295630), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 295630), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 295630), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 295630), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 295630), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 295630), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 53, 295630), 21.0, 46.0]"
1063,"[datetime.datetime(2022, 11, 28, 13, 26, 54, 469695), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 469695), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 469695), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 469695), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 469695), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 469695), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 54, 469695), 21.0, 46.0]"
1064,"[datetime.datetime(2022, 11, 28, 13, 26, 55, 645369), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 645369), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 645369), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 645369), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 645369), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 645369), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 55, 645369), 21.0, 46.0]"
1065,"[datetime.datetime(2022, 11, 28, 13, 26, 56, 808114), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 808114), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 808114), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 808114), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 808114), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 808114), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 56, 808114), 21.0, 46.0]"
1066,"[datetime.datetime(2022, 11, 28, 13, 26, 57, 969177), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 969177), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 969177), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 969177), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 969177), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 969177), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 57, 969177), 21.0, 46.0]"
1067,"[datetime.datetime(2022, 11, 28, 13, 26, 59, 136423), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 136423), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 136423), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 136423), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 136423), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 136423), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 59, 136423), 21.0, 46.0]"
1068,"[datetime.datetime(2022, 11, 28, 13, 27, 0, 309959), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 0, 309959), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 0, 309959), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 0, 309959), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 0, 309959), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 0, 309959), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 0, 309959), 21.0, 46.0]"
1069,"[datetime.datetime(2022, 11, 28, 13, 27, 1, 483216), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 483216), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 483216), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 483216), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 483216), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 483216), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 1, 483216), 21.0, 46.0]"
1070,"[datetime.datetime(2022, 11, 28, 13, 27, 2, 651197), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 651197), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 651197), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 651197), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 651197), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 651197), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 2, 651197), 21.0, 46.0]"
1071,"[datetime.datetime(2022, 11, 28, 13, 27, 3, 816357), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 816357), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 816357), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 816357), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 816357), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 816357), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 3, 816357), 21.0, 46.0]"
1072,"[datetime.datetime(2022, 11, 28, 13, 27, 4, 983679), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 983679), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 983679), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 983679), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 983679), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 983679), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 4, 983679), 21.0, 46.0]"
1073,"[datetime.datetime(2022, 11, 28, 13, 27, 6, 147098), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 147098), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 147098), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 147098), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 147098), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 147098), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 6, 147098), 21.0, 46.0]"
1074,"[datetime.datetime(2022, 11, 28, 13, 27, 7, 310158), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 310158), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 310158), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 310158), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 310158), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 310158), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 7, 310158), 21.0, 46.0]"
1075,"[datetime.datetime(2022, 11, 28, 13, 27, 8, 480793), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 480793), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 480793), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 480793), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 480793), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 480793), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 8, 480793), 21.0, 46.0]"
1076,"[datetime.datetime(2022, 11, 28, 13, 27, 9, 650340), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 9, 650340), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 9, 650340), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 9, 650340), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 9, 650340), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 9, 650340), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 9, 650340), 21.0, 46.0]"
1077,"[datetime.datetime(2022, 11, 28, 13, 27, 10, 818628), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 818628), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 818628), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 818628), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 818628), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 818628), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 10, 818628), 21.0, 46.0]"
1078,"[datetime.datetime(2022, 11, 28, 13, 27, 11, 985420), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 985420), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 985420), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 985420), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 985420), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 985420), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 11, 985420), 21.0, 46.0]"
1079,"[datetime.datetime(2022, 11, 28, 13, 27, 13, 148264), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 148264), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 148264), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 148264), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 148264), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 148264), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 13, 148264), 21.0, 46.0]"
1080,"[datetime.datetime(2022, 11, 28, 13, 27, 14, 304273), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 304273), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 304273), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 304273), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 304273), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 304273), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 14, 304273), 21.0, 46.0]"
1081,"[datetime.datetime(2022, 11, 28, 13, 27, 15, 467937), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 467937), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 467937), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 467937), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 467937), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 467937), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 15, 467937), 21.0, 46.0]"
1082,"[datetime.datetime(2022, 11, 28, 13, 27, 16, 633018), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 633018), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 633018), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 633018), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 633018), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 633018), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 16, 633018), 21.0, 46.0]"
1083,"[datetime.datetime(2022, 11, 28, 13, 27, 17, 796043), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 17, 796043), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 17, 796043), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 17, 796043), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 17, 796043), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 17, 796043), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 17, 796043), 21.0, 46.0]"
1084,"[datetime.datetime(2022, 11, 28, 13, 27, 18, 954657), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 954657), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 954657), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 954657), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 954657), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 954657), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 18, 954657), 21.0, 46.0]"
1085,"[datetime.datetime(2022, 11, 28, 13, 27, 20, 115951), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 115951), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 115951), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 115951), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 115951), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 115951), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 20, 115951), 21.0, 46.0]"
1086,"[datetime.datetime(2022, 11, 28, 13, 27, 21, 354174), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 354174), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 354174), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 354174), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 354174), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 354174), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 21, 354174), 21.0, 46.0]"
1087,"[datetime.datetime(2022, 11, 28, 13, 27, 22, 538746), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 538746), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 538746), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 538746), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 538746), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 538746), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 22, 538746), 21.0, 46.0]"
1088,"[datetime.datetime(2022, 11, 28, 13, 27, 23, 724127), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 724127), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 724127), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 724127), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 724127), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 724127), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 23, 724127), 21.0, 46.0]"
1089,"[datetime.datetime(2022, 11, 28, 13, 27, 24, 911587), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 911587), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 911587), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 911587), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 911587), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 911587), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 24, 911587), 21.0, 46.0]"
1090,"[datetime.datetime(2022, 11, 28, 13, 27, 26, 84863), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 26, 84863), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 26, 84863), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 26, 84863), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 26, 84863), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 26, 84863), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 26, 84863), 21.0, 46.0]"
1091,"[datetime.datetime(2022, 11, 28, 13, 27, 27, 264164), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 264164), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 264164), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 264164), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 264164), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 264164), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 27, 264164), 21.0, 46.0]"
1092,"[datetime.datetime(2022, 11, 28, 13, 27, 28, 433625), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 433625), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 433625), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 433625), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 433625), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 433625), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 28, 433625), 21.0, 46.0]"
1093,"[datetime.datetime(2022, 11, 28, 13, 27, 29, 608597), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 608597), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 608597), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 608597), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 608597), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 608597), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 29, 608597), 21.0, 46.0]"
1094,"[datetime.datetime(2022, 11, 28, 13, 27, 30, 778014), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 778014), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 778014), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 778014), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 778014), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 778014), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 30, 778014), 21.0, 46.0]"
1095,"[datetime.datetime(2022, 11, 28, 13, 27, 31, 949248), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 949248), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 949248), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 949248), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 949248), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 949248), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 31, 949248), 21.0, 46.0]"
1096,"[datetime.datetime(2022, 11, 28, 13, 27, 33, 123245), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 33, 123245), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 33, 123245), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 33, 123245), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 33, 123245), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 33, 123245), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 33, 123245), 21.0, 46.0]"
1097,"[datetime.datetime(2022, 11, 28, 13, 27, 34, 286145), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 34, 286145), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 34, 286145), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 34, 286145), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 34, 286145), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 34, 286145), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 34, 286145), 21.0, 46.0]"
1098,"[datetime.datetime(2022, 11, 28, 13, 27, 35, 460052), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 35, 460052), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 35, 460052), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 35, 460052), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 35, 460052), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 35, 460052), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 35, 460052), 21.0, 46.0]"
1099,"[datetime.datetime(2022, 11, 28, 13, 27, 36, 631881), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 36, 631881), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 36, 631881), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 36, 631881), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 36, 631881), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 36, 631881), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 36, 631881), 21.0, 46.0]"
1100,"[datetime.datetime(2022, 11, 28, 13, 27, 37, 819861), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 37, 819861), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 37, 819861), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 37, 819861), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 37, 819861), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 37, 819861), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 37, 819861), 21.0, 46.0]"
1101,"[datetime.datetime(2022, 11, 28, 13, 27, 38, 988179), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 38, 988179), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 38, 988179), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 38, 988179), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 38, 988179), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 38, 988179), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 38, 988179), 21.0, 46.0]"
1102,"[datetime.datetime(2022, 11, 28, 13, 27, 40, 147851), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 27, 40, 147851), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 27, 40, 147851), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 27, 40, 147851), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 27, 40, 147851), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 27, 40, 147851), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 27, 40, 147851), 21.0, 46.0]"
