,My Girl Mandy,Shakatie,Our Ruby Rose,Crossed Legs,Beyonski,Jet Force,Wild About Town,Jelignite Jack,Teachers Pet
12-01-2023 15:51:31.470630,"(18.0, 34.0, 29.0)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.5, 12.071428571428571)","(8.0, 10.0, 9.644444444444444)","(21.0, 38.0, 32.666666666666664)","(5.0, 6.4, 5.957692307692308)","(51.0, 100.0, 97.5)","(7.5, 9.8, 9.628571428571428)","(3.7, 5.0, 4.653333333333333)"
12-01-2023 15:51:33.189994,"(18.0, 34.0, 30.666666666666664)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.5, 12.071428571428571)","(8.0, 10.0, 9.644444444444444)","(21.0, 40.0, 35.0)","(5.0, 6.4, 5.957692307692308)","(51.0, 100.0, 93.33333333333333)","(7.5, 9.8, 9.56)","(3.7, 5.0, 4.653333333333333)"
12-01-2023 15:51:34.780136,"(18.0, 34.0, 30.5)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.5, 12.071428571428571)","(8.0, 10.0, 9.644444444444444)","(21.0, 40.0, 35.0)","(5.0, 6.4, 5.957692307692308)","(51.0, 100.0, 93.33333333333333)","(7.5, 9.8, 9.56)","(3.7, 5.0, 4.655813953488372)"
12-01-2023 15:51:36.415197,"(18.0, 34.0, 33.0)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.5, 11.970588235294118)","(8.0, 10.0, 9.644444444444444)","(21.0, 40.0, 35.0)","(5.0, 6.4, 5.965217391304348)","(51.0, 100.0, 104.0)","(7.5, 9.8, 9.5)","(3.7, 5.0, 4.655813953488372)"
12-01-2023 15:51:37.950703,"(18.0, 34.0, 33.0)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.5, 11.970588235294118)","(8.0, 10.0, 9.644444444444444)","(21.0, 40.0, 35.0)","(5.0, 6.4, 5.957692307692308)","(51.0, 110.0, 104.0)","(7.5, 9.8, 9.425)","(3.7, 5.0, 4.655813953488372)"
12-01-2023 15:51:39.391690,"(18.0, 34.0, 33.0)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.5, 12.166666666666666)","(8.0, 10.0, 9.644444444444444)","(21.0, 40.0, 31.666666666666668)","(5.0, 6.4, 5.957692307692308)","(51.0, 110.0, 105.38461538461539)","(7.5, 9.8, 9.425)","(3.7, 5.0, 4.655813953488372)"
12-01-2023 15:51:40.912736,"(18.0, 34.0, 33.0)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.0, 12.25)","(8.0, 10.0, 9.644444444444444)","(21.0, 40.0, 34.666666666666664)","(5.0, 6.4, 5.965217391304348)","(51.0, 110.0, 104.0)","(7.5, 9.8, 9.5)","(3.7, 5.0, 4.655813953488372)"
12-01-2023 15:51:42.324364,"(18.0, 34.0, 33.0)","(3.0, 3.7, 3.6464285714285714)","(9.0, 13.0, 11.954545454545455)","(8.0, 10.0, 9.535483870967742)","(21.0, 40.0, 35.0)","(5.0, 6.4, 5.957692307692308)","(51.0, 110.0, 104.0)","(7.5, 9.8, 9.5)","(3.7, 5.0, 4.63)"
12-01-2023 15:51:43.714153,"(18.0, 34.0, 33.0)","(3.0, 3.7, 3.5777777777777775)","(9.0, 13.5, 11.8)","(8.0, 10.0, 9.593548387096774)","(21.0, 40.0, 35.0)","(5.0, 6.4, 5.957692307692308)","(51.0, 110.0, 105.38461538461539)","(7.5, 9.8, 9.65)","(3.7, 5.0, 4.663636363636363)"
12-01-2023 15:51:45.113749,"(19.0, 34.0, 28.944444444444443)","(3.0, 3.65, 3.5777777777777775)","(10.0, 13.0, 11.466666666666667)","(8.0, 10.0, 9.593548387096774)","(26.0, 40.0, 35.0)","(5.0, 6.4, 5.965217391304348)","(61.0, 110.0, 104.0)","(7.5, 9.8, 9.714285714285715)","(3.7, 5.0, 4.875)"
12-01-2023 15:51:46.439478,"(19.0, 36.0, 31.894736842105264)","(3.0, 3.65, 3.588095238095238)","(10.0, 12.0, 10.9)","(8.0, 10.0, 9.606250000000001)","(26.0, 40.0, 35.0)","(5.0, 6.4, 5.983333333333333)","(61.0, 110.0, 104.0)","(7.5, 9.8, 9.718181818181819)","(3.7, 4.9, 4.800000000000001)"
12-01-2023 15:51:47.846744,"(19.0, 36.0, 32.45454545454545)","(3.0, 3.65, 3.588095238095238)","(10.0, 12.0, 10.9)","(8.0, 10.0, 9.606250000000001)","(26.0, 40.0, 35.0)","(5.0, 6.4, 5.983333333333333)","(61.0, 110.0, 104.0)","(7.5, 9.8, 9.718181818181819)","(3.7, 4.9, 4.800000000000001)"
12-01-2023 15:51:49.235723,"(19.0, 36.0, 32.45454545454545)","(3.0, 3.65, 3.588095238095238)","(10.0, 12.0, 10.9)","(8.0, 10.0, 9.606250000000001)","(26.0, 40.0, 35.0)","(5.0, 6.4, 5.983333333333333)","(61.0, 110.0, 105.71428571428571)","(7.5, 9.8, 9.718181818181819)","(3.7, 4.9, 4.800000000000001)"
12-01-2023 15:51:50.618392,"(19.0, 36.0, 32.45454545454545)","(3.0, 3.65, 3.588095238095238)","(10.0, 12.0, 10.9)","(8.0, 10.0, 9.606250000000001)","(26.0, 40.0, 35.0)","(5.0, 6.4, 5.983333333333333)","(61.0, 110.0, 105.71428571428571)","(7.5, 9.8, 9.718181818181819)","(3.7, 4.9, 4.875)"
12-01-2023 15:51:51.953057,"(19.0, 36.0, 32.45454545454545)","(3.0, 3.65, 3.588095238095238)","(10.0, 12.0, 10.533333333333333)","(8.0, 10.0, 9.606250000000001)","(26.0, 40.0, 35.0)","(5.0, 6.4, 5.974074074074075)","(61.0, 110.0, 106.53846153846153)","(7.5, 9.8, 9.718181818181819)","(3.7, 4.9, 4.875)"
12-01-2023 15:51:53.319308,"(19.0, 36.0, 30.8)","(3.0, 3.65, 3.588095238095238)","(10.0, 12.0, 10.82)","(8.0, 10.0, 9.606250000000001)","(26.0, 40.0, 36.470588235294116)","(5.0, 6.4, 6.051515151515152)","(61.0, 110.0, 106.53846153846153)","(7.5, 9.8, 9.705263157894738)","(3.7, 4.9, 4.75)"
12-01-2023 15:51:55.070689,"(19.0, 34.0, 32.18181818181818)","(3.0, 3.65, 3.6361702127659576)","(10.0, 11.5, 10.1875)","(8.0, 10.0, 9.588571428571429)","(26.0, 40.0, 33.84615384615385)","(5.0, 6.4, 5.983333333333333)","(61.0, 110.0, 106.53846153846153)","(7.5, 9.8, 9.636363636363637)","(3.7, 4.9, 4.75)"
12-01-2023 15:51:56.706997,"(19.0, 34.0, 32.18181818181818)","(3.0, 3.7, 3.668918918918919)","(10.0, 11.5, 10.142857142857142)","(8.0, 10.0, 9.588571428571429)","(26.0, 40.0, 34.54545454545455)","(5.0, 6.4, 5.973529411764706)","(61.0, 110.0, 106.25)","(7.5, 9.8, 9.636363636363637)","(3.7, 4.9, 4.875)"
12-01-2023 15:51:58.140194,"(19.0, 34.0, 31.894736842105264)","(3.0, 3.75, 3.668918918918919)","(10.0, 11.5, 10.5)","(8.0, 10.0, 9.55)","(26.0, 40.0, 34.54545454545455)","(5.0, 6.4, 5.916666666666667)","(61.0, 110.0, 106.25)","(7.5, 9.8, 9.636363636363637)","(3.7, 4.9, 4.875)"
12-01-2023 15:51:59.631147,"(19.0, 36.0, 33.0)","(3.0, 3.75, 3.6547619047619047)","(10.0, 11.5, 10.428571428571429)","(8.0, 10.0, 9.588571428571429)","(26.0, 40.0, 35.0)","(5.0, 6.4, 5.714285714285714)","(61.0, 110.0, 106.25)","(7.5, 9.8, 9.636363636363637)","(3.7, 4.9, 4.891304347826087)"
12-01-2023 15:52:01.023258,"(21.0, 34.0, 33.0)","(3.0, 3.75, 3.6547619047619047)","(10.0, 11.5, 10.6)","(8.0, 10.0, 9.55)","(26.0, 40.0, 35.0)","(5.0, 5.9, 5.714285714285714)","(61.0, 110.0, 106.25)","(7.5, 9.8, 9.656)","(3.7, 4.9, 4.891304347826087)"
12-01-2023 15:52:02.349889,"(21.0, 34.0, 33.0)","(3.0, 3.75, 3.6543478260869566)","(10.0, 11.5, 10.6)","(8.0, 10.0, 9.69032258064516)","(26.0, 40.0, 34.54545454545455)","(5.0, 5.9, 5.7555555555555555)","(61.0, 110.0, 106.25)","(7.5, 9.8, 9.615384615384617)","(3.7, 4.9, 4.895238095238096)"
12-01-2023 15:52:03.709623,"(21.0, 34.0, 32.4)","(3.0, 3.75, 3.7939999999999996)","(10.0, 11.5, 10.582608695652175)","(8.0, 10.0, 9.69032258064516)","(26.0, 40.0, 34.54545454545455)","(5.0, 5.8, 5.6909090909090905)","(61.0, 110.0, 106.25)","(7.5, 9.8, 10.133333333333333)","(3.7, 4.9, 4.985714285714286)"
12-01-2023 15:52:05.376976,"(21.0, 34.0, 31.0)","(3.0, 3.8, 3.7744186046511627)","(10.0, 11.0, 10.153846153846153)","(8.0, 10.0, 9.69032258064516)","(26.0, 40.0, 34.54545454545455)","(5.0, 5.9, 5.6909090909090905)","(61.0, 110.0, 106.53846153846153)","(7.5, 10.5, 9.8)","(3.7, 5.2, 5.050000000000001)"
12-01-2023 15:52:07.401875,"(21.0, 34.0, 30.857142857142858)","(3.0, 3.8, 3.7744186046511627)","(10.0, 11.0, 10.153846153846153)","(8.0, 10.0, 9.693333333333333)","(26.0, 40.0, 34.54545454545455)","(5.0, 5.9, 5.7317073170731705)","(61.0, 110.0, 106.53846153846153)","(7.5, 10.0, 9.92)","(3.7, 5.2, 5.185714285714286)"
12-01-2023 15:52:08.908886,"(21.0, 32.0, 30.857142857142858)","(3.0, 3.8, 3.796969696969697)","(10.0, 11.0, 10.153846153846153)","(8.0, 10.0, 9.693333333333333)","(26.0, 40.0, 34.54545454545455)","(5.0, 5.9, 5.743181818181818)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.781818181818181)","(3.7, 5.2, 5.188461538461539)"
12-01-2023 15:52:10.365244,"(21.0, 32.0, 30.857142857142858)","(3.0, 3.8, 3.797222222222222)","(10.0, 11.0, 10.153846153846153)","(8.0, 10.0, 9.693333333333333)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.9, 5.743181818181818)","(61.0, 110.0, 106.53846153846153)","(7.5, 10.0, 9.781818181818181)","(3.7, 5.2, 5.188461538461539)"
12-01-2023 15:52:11.763990,"(21.0, 32.0, 29.428571428571427)","(3.0, 3.8, 3.822972972972973)","(10.0, 11.0, 10.34)","(8.0, 10.0, 9.693333333333333)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.9, 5.533333333333333)","(61.0, 110.0, 106.53846153846153)","(7.5, 10.0, 10.079411764705883)","(3.7, 5.2, 5.190909090909091)"
12-01-2023 15:52:13.170207,"(20.0, 30.0, 29.428571428571427)","(3.0, 3.85, 3.8261904761904764)","(10.0, 11.0, 10.142857142857144)","(8.0, 10.0, 10.344444444444445)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.8, 5.452173913043478)","(61.0, 110.0, 105.0)","(7.5, 10.5, 9.766666666666667)","(3.7, 5.2, 5.1947368421052635)"
12-01-2023 15:52:14.597335,"(20.0, 36.0, 29.142857142857142)","(3.0, 3.85, 3.8261904761904764)","(10.0, 11.0, 10.142857142857144)","(8.0, 10.5, 10.392307692307693)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.8, 5.370588235294117)","(61.0, 110.0, 105.0)","(7.5, 10.5, 9.766666666666667)","(3.7, 5.2, 5.1947368421052635)"
12-01-2023 15:52:15.977299,"(20.0, 36.0, 28.42105263157895)","(3.0, 3.85, 3.7964285714285713)","(10.0, 11.0, 11.0)","(8.5, 10.5, 10.392307692307693)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.341379310344827)","(61.0, 110.0, 105.0)","(7.5, 10.5, 9.660869565217391)","(3.8, 5.2, 4.97741935483871)"
12-01-2023 15:52:17.319044,"(21.0, 36.0, 29.263157894736842)","(3.2, 3.8, 3.7964285714285713)","(9.0, 11.5, 11.293103448275861)","(8.5, 10.5, 10.441666666666666)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.341379310344827)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.571428571428571)","(3.8, 5.2, 4.97741935483871)"
12-01-2023 15:52:18.612959,"(21.0, 36.0, 29.904761904761905)","(3.2, 3.8, 3.7964285714285713)","(9.0, 11.5, 11.293103448275861)","(8.5, 10.5, 10.441666666666666)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.341379310344827)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.571428571428571)","(3.8, 5.2, 4.97741935483871)"
12-01-2023 15:52:19.996097,"(21.0, 36.0, 29.904761904761905)","(3.2, 3.8, 3.7964285714285713)","(9.0, 11.5, 11.285714285714286)","(8.5, 10.5, 10.441666666666666)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.341379310344827)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.464285714285715)","(3.8, 5.2, 4.97741935483871)"
12-01-2023 15:52:21.394411,"(21.0, 36.0, 31.0)","(3.2, 3.8, 3.7964285714285713)","(9.0, 11.5, 11.1875)","(8.5, 10.5, 10.441666666666666)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.341379310344827)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.464285714285715)","(3.8, 5.2, 4.97741935483871)"
12-01-2023 15:52:22.767316,"(21.0, 34.0, 31.0)","(3.2, 3.8, 3.8280000000000003)","(9.0, 11.5, 11.166666666666666)","(8.5, 10.5, 10.605263157894736)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.418918918918918)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.464285714285715)","(3.8, 5.2, 4.888888888888889)"
12-01-2023 15:52:24.152413,"(21.0, 34.0, 30.428571428571427)","(3.2, 3.85, 3.8280000000000003)","(9.0, 11.5, 11.166666666666666)","(8.5, 11.0, 10.605263157894736)","(26.0, 40.0, 34.4)","(4.8, 5.7, 5.492)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.464285714285715)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:25.514000,"(21.0, 34.0, 31.0)","(3.2, 3.85, 3.824418604651163)","(9.0, 11.5, 11.166666666666666)","(8.5, 11.0, 10.588235294117647)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.492)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.464285714285715)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:26.949629,"(21.0, 34.0, 32.0)","(3.2, 3.85, 3.824418604651163)","(9.0, 11.5, 11.166666666666666)","(8.5, 11.0, 10.588235294117647)","(26.0, 40.0, 34.54545454545455)","(4.8, 5.7, 5.492)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.454545454545455)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:28.350308,"(21.0, 34.0, 32.666666666666664)","(3.2, 3.85, 3.824418604651163)","(9.0, 11.5, 11.25)","(8.5, 11.0, 10.637931034482758)","(26.0, 40.0, 36.0)","(4.8, 5.7, 5.492)","(61.0, 110.0, 105.0)","(7.5, 10.0, 9.288888888888888)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:29.700540,"(21.0, 34.0, 32.333333333333336)","(3.2, 3.85, 3.86875)","(9.0, 11.5, 11.428571428571429)","(8.5, 11.0, 10.571428571428571)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.492)","(61.0, 110.0, 106.25)","(7.5, 10.0, 9.26153846153846)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:31.105375,"(21.0, 34.0, 32.2)","(3.2, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.428571428571429)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.492)","(61.0, 110.0, 107.5)","(7.5, 10.0, 9.26)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:32.572326,"(21.0, 34.0, 32.2)","(3.2, 3.9, 3.8833333333333333)","(9.0, 11.5, 11.61111111111111)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.492)","(61.0, 110.0, 106.25)","(7.5, 9.8, 9.24)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:33.911415,"(21.0, 34.0, 32.2)","(3.2, 3.9, 3.8857142857142857)","(9.0, 12.0, 11.61111111111111)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.492)","(61.0, 110.0, 106.25)","(7.5, 9.8, 9.299999999999999)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:35.307413,"(21.0, 34.0, 32.0)","(3.2, 3.95, 3.885135135135135)","(9.0, 12.0, 11.313953488372093)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.492)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.466666666666667)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:36.724073,"(21.0, 34.0, 32.0)","(3.2, 3.95, 3.9029411764705886)","(9.0, 11.5, 11.329787234042554)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.492)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.466666666666667)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:38.130854,"(21.0, 34.0, 32.0)","(3.2, 3.95, 3.9029411764705886)","(9.0, 11.5, 11.329787234042554)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.492)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.386206896551725)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:39.445990,"(21.0, 34.0, 32.0)","(3.2, 3.95, 3.9029411764705886)","(9.0, 11.5, 11.329787234042554)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.25)","(4.8, 5.7, 5.4714285714285715)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.8, 9.386206896551725)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:40.792094,"(21.0, 34.0, 32.0)","(3.2, 3.95, 3.9029411764705886)","(9.0, 11.5, 11.3)","(8.5, 11.0, 10.618181818181817)","(26.0, 40.0, 36.36363636363637)","(4.8, 5.7, 5.4714285714285715)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.8, 9.355555555555556)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:42.212964,"(21.0, 34.0, 32.0)","(3.2, 3.95, 3.9029411764705886)","(9.0, 11.5, 11.277777777777779)","(8.5, 11.0, 10.596153846153847)","(26.0, 40.0, 36.36363636363637)","(4.8, 5.7, 5.4714285714285715)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.8, 9.16551724137931)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:43.607285,"(21.0, 34.0, 32.0)","(3.2, 3.95, 3.9086206896551725)","(9.0, 11.5, 11.238095238095237)","(8.5, 11.0, 10.588235294117647)","(26.0, 40.0, 36.36363636363637)","(4.8, 5.7, 5.5125)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.192)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:45.067024,"(21.0, 34.0, 32.0)","(3.2, 3.95, 4.009433962264151)","(9.0, 11.5, 11.238095238095237)","(8.5, 11.0, 10.588235294117647)","(26.0, 40.0, 36.36363636363637)","(4.8, 5.7, 5.511764705882353)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.192)","(3.8, 4.9, 4.885714285714286)"
12-01-2023 15:52:46.541804,"(21.0, 34.0, 32.0)","(3.2, 4.1, 4.021428571428571)","(9.0, 11.5, 11.151162790697674)","(8.5, 11.0, 10.588235294117647)","(26.0, 40.0, 36.36363636363637)","(4.8, 5.6, 5.511764705882353)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.374647887323944)","(3.8, 4.9, 4.888888888888889)"
12-01-2023 15:52:47.984694,"(21.0, 34.0, 32.0)","(3.2, 4.1, 4.046575342465753)","(9.0, 11.5, 11.134146341463415)","(8.5, 11.0, 10.522727272727273)","(26.0, 40.0, 36.36363636363637)","(4.8, 5.6, 5.449999999999999)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.344)","(3.8, 4.9, 4.953658536585365)"
12-01-2023 15:52:49.360952,"(21.0, 34.0, 32.0)","(3.2, 4.2, 4.068131868131868)","(9.0, 11.5, 11.134146341463415)","(8.5, 11.0, 10.522727272727273)","(26.0, 40.0, 36.36363636363637)","(4.8, 5.6, 5.41)","(61.0, 110.0, 103.33333333333333)","(7.5, 9.6, 9.344)","(3.8, 5.1, 4.9363636363636365)"
12-01-2023 15:52:50.747685,"(21.0, 34.0, 32.0)","(3.2, 4.2, 4.095384615384615)","(9.0, 11.5, 11.03125)","(8.5, 11.0, 10.588235294117647)","(26.0, 40.0, 36.36363636363637)","(4.6, 5.6, 5.294736842105263)","(61.0, 110.0, 106.66666666666667)","(7.5, 9.6, 9.344)","(3.8, 5.1, 4.877419354838709)"
12-01-2023 15:52:52.137181,"(21.0, 30.0, 29.333333333333332)","(3.2, 4.2, 4.1085714285714285)","(9.0, 11.5, 11.03125)","(8.5, 11.0, 10.588235294117647)","(26.0, 40.0, 36.36363636363637)","(4.6, 5.4, 5.305882352941177)","(61.0, 120.0, 103.33333333333333)","(7.5, 9.6, 9.344)","(3.8, 5.1, 4.9312499999999995)"
12-01-2023 15:52:53.514130,"(21.0, 29.0, 28.57142857142857)","(3.2, 4.2, 4.123684210526315)","(9.0, 11.5, 11.153846153846153)","(8.5, 11.0, 9.826666666666668)","(26.0, 40.0, 32.285714285714285)","(4.6, 5.4, 5.0202898550724635)","(61.0, 120.0, 105.0)","(7.5, 9.6, 9.284210526315789)","(3.8, 5.1, 5.033333333333333)"
12-01-2023 15:52:54.941706,"(21.0, 34.0, 33.5)","(3.2, 4.2, 4.123684210526315)","(9.0, 11.5, 11.03125)","(8.5, 10.0, 10.08)","(26.0, 38.0, 31.333333333333332)","(4.6, 5.2, 5.027777777777778)","(61.0, 120.0, 105.0)","(7.5, 9.6, 9.175)","(3.8, 5.1, 4.983333333333333)"
12-01-2023 15:52:56.334984,"(21.0, 34.0, 33.5)","(3.2, 4.2, 4.123684210526315)","(9.0, 11.5, 11.03125)","(8.5, 10.5, 10.08)","(26.0, 38.0, 30.727272727272727)","(4.6, 5.2, 5.020588235294118)","(61.0, 120.0, 105.0)","(7.5, 9.6, 9.155555555555555)","(3.8, 5.1, 4.983333333333333)"
12-01-2023 15:52:57.800227,"(21.0, 34.0, 33.0)","(3.2, 4.2, 4.128395061728395)","(9.0, 11.5, 11.105263157894736)","(8.5, 10.5, 10.08)","(26.0, 38.0, 31.076923076923077)","(4.6, 5.2, 5.02)","(61.0, 120.0, 104.0)","(7.5, 9.6, 9.222222222222221)","(3.8, 5.1, 5.042857142857143)"
12-01-2023 15:52:59.247406,"(21.0, 34.0, 32.75)","(3.2, 4.2, 4.113253012048193)","(9.0, 11.5, 11.21875)","(8.5, 10.5, 10.08)","(26.0, 38.0, 32.6)","(4.6, 5.1, 4.881818181818182)","(61.0, 120.0, 106.0)","(7.5, 9.6, 9.36923076923077)","(3.8, 5.1, 5.05)"
12-01-2023 15:53:00.663722,"(21.0, 36.0, 32.75)","(3.2, 4.2, 4.113253012048193)","(9.0, 11.5, 11.21875)","(8.5, 10.5, 10.08)","(26.0, 38.0, 32.6)","(4.6, 5.1, 4.928571428571428)","(61.0, 130.0, 106.0)","(7.5, 9.6, 9.36923076923077)","(3.8, 5.1, 5.038461538461538)"
12-01-2023 15:53:02.057754,"(21.0, 36.0, 33.4)","(3.2, 4.2, 4.08235294117647)","(9.0, 11.5, 11.283783783783784)","(8.5, 10.5, 10.033333333333333)","(26.0, 38.0, 32.0)","(4.6, 5.1, 4.857142857142857)","(61.0, 130.0, 106.0)","(7.5, 9.6, 9.383333333333333)","(3.8, 5.1, 5.045454545454545)"
12-01-2023 15:53:03.488603,"(21.0, 36.0, 32.645161290322584)","(3.2, 4.2, 4.170731707317073)","(9.0, 11.5, 11.107142857142858)","(8.5, 10.5, 10.095555555555556)","(26.0, 38.0, 29.2)","(4.6, 5.2, 4.825)","(61.0, 130.0, 115.0)","(7.5, 9.6, 9.36923076923077)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:04.822845,"(21.0, 34.0, 33.0)","(3.2, 4.2, 4.222222222222222)","(9.0, 12.0, 10.928571428571429)","(8.5, 10.5, 10.066)","(26.0, 38.0, 28.571428571428573)","(4.6, 5.2, 4.8585365853658535)","(61.0, 130.0, 115.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:06.151653,"(21.0, 34.0, 33.0)","(3.2, 4.3, 4.2375)","(9.0, 12.0, 10.928571428571429)","(8.5, 10.5, 10.066)","(26.0, 38.0, 28.375)","(4.6, 5.2, 5.0055555555555555)","(61.0, 130.0, 126.66666666666667)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:07.473059,"(21.0, 34.0, 33.0)","(3.2, 4.3, 4.311111111111112)","(9.0, 12.0, 10.928571428571429)","(8.5, 10.5, 10.02542372881356)","(26.0, 38.0, 34.294117647058826)","(4.6, 5.2, 5.0055555555555555)","(61.0, 140.0, 116.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:08.900020,"(21.0, 34.0, 32.5)","(3.2, 4.4, 4.052173913043478)","(9.0, 12.0, 11.568965517241379)","(8.5, 10.5, 10.02542372881356)","(26.0, 38.0, 35.92307692307692)","(4.6, 5.2, 5.0055555555555555)","(61.0, 140.0, 116.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:10.298328,"(21.0, 34.0, 32.5)","(3.2, 4.2, 4.085714285714285)","(9.0, 12.0, 11.568965517241379)","(8.5, 10.5, 10.02542372881356)","(26.0, 38.0, 35.92307692307692)","(4.6, 5.2, 5.0055555555555555)","(61.0, 140.0, 116.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:11.682558,"(21.0, 34.0, 32.5)","(3.2, 4.2, 4.032758620689655)","(9.0, 12.0, 11.568965517241379)","(8.5, 10.5, 10.02542372881356)","(26.0, 38.0, 35.92307692307692)","(4.6, 5.2, 5.0055555555555555)","(61.0, 140.0, 116.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:13.122709,"(21.0, 34.0, 32.12903225806452)","(3.3, 4.1, 4.015068493150685)","(9.0, 12.0, 11.6875)","(8.5, 10.5, 10.02542372881356)","(26.0, 38.0, 35.92307692307692)","(4.6, 5.2, 5.0055555555555555)","(61.0, 140.0, 116.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:14.469872,"(21.0, 36.0, 32.12903225806452)","(3.3, 4.2, 3.9711864406779664)","(9.0, 12.0, 12.25)","(8.5, 10.5, 10.02542372881356)","(26.0, 38.0, 33.2)","(4.6, 5.2, 5.02051282051282)","(61.0, 140.0, 116.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
12-01-2023 15:53:15.816695,"(21.0, 36.0, 32.12903225806452)","(3.3, 4.2, 3.9711864406779664)","(9.0, 12.5, 12.25)","(8.5, 10.5, 10.02542372881356)","(26.0, 38.0, 33.2)","(4.6, 5.2, 5.010810810810811)","(61.0, 140.0, 116.0)","(7.5, 9.6, 9.428571428571429)","(3.8, 5.1, 5.0625)"
