,Colden Mandella,Yallaroo,Mepunga Robyn,Carry On Jack,Escape Way,Lily Luna Potter,Pick Star,Moraine Chloe
07-01-2023 17:06:23.393448,"(4.8, 6.8, 6.5408)","(4.0, 5.0, 4.975581395348837)","(2.6, 3.1, 3.0375)","(11.0, 14.0, 13.653846153846153)","(8.0, 10.5, 9.966101694915254)","(41.0, 70.0, 67.47826086956522)","(6.0, 7.8, 7.721951219512195)","(101.0, 260.0, 230.0)"
07-01-2023 17:06:24.490076,"(4.8, 6.8, 6.710344827586207)","(4.0, 4.9, 4.8543859649122805)","(2.6, 3.1, 3.0375)","(11.0, 14.5, 13.771186440677965)","(8.0, 10.5, 10.104166666666666)","(41.0, 65.0, 64.95192307692308)","(6.0, 7.8, 7.746666666666666)","(101.0, 220.0, 207.5)"
07-01-2023 17:06:25.694216,"(4.8, 6.8, 6.710344827586207)","(4.0, 4.9, 4.817073170731708)","(2.6, 3.1, 3.025409836065574)","(11.0, 14.5, 14.042553191489361)","(8.0, 10.5, 10.145833333333334)","(41.0, 65.0, 64.95192307692308)","(6.0, 7.8, 7.746666666666666)","(101.0, 220.0, 207.5)"
07-01-2023 17:06:26.970910,"(4.8, 6.8, 6.734545454545454)","(4.0, 4.8, 4.753846153846154)","(2.6, 3.1, 3.0335766423357664)","(11.0, 14.5, 13.76086956521739)","(8.0, 10.5, 10.170731707317072)","(41.0, 65.0, 69.27927927927928)","(6.0, 7.8, 7.804444444444444)","(101.0, 220.0, 207.5)"
07-01-2023 17:06:28.872731,"(4.8, 6.8, 6.734545454545454)","(4.0, 4.8, 5001.849999999999)","(2.6, 3.1, 9998.5)","(11.0, 14.5, 9998.5)","(8.0, 10.5, 9998.5)","(41.0, 70.0, 9998.5)","(6.0, 8.0, 9998.5)","(101.0, 220.0, 9998.5)"
07-01-2023 17:06:30.608312,"(4.8, 99998, 9998.5)","(4.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
07-01-2023 17:06:32.457869,"(4.8, 99998, 9998.5)","(4.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
07-01-2023 17:06:34.549053,"(4.8, 99998, 9998.5)","(4.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
07-01-2023 17:06:36.300573,"(4.8, 99998, 9998.5)","(4.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
07-01-2023 17:06:37.738252,"(4.8, 99998, 9998.5)","(4.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(101.0, 99998, 9998.5)"
