,Maxs Magic,Super Keen,Winlock Apples,Monkey Paw,Als Holiday,Skylah,Winlock One Out
05-01-2023 15:25:37.608852,"(3.5, 4.3, 4.207246376811594)","(2.8, 3.3, 3.268965517241379)","(15.0, 27.0, 26.166666666666668)","(2.8, 3.5, 3.4829787234042553)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.5)","(10.0, 15.5, 14.94)"
05-01-2023 15:25:38.643550,"(3.5, 4.3, 4.203030303030303)","(2.8, 3.3, 3.268965517241379)","(15.0, 27.0, 26.333333333333332)","(2.8, 3.5, 3.471)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.0)","(10.0, 15.5, 14.94)"
05-01-2023 15:25:39.690063,"(3.5, 4.3, 4.253333333333333)","(2.8, 3.3, 3.261458333333333)","(15.0, 27.0, 26.176470588235293)","(2.8, 3.5, 3.4546875)","(21.0, 32.0, 29.46153846153846)","(21.0, 32.0, 31.0)","(10.0, 15.5, 14.94)"
05-01-2023 15:25:40.755985,"(3.5, 4.3, 4.254347826086956)","(2.8, 3.3, 3.261458333333333)","(15.0, 27.0, 26.176470588235293)","(2.8, 3.5, 3.453968253968254)","(21.0, 32.0, 29.46153846153846)","(21.0, 32.0, 31.57142857142857)","(10.0, 15.5, 14.907407407407407)"
05-01-2023 15:25:41.841504,"(3.5, 4.3, 4.25)","(2.8, 3.3, 3.263366336633663)","(15.0, 27.0, 26.2)","(2.8, 3.5, 3.453968253968254)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.5)","(10.0, 15.5, 14.957627118644067)"
05-01-2023 15:25:42.901059,"(3.5, 4.3, 4.25)","(2.8, 3.3, 3.263366336633663)","(15.0, 27.0, 26.2)","(2.8, 3.5, 3.4532258064516133)","(21.0, 32.0, 30.166666666666668)","(21.0, 34.0, 31.333333333333332)","(10.0, 15.5, 14.99090909090909)"
05-01-2023 15:25:44.024349,"(3.5, 4.3, 4.252272727272727)","(2.8, 3.25, 3.2426666666666666)","(15.0, 27.0, 26.2)","(2.8, 3.5, 3.4760416666666667)","(21.0, 32.0, 30.166666666666668)","(21.0, 34.0, 30.90909090909091)","(10.0, 15.5, 14.99090909090909)"
05-01-2023 15:25:45.040730,"(3.4, 4.3, 4.252272727272727)","(2.8, 3.25, 3.2344594594594596)","(16.0, 27.0, 26.2)","(2.9, 3.5, 3.4760416666666667)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.285714285714285)","(11.0, 15.5, 14.99090909090909)"
05-01-2023 15:25:46.043312,"(3.4, 4.3, 4.252272727272727)","(2.8, 3.25, 3.2344594594594596)","(16.0, 27.0, 26.333333333333332)","(2.9, 3.5, 3.475)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.8)","(11.0, 15.5, 14.99090909090909)"
05-01-2023 15:25:47.056532,"(3.4, 4.3, 4.252272727272727)","(2.8, 3.25, 3.2344594594594596)","(16.0, 27.0, 26.333333333333332)","(2.9, 3.5, 3.4721153846153845)","(21.0, 32.0, 29.954545454545453)","(21.0, 32.0, 31.333333333333332)","(11.0, 15.5, 14.99090909090909)"
05-01-2023 15:25:48.109752,"(3.4, 4.3, 4.252272727272727)","(2.8, 3.25, 3.2344594594594596)","(16.0, 27.0, 26.333333333333332)","(2.9, 3.5, 3.4744444444444444)","(21.0, 32.0, 30.166666666666668)","(21.0, 34.0, 31.0)","(11.0, 15.5, 14.75)"
05-01-2023 15:25:49.129049,"(3.4, 4.3, 4.25625)","(2.8, 3.25, 3.2344594594594596)","(16.0, 27.0, 26.714285714285715)","(2.9, 3.5, 3.4744444444444444)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.5)","(11.0, 15.0, 14.840909090909092)"
05-01-2023 15:25:50.157131,"(3.4, 4.3, 4.225641025641026)","(2.8, 3.3, 3.2736363636363635)","(16.0, 28.0, 27.04)","(2.9, 3.45, 3.416176470588235)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.666666666666668)","(11.0, 15.0, 14.840909090909092)"
05-01-2023 15:25:51.141891,"(3.4, 4.3, 4.236)","(2.8, 3.35, 3.292156862745098)","(16.0, 27.0, 26.76923076923077)","(2.9, 3.45, 3.416176470588235)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.0)","(11.0, 15.0, 14.533333333333333)"
05-01-2023 15:25:52.085478,"(3.4, 4.3, 4.277777777777778)","(2.8, 3.35, 3.302873563218391)","(16.0, 26.0, 25.5)","(2.9, 3.45, 3.4336956521739133)","(21.0, 32.0, 30.75)","(21.0, 32.0, 31.0)","(11.0, 15.0, 14.533333333333333)"
05-01-2023 15:25:53.059964,"(3.4, 4.3, 4.277777777777778)","(2.8, 3.35, 3.2974358974358973)","(16.0, 26.0, 25.5)","(2.9, 3.45, 3.4238636363636363)","(21.0, 32.0, 31.047619047619047)","(21.0, 34.0, 32.0)","(11.0, 15.0, 14.525)"
05-01-2023 15:25:54.019874,"(3.4, 4.3, 4.277777777777778)","(2.8, 3.35, 3.2974358974358973)","(16.0, 26.0, 25.5)","(2.9, 3.45, 3.418918918918919)","(21.0, 36.0, 34.666666666666664)","(21.0, 34.0, 30.666666666666668)","(11.0, 15.0, 14.525)"
05-01-2023 15:25:55.038729,"(3.4, 4.3, 4.2625)","(2.8, 3.35, 3.306842105263158)","(16.0, 26.0, 25.5)","(2.9, 3.45, 3.418918918918919)","(21.0, 36.0, 35.05882352941177)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.517857142857142)"
05-01-2023 15:25:56.089643,"(3.4, 4.3, 4.252173913043478)","(2.8, 3.35, 3.3063829787234043)","(16.0, 26.0, 25.11111111111111)","(2.9, 3.45, 3.431818181818182)","(21.0, 36.0, 33.333333333333336)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.517857142857142)"
05-01-2023 15:25:57.171275,"(3.4, 4.3, 4.252173913043478)","(2.8, 3.35, 3.3063829787234043)","(16.0, 26.0, 25.666666666666668)","(2.9, 3.45, 3.4289473684210527)","(21.0, 36.0, 33.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.517857142857142)"
05-01-2023 15:25:58.202753,"(3.4, 4.3, 4.2615384615384615)","(2.8, 3.35, 3.304081632653061)","(16.0, 26.0, 25.666666666666668)","(2.9, 3.45, 3.4289473684210527)","(21.0, 34.0, 31.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.517857142857142)"
05-01-2023 15:25:59.279752,"(3.4, 4.3, 4.252173913043478)","(2.8, 3.35, 3.303623188405797)","(16.0, 26.0, 25.375)","(2.9, 3.45, 3.4444444444444446)","(21.0, 32.0, 31.5)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.517857142857142)"
05-01-2023 15:26:00.295556,"(3.4, 4.3, 4.252173913043478)","(2.8, 3.35, 3.3)","(16.0, 27.0, 25.375)","(2.9, 3.45, 3.4296296296296296)","(21.0, 32.0, 32.0)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.517857142857142)"
05-01-2023 15:26:01.321804,"(3.4, 4.3, 4.266666666666667)","(2.8, 3.35, 3.303623188405797)","(16.0, 27.0, 25.413793103448278)","(2.9, 3.45, 3.4194444444444443)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 31.0)","(11.0, 15.0, 14.580645161290322)"
05-01-2023 15:26:02.343072,"(3.4, 4.4, 4.304347826086957)","(2.8, 3.35, 3.303623188405797)","(16.0, 27.0, 25.413793103448278)","(2.9, 3.4, 3.3715384615384614)","(21.0, 34.0, 32.46153846153846)","(21.0, 32.0, 31.0)","(11.0, 15.0, 14.580645161290322)"
05-01-2023 15:26:03.321955,"(3.4, 4.4, 4.309859154929578)","(2.8, 3.35, 3.310493827160494)","(16.0, 26.0, 25.833333333333332)","(2.9, 3.45, 3.401948051948052)","(21.0, 34.0, 32.46153846153846)","(21.0, 32.0, 31.0)","(11.0, 15.0, 14.518518518518519)"
05-01-2023 15:26:04.266315,"(3.4, 4.3, 4.286538461538461)","(2.8, 3.35, 3.3132183908045976)","(16.0, 26.0, 25.583333333333332)","(2.9, 3.45, 3.4029411764705886)","(21.0, 34.0, 32.46153846153846)","(21.0, 32.0, 30.444444444444443)","(11.0, 15.0, 14.518518518518519)"
05-01-2023 15:26:05.226129,"(3.4, 4.3, 4.2594594594594595)","(2.8, 3.35, 3.3132183908045976)","(16.0, 26.0, 25.583333333333332)","(2.9, 3.45, 3.404878048780488)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.518518518518519)"
05-01-2023 15:26:06.267994,"(3.4, 4.3, 4.255357142857143)","(2.8, 3.35, 3.3102272727272726)","(16.0, 26.0, 25.318181818181817)","(2.9, 3.45, 3.4000000000000004)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.571428571428571)"
05-01-2023 15:26:07.261203,"(3.4, 4.3, 4.257971014492753)","(2.8, 3.35, 3.3102272727272726)","(16.0, 26.0, 25.0)","(2.9, 3.45, 3.4031645569620252)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 30.444444444444443)","(11.0, 15.0, 14.846153846153847)"
05-01-2023 15:26:08.405782,"(3.4, 4.3, 4.204545454545455)","(2.8, 3.4, 3.3352941176470585)","(16.0, 25.0, 24.65)","(2.9, 3.45, 3.4031645569620252)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 30.8)","(11.0, 15.0, 14.846153846153847)"
05-01-2023 15:26:09.502761,"(3.4, 4.3, 4.2267175572519085)","(2.8, 3.4, 3.358653846153846)","(16.0, 25.0, 24.666666666666668)","(2.9, 3.45, 3.404878048780488)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 30.8)","(11.0, 15.0, 14.846153846153847)"
05-01-2023 15:26:10.638226,"(3.4, 4.3, 4.22)","(2.8, 3.4, 3.358653846153846)","(16.0, 25.0, 24.666666666666668)","(2.9, 3.45, 3.4000000000000004)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 30.8)","(11.0, 15.0, 14.846153846153847)"
05-01-2023 15:26:11.782089,"(3.4, 4.3, 4.22037037037037)","(2.8, 3.4, 3.3569999999999998)","(16.0, 25.0, 25.214285714285715)","(2.9, 3.45, 3.421875)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 31.846153846153847)","(11.0, 15.0, 14.868421052631579)"
05-01-2023 15:26:12.921966,"(3.4, 4.2, 4.144444444444444)","(2.8, 3.4, 3.365217391304348)","(16.0, 26.0, 25.214285714285715)","(2.9, 3.45, 3.4375)","(21.0, 34.0, 32.46153846153846)","(21.0, 34.0, 32.4)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:14.063838,"(3.4, 4.2, 4.127380952380952)","(2.8, 3.4, 3.3620689655172415)","(16.0, 26.0, 24.9375)","(2.9, 3.45, 3.4612244897959186)","(21.0, 34.0, 32.888888888888886)","(21.0, 34.0, 30.0)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:15.166908,"(3.4, 4.2, 4.114685314685315)","(2.8, 3.4, 3.3594339622641507)","(16.0, 25.0, 24.9375)","(2.9, 3.5, 3.490625)","(21.0, 34.0, 33.27272727272727)","(21.0, 34.0, 31.5)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:16.234287,"(3.4, 4.2, 4.114685314685315)","(2.8, 3.4, 3.3563636363636364)","(16.0, 25.0, 24.823529411764707)","(2.9, 3.5, 3.490625)","(21.0, 34.0, 33.27272727272727)","(21.0, 32.0, 31.5)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:17.277993,"(3.4, 4.2, 4.110204081632653)","(2.8, 3.4, 3.361818181818182)","(16.0, 25.0, 24.3)","(2.9, 3.5, 3.4942105263157894)","(21.0, 34.0, 33.166666666666664)","(21.0, 32.0, 30.875)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:18.318398,"(3.4, 4.2, 4.110204081632653)","(2.8, 3.4, 3.3591304347826085)","(16.0, 25.0, 24.23076923076923)","(2.9, 3.55, 3.5142857142857142)","(21.0, 34.0, 33.166666666666664)","(21.0, 30.0, 29.0)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:19.293411,"(3.4, 4.2, 4.112857142857143)","(2.8, 3.4, 3.356880733944954)","(16.0, 25.0, 24.692307692307693)","(2.9, 3.55, 3.5203389830508476)","(21.0, 34.0, 32.75)","(21.0, 28.0, 27.5)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:20.299551,"(3.4, 4.2, 4.112857142857143)","(2.8, 3.4, 3.356880733944954)","(16.0, 25.0, 24.692307692307693)","(2.9, 3.55, 3.5203389830508476)","(21.0, 34.0, 32.75)","(21.0, 28.0, 27.5)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:21.370018,"(3.4, 4.2, 4.114084507042254)","(2.8, 3.4, 3.360176991150442)","(16.0, 25.0, 24.941176470588236)","(2.9, 3.55, 3.52)","(21.0, 34.0, 33.0)","(21.0, 28.0, 26.625)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:22.450647,"(3.4, 4.2, 4.109589041095891)","(2.8, 3.4, 3.3591304347826085)","(16.0, 25.0, 24.941176470588236)","(2.9, 3.55, 3.510377358490566)","(21.0, 34.0, 32.666666666666664)","(21.0, 27.0, 26.166666666666668)","(11.0, 15.0, 14.850515463917526)"
05-01-2023 15:26:23.604924,"(3.4, 4.2, 4.109589041095891)","(2.8, 3.4, 3.3655555555555554)","(16.0, 26.0, 24.894736842105264)","(2.9, 3.55, 3.4943181818181817)","(21.0, 34.0, 33.2)","(21.0, 27.0, 26.166666666666668)","(11.0, 15.0, 14.868421052631579)"
05-01-2023 15:26:24.724530,"(3.4, 4.2, 4.120261437908497)","(2.8, 3.4, 3.3655555555555554)","(16.0, 26.0, 24.894736842105264)","(2.9, 3.5, 3.4943181818181817)","(21.0, 34.0, 33.6)","(21.0, 27.0, 26.166666666666668)","(11.0, 15.0, 14.868421052631579)"
05-01-2023 15:26:25.880786,"(3.4, 4.2, 4.1194444444444445)","(2.8, 3.4, 3.3580357142857142)","(16.0, 26.0, 25.03030303030303)","(2.9, 3.5, 3.505140186915888)","(21.0, 34.0, 33.0)","(21.0, 27.0, 26.77777777777778)","(11.0, 15.0, 14.868421052631579)"
05-01-2023 15:26:26.960643,"(3.4, 4.2, 4.127868852459017)","(2.8, 3.4, 3.3580357142857142)","(16.0, 26.0, 24.91891891891892)","(2.9, 3.55, 3.5127659574468084)","(21.0, 34.0, 32.5)","(21.0, 27.0, 27.125)","(11.0, 15.0, 14.868421052631579)"
05-01-2023 15:26:28.025636,"(3.4, 4.2, 4.127868852459017)","(2.8, 3.4, 3.3580357142857142)","(16.0, 26.0, 25.03030303030303)","(2.9, 3.55, 3.4675000000000002)","(21.0, 34.0, 32.5)","(21.0, 28.0, 27.0)","(11.0, 15.0, 14.868421052631579)"
05-01-2023 15:26:29.158297,"(3.4, 4.2, 4.125)","(2.8, 3.4, 3.360169491525424)","(16.0, 26.0, 25.03030303030303)","(2.9, 3.5, 3.408536585365854)","(21.0, 34.0, 32.5)","(21.0, 28.0, 27.058823529411764)","(11.0, 15.0, 14.842857142857143)"
05-01-2023 15:26:30.263405,"(3.4, 4.2, 4.179268292682927)","(2.8, 3.4, 3.3992537313432836)","(16.0, 26.0, 25.03030303030303)","(2.9, 3.45, 3.390625)","(21.0, 34.0, 32.5)","(21.0, 28.0, 27.058823529411764)","(11.0, 15.0, 14.828125)"
05-01-2023 15:26:31.314684,"(3.4, 4.2, 4.171604938271605)","(2.8, 3.45, 3.421900826446281)","(16.0, 26.0, 25.03030303030303)","(2.9, 3.4, 3.4097222222222223)","(21.0, 34.0, 32.5)","(21.0, 28.0, 27.058823529411764)","(11.0, 15.0, 14.828125)"
05-01-2023 15:26:32.394089,"(3.4, 4.2, 4.169736842105263)","(2.8, 3.45, 3.422083333333333)","(16.0, 26.0, 24.75)","(2.9, 3.45, 3.3969135802469137)","(21.0, 34.0, 32.4)","(21.0, 28.0, 26.933333333333334)","(11.0, 15.0, 14.725)"
05-01-2023 15:26:33.436058,"(3.4, 4.2, 4.14)","(2.8, 3.45, 3.433904109589041)","(16.0, 26.0, 24.75)","(2.9, 3.4, 3.4068)","(21.0, 34.0, 32.5)","(21.0, 28.0, 27.2)","(11.0, 15.0, 14.770833333333334)"
05-01-2023 15:26:34.504605,"(3.4, 4.2, 4.116438356164383)","(2.8, 3.45, 3.4344936708860763)","(16.0, 26.0, 24.88888888888889)","(2.9, 3.45, 3.4080152671755726)","(21.0, 34.0, 32.5)","(21.0, 28.0, 27.2)","(11.0, 15.0, 14.828125)"
05-01-2023 15:26:35.572527,"(3.4, 4.2, 4.115384615384615)","(2.8, 3.45, 3.4404580152671755)","(16.0, 26.0, 25.024390243902438)","(2.9, 3.45, 3.407692307692308)","(21.0, 34.0, 31.81818181818182)","(21.0, 28.0, 26.77777777777778)","(11.0, 15.0, 14.828125)"
05-01-2023 15:26:36.757677,"(3.4, 4.2, 4.115384615384615)","(2.8, 3.45, 3.4404580152671755)","(16.0, 26.0, 25.024390243902438)","(2.9, 3.45, 3.407692307692308)","(21.0, 34.0, 31.4)","(21.0, 28.0, 26.5)","(11.0, 15.0, 14.847222222222221)"
05-01-2023 15:26:37.826628,"(3.4, 4.2, 4.116666666666666)","(2.8, 3.45, 3.434121621621622)","(16.0, 26.0, 25.0)","(2.9, 3.45, 3.4135593220338984)","(21.0, 32.0, 30.285714285714285)","(21.0, 27.0, 26.166666666666668)","(11.0, 15.0, 14.847222222222221)"
05-01-2023 15:26:38.931202,"(3.4, 4.2, 4.184848484848485)","(2.8, 3.45, 3.4346405228758172)","(16.0, 26.0, 25.0)","(2.9, 3.45, 3.4135593220338984)","(21.0, 32.0, 30.285714285714285)","(21.0, 28.0, 26.545454545454547)","(11.0, 15.0, 14.847222222222221)"
05-01-2023 15:26:40.053231,"(3.4, 4.2, 4.177777777777778)","(2.9, 3.45, 3.4358064516129034)","(16.0, 26.0, 25.28)","(2.9, 3.45, 3.4135593220338984)","(21.0, 32.0, 30.285714285714285)","(21.0, 27.0, 26.565217391304348)","(11.0, 15.0, 14.847222222222221)"
05-01-2023 15:26:41.204165,"(3.4, 4.2, 4.177777777777778)","(2.9, 3.45, 3.4358064516129034)","(16.0, 26.0, 25.28)","(2.9, 3.45, 3.4223076923076925)","(21.0, 32.0, 29.75)","(21.0, 27.0, 24.6875)","(11.0, 15.0, 14.847222222222221)"
05-01-2023 15:26:42.310501,"(3.4, 4.2, 4.191803278688525)","(2.9, 3.45, 3.4353333333333333)","(16.0, 26.0, 25.466666666666665)","(2.9, 3.45, 3.4335714285714287)","(21.0, 32.0, 29.857142857142858)","(21.0, 25.0, 23.4)","(11.0, 15.0, 14.8)"
05-01-2023 15:26:43.417844,"(3.4, 4.2, 4.192647058823529)","(2.9, 3.45, 3.4352713178294576)","(16.0, 26.0, 25.62962962962963)","(2.9, 3.45, 3.4365671641791047)","(21.0, 32.0, 29.857142857142858)","(21.0, 25.0, 24.523809523809526)","(11.0, 15.0, 14.791666666666666)"
05-01-2023 15:26:44.568736,"(3.4, 4.2, 4.112727272727272)","(2.9, 3.5, 3.4977272727272726)","(16.0, 26.0, 25.8)","(2.9, 3.45, 3.432857142857143)","(21.0, 32.0, 30.444444444444443)","(21.0, 25.0, 25.035714285714285)","(11.0, 15.0, 14.666666666666666)"
05-01-2023 15:26:45.620593,"(3.4, 4.2, 4.137254901960785)","(2.9, 3.55, 3.5063636363636363)","(16.0, 26.0, 25.8)","(2.9, 3.45, 3.432857142857143)","(21.0, 34.0, 31.0)","(21.0, 26.0, 24.25)","(11.0, 15.0, 14.68)"
05-01-2023 15:26:46.736422,"(3.4, 4.2, 4.142331288343558)","(2.9, 3.5, 3.485810810810811)","(16.0, 27.0, 25.82758620689655)","(2.9, 3.45, 3.4380952380952383)","(21.0, 32.0, 29.272727272727273)","(21.0, 25.0, 24.11111111111111)","(11.0, 15.0, 14.655172413793103)"
05-01-2023 15:26:47.758902,"(3.4, 4.2, 4.1381578947368425)","(2.9, 3.55, 3.5024752475247523)","(16.0, 27.0, 25.82758620689655)","(2.9, 3.45, 3.434848484848485)","(21.0, 32.0, 29.272727272727273)","(21.0, 25.0, 23.8)","(11.0, 15.0, 14.583333333333334)"
05-01-2023 15:26:48.930579,"(3.4, 4.2, 4.128859060402685)","(2.9, 3.55, 3.511111111111111)","(16.0, 27.0, 25.82758620689655)","(2.9, 3.45, 3.430263157894737)","(21.0, 32.0, 30.0)","(21.0, 25.0, 23.5)","(11.0, 15.0, 14.557692307692308)"
05-01-2023 15:26:50.101119,"(3.4, 4.2, 4.125396825396826)","(2.9, 3.55, 3.544776119402985)","(16.0, 27.0, 25.96)","(2.9, 3.45, 3.420967741935484)","(21.0, 32.0, 29.25)","(21.0, 25.0, 23.5)","(11.0, 15.0, 14.557692307692308)"
05-01-2023 15:26:51.195891,"(3.4, 4.2, 4.133333333333334)","(2.9, 3.55, 3.544776119402985)","(16.0, 27.0, 25.96)","(2.9, 3.45, 3.414634146341464)","(21.0, 32.0, 29.375)","(21.0, 25.0, 23.5)","(11.0, 15.0, 14.557692307692308)"
05-01-2023 15:26:52.356176,"(3.4, 4.2, 4.138805970149254)","(2.9, 3.6, 3.5740384615384615)","(16.0, 27.0, 26.043478260869566)","(2.9, 3.45, 3.4011627906976742)","(21.0, 30.0, 28.666666666666668)","(21.0, 25.0, 23.5)","(11.0, 15.0, 15.088235294117647)"
05-01-2023 15:26:53.505215,"(3.4, 4.2, 4.1414285714285715)","(2.9, 3.6, 3.5726415094339625)","(16.0, 27.0, 26.57894736842105)","(2.9, 3.45, 3.3970588235294117)","(21.0, 30.0, 28.666666666666668)","(21.0, 25.0, 23.42105263157895)","(11.0, 15.5, 14.840425531914894)"
05-01-2023 15:26:54.656703,"(3.4, 4.2, 4.143478260869565)","(2.9, 3.6, 3.553225806451613)","(16.0, 27.0, 26.61111111111111)","(2.9, 3.45, 3.402)","(21.0, 30.0, 28.666666666666668)","(21.0, 25.0, 23.42105263157895)","(11.0, 15.5, 14.840425531914894)"
05-01-2023 15:26:55.771857,"(3.4, 4.2, 4.148872180451128)","(2.9, 3.6, 3.553225806451613)","(16.0, 27.0, 26.61111111111111)","(2.9, 3.45, 3.402)","(21.0, 30.0, 28.666666666666668)","(21.0, 25.0, 23.137931034482758)","(11.0, 15.5, 14.826086956521738)"
05-01-2023 15:26:56.952163,"(3.4, 4.2, 4.148872180451128)","(2.9, 3.6, 3.5685185185185184)","(16.0, 27.0, 25.555555555555557)","(2.9, 3.45, 3.402293577981651)","(21.0, 30.0, 27.636363636363637)","(21.0, 25.0, 23.166666666666668)","(11.0, 15.5, 15.008771929824562)"
05-01-2023 15:26:58.134676,"(3.4, 4.2, 4.103349282296651)","(2.9, 3.6, 3.5904494382022474)","(16.0, 26.0, 25.142857142857142)","(2.9, 3.45, 3.3808724832214767)","(21.0, 30.0, 27.736842105263158)","(21.0, 24.0, 23.714285714285715)","(11.0, 15.5, 15.12)"
05-01-2023 15:26:59.294683,"(3.4, 4.2, 4.0928571428571425)","(2.9, 3.65, 3.5970588235294114)","(16.0, 26.0, 25.2)","(2.9, 3.45, 3.39)","(21.0, 29.0, 27.5)","(21.0, 24.0, 23.25)","(11.0, 15.5, 15.104166666666666)"
05-01-2023 15:27:00.450838,"(3.4, 4.2, 4.0952879581151835)","(2.9, 3.65, 3.5952702702702704)","(16.0, 26.0, 25.083333333333332)","(2.9, 3.4, 3.3663636363636362)","(21.0, 29.0, 27.862068965517242)","(21.0, 24.0, 23.6)","(11.0, 15.5, 15.104166666666666)"
05-01-2023 15:27:01.591459,"(3.4, 4.2, 4.0779069767441865)","(2.9, 3.65, 3.6236363636363635)","(16.0, 26.0, 25.1)","(2.9, 3.4, 3.370472440944882)","(21.0, 29.0, 27.555555555555557)","(21.0, 24.0, 23.0)","(11.0, 15.5, 15.095744680851064)"
05-01-2023 15:27:02.681068,"(3.4, 4.2, 4.075706214689266)","(2.9, 3.65, 3.629207920792079)","(16.0, 26.0, 25.125)","(2.9, 3.45, 3.3674418604651164)","(21.0, 28.0, 26.88888888888889)","(21.0, 24.0, 22.666666666666668)","(11.0, 15.5, 15.095744680851064)"
05-01-2023 15:27:03.774528,"(3.4, 4.2, 4.075706214689266)","(2.9, 3.7, 3.6373333333333333)","(16.0, 27.0, 26.416666666666668)","(2.9, 3.4, 3.363157894736842)","(21.0, 28.0, 26.8)","(21.0, 24.0, 22.210526315789473)","(11.0, 15.5, 15.112244897959183)"
05-01-2023 15:27:04.915947,"(3.4, 4.2, 4.1866666666666665)","(2.9, 3.7, 3.6333333333333333)","(16.0, 27.0, 26.63157894736842)","(2.9, 3.4, 3.363157894736842)","(21.0, 28.0, 27.444444444444443)","(20.0, 23.0, 21.095238095238095)","(11.0, 15.5, 15.08695652173913)"
05-01-2023 15:27:06.061045,"(3.4, 4.2, 4.0634146341463415)","(2.9, 3.7, 3.6333333333333333)","(16.0, 27.0, 26.46153846153846)","(2.9, 3.4, 3.363157894736842)","(21.0, 28.0, 27.23076923076923)","(20.0, 23.0, 21.545454545454547)","(11.0, 15.5, 15.08695652173913)"
05-01-2023 15:27:07.227854,"(3.4, 4.1, 4.0725)","(2.9, 3.7, 3.635135135135135)","(16.0, 27.0, 26.384615384615383)","(2.9, 3.4, 3.3985714285714286)","(21.0, 28.0, 27.333333333333332)","(20.0, 23.0, 21.580645161290324)","(11.0, 15.5, 14.905405405405405)"
05-01-2023 15:27:08.315162,"(3.4, 4.1, 4.076923076923077)","(2.9, 3.7, 3.635135135135135)","(16.0, 27.0, 26.333333333333332)","(2.9, 3.4, 3.385294117647059)","(21.0, 28.0, 27.142857142857142)","(20.0, 23.0, 21.823529411764707)","(11.0, 15.5, 15.23913043478261)"
05-01-2023 15:27:09.422957,"(3.4, 4.1, 4.055102040816326)","(2.9, 3.65, 3.622340425531915)","(16.0, 27.0, 26.333333333333332)","(2.9, 3.4, 3.4410526315789474)","(21.0, 28.0, 27.294117647058822)","(20.0, 23.0, 22.130434782608695)","(11.0, 15.5, 14.2)"
05-01-2023 15:27:10.591593,"(3.4, 4.1, 4.021739130434782)","(2.9, 3.65, 3.626785714285714)","(16.0, 27.0, 26.194444444444443)","(2.9, 3.45, 3.4423913043478263)","(21.0, 28.0, 27.375)","(20.0, 23.0, 22.130434782608695)","(11.0, 14.5, 14.4)"
05-01-2023 15:27:11.735136,"(3.4, 4.1, 4.03695652173913)","(2.9, 3.65, 3.626785714285714)","(16.0, 27.0, 26.194444444444443)","(2.9, 3.45, 3.487878787878788)","(21.0, 28.0, 27.166666666666668)","(20.0, 23.0, 22.130434782608695)","(11.0, 14.5, 14.194444444444445)"
05-01-2023 15:27:12.968481,"(3.4, 4.1, 4.053968253968254)","(2.9, 3.65, 3.6214285714285714)","(16.0, 27.0, 25.307692307692307)","(2.9, 3.5, 3.4970588235294118)","(21.0, 28.0, 27.166666666666668)","(20.0, 23.0, 22.09090909090909)","(11.0, 14.5, 14.209677419354838)"
05-01-2023 15:27:14.139126,"(3.4, 4.1, 4.05)","(2.9, 3.65, 3.5485714285714285)","(16.0, 26.0, 25.75)","(2.9, 3.5, 3.549364406779661)","(21.0, 28.0, 27.523809523809526)","(20.0, 23.0, 22.10204081632653)","(11.0, 14.5, 14.233333333333333)"
05-01-2023 15:27:15.268629,"(3.4, 4.2, 4.156354916067146)","(2.9, 3.5, 3.486065573770492)","(16.0, 26.0, 25.75)","(2.9, 3.55, 3.5458661417322834)","(21.0, 28.0, 27.166666666666668)","(20.0, 23.0, 22.17391304347826)","(11.0, 14.5, 12.722222222222221)"
