,Mr Blitz,Filorga Bale,Im Indigo,Pablos Star,Clever Trevor,Gypsy Warrior,Mrs Watson
09-01-2023 17:57:17.537585,"(2.0, 2.46, 2.453939393939394)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.7, 3.6375)","(9.0, 12.0, 11.466666666666667)","(8.5, 12.0, 11.287234042553191)","(91.0, 270.0, 210.0)","(5.5, 8.0, 7.8)"
09-01-2023 17:57:18.695211,"(2.0, 2.46, 2.453939393939394)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.75, 3.6026315789473684)","(9.0, 12.0, 11.434782608695652)","(8.5, 11.5, 11.149122807017545)","(91.0, 250.0, 210.0)","(5.5, 8.0, 7.6499999999999995)"
09-01-2023 17:57:19.837428,"(2.0, 2.46, 2.453939393939394)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.75, 3.6026315789473684)","(9.0, 12.0, 11.59375)","(8.5, 11.5, 11.149122807017545)","(91.0, 250.0, 210.0)","(5.5, 8.0, 7.618181818181818)"
09-01-2023 17:57:20.912287,"(2.0, 2.46, 2.453939393939394)","(101.0, 440.0, 330.90909090909093)","(3.0, 3.75, 3.6026315789473684)","(9.0, 12.0, 11.59375)","(8.5, 11.5, 11.149122807017545)","(91.0, 250.0, 210.0)","(5.5, 8.0, 7.79)"
09-01-2023 17:57:21.982437,"(2.0, 2.46, 2.453939393939394)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.75, 3.6026315789473684)","(9.0, 12.0, 11.59375)","(8.5, 11.5, 11.116666666666667)","(91.0, 250.0, 210.0)","(5.5, 8.0, 7.79)"
09-01-2023 17:57:22.985735,"(2.0, 2.46, 2.455)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.75, 3.6026315789473684)","(9.0, 12.0, 11.59375)","(8.5, 11.5, 11.116666666666667)","(91.0, 250.0, 210.0)","(5.5, 8.0, 7.6499999999999995)"
09-01-2023 17:57:24.084992,"(2.0, 2.46, 2.455)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.75, 3.5976190476190473)","(9.0, 12.0, 11.542857142857143)","(8.5, 11.5, 11.116666666666667)","(91.0, 250.0, 210.0)","(5.5, 8.0, 7.95)"
09-01-2023 17:57:25.175465,"(2.0, 2.52, 2.51)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.55, 3.544565217391304)","(9.0, 12.0, 12.319444444444445)","(8.5, 11.5, 10.986842105263158)","(91.0, 250.0, 193.33333333333334)","(5.5, 8.0, 7.666666666666666)"
09-01-2023 17:57:26.290683,"(2.0, 2.52, 2.4685714285714284)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.65, 3.6007462686567164)","(9.0, 13.5, 12.035714285714286)","(8.5, 11.0, 10.986842105263158)","(91.0, 240.0, 200.0)","(5.5, 8.0, 7.672727272727273)"
09-01-2023 17:57:27.400360,"(2.0, 2.52, 2.466)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.65, 3.6007462686567164)","(9.0, 13.0, 11.826086956521738)","(8.5, 11.0, 10.133333333333333)","(91.0, 230.0, 200.0)","(5.5, 8.0, 7.7749999999999995)"
09-01-2023 17:57:28.498905,"(2.0, 2.52, 2.466)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.65, 3.572)","(9.0, 13.0, 12.15625)","(8.5, 10.5, 10.08695652173913)","(91.0, 230.0, 200.0)","(5.5, 8.0, 7.666666666666666)"
09-01-2023 17:57:29.645322,"(2.0, 2.52, 2.475)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.65, 3.558333333333333)","(9.0, 13.0, 12.045454545454545)","(8.5, 10.5, 10.134615384615385)","(91.0, 230.0, 200.0)","(5.5, 8.0, 7.666666666666666)"
09-01-2023 17:57:30.796764,"(2.0, 2.52, 2.517)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.65, 3.558333333333333)","(9.0, 12.5, 11.7)","(8.5, 10.5, 10.08695652173913)","(91.0, 230.0, 200.0)","(5.5, 8.0, 7.666666666666666)"
09-01-2023 17:57:31.994108,"(2.0, 2.56, 2.53375)","(101.0, 440.0, 326.95652173913044)","(3.0, 3.65, 3.518)","(9.0, 12.5, 11.75)","(8.5, 10.5, 10.058823529411764)","(91.0, 230.0, 200.0)","(5.5, 8.0, 7.64)"
09-01-2023 17:57:33.138255,"(2.0, 2.56, 2.5376)","(101.0, 440.0, 330.90909090909093)","(3.0, 3.65, 3.5428571428571427)","(9.0, 12.5, 11.804878048780488)","(8.5, 10.5, 10.094594594594595)","(91.0, 230.0, 203.33333333333334)","(5.5, 8.0, 7.76)"
09-01-2023 17:57:34.355129,"(2.05, 2.56, 2.5396363636363635)","(101.0, 420.0, 329.04761904761904)","(3.0, 3.65, 3.58)","(9.0, 12.5, 12.025)","(8.5, 10.5, 10.058823529411764)","(91.0, 220.0, 178.33333333333334)","(5.5, 8.0, 7.715789473684211)"
09-01-2023 17:57:35.540077,"(2.05, 2.56, 2.5396363636363635)","(101.0, 410.0, 329.04761904761904)","(3.0, 3.6, 3.52)","(9.0, 12.5, 11.625)","(8.5, 10.5, 9.77608695652174)","(91.0, 220.0, 175.0)","(5.5, 8.0, 7.715789473684211)"
09-01-2023 17:57:36.737639,"(2.05, 2.56, 2.5425)","(101.0, 380.0, 315.2631578947368)","(3.0, 3.65, 3.53)","(9.0, 12.0, 11.681818181818182)","(8.5, 10.5, 9.852631578947369)","(91.0, 210.0, 183.33333333333334)","(5.5, 8.0, 7.64)"
09-01-2023 17:57:37.890082,"(2.1, 2.56, 2.5425)","(101.0, 370.0, 307.22222222222223)","(3.0, 3.65, 3.5225)","(9.0, 12.0, 11.954545454545455)","(8.5, 10.5, 9.883333333333333)","(91.0, 210.0, 200.0)","(6.0, 8.0, 7.64)"
09-01-2023 17:57:38.984674,"(2.1, 2.56, 2.5425)","(101.0, 350.0, 307.22222222222223)","(3.0, 3.65, 3.4619718309859158)","(9.0, 12.5, 11.907407407407407)","(8.5, 10.5, 9.883333333333333)","(91.0, 220.0, 213.84615384615384)","(6.0, 8.0, 7.64)"
09-01-2023 17:57:40.085834,"(2.1, 2.56, 2.5428571428571427)","(101.0, 330.0, 316.1538461538462)","(3.0, 3.45, 3.5333333333333337)","(9.0, 12.5, 11.957142857142857)","(8.5, 10.5, 10.022222222222222)","(91.0, 220.0, 208.0)","(6.0, 8.0, 7.735483870967742)"
09-01-2023 17:57:41.170199,"(2.1, 2.56, 2.5454054054054054)","(101.0, 330.0, 316.1538461538462)","(3.0, 3.6, 3.590909090909091)","(9.0, 12.5, 11.75)","(8.5, 10.5, 10.125)","(91.0, 220.0, 210.0)","(6.0, 7.8, 7.553846153846154)"
09-01-2023 17:57:42.232085,"(2.1, 2.52, 2.506666666666667)","(101.0, 320.0, 295.0)","(3.0, 3.6, 3.590909090909091)","(9.0, 12.5, 12.071428571428571)","(8.5, 10.5, 10.195652173913043)","(91.0, 220.0, 213.33333333333334)","(6.0, 7.6, 7.66)"
09-01-2023 17:57:43.316789,"(2.1, 2.5, 2.4935135135135136)","(101.0, 310.0, 304.16666666666663)","(3.0, 3.65, 3.586)","(9.0, 12.5, 12.071428571428571)","(8.5, 10.5, 10.63888888888889)","(91.0, 220.0, 215.3846153846154)","(6.0, 7.8, 7.754545454545455)"
09-01-2023 17:57:44.366132,"(2.1, 2.5, 2.493170731707317)","(101.0, 310.0, 308.3333333333333)","(3.0, 3.65, 3.57)","(9.0, 12.5, 12.016129032258064)","(8.5, 11.0, 10.620689655172415)","(91.0, 220.0, 215.3846153846154)","(6.0, 8.0, 7.654545454545454)"
09-01-2023 17:57:45.346213,"(2.1, 2.48, 2.4748571428571426)","(101.0, 310.0, 308.3333333333333)","(3.0, 3.65, 3.5576923076923075)","(9.0, 12.5, 12.051724137931034)","(8.5, 11.0, 10.68421052631579)","(91.0, 220.0, 215.3846153846154)","(6.0, 8.0, 7.76)"
09-01-2023 17:57:46.401301,"(2.1, 2.44, 2.4322222222222223)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.56)","(9.0, 12.5, 12.051724137931034)","(8.5, 11.0, 10.852941176470589)","(91.0, 220.0, 217.14285714285714)","(6.0, 8.0, 7.76)"
09-01-2023 17:57:47.445748,"(2.1, 2.48, 2.458666666666667)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5576923076923075)","(9.0, 12.5, 12.051724137931034)","(8.5, 11.5, 10.81578947368421)","(91.0, 220.0, 217.14285714285714)","(6.0, 8.0, 7.8307692307692305)"
09-01-2023 17:57:48.584605,"(2.1, 2.48, 2.4571428571428573)","(101.0, 310.0, 308.3333333333333)","(3.0, 3.65, 3.5576923076923075)","(9.0, 12.5, 12.051724137931034)","(8.5, 11.5, 10.842857142857143)","(91.0, 220.0, 217.69230769230768)","(6.0, 8.0, 7.8307692307692305)"
09-01-2023 17:57:49.727799,"(2.1, 2.48, 2.4571428571428573)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5456521739130435)","(9.0, 12.5, 12.051724137931034)","(8.5, 11.5, 10.952380952380953)","(91.0, 220.0, 218.63636363636363)","(6.0, 8.0, 7.8307692307692305)"
09-01-2023 17:57:50.850420,"(2.1, 2.48, 2.4562962962962964)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.564285714285714)","(9.0, 12.5, 11.984848484848484)","(8.5, 11.5, 11.013513513513514)","(91.0, 220.0, 218.5)","(6.0, 8.0, 7.8307692307692305)"
09-01-2023 17:57:51.985320,"(2.1, 2.48, 2.4752)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5456521739130435)","(9.0, 12.5, 11.984848484848484)","(8.5, 11.5, 11.013513513513514)","(91.0, 220.0, 218.5)","(6.0, 8.0, 7.885714285714285)"
09-01-2023 17:57:53.125102,"(2.1, 2.48, 2.4765714285714284)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5375)","(9.0, 12.5, 11.91025641025641)","(8.5, 11.5, 10.904255319148936)","(91.0, 220.0, 218.5)","(6.0, 8.0, 7.793548387096774)"
09-01-2023 17:57:54.266664,"(2.1, 2.48, 2.4771428571428573)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5076923076923077)","(9.0, 12.5, 11.573529411764707)","(8.5, 11.5, 11.254098360655737)","(91.0, 220.0, 218.5)","(6.0, 8.0, 7.7875)"
09-01-2023 17:57:55.460210,"(2.1, 2.48, 2.4761904761904763)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.6, 3.5615384615384618)","(9.0, 12.0, 10.783783783783784)","(8.5, 11.5, 11.290909090909091)","(91.0, 220.0, 218.5)","(6.0, 8.0, 8.1)"
09-01-2023 17:57:56.592611,"(2.1, 2.48, 2.47375)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.6, 3.5364864864864867)","(9.0, 11.0, 11.277777777777779)","(8.5, 11.5, 11.290909090909091)","(91.0, 220.0, 218.5)","(6.0, 8.2, 7.966666666666666)"
09-01-2023 17:57:57.690041,"(2.1, 2.48, 2.47375)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5375)","(9.0, 11.5, 11.222222222222221)","(8.5, 11.5, 11.290909090909091)","(91.0, 220.0, 218.5)","(6.0, 8.2, 7.966666666666666)"
09-01-2023 17:57:58.821474,"(2.1, 2.48, 2.467142857142857)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5413793103448277)","(9.0, 11.5, 11.173913043478262)","(8.5, 11.5, 11.290909090909091)","(91.0, 220.0, 218.5)","(6.0, 8.2, 7.966666666666666)"
09-01-2023 17:58:00.007130,"(2.1, 2.46, 2.4525)","(101.0, 310.0, 308.42105263157896)","(3.0, 3.65, 3.5413793103448277)","(9.0, 11.5, 11.210526315789474)","(8.5, 11.5, 11.290909090909091)","(91.0, 220.0, 218.5)","(6.0, 8.2, 7.966666666666666)"
09-01-2023 17:58:01.231461,"(2.1, 2.46, 2.4525)","(101.0, 310.0, 317.89473684210526)","(3.0, 3.65, 3.5354838709677416)","(9.0, 11.5, 11.363636363636363)","(8.5, 11.5, 11.314516129032258)","(91.0, 220.0, 218.5)","(6.0, 8.2, 8.0)"
09-01-2023 17:58:02.439055,"(2.1, 2.46, 2.444)","(101.0, 320.0, 312.5)","(3.0, 3.55, 3.503448275862069)","(9.0, 12.0, 11.5)","(8.5, 11.5, 11.215686274509803)","(91.0, 220.0, 217.27272727272728)","(6.0, 8.2, 8.221052631578946)"
09-01-2023 17:58:03.666823,"(2.1, 2.46, 2.4458823529411764)","(101.0, 340.0, 310.8333333333333)","(3.0, 3.55, 3.4903846153846154)","(9.0, 12.0, 11.432432432432432)","(8.5, 11.5, 11.215686274509803)","(91.0, 220.0, 211.42857142857142)","(6.0, 8.6, 8.21860465116279)"
09-01-2023 17:58:04.832372,"(2.1, 2.46, 2.4466666666666668)","(101.0, 340.0, 317.77777777777777)","(3.0, 3.5, 3.4903846153846154)","(9.0, 12.0, 11.432432432432432)","(8.5, 11.5, 11.244444444444444)","(91.0, 220.0, 211.42857142857142)","(6.0, 8.6, 8.19)"
09-01-2023 17:58:06.014632,"(2.1, 2.46, 2.4529032258064514)","(101.0, 340.0, 323.3333333333333)","(3.0, 3.55, 3.5136363636363637)","(9.0, 12.0, 11.415584415584416)","(8.5, 11.5, 10.897435897435898)","(91.0, 220.0, 222.5)","(6.0, 8.6, 8.19)"
09-01-2023 17:58:07.212711,"(2.1, 2.46, 2.4529032258064514)","(101.0, 340.0, 307.5)","(3.0, 3.55, 3.537121212121212)","(9.0, 12.0, 11.5625)","(8.5, 11.0, 10.457831325301205)","(91.0, 230.0, 222.5)","(6.0, 8.6, 8.28)"
09-01-2023 17:58:08.290389,"(2.1, 2.44, 2.428888888888889)","(101.0, 330.0, 307.5)","(3.0, 3.55, 3.537121212121212)","(9.0, 12.0, 11.60377358490566)","(8.5, 10.5, 10.485507246376812)","(91.0, 230.0, 222.5)","(6.0, 8.4, 8.3)"
09-01-2023 17:58:09.420471,"(2.1, 2.46, 2.443225806451613)","(101.0, 330.0, 307.5)","(3.0, 3.55, 3.526595744680851)","(9.0, 12.0, 11.60377358490566)","(8.5, 10.5, 10.485074626865671)","(91.0, 230.0, 226.66666666666666)","(6.0, 8.4, 8.327777777777778)"
09-01-2023 17:58:10.558163,"(2.1, 2.46, 2.4425641025641025)","(101.0, 350.0, 332.0)","(3.0, 3.55, 3.526595744680851)","(9.0, 12.0, 11.60377358490566)","(8.5, 10.5, 10.485074626865671)","(91.0, 240.0, 226.66666666666666)","(6.0, 8.4, 8.327777777777778)"
09-01-2023 17:58:11.680176,"(2.1, 2.46, 2.4425641025641025)","(101.0, 350.0, 332.0)","(3.0, 3.55, 3.520833333333333)","(9.0, 12.0, 11.505882352941176)","(8.5, 10.5, 10.414473684210526)","(91.0, 240.0, 238.75)","(6.0, 8.4, 8.5)"
09-01-2023 17:58:12.798620,"(2.1, 2.46, 2.457692307692308)","(101.0, 350.0, 324.2857142857143)","(3.0, 3.55, 3.520833333333333)","(9.0, 12.0, 11.505882352941176)","(8.5, 10.5, 10.324742268041238)","(91.0, 240.0, 238.75)","(6.0, 8.6, 8.436363636363637)"
09-01-2023 17:58:13.961762,"(2.1, 2.46, 2.4505882352941177)","(101.0, 340.0, 310.0)","(3.0, 3.5, 3.4838709677419355)","(9.0, 12.0, 11.74)","(8.5, 10.5, 10.346153846153847)","(91.0, 240.0, 238.75)","(6.0, 8.6, 8.626666666666667)"
09-01-2023 17:58:15.287148,"(2.1, 2.46, 2.4450602409638553)","(101.0, 340.0, 301.1111111111111)","(3.0, 3.5, 3.4710526315789476)","(9.0, 12.0, 11.74)","(8.5, 10.5, 10.346153846153847)","(91.0, 240.0, 238.88888888888889)","(6.0, 8.8, 8.715789473684211)"
09-01-2023 17:58:16.569084,"(2.1, 2.46, 2.441894736842105)","(101.0, 340.0, 340.0)","(3.0, 3.5, 3.471794871794872)","(9.0, 12.0, 12.318965517241379)","(8.5, 10.5, 10.324742268041238)","(91.0, 240.0, 238.88888888888889)","(6.0, 8.8, 8.745454545454546)"
09-01-2023 17:58:17.835456,"(2.1, 2.46, 2.442716049382716)","(101.0, 350.0, 340.0)","(3.0, 3.5, 3.471794871794872)","(9.0, 12.5, 12.318965517241379)","(8.5, 10.5, 10.324742268041238)","(91.0, 240.0, 253.57142857142856)","(6.0, 9.0, 8.788235294117646)"
09-01-2023 17:58:19.084957,"(2.1, 2.42, 2.417391304347826)","(101.0, 350.0, 334.0)","(3.0, 3.5, 3.4725)","(9.0, 13.0, 12.661290322580646)","(8.5, 10.5, 10.357954545454545)","(91.0, 260.0, 253.07692307692307)","(6.0, 9.0, 8.712)"
09-01-2023 17:58:20.208045,"(2.1, 2.42, 2.417391304347826)","(101.0, 350.0, 332.85714285714283)","(3.0, 3.5, 3.476086956521739)","(9.0, 13.0, 12.661290322580646)","(8.5, 10.5, 10.357954545454545)","(91.0, 260.0, 253.07692307692307)","(6.0, 9.0, 8.712)"
09-01-2023 17:58:21.275082,"(2.1, 2.42, 2.417209302325581)","(101.0, 350.0, 335.0)","(3.0, 3.5, 3.476086956521739)","(9.0, 13.0, 12.661290322580646)","(8.5, 10.5, 10.357954545454545)","(101.0, 260.0, 253.07692307692307)","(6.0, 9.0, 8.46)"
09-01-2023 17:58:22.293886,"(2.1, 2.4, 2.3840677966101693)","(101.0, 350.0, 335.0)","(3.0, 3.55, 3.54296875)","(9.0, 13.0, 12.576923076923077)","(8.5, 10.5, 10.338709677419354)","(101.0, 260.0, 253.57142857142856)","(6.0, 8.4, 9.171069182389937)"
09-01-2023 17:58:23.345467,"(2.1, 2.38, 2.3719047619047617)","(101.0, 350.0, 332.85714285714283)","(3.0, 3.5, 3.478787878787879)","(9.0, 13.0, 12.58695652173913)","(8.5, 10.5, 10.357954545454545)","(101.0, 260.0, 253.07692307692307)","(6.0, 9.2, 9.288)"
09-01-2023 17:58:24.451370,"(2.1, 2.38, 2.3738888888888887)","(101.0, 350.0, 332.85714285714283)","(3.0, 3.5, 3.4796875000000003)","(9.0, 13.0, 12.576923076923077)","(8.5, 10.5, 10.357954545454545)","(101.0, 260.0, 253.07692307692307)","(6.0, 9.4, 9.288)"
09-01-2023 17:58:25.619790,"(2.1, 2.38, 2.3744927536231883)","(101.0, 400.0, 350.0)","(3.0, 3.5, 3.485227272727273)","(9.0, 13.0, 12.875)","(8.5, 10.5, 9.911111111111111)","(101.0, 260.0, 254.54545454545453)","(6.0, 9.4, 9.284615384615384)"
09-01-2023 17:58:26.728913,"(2.1, 2.38, 2.3744927536231883)","(101.0, 390.0, 363.3333333333333)","(3.0, 3.5, 3.5546875)","(9.0, 13.0, 12.973684210526315)","(8.5, 10.0, 9.295238095238094)","(101.0, 260.0, 254.54545454545453)","(6.0, 9.4, 9.304761904761905)"
09-01-2023 17:58:27.812539,"(2.1, 2.4, 2.3828070175438594)","(101.0, 390.0, 363.3333333333333)","(3.0, 3.6, 3.5546875)","(9.0, 13.0, 12.973684210526315)","(8.5, 9.4, 9.254054054054054)","(101.0, 260.0, 255.0)","(6.0, 9.4, 9.463157894736842)"
09-01-2023 17:58:28.863932,"(2.1, 2.4, 2.3880701754385965)","(101.0, 390.0, 362.72727272727275)","(3.0, 3.55, 3.536363636363636)","(9.0, 13.5, 12.764705882352942)","(8.5, 9.4, 9.174999999999999)","(101.0, 260.0, 255.0)","(6.0, 9.6, 9.466666666666667)"
09-01-2023 17:58:29.889639,"(2.05, 2.4, 2.399136690647482)","(101.0, 390.0, 358.0)","(3.0, 3.55, 3.531944444444444)","(9.0, 13.5, 12.810344827586206)","(8.5, 9.2, 9.149999999999999)","(101.0, 260.0, 255.0)","(6.0, 9.6, 9.48)"
09-01-2023 17:58:30.931921,"(2.05, 2.4, 2.399111111111111)","(101.0, 400.0, 377.77777777777777)","(3.0, 3.55, 3.531428571428571)","(9.0, 13.5, 12.7)","(8.5, 9.2, 9.179310344827586)","(101.0, 260.0, 255.0)","(6.0, 9.6, 9.452631578947368)"
09-01-2023 17:58:32.022173,"(2.05, 2.42, 2.399188191881919)","(101.0, 400.0, 358.0)","(3.0, 3.55, 3.5057692307692307)","(9.0, 13.5, 13.1)","(8.5, 9.2, 9.19591836734694)","(101.0, 260.0, 254.54545454545453)","(6.0, 9.6, 9.52)"
09-01-2023 17:58:33.128367,"(2.05, 2.42, 2.4046413502109703)","(101.0, 400.0, 361.8181818181818)","(3.0, 3.5, 3.4771428571428573)","(9.0, 13.5, 13.3125)","(8.5, 9.4, 9.172549019607843)","(101.0, 260.0, 254.54545454545453)","(6.0, 9.6, 9.533333333333333)"
09-01-2023 17:58:34.218256,"(2.05, 2.42, 2.4047008547008546)","(101.0, 400.0, 361.1111111111111)","(3.0, 3.5, 3.4771428571428573)","(9.0, 13.5, 13.3125)","(8.5, 9.4, 9.157142857142857)","(101.0, 260.0, 254.54545454545453)","(6.0, 9.6, 9.55)"
09-01-2023 17:58:35.263466,"(2.05, 2.42, 2.4047008547008546)","(101.0, 400.0, 361.1111111111111)","(3.0, 3.5, 3.4771428571428573)","(9.0, 13.5, 13.3125)","(8.5, 9.4, 9.157142857142857)","(101.0, 260.0, 255.3846153846154)","(6.0, 9.6, 9.557894736842105)"
09-01-2023 17:58:36.189823,"(2.05, 2.42, 2.406403162055336)","(101.0, 400.0, 368.1818181818182)","(3.0, 3.5, 3.458974358974359)","(9.0, 13.5, 13.367647058823529)","(8.5, 9.4, 9.09090909090909)","(101.0, 260.0, 255.3846153846154)","(6.0, 9.6, 9.557894736842105)"
09-01-2023 17:58:37.186983,"(2.05, 2.42, 2.4067499999999997)","(101.0, 400.0, 368.1818181818182)","(3.0, 3.5, 3.473148148148148)","(9.0, 13.5, 13.381578947368421)","(8.5, 9.2, 9.05)","(101.0, 260.0, 255.3846153846154)","(6.0, 9.6, 9.523809523809524)"
09-01-2023 17:58:38.165482,"(2.05, 2.42, 2.406778242677824)","(101.0, 400.0, 368.1818181818182)","(3.0, 3.5, 3.478125)","(9.0, 13.5, 13.431034482758621)","(8.5, 9.2, 9.05)","(101.0, 260.0, 255.3846153846154)","(6.0, 9.6, 9.577777777777778)"
09-01-2023 17:58:39.221470,"(2.05, 2.42, 2.415)","(101.0, 400.0, 361.1111111111111)","(3.0, 3.5, 3.4763157894736842)","(9.0, 13.5, 13.3125)","(8.5, 9.2, 8.958823529411765)","(101.0, 260.0, 255.0)","(6.0, 9.6, 9.522222222222222)"
09-01-2023 17:58:40.228617,"(2.05, 2.42, 2.414081632653061)","(101.0, 400.0, 361.1111111111111)","(3.0, 3.55, 3.513013698630137)","(9.0, 13.5, 13.3125)","(8.5, 9.0, 8.958823529411765)","(101.0, 260.0, 255.0)","(6.0, 9.6, 9.35)"
09-01-2023 17:58:41.283474,"(2.05, 2.42, 2.413529411764706)","(101.0, 400.0, 361.1111111111111)","(3.0, 3.55, 3.525892857142857)","(9.0, 13.5, 13.26923076923077)","(8.5, 9.0, 8.735897435897437)","(101.0, 260.0, 255.3846153846154)","(6.0, 9.4, 9.3)"
09-01-2023 17:58:42.364688,"(2.05, 2.42, 2.4013698630136986)","(101.0, 400.0, 368.1818181818182)","(3.0, 3.6, 3.5779411764705884)","(9.0, 13.5, 13.38888888888889)","(8.5, 8.8, 8.65)","(101.0, 260.0, 252.5)","(6.0, 9.4, 9.668041237113401)"
09-01-2023 17:58:43.465625,"(2.05, 2.48, 2.4666929133858266)","(101.0, 400.0, 368.1818181818182)","(3.0, 3.5, 3.463483146067416)","(9.0, 13.5, 13.4375)","(8.5, 8.8, 8.666666666666666)","(101.0, 260.0, 252.5)","(6.0, 9.8, 9.533333333333333)"
09-01-2023 17:58:44.602336,"(2.05, 2.48, 2.4674900398406376)","(101.0, 400.0, 386.6666666666667)","(3.0, 3.5, 3.4514705882352943)","(9.0, 13.5, 13.25)","(8.5, 8.8, 8.584)","(101.0, 260.0, 251.42857142857142)","(6.0, 9.8, 9.425)"
09-01-2023 17:58:45.704200,"(2.05, 2.48, 2.467358121330724)","(101.0, 400.0, 386.6666666666667)","(3.0, 3.5, 3.4595238095238097)","(9.0, 13.5, 13.433333333333334)","(8.5, 8.6, 8.619607843137256)","(101.0, 260.0, 251.42857142857142)","(6.0, 9.8, 9.527272727272727)"
09-01-2023 17:58:46.834201,"(2.05, 2.48, 2.467431906614786)","(101.0, 400.0, 386.6666666666667)","(3.0, 3.5, 3.4555555555555557)","(9.0, 13.5, 13.272727272727273)","(8.5, 8.8, 8.56)","(101.0, 260.0, 234.54545454545453)","(6.0, 9.6, 9.391304347826086)"
09-01-2023 17:58:47.948845,"(2.05, 2.48, 2.4676326530612243)","(101.0, 400.0, 386.6666666666667)","(3.0, 3.5, 3.530327868852459)","(9.0, 13.5, 13.208333333333334)","(8.5, 8.6, 8.436619718309858)","(101.0, 240.0, 236.0)","(6.0, 9.6, 9.362499999999999)"
09-01-2023 17:58:49.030483,"(2.05, 2.48, 2.4664976958525346)","(101.0, 400.0, 384.0)","(3.0, 3.55, 3.5220588235294117)","(10.0, 13.5, 13.208333333333334)","(8.0, 8.6, 8.386206896551723)","(101.0, 240.0, 252.5)","(6.5, 9.6, 9.362499999999999)"
09-01-2023 17:58:50.043032,"(2.05, 2.48, 2.4649867374005305)","(101.0, 400.0, 384.0)","(3.0, 3.55, 3.482142857142857)","(10.0, 13.5, 13.208333333333334)","(8.0, 8.6, 8.488888888888889)","(101.0, 260.0, 254.54545454545453)","(6.5, 9.6, 9.288888888888888)"
09-01-2023 17:58:51.080002,"(2.05, 2.48, 2.464189944134078)","(101.0, 400.0, 384.0)","(3.0, 3.5, 3.487037037037037)","(10.0, 13.5, 13.11111111111111)","(8.0, 8.6, 8.646153846153846)","(101.0, 260.0, 255.0)","(6.5, 9.4, 9.314285714285715)"
09-01-2023 17:58:52.050129,"(2.05, 2.46, 2.457894736842105)","(101.0, 400.0, 384.61538461538464)","(3.0, 3.5, 3.4716216216216216)","(10.0, 13.5, 13.0625)","(8.0, 8.8, 8.705882352941178)","(101.0, 260.0, 255.0)","(6.5, 9.4, 9.417142857142856)"
09-01-2023 17:58:53.051377,"(2.05, 2.46, 2.4514942528735633)","(101.0, 400.0, 384.61538461538464)","(3.0, 3.5, 3.4671875)","(10.0, 13.5, 13.052631578947368)","(8.0, 8.6, 8.558490566037737)","(101.0, 260.0, 255.0)","(6.5, 9.6, 9.422222222222222)"
09-01-2023 17:58:54.031050,"(2.05, 2.46, 2.451627906976744)","(101.0, 400.0, 384.61538461538464)","(3.0, 3.5, 3.458695652173913)","(10.0, 13.5, 13.0625)","(8.0, 8.8, 8.333333333333334)","(101.0, 260.0, 255.3846153846154)","(6.5, 9.6, 9.393548387096773)"
09-01-2023 17:58:55.043192,"(2.05, 2.48, 2.4457657657657657)","(101.0, 400.0, 385.18518518518516)","(3.0, 3.5, 3.479591836734694)","(10.0, 13.5, 13.181818181818182)","(8.0, 8.4, 8.27070707070707)","(101.0, 260.0, 255.3846153846154)","(6.5, 9.6, 9.341935483870968)"
09-01-2023 17:58:56.088975,"(2.05, 2.48, 2.4419310344827587)","(101.0, 400.0, 385.18518518518516)","(3.0, 3.5, 3.49438202247191)","(10.0, 13.5, 13.181818181818182)","(8.0, 8.4, 8.225)","(101.0, 260.0, 254.0)","(6.5, 9.6, 9.461538461538462)"
09-01-2023 17:58:57.126765,"(2.05, 2.46, 2.449411764705882)","(101.0, 400.0, 386.15384615384613)","(3.0, 3.55, 3.478301886792453)","(10.0, 13.5, 13.416666666666666)","(8.0, 8.4, 8.24705882352941)","(101.0, 260.0, 254.0)","(6.5, 9.6, 9.4125)"
