,Bronze Lady,Lucky Lockett,Hallelujah Baby,Get My Point,Shes Fancy Like,A Rousing Babe,Hot Link,Raucous Tizzy,Standforgrit,Mo Town Gal
07-01-2023 09:43:07.348000,"(13.0, 21.0, 19.0)","(7.0, 7.2, 6.859259259259259)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.30344827586207)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.295833333333333)","(11.0, 21.0, 18.0)","(21.0, 85.0, 77.75)","(14.0, 21.0, 19.4)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:43:08.818206,"(13.0, 21.0, 19.0)","(7.0, 7.2, 6.914285714285715)","(12.0, 17.5, 18.189655172413794)","(3.7, 4.4, 4.30344827586207)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.0)","(21.0, 85.0, 78.57142857142857)","(14.0, 21.0, 19.333333333333332)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:10.251491,"(13.0, 21.0, 19.0)","(7.0, 7.0, 6.914285714285715)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.336363636363637)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 78.57142857142857)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:11.688124,"(13.0, 21.0, 19.0)","(7.0, 7.0, 6.84)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.336363636363637)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 78.57142857142857)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:13.130273,"(13.0, 21.0, 19.0)","(7.0, 7.0, 6.84)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.336363636363637)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 78.57142857142857)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:14.632725,"(13.0, 21.0, 19.0)","(7.0, 7.0, 6.96734693877551)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.3125)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 78.57142857142857)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:16.117506,"(13.0, 21.0, 19.0)","(7.0, 7.0, 6.96734693877551)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.3125)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 78.57142857142857)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:17.586542,"(13.0, 21.0, 19.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.3500000000000005)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:19.072681,"(13.0, 21.0, 19.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.3500000000000005)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:20.440256,"(13.0, 21.0, 19.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.189655172413794)","(3.7, 4.4, 4.3500000000000005)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:21.836338,"(13.0, 21.0, 19.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 17.9)","(3.7, 4.4, 4.3500000000000005)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:23.271085,"(13.0, 21.0, 19.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 17.9)","(3.7, 4.4, 4.3500000000000005)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.333333333333332)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:24.815196,"(13.0, 21.0, 19.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 17.9)","(3.7, 4.4, 4.3500000000000005)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.333333333333332)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:26.484627,"(13.0, 21.0, 19.0)","(6.5, 7.0, 6.944827586206896)","(12.0, 18.5, 17.9)","(3.7, 4.4, 4.3500000000000005)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 18.333333333333332)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:28.105747,"(13.0, 21.0, 18.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.7, 4.4, 4.175000000000001)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.283333333333333)","(11.0, 21.0, 21.0)","(21.0, 85.0, 63.5)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:29.758178,"(13.0, 21.0, 20.0)","(6.5, 7.0, 6.897435897435898)","(12.0, 18.5, 18.071428571428573)","(3.7, 4.4, 4.15)","(17.0, 29.0, 25.266666666666666)","(3.5, 4.3, 4.283333333333333)","(11.0, 23.0, 20.666666666666668)","(21.0, 85.0, 47.42857142857143)","(14.0, 20.0, 18.666666666666668)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:31.197968,"(13.0, 21.0, 20.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.7, 4.2, 4.163636363636364)","(17.0, 29.0, 25.23076923076923)","(3.5, 4.3, 4.283333333333333)","(11.0, 22.0, 21.0)","(21.0, 80.0, 51.5)","(14.0, 20.0, 19.09090909090909)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:32.864766,"(13.0, 21.0, 20.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.7, 4.2, 4.174468085106383)","(17.0, 29.0, 25.266666666666666)","(3.5, 4.3, 4.283333333333333)","(11.0, 22.0, 21.0)","(21.0, 80.0, 60.0)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:34.198854,"(13.0, 21.0, 20.0)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.7, 4.2, 4.150877192982456)","(17.0, 29.0, 25.9375)","(3.5, 4.3, 4.214705882352941)","(11.0, 22.0, 20.333333333333332)","(21.0, 80.0, 60.0)","(14.0, 20.0, 18.8)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:35.456742,"(13.0, 22.0, 19.23076923076923)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.150877192982456)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.214705882352941)","(12.0, 21.0, 20.333333333333332)","(21.0, 80.0, 60.0)","(14.0, 20.0, 19.454545454545453)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:36.829329,"(13.0, 22.0, 19.23076923076923)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.122222222222223)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.214705882352941)","(12.0, 21.0, 20.333333333333332)","(21.0, 80.0, 60.0)","(14.0, 20.0, 19.454545454545453)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:38.287265,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.122222222222223)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.214705882352941)","(12.0, 21.0, 20.333333333333332)","(21.0, 80.0, 60.0)","(14.0, 20.0, 19.454545454545453)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:39.658691,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.1433333333333335)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.214705882352941)","(12.0, 21.0, 21.0)","(21.0, 80.0, 60.0)","(14.0, 20.0, 19.333333333333332)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:41.053589,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.161904761904762)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.214705882352941)","(12.0, 22.0, 21.0)","(21.0, 80.0, 60.0)","(14.0, 20.0, 19.333333333333332)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:42.471476,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.161904761904762)","(17.0, 29.0, 24.333333333333332)","(3.5, 4.3, 4.214705882352941)","(12.0, 22.0, 21.0)","(21.0, 80.0, 60.0)","(14.0, 20.0, 19.333333333333332)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:44.033787,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.161904761904762)","(17.0, 29.0, 27.454545454545453)","(3.5, 4.3, 4.214705882352941)","(12.0, 22.0, 21.2)","(21.0, 80.0, 60.0)","(14.0, 20.0, 18.75)","(7.0, 9.6, 9.142372881355932)"
07-01-2023 09:43:45.626326,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.2, 4.233333333333333)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.214705882352941)","(12.0, 22.0, 19.833333333333332)","(21.0, 80.0, 60.0)","(14.0, 19.5, 18.75)","(7.0, 9.6, 9.147368421052631)"
07-01-2023 09:43:47.034960,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.3, 4.233333333333333)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.214705882352941)","(12.0, 21.0, 20.25)","(21.0, 80.0, 50.44444444444444)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.266666666666667)"
07-01-2023 09:43:48.361751,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.3, 4.25)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.184210526315789)","(12.0, 21.0, 20.25)","(21.0, 80.0, 55.81818181818182)","(14.0, 19.5, 19.285714285714285)","(7.0, 9.4, 9.275)"
07-01-2023 09:43:49.826772,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 18.071428571428573)","(3.6, 4.3, 4.25)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.184210526315789)","(12.0, 21.0, 20.25)","(21.0, 80.0, 55.81818181818182)","(14.0, 21.0, 19.285714285714285)","(7.0, 9.4, 9.275)"
07-01-2023 09:43:51.257222,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 17.857142857142858)","(3.6, 4.3, 4.25)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 21.0, 19.5)","(21.0, 80.0, 55.81818181818182)","(14.0, 21.0, 19.2)","(7.0, 9.4, 9.275)"
07-01-2023 09:43:52.753885,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 17.857142857142858)","(3.6, 4.3, 4.25)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 20.0, 19.5)","(21.0, 80.0, 55.81818181818182)","(14.0, 20.0, 19.2)","(7.0, 9.4, 9.275)"
07-01-2023 09:43:54.257081,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.951515151515151)","(12.0, 18.5, 17.6)","(3.6, 4.3, 4.25)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 20.0, 19.5)","(21.0, 80.0, 55.81818181818182)","(14.0, 20.0, 19.2)","(7.0, 9.4, 9.275)"
07-01-2023 09:43:55.705044,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.777777777777778)","(12.0, 18.5, 17.6)","(3.6, 4.3, 4.266666666666667)","(17.0, 28.0, 26.333333333333332)","(3.5, 4.3, 4.175471698113207)","(12.0, 20.0, 19.5)","(21.0, 80.0, 55.81818181818182)","(14.0, 20.0, 19.2)","(7.0, 9.4, 9.227586206896552)"
07-01-2023 09:43:57.093516,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.6)","(3.6, 4.3, 4.267857142857142)","(17.0, 28.0, 26.333333333333332)","(3.5, 4.3, 4.175471698113207)","(12.0, 20.0, 19.125)","(21.0, 80.0, 55.81818181818182)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:43:58.449807,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.6)","(3.6, 4.3, 4.267857142857142)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 19.5, 19.125)","(21.0, 80.0, 55.81818181818182)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:43:59.824469,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.6)","(3.6, 4.3, 4.267857142857142)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 19.5, 19.125)","(21.0, 80.0, 55.81818181818182)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:01.189783,"(13.0, 22.0, 19.75)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.6)","(3.6, 4.3, 4.267857142857142)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 19.5, 19.0)","(21.0, 80.0, 50.44444444444444)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:02.435519,"(13.0, 22.0, 19.5)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.214285714285715)","(3.6, 4.3, 4.267857142857142)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 19.5, 19.071428571428573)","(21.0, 80.0, 47.42857142857143)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:03.748591,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.642857142857142)","(3.6, 4.3, 4.282608695652174)","(17.0, 28.0, 27.454545454545453)","(3.5, 4.3, 4.175471698113207)","(12.0, 19.5, 23.0)","(21.0, 80.0, 47.42857142857143)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:05.191954,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.642857142857142)","(3.6, 4.3, 4.282608695652174)","(17.0, 28.0, 27.25)","(3.5, 4.3, 4.175471698113207)","(12.0, 24.0, 23.0)","(21.0, 80.0, 46.75)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:06.621151,"(13.0, 21.0, 18.857142857142858)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 17.642857142857142)","(3.6, 4.3, 4.282608695652174)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.175471698113207)","(12.0, 24.0, 23.0)","(21.0, 80.0, 46.75)","(14.0, 20.0, 19.2)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:08.036191,"(13.0, 21.0, 18.857142857142858)","(6.5, 7.0, 6.714285714285714)","(12.0, 18.5, 21.4)","(3.6, 4.3, 4.282608695652174)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.175471698113207)","(12.0, 24.0, 23.0)","(21.0, 80.0, 32.45454545454545)","(14.0, 20.0, 18.9)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:09.399817,"(13.0, 21.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 23.0, 20.2)","(3.6, 4.3, 4.282608695652174)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.26)","(12.0, 24.0, 20.77777777777778)","(21.0, 42.0, 32.45454545454545)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:10.703951,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 22.0, 19.6)","(3.6, 4.3, 4.34)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.296296296296296)","(12.0, 23.0, 20.77777777777778)","(21.0, 42.0, 32.45454545454545)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:11.991597,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.4, 4.34)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.256521739130434)","(12.0, 23.0, 20.77777777777778)","(21.0, 42.0, 32.45454545454545)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:13.435347,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.4, 4.3775)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.251219512195122)","(12.0, 23.0, 20.77777777777778)","(21.0, 42.0, 37.85714285714286)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.227586206896552)"
07-01-2023 09:44:14.897512,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.4, 4.3775)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.251219512195122)","(12.0, 23.0, 20.857142857142858)","(21.0, 46.0, 37.85714285714286)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.404347826086957)"
07-01-2023 09:44:16.356571,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.4, 4.3775)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.251219512195122)","(12.0, 22.0, 20.857142857142858)","(21.0, 46.0, 32.5)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.404347826086957)"
07-01-2023 09:44:17.781788,"(13.0, 22.0, 19.142857142857142)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.4, 4.386111111111111)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.251219512195122)","(12.0, 22.0, 20.857142857142858)","(21.0, 46.0, 41.375)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.408510638297873)"
07-01-2023 09:44:19.156163,"(13.0, 21.0, 19.8125)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.4, 4.352991452991453)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.251219512195122)","(12.0, 22.0, 20.6)","(21.0, 44.0, 34.8)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.408510638297873)"
07-01-2023 09:44:20.434607,"(13.0, 22.0, 20.18181818181818)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.5, 4.354867256637168)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.251219512195122)","(12.0, 22.0, 20.857142857142858)","(21.0, 36.0, 34.285714285714285)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.408510638297873)"
07-01-2023 09:44:21.750331,"(13.0, 22.0, 20.18181818181818)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.5, 4.354867256637168)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.251219512195122)","(12.0, 22.0, 20.857142857142858)","(21.0, 36.0, 34.285714285714285)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.533333333333333)"
07-01-2023 09:44:23.120792,"(13.0, 22.0, 20.18181818181818)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.6)","(3.6, 4.5, 4.354867256637168)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.259183673469388)","(12.0, 22.0, 20.857142857142858)","(21.0, 36.0, 34.285714285714285)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.54)"
07-01-2023 09:44:24.464093,"(13.0, 22.0, 20.18181818181818)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 18.666666666666668)","(3.6, 4.5, 4.354867256637168)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.259183673469388)","(12.0, 22.0, 20.857142857142858)","(21.0, 36.0, 34.285714285714285)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.54)"
07-01-2023 09:44:25.803354,"(13.0, 22.0, 20.18181818181818)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 20.714285714285715)","(3.6, 4.5, 4.380000000000001)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.259183673469388)","(12.0, 22.0, 21.53333333333333)","(21.0, 36.0, 34.285714285714285)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.54)"
07-01-2023 09:44:27.146408,"(13.0, 22.0, 19.6)","(6.5, 7.0, 6.714285714285714)","(12.0, 22.0, 20.0)","(3.6, 4.4, 4.3032)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.259183673469388)","(12.0, 22.0, 21.25)","(21.0, 36.0, 32.333333333333336)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.54)"
07-01-2023 09:44:28.519357,"(13.0, 22.0, 19.6)","(6.5, 7.0, 6.714285714285714)","(12.0, 22.0, 20.0)","(3.6, 4.5, 4.3032)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.259183673469388)","(12.0, 22.0, 21.25)","(21.0, 36.0, 32.333333333333336)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.54)"
07-01-2023 09:44:29.927203,"(13.0, 22.0, 19.6)","(6.5, 7.0, 6.714285714285714)","(12.0, 22.0, 20.0)","(3.6, 4.5, 4.296969696969697)","(17.0, 28.0, 26.8)","(3.5, 4.3, 4.187654320987654)","(12.0, 22.0, 21.25)","(21.0, 36.0, 32.333333333333336)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.54)"
07-01-2023 09:44:31.289122,"(13.0, 22.0, 19.857142857142858)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 19.5)","(3.6, 4.4, 4.296969696969697)","(17.0, 28.0, 26.8)","(3.5, 4.2, 4.13)","(12.0, 22.0, 21.25)","(21.0, 36.0, 33.0)","(14.0, 19.5, 18.9)","(7.0, 9.6, 9.454545454545455)"
07-01-2023 09:44:32.560601,"(13.0, 22.0, 19.857142857142858)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 20.0)","(3.6, 4.4, 4.296969696969697)","(17.0, 28.0, 26.8)","(3.5, 4.2, 4.13)","(12.0, 22.0, 19.666666666666668)","(21.0, 36.0, 33.0)","(14.0, 19.5, 18.9)","(7.0, 9.8, 9.48)"
07-01-2023 09:44:33.824139,"(13.0, 22.0, 20.666666666666668)","(6.5, 7.0, 6.714285714285714)","(12.0, 21.0, 20.5)","(3.6, 4.4, 4.344827586206897)","(17.0, 28.0, 27.0)","(3.5, 4.2, 4.082539682539682)","(12.0, 22.0, 21.65)","(21.0, 36.0, 33.8)","(14.0, 19.5, 18.9)","(7.0, 9.8, 9.48)"
07-01-2023 09:44:35.089266,"(13.0, 22.0, 20.333333333333332)","(6.5, 7.0, 6.714285714285714)","(12.0, 23.0, 22.25)","(3.6, 4.4, 4.373770491803279)","(17.0, 28.0, 27.0)","(3.5, 4.2, 4.082539682539682)","(12.0, 22.0, 21.0)","(21.0, 36.0, 33.8)","(14.0, 19.5, 15.8125)","(7.0, 9.8, 9.48)"
07-01-2023 09:44:36.423741,"(13.0, 22.0, 20.40909090909091)","(6.5, 7.0, 6.714285714285714)","(12.0, 23.0, 22.0)","(3.6, 4.4, 4.373770491803279)","(17.0, 28.0, 27.0)","(3.5, 4.2, 4.136842105263158)","(12.0, 22.0, 21.0)","(21.0, 36.0, 34.625)","(14.0, 16.0, 17.166666666666668)","(7.0, 9.8, 9.48)"
07-01-2023 09:44:37.837246,"(13.0, 22.0, 20.40909090909091)","(6.5, 7.0, 6.714285714285714)","(12.0, 23.0, 21.25)","(3.6, 4.4, 4.373770491803279)","(17.0, 28.0, 26.0)","(3.5, 4.2, 4.152)","(12.0, 22.0, 20.0)","(21.0, 36.0, 30.0)","(14.0, 18.5, 16.571428571428573)","(7.0, 9.8, 9.48)"
07-01-2023 09:44:39.248894,"(13.0, 22.0, 20.61111111111111)","(6.5, 7.0, 6.851851851851852)","(12.0, 23.0, 22.0)","(3.6, 4.4, 4.342201834862385)","(17.0, 28.0, 27.0)","(3.5, 4.2, 4.142857142857143)","(12.0, 21.0, 20.5)","(21.0, 34.0, 28.90909090909091)","(14.0, 18.0, 17.289473684210527)","(7.0, 9.8, 9.700000000000001)"
07-01-2023 09:44:40.627271,"(13.0, 22.0, 20.61111111111111)","(6.5, 7.0, 6.851851851851852)","(12.0, 23.0, 21.5)","(3.6, 4.5, 4.342201834862385)","(17.0, 28.0, 27.0)","(3.5, 4.2, 4.142857142857143)","(12.0, 21.0, 20.5)","(21.0, 34.0, 28.90909090909091)","(14.0, 18.0, 16.0)","(7.0, 9.8, 9.700000000000001)"
07-01-2023 09:44:41.972097,"(13.0, 22.0, 20.61111111111111)","(6.5, 7.0, 6.851851851851852)","(12.0, 23.0, 21.5)","(3.6, 4.5, 4.342201834862385)","(17.0, 28.0, 27.0)","(3.5, 4.2, 4.152671755725191)","(12.0, 21.0, 19.833333333333332)","(21.0, 34.0, 28.90909090909091)","(14.0, 18.0, 14.615384615384615)","(7.0, 9.8, 9.700000000000001)"
