,Sirius Thinking,Garside To Excel,Blinks Princess,Leonidas,Mighty Kristy,Crab,Sublime Dallas,Tanyas Babe
07-12-2022 13:49:33.722093,"(9.0, 13.0, 12.25)","(2.2, 2.7, 2.686666666666667)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.14, 2.1341176470588237)","(71.0, 130.0, 93.33333333333333)","(51.0, 140.0, 102.66666666666667)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:34.953809,"(9.0, 13.0, 12.25)","(2.2, 2.7, 2.686666666666667)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.14, 2.1341176470588237)","(71.0, 130.0, 92.1875)","(51.0, 140.0, 102.66666666666667)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:36.136272,"(9.0, 13.0, 12.538461538461538)","(2.2, 2.7, 2.6911111111111112)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.083448275862069)","(71.0, 130.0, 92.1875)","(51.0, 140.0, 110.0)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:37.245824,"(9.0, 13.0, 12.538461538461538)","(2.2, 2.72, 2.682352941176471)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.083448275862069)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 110.0)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:38.484628,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.682352941176471)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084516129032258)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 103.33333333333333)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:39.814017,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.676)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084516129032258)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 103.33333333333333)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:41.100037,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.676)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084516129032258)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 103.33333333333333)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:42.358260,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.7, 2.690526315789474)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084516129032258)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 103.33333333333333)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:43.669113,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.7, 2.690526315789474)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0846666666666667)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:44.928625,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.6662068965517243)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084137931034483)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:46.027862,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.6662068965517243)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084137931034483)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:47.137231,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.6662068965517243)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084137931034483)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:48.271569,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.6662068965517243)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084137931034483)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:49.368699,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.6662068965517243)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084137931034483)","(71.0, 130.0, 92.1875)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:50.505498,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.6662068965517243)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.084137931034483)","(71.0, 130.0, 93.33333333333333)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:51.707878,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.68, 2.6361538461538463)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0846153846153848)","(71.0, 130.0, 93.33333333333333)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:52.843950,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.68, 2.6361538461538463)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0846153846153848)","(71.0, 130.0, 93.33333333333333)","(51.0, 120.0, 102.85714285714286)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:54.043907,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.66, 2.638666666666667)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.106666666666667)","(71.0, 130.0, 93.33333333333333)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:55.276582,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.64, 2.5953846153846154)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.12, 2.1075)","(71.0, 130.0, 91.17647058823529)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:56.498376,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.62, 2.605)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.12, 2.108888888888889)","(71.0, 130.0, 91.17647058823529)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:58.152453,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.62, 2.5942857142857143)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.12, 2.1075)","(71.0, 130.0, 91.17647058823529)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:49:59.704189,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.64, 2.617777777777778)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.12, 2.1075)","(71.0, 130.0, 91.17647058823529)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:01.012401,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.66, 2.63)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.12, 2.1075)","(71.0, 130.0, 91.17647058823529)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:02.222594,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.66, 2.63)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.12, 2.105294117647059)","(71.0, 130.0, 91.17647058823529)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:03.434699,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.66, 2.65875)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.12, 2.0892857142857144)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:04.625622,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.7, 2.666153846153846)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.077272727272727)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 52.22222222222222)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:05.840610,"(9.0, 13.0, 12.583333333333334)","(2.2, 2.72, 2.6765000000000003)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.085)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:07.154875,"(9.0, 13.0, 12.5)","(2.2, 2.72, 2.6765000000000003)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0856)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:08.530380,"(9.0, 13.0, 12.5)","(2.2, 2.72, 2.6624590163934427)","(61.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.087)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:09.910680,"(9.0, 13.0, 12.5)","(2.15, 2.68, 2.6460176991150446)","(51.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0895238095238096)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:11.066207,"(9.0, 13.0, 12.5)","(2.15, 2.68, 2.6460176991150446)","(51.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0875)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:12.340542,"(9.0, 13.0, 12.5)","(2.15, 2.64, 2.632481203007519)","(51.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0823529411764707)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 111.25)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:13.668245,"(9.0, 13.0, 12.538461538461538)","(2.15, 2.64, 2.6323076923076925)","(51.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.0823529411764707)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:14.894637,"(9.0, 13.0, 12.538461538461538)","(2.15, 2.66, 2.6547058823529412)","(51.0, 120.0, 92.72727272727273)","(1.6, 2.1, 2.08625)","(71.0, 130.0, 96.66666666666666)","(51.0, 120.0, 104.0909090909091)","(26.0, 65.0, 51.68421052631579)","(31.0, 80.0, 58.57142857142857)"
07-12-2022 13:50:16.135982,"(9.0, 13.0, 12.538461538461538)","(2.15, 2.7, 2.6882758620689655)","(51.0, 120.0, 92.72727272727273)","(1.6, 2.1, 1.9909128630705395)","(71.0, 130.0, 83.84615384615384)","(51.0, 120.0, 112.22222222222223)","(26.0, 65.0, 52.53333333333333)","(31.0, 80.0, 68.0)"
07-12-2022 13:50:17.240242,"(9.0, 13.0, 12.852941176470589)","(2.15, 2.78, 2.7696296296296294)","(51.0, 120.0, 95.0)","(1.6, 2.0, 1.9908897876643075)","(71.0, 130.0, 88.46153846153847)","(51.0, 120.0, 112.22222222222223)","(26.0, 65.0, 53.388888888888886)","(31.0, 80.0, 68.0)"
07-12-2022 13:50:18.337164,"(9.0, 13.5, 13.18421052631579)","(2.15, 2.82, 2.8104)","(51.0, 120.0, 95.0)","(1.6, 2.0, 1.9906047966631908)","(71.0, 130.0, 104.28571428571428)","(51.0, 120.0, 112.22222222222223)","(26.0, 65.0, 53.388888888888886)","(31.0, 80.0, 68.0)"
07-12-2022 13:50:19.587994,"(9.0, 13.5, 13.041666666666666)","(2.15, 2.84, 2.813333333333333)","(51.0, 120.0, 93.0)","(1.6, 1.99, 2.012)","(71.0, 130.0, 101.42857142857143)","(51.0, 120.0, 112.22222222222223)","(26.0, 65.0, 53.388888888888886)","(31.0, 80.0, 68.0)"
07-12-2022 13:50:21.844158,"(9.0, 13.5, 12.653846153846153)","(2.15, 2.8, 2.736774193548387)","(51.0, 120.0, 93.0)","(1.6, 2.04, 2.0324390243902437)","(71.0, 130.0, 96.25)","(51.0, 120.0, 112.22222222222223)","(26.0, 65.0, 53.388888888888886)","(31.0, 80.0, 68.0)"
07-12-2022 13:50:23.293834,"(9.0, 13.5, 12.653846153846153)","(2.15, 2.76, 2.742)","(51.0, 120.0, 95.0)","(1.6, 2.04, 2.0405607476635512)","(71.0, 130.0, 99.23076923076923)","(51.0, 120.0, 114.0)","(26.0, 65.0, 49.416666666666664)","(31.0, 80.0, 76.0)"
07-12-2022 13:50:24.774888,"(9.0, 13.5, 12.653846153846153)","(2.15, 2.76, 2.7775)","(51.0, 110.0, 100.0)","(1.6, 2.06, 2.010952380952381)","(71.0, 110.0, 98.0)","(51.0, 120.0, 108.46153846153845)","(26.0, 65.0, 49.416666666666664)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:26.281802,"(9.0, 13.5, 12.75)","(2.2, 2.78, 2.800909090909091)","(51.0, 110.0, 100.0)","(1.6, 2.02, 1.9913904761904762)","(71.0, 110.0, 98.0)","(51.0, 120.0, 114.0)","(26.0, 65.0, 49.416666666666664)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:27.588350,"(9.0, 13.0, 12.75)","(2.2, 2.82, 2.8049999999999997)","(51.0, 110.0, 91.36363636363636)","(1.6, 2.0, 1.9784126984126984)","(71.0, 110.0, 92.6923076923077)","(51.0, 120.0, 111.66666666666667)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:28.895402,"(9.0, 13.0, 12.75)","(2.2, 2.84, 2.8225)","(51.0, 120.0, 91.36363636363636)","(1.6, 1.99, 1.9784126984126984)","(71.0, 110.0, 92.6923076923077)","(51.0, 120.0, 106.11111111111111)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:30.433239,"(9.0, 13.0, 12.75)","(2.2, 2.86, 2.833333333333333)","(51.0, 120.0, 92.0)","(1.6, 1.99, 1.9666666666666666)","(71.0, 110.0, 92.6923076923077)","(51.0, 120.0, 106.11111111111111)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:32.021711,"(9.0, 13.0, 13.033333333333333)","(2.2, 2.86, 2.877333333333333)","(61.0, 110.0, 95.0)","(1.6, 1.98, 1.94)","(71.0, 110.0, 92.6923076923077)","(51.0, 120.0, 111.42857142857143)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:33.381010,"(9.0, 13.5, 13.033333333333333)","(2.2, 2.88, 2.877333333333333)","(61.0, 110.0, 95.0)","(1.6, 1.96, 1.9593939393939395)","(71.0, 110.0, 92.6923076923077)","(51.0, 120.0, 114.0)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:34.736858,"(9.0, 13.5, 13.033333333333333)","(2.2, 2.9, 2.8625)","(61.0, 110.0, 97.5)","(1.6, 1.97, 1.961139240506329)","(71.0, 110.0, 92.6923076923077)","(51.0, 120.0, 114.0)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:35.960261,"(9.0, 13.5, 12.653846153846153)","(2.2, 2.9, 2.8757894736842102)","(61.0, 110.0, 97.5)","(1.6, 1.97, 1.9728985507246377)","(71.0, 110.0, 92.6923076923077)","(51.0, 120.0, 114.0)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:37.171097,"(9.0, 12.5, 12.2)","(2.2, 2.9, 2.8793548387096775)","(61.0, 110.0, 97.5)","(1.6, 1.98, 1.9658823529411764)","(71.0, 110.0, 92.5)","(51.0, 120.0, 114.0)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:38.431120,"(9.0, 12.5, 12.2)","(2.2, 2.9, 2.8793548387096775)","(61.0, 110.0, 97.5)","(1.6, 1.98, 1.9683333333333333)","(71.0, 100.0, 90.45454545454545)","(51.0, 120.0, 114.0)","(26.0, 65.0, 53.3125)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:39.757017,"(9.0, 12.5, 12.208333333333334)","(2.2, 2.9, 2.868235294117647)","(61.0, 110.0, 105.0)","(1.6, 1.98, 1.9726315789473683)","(71.0, 100.0, 90.45454545454545)","(51.0, 120.0, 114.0)","(26.0, 65.0, 55.083333333333336)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:41.082442,"(9.0, 12.5, 12.181818181818182)","(2.2, 2.9, 2.868235294117647)","(61.0, 120.0, 105.0)","(1.6, 1.98, 1.9726315789473683)","(71.0, 100.0, 90.45454545454545)","(51.0, 120.0, 114.0)","(26.0, 65.0, 55.083333333333336)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:42.481093,"(9.0, 12.5, 12.153846153846153)","(2.2, 2.9, 2.868235294117647)","(61.0, 120.0, 98.88888888888889)","(1.6, 1.98, 1.9683333333333333)","(71.0, 100.0, 93.33333333333333)","(51.0, 120.0, 103.33333333333333)","(26.0, 65.0, 55.083333333333336)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:43.813252,"(10.0, 12.5, 12.227272727272727)","(2.35, 2.9, 2.8665116279069767)","(61.0, 110.0, 98.88888888888889)","(1.6, 1.98, 1.9683333333333333)","(71.0, 110.0, 91.66666666666667)","(61.0, 120.0, 110.0)","(31.0, 65.0, 55.083333333333336)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:45.135072,"(10.0, 12.5, 12.227272727272727)","(2.35, 2.94, 2.926153846153846)","(61.0, 110.0, 98.88888888888889)","(1.6, 1.96, 1.9538709677419355)","(71.0, 110.0, 91.66666666666667)","(61.0, 120.0, 110.0)","(31.0, 65.0, 55.083333333333336)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:46.418930,"(10.0, 12.5, 12.227272727272727)","(2.35, 2.94, 2.9225)","(61.0, 110.0, 95.0)","(1.6, 1.96, 1.9567567567567568)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 110.0)","(31.0, 65.0, 55.083333333333336)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:50:47.725182,"(10.0, 12.5, 12.125)","(2.35, 2.96, 2.9225)","(61.0, 110.0, 95.0)","(1.6, 1.97, 1.9562857142857142)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 55.083333333333336)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:49.014999,"(10.0, 12.5, 12.0)","(2.35, 2.96, 2.932)","(61.0, 110.0, 95.0)","(1.6, 1.97, 1.9562857142857142)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 55.083333333333336)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:50.286302,"(10.0, 12.5, 12.192307692307692)","(2.35, 2.96, 2.9285714285714284)","(61.0, 110.0, 95.0)","(1.6, 1.97, 1.954590163934426)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 55.083333333333336)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:51.766966,"(10.0, 12.5, 12.083333333333334)","(2.35, 2.96, 2.9285714285714284)","(61.0, 110.0, 95.0)","(1.6, 1.97, 1.9515686274509803)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 55.083333333333336)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:53.131122,"(10.0, 12.5, 12.083333333333334)","(2.35, 2.96, 2.9285714285714284)","(61.0, 110.0, 95.0)","(1.6, 1.97, 1.9515686274509803)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 58.625)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:54.404560,"(10.0, 12.5, 12.125)","(2.35, 2.96, 2.9285714285714284)","(61.0, 110.0, 95.0)","(1.6, 1.97, 1.9515686274509803)","(71.0, 110.0, 92.63157894736842)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 58.625)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:55.819702,"(10.0, 12.5, 12.071428571428571)","(2.35, 2.96, 2.943076923076923)","(61.0, 110.0, 95.0)","(1.6, 1.97, 1.9521052631578948)","(71.0, 110.0, 92.63157894736842)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 58.625)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:57.223096,"(10.0, 12.5, 12.1875)","(2.35, 2.96, 2.908181818181818)","(61.0, 110.0, 95.0)","(1.6, 1.96, 1.9469565217391305)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 58.625)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:50:58.709450,"(10.0, 12.5, 12.4375)","(2.35, 2.96, 2.9155555555555557)","(61.0, 110.0, 95.0)","(1.6, 1.96, 1.954705882352941)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 58.625)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:51:00.114229,"(10.0, 12.5, 12.4375)","(2.35, 2.92, 2.9152941176470586)","(61.0, 110.0, 96.66666666666667)","(1.6, 1.97, 1.9558181818181817)","(71.0, 110.0, 94.28571428571429)","(61.0, 120.0, 108.33333333333333)","(31.0, 65.0, 58.625)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:51:01.673677,"(10.0, 12.5, 12.4375)","(2.35, 2.92, 2.8329411764705883)","(61.0, 110.0, 96.66666666666667)","(1.6, 1.97, 1.980705882352941)","(71.0, 110.0, 91.66666666666667)","(61.0, 120.0, 111.42857142857143)","(31.0, 65.0, 58.625)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:51:03.058313,"(10.0, 12.5, 12.458333333333334)","(2.35, 2.84, 2.8106666666666666)","(61.0, 110.0, 96.66666666666667)","(1.6, 1.99, 1.9953571428571428)","(71.0, 110.0, 95.52631578947368)","(61.0, 120.0, 111.42857142857143)","(31.0, 65.0, 60.75)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:51:04.622597,"(10.0, 13.0, 12.45945945945946)","(2.35, 2.82, 2.7422222222222223)","(61.0, 110.0, 96.66666666666667)","(1.6, 2.02, 2.0347368421052634)","(71.0, 110.0, 95.52631578947368)","(61.0, 120.0, 103.63636363636364)","(31.0, 65.0, 60.75)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:51:05.958063,"(10.0, 13.0, 12.45945945945946)","(2.35, 2.76, 2.728)","(61.0, 110.0, 96.66666666666667)","(1.6, 2.04, 2.0356521739130433)","(71.0, 110.0, 95.0)","(61.0, 120.0, 103.63636363636364)","(31.0, 65.0, 60.75)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:51:07.373990,"(10.0, 12.5, 12.066964285714286)","(2.35, 2.76, 2.698157894736842)","(61.0, 110.0, 94.28571428571429)","(1.6, 2.04, 2.0354545454545456)","(71.0, 110.0, 95.0)","(61.0, 120.0, 103.63636363636364)","(31.0, 65.0, 60.75)","(31.0, 80.0, 66.36363636363636)"
07-12-2022 13:51:08.628833,"(10.0, 13.5, 12.704918032786885)","(2.35, 2.7, 2.6930188679245286)","(61.0, 100.0, 96.66666666666667)","(1.6, 2.04, 2.018181818181818)","(71.0, 110.0, 97.5)","(61.0, 120.0, 107.14285714285714)","(31.0, 65.0, 61.6)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:09.916556,"(10.0, 13.0, 12.75)","(2.35, 2.74, 2.7300000000000004)","(61.0, 100.0, 96.66666666666667)","(1.6, 2.02, 2.0224)","(71.0, 110.0, 90.35714285714286)","(61.0, 120.0, 107.14285714285714)","(31.0, 65.0, 61.6)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:11.288962,"(10.0, 12.5, 12.340909090909092)","(2.35, 2.74, 2.736)","(61.0, 100.0, 96.66666666666667)","(1.6, 2.04, 2.0224)","(71.0, 110.0, 90.35714285714286)","(61.0, 120.0, 107.14285714285714)","(31.0, 65.0, 61.6)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:12.719029,"(10.0, 12.5, 12.340909090909092)","(2.35, 2.74, 2.726153846153846)","(61.0, 100.0, 95.38461538461539)","(1.6, 2.04, 2.0202666666666667)","(71.0, 110.0, 92.85714285714286)","(61.0, 120.0, 107.14285714285714)","(31.0, 65.0, 61.2)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:14.058038,"(10.0, 12.5, 12.340909090909092)","(2.35, 2.76, 2.7290909090909095)","(61.0, 100.0, 95.38461538461539)","(1.6, 2.04, 2.0280597014925372)","(71.0, 110.0, 92.85714285714286)","(61.0, 120.0, 107.14285714285714)","(31.0, 70.0, 61.2)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:15.577133,"(10.0, 12.5, 12.375)","(2.35, 2.74, 2.6985507246376814)","(61.0, 100.0, 101.42857142857143)","(1.6, 2.04, 2.0476190476190474)","(71.0, 110.0, 92.85714285714286)","(61.0, 120.0, 107.14285714285714)","(31.0, 70.0, 61.2)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:16.942463,"(10.0, 12.5, 12.375)","(2.35, 2.7, 2.6964044943820227)","(61.0, 110.0, 97.64705882352942)","(1.6, 2.06, 2.0563636363636366)","(71.0, 110.0, 84.28571428571429)","(61.0, 120.0, 107.14285714285714)","(31.0, 70.0, 65.6)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:18.207817,"(10.0, 12.5, 12.375)","(2.35, 2.72, 2.6431578947368424)","(61.0, 110.0, 102.0)","(1.6, 2.06, 2.0698039215686275)","(71.0, 110.0, 86.66666666666667)","(61.0, 120.0, 107.14285714285714)","(31.0, 70.0, 65.6)","(31.0, 80.0, 67.14285714285714)"
07-12-2022 13:51:19.422424,"(10.0, 13.0, 12.536585365853659)","(2.35, 2.64, 2.6384210526315792)","(61.0, 110.0, 102.0)","(1.6, 2.08, 2.086206896551724)","(71.0, 100.0, 84.0)","(61.0, 120.0, 116.66666666666667)","(31.0, 70.0, 61.2)","(31.0, 80.0, 75.0)"
